date,HAITONG INTERNATIONAL SECURITIES CO LTD,SDICS INTERNATIONAL SECURITIES (HONG,ZHONGTAI INTERNATIONAL SECURITIES LTD,SOLOMON JFZ (ASIA) HOLDINGS LTD,FUTU SECURITIES INTERNATIONAL,ZHESHANG INTERNATIONAL FINANCIAL,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FIRST SHANGHAI SECURITIES LTD,CENTRAL CHINA INTERNATIONAL SECURITIES
2024-04-17,0.0,25.510738214883943,0.0,19.94795405599426,4.127407872696817,10.375538406317302,9.318542115338598,4.730497726728883,20.356619406556593,5.632702201483609
2024-04-18,0.0,25.510928982180115,0.0,19.948103225227516,4.127438737128627,10.37561599377837,9.318611798664444,4.729785308875545,20.356771631757237,5.632744322388149
2024-04-19,0.0,25.508830698829055,0.0,19.946462486353916,4.127099253764824,10.37476259552259,9.317845339394937,4.737621319295937,20.35509727975594,5.632281027082803
2024-04-22,21.212193294401693,20.28746773867434,0.0,15.120303524066653,3.282329713721619,8.251168543869456,7.4105900403192235,3.767884965330225,16.188644013368382,4.479418166248409
2024-04-23,21.212319439571353,20.287588384664332,0.0,15.120393441843039,3.282349233157109,8.25121761211249,7.410634109790255,3.767312689926676,16.1887402843771,4.479444804557645
2024-04-24,21.82706016974563,20.875530072634486,0.0,15.558587941574217,3.376860990937517,8.490340898660515,7.62539698080418,0.9790663378635548,16.657895864056638,4.609260743723267
2024-04-30,21.825390755261314,20.87393343469974,0.0,15.557397963085903,3.3766027160894185,8.48969152591115,7.624813762172382,0.9866398259842688,16.656621806422795,4.608908210373026
2024-05-03,21.824923364966317,20.873486419843733,0.0,15.557064801727883,3.376836334489742,8.489509719341399,7.624650476942185,0.9884542667816958,16.656265105208735,4.608809510698312
2024-05-06,21.824923364966317,20.873486419843733,0.0,15.557064801727883,3.3765304062115677,8.489509719341399,7.624650476942185,0.9887601950598701,16.656265105208735,4.608809510698312
2024-05-07,21.823855119459147,20.872464743491694,0.0,15.556303343632413,3.376365138119857,8.489094190706354,7.624277279818899,0.9936064119428554,16.655449845513782,4.608583927314999
2024-05-08,21.823788357587084,20.872400892040467,0.0,15.55625575497643,3.376660721769642,8.489068221517265,7.624253956211703,0.9936033723779486,16.6553988944327,4.608569829086759
2024-05-09,21.82278697851982,20.871443167148968,0.0,15.555541960074148,3.3761998862058205,8.488678702746355,7.623904119226934,0.9984521544419497,16.654634665622535,4.608358366013472
2024-05-10,21.82272022318274,20.871379321947835,0.0,15.555494376076377,3.376189558498288,8.488652736099258,7.623880797902767,0.9987549975987056,16.654583719528794,4.6083442691652365
2024-05-13,21.82258671373379,20.87125163271736,0.0,15.555399208954174,3.3764747987972186,8.488600803281647,7.623834155682468,0.9990547828294724,16.65448182827637,4.608316075727497
2024-05-14,21.82071775296158,20.869464147526894,0.0,15.55406699149989,3.377103233956389,8.487873810550656,7.623181224517261,1.0066159535323318,16.653055481637136,4.60792140381786
2024-05-16,21.81924950834814,20.86805990965228,0.0,15.553020409286791,3.3762643022519643,8.48730268932802,7.622668285626026,1.013888591535942,16.651934952088794,4.60761135188204
2024-05-17,21.819516447217506,20.868315211573456,0.0,15.553210686485908,3.375082197855974,8.487406523833554,7.6227615421082415,1.0139009955498461,16.652138673517765,4.607667721857748
2024-05-20,21.81898257601013,20.86780461397773,0.0,15.552830136743301,3.376222997709221,8.487198857363065,7.6225750314255745,1.0150995678410095,16.6517312356444,4.607554983285571
2024-05-21,21.816380327949066,20.865315808466004,0.0,15.550975223393129,3.375514522846955,8.486186628827959,7.621665922532584,1.0272108427471391,16.64974526149687,4.607005461740296
2024-05-22,21.81644704450445,20.865379616576096,0.0,15.551022779746852,3.3755248454897693,8.486212580389662,7.621689230308164,1.0269081745927382,16.64979617799334,4.607019550398928
2024-05-23,21.815646472770194,20.86461394501136,0.0,15.550452122698486,3.3754009779427734,8.485901172124656,7.62140954640947,1.0305400702724357,16.649185200588356,4.606850492182268
2024-05-24,21.811911248085266,20.861041553922874,0.0,15.547789610143425,3.3745173036882123,8.484448235693385,7.620104626240947,1.0334210824015728,16.660704621960505,4.606061717863814
2024-05-27,21.81171118285882,20.860850210351238,0.0,15.54764700127189,3.3738748654730455,8.48437041385383,7.620034732413658,1.034940318951179,16.660551805107133,4.606019469719206
2024-05-28,21.811644495265583,20.860786429940717,0.0,15.547599465562733,3.373864550115723,8.48434447355789,7.6200114347561545,1.0352428968456582,16.66050086677898,4.6060053871765625
2024-05-30,21.81157780808013,20.860722649920202,0.0,15.547551930144248,3.373854234821478,8.484318533420572,7.619988137241114,1.0355454728899272,16.6604499287623,4.605991304720033
2024-05-31,21.811444434932554,20.860595091049174,0.0,15.547456860179285,3.373833604422214,8.48426665362179,7.619941542638409,1.0361506194279007,16.66034805366337,4.605963140065306
2024-06-03,21.645205529327523,20.701603213709237,0.0,16.18748255397648,3.348119470369067,8.419602655436483,7.5618651164484145,1.0318943650861077,16.533368933334952,4.570858162311735
2024-06-05,21.64481149535489,20.70122635727592,0.0,16.18718787356566,3.348361924064152,8.419449383180519,7.561727458630922,1.0333925981662286,16.533067956334158,4.57077495342755
2024-06-06,21.64428613904042,20.700723903374374,0.0,16.18679498304015,3.348280653636811,8.41924502885298,7.561543922670372,1.0357946857118585,16.532666670711947,4.570664012961086
2024-06-07,22.459951456310677,20.700849514563107,0.0,15.37135922330097,3.3479975728155336,8.419296116504855,7.5615898058252435,1.035497572815534,16.53276699029126,4.570691747572816
2024-06-13,22.45988331346082,20.70078670877819,0.0,15.371312587037053,3.347987415086726,8.419270572601418,7.561566864178203,1.0357978282832878,16.532716830349422,4.570677880224878
2024-06-14,22.459951456310677,20.700849514563107,0.0,15.37135922330097,3.3479975728155336,8.419296116504855,7.5615898058252435,1.035497572815534,16.53276699029126,4.570691747572816
2024-06-17,22.459338185547118,20.700284276218188,0.0,15.370939507112974,3.3488163247969562,8.419066226953754,7.561383336013276,1.0372896371154914,16.532315561771675,4.57056694447057
2024-06-18,22.459270046418496,20.70022147386305,0.0,15.37089287339583,3.348806164861503,8.419040684445253,7.561360395619065,1.0375898789478475,16.532265404569035,4.570553077879919
2024-06-19,22.459406325089194,20.700347078954394,0.0,15.37098614111308,3.3485230940996575,8.419091769617243,7.561406276546685,1.0372927841557245,16.53236571927866,4.57058081114536
2024-06-20,22.459474465044735,20.70040988207168,0.0,15.371032775396154,3.3485332532379473,8.419117312435718,7.561429217219294,1.0369925396001904,16.53241587708999,4.570594677904292
2024-06-21,22.459542605413738,20.700472685570045,0.0,15.371079409962196,3.34824001990255,8.419142855409186,7.561452158031104,1.0369956857581475,16.53246603520567,4.5706085447473646
2024-06-24,22.459610746196205,20.700535489449493,0.0,15.371126044811215,3.3479467847878523,8.419168398537643,7.561475098982115,1.036998831935195,16.532516193625703,4.570622411674581
2024-06-25,22.459542605413738,20.700472685570045,0.0,15.371079409962196,3.3479366273672198,8.419142855409186,7.561452158031104,1.0372990782934777,16.53246603520567,4.5706085447473646
2024-06-26,22.459678887392144,20.70059829371003,0.0,15.371172679943204,3.347956942270118,8.419193941821094,7.561498040072329,1.0366985837550515,16.53256635235009,4.570636278685939
2024-06-27,22.456544820263915,20.69770969209768,0.0,15.369027756711665,3.3474897618686486,8.418019111178522,7.560442893978463,1.0505081146670712,16.530259365994237,4.569998483239799
2024-07-02,22.45525056951063,20.696516809284464,0.0,15.36814198483934,3.3472968340972313,8.41753395072027,7.560007158695541,1.0562109267174045,16.52930666820356,4.569735097931562
2024-07-09,22.45504622776578,20.696328471935743,0.0,15.368002135455846,3.347873037443277,8.41745735154942,7.559938362978961,1.0565046470431216,16.529156252274987,4.569693513552864
2024-07-17,22.455114341267507,20.696391250671123,0.0,15.368048751634205,3.347579859920952,8.417482884451468,7.559961294745367,1.056507851767368,16.529206390613673,4.5697073749283375
2024-07-22,21.706799282187216,20.006685511207028,0.0,14.855909640038,3.236608451893642,8.136970876974866,7.308026132138543,4.353206113137616,15.978371784796913,4.417422207626174
2024-07-25,21.70692658210032,20.006802840772476,0.0,14.855996762786114,3.2360409812511364,8.137018596386284,7.308068990188661,4.353231642592821,15.978465490244375,4.417448113677815
2024-07-26,21.70673563279058,20.00662684694036,0.0,14.855866079047143,3.23689218471896,8.136947017479041,7.308004703301988,4.353193348522301,15.978324932485332,4.417409254714298
2024-07-30,21.706799282187216,20.006685511207028,0.0,14.855909640038,3.236608451893642,8.136970876974866,7.308026132138543,4.353206113137616,15.978371784796913,4.417422207626174
2024-07-31,21.706671983767205,20.006568183017727,0.0,14.855822518311742,3.2371759158803415,8.13692315812314,7.307983274591101,4.353180583981843,15.978278080448513,4.417396301878383
2024-08-05,21.706799282187216,20.006685511207028,0.0,14.855909640038,3.236608451893642,8.136970876974866,7.308026132138543,4.353206113137616,15.978371784796913,4.417422207626174
2024-08-09,21.706990232616786,20.00686150607126,0.0,14.856040324543374,3.2357572434339197,8.137042456301883,7.308090419402228,4.353244407432712,15.978512343380261,4.417461066817581
2024-08-14,21.70686293195713,20.00674417581773,0.0,14.855953201284326,3.236324717404372,8.136994736610612,7.308047561100767,4.353218877827788,15.97841863738326,4.417435160614013
2024-08-16,21.706990232616786,20.00686150607126,0.0,14.856040324543374,3.2357572434339197,8.137042456301883,7.308090419402228,4.353244407432712,15.978512343380261,4.417461066817581
2024-08-21,21.707053883506532,20.00692017171409,0.0,14.856083886556101,3.235766731567712,8.137066316357409,7.308111848741467,4.352963944732459,15.978559196790917,4.4174740200333105
2024-08-23,19.476439790575917,17.951011602515194,13.196874424478414,10.408587439816886,2.903259754268726,7.300902417848404,6.557131205767056,3.905653924070615,14.33660448841064,3.9635349522481516
2024-08-27,19.476337307809686,17.95091714637509,13.196804984056493,10.40853267103754,2.9037706660492724,7.300864001347042,6.557096702903507,3.9056333729728587,14.33652905086137,3.9635140965871423
2024-09-04,19.476183585682527,17.95077546402873,13.196700824793803,10.40845051894921,2.9045370236388273,7.30080637735303,6.557044949288994,3.905602546731738,14.336415896025995,3.963482813507149
2024-09-05,19.473570680738455,17.9483672062839,13.194930368858282,10.407054131833558,2.904147353911392,7.2998269086087975,6.556165262820074,3.9184944731760956,14.334492537077859,3.962951076691587
2024-09-11,19.47362190743006,17.948414420813112,13.194965079114548,10.407081508371805,2.9041549934893265,7.299846111352247,6.55618250930566,3.9182417235528546,14.334530245038076,3.96296150153231
2024-09-16,19.47234132098798,17.947234132098796,13.194097377489017,10.406397138122419,2.9039640160980613,7.299366073072573,6.555751374385144,3.9245600652339743,14.333587605544887,3.962700896967146
2024-09-17,19.472290101033483,17.947186923779036,13.19406267179769,10.406369765184614,2.9042194170518,7.299346872854584,6.55573413016774,3.9245497420897437,14.333549902543854,3.962690473497452
2024-09-20,19.472136442786724,17.947045300309856,13.193958555819178,10.406287647235214,2.9049856118514157,7.2992892728066625,6.555682398059835,3.9245187729828976,14.333436794730833,3.9626592034173824
2024-09-23,19.476900976370825,17.9514366674472,13.19718691542066,10.408833906456781,2.905696417342619,7.3010752971077215,6.5572864731465135,3.9010105740618446,14.336943967206988,3.963628805438841
2024-09-24,19.477105954845992,17.951625591656427,13.197325805034243,10.40894345093231,2.9046745790984456,7.301152134962126,6.55735548323103,3.901051629012016,14.337094851832655,3.963670519394754
2024-09-26,19.476900976370825,17.9514366674472,13.19718691542066,10.408833906456781,2.905696417342619,7.3010752971077215,6.5572864731465135,3.9010105740618446,14.336943967206988,3.963628805438841
2024-09-27,19.476183585682527,17.95077546402873,13.196700824793803,10.40845051894921,2.905589392125653,7.30080637735303,6.557044949288994,3.904550178244912,14.336415896025995,3.963482813507149
2024-09-30,20.133913889948566,17.95077546402873,13.196700824793803,9.750720214683172,2.905589392125653,7.30080637735303,6.557044949288994,3.904550178244912,14.336415896025995,3.963482813507149
2024-10-02,20.132271930886077,17.94931154406697,13.195624608682385,9.749925024860177,2.9035109411090008,7.300210982674166,6.55651020977255,3.9142284400435643,14.33524673397768,3.9631595839274345
2024-10-04,20.132642672426265,17.949642085767877,13.195867609880063,9.750104572515449,2.9017228815186824,7.300345418145371,6.556630949781515,3.9143005216787374,14.335510721642434,3.9632325666436032
2024-10-07,20.13311936018521,17.95006708584357,13.19618005314251,9.750335429217857,2.8994238509905026,7.300518271026808,6.5567861934703116,3.9143932019678513,14.335850148641182,3.9633264055141932
2024-10-08,20.132007123859932,17.94907545030529,13.195451041877668,9.749796780583535,2.8892671210714203,7.3001149603689255,6.556423969631522,3.9296979199276034,14.335058177312558,3.9631074550615444
2024-10-09,20.12385447756288,17.94180680279264,13.190107419435423,9.745848508355575,2.9178116412690485,7.297158709914932,6.553768883863419,3.9388879393086764,14.329253060204847,3.9615025572925564
2024-10-10,20.12507166111786,17.94289200603794,13.190905217981285,9.746437982233303,2.820949766213821,7.297600075737256,6.554165286039626,4.030116077862106,14.330119759534215,3.961742167242585
2024-10-14,20.115549807855075,17.934402615904656,13.184664153800055,11.466925313188344,2.819089374990143,7.29414733389058,6.551064288380358,4.076048385824909,12.598240993370869,3.9598677327950123
2024-10-15,21.56422943835169,19.22600060864959,14.134195962624407,12.29274918001375,3.016478624001082,7.819456498461469,7.022858173374962,4.369596826005117,6.309385602055883,4.245049086462055
2024-10-16,21.559490875079586,19.22177585206304,14.131090088516519,12.29004794879452,3.004546965590683,7.8177382367690065,7.021314957657439,4.401879637820386,6.307999166107921,4.2441162716009035
2024-10-17,21.56131315294197,19.223400538694733,14.132284493931232,12.291086743376196,2.9963485963508503,7.818399017276549,7.021908421894898,4.4022516989169755,6.3085323385888,4.244474998027791
2024-10-18,21.56070569276107,19.22285894596864,14.131886336359178,12.290740459004569,2.999081540082605,7.818178744696317,7.021710589335722,4.402127671563242,6.308354604414243,4.244355415814415
2024-10-21,21.55997678572435,19.22220907497873,14.13140857688602,12.290324943513808,3.0023608692957398,7.8179144339829945,7.021473204978673,4.401978847963398,6.3081413366239,4.24421192605239
2024-10-22,21.555907960374174,19.21858143602773,14.128741680069629,12.2880054982663,3.001794260057856,7.816439027550483,7.020148103914979,4.420020224155754,6.3069508564282115,4.243410953154884
2024-10-23,21.558336925074865,19.22074702589716,14.130333736171796,12.289390136373497,2.990864299779425,7.817319800214658,7.020939148855854,4.420518281260124,6.307661536814646,4.243889109557976
2024-10-24,21.561738395435658,19.22377967176164,14.132563217581179,12.291329154046629,2.975558216524618,7.818553215468056,7.022046911319293,4.421215749806297,6.308656758470099,4.244558709586532
2024-10-25,21.564107910709353,19.225892258359025,14.134116307772073,12.292679902842039,2.951933860450962,7.819412431034191,7.022818595267212,4.434663525751931,6.30935004480312,4.2450251630100935
2024-10-28,21.571401994554158,19.232395438119777,14.138897188569366,12.296837915696544,2.9030403138970478,7.822057356116425,7.025194071585214,4.452230484319242,6.311484189578483,4.246461047563746
2024-10-29,21.575598327586647,19.236136758980198,14.141647659833604,12.299230047054246,2.8855614792343887,7.82357899841273,7.026560698286143,4.451686932790523,6.312711976701241,4.24728712112028
2024-10-30,21.5706723641263,19.231744922176684,14.138418954952112,12.296421987834647,2.864608290254751,7.821792783092525,7.024956451640181,4.49379612039078,6.311270710134225,4.246317415397798
2024-10-31,21.571158778927195,19.232178594582404,14.13873777376892,12.296699269949544,2.8624179045578826,7.821969163119767,7.025114863150773,4.493897454688954,6.311413028159089,4.2464131690954705
2024-11-04,21.571219582319763,19.23223280500833,14.13877762713202,12.29673393109319,2.8621440993998912,7.821991211182487,7.025134665091932,4.493910121797564,6.311430818363499,4.246425138611322
2024-11-05,21.571341190133243,19.23234122677701,14.138857334532243,12.296803253966688,2.8615964844531763,7.8220353076808165,7.025174269309152,4.493935456229018,6.311466399073194,4.246449077845459
2024-11-06,21.57286140349888,19.233696602037536,14.13985375286828,12.297669855838892,2.8547507766207554,7.8225865558631344,7.025669359703672,4.494252160725259,6.311911191795727,4.24674834104786
2024-11-07,21.571706021800594,19.23266649941792,14.139096462125206,12.297011227276954,2.8514972051606575,7.822167600158981,7.025293084640081,4.502467858642861,6.31157314360936,4.246520897167389
2024-11-08,21.56945642309145,19.230660826723938,14.137621970811558,12.295728837253874,2.8424624716035605,7.821351867823381,7.0245604541175535,4.521164155378553,6.31091494315075,4.246078050045378
2024-11-11,21.56969960033146,19.230877636036688,14.137781360451418,12.295867461118283,2.8413671031640897,7.821440046900455,7.024639650050451,4.521215127651539,6.310986093338669,4.246125920956949
2024-11-12,21.56945642309145,19.230660826723938,14.137621970811558,12.295728837253874,2.8424624716035605,7.821351867823381,7.0245604541175535,4.521164155378553,6.31091494315075,4.246078050045378
2024-11-13,22.69711438186666,19.230877636036688,14.137781360451418,12.295867461118283,2.8413671031640897,6.694025265365254,7.024639650050451,4.521215127651539,6.310986093338669,4.246125920956949
2024-11-18,22.667278423468943,19.205598137707206,14.11919687215878,12.279704217462655,2.8356616684634677,6.685225791741846,7.015405575056086,4.659109781259412,6.29227525678304,4.240544275898564
2024-11-19,22.668299342707147,19.206463145153343,14.119832791453785,12.280257287224309,2.828751988064575,6.685526889892891,7.015721544286338,4.661853087305944,6.292558656701713,4.240735267209954
2024-11-20,22.673788359579795,19.211113895466536,14.123251839317039,12.283230890953066,2.8229609836721017,6.687145757252385,7.017420366652683,4.645243398027362,6.294082368741888,4.241762140337145
2024-11-21,22.673916042764187,19.21122207924946,14.123331371759532,12.283300061662871,2.822413749412232,6.687183414658869,7.017459883938653,4.645269556843875,6.2941178126856565,4.241786027024668
2024-11-22,22.674107570237137,19.211384357208424,14.123450672102805,12.283403819188296,2.8224375904537187,6.687239901563828,7.017519160702118,4.6444640916334885,6.294170979349803,4.2418218575603825
2024-11-25,22.677300171217446,19.214089393529783,14.12543930792106,12.285133369379112,2.808754618365324,6.6881814904929255,7.018507254212851,4.645118049923402,6.295057222672794,4.242419122285302
2024-11-26,22.6773640324075,19.214143502026175,14.125479086349593,12.2851679653509,2.8084809196205045,6.688200324976133,7.0185270189212705,4.645131130967635,6.295074950084905,4.242431069295387
2024-11-27,22.67806652923749,19.21473871560046,14.125916663850496,11.159079900420172,3.9279961249479007,6.688407511292849,7.018744438061122,4.649217667534048,6.295269958208014,4.242562490847442
2024-11-28,22.46705744823911,19.035954322637526,13.994481442525256,11.055249744020399,4.812974468999267,6.626174925438094,6.953438217544996,4.614886713333538,6.236695338241818,4.203087379019996
2024-11-29,22.469565023284886,19.038078948176135,13.99604338327004,11.056483633613942,4.800118307862729,6.626914480714981,6.954214299067768,4.617634010162199,6.237391423238008,4.203556490609314
2024-12-02,22.473202001512576,19.041160497754856,13.998308816757785,11.058273262839457,4.834384043714017,6.627987129146678,6.955339925040954,4.617544212162565,6.189563222625018,4.2042368884460934
2024-12-03,22.4716341941209,19.039832121310212,13.997332246884367,11.057501799896192,6.138622702690635,6.627524738108128,6.954854696752373,4.617222076494193,4.891531837233574,4.203943586509429
2024-12-04,22.476902894465066,19.04429620118905,14.000614062020263,11.06009434225584,6.167136517151869,6.629078627850504,6.9564853322912885,4.620816702486951,4.839646076981048,4.20492924330812
2024-12-05,22.476777420507325,19.04418988924616,14.0005359056806,11.060032600928903,6.219297070382279,6.62904162200786,6.956446498749553,4.620790907466953,4.78798231511254,4.204905769917828
2024-12-06,22.470066605465163,19.038503930196804,13.996355813259148,11.0567304445852,6.247296856121592,6.627062411581036,6.954369536161438,4.6194112936304865,4.78655278350573,4.203650325493403
2024-12-10,22.469502327086843,19.038025826757593,13.996004330502137,11.056452783017289,6.246860944004822,6.626895989821088,6.954194894918357,4.6220855609004765,4.7864325814480395,4.203544761543355
2024-12-11,22.469251545793433,19.03781334404786,13.995848121609859,11.056329382352285,6.246791223018371,6.626822027277394,6.954117279403558,4.623150070314069,4.786379160249113,4.203497845934061
2024-12-12,22.469126157245935,19.037707104471615,13.99577001847129,11.056267683052729,6.247314408165315,6.626785046624664,6.954078472295853,4.623124271053645,4.786352450096821,4.203474388522129
2024-12-13,22.469188851344754,19.03776022411152,13.995809069931612,11.05629853261643,6.247052816321747,6.626803536899437,6.954097875795565,4.623137170647864,4.786365805135703,4.20348611719537
2024-12-16,22.468373855348403,19.03706969191364,13.995301417945011,11.05589750171593,6.246826225007394,6.62656317137548,6.9538456387448875,4.626596652957819,4.7861921954431565,4.203333649548278
2024-12-17,22.464675770298356,19.033936367567268,13.99299792169389,11.054077803969705,6.247192891914134,6.62547250080203,6.952701100525853,4.64089939045653,4.785404432789813,4.202641819982425
2024-12-18,22.464801109180026,19.034042565062503,13.993075993896161,11.05413947883045,6.247506716174333,6.625509466806895,6.952739892262241,4.6400883773220665,4.785431132362336,4.202665268102984
2024-12-19,22.465114462503276,19.03430806398518,13.993271178213348,11.0542936689933,6.247593860368579,6.6256018836237445,6.952836873497034,4.638758236669289,4.785497882597125,4.202723889549125
2024-12-20,22.465177134216933,19.034361164658524,13.993310215730197,11.054324507542049,6.247332316010009,6.625620367296496,6.952856270068655,4.638771177574995,4.785511232867541,4.202735614034598
2024-12-23,22.465114462503276,19.03430806398518,13.993271178213348,11.0542936689933,6.247593860368579,6.6256018836237445,6.952836873497034,4.638758236669289,4.785497882597125,4.202723889549125
2024-12-27,22.465553171842174,19.03467977492042,13.99354444540537,11.05450954244792,6.2479948444836255,6.625731271498754,6.952972651771093,4.6366169992551285,4.7855913360543,4.20280596232121
2024-12-30,22.462169286341894,19.03181266649001,13.99143666057656,11.052844451262883,6.247053737046903,6.624733267318447,6.9519253566895856,4.6509811578639075,4.784870503898133,4.2021729125116805
2025-01-02,22.461856015173915,19.031547237176092,13.991241527432988,11.05269030152576,6.248361273046777,6.6246408747315275,6.951828400881426,4.6509162924325675,4.784803771163984,4.202114306434967
2025-01-03,22.461918668708456,19.031600322446575,13.991280553626268,11.052721131129205,6.248099768764522,6.62465935304274,6.9518477918267045,4.650929265374091,4.784817117561902,4.202126027519532
2025-01-06,22.461605404530925,19.031334899055548,13.991085424836966,11.052566984831834,6.248012629911245,6.624566962517503,6.951750838182051,4.652259047066503,4.784750386316852,4.202067422750575
2025-01-07,22.327087619290552,18.91736027548423,13.907295785113426,11.581927169687862,6.211426385045775,6.584893837648402,6.910118278556259,4.6268929836916435,4.756095532253503,4.176902133228345
2025-01-08,22.322940835668803,18.913846776496158,13.90471279948772,11.579776072029517,6.210272744157165,6.5836708330907765,6.908834870447218,4.644606518249936,4.755212188245861,4.176126362126845
2025-01-09,22.32244580026556,18.91342734144793,13.904404447413576,11.579519277946716,6.211798230902927,6.58352483305567,6.908681659547219,4.645057921158478,4.755106736262609,4.176033751999313
2025-01-10,22.319166745195425,18.910649054051806,13.902361960299556,11.577818304776581,6.210331428318025,6.582557746353956,6.907666808942301,4.659619403440114,4.7544082349876104,4.175420313634625
2025-01-13,22.314837393868185,18.906980868562815,13.899665255270566,11.575572502161432,6.21217495400031,6.581280897381897,6.906326897071538,4.675064842936,4.753486000576382,4.1746103881708745
2025-01-14,22.31607417999623,18.908028776340437,13.894338953365923,11.57621407114274,6.199217407690687,6.581645660824936,6.906709675989048,4.689180051655526,4.753749459612251,4.174841763382218
2025-01-15,22.313167950035883,18.905566377296694,13.892529488859765,11.574706496831523,6.197578823992308,6.580788530863206,6.905810212829628,4.702423669780187,4.753130377196944,4.17429807231386
2025-01-16,22.31248787786429,18.904990163752736,13.881854201878586,11.574353716993157,6.1982211631708735,6.5805879582167295,6.905599734005707,4.714748829348037,4.752985508852622,4.174170845917264
2025-01-17,22.312055126247863,18.904623500694065,13.881584962747667,11.574129231928671,6.198100948417503,6.580460327443706,6.905465799615978,4.716596890697861,4.752893324503972,4.174089887702713
2025-01-20,22.311931486012096,18.904518742432515,13.88150803919993,11.574065094938199,6.198620743158437,6.5804238624178835,6.905427533601722,4.716570754102721,4.752866986775426,4.174066757361071
