date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,HANG SENG SECURITIES LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-06-19,28.65243782251176,24.716678206754576,11.682443735753887,8.886710030442247,7.48269407985067,7.129247299872132,3.843101975629356,2.8228571236036073,4.783829725581764
2024-06-24,28.6478046216895,24.71268143222179,11.68055464316575,8.885273017910352,7.489906161410459,7.1280944752972575,3.842480532408928,2.830148952548431,4.783056163347533
2024-06-25,29.120751623894243,24.492214823137008,11.57635015683872,8.806005779410807,7.423087260422388,7.064837243311192,3.8082010206619774,2.968166497780553,4.740385594543114
2024-06-26,28.926098829974695,24.44542804887215,11.582498893445019,9.144737391536733,7.427030006430546,7.101995139509441,3.810223732890155,2.8190845240978444,4.742903433243417
2024-06-28,28.919239805826862,24.43963149185017,11.579752424241917,9.142568970037422,7.425268891720256,7.100311097826323,3.836038253510496,2.815410280088236,4.741778784898313
2024-07-03,28.876239202635617,24.442577975630893,11.579249690668973,9.142172046493997,7.4800500273012815,7.100002838665293,3.835871712366395,2.8022635851006807,4.741572921136869
2024-07-04,28.876817825839385,24.443067756958627,11.579481716124443,9.142355237692886,7.480199912834531,7.100145108798202,3.835948575712895,2.8003159330796294,4.741667932959402
2024-07-05,28.84319975181759,24.53970334862791,11.566001010742896,9.131711808179013,7.471491546286521,7.091879197877106,3.831482806529466,2.7883827946874287,4.736147735252077
2024-07-10,28.84079458447088,24.545995807267737,11.565036548817647,9.13095033596894,7.470868515982916,7.091287822564371,3.831163308089105,2.7881502779311185,4.7357527989072885
2024-07-11,28.74481433354073,24.55090919099433,11.567351527717772,9.22685820757345,7.472363963308751,7.092707289041167,3.831930193881789,2.77970071177286,4.7333645821691475
2024-07-18,28.744910231581333,24.550991097388266,11.567390118551362,9.226888990086524,7.472055273925873,7.09273095163031,3.831942977912782,2.7797099853708254,4.733380373552721
2024-07-19,28.74903445272864,24.53783026721677,11.569049768018406,9.228212832477757,7.475463003898892,7.093748592344691,3.8324927719506645,2.7801088086272796,4.734059502736899
2024-07-22,28.668020511245977,24.542743721225936,11.571366354014227,9.230060689392788,7.5403692091022405,7.095169044238012,3.8332601901278367,2.7840028300580197,4.735007450594963
2024-07-23,28.668690249921987,24.54331708570637,11.571636682814171,9.230276320905373,7.540545366255776,7.111354371256885,3.8333497422684717,2.7657121116297074,4.735118069241256
2024-07-24,28.668881609577095,24.54348090904995,11.57171392193411,9.22967044519685,7.540595698382847,7.111401838591737,3.8333753293629007,2.7657305723864147,4.735149675518095
2024-07-26,28.668307538275418,24.542989445580076,11.571482207667598,9.229485628467732,7.542780860206082,7.111259438488174,3.833298569104334,2.7653414542572277,4.73505485795336
2024-08-05,28.667117218592775,24.543398997104788,11.57167530224525,9.229639641894655,7.5429067274077415,7.111378104845103,3.8333625357729884,2.765387599809767,4.735133872326934
2024-08-07,29.003498101386775,24.44616164385838,11.52379290575068,9.191448346918596,7.511694958911849,7.0819519571918805,3.8175004777691917,2.7084112304841668,4.715540377728478
2024-08-09,28.94556348822804,24.430084812613448,11.51621437147825,9.195367939271048,7.601415591770171,7.077294565648816,3.8149899277755908,2.7066300645519146,4.712439238662728
2024-08-13,28.88678859796722,24.434873171404227,11.518471578800497,9.197170254786698,7.602905488569564,7.128512888828354,3.815737675509482,2.702177455388658,4.713362888745301
2024-08-14,28.939940762127588,24.409653947947003,11.506583368593972,9.187677858808108,7.614970422546897,7.121155553343124,3.811799454082352,2.6997204038794997,4.708498228671462
2024-08-15,28.939940762127588,24.395051895363018,11.506583368593972,9.187677858808108,7.614970422546897,7.135757605927105,3.811799454082352,2.6997204038794997,4.708498228671462
2024-08-20,28.931005471173044,24.396752144411092,11.507385336857984,9.204912605602601,7.615501159118705,7.136254943056324,3.8120651230557585,2.687296822338715,4.708826394385783
2024-08-21,28.984218567776548,24.389305188977385,11.503872779725182,9.165606331816516,7.613176575198616,7.134076646035066,3.8440801795629373,2.6582746762176988,4.707389054690053
2024-08-22,28.864931142246213,24.4259361713793,11.521150769322787,9.178707843420675,7.624611018902031,7.144791516100038,3.8498537115400913,2.6755586125773183,4.71445921451155
2024-08-26,28.924446834894596,24.405500027390577,11.511511511511511,9.171028408176003,7.618231830503803,7.138813772312943,3.8466327023540954,2.6733200862554094,4.710514826601062
2024-08-27,28.775621850011056,24.44632526925079,11.530767836565563,9.186369599811105,7.630975521748745,7.1507554985026385,3.8863235399266034,2.6777919855800967,4.715068898603405
2024-08-28,28.833011988567765,24.415227258007462,11.516099621859416,9.174683678841232,7.621268207460845,7.141659068980349,3.914593702306873,2.674385583826145,4.709070890149912
2024-08-29,28.830235048944314,24.42283901928713,11.514990493428428,9.173800054797706,7.6205341945982745,7.140971247810167,3.9142166834104097,2.6737959034564067,4.708617354267163
2024-08-30,28.832769538119695,24.42470469253648,11.515870129481923,9.174500846107986,7.621116331129634,7.141516750281067,3.9145156924385014,2.6660289719331285,4.708977047971582
2024-09-02,28.774953859137053,24.433144339915707,11.519849292562142,9.177670978684665,7.623749711360038,7.14398441095021,3.9490930475562367,2.66695018448039,4.710604175353553
2024-09-03,28.776387991314618,24.431371702072163,11.520423437237822,9.178128390131095,7.590238748295071,7.144340464272483,3.98118721248781,2.6670831042096186,4.710838949979316
2024-09-05,28.705669543473817,24.44981271104298,11.52911915168826,9.185056120184147,7.609601032125917,7.149733073750118,4.017443726027762,2.6391699100713746,4.714394731635624
2024-09-09,28.676948659322388,24.45395967574309,11.531074620660984,9.186614009561422,7.610891706505924,7.150945749324465,4.051382249012679,2.6229889835792974,4.715194346289753
2024-09-11,28.51011962783916,24.716599290446762,11.437463817238086,9.112035850416545,7.56032109675621,7.092893416922729,4.051479720335084,2.8421714110411234,4.6769157690043
2024-09-12,28.51011962783916,24.72649543045735,11.437463817238086,9.112035850416545,7.585061446782683,7.092893416922729,4.056427790340377,2.802586850998768,4.6769157690043
2024-09-13,29.5177860774641,24.60368460977248,11.16833921988317,8.920498560976121,7.406584238863469,6.925996968950261,3.9609796636211216,2.9292631585728617,4.566867501896419
2024-09-16,28.689482970248676,24.70506615089293,11.214359296137033,8.957256221709395,7.437103688957386,7.69358899927065,4.009644882665247,2.7078121285531545,4.585685661565531
2024-09-24,28.32288307219841,24.77028072206521,11.243962116384616,8.964686386771541,7.554022742492269,7.713897955510587,4.085087339537011,2.7473890561687346,4.597790608871615
2024-09-26,28.283116466280106,24.75737204789825,11.241045824951247,8.962361259930846,7.552063492578105,7.711897239544749,4.1488690870834555,2.7466764793132015,4.596598102420039
2024-09-27,28.259139110317804,24.759940793772,11.24221215997354,8.931191403748539,7.569059071668393,7.712697401378345,4.181723562684512,2.746961465694595,4.597075030762272
2024-09-30,28.24649280735842,24.749428364466066,11.237439007987502,8.920917404134574,7.5830228702828935,7.709422789905508,4.212358347013153,2.7457951770328104,4.595123231819073
2024-10-02,27.801423507193046,24.801113343065882,11.260906491199297,8.939547225330179,7.598858725923713,7.920390124763927,4.286110980297271,2.786930235805931,4.604719366420755
2024-10-03,28.01221214292562,24.331021215267455,11.267310420129563,8.944631027877028,7.793933899095464,7.892397957276998,4.321044823893945,2.8301105039702463,4.607338009563687
2024-10-04,27.50904490724334,24.701044182002487,11.429960688649157,9.060565852693694,7.5520648760909515,8.012592818467269,4.416387146754135,2.644491878126571,4.673847649972392
2024-10-07,27.31028935992076,24.89250156159096,11.42886808965098,9.043218574939061,7.5348617971398575,8.011826888371381,4.460793766161848,2.6442390890527117,4.673400873172444
2024-10-08,27.367503791735913,25.099888929781507,11.444523479055919,9.033160979200328,7.417774205633389,7.867666353645595,4.491659831364711,2.5914183815435297,4.686404048039107
2024-10-09,27.58762866194872,25.049766054190986,11.436709288728874,9.02699323973302,7.301550128064097,7.8342571870098645,4.538070412988157,2.5418208026229636,4.683204224713319
2024-10-10,27.558358498865697,25.023188534731727,11.424575069071356,9.182165504356808,7.230868841034563,7.825945128430709,4.533255571426453,2.5434074542695737,4.678235397813111
2024-10-14,27.75502529346856,25.04968801698217,11.43772792573765,9.192736725258667,7.472747875167207,7.175197061438306,4.538474606743056,2.5793235172353506,4.799078977969034
2024-10-15,27.869439216727663,25.049935920379628,11.437841118828523,9.192827700869405,7.465894302439315,7.182525479277624,4.538519521604812,2.5793490434240454,4.683667696448983
2024-10-16,27.85916352569548,25.035176128069146,11.438633533200822,9.19346458056694,7.4881852746872095,7.183023085107261,4.5388339505307345,2.579527740892558,4.683992181249845
2024-10-17,27.80285202341731,25.064116855342792,11.451856622655999,9.204092249002947,7.502786791845228,7.191326678061549,4.544080854120736,2.549481037429711,4.689406888123726
2024-10-18,27.912924512851394,25.107570551558595,11.471710723307533,9.22004939725751,7.43010188804722,7.054907715136967,4.551958933773596,2.553239358331941,4.697536919735247
2024-10-21,27.94878023388972,25.079772687087814,11.459009810677228,9.209841413054793,7.421875645493649,7.047096869076951,4.546919229224812,2.5943680730785563,4.692336038416477
2024-10-22,27.950350589880074,25.08151235368677,11.459653657190357,9.210358885714145,7.422292657856337,7.047492823773018,4.5471747066298915,2.5885646389246486,4.692599686344759
2024-10-23,27.94561958515172,25.065858776953316,11.467613026560146,9.216755994264954,7.427447854566623,7.045111401795593,4.550332973377013,2.585401428469844,4.695858958860796
2024-10-24,27.913069188851686,25.03695897429968,11.454391386865897,9.321755332416034,7.418884342774458,7.036988706658892,4.545086645050141,2.582420577435452,4.690444845647761
2024-10-28,27.907998368320314,25.032410641590324,11.452310527802137,9.320061898132321,7.417536593059417,7.035710333916311,4.544260963054346,2.6001179169329705,4.68959275719186
2024-10-29,27.906615737002117,25.031170474005886,11.45174315199136,9.306388832465515,7.4313712861722,7.03536176741129,4.544035829118094,2.6039524986747384,4.689360423158795
2024-10-31,27.87975806385068,25.01448151234848,11.444107963594055,9.300184010099926,7.4996905659754605,7.030671100512423,4.541006196932065,2.603866687570654,4.686233899116257
2024-11-01,27.878557812126065,25.016958663772826,11.445241258654695,9.300774899527138,7.500433250534343,7.031367338686384,4.541455886843212,2.5985129191183143,4.686697970737021
2024-11-04,27.874877261888066,25.01365590421889,11.443730248446693,9.299547003539809,7.499443037139109,7.030439051760415,4.540856320084493,2.611371943924154,4.686079228998374
2024-11-05,27.875337277520607,25.01307852893367,11.443919102903681,9.299700472807388,7.499566799514816,7.030555074221684,4.54093125727158,2.610754924045515,4.686156562781065
2024-11-06,27.8754292824691,25.01316108675095,11.443956874543074,9.29973116726875,7.499591552480143,7.030578279173468,4.540946245005801,2.6104334824648117,4.686172029843898
2024-11-07,27.874969263799937,25.01274830311422,11.443768018839434,9.2995776969881,7.5133300218000105,7.030462255946319,4.5408713073240445,2.5981784366372205,4.686094695550719
2024-11-08,27.87285337346475,25.010849673849727,11.44289936288075,9.298871798933678,7.512759711489434,7.029928598420156,4.548117272185727,2.5979812181007214,4.685738990675056
2024-11-12,27.99167722389619,24.96964624906715,11.42404807836457,9.283552632662778,7.500383025622355,7.018347339166306,4.540624603589074,2.593701246604251,4.678019601027333
2024-11-15,28.010728846055567,24.98693514059767,11.431958047376394,9.289980530474507,7.541514930208098,7.023206817136479,4.405948673648879,2.628468369851745,4.681258644650661
2024-11-18,28.364073027210495,24.864292030099364,11.375846688134965,9.244382616912272,7.5044989919305225,6.988734885109609,4.38432300219331,2.615567086244486,4.6582816721649785
2024-11-20,28.294541294988047,24.803339666393377,11.347959920075802,9.221720923153962,7.486102451565182,6.971602689668603,4.373575266045798,2.854295434796483,4.646862353312747
2024-11-21,28.274090341950643,24.785412111767215,11.339757751573536,9.21505557454282,7.520265044045912,6.966563699366008,4.370414098616401,2.8849377208632245,4.643503657274239
2024-11-22,28.273905400433343,24.785249989779647,11.339683577940395,9.21499529863865,7.520869956256898,6.966518130902252,4.370385511630759,2.8849188504149463,4.643473284003107
2024-11-26,28.35896591255624,24.716862056987985,11.30839490751235,9.189569108488513,7.581655433557779,6.9472959816834825,4.358326660872089,2.9082690140684293,4.630660924273137
2024-11-28,28.27441197084728,24.74615536680243,11.329271819202171,9.20653436521279,7.595652252049137,6.9601216820484675,4.366372754199975,2.8822700041007243,4.639209785537023
2024-12-04,28.234331667171155,24.782676276413852,11.345991802809296,9.220121567119612,7.606862079403126,6.970393579685365,4.372816741248558,2.8207498547902845,4.646056431358754
2024-12-05,28.23132534851115,24.780324682654854,11.344915197392853,9.219246682579596,7.623809188816886,6.9697321687119524,4.372401810736483,2.8126293470845476,4.64561557351168
2024-12-06,28.231417722305927,24.780405764665655,11.344952318316343,9.219276848248073,7.623834134163121,6.969754973897365,4.372416117374326,2.8123113469155374,4.6456307741136476
2024-12-09,28.236037182908692,24.784460541838953,11.34680867426666,9.204422547333595,7.625081609644909,6.970895423478379,4.373131568656006,2.812771520811073,4.6463909310617355
2024-12-10,28.236129587540642,24.784541650917387,11.346845807582236,9.204452669523628,7.625106563318655,6.970918236276853,4.373145880069837,2.8124534680326407,4.646406136738124
2024-12-11,28.235894733914,24.78462276052669,11.346882941140857,9.204482791910817,7.625131517155729,6.970941049224642,4.373160191577339,2.812462672035894,4.646421342514035
2024-12-13,28.235659878750198,24.784703870666874,11.346920074942526,9.204512914495162,7.625156471156128,6.970963862321746,4.373174503178512,2.812471876099389,4.646436548389472
2024-12-16,28.234870611720623,24.78429832527469,11.346734408364627,9.20305328522691,7.628304248582579,6.970849798329365,4.373102946109352,2.8124258563843276,4.646360520007526
2024-12-19,28.31614940622738,24.745508517357372,11.328975678929854,9.18864962269422,7.616365219579057,6.969742020542294,4.366258619872799,2.8292623953811695,4.63908851941585
2024-12-20,28.32346044170636,24.751897637859614,11.331900742713806,9.191022068976787,7.618331712817328,6.971541560107526,4.367385957888372,2.804173577690806,4.6402863002394
2024-12-27,28.357400457755244,24.639399810326008,11.280397046551464,9.149248705548208,7.583706255825643,7.118793504235131,4.347536108820166,2.9043219968149083,4.61919611412323
2024-12-30,28.355968072248984,24.62542475718285,11.279956666227472,9.14889152405073,7.578530262881794,7.140637936896008,4.347366383468101,2.90420861372594,4.619015783318124
2025-01-02,28.35541458257086,24.624944085234436,11.279736488959376,9.150664877394169,7.578382335000609,7.140498556382416,4.347281525761457,2.9041519255011994,4.618925623195478
2025-01-03,28.352463002509598,24.622380818393108,11.278562355348312,9.149712363724486,7.577593483822594,7.1397552855300335,4.357238236351305,2.9038496256743636,4.618444828646198
2025-01-06,28.348405583101734,24.618857197683628,11.276948320694977,9.14840298116687,7.591470207032705,7.138733540729225,4.356614687597064,2.90018164757768,4.620385834416118
2025-01-07,28.327658930718062,24.625985564840285,11.280213550571046,9.151051892723697,7.593668310155851,7.140800554372598,4.3578761413194655,2.901021392470748,4.621723662828243
2025-01-09,28.33286421564879,24.61452355811392,11.282415896418815,9.152838541624298,7.591896900406586,7.1421947223446995,4.358726971880598,2.901913186654063,4.6226260069082326
2025-01-13,28.334708235910504,24.616125573350644,11.283150202818469,9.146925831734704,7.592391012530325,7.142659565986374,4.3590106559017485,2.90210205519461,4.62292686657262
2025-01-14,28.334523823082918,24.615965362443113,11.28307676787728,9.146866300136839,7.592341598423673,7.143263916120099,4.3589822858379454,2.9020831672342506,4.622896778843885
2025-01-15,28.33429060952731,24.616045467636198,11.283113485228387,9.146896065838908,7.592366305396597,7.143287161705915,4.358996470823686,2.9020926111836975,4.622911822659297
2025-01-16,28.31562860597854,24.622455572716873,11.286051647784697,9.149277949843025,7.594343384367,7.145147298883031,4.36013156888243,2.9028483263377014,4.624115645206704
2025-01-17,28.32088319222812,24.62702480966667,11.28814602233049,9.150975799139532,7.577195487020545,7.146473237758356,4.360940686974315,2.903387013545124,4.62497375133685
2025-01-20,29.593748166053636,23.996028366094553,10.998919855155908,8.995814240464668,7.513747658496585,7.164484964415492,4.376093428563724,2.854691175327652,4.506472145427783
2025-01-22,29.718822089541842,23.953400370175096,10.97938070877923,8.979833532037246,7.5003997827715,7.1517575400614,4.368319471558425,2.8496199292899065,4.498466575785356
2025-01-23,29.81136145845872,23.65024253973415,10.840424018546512,8.866183411001284,7.577432158439492,7.17817564472736,4.344298557580324,3.2903489039204987,4.441533307591658
2025-01-24,29.731778815990832,23.55252567553472,10.795634108256804,8.829550567220316,7.546124111261429,7.381725962608762,4.378657508527375,3.354594040878472,4.429409209721286
2025-01-27,29.384930434073535,23.55348568140452,10.669134514638616,8.726088876375279,7.556168927578509,7.4644708358527225,4.3581210507124295,3.787008103588072,4.500591575776318
2025-02-03,29.38418813610173,23.553630635967103,10.669200175396758,8.72614257910163,7.556215430299021,7.464516774238216,4.3581478717757385,3.7873391234777793,4.500619273642021
2025-02-04,29.353387526377993,23.605174621178936,10.658016682113068,8.691789738364095,7.502186318945895,5.763582458421516,4.3535796457932765,5.5763813001719855,4.495901708633232
2025-02-05,29.30164224452906,23.62739894619438,10.668051228798893,8.699973077958541,7.432329525787469,5.810545748240452,4.357678550824969,5.602246067458943,4.5001346102073
2025-02-06,29.31959416711436,23.641874491054097,10.67458710921806,8.705303197065394,7.43688301132804,5.752839706477717,4.360348322960714,5.605678335414015,4.502891659367606
2025-02-10,29.327810669109777,23.620783900099315,10.677578547837,8.707742764976249,7.438967118077744,5.754451878142106,4.3612623085865625,5.607249266681551,4.504153546489695
2025-02-11,29.325372325438533,23.61882004437266,10.676690803219097,8.707018794486212,7.438348634870877,5.75151001002311,4.391692673891723,5.586767647063351,4.503779066634437
2025-02-12,29.322212112954897,23.61627479143863,10.675540242837943,8.706080493373298,7.448323426764516,5.750890205659445,4.391219408561677,5.586165595956703,4.503293722452888
2025-02-13,29.313186686345453,23.60900566201219,10.672254293448903,8.703400747034715,7.446030820183788,5.749120071902476,4.420647953349575,5.584446164713921,4.501907601008974
2025-02-17,29.303806134678613,23.601450512864304,10.668839051227968,8.700615560242902,7.443648006006367,5.747280288379435,4.451234428295155,5.582659078705862,4.500466939599401
2025-02-18,29.228409260504385,23.602685158544674,10.669397162520406,8.701070709277582,7.437883014356643,5.74758094171335,4.481008334577032,5.631263049221239,4.500702369284691
2025-02-19,29.057918085850705,23.712201010279635,10.663293942166488,8.680716268269991,7.436703751259005,5.744293150242575,4.5227312917586096,5.68401466981386,4.498127830359134
2025-02-20,28.878111766107402,23.814435366725334,10.659360084850627,8.677513815127085,7.433960233954086,5.742173989900931,4.582548746839237,5.716964745486546,4.494931251008754
2025-02-21,28.869325227851427,23.806882181104044,10.656116836956572,8.674873569541747,7.431698355597286,5.7404268593460195,4.611888074277029,5.715225285169642,4.493563610156234
2025-02-24,28.843617627235226,23.81331822585375,10.646627761836111,8.69785501425538,7.425080565547884,5.73531511530968,4.638487532491061,5.710135982669387,4.489562174801522
2025-02-25,28.862293275715757,23.802545219618416,10.641399640606274,8.708929445579166,7.421434413714047,5.732498737825193,4.6362097619438565,5.707331969621869,4.487357535375422
2025-02-26,28.853437814967485,23.7952421788348,10.638134671467341,8.706257392387547,7.419157386711421,5.73073990608312,4.665469055139733,5.705580859488259,4.485980734920297
2025-02-27,28.850339687355714,23.754339086057712,10.636992405544826,8.723729642917952,7.418360757328703,5.730124569926203,4.695646571757708,5.704968224775012,4.485499054336171
2025-02-28,28.809136250596406,23.758056276186252,10.638656931887743,8.72448110754333,7.419521617131084,5.731021246630593,4.727064638911603,5.705860964896805,4.4862009662161855
2025-03-03,28.91154431054365,23.67792750367168,10.619920333368556,8.70911571876852,7.406454497979237,5.72092788194269,4.779997886583018,5.695811912014469,4.4782999551281755
2025-03-04,29.112386146881057,23.687577083062024,10.624248320451047,8.712664986479343,7.409472885913237,5.72325935912855,4.812587616151247,5.437678583739975,4.480125018193518
2025-03-05,29.11283218042118,23.686407893426487,10.624411095534668,8.712798474019259,7.409586407127372,5.723347045710478,4.88926680915282,5.361156436007629,4.480193658600111
2025-03-06,29.090547233215197,23.668276701444437,10.61627844671193,8.70612910386638,7.4039146043677615,5.7189660055572995,4.962071050758196,5.3570526412480195,4.476764212830778
2025-03-07,29.073188644170227,23.654153629596763,10.609943618657098,8.70093407896448,7.399496622474507,5.71555344752404,5.01878103077641,5.3538560401478,4.474092887688671
2025-03-10,29.0642948369877,23.646917564642813,10.606697920570218,8.698272367827343,7.397233035325068,5.713804997055607,5.0478368270914755,5.352218236882155,4.472724213617626
2025-03-11,29.305568909706103,23.594876279518395,10.583355081521367,8.6779085721437,7.3885844142564325,5.7012302606577565,5.097775274828418,5.187820404226322,4.462880803141506
2025-03-12,29.296626474039062,23.587676430784814,10.5801256280257,8.67526055533263,7.386329827730624,5.6994905611151205,5.126734174820384,5.186237368921329,4.461518979230334
2025-03-13,28.916335110949802,23.698164078524186,10.574962599905147,8.671027088191025,7.382725349868166,5.6967092491463935,5.188281456110359,5.183706520960065,4.688088546344855
2025-03-14,28.525408812130216,24.00784602032583,10.57702720635003,8.672719979134223,7.4073509156995145,5.728326970389815,5.207597705374615,5.18471856367799,4.689003826917768
2025-03-17,28.241171482915874,24.04687153867895,10.594220500951028,8.68681776168542,7.419391800536242,5.737638548326726,5.24661793126628,5.254256708756331,4.77301372688315
2025-03-18,28.35086603871918,24.05620654713962,10.598333183045723,8.690189989011174,7.483405955363051,5.816283331371952,5.27922164263848,5.2562964140357415,4.469196898675075
2025-03-19,28.340460770068738,24.0514703298483,10.59490033047472,8.687375193464455,7.480982043137417,5.814399408415111,5.308068747297609,5.2545938736129,4.467749303680752
2025-03-20,28.28387483247681,24.06832654071673,10.59694034264128,8.689047918127958,7.482422480886693,5.81551895132391,5.339653752290311,5.255605627862411,4.468609553673896
2025-03-21,28.24429469722164,24.137672086276467,10.627472195700582,8.714082760797968,7.503980800205976,5.8322745962878555,5.263391810356057,5.195346563331888,4.4814844898215656
2025-03-24,28.202228448915694,24.10220075016183,10.611989428563996,8.701387539233526,7.493048530971339,5.823777773356859,5.286330129357771,5.304081816915828,4.474955582523157
2025-03-25,28.244451566503763,24.15165283743354,10.633762752617995,8.719240754399873,7.288217984085775,5.83572680530147,5.327845599206283,5.314964554124158,4.4841371463271384
2025-03-26,28.20871832227888,24.153356592416518,10.634512901123337,8.71985584480313,7.2887321243721965,5.836138481002952,5.358892765402753,5.315339493156462,4.484453475443775
2025-03-27,28.173420670426193,24.15491240474025,10.635197911762134,8.720417524879876,7.2892016201633965,5.836514409546756,5.389911246823397,5.315681874997125,4.484742336660875
