date,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,HANG SENG BANK LTD,NANYANG COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD,YUEN META (INTERNATIONAL) SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-18,36.83191189173748,0.0,19.4745623817483,19.091490181788338,10.909792721832678,0.0,7.0040092776463165,6.68823354524689
2024-04-22,36.79592148911347,0.0,19.48565813218235,19.102367674505185,10.916008642630064,0.0,7.007999854556809,6.6920442070121195
2024-04-29,36.763550002031856,0.0,19.46851547873122,19.085562223700357,10.999555994163533,0.0,7.001834514280528,6.680981787092506
2024-04-30,5.6856058,0.0,3.0096000000000003,2.9503999999999997,1.694,0.0,1.0704,1.0328
2024-05-02,36.8736465413383,0.0,19.504853329348716,19.121185294693795,10.978608964618795,0.0,6.9371328428146155,6.584573027185771
2024-05-03,36.91366497964754,0.0,19.553515332363826,19.168890097224295,10.948825105694949,0.0,6.850487296133845,6.564617188935543
2024-05-06,36.895248023590256,0.0,19.571317142230292,19.18634173858196,10.89896581950358,0.0,6.809902748319898,6.638224527774018
2024-05-08,36.9299806176299,0.0,19.56215787917193,19.177362641782583,10.893865166630832,0.0,6.806715753279121,6.629917941505638
2024-05-09,36.92038143726526,0.0,19.5570731030994,19.172377885228755,10.943019373212183,0.0,6.778953568963747,6.628194632230657
2024-05-10,36.89519554648055,0.0,19.55199096970352,19.16739571936911,10.940175702080253,0.0,6.766797512640613,6.678444549725951
2024-05-14,36.921741205810186,0.0,19.555039932735237,19.170384708114714,10.941881727381093,0.0,6.731466430859152,6.679485995099623
2024-05-17,36.908377063053486,0.0,19.56724529998292,19.088726807798327,10.948711152701765,0.0,6.73566790629396,6.751271770169545
2024-05-22,36.90509531537368,0.0,19.56826310169532,19.089719719091395,10.949280656318088,0.0,6.736018266000913,6.7516229415206075
2024-05-29,36.88015685720256,0.0,19.555039932735237,19.07681992374756,10.941881727381093,0.0,6.731466430859152,6.814635128074401
2024-06-05,36.89166272542872,0.0,19.561140712444356,19.082771508418602,10.914097383152765,0.0,6.733566513188581,6.816761157366972
2024-06-06,36.875251347294316,0.0,19.566227604142604,19.087733999788238,10.916935603693602,0.0,6.735317583031546,6.818533862049696
2024-06-11,36.86540042269283,0.0,19.569281009296333,19.090712733683556,10.918639244687135,0.0,6.736368662158094,6.819597927482055
2024-06-12,36.89822488758811,0.0,19.5591066962918,19.08078723428785,10.912962508111772,0.0,6.732866340164242,6.816052333556232
2024-06-14,36.90206205595102,0.0,19.561140712444356,19.082771508418602,10.903698052630466,0.0,6.733566513188581,6.816761157366972
2024-06-26,36.88565338217158,0.0,19.566227604142604,19.087733999788238,10.906533568816332,0.0,6.735317583031546,6.818533862049696
2024-07-02,36.877981261225926,0.0,19.56215787917193,19.083763800255443,10.925064780473212,0.0,6.733916654313569,6.817115624559915
2024-07-03,36.89110774834774,0.0,19.558089846833823,19.07979525196176,10.922792867676199,0.0,6.732516308253536,6.8156979769269395
2024-07-05,36.92366051377353,0.0,19.55605646507203,19.077811596707694,10.921657265581162,0.0,6.731816353606666,6.788997805258925
2024-07-08,36.956432538362556,0.0,19.545895895061815,19.067899504220325,10.915982795195342,0.0,6.72831876238837,6.785470504771593
2024-07-09,36.989170526484585,0.0,19.535745877646693,19.05799770626352,10.910314218217891,0.0,6.72482480370879,6.781946867678518
2024-07-10,37.05127912317007,0.0,19.516489858136985,19.039212594195305,10.899560125450773,0.0,6.718196269613874,6.775262029432988
2024-07-12,37.074130384927386,0.0,19.509405100700775,19.032301095048336,10.895603433432303,0.0,6.715757470868554,6.772802515022651
2024-07-16,37.09696506205305,0.0,19.502325485129095,19.025394612021206,10.891649613039933,0.0,6.7133204421164745,6.770344785640243
2024-07-19,37.11978317259533,0.0,19.495251005826304,19.018493139655117,10.88769866114861,0.0,6.710885181431436,6.76788883934321
2024-07-24,37.210413258415784,0.0,19.542849782563067,19.06492788463755,10.914281603712123,0.0,6.727270193625512,6.540257277045961
2024-07-25,37.26032608546671,0.0,19.549958855833204,19.07186310497285,10.845498174408265,0.0,6.729717362653906,6.542636416665072
2024-07-29,37.234232131625525,0.0,19.558089846833823,19.07979525196176,10.850008907586972,0.0,6.732516308253536,6.545357553738381
2024-08-02,37.25380463125183,0.0,19.55199096970352,19.07384552334182,10.846625506052963,0.0,6.730416880852222,6.543316488797643
2024-08-06,37.29291303310552,0.0,19.539804619353685,19.061957191129196,10.839865029396902,0.0,6.726221951638231,6.5392381753764734
2024-08-09,37.33391062755128,0.0,19.528647135449972,19.05107256435444,10.833675324743245,0.0,6.722381190964305,6.530313156936753
2024-08-13,37.36516878125137,0.0,19.512440795373664,19.03526255157399,10.8246847261948,0.0,6.716802453484555,6.545640692121628
2024-08-14,37.374861428391945,0.0,19.51750238641285,19.040200361014133,10.801552357392758,0.0,6.7185448140363215,6.547338652751998
2024-08-15,37.376800561284426,0.0,19.518515019755426,19.041188230330256,10.802112778078362,0.0,6.718893394626072,6.5424900159254635
2024-08-16,37.38261916745426,0.0,19.521553550346983,19.044152453421965,10.78822696203386,0.0,6.719939353455436,6.5435085132874935
2024-08-19,37.38455910544611,0.0,19.522566604119984,19.045140732886853,10.783597395896154,0.0,6.720288078770702,6.543848082880197
2024-08-22,37.37349878235836,0.0,19.52763345054023,19.034511393708403,10.786396148384528,0.0,6.722032248391704,6.5559279766167755
2024-08-23,37.38126026612653,0.0,19.531688821725563,19.038464356530472,10.788636196583125,0.0,6.723428236080436,6.536522122953876
2024-08-27,37.37543885112481,0.0,19.528647135449972,19.035499480514368,10.771382989382959,0.0,6.722381190964305,6.566650352563587
2024-09-04,37.39096665535374,0.0,19.53676040498998,19.043407869510435,10.775858011790062,0.0,6.725174036273797,6.527833022081979
2024-09-10,37.188185289275175,0.0,19.43080724790287,18.94013029719825,10.717417607495602,0.5939773613792743,6.688701591184001,6.440780605564826
2024-09-11,37.07537863925802,0.0,19.363797591747346,18.87481280407696,10.680457204379518,0.849289368059094,6.650193112317271,6.5060712801617875
2024-09-12,36.99899572236799,0.0,19.33195579873178,18.843775096743602,10.66289428026806,1.0277488462908975,6.639257547039197,6.495372708558472
2024-09-13,36.8974593586369,0.0,19.29230051952929,18.805121213480575,10.641021684748347,1.2307687731757124,6.625638562262585,6.50768988816658
2024-09-16,36.803092489901765,0.0,19.24295961578224,18.757026292151373,10.613806805621518,1.4833754089784288,6.608693201379759,6.491046186184918
2024-09-17,36.60093080711891,0.0,19.17723713947243,18.692963474334242,10.577556370123684,1.8963137203306075,6.586121845879422,6.468876642740702
2024-09-19,36.554452650410994,0.0,19.16356074902881,18.67963244728566,10.671892548967401,1.9102432963545464,6.555954993088803,6.464263314863786
2024-09-23,36.54475545396999,0.0,19.166489761715365,18.682487495005383,10.673523671130699,1.9105352633288843,6.55695702374473,6.465251331104945
2024-09-26,36.4964109291249,0.0,19.14113469150165,18.65777270434252,10.55764340373895,2.1420568062525773,6.548282920776881,6.45669854426252
2024-09-27,36.18556956225237,0.0,19.09256301151635,18.559676484081685,10.530852804066036,2.6086064295373217,6.531666293413488,6.491065415132752
2024-09-30,5.7040058,0.0,3.0096000000000003,2.9256,1.636,0.42960000000000004,1.0295999999999998,1.0231999999999999
2024-10-02,36.10128927927356,0.0,19.04809427348438,18.516448899025086,10.354426578754799,2.98734067553317,6.516453304086761,6.475946989842245
2024-10-03,36.1104311572233,0.0,19.052917795206177,18.52113779294763,10.357048615416437,2.9880971555480182,6.492780599004338,6.477586884654094
2024-10-04,36.062943884662225,0.0,19.027862123716535,18.49678144243258,10.343428506911302,3.161194531452109,6.438721021661656,6.469068489163596
2024-10-07,36.06659231712306,0.0,19.029787143206192,18.498652733308095,10.344474935634414,3.212098574145649,6.409021879437067,6.439372417145529
2024-10-08,36.04759431452131,0.0,19.03845455319861,18.507078229943463,10.389672301360111,3.3653833806159152,6.366394425285446,6.285422795075138
2024-10-09,36.022072612520155,0.0,19.02497532461459,18.493975215873355,10.382316411864368,3.363000688694498,6.361887017109291,6.351772729323744
2024-10-10,36.015601046272124,0.0,19.026899760012984,18.49584593895999,10.383366615445683,3.3633408666689615,6.362530541758728,6.352415230881528
2024-10-14,36.00670262366068,0.0,19.03556453939974,18.50426887841171,10.388095161985026,3.3648725195908633,6.36542801450422,6.335068262447761
2024-10-16,35.95394423675749,0.0,19.00767290796137,18.477155721535016,10.37287413079338,3.5620439660055196,6.325785880055193,6.300523156892032
2024-10-17,35.9013402308301,0.0,18.97986289268927,18.45012190286142,10.155891547842504,3.9352187815783175,6.316530659661606,6.261033984536785
2024-10-18,35.890875738365345,0.0,18.939730286812438,18.411109425537767,10.02869291103944,4.178622046266433,6.303174460151295,6.2477951318272815
2024-10-21,35.642740375113654,0.0,18.941637514381352,18.412963421077247,10.019632815953985,4.430792401024878,6.303809188730848,6.2484242837180375
2024-10-22,35.28791845058643,0.0,18.951179416853016,18.42223900250704,9.99949259501681,4.780613840136501,6.30698475010632,6.251571944793885
2024-10-24,35.28791845058643,0.0,18.951179416853016,18.42223900250704,9.928967206437346,4.851139228715963,6.30698475010632,6.251571944793885
2024-10-25,35.24353338118248,0.0,18.92734266335106,18.399067549142696,9.916478572425556,4.980879648250279,6.299051837989242,6.2336463476586825
2024-11-05,35.24530664007683,0.0,18.92829498213139,18.399993288052762,9.916977514561662,4.981130258455629,6.294337326593931,6.233959990127802
2024-11-11,35.21483397185098,0.0,18.925438313239372,18.39721635074864,9.915480838754599,4.9803785034840455,6.283326010961185,6.283326010961185
2024-11-12,35.12835784194291,0.0,18.933058013856538,18.43481964507084,10.060388880834454,4.982383687856984,6.17513614646517,6.285855783973103
2024-11-13,34.850028711612914,0.0,18.872271655263894,18.636493673393243,10.314032568639705,4.966387277701025,6.1352440814427815,6.2255420319464365
2024-11-14,34.8402223876568,0.0,18.8751122951902,18.63929882419766,10.315585028950306,4.967134814523737,6.136167553699525,6.226479095781775
2024-11-15,34.8466863279978,0.0,18.851466392406728,18.615948338062466,10.302662121953277,4.960912208528087,6.128480435383686,6.293844175667957
2024-11-18,35.762827394491616,0.0,18.65238062225398,18.419349817031772,10.09469615813639,4.908521216382626,6.063759038016112,6.098465753687505
2024-11-19,35.72742671247116,0.0,18.672748529437293,18.439463260728214,10.070974685334468,4.9138811919571825,6.07038050279155,6.105125117280136
2024-11-20,35.75155001744189,0.0,18.68016607422394,18.446788135497595,10.025320389116995,4.915833177427354,6.072791894943084,6.107550311349136
2024-11-21,35.737337726516614,0.0,18.659781990803065,18.42665871765906,10.078861511247164,4.910468944948175,6.066165171385472,6.120725937440453
2024-11-22,35.77173526823421,0.0,18.669968468621768,18.436717932198263,10.084363617288524,4.913149597005728,6.069476724381824,6.054588392269685
2024-11-25,35.808988997906454,0.0,18.6764565653423,18.443124970825796,10.087868086330555,4.914856990879552,6.016976437319209,6.051727951396135
2024-11-26,35.8834565280713,0.0,18.6764565653423,18.443124970825796,10.087868086330555,4.914856990879552,6.016976437319209,5.977260421231294
2024-11-27,36.11568036310655,0.0,18.657931098050863,18.424830948766335,10.038185152167715,4.9099818679081215,5.991169794376779,5.862220775623636
2024-11-28,36.13289355659503,0.0,18.65145586400322,18.418436612113762,10.004954261977273,4.9082778589482166,5.96925913350874,5.914722712853759
2024-11-29,36.18087766496493,0.0,18.630211703608435,18.397457862547935,9.993558537448651,4.902687290423273,5.962460098656182,5.9327468423505865
2024-12-02,36.15653605077333,0.0,18.632979936151337,18.400191510580065,9.995043463889791,4.903415772671404,5.9633460508044145,5.948487215129653
2024-12-03,36.20956844330816,0.0,18.64498512285562,18.41204671222983,9.976702565738533,4.9065750323304265,5.952319811948326,5.897802311589099
2024-12-04,36.20443872576627,0.0,18.665336873049252,18.43214420079159,9.923092436496146,4.911930756065592,5.958817008115936,5.904239999715207
2024-12-05,36.21385131531136,0.0,18.672748529437293,18.439463260728214,9.90221512924705,4.9138811919571825,5.961183142970279,5.896657430348619
2024-12-06,36.255794178895506,0.0,18.6764565653423,18.443124970825796,9.86942999784702,4.914856990879552,5.942508907154368,5.897828389055462
2024-12-09,36.35326813630882,0.0,18.695947940283144,18.46237283310789,9.795245451966528,4.919986300074512,5.948710708271909,5.8244686299872
2024-12-10,36.371787854778105,0.0,18.68758951442929,18.454118832032112,9.7809313540434,4.917786714323498,5.946051209136592,5.841734521257003
2024-12-11,36.35779009763716,0.0,18.682949173054155,18.47436760333904,9.793401320909833,4.916565571856357,5.944574736880868,5.830351496322589
2024-12-12,36.41784438338192,0.0,18.68573310129812,18.47712045104439,9.794860626198801,4.917298184552137,5.945460532231219,5.761682721293412
2024-12-13,36.45980440250338,0.0,18.679238558863975,18.47069841546358,9.79145625679951,4.915589094437888,5.923533120873132,5.759680151058536
2024-12-16,36.501413968836886,0.0,18.690374825853663,18.48171035411367,9.797293768363483,4.918519691014121,5.927064637757421,5.683622754060763
2024-12-17,36.41010123136426,0.0,18.658856498526454,18.45054390603892,9.780772199652889,4.910225394349068,5.867471355065603,5.9220294150028145
2024-12-18,36.34520554001682,0.0,18.625599810100077,18.417658504405182,9.743535466846613,4.901473634236863,5.857013443739604,6.109513600654837
2024-12-19,36.328515716819204,0.0,18.64498512285562,18.4368273942113,9.753676427905331,4.9065750323304265,5.863109356815046,6.066310949063073
2024-12-20,36.40290057449619,0.0,18.665336873049252,18.456951931882834,9.729592133984472,4.911930756065592,5.869509176187471,5.963778554334184
2024-12-23,36.52370246482307,0.0,18.656080572448094,18.447798971160797,9.645421773899933,4.909494887486341,5.866598436258931,5.950902893922837
2024-12-27,36.586596965428384,0.0,18.637595485629564,18.429520256922373,9.63586475798764,4.904630390955148,5.860785608585798,5.945006534491089
2024-12-30,36.58973841892384,0.0,18.636672192813165,18.42860727200026,9.635387404311965,4.90438741916136,5.860495269563524,5.9447120232258905
2025-01-02,36.508550448748004,0.0,18.678774835723168,18.470239869455124,9.644742189896931,4.915467062032413,5.873734883216509,5.908490710927849
2025-01-03,36.546357029594915,0.0,18.66765238355143,18.459241591390573,9.638999137439834,4.912540100934587,5.870237312530926,5.904972444557736
2025-01-06,36.56472055395124,0.0,18.69734173824072,18.48859948597966,9.535047880067737,4.920353089010716,5.879573438686543,5.914363814063385
2025-01-07,36.579985552961034,0.0,18.728057957514864,18.518972780955686,9.431234928365738,4.928436304609175,5.889232473083488,5.924080002510017
2025-01-08,36.56151903423996,0.0,18.73645263145745,18.527273734455534,9.425501489907822,4.930645429330908,5.891872265554005,5.926735415054324
2025-01-09,36.57572385425556,0.0,18.7513950929538,18.542049374212688,9.428033976162178,4.934577656040473,5.896571077874626,5.871648968500684
2025-01-10,36.56940055690765,0.0,18.753264576597385,18.543897986428036,9.428973935841029,4.935069625420365,5.897158956436657,5.872234362368878
2025-01-14,29.30070440367278,19.94057131471646,15.003285857192667,14.835785058149048,7.5554824711460675,3.94823312031386,4.717939173061915,4.697998601747199
2025-01-15,29.291842404342848,19.9318273701641,14.996706913311469,14.829279563402093,7.492373908444685,4.0461609561433125,4.715870355780826,4.695938528410662
2025-01-16,29.317329424731348,19.897719949122724,14.971044489719937,14.803903642147306,7.479552928875231,4.134746205427702,4.707800539962436,4.6879028200133135
2025-01-17,29.349550892862347,19.849534770077728,14.934789961006482,14.76805386893783,7.457470213118202,4.283529603382774,4.696399926600391,4.660670764014251
2025-01-20,29.295213846569183,19.83693464451107,14.925309626530131,14.758679375516238,7.452736345942809,4.379995169508045,4.693418736891319,4.6577122545312
2025-01-21,29.26918324638433,19.82199275666723,14.914067350116422,14.747562610960419,7.423336287371877,4.479770363006794,4.689883486227466,4.6542038992654655
2025-01-22,29.226858148819495,19.80942756211843,14.904613297737903,14.73821410621611,7.406744965476079,4.575977766849356,4.68691056119722,4.651253591585407
2025-01-23,29.159845440705872,19.782779345777353,14.88456317976288,14.718387833258351,7.384911529778686,4.767649822332343,4.680605593210922,4.62125725517359
2025-01-24,29.167427695255277,19.75308076208057,14.862217965389421,14.696292086987944,7.361973200027429,4.8987640289959815,4.673578908308263,4.586665352955109
2025-01-27,29.18109309244592,19.75698337496278,14.865154291321995,14.699195630972309,7.335767927123679,4.899731876990769,4.6745022665161935,4.5875715396663574
2025-02-03,29.18423030359684,19.767137389086717,14.872794171548845,14.706750217480517,7.300003837789724,4.902250072493505,4.676904706257917,4.5899293017459355
2025-02-04,29.214211657977877,19.699381722100053,14.821814807708082,14.656340001242441,7.48773499257023,4.885446667080813,4.660873715448872,4.574196435871633
2025-02-05,29.21598051944415,19.684646258393126,14.81072784481499,14.63356602848945,7.545124910842086,4.881792272081496,4.657387304735814,4.570774861198884
2025-02-06,29.206644477554594,19.69162346595238,14.81597749578257,14.622999585816238,7.547799274499548,4.8835226195561905,4.659038112044333,4.572394968794143
2025-02-07,29.1954904316177,19.69472603498715,14.818311868724333,14.625303553581457,7.548988489210575,4.884292056676813,4.659772179877959,4.573115385324016
2025-02-10,29.166276557266745,19.6962776861589,14.819479331065958,14.6264558097416,7.549583237104707,4.884676866167408,4.660139300545196,4.597111211949487
2025-02-11,29.17464653224147,19.693950301075695,14.817728206529354,14.624727493578812,7.548691150402314,4.884099674666772,4.65958864123451,4.596568000271067
2025-02-12,29.23518114164531,19.686971444805867,14.812477315071934,14.611670206334914,7.518454394771361,4.8823689183118555,4.657937443841068,4.59493913521769
2025-02-13,29.22318932204442,19.68154686409043,14.808395860541637,14.607644082527916,7.516382747396134,4.881023622294426,4.656653988043795,4.62516351306125
2025-02-14,29.23203058057804,19.676899602230492,14.804899260718221,14.60419488477547,7.522478717932716,4.879871101353162,4.655554445887734,4.624071406524165
2025-02-17,29.17217242741349,19.649834255121796,14.784535293553638,14.584106984151395,7.688980144029159,4.873158895270206,4.649150784761817,4.5980612156984995
2025-02-18,29.155445778031382,19.620725682545938,14.762634003547564,14.562502601585594,7.7992384588120105,4.865939969271393,4.642263696490369,4.59124980971575
2025-02-19,29.146000262622817,19.623613404062198,14.764806725216397,14.564645868494965,7.799405147444522,4.8666561242074255,4.6429469314011165,4.591925536550555
2025-02-20,29.10287126940714,19.63555834284488,14.773794097156486,14.57351140205947,7.8041526633636975,4.86961846902553,4.645773103917099,4.594720652225702
2025-02-21,29.062477231263482,19.646745812730813,14.782211549498664,14.58181474220881,7.808599123269862,4.872392961557241,4.6484200592921106,4.597338520179011
2025-02-24,29.031105304983107,19.655434532568066,14.788748942304213,14.58826351007202,7.812052454969179,4.874547764076881,4.650475810405605,4.599371680620927
2025-02-25,29.01785104765683,19.659105411032133,14.791510911260577,14.590988036068051,7.813511445614721,4.875458141935969,4.651344340250203,4.6002306661815195
2025-02-26,29.023432390954184,19.65755961088608,14.790347851230685,14.589840743199648,7.812897067346672,4.875074783499747,4.650978603935646,4.599868948947342
2025-02-27,29.02133949007907,19.658139257452518,14.790783977307273,14.590270956881257,7.813127447874503,4.875218535848224,4.6511157483132655,4.600004586243889
2025-02-28,5.9038058,4.0,3.0096000000000003,2.9688,1.5897999999999999,0.992,0.9464,0.936
2025-03-03,29.050783315070344,19.6794165966104,14.806793047289668,14.60606299800424,7.715315276701109,4.88049531595938,4.656149966758021,4.604983483606834
2025-03-04,29.081627789195675,19.676318848804698,14.804462301840655,14.603763849582846,7.694424485825077,4.879727074503565,4.655417039627191,4.604258610620299
2025-03-05,29.133258405625895,19.687940434608723,14.813206382999605,14.612389390566596,7.6054513898893505,4.8826092277829645,4.658166706828425,4.606978061698442
2025-03-06,29.126979358486242,19.689684856650576,14.814518886143896,14.613684100606058,7.606125260124117,4.883041844449344,4.658579437083527,4.607386256456236
2025-03-07,29.112323920462867,19.69375637714603,14.817582298164671,14.616705983117784,7.607698088491512,4.884051581532215,4.6595427588327505,4.608338992252171
2025-03-10,29.10743742746597,19.695113924860127,14.81860371706476,14.617713555031187,7.6082225091734665,4.884388253365311,4.659863954621906,4.60865665841727
2025-03-11,29.096338148960715,19.700934106985077,14.82298282209557,14.622033294204323,7.600620378474843,4.885831658532299,4.661241009712668,4.610018581034508
2025-03-12,29.0752878142716,19.70869970286869,14.828825656438399,14.627796919469137,7.5967183004707355,4.887757526311434,4.663078349698732,4.611835730471273
2025-03-13,29.038925501066398,19.718804134587582,14.836428230863696,14.635296428690904,7.600613053676783,4.89026342537772,4.6654690582434215,4.614200167493494
2025-03-14,29.02353021890284,19.723082206132066,14.839647051893767,14.638471613391218,7.602262036353605,4.891324387120752,4.666481249970847,4.6152012362349035
2025-03-17,29.00465679061806,19.729697423683287,14.844624341579305,14.643381427857735,7.5998794476028015,4.892964961073456,4.668046410443465,4.616749197141889
2025-03-18,28.993449288532968,19.73281200296438,14.846967751030402,14.645693068600163,7.60107918354188,4.893737376735166,4.668783319901372,4.617478008693665
2025-03-19,29.001855246790814,19.730475976325362,14.845210124587203,14.643959269628684,7.600179346080529,4.8931580421286895,4.668230615998581,4.6169313784601345
2025-03-20,28.98363982114116,19.735538066601503,14.849018841310968,14.647716353031633,7.602129263254898,4.894413440517172,4.669428306557915,4.618115907584751
2025-03-21,29.013060095690136,19.727362134368015,14.842867269898493,14.64164817612794,7.59897989415856,4.892385809323268,4.667493880991472,4.616202739442116
2025-03-24,28.99204810196745,19.733201394517717,14.84726072923513,14.64598207501105,7.601229177168224,4.893833945840393,4.668875449942892,4.617569126317146
2025-03-25,28.97102366554464,19.739044112509827,14.851656790252393,14.650318540304793,7.603479792138786,4.895282939902438,4.670257837019824,4.6189363223273
2025-03-26,28.947882400965657,19.745475099776108,14.856495465071543,14.655091619053826,7.605957008433756,4.896877824744474,4.671779408607027,4.62044117334761
2025-03-27,28.932446512279924,19.74976475314586,14.859723000266948,14.65827539978486,7.607609382911787,4.897941658780174,4.6727943405943115,4.621444952236132
2025-03-28,28.91555212428759,19.751715211790383,14.861190525351084,14.659723030190822,7.618236557187551,4.898425372524015,4.673255819109605,4.62190135955895
2025-03-31,5.851605800000001,4.0,3.0096000000000003,2.9688,1.5428000000000002,0.992,0.9464,0.9358
2025-04-01,28.88253904419876,19.769677523643075,14.874705368789051,14.67305465804789,7.625164620869135,4.902880025863483,4.677505702093952,4.5944730564946505
2025-04-02,28.866366720802088,19.77417320746057,14.878087921293334,14.676391354577234,7.626898606117543,4.903994955450221,4.678569380885171,4.595517853413837
2025-04-03,28.854408536189396,19.777497418566874,14.880589057729715,14.67885858406033,7.628180754341242,4.904819359804584,4.679355889232921,4.596290400074941
2025-04-07,28.842446330350285,19.780822747518894,14.883091035233214,14.681326643208523,7.629463333718037,4.905644041384686,4.68014266206297,4.597063206523391
2025-04-08,28.840334935268157,19.781409686356945,14.883532648014967,14.681762269214127,7.629689716027873,4.905789602216522,4.680281531792054,4.597199611109355
2025-04-09,28.822735102301962,19.78630219823146,14.887213773949354,14.68539349152739,7.631576757857875,4.907002945161403,4.6814391001015645,4.5983366308689915
2025-04-10,28.805932985346665,19.787672535271504,14.888244815538279,14.686410555678508,7.65189296938949,4.907342788747333,4.681763321845237,4.590740028182989
2025-04-11,28.74614340822459,19.755422144775263,14.863979621728907,14.650621062565333,7.827098253759958,4.899344691904265,4.674132879453826,4.58325793758786
2025-04-14,28.73139320516223,19.763621357118666,14.870148709096084,14.641878882421363,7.830346781690416,4.90137809656543,4.676072813094277,4.585160154851531
2025-04-15,28.735095938584426,19.767528136531233,14.873088169926099,14.634889455880899,7.831894647693674,4.902346977859746,4.67699715710329,4.578159516420634
2025-04-16,28.702561170430368,19.7798445935192,14.882355072163843,14.632140038055827,7.836774427952306,4.9054014591927615,4.679911230826642,4.581012007859046
2025-04-17,28.703009749467995,19.78356209346449,14.885152119122683,14.624998277593626,7.834290589011939,4.906323399179194,4.680790791313698,4.581872980846376
2025-04-22,28.7061332521011,19.785714969028085,14.88677194269673,14.616696933369496,7.83415384198667,4.906857312318965,4.681300161672045,4.582371586826905
2025-04-23,28.69409015974389,19.780822747518894,14.883091035233214,14.613082804729583,7.861888001001384,4.905644041384686,4.68014266206297,4.581238548325376
2025-04-24,28.694812481828357,19.783366400735687,14.885004879913533,14.605070245343121,7.862898975972399,4.906274867382451,4.680744490414064,4.581827658410385
2025-04-25,28.70317451826288,19.787085224727218,14.887802923084761,14.597922124542507,7.852504771432997,4.907197135732351,4.68162436417046,4.582688938046824
2025-04-28,28.730241958296908,19.778475340429345,14.881324846139037,14.591570182401748,7.845132243781299,4.905061884426477,4.679587265545583,4.588606278979608
2025-04-29,28.743181193890884,19.78806409500392,14.88853942508095,14.58875025404164,7.817274720731299,4.907439895560972,4.681855964877927,4.584894450812409
2025-04-30,5.8116058,4.0,3.0096000000000003,2.947,1.5782,0.992,0.9464,0.9248
2025-05-02,28.766601324178993,19.79805410667621,14.896055909863183,14.576317336040361,7.791524193682423,4.9099174184557,4.684219601639591,4.57731010946354
