date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-11-12,37.78639633958508,15.886043702047964,6.335442973375251,8.659830825868092,2.549035936418724,2.9948264234034006,0.9509038237534453,6.770184164263167
2024-11-13,37.90087651208991,15.709492553854187,6.276181061558971,8.648467872894528,2.552624237357744,2.99517931014171,0.8768370837333962,6.769879567289047
2024-11-14,38.17345365795458,15.660217596753867,6.272136303481246,8.63631742530495,2.5431743019655424,2.9945626869989797,0.7982396494531786,6.770247312416338
2024-11-15,38.21611694769892,15.535363337922773,6.346790250748439,8.626167741512862,2.550662930012192,2.994469822067846,0.8067656456433467,6.769886996483537
2024-11-18,37.93959861415692,16.10027213268316,6.472425941972847,8.645650804064786,2.5669291513496333,2.9916578719531066,0.7987278701129283,6.769857279705574
2024-11-19,37.947256211803065,16.026280550109178,6.495671482928627,8.64253611427455,2.562854238171471,2.9813201478192637,0.8178840481072612,6.769337236091223
2024-11-20,37.9275242712357,15.905420768567494,6.503202045063579,8.669314645816366,2.5583447171156015,2.980469505050076,1.1125519037901077,6.479227191228437
2024-11-21,38.12130738033176,15.919320078256968,6.422817399181506,8.676257228067948,2.55776152534808,2.9806180889398903,1.12349882187219,6.478796297947975
2024-11-22,38.30317777606193,15.86371944064259,6.439418874064133,8.663434438376957,2.5524162199120033,2.9803246357575066,1.1253078307306814,6.478499130168346
2024-11-25,38.48471757263727,15.7207956980975,6.312301846033441,8.703592949196569,2.5904871270797205,2.994625835152151,1.1301368071496523,6.478748008183785
2024-11-26,38.42032131479167,15.733769036700249,6.241698388467523,8.707530422276651,2.605876703467256,2.9943100943862953,1.1270997895878165,6.47869600382235
2024-11-27,38.553545344996586,15.60634278330727,6.326623405135588,8.700676990358959,2.603168762075387,3.0009592234554936,1.1257142448152964,6.492718608423592
2024-11-28,38.89415905400732,15.703727892676692,6.016260287714093,8.696137752525127,2.6241265197337205,3.0028536680506286,0.9739168234924708,6.489850939350172
2024-11-29,39.03217491465875,15.489190433552864,6.314094027766412,8.690153536362848,2.6215114432729854,3.0028462388561374,0.8536578966282105,6.497841038024947
2024-12-02,39.14136178608893,15.540337161346729,6.394742647787129,8.686253209255218,2.6256346462153375,0.0,0.8535635384289838,6.496700656670621
2024-12-03,39.25656329623283,15.554779916613201,6.278758992047251,8.680294995273655,2.585988749815587,3.002842524258892,0.8372418544400722,6.49628462177914
2024-12-04,39.46261972808074,15.611047554738148,6.1974372758618825,8.661562281365295,2.567222604532017,3.0026939403690776,1.2785489191291253,5.983153872902052
