date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,BOCI SECURITIES LTD,CLSA LTD
2024-03-15,44.98777323559012,16.416672945866775,12.953504977053571,5.217120534419604,7.880769207873086,5.386211965542541,2.399119770379403,2.5967539939841062,1.4076965945455102,0.7543767747452879
2024-03-18,44.9575052047925,16.90373826742867,12.409366277149621,5.2548743246385685,7.8824362066215015,5.420045134318208,2.4252995209102592,2.6378430705252485,1.3533622570618797,0.755529736553552
2024-03-19,44.84507203333411,16.98845094829889,12.40996452518098,5.302259951440689,7.886553085535016,5.467879029179393,2.3934972115963755,2.591956690032513,1.3585232312311781,0.7558432941708546
2024-03-20,44.73559368783502,16.985925065743146,12.168709292847286,5.300055572909135,7.950227569853747,5.51143690500122,2.366707813871283,2.870708974823242,1.3562583680912033,0.7543767490247165
2024-03-21,44.7347153722224,17.139139042213888,11.779314952775385,5.288969262504146,8.106635450149072,5.66411421120105,2.340214603595812,2.8396924099489835,1.3526418290650921,0.7545628663241686
2024-03-22,44.711935397564815,17.245774113025245,11.711676935775026,5.295466658208167,8.11035190331955,5.653258366550087,2.3272867268786044,2.841033004013481,1.3486155669732356,0.7546013276917886
2024-03-25,44.61976236905214,17.329275147393556,11.808252360455523,5.291805442331459,8.102312138676705,5.5920008833734824,2.274256662715237,2.8786225260459704,1.3499527271961635,0.7537597427597679
2024-03-26,44.527500413159316,17.484854166041487,11.647738593348219,5.27143682086094,8.1189835069604,5.563584871550789,2.261492780793154,3.010281282714777,1.3602121491523036,0.7539154154186134
2024-03-27,44.350835926239455,17.531080017504607,11.646532222137449,5.231170633999023,8.156629359358755,5.656202670618189,2.266294197320614,3.0085455200342617,1.3622211391223074,0.7904883136653374
2024-03-28,44.34468545514122,17.68016930733855,11.413720421598585,5.228542279573964,8.166156463075062,5.6869871481166605,2.265073110667559,3.023942041617195,1.3744671084870854,0.8162566643841179
2024-04-02,44.14008238416921,17.794003559278977,11.273910755483206,5.202160351365547,8.188486864614294,5.770121694132494,2.32254971468326,3.0293232808472297,1.4362974025947701,0.8430639928310111
2024-04-03,43.94270064924096,18.043430163167905,11.153079291506904,5.180265607637353,8.178409530893154,5.844793388549653,2.329125212364305,3.0309999930732716,1.424414712721456,0.8727814508450399
2024-04-05,44.09618513331204,18.16257741759138,11.20137225896134,5.088277200254255,8.108702553317611,5.800377473159391,2.3114970947454556,2.951090138004069,1.4092268122897151,0.8706939183647481
2024-04-08,44.170253024181996,18.194315842922666,11.204239558919653,5.081934054487645,8.096377870457209,5.741940258455087,2.2779530095784026,2.956995573538352,1.406847598098533,0.8691432093604522
2024-04-09,44.13834235014147,18.16969076674349,11.270491443050703,5.075055916595036,8.097152661855016,5.733042314114841,2.273110710557592,2.949541703513554,1.4256052649605615,0.867966868467731
2024-04-10,44.08886754065523,18.311671600734314,11.169567479080293,5.082947117490797,8.086375902418224,5.736240011801217,2.2873845400889423,2.9475581206445263,1.4220818980664307,0.8673057890200236
2024-04-11,44.0646067461385,18.366318808566678,11.143586586180387,5.087940442261186,8.087543846819745,5.73316274417036,2.2856555590218877,2.929842434825164,1.434630534937737,0.8667122970783538
2024-04-12,44.07308552028889,18.36450288987704,11.165275254329178,5.082089081725016,8.081854387092546,5.742260169110377,2.2730565004483148,2.917971701623682,1.43322277048924,0.8666817250157164
2024-04-15,43.99750557501709,18.449797765180676,10.991150769303607,5.0695054387854075,8.065675339361068,5.813334895394973,2.2681755487406567,3.048655987981314,1.4309247919414465,0.8652738882937678
2024-04-16,44.002258957061,18.606682723462363,10.847412797491836,5.0906498391967405,8.066907846366963,5.8151891921523955,2.266100953353182,3.006492495930377,1.432585720866905,0.8657194741182385
2024-04-17,43.930951146597494,18.58614877878555,10.949034927895813,5.294706123681128,8.03754892869896,5.802900531982356,2.1819506905884536,2.9203588554135105,1.430870545283648,0.8655294710730873
2024-04-18,43.95803458349779,18.662334136389518,10.88927738183903,5.328069868246028,8.020455402577051,5.769931908862593,2.175571658024214,2.8988943047524485,1.432977686100901,0.8644530697104296
2024-04-19,43.928339038281386,18.700788730529904,10.898183711447366,5.33652882621578,8.022971159497837,5.766497840902491,2.17263697018566,2.8790183173458526,1.4312102047958948,0.863825200797832
2024-04-22,43.80109353716525,18.8682556992585,10.786146781024804,5.464459023078298,8.00898271082201,5.7483594781975444,2.1690399986797066,2.863506591480315,1.4278766247283061,0.8622795555652639
2024-04-23,43.66603252346511,19.22833787189245,10.55565719382972,5.48812755558565,7.988628703339021,5.767628116037237,2.162771564099095,2.858809274813284,1.4226507969667594,0.8613563999716741
2024-04-24,42.910747731519386,19.385798448570103,10.37613563133057,5.63740258682823,7.971467979656987,5.772815554541765,2.8200355725458053,2.853452929016032,1.4118144565539792,0.8603291094371449
2024-04-25,42.821164141204235,19.5760998051005,10.221076168376346,5.74792803792044,7.934699169264814,5.7551290293636965,2.8267861229337887,2.8508602416148685,1.4079540245597506,0.8583032596615568
2024-04-26,42.75881607268105,19.57214657392701,10.201139580522318,5.756348717116048,7.927399288531747,5.752509047904524,2.846244237644275,2.9207710575676695,1.406552534558297,0.8580728895470617
2024-04-29,42.70960027900352,19.611396423379052,10.25513320800517,5.737180386309404,7.914339103004686,5.735691529991455,2.838118013548474,2.9369193989798728,1.4038426855552666,0.857778972223104
2024-04-30,42.6636320282241,19.65183839668505,10.21411192603721,5.750479725584687,7.887263727078555,5.732415088720306,2.8324325557858208,3.011454692532386,1.3998307238373897,0.8565411355144905
2024-05-02,42.69772743903582,19.821428961045996,10.034640705001465,5.782325151202578,7.886697443757589,5.745126039193412,2.8667993272705345,2.917646765998111,1.391011216239329,0.8565969512551643
2024-05-03,42.60474995099148,19.81289923585596,10.034599800607968,5.869224801025453,7.8714908430550805,5.691505628929998,2.8635011095910734,3.0053480415833023,1.3908812117953702,0.8557993765643139
2024-05-06,42.58234009139418,19.861906781286347,10.033869348622813,5.883742429044116,7.913572645596519,5.682028923370583,2.8846587774589874,2.9018720350877754,1.3980927571662836,0.8579162109723935
2024-05-07,42.55173639869101,19.866336773647962,10.07382632823845,5.885054736785028,7.914577887836069,5.68527566374933,2.8802918513915197,2.90355612922244,1.381236670150578,0.8581075602876109
2024-05-08,42.50891148577373,20.031091349907626,10.021931460558658,5.883583222425386,7.893001205564104,5.671495854525309,2.874161460866087,2.8842907747186812,1.3747362495508932,0.8567969361095236
2024-05-09,42.45781963758622,20.1245003425361,9.983028681349166,5.898609205597683,7.879699970093858,5.663452234122481,2.8730458295129586,2.8917165663736113,1.371644525339189,0.8564830074887348
2024-05-10,42.387295847599546,20.294965245847933,9.92724969608842,5.896687586199927,7.861523496390813,5.651090162347697,2.865862579376478,2.898993594131831,1.361082124254343,0.8552496677630101
2024-05-13,42.31181054175109,20.307968179053148,9.932760215515904,5.895689656608929,7.864847871981956,5.647980348075221,2.8636000626348794,2.9589988102011815,1.3611043555522804,0.855239958625407
2024-05-14,42.04798428836721,20.744644249333362,9.654956642588902,6.158591326693009,7.833850693585055,5.638244842771728,2.8717996268690706,2.913246719338699,1.2811307648186685,0.8555508456342941
2024-05-16,42.086625247140255,20.835650118597414,9.507368655644054,6.2578595685161345,7.796186256899872,5.664876502496169,2.8596931824796066,2.8673786671606805,1.2711528344642233,0.8532089666015898
2024-05-17,42.017020311166405,20.896325753894352,9.542153475515395,6.261734591340419,7.77703927221009,5.666368081849487,2.843452768655962,2.8775169675490297,1.2633110042231988,0.8550777735956625
2024-05-20,41.94743255009914,20.990631329847023,9.52156876223255,6.25952438137207,7.743298491489729,5.66399074226134,2.847512417838301,2.9158571316425532,1.2580778762917737,0.8521063169255237
2024-05-21,42.08996588041362,21.017943644325296,9.437255540879173,6.257585975577674,7.656247071071859,5.663278490227907,2.849855235298723,2.9245557400483158,1.2520609188894345,0.8512515032679956
2024-05-22,42.13766870378062,21.010295103957354,9.522386755780126,6.1616937299981585,7.649979940292795,5.654610648444252,2.840734465383848,2.9253810902767907,1.246364625076806,0.850884937009253
2024-05-23,42.13026149607954,21.038332773053764,9.437728437406557,6.250128522458276,7.642424277780637,5.638001582070587,2.837929506176473,2.928784446030872,1.246153920933913,0.8502550380093815
2024-05-24,42.140170789442315,21.10557010334598,9.177175394815231,6.285692301066156,7.644140622944709,5.750665542840512,2.8403627019663755,2.959568861887779,1.2455928303641581,0.8510608513267829
2024-05-27,42.09807741286525,21.1586859382942,9.33249335705066,6.328228640190635,7.619625557483293,5.747361256787461,2.8400200902640433,2.781115640484581,1.2434934617232662,0.8508986448566134
2024-05-28,42.028124116732585,21.229731965508662,9.338402654232434,6.336632439827709,7.595320550120246,5.741696708344618,2.848316678021622,2.784857715052022,1.2463340234517442,0.8505831487083526
2024-05-29,42.011910748073895,21.22594351218006,9.388630667066064,6.265833948797793,7.593830197659428,5.737775984197965,2.839354836526685,2.7969571176239256,1.2893095188822252,0.8504534689919614
2024-05-30,41.85796789754378,21.23456419574877,9.704304365901303,6.107119534422076,7.567336959960505,5.71977188832295,2.831819589400884,2.802733353090988,1.3265793783197586,0.8478028372889851
2024-05-31,41.77004279603141,21.366554378744237,9.792634297750114,6.159372705705083,7.544218637636433,5.568392620271758,2.815247295179312,2.8140731393741483,1.3227594642454603,0.8467046650620462
2024-06-03,41.74888616016627,21.48838685350711,9.804260062094269,6.196974479055994,7.541295183152062,5.533424828828939,2.82245258507336,2.6989882585879106,1.318692303239035,0.8466392862950576
2024-06-04,41.605531562726,21.537853304053655,10.032670998532666,6.247032524896295,7.549896535786712,5.34159737646598,2.8179990132531243,2.6442775344165965,1.375512765794606,0.8476283840743617
2024-06-05,41.56603641215742,21.510825217960814,9.961141500056467,6.325372266054396,7.55168211170592,5.398790449286672,2.8194526285127712,2.6419625153704778,1.3764328902681562,0.8483040086269069
2024-06-06,41.59096652397626,21.672185279513815,9.974156857566587,6.230363635904176,7.543604571139594,5.309862974334451,2.818589522108424,2.6325878137519827,1.3792444144672988,0.8484384072374057
2024-06-07,41.512007129450275,21.863484625343286,9.881152308152684,6.227865765205903,7.550589363227926,5.305589249278829,2.801497214998049,2.627894258334241,1.3819205316748258,0.847999554333983
2024-06-11,41.33411820184834,21.837690339080446,9.907289391456029,6.354493531008849,7.5381409213207835,5.313093460690383,2.800795328048378,2.683434113416706,1.3832331254822776,0.8477115876478015
2024-06-12,41.21924220139516,21.839301212726873,9.832731132459175,6.495843392909682,7.605338971594214,5.320679687005993,2.8042895333781956,2.646043119228345,1.387782730596085,0.8487480187062703
2024-06-13,41.37049565372975,22.01930225519239,9.70962266919915,6.633228269962685,7.646919245636799,4.7770370115701795,2.8206702240603962,2.7691365200385087,1.4006847102798385,0.8529034403303132
2024-06-14,41.185887448326945,22.082391240076362,9.742954093606484,6.728009192265093,7.65230998838782,4.753350716330269,2.8262155448731034,2.7739961000556543,1.401393857345893,0.8534918187323782
2024-06-17,40.902922185592686,22.00750949392816,9.675592196544551,6.727239309359474,7.604305782051505,5.295987381673646,2.7984727599575643,2.745866752819989,1.3934248587730609,0.8486792792993689
2024-06-18,40.80646282245891,22.036007992531694,9.681971747604692,6.746223105613081,7.614833748442332,5.319868972349714,2.8019972945382516,2.7493379566659657,1.394631141833312,0.8486652179620496
2024-06-19,40.71882958446294,22.099101684546262,9.675076285612647,6.798563393069469,7.618418711841493,5.311264982105707,2.794935332031909,2.743513081897294,1.3923899833958444,0.847906961036441
2024-06-20,40.568753982600356,22.14525280870952,9.724220241400888,6.865506235968224,7.609770087755839,5.310390545890589,2.791405089978738,2.74314719985563,1.3938786335149551,0.8476751743252541
2024-06-21,40.49739607302774,22.217759972661266,9.618371487865996,6.875839917580404,7.616351292506845,5.31967177800625,2.791376311356961,2.8157786325288567,1.3991897828429363,0.8482647516227485
2024-06-24,40.35782463161155,22.3042098907555,9.664659000254176,6.939562671216525,7.606742285962835,5.3068250104902575,2.790758844328224,2.7867938028665504,1.3951612403055424,0.8474626222088376
2024-06-25,40.686197408118694,22.259454711055746,9.585407201559702,6.9304340721559115,7.577531792424429,5.235557826154076,2.7726298395520343,2.719686887728072,1.3892436356892675,0.8438566255620666
2024-06-26,40.563981289329234,22.43648770497986,9.466704319765116,6.971356230684219,7.566730047583768,5.2740205496335175,2.776714489577586,2.7232578700551056,1.3780672414041655,0.8426802569874312
2024-06-27,40.438563418528084,22.458113827355184,9.486177666809887,7.014677485341782,7.556645513133992,5.2157359201693785,2.798005173636528,2.8144426690455724,1.3755817544564286,0.842056571523158
2024-06-28,40.44439996539458,22.603008780145075,9.421982722420816,7.069458775038798,7.541329847130286,5.116551680850762,2.790037091674316,2.7986732478257768,1.3731858388231095,0.841372050696473
2024-07-02,40.368661425871345,22.651589114926512,9.338815203709895,7.151573009006035,7.551939462998101,5.1215311964124925,2.7855829956531313,2.8125757991931613,1.3752919724061625,0.8424398198231619
2024-07-03,40.27137358316252,22.57601895922323,9.362668369826398,7.19750438305428,7.530530088642632,5.086543614835827,2.7729754080465607,2.9782864848005026,1.3773840419983188,0.8467150664097284
2024-07-04,40.39041953799287,22.539720122475504,9.232420228431554,7.268073357764167,7.534237140448148,5.114568629171868,2.7740765600328556,2.9254981677601863,1.3789424250171896,0.8420438309056563
2024-07-05,40.36318309804294,22.731296676397108,8.915636401831923,7.482544287529097,7.269898265844249,5.095967871310371,2.858716669414019,3.0684511063090154,1.3721624306161881,0.8421431927050931
2024-07-08,40.18009513685449,22.92782894442547,8.72908661887667,7.793243217789786,7.161908520509357,4.500162895647858,2.8351654818866163,3.682973340125052,1.3555987917104688,0.8339370521742295
2024-07-09,40.07883172261281,23.106083332091693,8.587242828023752,7.931524437206006,7.146556025199731,4.420297133686122,2.8520567394472645,3.6919334884261086,1.3522226495938836,0.8332516437126258
2024-07-10,40.083936247225324,23.11564956723455,9.89104621697255,8.025105427385814,7.131147963848923,4.416955507982795,2.8289857536652456,2.3148397162074255,1.3526322633803622,0.8397013360970154
2024-07-11,40.118687858200474,23.11379572082438,9.959724602133923,8.051517080489228,7.1306171602344826,4.416354026749481,2.7212678765725253,2.294977679727487,1.3528545924119904,0.8402034026560244
2024-07-12,40.052464936752266,23.042113149699077,10.140444790514833,8.032173512115458,7.13377402685105,4.414598017511473,2.687796802185414,2.3026323494853247,1.3546043198063253,0.8393980950787823
2024-07-15,40.029542405268664,23.013878522829607,10.15350715923272,8.040814488082065,7.137220119597643,4.415942643132915,2.690693241131262,2.324088735822823,1.3547279239183747,0.8395847609839244
2024-07-16,39.982559006500686,23.088962828190336,10.16262554122612,7.983516874226687,7.138716995225525,4.446785964845871,2.700634434891129,2.303730555364835,1.3527241545766686,0.839743644952136
2024-07-17,39.896258329378426,23.221955542211294,10.074723082945434,8.044998952463711,7.126989003906497,4.445967128231993,2.697247952296199,2.3023185341858987,1.350918506176389,0.8386229682041555
2024-07-18,39.78378347929182,23.40303174041415,10.026703383722205,8.052944136383546,7.096108163951076,4.5126575497551045,2.6117326589974144,2.3306366235261002,1.346481932441547,0.8359203315170304
2024-07-19,39.76507693151921,23.530349352697318,9.961254257802377,8.016285268069973,7.099845505142826,4.500479548339196,2.638162540076603,2.30269734875145,1.3503622970415188,0.8354869505595253
2024-07-22,42.35059871464338,22.67438885434485,9.43457450015791,7.673338301117401,6.780870863471436,4.2898153855988195,2.512332209705683,2.1970033568543315,1.289111638580565,0.7979661755256197
2024-07-23,42.30780700233127,22.995373360003114,9.302364756756951,7.607713402364413,6.790102637142827,4.1994698879017,2.509690070750177,2.198818278338281,1.2917924475874243,0.7968681568238326
2024-07-24,42.28192597182006,23.088076522641167,9.198397335540315,7.579949417752833,6.779714369783756,4.271403635535195,2.512344280004839,2.207965523985903,1.2842387349350077,0.7959842080009266
2024-07-25,42.21072323949869,23.275457492524573,9.040465446561818,7.575599204266494,6.773454583025174,4.304849724012371,2.518956387464732,2.2216166437181504,1.2833813297122814,0.7954959492157201
2024-07-26,42.127151718696055,23.44594605376636,8.895630405256416,7.6469483396504865,6.766861984391021,4.3027727816662384,2.5415579620586413,2.200286004403094,1.277444225879884,0.7954005242318062
2024-07-29,42.035016107732766,23.51101008711113,8.834228825729754,7.673502207365168,6.748923920483104,4.294442053297783,2.6506685185462118,2.185685611782668,1.2724979445056386,0.7940247234457751
2024-07-30,41.95955466521326,23.64102493501011,8.794485526510458,7.673963190079708,6.742329148999982,4.29596812221505,2.645358282844058,2.182699444446814,1.271151531266094,0.7934651534144666
2024-07-31,41.94830861892689,23.82225030628642,8.785028944078821,7.691396071712924,6.741661785329174,4.1756896700218205,2.5891408003554,2.1809823998328923,1.2711597120390281,0.7943816914166355
2024-08-01,41.886107758876975,24.097286684066894,8.65892760957904,7.669396227563517,6.7518922722201795,4.1238022661847,2.5836063526496944,2.1629589457037235,1.2718149444792346,0.7942069386760391
2024-08-02,41.754169888402586,24.40190567615726,8.564330880790209,7.698003996722072,6.719956896953947,4.134807772839342,2.5241225956616598,2.1408080912592746,1.2679242688925472,0.7939699323211002
2024-08-05,41.70850283778753,24.478293010134443,8.620752975346578,7.656595429550726,6.712946875541635,4.141146142478376,2.4848035041966297,2.1339796401263973,1.2695480001350976,0.7934315847025879
2024-08-06,41.66052687370056,24.49699825508006,8.680108169571856,7.655008012408074,6.697889507306668,4.125578395851889,2.478487297779715,2.1475669169086093,1.2650021132216054,0.7928344581709539
2024-08-07,41.77109655893767,24.53460536807946,8.591105414250906,7.619339328455258,6.695453946256228,4.126960036538257,2.4585974112578204,2.1438740357705317,1.2659301480227247,0.7930377524311419
2024-08-08,41.809769164886795,24.597980648678767,8.55404243693481,7.608307506695558,6.7008908743545526,4.113549560283938,2.430513258741978,2.134007818562387,1.2572131273909877,0.7937256034702288
2024-08-09,41.81030905414644,24.755435153895327,8.472449836914182,7.597092112457446,6.694224904036101,4.065859684935654,2.4140420925453574,2.1445524777731517,1.252018427754856,0.7940162555414897
2024-08-12,45.81309507571037,23.14200415501252,7.867899589066149,7.0767784198641674,6.24066789593752,3.7109547450235465,2.249634078306956,1.9917922846778784,1.1672254129037778,0.7399483434971139
2024-08-13,45.768896520864146,23.167469033618154,7.90227886844234,7.079935083737681,6.238012885586797,3.6781928274155753,2.2485031178307064,2.0104618134486474,1.166550690280931,0.7396991587750237
2024-08-14,45.77133418748666,23.154494546635853,7.925358697538827,7.091372449856635,6.235115413281895,3.676632845419635,2.246191479956945,1.9959454127876641,1.1641824538537258,0.7393725131821627
2024-08-15,45.746260930351404,23.21967017483462,7.9287903552736365,7.095749544182363,6.2391091307807045,3.6375060533076438,2.246712546787752,1.982787986838912,1.163869548026171,0.7395437296167956
2024-08-16,45.73330243960664,23.19600701756088,7.952574436846688,7.114908342935002,6.238024787806692,3.63094538448984,2.247269173441949,1.984280380140585,1.1630380845539376,0.7396499526177882
2024-08-19,45.74022646299441,23.205464617908902,8.009980934176562,7.147713748812552,6.234811336011496,3.6262376219870682,2.1505325723889834,1.9826141491185783,1.1629770560649328,0.7394415005365171
2024-08-20,45.73244671091915,23.141981275279534,8.059868652202,7.176664630830477,6.229232516531778,3.622793586540373,2.159082539663985,1.976548827930999,1.161958249640941,0.7394230104607663
2024-08-21,45.682425973143125,23.236222683675408,8.048484818484402,7.180085553857156,6.224032107780874,3.6195599235385374,2.14213138577996,1.9676167751465623,1.160425089356003,0.7390156892379701
2024-08-22,45.65491897156957,23.266147137903996,8.050155554473799,7.193978479619058,6.225934220877355,3.6096842551685353,2.132261742957001,1.9675423141064698,1.1606592374874198,0.7387180858367902
2024-08-23,45.5862812033377,23.290042266255053,8.103281846215562,7.205110479987919,6.225599760104628,3.607009501226318,2.1312665148192522,1.954302422602391,1.1587098102520745,0.7383961951991028
2024-08-26,45.543738955505646,23.26047187940728,8.016949102406514,7.258652782380655,6.219906547439569,3.6291986994250838,2.226737700425138,1.9509994504065158,1.154794515085926,0.7385503675176724
2024-08-27,45.478144465048665,23.31185386049015,7.739261737643269,7.325282665595732,6.186468321157469,3.9083666850378016,2.222762557977328,1.943459246308791,1.1466033358590642,0.7377971248817343
2024-08-28,45.43738857645234,23.34795458708026,7.728322381693298,7.377805633518402,6.158875041504643,3.884694502642322,2.216364731508485,1.9679139798184082,1.14367223993648,0.7370083258453585
2024-08-29,45.39731226600268,23.390030056672035,7.7547692321230555,7.4153233936669976,6.097524213215759,3.8941725631159327,2.2572070501465418,1.9285624962374657,1.1282661513544416,0.7368325774650897
2024-08-30,45.39162217371052,23.426065526257673,7.719381449856441,7.42738735094835,6.092632757469944,3.875677773510125,2.2770252848561587,1.9260198863691649,1.1274436363265603,0.7367441606950619
2024-09-02,45.89211916182293,23.197699517049482,7.7358279026958225,7.3332174505729935,6.017828071971064,3.831032973602754,2.2561658921148355,1.891934925418968,1.1157386468603436,0.7284354578907973
2024-09-03,45.65608517053176,23.28603538874737,7.7481050628638135,7.368662362445626,6.060016383105641,3.848872897580011,2.2630742559157877,1.9121607548628998,1.1243458019360664,0.7326419220110318
2024-09-04,45.48593799814922,23.338372607680398,7.726477118085024,7.3907505700552125,6.074455233793673,3.857170175234146,2.3544652070947047,1.9129324906892766,1.1257799031639169,0.7336586960544322
2024-09-05,45.409457645610225,23.44445147341964,7.44070436049689,7.369400936530609,6.074514434591941,3.5067932873639234,2.356958169138137,2.54498628159996,1.1252997698084697,0.7274336414402058
2024-09-09,45.23733399343608,23.726203521673753,7.406874264230612,7.333656393867123,6.07565308951509,3.5031037489921113,2.355466814820884,2.5101841168866366,1.1245946829678835,0.7269293736098297
2024-09-10,45.32359573040732,23.410235535879256,7.536112974949745,7.389472516782719,6.123284044912283,3.525909314002414,2.2997612420460807,2.5219843272362352,1.13688698484618,0.7327573289377695
2024-09-11,45.32233338961796,23.053266552000803,8.504621819502454,7.3977517974108995,6.144231994702253,3.5611885767034126,2.313536319951125,1.834456764210753,1.1371343121550535,0.7314784737452884
2024-09-12,45.21832519773774,23.03622443445684,8.340662281549518,7.420022914984013,6.152575223190848,3.517776046616209,2.3052744749484697,2.0854894249445435,1.1386054264732264,0.7850445750985927
2024-09-13,45.23861743706079,23.21309572420439,8.433916115614732,7.146690148110898,6.176796530639046,3.4337641145475035,2.3059306294098003,2.061122553484538,1.143377408855332,0.8466893380729708
2024-09-16,45.10019625219017,23.395040692775922,8.486313187542196,7.073357284766855,6.2013774765561465,3.3302722103835607,2.341527647539705,2.073530318225007,1.1501300832442165,0.8482548467762215
2024-09-17,45.1250895468392,23.612789160351817,8.35818927535698,6.9869588033292445,6.222023665320075,3.238478787444312,2.3358823572079217,2.0857304774270506,1.1526341912160512,0.8822237355073531
2024-09-19,44.94745726522887,23.60032421196116,8.34505107220389,6.9832704596820925,6.2196875576586725,3.2360646630749814,2.3342265301034737,2.2392592763136405,1.1520513060452637,0.9426076577279588
2024-09-20,44.9124659648229,23.628847342228397,8.330176344471536,6.991710374796137,6.20649404934909,3.235876699921532,2.3366758809297274,2.2347809926441595,1.1529820743440433,0.9699902764924813
2024-09-23,44.65596512172788,23.644502313207187,8.447702339132853,6.862535595183967,6.211861460951952,3.2478031181739553,2.3368978808450116,2.318318346613494,1.155998779451456,1.118415044712238
2024-09-24,44.56583056082552,23.566714528143294,8.500572826281424,6.729982280129337,6.2079203447490965,3.2481257164315256,2.3382206956045244,2.449797825767706,1.1565082738611765,1.2363269482064037
2024-09-25,44.70380487887931,23.498824356340815,8.444001215221574,6.726971832126499,6.193483900771378,3.3395394555858258,2.333838634158834,2.320962061401332,1.1519746850667099,1.2865989804477191
2024-09-26,44.7763420916811,23.375222153454313,8.562723321613849,6.755917485242986,6.18279089031988,3.2426136647240527,2.3218995823380424,2.3032872166020932,1.1500086002201646,1.3291949938035204
2024-09-27,44.96038237078127,23.305778869266188,8.330221140696255,6.78400182039427,6.174853287063658,3.288768817624405,2.365671389313278,2.315573182733604,1.145173044682084,1.3295760774449883
2024-09-30,44.8555782598948,23.519083767429404,8.241598055572052,6.725311284055841,6.202644822629636,3.1810272444020895,2.386892268951344,2.3535892902423656,1.1564642942281924,1.377810712594277
2024-10-02,44.82897162004238,23.359694318061326,8.275177338064292,6.796487789266986,6.180142450897961,3.191302420278577,2.3607407368094298,2.358532055917689,1.155262989852783,1.493688280808577
2024-10-03,44.930244425689914,23.26890102854252,8.25491200475024,6.830847345830918,6.180536535519127,3.1801618880053213,2.309019035090825,2.3926955205562592,1.159612932443964,1.493069283570914
2024-10-04,45.16571138840602,23.17771952616125,8.237851698391868,6.804079991293377,6.116084455831151,3.191181457824884,2.311359043956427,2.3563094622480127,1.1524844327644002,1.4872185431226084
2024-10-07,45.21341134495287,23.17169764863431,8.159972069094536,6.802312201483648,6.096528236431194,3.186545060260552,2.3657966769058554,2.3631583343594817,1.1534426792131918,1.4871357486643662
2024-10-08,45.22983519561827,23.112623237254077,8.310565990928175,6.784970244264087,6.038504130666736,3.170585475366737,2.3837929757852985,2.3431937205597198,1.1428874464601406,1.483041583096755
2024-10-09,45.299767004624556,23.139674188070554,8.192435180275659,6.792911354820201,5.99553596419337,3.163782931037134,2.3581119969674833,2.4360284071886174,1.1369756419262413,1.484777330896186
2024-10-10,45.51312727994369,22.973137867817425,8.135121732609768,6.8084188444472185,6.025199054456892,3.172578776807908,2.362052923083948,2.378755138940577,1.1474950249802116,1.4841133569123608
2024-10-14,45.29668147632794,22.872182462999678,8.430483425030868,6.847335532148989,6.023084206754419,3.1681697769967725,2.3550870499894736,2.3776499488524316,1.1483112132924616,1.4810149076069685
