date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,LONG BRIDGE HK LTD,CHINA MERCHANTS BANK CO LTD,CMB INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-08-08,91.09718222372804,6.404653001298774,0.011293692472753965,0.3297758202044158,1.1451804167372523,0.5872720085832063,0.23265006493873175,0.05646846236376983,0.0,0.1355243096730476
2024-08-09,90.48805116122519,7.331986985302367,0.011219566924716706,0.2748793896555593,0.8571749130483564,0.6956131493324358,0.1380006731740155,0.05609783462358353,0.0,0.14697632671378885
2024-08-12,90.60404945591752,7.452076946400296,0.01122977237251401,0.2751294231265932,0.7220743635526508,0.6962458870958685,0.035935271592044835,0.056148861862570044,0.0,0.14711001807993354
2024-08-13,90.46225272507064,7.071726550935272,0.011214282510204997,0.28035706275512495,1.2178710806082627,0.6952855156327098,0.0022428565020409996,0.05607141255102499,0.0,0.20297851343471043
2024-08-14,90.21136211138447,7.403265488704988,0.011183180496533213,0.27063296801610376,1.2055468575262804,0.6933571907850593,0.002236636099306643,0.05591590248266608,0.0,0.1464996645045851
2024-08-15,89.93474259579453,7.771766411958279,0.011155111829996097,0.26995370628590554,1.1500920296725976,0.6916169334597579,0.0022310223659992193,0.05577555914998048,0.0,0.11266662948296058
2024-08-16,89.87058154700198,7.821957663110725,0.011147153574334793,0.2920554236475716,1.1425832413693164,0.6911235216087572,0.0022294307148669587,0.05573576787167397,0.0,0.11258625110078142
2024-08-19,89.87862373357409,7.845431950156597,0.01114566266537377,0.2920163618327928,1.1446595557338861,0.6910310852531737,0.002229132533074754,0.05572831332686885,0.0,0.07913420492415377
2024-08-20,89.92920452645075,8.18328780868499,0.030102012375271752,0.2530798818217292,0.7949161045766209,0.6912313952840181,0.0022297786944645744,0.055744467361614355,0.0,0.060204024750543504
2024-08-21,89.85340967317931,8.305299975494018,0.030075522979927372,0.2528571746830931,0.7942165883217858,0.6906231202798138,0.0022278165170316576,0.05569541292579143,0.0,0.015594715619221601
2024-08-22,89.83039522478478,8.407853269040167,0.03006781963762709,0.2527924095459759,0.8107175072663897,0.5813111796607905,0.0022272458990834883,0.05568114747708721,0.0,0.028954196688085347
2024-08-23,89.94003700318763,8.34466463074831,0.030092953790597624,0.20284879962550992,0.813624306190232,0.5817971066182207,0.002229107688192417,0.05572769220481041,0.0,0.028978399946501417
2024-08-26,91.0952258812771,7.174002743361845,0.030110069030121218,0.20296416901785413,0.8531186225201012,0.5821280012490102,0.010036689676707074,0.023418942578983172,0.0,0.028994881288264877
2024-08-27,89.84377609763159,8.558352912356499,0.030064471589074347,0.20265680848931597,0.8462592002850557,0.4698965559477546,0.01002149052969145,0.023383477902613383,0.0,0.01558898526840892
2024-08-28,89.83299933199733,8.60610109107103,0.03006012024048096,0.15809396570919618,0.8594967713204187,0.4642618570474282,0.01002004008016032,0.02338009352037408,0.0,0.015586729013582722
2024-08-29,89.83611302856889,8.72208243336525,0.030060789596740075,0.15809748602729964,0.8517223719076354,0.3529359371172816,0.010020263198913358,0.023380614130797835,0.0,0.015587076087198557
2024-08-30,89.83611302856889,9.501436237725178,0.030060789596740075,0.04676122826159567,0.4063773408448195,0.13026342158587365,0.010020263198913358,0.023380614130797835,0.0,0.015587076087198557
2024-09-02,89.78569440578903,9.549679933203452,0.030058446980239354,0.046757584191483445,0.4085722237684386,0.13025327024770386,0.010019482326746453,0.023378792095741723,0.0,0.015585861397161147
2024-09-03,89.78569440578903,9.547453381575286,0.030058446980239354,0.046757584191483445,0.41079877539660453,0.13025327024770386,0.010019482326746453,0.023378792095741723,0.0,0.015585861397161147
2024-09-04,89.7879209574172,9.545226829947119,0.030058446980239354,0.046757584191483445,0.41079877539660453,0.13025327024770386,0.010019482326746453,0.023378792095741723,0.0,0.015585861397161147
2024-09-09,90.46305330327804,8.51977705256311,0.0033643979409884606,0.06728795881976919,0.6168062891812177,0.24896544763314604,0.01009319382296538,0.02355078558691922,0.0,0.04710157117383844
2024-09-10,90.47127700141316,8.51708126780467,0.004486216101029587,0.08523810591956214,0.5921805253359055,0.24898499360714205,0.01009398622731657,0.02355263453040533,0.0,0.04710526906081066
2024-09-11,90.68904653228255,8.316001304118089,0.004496958931522558,0.08656645943180924,0.5733622637691261,0.24958122069950198,0.010118157595925754,0.02360903439049343,0.0,0.04721806878098686
2024-09-12,90.4784871461259,8.521019336892637,0.001121629503342456,0.08636547175736911,0.5832473417380771,0.24900174974202524,0.010094665530082102,0.023554219570191572,0.0,0.047108439140383145
2024-09-13,90.49895093518238,8.476668125259462,0.0011219944573473807,0.10883346236269593,0.5845591122779854,0.24908276953111852,0.010097950116126426,0.023561883604294995,0.0,0.04712376720858999
2024-09-16,90.4438314382471,8.583955684137342,0.0011213528000179418,0.0863441656013815,0.4720895288075534,0.24894032160398305,0.03364058400053825,0.023548408800376775,0.0,0.10652851600170446
2024-09-17,90.43166274245992,8.617558022199798,0.01121201928467317,0.08633254849198341,0.42157192510371116,0.24890682811974435,0.03363605785401951,0.023545240497813657,0.0,0.1255746159883395
2024-09-19,90.43166274245992,8.572709945061105,0.01121201928467317,0.08633254849198341,0.4664200022424039,0.24890682811974435,0.03363605785401951,0.023545240497813657,0.0,0.1255746159883395
2024-09-20,90.5179282868526,8.422647438415352,0.0157118006845856,0.0864149037652208,0.5229785085012064,0.24914426799842881,0.0359126872790528,0.023567701026878402,0.0,0.1256944054766848
2024-09-23,90.56396333733467,8.392698879253285,0.011218685843140334,0.08638388099218057,0.6237589328786026,0.24905482571771542,0.03589979469804907,0.0235592402705947,0.0,0.013462423011768402
2024-09-24,90.34559643255295,8.923076923076923,0.011148272017837236,0.0858416945373467,0.5373467112597548,0.024526198439241916,0.03567447045707915,0.023411371237458196,0.0,0.013377926421404682
2024-09-25,90.32869503166533,8.888591561858888,0.011149763625011149,0.08585317991258586,0.5887075194005887,0.024529479975024533,0.03567924360003568,0.023414503612523417,0.0,0.01337971635001338
2024-09-26,90.00769067867452,9.030417191453315,0.01114591112250471,0.08582351564328626,0.7679532763405744,0.024521004469510364,0.03566691559201507,0.02340641335725989,0.0,0.013375093347005651
2024-09-27,89.99565367598711,9.152912594309658,0.011144420545853718,0.08581203820307363,0.6575208122053694,0.02451772520087818,0.0356621457467319,0.023403283146292808,0.0,0.013373304655024463
2024-09-30,89.94954164206868,9.323100571415841,0.011138710360114506,0.06237677801664124,0.4934448689530726,0.08019871459282445,0.03564387315236642,0.03118838900832062,0.0,0.013366452432137408
2024-10-02,90.5618354784555,8.672635702294349,0.01119194180190263,0.06267487409065473,0.5304980414101846,0.08058198097369894,0.03581421376608841,0.03133743704532736,0.0,0.013430330162283156
2024-10-03,90.38756221687825,8.795928639337845,0.011185056764163079,0.06263631787931323,0.5256976679156646,0.13645769252278955,0.03579218164532185,0.031318158939656615,0.0,0.013422068116995695
2024-10-04,90.41183249236416,8.693122699455142,0.01118806010225887,0.06265313657264966,0.604155245521979,0.1364943332475582,0.03580179232722838,0.03132656828632483,0.0,0.013425672122710643
2024-10-07,90.52222421363922,8.596200376377812,0.011201720584281746,0.06272963527197777,0.590330674791648,0.1366609911282373,0.03584550586970159,0.03136481763598888,0.0,0.013442064701138094
2024-10-08,90.42093720628385,8.72868459920333,0.011189186769905563,0.06265944591147116,0.5594593384952782,0.13650807859284786,0.03580539766369781,0.03132972295573558,0.0,0.013427024123886674
2024-10-09,90.46041216571705,8.758241635229982,0.011194071619670221,0.06268680107015324,0.5619423953074452,0.024626957563274487,0.03582102918294471,0.06268680107015324,0.008955257295736178,0.013432885943604266
2024-10-10,89.86488740617182,9.314428690575479,0.011120378092855158,0.06227411731998888,0.6027244926327495,0.024464831804281346,0.035585209897136504,0.06227411731998888,0.008896302474284126,0.013344453711426188
2024-10-14,89.99599082344032,9.26899347395149,0.011136601554669577,0.06236496870614963,0.5167383121366683,0.02450052342027307,0.03563712497494265,0.06236496870614963,0.008909281243735662,0.01336392186560349
2024-10-15,91.08133086876155,8.164645417248998,0.011270907533474595,0.06311708218745773,0.5331139263333484,0.02479599657364411,0.03606690410711871,0.06311708218745773,0.009016726026779677,0.013525089040169514
2024-10-16,91.09365136621878,8.096988006132202,0.011272432139958518,0.0631256199837677,0.5343132834340337,0.02479935070790874,0.03607178284786726,0.0631256199837677,0.009017945711966815,0.06763459283975111
2024-10-17,90.51715447427668,8.63716298710754,0.011201093226698926,0.0896087458135914,0.5802166291430043,0.024642405098737635,0.0011201093226698925,0.06272612206951399,0.00896087458135914,0.06720655936019355
2024-10-18,90.5628879377955,8.629305129181885,0.011203979653572949,0.08963183722858359,0.535550227440787,0.024648755237860486,0.007842785757501063,0.0627422860600085,0.00896318372285836,0.06722387792143769
2024-10-21,90.5628879377955,8.618101149528313,0.011203979653572949,0.08963183722858359,0.5467542070943598,0.024648755237860486,0.007842785757501063,0.0627422860600085,0.00896318372285836,0.06722387792143769
2024-10-22,90.46558477895915,8.711807498601006,0.01119194180190263,0.08953553441522104,0.5506435366536093,0.024622271964185788,0.00783435926133184,0.06267487409065473,0.008953553441522103,0.06715165081141578
2024-10-23,90.505039193729,8.642777155655097,0.040313549832026875,0.08958566629339307,0.5509518477043673,0.02463605823068309,0.007838745800671893,0.06270996640537514,0.008958566629339306,0.0671892497200448
2024-10-24,90.50707349037266,8.633802659139532,0.040323935616116136,0.0896087458135914,0.5578144426896064,0.024642405098737635,0.007840765258689248,0.06272612206951399,0.00896087458135914,0.06720655936019355
2024-10-25,90.53851152992851,8.435111937789928,0.04033794231674249,0.11877283015485289,0.6958295049638079,0.02465096474912041,0.00784348878381104,0.06274791027048832,0.008963987181498332,0.06722990386123748
2024-10-28,90.53851152992851,8.630078658987518,0.04033794231674249,0.029132958339869574,0.5905026555812025,0.02465096474912041,0.00784348878381104,0.06274791027048832,0.008963987181498332,0.06722990386123748
2024-10-29,90.63499007302218,8.532714159123286,0.04038092674226873,0.029164002647194088,0.591131899810434,0.024677233009164225,0.007851846866552254,0.06281477493241804,0.00897353927605972,0.06730154457044789
2024-10-30,90.5334394012392,8.622872572856327,0.04033568251336119,0.029131326259649752,0.6027943664496757,0.024649583758165176,0.00784304937759801,0.06274439502078408,0.008963485002969155,0.06722613752226865
2024-10-31,90.98197295380078,8.17015910191305,0.040535519248741714,0.0292756527907579,0.6057808154395289,0.024771706207564376,0.007881906520588667,0.06305525216470934,0.009007893166387048,0.06755919874790285
2024-11-01,90.87964368863246,8.268943100403774,0.04048992813037757,0.029242725871939355,0.6095983624073512,0.02474384496856407,0.007873041580906749,0.06298433264725399,0.00899776180675057,0.06748321355062928
2024-11-04,90.91144339060092,8.275109415960666,0.040503594694029095,0.0292525961679099,0.571550725126855,0.024752196757462226,0.007875698968283435,0.06300559174626748,0.009000798820895354,0.06750599115671516
2024-11-05,90.46462158531125,8.714733542319749,0.04926108374384236,0.02910882221227049,0.5709807433945365,0.02463054187192118,0.007836990595611286,0.06269592476489029,0.008956560680698611,0.06717420510523958
2024-11-06,90.46462158531125,8.724809673085534,0.040304523063143756,0.02910882221227049,0.5698611733094492,0.02463054187192118,0.007836990595611286,0.06269592476489029,0.008956560680698611,0.06717420510523958
2024-11-07,90.47373783744443,8.715611738755584,0.04030858460883878,0.029111755550828008,0.5699185990527483,0.024633023927623697,0.00783778034060754,0.06270224272486032,0.008957463246408616,0.06718097434806462
2024-11-08,90.46057050736644,8.682996731001747,0.040302718194438224,0.029107518695983162,0.6157359724150284,0.024629438896601134,0.007836639648918543,0.06269311719134835,0.00895615959876405,0.06717119699073038
2024-11-11,90.64017858144413,8.539827475966662,0.04038273862272426,0.02916531122752308,0.5788192535923812,0.024678340269442607,0.00785219917664083,0.06281759341312664,0.008973941916160948,0.0673045643712071
2024-11-12,90.5163046522309,8.66706247409515,0.04032754931723219,0.02912545228466769,0.5757877874738151,0.024644613471641888,0.007841467922795147,0.06273174338236118,0.008961677626051597,0.06721258219538698
2024-11-13,90.50616606368799,8.666091690095096,0.04032303229202836,0.02912218998868715,0.5869241366950795,0.024641853067350665,0.007840589612338848,0.06272471689871079,0.008960673842672968,0.06720505382004727
2024-11-14,90.20507496343927,9.016823514964779,0.011163579936814138,0.029025307835716756,0.5671098607901581,0.024559875860991103,0.007814505955769897,0.06251604764615917,0.00893086394945131,0.06698147962088483
2024-11-15,90.08236753579132,9.13754372632073,0.01117605641673279,0.029057746683505258,0.5688612716116991,0.02458732411681214,0.007823239491712954,0.06258591593370363,0.008940845133386232,0.06705633850039674
2024-11-18,89.96071340878144,9.218955780262952,0.0022321926828723854,0.02901850487734101,0.6183173731556508,0.02455411951159624,0.00781267439005335,0.0625013951204268,0.008928770731489542,0.06696578048617156
2024-11-19,89.99084494462308,9.21646123615577,0.0022329403358342264,0.029028224365844943,0.5906127188281529,0.024562343694176494,0.007815291175419794,0.06252232940335835,0.008931761343336906,0.0669882100750268
2024-11-20,90.05921787709498,8.919553072625698,0.0067039106145251395,0.02905027932960894,0.5910614525139665,0.02458100558659218,0.007821229050279328,0.28603351955307266,0.00893854748603352,0.0670391061452514
2024-11-21,90.0964644601679,8.886355253009624,0.002235561069939528,0.029062293909213867,0.5913059029990052,0.02459117176933481,0.007824463744788348,0.2861518169522596,0.008942244279758113,0.06706683209818584
2024-11-22,90.09110726063383,8.891621485663183,0.0022357609971494045,0.029064892962942263,0.5913587837460176,0.02459337096864345,0.007825163490022918,0.2861774076351238,0.008943043988597618,0.06707282991448214
2024-11-25,90.145634325854,8.824187378358426,0.011185432093241762,0.029082123442428585,0.5950649873604618,0.024607950605131875,0.007829802465269233,0.2863470615869891,0.008948345674593409,0.06711259255945057
2024-11-26,90.20920314756154,8.763250092344888,0.002238663965345482,0.03581862344552771,0.5943652827992254,0.0246253036188003,0.007835323878709187,0.2865489875642217,0.008954655861381928,0.06715991896036445
2024-11-27,90.10834199845705,8.867496282382406,0.0022361609588658193,0.03577857534185311,0.5914645736200091,0.02459777054752401,0.007826563356030368,0.28622860273482487,0.008944643835463277,0.06708482876597457
2024-11-28,90.12648035696313,8.816720904485525,0.0022366110868811575,0.03578577739009852,0.6240144932398429,0.024602721955692734,0.007828138804084051,0.28628621912078817,0.00894644434752463,0.06709833260643473
2024-11-29,90.56298460501179,8.28632430610181,0.010113495898415552,0.03595909652769974,0.7079447128890887,0.024721878862793575,0.007866052365434318,0.2876727722215979,0.008989774131924935,0.06742330598943702
2024-12-02,90.57418042459456,8.339046291821665,0.010114746176064015,0.03596354195933872,0.643972173209409,0.02472493509704537,0.007867024803605346,0.28770833567470977,0.00899088548983468,0.0674316411737601
2024-12-03,90.55586143353148,8.342977853186062,0.010112700428104318,0.03595626818881535,0.6584491612076812,0.024719934379810557,0.00786543366630336,0.2876501455105228,0.008989067047203838,0.06741800285402878
2024-12-04,90.55586143353148,8.237356315381417,0.010112700428104318,0.03595626818881535,0.7640706990123263,0.024719934379810557,0.00786543366630336,0.2876501455105228,0.008989067047203838,0.06741800285402878
2024-12-05,90.42651051131901,8.415786049224833,0.010096250925489667,0.03589778106840771,0.7213210383433174,0.024679724484530298,0.0022436113167754817,0.28718224854726165,0.008974445267101927,0.06730833950326445
2024-12-06,90.52501544163064,8.203717221629512,0.010107249143691393,0.03593688584423606,0.834409568195856,0.02470660901791229,0.0022460553652647536,0.28749508675388846,0.008984221461059014,0.06738166095794261
2024-12-09,90.45930049836124,8.225205405648094,0.010101917119382211,0.06959098460018857,0.845193732321645,0.024693575180712073,0.002244870470973825,0.2873434202846496,0.0089794818838953,0.06734611412921475
2024-12-10,90.4562545597396,8.22829563948594,0.010101576968404512,0.06958864133789774,0.8451652730231775,0.024692743700544362,0.002244794881867669,0.28733374487906166,0.008979179527470677,0.06734384645603007
2024-12-11,90.50704699870852,8.1790106126116,0.010107249143691393,0.06962771632320737,0.8433937896569151,0.02470660901791229,0.0022460553652647536,0.28749508675388846,0.008984221461059014,0.06738166095794261
2024-12-12,90.50704699870852,8.123982256162614,0.010107249143691393,0.12465607277219383,0.8433937896569151,0.02470660901791229,0.0022460553652647536,0.28749508675388846,0.008984221461059014,0.06738166095794261
2024-12-16,90.44813305949295,8.296016969125619,0.010100670011110736,0.12457493013703243,0.7642840308407124,0.024690526693826247,0.002244593335802386,0.2873079469827054,0.008978373343209544,0.03366890003703579
2024-12-17,90.27892909152011,8.466450095216759,0.010081774392293043,0.12434188417161421,0.7639744595048729,0.024644337403382996,0.002240394309398454,0.2867704716030021,0.008961577237593816,0.033605914640976814
2024-12-19,90.308266379803,8.404208827780952,0.007843928239262223,0.12438229065115809,0.7653432839165853,0.02465234589482413,0.0022411223540749208,0.28686366132158986,0.008964489416299683,0.06723367062224761
2024-12-23,90.5039978438595,8.111355673344713,0.007860928937202409,0.12465187314706676,0.8916539394483873,0.024705776659778994,0.0022459796963435453,0.2874854011319738,0.008983918785374181,0.03705866498966849
2024-12-27,90.63937468368667,8.062756565258955,0.007872687398076814,0.12483832874093236,0.781645391666198,0.02474273182252713,0.0022493392565933754,0.28791542484395205,0.008997357026373502,0.05960749029972445
2024-12-30,90.50501420598111,8.20240996327782,0.007861017215627703,0.12465327299066786,0.7771177018877672,0.024706054106258493,0.002246004918750772,0.2874886296000988,0.008984019675003087,0.05951913034689546
2025-01-02,90.2951128240751,8.481412597754723,0.007842785757501063,0.12436417415465974,0.7428238510318865,0.024648755237860486,0.00224079593071459,0.2868218791314675,0.00896318372285836,0.02576915320321778
2025-01-03,90.28803172718209,8.498672432529323,0.007842170712853317,0.1243544213038169,0.7517280783320823,0.024646822240396143,0.0022406202036723763,0.28679938607006417,0.008962480814689505,0.00672186061101713
2025-01-08,90.28803172718209,8.518838014362377,0.007842170712853317,0.1243544213038169,0.7371640470082119,0.024646822240396143,0.0022406202036723763,0.28679938607006417,0.008962480814689505,0.0011203101018361881
2025-01-09,90.2890432444544,8.515572484875644,0.007842258570468294,0.12435581447456867,0.7371723056240198,0.024647098364328927,0.004481290611696168,0.28680259914855477,0.008962581223392337,0.001120322652924042
2025-01-10,90.17993017634947,8.625011189687584,0.00783278130874586,0.1242055321815415,0.7362814430221108,0.024617312684629848,0.0055948437919613285,0.28645600214842004,0.008951750067138126,0.0011189687583922658
2025-01-13,90.2890432444544,8.513331839569796,0.007842258570468294,0.12435581447456867,0.7382926282769438,0.024647098364328927,0.00560161326462021,0.28680259914855477,0.008962581223392337,0.001120322652924042
2025-01-14,90.29005478439149,8.51230688221916,0.007842346430051873,0.12435720767653682,0.738300899629169,0.02464737449444874,0.0056016760214656226,0.2868058122990399,0.008962681634344997,0.0011203352042931246
2025-01-15,90.28398588472525,8.396347952725032,0.007841819302078081,0.12434884893295245,0.8525177841259172,0.0324875371086092,0.005601299501484344,0.28678653447599844,0.008962079202374951,0.001120259900296869
2025-01-16,90.29410117080275,8.369279031987004,0.007842697888073498,0.12436278079659402,0.8369279031987004,0.03249117696487592,0.03809310402778556,0.28681866562097363,0.008963083300655426,0.0011203854125819283
2025-01-17,90.3244606332306,8.338470159708603,0.007845334827682824,0.12440459512468478,0.8372093023255814,0.032502101428971704,0.038105912020173716,0.28691510226954325,0.008966096945923227,0.0011207621182404033
2025-01-20,90.46234664212193,7.94374165160682,0.007857311228097744,0.12459450661697852,1.0932887337381718,0.032551717944976376,0.038164083107903334,0.2873530963418604,0.008979784260683138,0.0011224730325853922
2025-01-21,90.4826595111655,7.879284599580101,0.00785907554817052,0.12462248369241823,1.1373205043281052,0.03255902727099216,0.03817265266254252,0.287417620047379,0.008981800626480593,0.0011227250783100741
2025-01-22,90.48859057389468,7.997261288765673,0.007856958459138204,0.12458891270919151,1.0460978977024007,0.03255025647357256,0.005612113185098718,0.28734019507705433,0.008979381096157948,0.0011224226370197435
2025-01-23,90.30310497782159,8.185850620547516,0.007840853084815629,0.12433352748779068,1.0439535821497379,0.03248353420852189,0.005600609346296877,0.2867511985304001,0.008960974954075003,0.0011201218692593754
2025-01-24,90.27883538633819,8.452407614781634,0.007838745800671893,0.12430011198208286,0.8017917133258677,0.032474804031354984,0.005599104143337067,0.2866741321388578,0.008958566629339306,0.0011198208286674132
2025-01-27,90.23740499882473,8.508971245005092,0.007835148476063621,0.12424306869186601,0.786872768381818,0.03245990082940643,0.00559653462575973,0.28654257283889817,0.008954455401215568,0.001119306925151946
2025-02-03,90.29905913978494,8.469982078853047,0.007840501792114695,0.12432795698924731,0.7504480286738351,0.024641577060931903,0.005600358422939068,0.2867383512544803,0.008960573476702509,0.022401433691756272
2025-02-04,90.32753097206353,8.441427515290007,0.007841028742971077,0.12433631292425568,0.7504984653986603,0.024643233192194813,0.005600734816407912,0.28675762260008514,0.00896117570625266,0.02240293926563165
2025-02-05,90.54707936187172,7.8519865728110645,0.015717445241543455,0.4614192853053114,0.7409652756727627,0.024698842522425424,0.039293613103858635,0.2874047129882232,0.008981397280881974,0.02245349320220493
