date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD,BNP PARIBAS,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-04-18,34.24145209874188,36.62932842745818,6.032371435790975,7.60882423198547,4.3966372259606015,5.294412585315054,1.6826598988126,1.5704871525318151,0.8988830756788082,1.6449438677246215
2024-04-19,34.29239050062144,36.65388810835844,6.075592741647902,7.47938050262345,4.396461359119108,5.291028139046014,1.6817154073490426,1.5706182167571425,0.9139026043155782,1.6450224201618906
2024-04-22,34.24668686788186,36.62227196358423,6.176761431884656,7.476744326368014,4.396376426157319,5.270644045496474,1.6704417375213503,1.570162831461075,0.9254142280183187,1.6444961416267019
2024-04-23,34.228780937606366,36.68433631141382,6.223769795364946,7.410827859312254,4.397437962284722,5.2617317530952725,1.6619595537038436,1.5686673691918445,0.9224920817110606,1.639996376315867
2024-04-24,34.19285171151776,36.3174843122294,6.244601848299804,7.387500623573913,4.412693023286411,5.25593780191065,2.0630673000954443,1.5681281877967757,0.9185135402839609,1.639221651005876
2024-04-25,34.13681196819773,36.317802981184386,6.265259223144555,7.398280196781899,4.438226483421232,5.250988766082673,2.057176643947149,1.5675271819122631,0.9299115594431618,1.638014995884949
2024-04-26,34.12397208921084,36.325503598389716,6.267421435826928,7.442677873306951,4.409077168181525,5.234939995331143,2.05872174855069,1.5672567043948802,0.9326519937781285,1.6377773930291912
2024-04-29,34.11677732521098,36.33950545702162,6.268066497341287,7.4343579912197395,4.3995434385287115,5.229881740148679,2.0611619605805447,1.5682956471118583,0.944143856886056,1.6382660859505196
2024-04-30,34.06939451161149,36.45688520998242,6.272101349664089,7.364966824448577,4.383676436024604,5.213951297221222,2.0589676463479654,1.5669701657267645,0.9802425287929474,1.6328440301799185
2024-05-02,34.09854804969735,36.47436400799347,6.299797595332708,7.5190593631698235,4.30724163850989,5.208230215119582,2.046275862693099,1.56963222512293,0.8412784534319903,1.6355725889291528
2024-05-03,34.041486489234025,36.45565825166831,6.312652001324051,7.497411499814175,4.3609313485492915,5.1900232472554,2.051683158952003,1.5689638074255643,0.8881045016415009,1.6330856941356795
2024-05-06,34.03616494803517,36.45398829779866,6.311665174920049,7.535055672052406,4.359690730753414,5.192413466226386,2.051219100200089,1.5687185388899687,0.8583832450566046,1.632700826067249
2024-05-07,34.03655871295029,36.45615460699131,6.311738194671412,7.533970896384943,4.353331959859346,5.182930333900173,2.0604000770741973,1.568743541902919,0.8635867720228042,1.6325849042426046
2024-05-08,34.05277364032078,36.48170842421067,6.3091597799640935,7.529012762659298,4.351954707196799,5.176370438733523,2.059198367170429,1.5685033155633348,0.8408239397995626,1.6304946243815024
2024-05-09,34.09682876064469,36.40456973123461,6.316102774946622,7.543812886190317,4.35489771544905,5.176167977732558,2.0634616575321716,1.5697733072651956,0.8425097829037066,1.6318754061010756
2024-05-10,34.04569919904038,36.40080578536231,6.322087918308557,7.565884678227838,4.348379196686182,5.166796356475114,2.0874662826196824,1.568202021225829,0.8644346594906205,1.6302439025634958
2024-05-13,34.12163708913807,36.41979979503589,6.303600172151329,7.467929356768023,4.38733988960262,5.162265350529212,2.0671532183503216,1.569011686483143,0.8702890714059266,1.63097437053546
2024-05-14,34.35088481848136,36.36888811751665,6.120759935834141,7.5571724946952346,4.394364811100165,5.10079208422706,2.049291078186367,1.5687162024672852,0.8397010367590116,1.6494294207327325
2024-05-16,34.615835824969345,36.31662430834305,6.0128138323601865,7.406202907127457,4.392599586428571,5.094639462228838,2.0475871034860713,1.5662022567228249,0.9057320330488697,1.641762685284791
2024-05-17,34.842258825126336,36.29865977671122,5.7999345890416105,7.423157811187199,4.405756982974958,5.057866210075613,2.0400568720065038,1.5663153281352125,0.9245911544192943,1.641402450322053
2024-05-20,34.853194890460216,36.20256952400994,5.940904896818791,7.421112456505736,4.380224038758081,5.012978884863109,2.035096110755278,1.5677297484310446,0.9423365883862308,1.6438528610115768
2024-05-21,34.688938223519884,36.104161629212186,6.068358411727357,7.593306174656264,4.3690138669750045,4.989629364207591,2.030093269765228,1.5640079429036997,0.9597699832434858,1.6327211337893037
2024-05-22,34.63578194075232,36.05432569619982,6.129144041013293,7.707598185897716,4.35731359299457,4.980004415241851,2.0314738341844585,1.561103214817663,0.9107279655339912,1.6325271133643153
2024-05-23,34.679219634975304,36.01333543116536,6.229991800543668,7.641779358721486,4.34890424398048,4.958308289897772,2.0285096771492697,1.5593869460472956,0.9134956380296412,1.6270689794897197
2024-05-24,34.69059410966908,35.9879560339701,6.319391644306012,7.63422640945185,4.343448552800715,4.948110486239723,2.0117093644435236,1.557807197384749,0.8812593470114236,1.6254968547228237
2024-05-27,34.70595679494809,35.95703646046754,6.348412696521062,7.577582393528861,4.35927593673434,4.9393283981013205,2.010247149280201,1.5563155510845774,0.9212755790636443,1.6245690402703645
2024-05-28,34.76005298073905,35.901361672451536,6.375788559852088,7.602359557279331,4.357908327461127,4.929988159221437,2.009633395573994,1.5553225208118049,0.88439887138736,1.6231859552222727
2024-05-29,34.28466276298268,36.32696135457355,6.36782071988968,7.555488307112516,4.299135578555589,4.8730967436541865,2.281899654069285,1.53669877533753,0.8723292005020398,1.6019069033229532
2024-05-30,34.2163407423859,36.351923970511194,6.427179559779013,7.555955454219259,4.278880766710125,4.876432698389436,2.2861918708002005,1.5365603659239038,0.8738257572359399,1.5967088140450274
2024-05-31,34.331528077701016,36.274240234165774,6.4459965316146155,7.56066191986052,4.200381032892647,4.883087252263504,2.273136555740068,1.5357209733680446,0.8990833531369847,1.5961640692568217
2024-06-03,34.6375901155322,36.07783037113752,6.47421333676029,7.537501503540113,4.186985723553295,4.894053488789436,2.1990819044901864,1.5381341139912152,0.856079514075959,1.5985299281297816
2024-06-04,34.601238377252315,36.0354964878324,6.446239891301826,7.528907437361185,4.111627851782263,4.886380949652593,2.184730530140676,1.5343306449112692,1.0770483529662334,1.5939994767992423
2024-06-05,34.491617250227094,36.04419306612978,6.50632992112159,7.748587662153813,4.128975793161156,4.8902318654330275,2.200233158653817,1.5347322867107298,0.8606790604777934,1.594419935931208
2024-06-06,34.487623399685575,36.06170750177714,6.5356790578582835,7.693682570518341,4.14006952751703,4.8962612828430485,2.1964091060857034,1.5348181224741395,0.8589706661945788,1.594778765046157
2024-06-07,34.43662725822486,36.065588049907014,6.562570873672249,7.717101427591124,4.137956131912091,4.90398037454836,2.193067945698361,1.5344164024951872,0.8546688002375682,1.594022735713189
2024-06-11,34.33661357880357,35.96528548219325,6.5900422984952245,7.768253190483889,4.130444205196164,4.918862989541394,2.206774692174782,1.53501989864261,0.9541266564788405,1.594577007990274
2024-06-12,34.354696981401176,35.970701818842166,6.631740207757722,7.635560086845959,4.075252313741822,4.918616934013626,2.209121634781025,1.5334467684502833,1.0780385740862886,1.5928246800799337
2024-06-13,34.36696083762638,36.01264723388296,6.668988089748468,7.5322050235876805,4.049877686992683,4.927939877560246,2.2088306557663016,1.5335844028757681,1.1060399398547127,1.5929262521047958
2024-06-14,34.409764293465464,35.9949391709554,6.693838035562738,7.477399830954505,4.046071549601222,4.936564452295069,2.212338280610148,1.533161644669513,1.1035394150304327,1.5923833268555159
2024-06-17,34.447674231672146,36.0343412630445,6.709604077355355,7.387481425692168,4.017333854719764,4.949206647941873,2.220975981347405,1.533943532871784,1.1063765813065756,1.5930624040484342
2024-06-18,34.41296251542308,36.06211798883424,6.728173622887446,7.399335594352671,3.991202157887877,4.94960173604061,2.2245554680556574,1.5338550191883673,1.1049552239340237,1.593240673396023
2024-06-19,34.4610309546199,36.06397859834999,6.732914624173686,7.339427362039484,3.9919733692406165,4.951676771209019,2.228797924211648,1.5339491545128254,1.1022573163754747,1.5939939252673538
2024-06-20,34.43531535804723,36.02497200197875,6.825279021912163,7.363946277461291,3.9470019468259108,4.94942631814403,2.227307673475908,1.5330486480648973,1.1019254999171721,1.5917772541726536
2024-06-21,34.34725019730758,36.02826582649522,6.953623160539502,7.317173930962337,3.984820035731678,4.923290650122696,2.225111957130035,1.5297210786667457,1.1024699748878448,1.5882731881563563
2024-06-24,34.45048936321189,36.011770791715776,6.962871620677563,7.2555639158000975,3.9552391231691275,4.917876032920599,2.2273028199052773,1.5298821743377826,1.1032867023596913,1.5857174559021958
2024-06-25,34.35136658245962,35.92898082500854,6.910734717886896,7.561613723908782,3.917507798226779,4.895594842723954,2.2156418940250022,1.5217254639501467,1.1200987416707604,1.576735410139522
2024-06-26,34.43436096270972,35.915718241620496,6.92330924270492,7.465635140470524,3.943064216112037,4.890441426922211,2.201727665273159,1.519533813843712,1.1314012282578223,1.5748080620854046
2024-06-27,34.51804509119092,35.824688697652554,6.881466207272401,7.437445337619105,3.9584946479595366,4.879977327320241,2.194131917207804,1.5172699599199109,1.2165953643336123,1.5718854495239145
2024-06-28,34.575969667763125,35.81299670443328,6.953487353362784,7.321960914862426,3.9987866796833282,4.864366038253147,2.1875106558154043,1.5150357572914626,1.203922688463766,1.5659635400712795
2024-07-02,34.70610963804449,35.80100506615982,7.0321199144748885,7.229200860893173,3.997920302139373,4.867731913064289,2.1903384639556194,1.515512600929673,1.0965511717087066,1.5635100686299672
2024-07-03,34.70258453674109,35.74475459033784,7.066555902459025,7.299420471839939,3.9851172951615914,4.833620665796937,2.187642335218866,1.5098482276631235,1.1194557364043387,1.5510002383772434
2024-07-04,34.92018094387591,35.79240128338719,7.243420273565404,7.073037378421239,3.879408648931236,4.786257774801418,2.185433099042706,1.5115787865438641,1.0688779433249938,1.5394038681060354
2024-07-05,34.90696094114163,35.62995395040594,7.315140968900844,6.893933566478541,3.9006678189944446,4.730002785837526,2.19466098253623,1.504989292433128,1.3910181093991603,1.5326715838725644
2024-07-08,35.036391405202274,35.49818264787123,7.417860468458347,6.534875497660804,3.891633270576663,4.700613543534343,2.2070186000120455,1.502288810116223,1.692565253210831,1.5185705033572363
2024-07-09,35.214271545803484,35.45303673210279,7.356546418993575,6.486724039665133,3.894436634384482,4.715543395795108,2.1857502707211087,1.5023382332538473,1.6726452831268155,1.518707446153657
2024-07-10,35.193360956530626,35.45086791369826,7.396843339342969,7.098212651176188,3.8920637232438784,4.7149798885721905,2.1588816761335714,1.5012695471569593,1.0795723453345685,1.5139479588107918
2024-07-11,35.178267974759784,35.49837668198492,7.420481208165135,7.121252961015719,3.954267360456085,4.712324018606269,2.03746994749579,1.499797849665092,1.059576175051167,1.518185822800037
2024-07-12,35.17835978296456,35.49106660558821,7.386698450024279,7.135272408910703,4.016747951101587,4.710023859070217,2.027954526189973,1.4989340406982328,1.041043490780579,1.513898884671656
2024-07-15,35.23010377451477,35.50731581590757,7.373545777160811,7.063865308525619,4.017727271018358,4.708864601887167,2.0184061686047547,1.4988467260994298,1.0668589642778215,1.5144655920037051
2024-07-16,35.29368950642849,35.368559804978474,7.43803711981042,7.0679064894874895,4.016445400776057,4.693710440147995,2.002594358143208,1.4969821918303716,1.11295541322629,1.5091192751711962
2024-07-17,35.38632236261089,35.38205339885687,7.511856757867736,6.9499178393903325,3.9813581393700574,4.6931044348229936,2.0063562731101614,1.4977292609826665,1.08141604372568,1.5098854892626103
2024-07-18,35.426304470774745,35.27732006638505,7.525206567507071,6.937545600508324,3.9754155599022365,4.691354586002245,2.0016884300071536,1.4967638080001633,1.1595383930398795,1.5088625178731307
2024-07-19,35.450067902223545,35.27761425243287,7.533193886759998,6.879362832544878,3.9774043872859384,4.695121133426902,2.0006147203774556,1.4974187918623252,1.179774341132633,1.5094277519534582
2024-07-22,34.83250489651044,36.23298637109407,7.422374173177946,6.857884012176192,3.9123437143037907,4.615646247202162,1.9987975974700347,1.472321467802519,1.1707318142606367,1.484409706002201
2024-07-23,34.89349890554611,36.22873640724262,7.41477260261702,6.785198748682689,3.9043272292847266,4.637864854133649,2.0124970507565827,1.4727629433879266,1.1672292072333539,1.483112051115317
2024-07-24,34.89958173160653,36.243436184305665,7.420915013272977,6.745609866724184,3.917495601883545,4.639445931805639,2.008507500366796,1.4722648031599828,1.1693212690047805,1.4834220978698975
2024-07-25,34.89743755006846,36.212014537095456,7.4988547565927695,6.732991656507722,3.8952488484786647,4.636160898993978,2.0091812885870826,1.4719078916736061,1.1642456641576633,1.4819569078445975
2024-07-26,34.890277726576215,36.09956073373517,7.554302360105096,6.747820790048633,3.97735281473733,4.620612013435934,1.999273086985636,1.4700160120129935,1.1612976452224497,1.4794868171405426
2024-07-29,34.880677660404366,36.03660840602902,7.55443958699768,6.719437818027066,3.952783057696351,4.613160137963647,2.1525124627451344,1.4677164690742488,1.1426480168236441,1.4800163842388365
2024-07-30,34.840257375282455,36.08984651771209,7.538171152003407,6.753735068020328,3.926626908672401,4.615611727910051,2.1517183545298706,1.4645911790567687,1.1425561889724258,1.4768855278402013
2024-07-31,34.84225404536362,36.05802020596935,7.57958513172961,6.733441452475013,3.925606047311919,4.610757215333234,2.187362661361728,1.464466282916113,1.124515461516198,1.4739914960232203
2024-08-01,34.853706093499696,35.972549213517034,7.602808142481566,6.817928484892575,3.8995690573184825,4.609019519664758,2.1751143351585327,1.4629315280720956,1.1346702524773131,1.471703372917945
2024-08-02,34.883377029431884,35.91050912121856,7.608868203002015,6.831016120545544,3.915288180212167,4.607518410452996,2.167347324287181,1.4626531819127928,1.1422903815380074,1.4711320473988547
2024-08-05,34.87784543699267,35.92972816585678,7.60059454587078,6.877713359894294,3.9091672000215754,4.603429482651882,2.1605706728742575,1.4608601543158346,1.1046713576904115,1.4754196238315171
2024-08-06,34.93945803962292,35.877504443601346,7.598216340058039,6.876865829256268,3.9255567647414358,4.609337802833601,2.1612455628194938,1.461272477091429,1.1112415726895757,1.4393011672858913
2024-08-07,34.99053581799078,35.88797898942994,7.571125828530359,6.842210795358223,3.919540308845526,4.619266829708153,2.159166178576314,1.4603548572819196,1.1145910365278524,1.4352293577509316
2024-08-08,34.98849451824527,35.91575707760551,7.568623146312073,6.87096098582768,3.89788538515438,4.614015116200133,2.1293127810669255,1.4599762157910665,1.118103931306435,1.436870842490529
2024-08-09,34.99936061922702,35.91411396877173,7.568909541683884,6.86233513628427,3.8993703066829752,4.615878447054833,2.128190431798534,1.460505642700461,1.1117086482247518,1.4396272575715456
2024-08-12,32.79548378353138,40.088337433102964,7.092535374499665,6.387988773511194,3.607099733142867,4.321056499495972,1.958351445056622,1.3681183661533711,1.0369746887440157,1.3440539027619536
2024-08-13,32.76270993048362,40.16005930936266,7.1043621487614175,6.377167750902014,3.601432038403743,4.307264197075818,1.9146547867177917,1.3670296852853754,1.0596966950252913,1.3456234579822803
2024-08-14,32.748305744684195,40.23166441196801,7.1058734659573,6.385979592686512,3.5969330638669863,4.287354071386176,1.8949421211725441,1.365996819518595,1.0396678061252989,1.343282902634377
2024-08-15,32.73682135034217,40.285462061434494,7.114062279320783,6.342042245487411,3.602193771147487,4.276972700391416,1.883711577777274,1.364672806939234,1.0520990293078178,1.341962177851911
2024-08-16,32.72498482720422,40.31894107162359,7.119736455557082,6.329723857241136,3.5980113627031427,4.268429498363181,1.88665262175654,1.3639032912658704,1.0491666457031292,1.340450368582104
2024-08-19,32.74696415645749,40.51336218696382,7.123848776461155,6.392433047462253,3.601617097931986,4.239774947856365,1.866904401013159,1.3635538069762947,0.8108136261846777,1.3407279526928086
2024-08-20,32.70042839467724,40.53870692008042,7.10060326229833,6.491231670683065,3.590577548030527,4.215427561314501,1.8570188213603758,1.3606890929277191,0.8091573257272087,1.3361594029006172
2024-08-21,32.68521189744756,40.58985501135541,7.102701611145795,6.495999270203955,3.589610424745043,4.188468131051057,1.8339889370187885,1.358942410521527,0.8204927114508163,1.3347295950600502
2024-08-22,32.689687343336246,40.61629446150351,7.109057233343,6.4271182757534335,3.6078504672270535,4.174733918690646,1.8305028676809814,1.3584744237677233,0.8548298119495189,1.3314511967478948
2024-08-23,32.67890006671343,40.63392486627597,7.113728234430106,6.395395441403048,3.616221350381881,4.1671063298579005,1.8313164961909558,1.3575973329918996,0.8747446527710654,1.3310652289837488
2024-08-26,32.67174621090041,40.63523341593303,7.110152939732667,6.428598607018457,3.641991622897916,4.161899798732229,1.8307648433115054,1.3570336100586438,0.8352956106822702,1.3272833407328721
2024-08-27,32.640991164262616,40.7313269810117,7.102334667452209,6.398199801591538,3.6349737223177865,4.137968748704867,1.8410006714052618,1.3549627808323819,0.8330449832993282,1.3251964791223183
2024-08-28,32.63377660929246,40.75954088699056,7.101340167728494,6.413821783851723,3.631203437267263,4.1303615099736675,1.8211483490708766,1.3546084239547123,0.8315368996286775,1.3226619322415598
2024-08-29,32.656177522653934,40.79419134867498,7.1079889732518495,6.40007747205231,3.633947039191103,4.1016789082881235,1.8002120396349826,1.3544960376577646,0.8290907557429724,1.3221399028519785
2024-08-30,32.61792050480488,40.828268711704055,7.122829004347589,6.355940034734759,3.6632578641241107,4.091835042824235,1.8042991915736197,1.353228042856311,0.8415450088691918,1.3208765941612528
2024-09-02,32.34137552827355,41.39050231062918,7.045520931391078,6.237009858193391,3.6411588523567637,4.063540746715616,1.789751871394464,1.3418671467081769,0.8395225328799487,1.3097502214578272
2024-09-03,32.31483381206973,41.686547207415046,6.9080779353315895,5.956273368561975,3.6516288365073106,4.080966020601307,1.7902176732854762,1.341516835732581,0.9646804016584036,1.3052579088365808
2024-09-04,32.37695557491572,41.67673072454368,6.864469709969873,5.855992491761189,3.6769422486769487,4.103587473611929,1.7946934770138492,1.3413553533068678,1.003800860426838,1.3054720857731037
2024-09-05,32.42936675695283,41.58990419357252,6.849023346127236,5.884391258242968,3.66542255843334,4.133822071370018,1.795403804508192,1.3421111987180034,1.0043915803400225,1.3061632317348641
2024-09-09,32.47340666100274,41.34018841009325,6.906182811945373,5.904201295051862,3.6594875886048754,4.158376526315352,1.8052554335647328,1.3441911421982808,1.0548514027985862,1.3538587284249457
2024-09-10,32.52126905206122,41.26751045059116,6.953226197257171,5.918448523429802,3.6698939588573274,4.181577663121565,1.8081545369102423,1.3444577669712212,1.0263429581671373,1.3091188926331554
2024-09-11,32.58216334094818,41.20730265939183,6.959916405695378,5.901691895935982,3.672218692868541,4.19121232589657,1.8107724521284272,1.343217241659242,1.0252319284146438,1.3062730570612147
2024-09-12,32.69567124989412,41.03946271993205,6.983917757338896,5.890017951244704,3.6724170398960454,4.194733211387821,1.8597735530893316,1.3437060244041514,1.0132496202939798,1.307050872518909
2024-09-13,32.778236873642285,40.9447340156466,6.957825441937724,5.975296954140085,3.6597765877406476,4.2180723039603425,1.7984635534305131,1.3440949853279658,1.0172348573203336,1.3062644268535002
2024-09-16,32.77562543002425,40.89990483770519,6.987731205932728,5.967015479364897,3.6628435063430618,4.226124376115336,1.7926755777344219,1.344949692990594,1.034437229881381,1.3086926639081398
2024-09-17,32.81800121570686,40.77787687900547,7.035363777319151,6.013709319285545,3.6788359722034687,4.225209482221416,1.7781860786606856,1.3447292324196096,1.0237907697828694,1.3042972733949292
2024-09-19,32.81152588100406,40.715461260776856,7.033975626501719,5.9953691122305415,3.7556899830257713,4.221554047173342,1.7872438931758095,1.344495529026719,1.031646763486824,1.3030379035983597
2024-09-20,32.81186993226225,40.726321927080164,7.034049382540165,5.937059951667907,3.842780183285294,4.20672696449236,1.767175282440678,1.3451863722831041,1.025911610284593,1.3029183936634803
2024-09-23,32.776166431277645,40.65053332804868,7.038290791308978,5.913722897585821,3.951669088660764,4.199743344563366,1.73063559898081,1.344515101251541,1.0916420624512573,1.3030813558711336
2024-09-24,32.76886919653973,40.68568797994424,7.037033379375436,5.877778539968841,4.078096327649963,4.180967548554199,1.7205016844374883,1.342779290033896,1.0036207167719782,1.3046653367242231
2024-09-25,32.73650793392698,40.7104388693316,7.04187353383501,5.856029705608695,4.1421529748462245,4.166359657465424,1.7077390378909163,1.3419125614608323,0.9944982418477479,1.3024874837865807
2024-09-26,32.62187651717639,40.81455608265962,7.020791211563182,5.886399620405436,4.233601583471119,4.089712354029865,1.7022583783361702,1.3381854105865303,0.9875525726998938,1.3050662690717958
2024-09-27,32.48929504955852,40.88123218072109,6.968518552523194,5.7090029458443565,4.32380978679418,4.030834620005976,1.6920928344271342,1.335272425059838,0.9651327742947722,1.6048088307709367
2024-09-30,32.42773811732562,40.886997403842905,6.918655711079268,5.808819091093946,4.367586419809798,3.9958022109217652,1.7050521711620132,1.335013670019648,0.9517337516858755,1.6026014530591646
2024-10-02,32.42495270262109,40.75166384256108,6.902829229310354,5.898241367545843,4.378529132622479,4.003542027022853,1.6650225238249008,1.3349939273550213,1.0506901701053541,1.5895350770310221
2024-10-03,32.370481440215634,40.77217056805973,6.706264051073428,5.9897609405715215,4.371493548703061,4.005162604199539,1.7324385226025023,1.3324949936712065,1.020203276912226,1.6995300539911562
2024-10-04,32.31998260543247,40.843589518673824,6.695802096068131,6.103259433678792,4.399891681807141,3.9729388284152773,1.7293484648216901,1.3304489417189007,1.0195682310762897,1.5851701983074815
2024-10-07,32.25687154695501,40.902165845531556,6.682727238856807,6.156182572472066,4.406843850272534,3.9558107613306728,1.7176617096486144,1.3278570766043938,1.0122352488052357,1.581644149523108
2024-10-08,32.27693147822988,40.83885031729464,6.686883099072361,6.328774096646701,4.409075502186672,3.9606510619215434,1.7307122174909848,1.3286612800583089,1.0252588703085863,1.414202076790317
2024-10-09,32.31879318737759,40.82035546889624,6.695555681705777,6.146181511087818,4.416156138537689,3.973433969701771,1.7316833317542788,1.3301651269084291,1.022138225066286,1.545537358964125
2024-10-10,32.35497789241907,40.84144186166373,6.710148338645794,6.071702808578384,4.416132732702762,3.986840884519393,1.6985379435588217,1.3276960140057763,1.0504701372921128,1.5420513866141483
