date,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE CORE SECURITIES COMPANY LTD,SINOPAC SECURITIES (ASIA) LTD,EVER-LONG SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD
2024-05-09,5.755927306122774,29.236289631900565,25.988622007465086,3.531923049243995,14.586945768372587,1.992730050287751,11.134859991883763,5.335351099311966,0.0005072108659864974,2.436843884545528
2024-05-10,5.754707226807723,29.233540741731805,25.968610064116653,3.553284096522062,14.583853785125536,1.9988999964779135,11.132499744502313,5.334220169199648,0.000507103352904235,2.439877072163436
2024-05-13,5.757399094674617,29.104652559245586,25.96807383481396,3.5501772078425544,14.590675645184165,2.1216982203449506,11.137707171597967,5.336715346678273,0.0005073405596233741,2.4323935790583047
2024-05-14,5.766652200313954,29.017339220794184,25.97372981150438,3.553647051703368,14.614125307240611,2.141064241658436,11.155607334387469,5.345292343002109,0.0005081559409641704,2.4320343334545202
2024-05-16,5.777031761985412,28.994749489253934,25.93363322630608,3.5646249975949598,14.648371189082008,2.09105833628957,11.175686630014756,5.354913487055698,0.0005090705853270937,2.4594218118322546
2024-05-17,5.777173591186766,28.965730873706562,25.898125011877543,3.5775299503632283,14.6468981152833,2.11748017659746,11.175960999063536,5.355044953028966,0.0005090830832806318,2.485547245809357
2024-05-20,5.776212803321288,28.969196838339016,25.88923697113375,3.5753061850085213,14.63835424380702,2.136266364105112,11.174102351829994,5.354154368363514,0.0005089984188956664,2.4866608756728885
2024-05-21,5.209458735389224,28.969561210011424,25.86947851384822,3.582975650942328,14.637715357088835,2.1471670133825294,11.740116628181577,5.353920687851615,0.0005089762038075497,2.4890972271004412
2024-05-22,5.209003275654942,28.967231991990474,25.85327203274705,3.566671250529706,14.636435590747324,2.1731383775100004,11.739090197093141,5.353452597898758,0.0005089317043348948,2.5011957541242738
2024-05-23,4.838161647578557,29.03698716530804,25.780305005512027,3.5637542805666405,14.63239937530902,2.156563053519684,12.105258135588455,5.351976303490199,0.000508791358825953,2.5340862417685415
2024-05-24,4.838127185216291,29.00876902529374,25.786865353093585,3.580722406182766,14.6368742379266,2.135076849856106,12.10517190949235,5.351938181211605,0.0005087877346907126,2.5559460639922635
2024-05-27,4.838756200616732,28.99834603914765,25.764136653555052,3.5795596112363457,14.634197524717433,2.146650992033417,12.106745729126386,5.352633998293157,0.0005088538832867341,2.5784643973905395
2024-05-28,4.912499547326417,28.965601072183304,25.708152941061556,3.6186692536145553,14.635166503534647,2.127111291397039,12.100379055209272,5.350836337219837,0.0005085862881113808,2.5810754121652577
2024-05-29,4.963736849412466,28.9486866635147,25.685598583460813,3.6098918089075087,14.628450249079684,2.1279856518489693,12.101302238667303,5.351244572661935,0.0005086250900733708,2.582594757356548
2024-05-30,5.013232635656936,28.940593340703114,25.61818981376167,3.6028060998453295,14.64073485019812,2.155575822187592,12.098004043926752,5.349786097668346,0.0005084864649432892,2.580568809587193
2024-05-31,2.108218014929883,12.16842770206324,10.767344136867402,1.510599899811004,6.155808677593266,0.9107624000775482,5.0875815913056535,2.2497490634898303,0.00021383414727590822,1.086363001820524
2024-06-03,5.013557674749836,28.93191796136329,25.583339105240782,3.590021594709976,14.65266811997622,2.195685209048919,12.098788432872194,5.3501329576181575,0.0005085194332875351,2.583380424987336
2024-06-04,5.013442950257282,28.936849502365497,25.553412785625618,3.610279756657764,14.624975105682985,2.228586270751717,12.097494562507057,5.350010531323601,0.0005085077969131833,2.5844400270315626
2024-06-05,5.0871229654723695,28.884441709582294,25.595286404552773,3.5729624923823406,14.618023474403618,2.216369702156033,12.091323895314375,5.347281608049814,0.0005082484182159313,2.586679499668161
2024-06-06,5.086590403657855,28.868408051593867,25.591793767411104,3.5820408762396347,14.616696417727132,2.232298282068705,12.090058076218341,5.346721810691811,0.0005081952105970735,2.5848841191809546
2024-06-07,5.086802380923649,28.859548421735653,25.57619077571143,3.5691798137354915,14.62635180191437,2.2595300654679016,12.088630691924136,5.346944628607241,0.0005082163889941299,2.586313203591127
2024-06-11,5.088223343136016,28.823205029793144,25.555116331112064,3.5627548068415282,14.623478143794635,2.3085569646432975,12.09200756527721,5.348438259713761,0.0005083583556424068,2.5977111973326985
2024-06-12,5.0887292110426605,28.822229585169328,25.552877960788795,3.5621938776297464,14.624830318848614,2.3100066612496204,12.093209744926503,5.34896999802079,0.0005084088963046089,2.5964442334276376
2024-06-13,5.127078837074904,28.80058420304012,25.528702309904745,3.535297503989318,14.625602363482395,2.340204409493094,12.093726223798642,5.349198442747206,0.0005084306095187916,2.599097275860063
2024-06-14,5.152178690607881,28.815315627071765,25.492387029579096,3.5421054087988066,14.619872078332955,2.3354285331929017,12.090585084775965,5.3478090797289255,0.0005082985533436865,2.6038101693583684
2024-06-17,5.148521923387297,28.868683524403956,25.456922294011214,3.5408104444037103,14.610105125648975,2.3389519244198325,12.082003772311726,5.344013463520904,0.0005079377876172325,2.6094795901047707
2024-06-18,5.15476919210034,28.8492977864307,25.505539669906874,3.4593646743170567,14.629125411399945,2.346061887049885,12.096664198212753,5.350497943651226,0.0005085541244797288,2.6081706828067373
2024-06-19,5.156407534167881,28.803689981962822,25.503471789195597,3.4570048982256387,14.63316453245738,2.3819089240378353,12.10050888516076,5.352198494255279,0.0005087157584122496,2.611136244778395
2024-06-20,5.192949757470497,28.789946075922913,25.467719088682266,3.457153004036267,14.626590795313781,2.4064961930598248,12.096755061106364,5.350538133385971,0.0005085579444336063,2.6113433330776816
2024-06-21,5.1932138624871875,28.792020586536786,25.461793717013602,3.4540738928637795,14.629978044386114,2.4045842483243445,12.097370282482755,5.350810253092308,0.0005085838088672472,2.6156465290042523
2024-06-24,5.193055396253602,28.72319730048697,25.453458685720086,3.4900768434988954,14.634546870001966,2.4383815227131658,12.09700114214775,5.350646977947111,0.0005085682898913707,2.6191266929405588
2024-06-25,5.239925594684465,28.700547693287998,25.435632499430444,3.5271633538296037,14.625250559600747,2.4159972292309932,12.087804520933418,5.3465792033863275,0.0005081816560580105,2.620591163959948
2024-06-26,5.285966190913681,28.756097096718868,25.363110247921483,3.5244860295790854,14.628291010096723,2.404676561279617,12.076889170025138,5.341751214311652,0.0005077227653561119,2.618224756388398
2024-06-27,4.695938215598588,28.766149204773267,25.349752983924688,3.5171305312493044,14.631795267955821,2.388636650292624,12.680243556794906,5.345851137572581,0.000508112454859099,2.623994339383359
2024-06-28,4.695747338181996,28.783677715500573,25.343946520858413,3.500525394867735,14.65142257803575,2.3766502104031013,12.679728138571592,5.345633842921804,0.0005080918014372972,2.6221601688576035
2024-07-02,4.706805393067827,28.621266397842227,25.43092704707227,3.51050039180823,14.649358435509088,2.3844878725338954,12.709587736968986,5.35822232100152,0.0005092883110922459,2.628335115884863
2024-07-03,4.778978986641662,28.688500257402872,25.151360072136036,3.5341562415441925,14.688478065824151,2.3663855429834766,12.766339997556164,5.38214844950693,0.0005115624417362351,2.6431408239627796
2024-07-04,4.783710105721614,28.587909252330657,25.17087258495994,3.540317762551893,14.716483526724893,2.3824516759636825,12.778978486846954,5.38747669750546,0.000512068881047948,2.651287838513855
2024-07-05,4.784494102694908,28.592082340445103,25.164185497596975,3.540283397961255,14.719669513941765,2.37761817474605,12.781072819537286,5.388359645119591,0.0005121528034521045,2.651722355153616
2024-07-08,4.772288259017351,28.751162631759154,25.078941643784013,3.5654783895324087,14.682832978217295,2.3807478052787676,12.748466702042258,5.374613264813732,0.0005108462375072457,2.6449574793175152
2024-07-09,4.771712982674167,28.739115635463403,25.06600927591578,3.5905878211739544,14.680143621101942,2.383831996347256,12.746929935839649,5.373965381094811,0.0005107846574560224,2.647192565731581
2024-07-10,4.766590225360937,28.78520894167372,25.02277165452979,3.6224496224635367,14.663465066573808,2.392804131401653,12.733245242567623,5.368196065011258,0.0005102362955052997,2.64475881412217
2024-07-11,4.769698123257953,28.80448795646025,24.960610433002753,3.636758835318945,14.670166708914973,2.3968150114876874,12.741547535032582,5.371696220147826,0.0005105689782480587,2.6477086073987834
2024-07-12,4.7699903723512325,28.802537227845942,24.933789761971,3.6407601088582395,14.67576310223951,2.415751958848335,12.74232823553351,5.372025354887414,0.0005106002618465369,2.6465432772029702
2024-07-15,4.770807946724683,28.810883833090095,24.909527702204922,3.641096871756989,14.677563559064636,2.4251541226351025,12.744512265313496,5.372946117807428,0.0005106877785198582,2.646996893624129
2024-07-16,4.772720782650378,28.824785544747307,24.89294866350755,3.6458880294350937,14.682426683044586,2.407938703951311,12.749622125360005,5.375100378569071,0.0005108925366950928,2.6480581961980048
2024-07-17,4.772246814983743,28.859929653150502,24.814054669916647,3.691522160653213,14.677699218283568,2.410764628033518,12.748355990397492,5.374566590002679,0.0005108418011598402,2.650349432777483
2024-07-18,4.772117160754248,28.813784056016413,24.78247797700782,3.7588095212480868,14.697271266555639,2.414479258082516,12.747907472594159,5.374522737303298,0.0005108279224141065,2.638119722515412
2024-07-19,4.7687239869420885,28.8566768305804,24.791707047615038,3.745075336448179,14.683962292972936,2.407555722926722,12.738843180092799,5.370701228067303,0.0005104647025118145,2.636243909652015
2024-07-22,4.021120802906762,24.340414924456123,36.576764357694685,3.169487507248092,12.384766623658301,2.013933529200149,10.74174715431274,4.528724768620288,0.0004304380459092393,2.222609893856948
2024-07-23,4.026288351496254,24.386089935645362,36.63610698404112,3.0004745536383046,12.394045041963944,2.046346229520335,10.755637588505525,4.534544639854539,0.00043099120251060137,2.2200356841321076
2024-07-24,4.01926487170009,24.25786853237679,36.34418393103461,3.1502987813501857,12.383598978005077,2.3516884459397605,10.736875394469008,4.526634554961839,0.0004302393790595976,2.2291562707835872
2024-07-25,4.017923424649729,24.23829869849037,36.309610644070695,3.1661071102585705,12.354803775841,2.431761567283663,10.733291915826083,4.525295809397203,0.0004300957848043267,2.222476958397878
2024-07-26,4.0215210743158645,24.281009144931605,36.27684372571785,3.1834062013721383,12.36786413213723,2.3673866212070234,10.742902508163558,4.529778241319603,0.0004304808926804785,2.2288578699424457
2024-07-29,4.020693736701617,24.28126465923004,36.26051449809384,3.177500500626979,12.370140116052495,2.3926370459832995,10.740692397320684,4.530223596670567,0.00043039233090791834,2.225903056989572
2024-07-30,4.021001784984503,24.26978180094876,36.27525844645368,3.1666389741785603,12.371690458479243,2.397038527552046,10.741515303034642,4.530570682942598,0.00043042530571952696,2.2260735961202496
2024-07-31,1.9976229939587833,12.056008355064657,18.02756758807715,1.5722369512608427,6.145966319462451,1.1875493203114837,5.336356238246446,2.2507754673967546,0.00021383414727590822,1.1062495775171834
2024-08-01,4.020776801253595,24.2667883296149,36.292166421217814,3.1717126888058527,12.371342556666544,2.378999717215637,10.740914292063318,4.530317187731727,0.0004304012224944163,2.226551604208115
2024-08-02,4.024466249215856,24.248905231188967,36.25972846767455,3.1859098984022194,12.380368149564326,2.3850598428095906,10.750770110057326,4.534474187819736,0.0004307961568545608,2.2298870671105777
2024-08-05,4.023918466814781,24.2256184176644,36.254362307693064,3.190300514691493,12.378941462329543,2.413680766360442,10.749306789880283,4.533856986679409,0.0004307375198730177,2.2295835503667143
2024-08-06,4.025326360398425,24.231078289493098,36.267391739521514,3.1779730283144523,12.385168529918923,2.393756455446227,10.753067770671246,4.535443298184811,0.0004308882268506727,2.230363639824452
2024-08-07,4.0249586872483025,24.218007632250757,36.25985675847686,3.1949167071655626,12.38619151346426,2.368548575393366,10.752085585887519,4.53442584255647,0.0004308488695371204,2.2605778486873636
2024-08-08,4.0264540789765055,24.216661126944643,36.274017986800544,3.1906730009608593,12.390534746222311,2.345205858976094,10.756080305112093,4.535938112891349,0.00043100894269207043,2.2640037741729078
2024-08-09,4.027040742390029,24.2125164719248,36.280682622363294,3.1912241035402427,12.392253860648882,2.3372709833034166,10.757647490199556,4.5365990092742825,0.0004310717416642229,2.2643336446138305
2024-08-12,3.902010625259631,23.450583354833647,38.27296792118924,3.090306294626998,12.007503605853348,2.2627828670981396,10.423647907928403,4.395748309768676,0.0004176879807837966,2.194031425461127
2024-08-13,3.902300755313507,23.451157385937908,38.26854535775958,3.1107536726437366,12.008897674485643,2.2445714763775824,10.424422947726997,4.396075151188759,0.0004177190375511933,2.1928578595287447
2024-08-14,3.9009222072219183,23.47051613335089,38.25277151633416,3.1085690649737305,12.004655345662398,2.250960776106522,10.42074035910516,4.394522169655518,0.00041757147184107933,2.195924856117868
2024-08-15,3.901349029340681,23.39352643662689,38.31555032807451,3.104900066479014,12.005968843383569,2.2652390031467515,10.421880551665504,4.39500299935777,0.00041761716071434527,2.196165124764599
2024-08-16,3.9009124337634393,23.383809796186735,38.31017679487109,3.1163280866117393,12.004625268928141,2.2684930943758457,10.420714250747237,4.394511159520561,0.0004175704256480959,2.200011544569558
2024-08-19,3.982416652285318,23.38663642128363,38.33014600790902,3.115546575532607,12.009293192412754,2.191765842431869,10.422011123986339,4.395058062907851,0.0004176223929026845,2.166708498857708
2024-08-20,4.085679048900096,23.36623332211628,38.33025593803406,3.079437597365822,11.995769883645977,2.161593348057405,10.419095788017374,4.393828638883635,0.00041750557191976766,2.1676889294074337
2024-08-21,4.150106696940114,23.486092632775424,38.23151609976183,3.086569710270834,11.967486360744727,2.138131175509736,10.394746803472128,4.383560447881334,0.00041652987912213355,2.161373542764751
2024-08-22,4.21858653477293,23.41302546279128,38.23460134947332,3.1075826546464262,11.958478003849372,2.143315465898548,10.387573077574345,4.379702736771638,0.0004162424193852536,2.156718471802753
2024-08-23,4.322580882550103,23.354893028212004,38.27857981328967,3.104288380848384,11.966210266347026,2.0488802796846453,10.387413857974552,4.379635605160457,0.00041623603926634273,2.157101649893894
2024-08-26,4.404742724979203,23.306566844350428,38.31214006229231,3.096339747993926,11.913137411111773,2.0385513492534235,10.390352002197316,4.3808744121654595,0.00041635377420314187,2.1568790918819563
2024-08-27,4.46786883117757,23.35108027859994,38.30359379688282,3.094249267289954,11.866691234689053,1.9980589725495417,10.384174793717513,4.378269921522404,0.00041610624610553164,2.155596797325096
2024-08-28,4.5729114970015985,23.32555459302201,38.28130806947691,3.168770618510887,11.83261988062197,1.8961181548560337,10.386482677806953,4.3792429925359295,0.00041619872576847836,2.1565753174419475
2024-08-29,4.637741755621785,23.309771797475996,38.25788905267365,3.179206623359342,11.833951664795404,1.8563409785185558,10.387944003588437,4.37985912996059,0.00041625728283221724,2.1568787367234163
2024-08-30,4.74008948214149,23.276616631638188,38.218786532728444,3.178471816665666,11.804238517508416,1.862742771513827,10.38418343556469,4.378273565176359,0.00041610659239463586,2.1561811404705242
2024-09-02,4.779750079308961,23.276086891037437,38.148412520211835,3.1904595538823584,11.828141105780276,1.8576337568397359,10.38446689612548,4.378393080387909,0.00041611795099676,2.156239998475011
2024-09-03,4.881999120651508,23.223924829624227,38.14916470264562,3.1854695401756623,11.797040774087069,1.8548767006465545,10.380681101431792,4.376796879306388,0.00041596624969648244,2.149630385181482
2024-09-04,4.959319815767692,23.236430536623107,38.0719761650588,3.190794530716376,11.807818318012995,1.810689920677147,10.390164687077903,4.3807954346665765,0.00041634626826331266,2.1515942451311476
2024-09-05,5.014829201571605,23.205109844942715,38.05072920579756,3.19259883887638,11.80617655519089,1.8103549040976374,10.388303746889106,4.380186327473175,0.00041628837934548326,2.1512950867815883
2024-09-09,5.073325265786013,23.191715786930455,37.990098210430176,3.1997924412131535,11.820104078923649,1.796431695422207,10.39300956092817,4.382170514960927,0.0004164769544726218,2.1529359684507714
2024-09-10,5.127912747926299,23.17512337799097,37.979442059044,3.1991044206305963,11.80775544090324,1.7863657860899083,10.389526477359343,4.380772106753837,0.0004163440512026076,2.153581239250608
2024-09-11,5.190419342257196,23.150503315745024,37.95643667769149,3.1963071423587737,11.807880532106324,1.777308314354713,10.389636543863771,4.380818516594896,0.0004163484619459129,2.150273266565862
2024-09-12,5.2403988869127796,23.0995621713656,37.96675522879483,3.198877620211513,11.803231644661507,1.7762756216417392,10.385546034076375,4.379093742013679,0.00041618454115317224,2.1498428657808266
2024-09-13,5.2659567510828085,23.084923854885304,37.93891149003368,3.194887547273363,11.822903628970417,1.7761676809841518,10.386375053264167,4.379443300209787,0.00041621776280267885,2.150014475533518
2024-09-16,5.276454433623392,23.081831122538432,37.9338308117432,3.1970245237399624,11.821611900348358,1.7762819759813389,10.385058212037293,4.379519859236022,0.00041622503889336834,2.1479709357131167
2024-09-17,5.287036107340478,23.087178354902953,37.92110834762013,3.1975472207161597,11.820590337269952,1.7761746290341056,10.382240609621826,4.379665693357906,0.0004162388988175163,2.1480424612376745
2024-09-19,5.310845555235474,23.041444829468375,37.92907935292666,3.199352972716901,11.824933529350135,1.7771776887760427,10.387187533408369,4.3821390235521,0.0004164739615616898,2.147423040604385
2024-09-20,5.333541493454211,23.550553402247065,37.38835073153905,3.2004764402042953,11.828002696515972,1.7778017528820318,10.390835042007378,4.38367783179245,0.000416620208305688,2.1463439891492433
2024-09-23,5.346134347757853,23.590241106571334,37.36899593540599,3.2128670595167637,11.82258159315677,1.728928098005791,10.395068697946424,4.385463923440753,0.00041678995660908127,2.14930244824171
2024-09-24,5.357957627002619,23.586583427801294,37.34170088588905,3.2205460448534473,11.819050662570337,1.7387196549729176,10.397712380899621,4.386613007630805,0.00041689916438232327,2.1506994092155294
2024-09-25,5.255663607574479,24.903020987832246,36.826591018530564,3.1564363202135097,11.571726723681016,1.706294310577816,10.179398157761305,4.294510054992054,0.00040814579500019524,2.1059506730420074
2024-09-26,5.270144679701316,25.047526917848106,36.810453532674835,3.1467756199708234,11.56678883976331,1.59666675796825,10.16796439769064,4.289686351583578,0.0004076873552160785,2.103585215443922
2024-09-27,5.282307224961291,24.61045068938413,37.250752569886316,3.129189225220154,11.57061558769686,1.5986492095271434,10.161970433073002,4.291287051034391,0.00040783948403672217,2.104370169732679
2024-09-30,2.7749101193067096,12.962203792341759,19.530883548412422,1.6485757418383418,6.062821081060086,0.8153068367335827,5.322672563493966,2.249962897637106,0.00021383414727590822,1.1059929765404524
2024-10-02,5.294395572546002,24.667874987779438,37.20939683837667,3.1921815005632506,11.54776626901957,1.6148673301647456,10.082963523976456,4.284400082224313,0.0004073010820633438,2.105746594267487
2024-10-03,5.240856672078449,24.514578991395926,37.286863119124725,3.3468969235416375,11.43552635207588,1.8102078985348193,10.01123951302674,4.241074632430791,0.0004031823017806627,2.112352715489248
2024-10-04,5.255202018614473,24.161113732355876,37.50648127595299,3.349615896964246,11.503810363609578,1.811678486747708,10.01937250749449,4.24452002363115,0.0004035098415848608,2.147802184787897
2024-10-07,5.267710218300392,24.07215542228415,37.56110519300478,3.3511557153548552,11.509744577641971,1.8125113153279322,10.023978412924835,4.246471229438844,0.000403695335054553,2.154764220387182
2024-10-08,5.273845815728613,24.083609362004356,37.58122455387608,3.3486433429064535,11.450544360576036,1.811152469640702,10.016463403379737,4.243287636008406,0.006050890250035754,2.1851781656295786
2024-10-09,5.298588314361882,23.757327009558836,37.688925850417675,3.360035949292252,11.504640122742908,1.81731429252787,10.050540972486697,4.257723961668819,0.0060714763214214556,2.258832050621638
2024-10-10,5.265321780341998,23.29327874477235,37.27450652523696,3.9371703298060416,11.487554960559516,2.301633996945509,9.968402453735663,4.222927512361301,0.006021856895657336,2.2431818393449956
2024-10-14,5.258975838426952,23.188680158707708,37.11027364768118,4.138445190071629,11.472335038225594,2.3952539664191335,9.956388201692533,4.217837898882227,0.006014599152318033,2.2557954607407193
