date,CMB INTERNATIONAL SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),TOTAL_CCASS_PCT
2024-03-01,0.0,6.1940383727335195,6.282588428620336,0.0,0.0,1.497234871082155,1.6780808654682795,0.5812070461830583,0.0,0.0,16.233149584087347
2024-03-04,0.0,6.189528404613008,6.282588428620336,0.0,0.0,1.5021175638407251,1.6849017263447552,0.5812070461830583,0.0,0.0,16.240343169601886
2024-03-05,12.71311014791229,6.1806948306910146,6.282439338765113,0.0,0.0,1.502453016014978,1.7092779176738002,0.5872151437137831,0.0,0.0,28.975190394770976
2024-03-06,12.71311014791229,6.181030282865268,6.282439338765113,0.0,0.0,1.4983157725325256,1.7125578944887174,0.5794179679203761,0.0,0.0,28.96687140448429
2024-03-07,12.71311014791229,6.180433923444373,6.2844520518106295,0.0,0.0,1.5068884392078776,1.7198632973946697,0.5794179679203761,0.0,0.0,28.984165827690216
2024-03-08,12.71311014791229,6.182036639388026,6.285607498188613,0.0,0.0,1.5203810711056058,1.7308959466812097,0.5794179679203761,0.0,5.0778286428547945,34.08927791405091
2024-03-11,12.713221965303708,6.183005723446979,6.2869865793494295,0.0,0.0,1.532308259523487,1.7617948191762833,0.5794179679203761,0.0,5.078536819667106,34.13527213438737
2024-03-12,12.713221965303708,6.203580123467824,6.292167451818447,0.0,0.0,1.5271646595182757,1.7860219206501045,0.5794179679203761,0.0,5.078536819667106,34.180110908345846
2024-03-13,12.713221965303708,6.218302746671147,6.289185654713976,0.0,0.0,1.5564980885335025,1.8235925641664306,0.5794179679203761,0.0,5.078536819667106,34.25875580697625
2024-03-14,12.713221965303708,6.244430743799068,6.282476611228918,0.0,0.0,1.55597627404022,1.8198653177858428,0.5794179679203761,3.1458384358249174,5.078536819667106,37.419764135570155
2024-03-15,12.713221965303708,6.246555274236003,6.282812063403171,0.0,0.0,1.545912708812633,1.8100999322687024,0.5794179679203761,3.1458384358249174,5.079095906624195,37.402954254393705
2024-03-18,12.713221965303708,6.235671714804686,6.284004782244959,0.0,0.0,1.5558644566488025,1.833320677219765,0.5794179679203761,3.1458384358249174,5.079095906624195,37.42643590659141
2024-03-19,12.713221965303708,6.226390871317022,6.286688399638983,0.0,0.0,1.555678094329773,1.8434215149111581,0.5794179679203761,3.1458384358249174,5.079133179088001,37.42979042833394
2024-03-20,12.713221965303708,6.221172726384199,6.287135669204654,0.0,0.0,1.5789733842084475,1.8502796482514399,0.5796788751670173,3.1458384358249174,5.079356813870836,37.45565751821522
2024-03-21,12.713221965303708,6.218079111888311,6.291906544571805,0.0,0.0,1.6133758683012736,1.845247865637646,0.5794179679203761,3.1458384358249174,5.079356813870836,37.48644457331887
2024-03-22,12.713221965303708,6.216700030727494,6.290937460512853,0.0,0.0,1.6223958045422964,1.8609023004361154,0.5799397824136584,3.1453538937954404,5.094265799393187,37.523717037124754
2024-03-25,12.713221965303708,6.222514535081211,6.290900188049046,0.0,0.0,1.604989563944951,1.8494596540477106,0.5795670577755996,3.1453538937954404,5.08971855880887,37.49572541680654
2024-03-26,12.713221965303708,6.21953273797674,6.292465631528894,0.0,0.0,1.6059213755400976,1.8603059410152212,0.5795670577755996,3.1453538937954404,5.0836804196723175,37.500049022608025
2024-03-27,12.713221965303708,6.220240914789052,6.2920556344270295,0.0,0.0,1.608045905977033,1.8491242018734575,0.5794179679203761,3.1453538937954404,5.0836804196723175,37.491140903758414
2024-03-28,12.713221965303708,6.220762729282335,6.293173808341206,0.0,0.0,1.6051013813363686,1.8595977642029096,0.5794925128479879,3.1453538937954404,5.0836804196723175,37.50038447478227
2024-04-02,12.713221965303708,6.2023874046260365,6.292614721384117,0.0,0.0,1.6149413117811207,1.8825203294435249,0.5795670577755996,3.1453538937954404,5.084164961701794,37.514771645811344
2024-04-03,12.713221965303708,6.194262007516355,6.294813796748665,0.0,0.0,1.6083813581512858,1.9128228425177047,0.5794179679203761,3.1453538937954404,5.084164961701794,37.53243879365533
2024-04-05,12.728130950826062,6.185465706058167,6.293471988051652,0.0,0.0,1.5903787581330462,1.92217823093298,0.5794179679203761,3.1453538937954404,5.0845376863398535,37.52893518205758
2024-04-08,12.728130950826062,6.184608439390632,6.292241996746059,0.0,0.0,1.5950005436449755,1.9190100715094804,0.5794179679203761,3.1453538937954404,5.0845376863398535,37.52830155017288
2024-04-09,12.728130950826062,6.1849066191010795,6.291831999644194,0.0,0.0,1.5950005436449755,1.9190100715094804,0.5794179679203761,3.1453538937954404,5.085804950109253,37.529456996550856
2024-04-10,12.728130950826062,6.1831175408383965,6.291831999644194,0.0,0.0,1.5958578103125107,1.9266136541258798,0.5794179679203761,3.1453538937954404,5.081518616771577,37.531842434234434
2024-04-11,12.728130950826062,6.183527537940262,6.291831999644194,0.0,0.0,1.5999950537949632,1.922849135281486,0.5794179679203761,3.1453538937954404,5.081518616771577,37.53262515597436
2024-04-12,12.728130950826062,6.183602082867874,6.291831999644194,0.0,0.0,1.6060704653953213,1.914910100490834,0.5795670577755996,3.1453538937954404,5.081518616771577,37.5309851675669
2024-04-15,12.728130950826062,6.190162036497708,6.291384730078524,0.0,0.0,1.628955758172131,1.8788303555267432,0.5794179679203761,3.1453538937954404,5.083643147208512,37.5258788400255
2024-04-16,12.728242768217479,6.190199308961514,6.264399466283067,0.0,0.0,1.640323859632924,1.8841975903147896,0.5794179679203761,3.1453538937954404,5.081518616771577,37.51365347189717
2024-04-17,12.728242768217479,6.187776598814132,6.265144915559184,0.0,0.0,1.6401747697777005,1.8877757468401541,0.5794179679203761,3.1453538937954404,5.081518616771577,37.51540527769604
2024-04-18,12.728242768217479,6.1907211234547965,6.268872161939773,0.0,0.0,1.6298875697672779,1.8799112569771137,0.5794179679203761,3.1453538937954404,5.081518616771577,37.50392535884383
2024-04-19,12.728242768217479,6.188857500264502,6.270512150347231,0.0,0.0,1.6408456741262063,1.8461424047689874,0.5794179679203761,3.1453538937954404,5.081518616771577,37.4808909762118
2024-04-22,12.728242768217479,6.191019303165243,6.270512150347231,0.0,0.0,1.6461010915228353,1.8350724830186411,0.5794179679203761,3.1453538937954404,5.081518616771577,37.477238274758825
2024-04-23,12.728242768217479,6.188484775626443,6.270213970636784,0.0,0.0,1.6658182248761453,1.7967936626900036,0.5794179679203761,3.1453538937954404,5.081518616771577,37.45584388053425
2024-04-24,12.728242768217479,6.195790178532396,6.270400332955814,0.0,0.0,1.694518022006672,1.788705538044128,0.5794179679203761,3.1453538937954404,5.081518616771577,37.483947318243885
2024-04-25,12.728242768217479,6.194858366937249,6.274127579336401,0.0,0.0,1.684081732141026,1.7898609844221103,0.579753420094629,3.1453538937954404,5.081518616771577,37.47779736171591
2024-04-26,12.728988217493594,6.201604682886113,6.283594785143094,0.0,0.0,1.6570964683455696,1.7742810945512528,0.579753420094629,3.1453538937954404,5.081518616771577,37.452191179081275
2024-04-29,12.728988217493594,6.213830051014441,6.275245753250577,0.0,0.0,1.6626127929888397,1.7500912655412375,0.5801261447326878,3.1453538937954404,5.080773167495459,37.43702128631228
2024-04-30,12.728988217493594,6.233547184367751,6.27487302861252,0.0,0.0,1.6018959494490628,1.74617765684162,0.5801261447326878,3.1458384358249174,5.080773167495459,37.39221978481761
2024-05-02,12.728988217493594,6.231199019147981,6.281395709778548,0.0,0.0,1.6202340016415553,1.7434194945199848,0.5805361418345525,3.1458384358249174,5.079692266045089,37.41130328628623
2024-05-03,12.728988217493594,6.224378158271505,6.281731161952801,0.0,0.0,1.639764772675836,1.7429722249543145,0.580685231689776,3.1458384358249174,5.080064990683147,37.42442319354589
2024-05-06,12.728988217493594,6.224266340880087,6.281749798184704,0.0,0.0,1.639764772675836,1.7429722249543145,0.580685231689776,3.1458384358249174,5.079841355900312,37.42410637760354
2024-05-07,12.728876400102179,6.223819071314416,6.281898888039928,0.0,0.0,1.639764772675836,1.7429722249543145,0.5807597766173878,3.1458384358249174,5.079841355900312,37.42377092542929
2024-05-08,12.728130950826062,6.218712743773011,6.282830699635074,0.0,0.0,1.6705145553156857,1.722136917686828,0.580685231689776,3.146583885101035,5.079841355900312,37.42943633992778
2024-05-09,12.728130950826062,6.214873680001006,6.282532519924628,0.0,0.0,1.6743536190876915,1.7335795640752332,0.5822879476334287,3.146583885101035,5.079841355900312,37.44218352254939
2024-05-10,12.728130950826062,6.2148364075372,6.281787070648509,0.0,0.0,1.6639173292220453,1.7349586452360506,0.583145214300964,3.146583885101035,5.080214080538371,37.43357358341024
2024-05-13,12.728130950826062,6.221508178558452,6.283259332968842,0.0,0.0,1.63909386832733,1.7331695669733682,0.583145214300964,3.146583885101035,5.079692266045089,37.41458326310114
2024-05-14,12.728130950826062,6.2231108945021045,6.284489324274436,0.0,0.0,1.6300366596225013,1.7341386510323211,0.5855679244483462,3.146583885101035,5.079692266045089,37.41175055585189
2024-05-16,12.728130950826062,6.217445480003611,6.283594785143094,0.0,0.0,1.6351429871639072,1.7430467698819265,0.5860897389416284,3.146583885101035,5.079692266045089,37.41972686310635
2024-05-17,11.998112474724117,6.194262007516355,5.814073558580438,0.0,0.0,1.8339170366406592,2.7182807853627473,0.5794179679203761,2.8637604297420256,5.084686776195077,37.0865110366818
2024-05-20,11.997516115303222,6.182931178519367,5.475192317657387,4.275523652268019,0.0,3.210575487310796,4.00209352869244,0.5794179679203761,1.64852901981515,5.090240373302152,42.46201964078891
