date,KINGSTON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,SILVERBRICKS SECURITIES CO LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHIEF SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,GLORY SUN SECURITIES LTD
2024-04-05,0.0,16.412484582468878,26.241325994479343,27.834067420540592,1.4977071158295783,10.50547194991478,6.504263929378048,2.5436460253074307,7.979749899718367,0.4812830823629861
2024-04-08,0.0,16.21737061305113,26.270847564762633,27.84175081903562,1.498737568739201,10.524166933067493,6.531673005276714,2.545396105426651,8.088443175743492,0.4816142148970654
2024-04-11,0.0,16.1578326798522,26.28591860291834,27.869196635172766,1.4995973632710742,10.530204428470496,6.535420090057305,2.546856346164286,8.093083347151033,0.48189050694250285
2024-04-12,0.0,16.272568514838508,26.28591860291834,27.754460800186454,1.4995973632710742,10.530204428470496,6.535420090057305,2.546856346164286,8.093083347151033,0.48189050694250285
2024-04-15,0.0,16.302496203066028,26.33426234017191,27.679063869777327,1.3874084958405621,10.53807636482575,6.547439705443329,2.5515403960497594,8.176935849139308,0.4827767756860282
2024-04-16,0.0,16.138554983484514,26.19874648636083,27.513756613383496,1.380268905429033,10.483847527972125,6.456568977413811,2.538410194381772,7.917582279664856,1.3722640319095605
2024-04-17,0.0,16.35783970754911,26.517146087148326,27.674520159781512,0.3437630171065313,10.611260221910024,6.535037196721009,2.569260097561179,8.002232028963597,1.3889414832587121
2024-04-18,0.0,16.374897538405513,26.54479796544252,27.575926535043994,0.3441214905666779,10.622325563377764,6.541851883815084,2.5719393024533796,8.033749860019604,1.3903898608754663
2024-04-19,0.0,16.28059450857127,26.655984597590948,27.656526852088632,0.34556289199063367,10.469021731426388,6.56925335358412,2.582712233161018,8.044130126574336,1.3962137050126613
2024-04-22,0.0,15.769771073306371,26.796284621963213,27.895663921798803,0.3473817136511481,10.524123954294781,6.603829694301948,2.596305975606825,8.063076565678331,1.4035624793985781
2024-04-23,0.0,14.220313815713883,24.490377242304056,30.476619020187716,0.4350766801269034,9.885735002633353,6.0248588419366955,2.372885408410061,10.8113526222198,1.2827813664675285
2024-04-24,0.0,15.478481521282264,26.859115366226337,28.148652907496235,0.47715780892494963,10.361219989738958,6.607590283308444,2.532051004613561,8.128877627721439,1.406853490687812
2024-04-25,0.0,15.4712262717204,26.846525656781978,28.112022183804914,0.47693415010031726,10.356363361090496,6.616211382371369,2.5308641529242286,8.183658786856467,1.40619405434983
2024-04-26,0.0,14.526444162151567,25.031107871913115,32.57889397342482,0.4478103203114603,9.723955378360568,6.245202703578707,2.4423340145294827,7.683926306998694,1.3203252687315785
2024-04-29,0.0,14.510478702408083,25.003597137654758,32.63101269916442,0.4473181490986127,9.77921185802679,6.19437636825179,2.439649738532284,7.675481197186761,1.3188741496764993
2024-04-30,0.0,6.172229667606863,10.630945442645432,15.577073756058033,0.34454816038397407,4.243871063252872,2.634862320986115,1.037738230664942,5.01799878449767,0.5610010752520609
2024-05-02,0.0,15.258476031204255,26.59733533520738,28.33136069299462,0.8635366606756126,10.237984806168143,6.509986512463469,2.6008700942276284,8.194420026067403,1.4060298409914995
2024-05-03,0.0,15.19811070473148,26.59421931304471,28.339757062993126,0.8634354926699072,10.236785370692559,6.567801545424566,2.612280930824075,8.181744462653652,1.4058651169659275
2024-05-06,0.0,18.05168035167238,30.50207080461742,17.302146824657104,0.981662818268705,11.651793764585223,7.573666279973211,3.0898492090876757,9.248764435710264,1.5983655114280138
2024-05-07,0.0,18.09090089343385,30.344440904251428,17.292237324027507,0.976589739354559,11.710837034358887,7.693537305871595,3.073881354770693,9.227470033856216,1.5901054100752658
2024-05-08,0.0,17.484888587682637,29.285056953707144,20.15415101622901,0.9424950760386996,11.301988743471405,7.4249408281684195,2.9665661274644237,8.905320955913377,1.534591711324884
2024-05-09,0.0,17.46478759896557,29.289710935768415,20.220396326604412,0.9414115642511158,11.288995743997964,7.403631400371842,2.963155701829879,8.8950832151832,1.5328275130275968
2024-05-10,0.0,17.364817203894468,29.25512716992799,20.35073146611517,0.9415318314090803,11.290437935156392,7.404577228680048,2.963534250732822,8.896219579360967,1.5330233347230615
2024-05-13,0.0,17.483634875041652,29.304028555682372,20.327568725927467,0.941050947055414,11.284671380306161,7.273108669017931,2.9620206351489506,8.89167586383295,1.5322403479871054
2024-05-14,0.0,17.146470937721627,25.182543137637577,19.772769208643055,3.01414928328802,11.067051631258552,10.68922065123448,2.9048994159684005,8.720203943660161,1.5026917905881279
2024-05-16,0.0,17.025510637683585,25.188851651069307,19.80277364938516,3.014904361960374,11.069824053546638,10.69189842256538,2.9807805379051158,8.722388453914164,1.5030682319702737
2024-05-17,0.0,17.384805688487024,25.746000219943642,20.22067821129925,0.9426156202151786,11.3034342565147,10.917533134420546,3.043684947505028,8.906459937546494,1.5347879840681333
2024-05-20,0.0,17.180167290611273,25.925058818084928,20.246258011033717,0.9426156202151786,11.3034342565147,10.917533134420546,3.043684947505028,8.906459937546494,1.5347879840681333
2024-05-21,0.0,17.17241396464481,25.919391967565296,19.97517880058592,0.940090650505101,11.592046918134326,10.96482234784685,3.022776236506739,8.882602342696547,1.5306767715144114
2024-05-22,0.0,17.12717053108018,25.99284070905055,20.00325199318963,0.9432188039179288,11.5410328868743,10.911721225646072,3.03283453013551,8.912159218746924,1.5357701013589071
2024-05-23,0.0,17.076276431311065,25.87692941672046,20.232575725095828,0.9390126568585924,11.489567329426556,10.964990095879733,3.019310045692033,8.872416741037021,1.528921557978712
2024-05-24,0.0,17.76726479668308,26.1145831445597,17.896410854800866,0.9784697489879908,11.972356260260296,11.32616350884474,3.1461807473486445,9.205404454409406,1.5931664841052768
2024-05-27,0.0,17.803625653768034,25.894698111481397,17.999700312980554,0.9812053901859092,12.005829007941662,11.357829607404458,3.15497695354454,9.204514245972836,1.597620716720612
2024-05-28,0.0,16.640878465684583,25.955881501766715,18.157008717107377,1.702401205572011,12.021834284196173,11.479621055534519,3.2258392063619765,9.216785018211716,1.5997505455649281
2024-05-29,0.0,16.795371795543684,26.250675077669673,17.12808083830704,1.7182062384341477,12.039259420370682,11.586197453291847,3.565253277211542,9.302353325858173,1.6146025733132163
2024-05-30,0.0,16.723367549464143,26.13813454620325,17.054650219290973,2.139554842638555,11.987645332366403,11.536525709033448,3.5499685084411157,9.262472759583858,1.6076805329782502
2024-05-31,0.0,5.840304031416061,9.120917548425302,5.941880288603887,1.5273254273737358,4.1830959467672315,4.025677486715183,1.2387636159635973,3.2227953436910752,0.5610010752520609
2024-06-04,0.0,16.17758455055927,25.303700814475345,16.45894978088735,5.409101677967572,11.58713450496867,11.151086923607846,3.4313629954207383,8.92711130811965,1.5539674439935565
2024-06-05,0.0,16.156662111455265,25.27097558669228,16.566993261076338,5.402106097130954,11.572148886113615,11.136665244254324,3.426925220233036,8.915565892168642,1.5519577008755434
2024-06-06,0.0,16.142048575108735,25.29980337898875,16.590772433657126,5.397219947179087,11.561681995292474,11.126592243952446,3.423825601269835,8.907501853611898,1.5505539709396468
2024-06-07,0.0,16.156266051372548,25.497688947500656,16.411599564311917,5.406301272577569,11.581135602405134,11.041769577192596,3.429586506828082,8.92248955535685,1.5531629224546524
2024-06-11,0.0,16.519752501581657,26.071340335426125,16.741127895556073,3.3178186381340438,11.841689981500107,11.290189206757912,3.5067459334609508,9.123229258775451,1.5881062488076796
2024-06-12,0.0,15.037344288844334,23.84643804568671,15.27614219754237,3.034679290867958,10.831131919840969,10.326695673455596,3.207483718457377,8.344661935173544,10.09542293013114
2024-06-13,0.0,15.072008650149696,23.61022382112703,15.311357040157933,3.0416748891174827,10.85610004340079,10.386899145101705,3.2391431244730735,8.363898202611178,10.118695083861112
2024-06-14,0.0,14.444100987742589,22.708000611672034,14.696732544659335,6.976363325281254,10.403829310326216,9.95417556371002,3.1041987494597434,8.015453885007867,9.697145022140942
2024-06-17,0.0,15.793850576879104,24.829982071212235,15.981093054902825,7.628279532455119,11.376029958118416,10.884357676720168,3.394275022828156,8.764469389483573,1.3476627174004043
2024-06-18,0.0,15.464075882267045,24.431524378645644,15.78641627334415,7.517412676951281,11.210694555265377,10.688581010468477,3.344943768395866,8.511799320496891,3.044552134165269
2024-06-19,0.0,15.208738077322575,23.892575366917054,15.464145358441678,9.352508810488413,11.025587203139223,10.487450335847278,3.2527467038926914,8.321966667075351,2.994281476875737
2024-06-20,0.0,15.212487087059365,23.898464974406654,15.455632143560779,9.354814238224474,11.028305050837583,10.477710347383857,3.2535485178895005,8.324018062392009,2.99501957824578
2024-06-21,0.0,14.770119127461664,23.203515152740838,15.054060808814057,12.026610041477445,10.492208063066187,10.328594310472065,3.158937714864712,8.058028174059233,2.9079266070438
2024-06-24,0.0,14.85518721473364,23.1868668300275,15.019343269353627,12.017981052128201,10.484679993949953,10.321183632817235,3.156671204201901,8.052246608094256,2.9058401946936847
2024-06-25,0.0,14.864074586212968,23.20073877226434,15.016363505723831,12.025171016179,10.490952634247325,10.327358458602012,3.1106983599122517,8.057064003244841,2.9075786636134295
2024-06-26,0.0,15.073826285119074,23.6264972529283,15.314950449916118,10.340440675113438,10.716634299824337,10.549520881711205,3.1776157897632773,8.230387788729967,2.9701265768942853
2024-06-27,0.0,15.035962154834042,23.607141665278878,15.350653561853541,10.348029553532063,10.724499267799443,10.557263204679968,3.16771613748503,8.236428093416123,2.972306361120912
2024-07-03,0.0,15.03412322396604,23.604254460518277,15.361006360997251,10.346763967015347,10.72318763821802,10.555972028432729,3.167328718913055,8.235420760349765,2.971942841589515
2024-07-04,0.0,14.951834340564057,23.65750632130505,15.66615311289545,10.29013122289148,10.61584144618753,10.522520740767003,3.149992427347285,8.19034439848821,2.9556759895539355
2024-07-05,0.0,14.628011680175671,23.192738031198505,15.44585840407941,11.959346077236313,10.49302513285336,10.294626919670897,3.0817707694026457,8.012960202529047,2.8916627828541532
2024-07-09,0.0,13.585118237288635,21.399958206466316,14.186026096491458,13.252857997493155,9.681922807061463,9.498860614722162,2.8435523903392337,7.3935648828323455,8.158138767305232
2024-07-10,0.0,13.820326335655206,21.949191412120047,14.476318517477216,11.527545556005524,9.84955231253976,9.663320643910971,2.892784685462114,7.521574540596498,8.29938599623266
2024-07-12,0.0,14.02238087863283,22.27009076947188,15.027966039889412,9.894067180716156,9.993553745118819,9.804599351007372,2.9350774847316767,7.63154070705029,8.420723843381563
2024-07-15,0.0,14.094719005503684,22.33083104233348,14.773481514993602,15.03499728023377,10.020810534847206,9.831340779501915,2.9430827240967954,7.640990933222357,3.3297461852671915
2024-07-16,0.0,14.096320956730032,22.344734691262687,14.752429385588028,15.036706099850662,10.021949461399696,9.83245817165512,2.9434172234917297,7.641859378687017,3.3301246313350297
2024-07-17,0.0,14.059567966538907,22.286475815244465,14.974693275309741,14.997501266654043,9.995819479585194,9.806822245809876,2.935742924312856,7.621934947081852,3.321442079463065
2024-07-19,0.0,13.81833563135611,21.904087208659856,14.662051940569794,16.51167106077292,9.82431244033158,9.63855799781096,2.8853718088693485,7.491158726199969,3.264453185429464
2024-07-22,0.0,13.790293284810012,21.877275237696704,14.77763876013823,16.49145974400737,9.812286868237484,9.626759800757497,2.881839933543052,7.481989079990386,3.26045729081927
2024-07-25,0.0,13.782624742262653,21.89847462271508,14.780542824507162,16.482289129713447,9.817952078541408,9.621406526856743,2.8802373924158524,7.477828475831084,3.2586442071565718
2024-07-30,0.0,14.02121147784693,22.277552314534397,15.092975090313995,14.968654923796478,9.99922177325686,9.787959706523095,2.93009628722107,7.607274841720805,3.3150535847863702
2024-07-31,0.0,5.793553941811721,9.191042682831808,6.21303080830905,6.185036854653971,4.131670848202459,4.0443775225569185,1.2107135622009941,3.1433201913637,1.3697776254071152
2024-08-02,0.0,14.029147890305163,22.25620031479892,15.067556411441732,14.97712761673089,10.00488162286253,9.804820555879354,2.931754806723074,7.611580779971751,3.316930001286584
2024-08-05,0.0,14.02124056162404,22.26628432466495,15.093006397218126,14.968685972827025,9.999035087350428,9.799294208919372,2.930102365031641,7.6072906212621305,3.3150604611022816
2024-08-06,0.0,13.976961883678864,22.30875272964811,15.225798627023021,14.921415289285134,9.967458419619108,9.790905256400311,2.920849185300688,7.583267014365594,3.3045915946791715
2024-08-07,0.0,13.965624556709038,22.638820606738832,15.141089779435909,14.849399533719875,9.919352121708506,9.743651063280048,2.906752187335445,7.546667623952221,3.288642527120124
2024-08-08,0.0,14.802743133300824,23.672392778418406,15.844090572120917,10.750604423196917,10.37221874811911,10.188496082572467,3.0394595497456733,7.891209673227985,3.438785039297704
2024-08-09,0.0,14.761164589720966,23.605900804200278,15.869808060814206,10.720407690706562,10.354788342461706,10.358837754100335,3.0309221928375467,7.8690445243537885,3.42912604080461
2024-08-12,0.0,14.769015165749764,23.62782726278498,15.92325686393993,10.709127604185188,10.34389296312695,10.31286455192443,3.027733035712076,7.86076466171832,3.4255178908583623
2024-08-13,0.0,14.701965057657338,23.672445249877473,15.960691641499697,10.702871140605717,10.337849876146787,10.318523949436567,3.0259641800063237,7.8561722626331125,3.423516642136982
2024-08-14,0.0,14.892150898044953,23.661748954242512,15.914204828294881,10.67169815746413,10.30774004714149,10.288470408765455,3.0171508130946627,7.833290521623325,3.413545371328592
2024-08-15,0.0,14.740479117426084,23.059959439267967,15.554874776768088,12.205574344465568,10.079645251888708,10.08357374372423,2.9404155841000312,7.634066359758604,3.7014113826007207
2024-08-16,0.0,18.09476885142359,22.173347301391722,14.9456601672704,11.71898271889738,9.677806646850746,9.682668662006678,2.8231919649131116,7.32972404412028,3.553849643126089
2024-08-20,0.0,18.098714870526887,22.18908651362142,14.948919444082149,11.721538337599096,9.679917135811394,9.652068941472578,2.8238076328731325,7.331322474657716,3.5546246493556324
2024-08-21,0.0,17.735160704655783,21.839530426076568,16.15518301900135,11.90278883375232,9.485473816206301,9.447500287018551,2.7670849851109183,7.184056061209397,3.4832218669688118
2024-08-23,0.0,17.733265953129994,21.837197180593968,16.16414065392498,11.901517188816056,9.484460427250578,9.446490954998287,2.766789361147604,7.183288546248015,3.4828497338905153
2024-08-28,0.0,17.72569099384644,21.902622353722148,16.157235963743783,11.896433325056496,9.480409035828787,9.442455782653516,2.7656074966894577,7.148183052078381,3.4813619963809854
2024-08-29,0.0,17.72190594048174,21.897945379805332,16.153785830241514,11.8938930215501,9.478384637787983,9.440439488956216,2.765016943014319,7.16801015401079,3.480618604152004
2024-09-02,0.0,18.02794881884112,22.276105057251964,16.43274855177335,10.372372330080312,9.642068618872646,9.603468188232744,2.8127665330863203,7.291795849917891,3.540726051943646
2024-09-03,0.0,17.984605249459943,22.27566890093889,16.4328407659763,10.372430535805549,9.64212272641708,9.66868918200931,2.81278231723972,7.27011440103006,3.5407459211231505
2024-09-04,0.0,17.968992087388745,22.25633049323016,16.50538879151549,10.363425809998036,9.63375201031018,9.660295402489504,2.810340427324378,7.263802921136843,3.5376720566066595
2024-09-09,0.0,17.98069941583322,22.27083114912593,16.450989589155814,10.370177887642543,9.640028683948234,9.666589369930614,2.812171447020055,7.268535503027921,3.5399769543156747
2024-09-16,0.0,17.98265212055973,22.26238975806028,16.452776167329645,10.371304089405202,9.641075591476106,9.667639161950122,2.8124768489596215,7.269324866294795,3.5403613959644984
2024-09-17,0.0,16.914742380834923,20.940814877093626,15.224425269508373,11.515220038276388,9.06706217880837,9.08179758427328,2.6390812267486607,6.749821161669324,7.867035282787054
2024-09-19,0.0,16.873980539991468,20.940814877093626,15.26518711035183,11.515220038276388,9.06706217880837,9.08179758427328,2.6390812267486607,6.749821161669324,7.867035282787054
2024-09-20,0.0,17.091723546507612,20.988496853091597,15.31843710510026,11.524615328992835,9.074460012703934,9.089207440815192,2.641234458321067,6.398371242093634,7.873454012373868
2024-09-24,0.0,17.089980577904598,20.945565563555622,15.316874971541946,11.523440079309822,9.073534623356956,9.139269220481939,2.6409651122412807,6.397718753176701,7.872651098431134
2024-09-26,0.0,17.27770398823472,20.95430353801018,15.19165954891303,11.505840053855477,9.059676397060565,9.125310596164242,2.6369315031037686,6.387947364413391,7.8606270102446265
2024-09-27,0.0,16.939639064182202,20.674078359708815,14.89441130139518,13.107586682152853,8.882409856599041,8.946759821376771,2.585335871593036,6.262957322792557,7.706821720199544
2024-09-30,0.0,7.932838042106248,9.691027099468608,6.975057268859765,7.012513440650761,4.159635193467454,4.2552204266724845,1.2107135622009941,2.932944788144177,2.734880241853797
2024-10-02,0.0,16.880913381386307,20.666558135205733,14.910091279473875,14.940090982166062,8.862061908184609,9.065705308332186,2.599333469420962,6.248610052785499,5.826635483044765
2024-10-03,0.0,17.159465472280377,20.661758388237168,14.839551763246675,14.879349062205053,8.826031427797371,9.018927309039798,2.5887653607166703,6.223205082216918,5.802946134259971
2024-10-04,0.0,17.18302088716042,20.797297193774625,14.156416180761019,14.891166174709417,8.833041022498946,9.313985980165596,2.7397330083396985,6.277784744453607,5.807554808136672
2024-10-07,0.0,17.401031656643635,20.84034395731044,14.332459386001153,14.950534412666677,8.858289648563934,8.723196619611077,2.7606228239808632,6.302813074282213,5.830708420940004
2024-10-08,0.0,17.237647716726798,20.58203398264119,14.255628430320783,15.016589076228994,9.036247493209874,8.891881342850803,2.7928419657335786,6.330660252558673,5.856469739729308
2024-10-09,37.08603169061504,10.896964571295012,12.873095108653649,9.047902120261634,9.438085144237956,5.673085116867509,5.48796861220068,1.8371274680304268,3.978886961585295,3.6808532062528028
2024-10-10,37.02778645706763,11.363577872781478,12.664412105809497,8.96458807162006,9.423262219044652,5.664175288759641,5.416527769526606,1.8279600042408868,3.972637945722135,3.675072265427414
2024-10-14,37.002216473909534,11.355730617446364,12.718444909567031,8.964675304118808,9.416754872014478,5.660263824408241,5.412787321147313,1.8266976844806628,3.969894592821926,3.6725344000856466
2024-10-15,37.08136532950511,11.417768457664703,12.745650046325729,8.73220041210722,9.436897594331386,5.6723712992236175,5.42436543626788,1.8306050458504253,3.9783863169346825,3.6803900617892404
2024-10-18,37.111717684381006,11.427114288300613,12.768675622421055,8.613419720702378,9.444622014998354,5.6959035715006054,5.428805463306667,1.8321034581525484,3.9942355903874147,3.683402585849358
2024-10-21,37.11405453915811,11.43413064325725,12.75688601951134,8.607665280325742,9.44521672501047,5.696262231791789,5.429147304934393,1.832218822247381,4.000783911009434,3.683634522754083
2024-10-22,37.181951580071754,11.44874009284559,12.786532000069057,8.623412279918377,9.462495954520133,5.523741475947082,5.4390794732535515,1.8355707124647545,4.00810300864685,3.6903734222628515
2024-10-23,37.177261050974494,11.447295826306302,12.784918970148604,8.634939500123238,9.461302254062751,5.523044652111386,5.43839332958848,1.8353391539404968,4.00759738365978,3.689907879084473
2024-10-24,37.14141762079251,11.436259231970853,12.772592743376263,8.72302660160738,9.452180400618273,5.517719761041318,5.433150052754719,1.8335696623490014,4.003733569248554,3.686350356241127
2024-10-28,37.13673731225163,11.434818112455558,12.77098322821138,8.728228044727038,9.450989301207082,5.523325115103074,5.432465404181114,1.83333860838551,4.003229046006849,3.685885827470762
2024-11-01,37.12270346132184,11.430496932286976,12.803946786852377,8.724929676046154,9.447417803423715,5.521237868702013,5.430412493366076,1.8326457957531672,4.001716238912432,3.684492943335249
2024-11-04,37.13907731906763,11.473344966063875,12.721379482747528,8.728778015311274,9.451584813386754,5.523673142941589,5.439108763440127,1.8334541280878354,4.0034812917325535,3.6861180772208337
2024-11-05,37.08999902106099,11.433012327898295,12.82413038720866,8.767585007386511,9.439094796682213,5.516373756522493,5.419335666859356,1.831031267462981,3.9981907982124367,3.6812469707060633
2024-11-06,37.08999902106099,11.370085029253747,12.880764955988752,8.773877737250967,9.439094796682213,5.516373756522493,5.419335666859356,1.831031267462981,3.9981907982124367,3.6812469707060633
2024-11-07,37.090349120382385,11.37019235357723,12.880886539897867,8.773960555496393,9.439183894033793,5.515481908199406,5.4193868209653004,1.8310485509038303,3.9982285378706246,3.6812817186731785
2024-11-08,37.05071322422248,11.358041813770182,12.97398472356392,8.764584429422193,9.429096889690861,5.509587893358088,5.413595496311306,1.8290918356949275,3.9939559069866104,3.6773477869794355
2024-11-11,37.020460533419026,11.36132959623469,13.01363864580345,8.782551688457907,9.421397832697455,5.505089198340167,5.402894249226916,1.8275983435340204,3.9906947575343596,3.6743451547520074
2024-11-12,37.08334838948528,11.097507387021764,13.148994162715033,8.7974708936358,9.437402266524279,5.514440871770177,5.412072320784937,1.8307029440689417,3.997473880049317,3.6805868839444686
2024-11-13,37.13942834552456,11.01977304934091,13.124771151339724,8.817076142245847,9.45167414668658,5.5038768351921865,5.420256823830435,1.8334714572988169,4.003519131333175,3.686152917207766
2024-11-14,37.13942834552456,10.874847379091717,13.269696821588916,8.817076142245847,9.45167414668658,5.5038768351921865,5.420256823830435,1.8334714572988169,4.003519131333175,3.686152917207766
2024-11-15,37.18394541335902,10.894191152205407,13.159429126867817,8.827644704935459,9.46300336842965,5.510474041162761,5.426753798917445,1.83566914253182,4.0083179379030565,3.6905713136875637
2024-11-18,37.34320147787114,11.023214110389192,12.356670623585703,9.21391571460452,9.50353270597487,5.534074990433639,5.4499961806358,1.843531176539672,4.025485264635266,3.7063777553301986
2024-11-19,37.754628165164235,9.946834846975902,12.49921506038681,9.385889936189134,9.608237359675163,5.595046360065535,5.52925769128191,1.8638421808153691,4.069835829172629,3.7472125702733137
2024-11-20,37.78609317034411,9.80767552857774,12.625026944184087,9.32960391135848,9.616244940546284,5.59970931587405,5.5466874782151985,1.8653955216036102,4.073227662483394,3.7503355268130507
2024-11-21,37.70632265875546,9.786970469420574,12.521606600712962,9.559402657176605,9.595944011974202,5.626271502564687,5.534977823666766,1.8614574707868012,4.064628640272006,3.742418164669939
2024-11-22,37.72949386584261,9.526693683117443,12.20923998804848,10.070974033997729,9.601840890540442,5.636130173906622,5.5511816206768,1.8626013695681773,4.06712642699092,3.744717947310773
2024-11-25,37.73915694265078,9.593162276196065,12.122726819578933,10.07355335817233,9.6043000628356,5.637573669516846,5.552603359716487,1.8630784091001982,4.068168077726875,3.745677024505884
2024-11-26,37.71259538328876,9.93832023379267,11.781479873755234,10.117650275567778,9.597540367947943,5.6336058345196784,5.5486953284910685,1.8617671379492655,4.0653048211879055,3.743040743499698
2024-11-27,37.71259538328876,9.93832023379267,11.730292991792844,10.117650275567778,9.597540367947943,5.6336058345196784,5.5486953284910685,1.8617671379492655,4.116491703150295,3.743040743499698
2024-11-28,37.66439730681056,9.887277599535459,11.8942263696308,10.11110973130495,9.58527436026654,5.626405880178149,5.541603892882387,1.8593877314409757,4.092060127446233,3.7382570005039515
2024-11-29,37.69330135761511,9.89486519935095,11.852193428438648,10.093288755030722,9.592630199650559,5.630723642655084,5.545856577430976,1.8608146449534142,4.09520041701082,3.7411257778637186
2024-12-03,37.69330135761511,10.00358167494699,11.74347695284261,10.093288755030722,9.592630199650559,5.630723642655084,5.545856577430976,1.8608146449534142,4.09520041701082,3.7411257778637186
2024-12-05,37.686071186723666,10.001662829888815,11.728436648131362,10.123322003342155,9.590790181579873,5.629643580874541,5.54479279449475,1.860457711296883,4.094414892851798,3.740408170816151
2024-12-06,37.604110130875,10.067872556510395,11.666417257450988,10.087148624030474,9.550487623491254,5.784262379655101,5.521492385512946,1.9163095863146862,4.077209282997566,3.7246901731615893
2024-12-10,37.70016479224855,10.112739354256695,11.357798634804661,10.112914893779546,9.574883064612822,5.79903750296582,5.535596298077855,1.9850370961822326,4.08762396787282,3.7342043951990007
2024-12-12,37.72424514131047,10.119198697205583,11.294792580210473,10.125761681425272,9.580998860861818,5.802741541079821,5.539132067532926,1.9863050053927185,4.090234869244808,3.736589555736109
2024-12-13,52.13603140293179,7.777424934785183,8.680964182550724,7.7824691204607666,7.363774708880122,4.459877516207954,4.257272255262206,1.52663649951809,3.1436772429399116,2.871872136463247
2024-12-16,52.13859098184932,7.728712520044565,8.632296126384157,7.758304074119998,7.3641362278141695,4.577922650156906,4.257481262814518,1.526711448579109,3.143831579389733,2.872013128847526
2024-12-17,52.13091299894923,7.727574381835398,8.631024925517414,7.757161578227933,7.363051777487331,4.5968833052667435,4.25194560052993,1.5264866234702053,3.1433686154957585,2.8715901932200594
2024-12-19,52.13859098184932,7.728712520044565,8.617567853928529,7.758304074119998,7.3641362278141695,4.597560346764411,4.252571838662641,1.526711448579109,3.143831579389733,2.872013128847526
