date,1077,346,48,255,451,Others
2017-03-17,0.0,77.77777777777779,0.0,11.11111111111111,11.11111111111111,0.0
2017-09-21,37.5,62.5,0.0,0.0,0.0,0.0
2017-10-09,62.5,37.5,0.0,0.0,0.0,0.0
2017-10-10,100.0,0.0,0.0,0.0,0.0,0.0
2017-12-04,100.0,0.0,0.0,0.0,0.0,0.0
2017-12-05,0.0,0.0,100.0,0.0,0.0,0.0
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0
