date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,TSE\,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-09-13,33.43181554860387,21.086780210867804,16.330668520449542,7.525199860966285,7.895956436102422,4.593905688796199,4.744525547445255,4.391148186768625
2024-09-20,33.46265199768384,21.077012159814707,16.32310364794441,7.521713954834974,7.8922987840185295,4.59177764910249,4.742327735958309,4.389114070642733
2024-09-24,33.45107122177186,21.088592935726695,16.32310364794441,7.521713954834974,7.8922987840185295,4.59177764910249,4.742327735958309,4.389114070642733
2024-09-25,33.489583333333336,21.07638888888889,16.31365740740741,7.517361111111111,7.887731481481482,4.58912037037037,4.739583333333333,4.386574074074074
2024-09-26,33.41637216847228,21.099588668095706,16.331614622559528,7.525635826429523,7.896413881003419,4.594171832454666,4.744800417125311,4.391402583859568
2024-09-27,33.435653886250435,21.093478512683888,16.326885207923088,7.5234565041121275,7.894127186377853,4.592841422448743,4.743426387119194,4.390130893084676
2024-09-30,33.46213737816483,20.889324643866427,16.258146375223482,7.4917815329603785,8.230001730203588,4.573504815733318,4.723455793298345,4.371647730549628
2024-10-02,33.53697193245346,20.8748775286727,16.2180854129445,7.486600195954124,8.22430983804968,4.570341767045127,4.720189038095787,4.368624286784623
2024-10-03,33.5216463941892,20.879691012855247,16.221825099440824,7.488326511788782,8.226206260448492,4.571395630368364,4.721277454314867,4.3696316365942245
2024-10-07,33.55611892141046,20.868863793500804,16.213413228854577,7.48444342014289,8.221940539294769,4.569025120995621,4.718829223323347,4.36736575247753
2024-10-08,33.81625847993561,20.70829021501667,16.177992411176266,7.468092445670921,8.20397838335058,4.559043348281016,4.708520179372197,4.357824537196735
2024-10-09,33.80127725677464,20.706518612277776,16.172832403198896,7.473678154306426,8.210114492837006,4.56245325355273,4.712041884816754,4.361083942235775
2024-10-14,33.7555414819506,20.720824457366575,16.1840059876792,7.478841614370429,8.215786746502388,4.565605388911279,4.715297368875583,4.364096954343946
2024-10-16,33.69796764350279,20.778398295814384,16.1840059876792,7.478841614370429,8.215786746502388,4.565605388911279,4.715297368875583,4.364096954343946
2024-10-17,33.68269507630291,20.783184566657066,16.18773394759574,7.480564353584797,8.217679239850273,4.5666570688165855,4.71638353008926,4.365102217103369
2024-10-22,33.64421416234888,20.83477259643063,16.18307426597582,7.478411053540587,8.21531375935521,4.565342544617156,4.715025906735751,4.36384571099597
2024-10-23,33.742084052964884,20.83477259643063,16.18307426597582,7.478411053540587,8.21531375935521,4.565342544617156,4.617156016119747,4.36384571099597
2024-10-24,33.72682252677646,20.839571576644015,16.186801796614073,7.480133594379823,8.217206034780606,4.566394103420477,4.618219509386156,4.364850857998388
2024-10-28,34.03936053558031,20.886477751486122,16.050095227102208,7.49697004674785,8.235701506319616,4.5766722456282105,4.628614301379351,4.086108385756334
2024-10-29,34.299405346111655,20.899486172853763,16.055654985277986,7.499566999595866,8.238554355984066,4.578257606373766,4.630217654869812,3.798856878933087
2024-10-30,34.28802402124957,20.903106594294954,16.058436309042616,7.50086615082573,8.239981522115718,4.579050698694999,4.631019748238827,3.799514955537591
2024-11-01,34.150430710527836,20.98629820200035,16.077932589466382,7.509972827657975,8.249985546626583,4.5846100479852,4.63664219228768,3.804127883447997
2024-11-04,34.154237484102204,20.98508498092265,16.077003121748177,7.509538674991329,8.249508613712567,4.584345010983928,4.636374147300266,3.8039079662388717
2024-11-05,34.11601411138743,21.00514718639755,16.08351165346134,7.512578798218726,8.25284830258516,4.58620091377017,4.638251113295935,3.8054479208836964
2024-11-06,34.07775977782921,21.02522564221245,16.090025457070123,7.515621383938903,8.25619069659801,4.588058319833372,4.640129599629715,3.8069891228882207
2024-11-07,34.05105052960584,21.033744284308618,16.096544538982464,7.518666435144991,8.259535799039185,4.5899172310007526,4.642009608149563,3.8085315737685943
2024-11-08,34.020499160345125,21.04348833169263,16.104001389773583,7.522149516474608,8.263362093925531,4.5920435462389255,4.644160055590944,3.8102959059586543
2024-11-13,34.03023107662014,21.04592575432907,16.105866682110385,7.523020791104419,8.246945039671049,4.592575432906701,4.644697978803498,3.81073724445474
2024-11-18,33.80508572086066,21.56828903463353,15.9993096306524,7.473248187780462,8.192382924864802,4.562190772063054,4.613968473133126,3.7855252560119665
2024-11-19,33.8493410830408,21.56874028888761,16.00391321862232,7.475398515278816,8.137192841111816,4.563503481613627,4.615296081026645,3.786614490418369
2024-11-20,33.84553406998159,21.569981583793737,16.004834254143645,7.475828729281768,8.137661141804788,4.563766114180479,4.615561694290976,3.78683241252302
2024-11-22,33.84172661870504,21.571223021582732,16.00575539568345,7.4762589928057555,8.138129496402877,4.564028776978417,4.615827338129497,3.7870503597122305
2024-11-25,33.84553406998159,21.569981583793737,16.004834254143645,7.475828729281768,8.137661141804788,4.563766114180479,4.615561694290976,3.78683241252302
2024-11-28,33.84172661870504,21.571223021582732,16.00575539568345,7.4762589928057555,8.138129496402877,4.564028776978417,4.615827338129497,3.7870503597122305
2024-12-02,33.80281690140845,21.54642138545559,16.10232825524576,7.4676631215866625,8.128772635814888,4.558781258982466,4.610520264443806,3.7826961770623746
2024-12-05,33.74913773281214,21.545182800643826,16.15888710048287,7.4672338468613475,8.12830535755346,4.5585191998160495,4.610255231087606,3.782478730742699
2024-12-11,33.7799758467997,21.55385588590488,16.16539191442866,7.470239806774398,8.074069814250388,4.560354246937719,4.612111104721375,3.784001380182874
2024-12-13,33.76854940756931,21.557575060393418,16.168181295295064,7.471528816288968,8.075463016219947,4.561141148050155,4.612906936615667,3.7846543195674682
2024-12-16,33.738059615605934,21.567499136839682,16.17562435262976,7.474968350788353,8.07918057313845,4.5632408792726435,4.615030498331223,3.7863965933939467
2024-12-17,33.730432780847146,21.569981583793737,16.177486187845304,7.475828729281768,8.08011049723757,4.563766114180479,4.615561694290976,3.78683241252302
2024-12-18,33.64383876717842,21.55137714910011,16.163532861825082,7.469380714162497,8.0731412799724,4.5598297970214485,4.755333218331321,3.783566212408717
2024-12-19,33.64765409383625,21.55013799448022,16.162603495860164,7.468951241950323,8.072677092916283,4.559567617295309,4.755059797608096,3.783348666053358
2024-12-20,33.66689671037497,21.555095468138948,16.16632160110421,7.470669427191166,8.040027605244997,4.560616517138256,4.756153669197148,3.784219001610306
2024-12-27,33.62872597537116,21.567499136839682,16.17562435262976,7.474968350788353,8.044654160432732,4.5632408792726435,4.7588905512717234,3.7863965933939467
2025-01-03,33.61131880140334,21.55633519296026,16.219014206015988,7.471099097026514,8.040490021280267,4.560878817507333,4.756427215735894,3.7844366480703973
2025-01-07,33.61513687600644,21.555095468138948,16.21808143547274,7.470669427191166,8.040027605244997,4.560616517138256,4.756153669197148,3.784219001610306
2025-01-13,33.622771707878094,21.552616446233465,16.216216216216218,7.469810235767682,8.039102932719953,4.5600920069005175,4.7556066705002875,3.783783783783784
2025-01-15,33.56164383561644,21.57246460227927,16.231149994244273,7.476689305859329,8.046506273742374,4.564291470012662,4.759986186255324,3.7872683319903304
2025-01-17,33.65755395683453,21.571223021582732,16.230215827338128,7.4762589928057555,8.046043165467626,4.564028776978417,4.6676258992805755,3.7870503597122305
2025-01-22,33.67282352264227,21.566258127625296,16.226480234766097,7.4745382358018295,8.044191265320213,4.56297830715231,4.6665515852465616,3.7861787214454226
2025-01-24,33.56349617354278,21.566258127625296,16.335807583865584,7.4745382358018295,8.044191265320213,4.56297830715231,4.6665515852465616,3.7861787214454226
2025-01-27,33.546233960527076,21.566258127625296,16.335807583865584,7.4745382358018295,8.061453478335922,4.56297830715231,4.6665515852465616,3.7861787214454226
2025-02-04,33.58449327044749,21.557575060393418,16.329230415276662,7.471528816288968,8.046704244794663,4.561141148050155,4.66467272518118,3.7846543195674682
2025-02-07,33.54226566992524,21.552616446233465,16.325474410580792,7.469810235767682,8.0448533640023,4.6175963197239795,4.663599769982748,3.783783783783784
2025-02-10,33.486686986025646,21.565357409856805,16.326413249755593,7.470239806774398,8.045316004370578,4.663867962505032,4.663867962505032,3.778250618206912
2025-02-11,33.492437748001606,21.54810512392892,16.32066248777963,7.470239806774398,8.045316004370578,4.681120248432917,4.663867962505032,3.778250618206912
2025-02-12,33.488612836438925,21.549344375431332,16.321601104209797,7.470669427191166,8.045778697952612,4.68138946399816,4.664136185875316,3.7784679089026914
2025-02-17,33.509690033929495,21.54810512392892,16.32066248777963,7.470239806774398,8.028063718442693,4.681120248432917,4.663867962505032,3.778250618206912
2025-02-18,33.572948415665074,21.54235436195296,16.32066248777963,7.470239806774398,7.936051526827305,4.715624820288689,4.663867962505032,3.778250618206912
2025-02-19,33.56530741358486,21.544832346005634,16.322539828607578,7.471099097026514,7.9369643986886755,4.71616725139472,4.664404440098925,3.7786852245930866
2025-02-20,33.626386255243354,21.5192782853531,16.704016548870886,7.4642303051198065,7.481468712290984,4.769292650692409,4.660116071941619,3.7752111704878466
2025-02-21,33.66553372890144,21.573823376922636,16.746356356933003,7.483149951034046,7.350653839506884,4.723774410968374,4.671928106457745,3.7847802292758796
2025-02-27,33.63060989643268,21.547756041426926,16.72612197928654,7.474108170310702,7.341772151898734,4.833141542002301,4.666283084004603,3.7802071346375143
2025-02-28,33.71691599539701,21.547756041426926,16.72612197928654,7.474108170310702,7.341772151898734,4.746835443037975,4.666283084004603,3.7802071346375143
2025-03-05,33.745684695051786,21.547756041426926,16.72612197928654,7.474108170310702,7.341772151898734,4.7180667433832,4.666283084004603,3.7802071346375143
2025-03-06,33.80281690140845,21.52917505030181,16.71169876401265,7.4676631215866625,7.335441218741018,4.713998275366484,4.662259269905145,3.776947398677781
2025-03-13,33.74532911756252,21.52917505030181,16.76918654785858,7.4676631215866625,7.335441218741018,4.713998275366484,4.662259269905145,3.776947398677781
2025-03-20,33.768624518207446,21.532531783926824,16.723235344877178,7.472818270724272,7.340505091181039,4.71725248806305,4.66547776563309,3.779554737387102
2025-03-21,33.773997011150705,21.513967122657775,16.708817105414415,7.466375445453501,7.334176342108288,4.764915507529601,4.661455339694218,3.7762961259914936
2025-03-25,33.64754569490746,21.513967122657775,16.708817105414415,7.466375445453501,7.334176342108288,4.891366823772848,4.661455339694218,3.7762961259914936
2025-03-28,33.65898511579794,21.510258031147636,16.705936440434456,7.465088213321073,7.33291190161485,4.890523533130279,4.660651686684673,3.775645077869088
2025-04-07,33.773997011150705,21.502471548453844,16.708817105414415,7.466375445453501,7.334176342108288,4.891366823772848,4.661455339694218,3.661340383952178
2025-04-08,33.72447512223181,21.518550474547023,16.721311475409838,7.471958584987058,7.339660626977279,4.8950244463618064,4.664941041127409,3.6640782283577797
2025-04-09,33.75689972401104,21.504139834406626,16.71458141674333,7.468951241950323,7.336706531738731,4.893054277828887,4.663063477460901,3.6626034958601656
2025-04-10,33.901417340907784,21.449474952659667,16.681012222413496,7.453950766052676,7.321971653181844,4.8832271762208075,4.653698284271533,3.65524760429219
2025-04-16,33.83307484634385,21.47165259348613,16.698259520937448,7.461657763225918,7.32954219082084,4.88827617898788,4.6585099661094835,3.65902694008846
2025-04-17,33.83501838235294,21.467141544117645,16.69921875,7.462086397058823,7.329963235294118,4.888556985294118,4.658777573529411,3.659237132352941
2025-04-29,33.79131934463926,21.477436044840474,16.71169876401265,7.4676631215866625,7.335441218741018,4.892210405288877,4.662259269905145,3.6619718309859155
2025-04-30,33.795125316164636,21.476201425615084,16.710738100712806,7.4672338468613475,7.3350195447229245,4.891929179121638,4.661991262359163,3.6617613244424003
2025-05-02,33.793182732655055,21.474966948324422,16.70977754785308,7.466804621486463,7.34034603667299,4.89164798528482,4.661723285623958,3.6615508420992127
