date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,THE BANK OF EAST ASIA LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,BAN HIN SECURITIES CO LTD,CMB WING LUNG BANK LTD,UOB KAY HIAN (HONG KONG) LTD
2024-03-22,0.0,70.38507216018161,8.61497752725998,0.0,7.468034281342422,4.481854477058969,4.785270720962416,2.0515558783708125,2.2132349548238004
2024-03-25,0.0,69.52565532770241,8.521703974315775,0.0,7.387178575250815,4.433329859376404,4.729566473542703,3.213293322073351,2.189272467738546
2024-03-27,0.0,69.52328145309333,8.522367793567943,0.0,7.387754017835095,4.433675204593833,4.729934894845415,3.213543629520839,2.189443006543544
2024-03-28,0.0,71.0056322560227,8.70407870360573,0.0,5.413108484376246,4.528208458233362,4.830784892754507,3.282061669519895,2.2361255354875724
2024-04-02,0.0,71.00233308903888,8.713437267589082,0.0,5.4189286204095835,4.533077156004762,4.804121349938985,3.2895727151393377,2.2385298018793733
2024-04-03,0.0,70.9592426782331,8.719201047914714,0.0,5.422513143165546,4.536075704123486,4.807299188863897,3.3156576890566836,2.240010548642583
2024-04-05,0.0,70.87057130240771,8.717116874064686,0.0,5.4212169854061,4.594749599739805,4.806150087334568,3.3507200380922453,2.239475112954885
2024-04-08,0.0,70.81978657576771,8.710870326458213,0.0,5.41733222735208,4.671077533925083,4.802706076458253,3.3403569194080123,2.2378703406306544
2024-04-09,0.0,70.85609438153406,8.703593992913015,0.0,5.41280704046098,4.726841168787548,4.798694296920482,3.2659681087305206,2.236001010653388
2024-04-10,0.0,70.87594219273339,8.695293053949877,0.0,5.407644646523637,4.722333005830671,4.794117604982195,3.2708010420529634,2.233868453927274
2024-04-11,0.0,70.88439282558062,8.696329805304776,0.0,5.408289407186597,4.722896055875299,4.794689214000048,3.259267891018749,2.2341348010339104
2024-04-12,0.0,71.01987753677632,8.712951514050078,0.0,5.418626527943184,4.672193540505357,4.803853531525209,3.134092340067595,2.2384050091322596
2024-04-15,0.0,71.07081792465897,8.719201047914714,0.0,5.422513143165546,4.623741969172397,4.807299188863897,3.116416177581887,2.240010548642583
2024-04-16,0.0,66.91439459754817,8.209277401506988,5.8332769314832325,5.0491123799484745,4.424616338607994,4.526154675933478,2.9341593065378775,2.109008368433793
2024-04-19,0.0,66.93950886902297,8.212358502703726,5.835466273572123,5.051007409856158,4.388745041467541,4.527853429661313,2.935260553494051,2.1097999202221054
2024-04-23,0.0,67.002377101565,8.22007138367327,5.840946825444649,5.055751213833502,4.2989488850283175,4.532105898003875,2.9380172908255062,2.111781401625878
2024-04-24,38.943425196219756,28.786333297231064,8.03887266572742,5.712192216517215,4.944305023716546,4.207859135899769,4.432202656294294,2.8695793507557887,2.0652304576381506
2024-05-02,38.95198579795899,28.72658241523625,8.040639782692017,5.713447879119494,4.94539188821221,4.179386388632782,4.433176949684691,2.9437044587897176,2.0656844396738467
2024-05-06,38.97060256272153,28.740312036879423,8.044482736942182,5.716178572124475,4.947755495498344,4.181383890214666,4.435295748270496,2.8973172416607507,2.066671715688131
2024-05-08,38.98952395630378,28.753530666915804,8.048388574009657,5.718953947854822,4.950157778833029,4.183414077204407,4.437449217064611,2.850906635170978,2.06767514664291
2024-05-09,38.995835171226666,28.7419980362286,8.04969136268003,5.71987967209653,4.950959058419808,4.184091244368137,4.4381675047705516,2.8513681100153443,2.0680098401943314
2024-05-14,38.99870458076576,28.744112943191762,8.050283678784595,5.720300554922133,4.951323362173979,4.202794735469211,4.438494076059983,2.8258240591838453,2.068162009448724
2024-05-16,39.025985047157015,28.764220093301557,8.05591503233082,5.72430203314337,4.954786923644187,4.135782447069166,4.441598901970775,2.827800786336782,2.0696087350463284
2024-05-20,39.02023861980262,28.7599846716723,8.054728829587942,5.7234591515159545,4.954057350179769,4.135173468888169,4.440944893483952,2.8421090218104728,2.069303993058815
2024-05-21,39.01592990972229,28.756808923900163,8.053839406751743,5.722827153173228,4.953510311063703,4.134716852930924,4.44045451349896,2.8528374335026845,2.0690754954563
2024-05-22,39.01180880091685,28.760653720144003,8.052988709393675,5.722222672043917,4.952987090035575,4.134280118036484,4.439985484662839,2.823093224237669,2.1019801805289853
2024-05-23,39.11312226507685,28.721542649180797,8.042037601816507,5.7144411292747135,4.946251616237128,4.128657988419693,4.433947632079376,2.8008773806189735,2.0991217372959534
2024-05-28,39.31171789046957,28.71626552643821,8.040560006408642,5.713391192381949,4.945342821844939,4.127899413741684,4.433132965326462,2.8003627643288604,1.9113274190596792
2024-05-30,39.316554450820526,28.69833780507421,8.068591706432477,5.709824291064426,4.942255417318821,4.125322343598628,4.430365336210524,2.7986144825646173,1.9101341669157768
2024-05-31,39.48323509829242,28.619511405494762,8.046429515778279,5.694140982360175,4.928680408097195,4.113991223668992,4.4181963475169255,2.790927462327771,1.90488755646348
2024-06-03,39.62605148395221,28.56720924174956,8.037202594846061,5.672121602582297,4.90962108272294,4.07619350588043,4.401111076251146,2.8129681014298504,1.8975213105855038
2024-06-04,39.64806868830973,28.55679133635726,8.034271583435626,5.670053090193521,4.907830639438158,4.074706997417332,4.399506076671896,2.8119422666937988,1.8968293214826744
2024-06-06,39.79758771114092,28.55679133635726,8.034271583435626,5.670053090193521,4.758311616606969,4.074706997417332,4.399506076671896,2.8119422666937988,1.8968293214826744
2024-06-12,39.79758771114092,28.55679133635726,8.034271583435626,5.670053090193521,4.758311616606969,4.074706997417332,4.399506076671896,2.8155890721287062,1.893182516047767
2024-06-13,40.01415684299494,28.454062570629784,8.00536949868933,5.649655926215813,4.7411943055770545,4.060048851282655,4.383679514655748,2.80546041352807,1.8863720764266037
2024-06-19,40.01357525582599,28.455102457571872,8.005253144364998,5.649573811093194,4.741125394521788,4.059989840359933,4.383615799911776,2.8054196374650897,1.8863446588853612
2024-06-25,40.00485347659324,28.4489000844999,8.003508235288988,5.6483423706326885,4.740091969022032,4.059104882321357,4.382660300959143,2.8266051892964854,1.885933491386169
2024-06-26,39.98161397628261,28.432373634209622,7.9988588611267035,5.645061152408664,4.759122757206457,4.0785312674955865,4.3801143389926755,2.8394860917572955,1.8848379205203856
2024-07-02,39.959851453280145,28.471328842869823,7.994504976111905,5.6419884707192125,4.756532303541012,4.0763112688087455,4.3777301846383185,2.8379405218004723,1.8838119782303722
2024-07-05,39.97290612320163,28.4479608082571,7.997116738164397,5.643831678201408,4.758086237225331,4.077642977916168,4.379160365694737,2.8388676618027886,1.884427409536435
2024-07-08,39.98858299083516,28.456212646879603,8.000253106087401,5.646045117521841,4.759952298399367,4.079242177859863,4.380877816940024,2.8036673873714224,1.885166458105314
2024-07-09,39.99236027546581,28.453732826051752,7.999555922856211,5.64555309209136,4.759537491657668,4.078886691701531,4.380496044699651,2.804875480478398,1.8850021749976218
2024-07-10,40.02433293384102,28.476480707719166,7.9514420606535445,5.650066537637191,4.763342595062333,4.082147635788019,4.383998116159961,2.781680237049872,1.8865091760888952
2024-07-11,40.05635675542783,28.43380154246432,7.9578040795366345,5.654587205678154,4.76715378746055,4.085413798094723,4.3875057916967615,2.769358450931145,1.8880185887098826
2024-07-12,40.07384590307325,28.278847602227604,7.961278564531117,5.657056075004385,4.769235191342244,4.087197545067613,4.389421436123803,2.7705675903226066,2.0125500923073787
2024-07-15,40.03888286645538,28.181469856690317,7.954332625909453,5.652120490354533,4.76507419953134,4.08363160737902,4.385591818602848,2.7681503664717435,2.170746168605357
2024-07-16,40.04761790485582,28.187618035754152,7.956067974050132,5.65335357894224,4.76611376665045,4.084522508332043,4.386548596369899,2.7469378880135666,2.1712197470316985
2024-07-17,40.05198685346442,28.277968207144482,7.956935932094172,5.653970325019655,4.7120867979720185,4.084968104596269,4.387027141821271,2.7036000241461045,2.171456613741606
2024-07-18,40.01560804904473,28.25228362179401,7.949708729680653,5.648834882391025,4.707806858386021,4.081257770417806,4.383042450550896,2.672079104034041,2.2893785337008152
2024-07-19,39.928567958683686,28.527979362143483,7.932416892822211,5.672800357885258,4.606935259455936,4.036127849722995,4.373508660373706,2.637264874968551,2.284398783944177
2024-07-22,39.924225892676546,28.61187374171991,7.931554275415537,5.672183464396246,4.606434274371575,3.9994403213657317,4.373033059462955,2.5971046055316838,2.284150365059814
2024-07-23,39.731238767646204,28.95695217316962,7.893214449848239,5.644765064791427,4.5841675306245095,3.9801076863028593,4.351894538704229,2.5845506300940144,2.273109158818899
2024-07-25,39.73840626404861,28.96217599344212,7.894638381946193,5.645783377699589,4.54891460824801,3.9988656478182847,4.352679618390072,2.585016881787081,2.2735192266200417
2024-07-26,39.73588301040262,28.966686653664297,7.894137099258894,5.645424889656621,4.548625767641411,3.998611733449936,4.352403238037926,2.5848527420068246,2.273374865881473
2024-07-29,39.737660723936905,28.96798257229014,7.894490269071659,5.645677456039266,4.5551792091289105,3.98796685617882,4.352597956905528,2.5849683837732953,2.2734765726754693
2024-07-30,39.73479352265865,28.96589243826749,7.893920655959606,5.6452701020752,4.554850538154998,3.994894436190915,4.352283902826892,2.584781869909137,2.2733125339571223
2024-08-01,39.70752301067545,28.951269941203154,7.8899356645817695,5.642420269442876,4.552551168689183,3.992877742512651,4.350086792597064,2.641170484891886,2.272164925405964
2024-08-02,39.70047985233094,28.945846266994018,7.888536180000505,5.641419439967986,4.551743655746511,3.9849590989880195,4.349315191958959,2.6659384159465276,2.2717618980665306
2024-08-05,39.666158772697635,28.956843420972056,7.881716537531923,5.636542430758924,4.547808671659157,3.9851161852480215,4.345555207354017,2.7104608147195597,2.269797959058703
2024-08-09,39.66044436120825,28.95267182170808,7.8805810766521285,5.635730415584696,4.547153502342819,3.998948342739423,4.34492917520538,2.7100703385832157,2.2694709659760064
2024-08-13,39.64473821584277,28.941206118797407,7.877460245457524,5.633498579744894,4.545352759687076,3.997364697750273,4.3432085164904395,2.7485986456274505,2.2685722206021595
2024-08-15,39.641883889454874,28.946322182103557,7.876893087149507,5.633092981313021,4.5450255051532285,3.997076897047018,4.342895815858913,2.748400753094997,2.268408888824891
2024-08-19,39.634749871327436,28.941112954718058,7.875475548613036,5.632079240705881,4.5442075749450215,3.996357576564676,4.342114261239504,2.765902309627587,2.2680006622588063
2024-08-20,39.6433110012708,28.947364252619906,7.877176656094637,5.6332957732281645,4.5451891265295545,3.997220792218218,4.3430521605460495,2.74489968571912,2.268490551773545
2024-08-21,39.634749871327436,28.941112954718058,7.875475548613036,5.632079240705881,4.5442075749450215,3.996357576564676,4.342114261239504,2.765902309627587,2.2680006622588063
2024-08-23,39.61193825832653,28.924456019309563,7.870942851901279,5.628837721270374,4.541592175455131,3.994057489829027,4.339615175703335,2.8218649841545056,2.2666953240502594
2024-08-26,39.589152888476654,28.94376916633412,7.8664153697372345,5.625599930974234,4.538979784797794,3.9917600491808582,4.337118965188724,2.8418123577691734,2.265391487541209
2024-08-29,39.584883549554796,28.94064783760564,7.865567046626909,5.624993259929472,4.538490296095792,3.9913295732726546,4.336651245385299,2.8522900063626264,2.265147185166812
2024-08-30,39.58371889146824,28.942738530862783,7.865335627573857,5.624827762565337,4.538356765592474,3.991212141216607,4.336523653347919,2.85220608688824,2.265080540484552
2024-09-02,39.55954477568738,28.925062952825797,7.860532199815146,5.621392632128188,4.535585152288351,4.049845529353824,4.333875301252202,2.8504642202292647,2.263697236419849
2024-09-03,39.55954477568738,28.925062952825797,7.860532199815146,5.621392632128188,4.535585152288351,4.024698706485152,4.333875301252202,2.875611043097936,2.263697236419849
2024-09-04,39.543918428494806,28.953138140477403,7.8574272246196735,5.619172135571074,4.533793558661251,4.023108917227221,4.33216338468363,2.8744751529656045,2.2628030572993425
2024-09-12,39.49428026022829,29.042320907991147,7.847564057027345,5.612118575300147,4.528102438092168,4.018058842137951,4.32672536377946,2.8708669197153047,2.2599626357281895
2024-09-16,39.49286385790947,29.04486569727561,7.847282616073004,5.611917305199485,4.52794004458225,4.017914740566188,4.326570192352159,2.870763960437776,2.259881585604055
2024-09-17,39.48719926443079,29.05504302937531,7.846157054095723,5.611112369141055,4.527290587005796,4.017338437623986,4.325949617926743,2.8703521971666284,2.2595574432339687
2024-09-23,39.48719926443079,29.051457195806073,7.846157054095723,5.611112369141055,4.527290587005796,4.017338437623986,4.325949617926743,2.873938030735865,2.2595574432339687
2024-09-25,39.485783369955634,29.050415496255205,7.845875714050569,5.610911171204737,4.527128251721224,3.9813373378008587,4.32579450213535,2.9132777347064884,2.2594764221699335
2024-09-26,39.484367577016435,29.049373871406203,7.845594394180738,5.610709987696633,4.526965928077963,3.9811945839079295,4.325639397467547,2.9167588533305087,2.2593954069160427
2024-09-27,39.48012080730537,29.046249444990064,7.844750555601496,5.610106523726067,4.526479026983526,3.980766383645134,4.325174150193716,2.9272007115456424,2.259152396008987
2024-09-30,39.471630007880165,29.04000260802379,7.843063422883907,5.608899985137204,4.525505538941073,3.9799102593924474,4.324243955821525,2.9480776909354525,2.258666530984432
2024-10-02,39.42640735437833,29.006731471884418,7.83407762372904,5.6024738674292776,4.520320666442336,4.000412666882643,4.31928966875427,2.9447000778019925,2.3455866026976904
2024-10-03,39.47078112880161,29.003534645727246,7.842894749524075,5.572935933441768,4.525408213166305,3.9783909301650517,4.324150958389599,2.9336769188603578,2.3482265219239813
2024-10-04,39.48691607741235,29.013956448247995,7.846100784472562,5.575214049869301,4.4734710012222765,3.9800172251451835,4.32591859387852,2.8631599963976977,2.435245823354105
2024-10-07,39.479837721805424,29.008755457091784,7.8446943061501875,5.574214646736567,4.472669094624104,3.9793037742090287,4.325143137267169,2.8805725766744463,2.4348092854412884
2024-10-08,39.48691607741235,29.013956448247995,7.846100784472562,5.575214049869301,4.4734710012222765,3.9800172251451835,4.32591859387852,2.8559883806916653,2.4424174390601365
2024-10-09,39.51241918715469,29.032695468380854,7.85116828503309,5.5788148703403655,4.476360247413335,3.9825877681541706,4.328712541535,2.7932467276266175,2.4439949043618796
2024-10-10,39.516672908580894,29.032232481912068,7.852013504927033,5.579415459340862,4.476842151328295,3.9830165148436834,4.329178550391572,2.786370415303833,2.4442580133717575
2024-10-14,39.50816638140266,29.025982879997876,7.85032324708478,5.578214410625214,4.475878447235063,3.982159113758495,4.328246632993477,2.8072970349124717,2.4437318519899662
2024-10-16,39.493996971636754,29.015572853844933,7.847507767221478,5.576213811433057,4.47427319542031,3.9807309319570114,4.326694328603576,2.842154720315381,2.4428554195675
2024-10-17,39.46851762975208,28.99685361149391,7.842444989364701,5.572616346779744,4.47138664188881,3.978162784589221,4.323902984792309,2.9048355869401714,2.4412794243990525
2024-10-23,39.46003181993612,28.99061923027604,7.840758848088856,5.571418223178049,4.470425284864646,3.9773074716756827,4.322973337047851,2.925711240467058,2.4407545444656993
2024-10-25,39.4487230813379,28.98231089093734,7.83851178724944,5.569821526231762,4.469144118361788,3.976167626408269,4.3217344283804975,2.95353148554946,2.440055055543548
2024-10-30,39.469932286234354,28.9978929357298,7.842726083419086,5.572816084147946,4.471546908260024,3.9783053725076116,4.324057964957603,2.901355438407022,2.4413669263365505
2024-10-31,39.46144586816498,28.9701571382224,7.841039821282508,5.571617874666083,4.470585482326857,3.9774499982861937,4.323128250577027,2.94373355769356,2.440842008780387
2024-11-05,39.452963098635436,28.963929612574734,7.83935428411547,5.570420180326768,4.469624469736609,3.9765949918132057,4.32219893590572,2.964597109991633,2.4403173169004266
2024-11-06,39.4388332508975,28.953556350766878,7.836546665277784,5.568425166953818,4.468023699902282,3.9751707975997252,4.320650965663162,2.9993497713974877,2.439443331541359
2024-11-07,39.45154965826779,28.96289195192507,7.839073431704619,5.570220614663527,4.469464341138969,3.9764525264710424,4.322044088969693,2.9680734966750015,2.44022989018429
2024-11-08,39.44307114239502,28.956667549049577,7.837388739744627,5.569023520904085,4.468503810445311,3.975597948738227,4.321115240300159,2.9889265870136557,2.439705461409341
2024-11-11,39.44730994475388,28.959779416030436,7.838230995200786,5.569622003460165,4.4689840241797825,3.9760251916854656,4.321579614724945,2.978501162346941,2.4399676476175958
2024-11-12,39.44589690940932,28.958742052723714,7.83795022326854,5.56942249498271,4.468823941467189,3.9758827671669215,4.321424812160498,2.981976552867415,2.4398802459536926
2024-11-13,39.4572040274798,28.967043040689955,7.840196962107021,5.571018963124373,4.47010492438053,3.9841886684979824,4.322663543293827,2.947000235786534,2.440579634639978
2024-11-14,39.458617873044695,28.968080998810418,7.840477895031082,5.5712185859979915,4.470265098882948,3.984331431464023,4.322818434620515,2.9435225957292066,2.440667086419121
2024-11-15,39.45437664028606,28.964967347580107,7.839635156651377,5.570619760290298,4.469784609808594,3.9839031732558228,4.322353793937623,2.953954768308813,2.4404047498813046
2024-11-18,39.416246534232926,29.0014036042349,7.832058655756017,5.565236116184648,4.46546485175588,3.9800529882209243,4.318176518243607,2.983314475016992,2.4380462563541117
2024-11-20,39.41342501356984,28.995748471839473,7.831498015987528,5.564837741654412,4.4651452018029465,3.9797680853513255,4.317867411584694,2.9938383237468913,2.437871734462894
2024-11-21,39.41483572340657,28.925201061029338,7.831778325838388,5.565036921790096,4.4653050210588585,3.979910531687415,4.318021959382282,3.0619514635218508,2.4379589922852043
2024-11-26,39.39720910557084,28.912265488533173,7.82827589430493,5.562548194455279,4.4633081022925705,4.022851454579699,4.316090906734531,3.060582135265409,2.4368687182635704
2024-11-27,39.4423647638991,28.8307872944223,7.837248381433026,5.568923786315867,4.4684237848562995,4.027462301639997,4.321037854265154,3.064090063982271,2.439661769185982
2024-11-29,39.45225636579192,28.81293903599959,7.839213855394547,5.570320395707708,4.469544404003573,4.028472333720087,4.3221215110507964,3.0648584955724676,2.4402736027593077
2024-12-02,39.4932887679376,28.69586414495156,7.8473670462396585,5.576113819141789,4.4741929630541035,4.032662154836967,4.326616742611689,3.1110827467783175,2.4428116144483107
2024-12-03,39.49753837115731,28.6881915936204,7.848211447840697,5.576713826686832,4.47467440041763,4.033096082084149,4.327082300305501,3.1114175091561784,2.443074468731298
2024-12-04,39.544344437847535,28.603684421839116,7.857511873223533,5.583322442060057,4.479977057672744,4.0378754524442,4.332210055377703,3.1151046557845627,2.4459696037505507
2024-12-05,39.51596389140882,28.615451879418824,7.851872622307103,5.59725758062291,4.476761826803777,4.034977513094821,4.329100875281112,3.1343996531264864,2.444214157936143
2024-12-06,39.45225636579192,28.73053784671398,7.839213855394547,5.58823369772632,4.469544404003573,4.028472333720087,4.3221215110507964,3.129346382839472,2.4402736027593077
2024-12-09,39.45027764852485,28.734112347347583,7.83882068173999,5.5879534213738715,4.469320235210637,4.028270286777761,4.321904736213257,3.129189431316474,2.440151211495565
2024-12-10,39.453104448242584,28.711092121010466,7.8393823704633965,5.58835382477014,4.469640483227442,4.028558931471495,4.322214421209576,3.1473273396883092,2.44032605991659
2024-12-11,39.454518000022105,28.70853793512315,7.83966324501193,5.588554047987149,4.469800624446928,4.02870326933099,4.322369280351132,3.1474401042026354,2.440413493523979
2024-12-12,39.454518000022105,28.704955069340365,7.83966324501193,5.588554047987149,4.469800624446928,4.0322861351137735,4.322369280351132,3.1474401042026354,2.440413493523979
2024-12-13,39.55877737584954,28.516556445789703,7.860379716484772,5.603321917076834,4.481612164589876,4.042941534214185,4.333791230133026,3.1557572794553708,2.4468623364067006
2024-12-16,39.58010511695244,28.460045470754796,7.864617565950413,5.606342895152779,4.484028383449772,4.045121247947918,4.336127752732603,3.175430027939881,2.4481815391194006
2024-12-17,39.724312836034024,28.18135714406432,7.893271824378568,5.626769266404455,4.500365669658682,4.05985940255492,4.351926171938925,3.2050363444815786,2.4571013404845274
2024-12-20,39.72861230522333,28.173584019241467,7.894126134411615,5.627378266771462,4.50085275633573,4.060298812054242,4.35239719261001,3.2053832341828703,2.4573672791692824
2024-12-23,39.73004566844639,28.170992603706484,7.894410945519345,5.627581296189853,4.501015141992791,4.060445303025211,4.352554222158892,3.2054988807704827,2.457455938190555
2024-12-27,39.748688806732055,28.137287177616955,7.898115360967781,5.6302220124174225,4.503127222316543,4.062350648010652,4.354596637889715,3.207003046142139,2.458609087906741
2024-12-30,39.75264914025601,28.129260799814134,7.898902284309885,5.630782975751119,4.497222395549437,4.062755397549324,4.3550305051584495,3.214542451863764,2.4588540497478846
2025-01-02,39.73830385465337,28.06137179028258,7.896051857692631,5.628751030919752,4.495599511513328,4.18759157027593,4.353458933005251,3.180904712927833,2.457966738729331
2025-01-03,39.7433235267681,28.073939183584002,7.897049272969124,5.6294620447741455,4.496167387676072,4.170075078321362,4.354008854222034,3.177697426953643,2.4582772247315137
2025-01-08,39.74045498742981,28.061086405951308,7.896479290529666,5.629055729149384,4.495842869445623,4.169774096336355,4.353694596516102,3.1955122300871297,2.458099794554623
2025-01-10,39.75910789833706,27.983994251176718,7.900185647810522,5.6316978296246045,4.497953075695734,4.171731256231655,4.355738082869037,3.2403384095096763,2.459253548744993
2025-01-13,39.770595318536486,27.963186990580326,7.902468212912886,5.633324970745841,4.499252649045064,4.172936575778108,4.356996566680205,3.2412746259105467,2.459964089810542
2025-01-14,39.78783890051445,27.931953545855386,7.905894534730959,5.635767446151693,4.501203417729113,4.174745861592337,4.358885656518401,3.24267996531463,2.4610306715930315
2025-01-15,39.78783890051445,27.870530256597416,7.905894534730959,5.679125062098493,4.501203417729113,4.174745861592337,4.358885656518401,3.260745638625797,2.4610306715930315
2025-01-16,39.80653632941984,27.659507785960773,7.909609737795047,5.681793843314757,4.503318660306175,4.35383448878143,4.3609340199611415,3.2622779550682455,2.4621871793925916
2025-01-17,39.82093092925372,27.629732313266114,7.912469963213191,5.683848459371685,4.504947123267713,4.3554088961775,4.362510994646902,3.2670737801174043,2.463077540685776
2025-01-20,39.822370961839546,27.623498938091203,7.912756099531842,5.684054002707899,4.505110034342455,4.35556639954542,4.362668754845916,3.2708081968629683,2.463166612232755
2025-01-21,39.859848400457984,27.551764638960975,7.92020291457224,5.71836074310239,4.509349861874151,4.359665489289322,4.366774528724347,3.2485486872465517,2.465484735772044
2025-01-22,39.88728040013766,27.57072607582238,7.925653688033112,5.722296183811976,4.512453247585098,4.362665860517636,4.369779792474217,3.1819632412921295,2.467181510325787
2025-01-23,39.884391043274,27.568728906152646,7.925079569124708,5.721881671827486,4.512126374265281,4.362349837504246,4.3694632541414595,3.1889765512051818,2.467002792504987
2025-02-03,39.89456343647683,27.575760227007745,7.901596139385851,5.723341020427361,4.513277178438525,4.363462441625173,4.370577672517767,3.189789890021318,2.4676319940994302
2025-02-05,39.89600879958427,27.576759285101343,7.901882410861612,5.723548374644318,4.513440692555875,4.36362052801817,4.37073601669256,3.1862824971821997,2.4677213953596473
2025-02-06,39.93072896044107,27.633393410127947,7.908759154591916,5.728529387187143,4.517368588893836,4.284017499101676,4.374539721928452,3.1527943070500095,2.469868970677947
2025-02-07,39.98727829360935,27.672527430748197,7.919959427364891,5.736642049422816,4.5237660223499185,4.202934565841086,4.380734883164759,3.10279056334366,2.4733667641553265
2025-02-12,39.989369335289496,27.672376669500338,7.920373583215809,5.736942033771371,4.524002582168631,4.203154348525256,4.380963963502837,3.099321380910781,2.4734961031154867
2025-02-13,39.99517893202739,27.676396871666597,7.921524243436185,5.737775488268877,4.52465982260729,4.203764976604618,4.381600423501439,3.085243792897685,2.473855448989921
2025-02-18,39.97775520366555,27.66433976793552,7.918073265335451,5.735275850958122,4.5226886739392755,4.201933624401548,4.379691598047778,3.1274642912551545,2.4727777244616
2025-02-19,39.945851099010596,27.645889824213405,7.9117542752662,5.730698834563833,4.519079358407674,4.198580286290812,4.3761964008215015,3.201145588389382,2.470804333036599
2025-02-20,39.93571046914541,27.638871655159853,7.909745802058535,5.729244042785681,4.517932147624972,4.197514437210842,4.375085462220943,3.2257188876671603,2.4701770961266005
2025-02-24,39.95309755962656,27.650904984644164,7.913189523588156,5.731738423964588,4.519899151444752,4.199341938523786,4.376990273876996,3.1835855898697347,2.4712525544612656
2025-02-25,39.95541698232577,27.652510220297778,7.913648913035414,5.732071172237401,4.520161548038017,4.197408714145098,4.3772443740898845,3.180142056165916,2.4713960196647267
2025-02-26,39.926443540620596,27.632458160943123,7.907910375866386,5.727914593668037,4.516883778789157,4.226996479442695,4.374070240410887,3.2177189292584965,2.469603901000621
2025-02-27,39.93078687781949,27.624585768398497,7.908770625822436,5.728537696111446,4.517375141094431,4.227456306800724,4.374546066963444,3.2180689638992432,2.469872553090278
2025-02-28,39.94237373152722,27.58544850575823,7.911065540984759,5.730199965589057,4.518685963369557,4.228683002330982,4.3758154440350925,3.2371386019048396,2.4705892445002657
2025-03-03,39.94961893044545,27.572313136446503,7.912500539412365,5.731239373984538,4.519505613670606,4.229450048619216,4.376609178867544,3.2377257906696926,2.471037387884081
2025-03-04,39.98878846844193,27.406883761993573,7.920258535579118,5.736858701638627,4.523936868626208,4.233596911813882,4.380900327672388,3.3353162499645714,2.473460174269702
2025-03-05,40.012036312340015,27.33561314494224,7.924863049522143,5.740193876338064,4.562901840595456,4.228791163604119,4.383447203705685,3.337255266236373,2.4748981427159067
2025-03-06,40.00476845796204,27.32701502360334,7.92342356390937,5.739151217752308,4.562073027338875,4.228023038779577,4.382650986894787,3.358446085754828,2.47444859800488
2025-03-07,40.038222467991005,27.2662421992139,7.930049531302467,5.743950586172557,4.565888063463127,4.231558725413802,4.386315981237228,3.3612545881750497,2.4765178570308595
2025-03-11,40.064442921512125,27.17131262186215,7.935242806186784,5.747712216437057,4.568878197599237,4.234329912095985,4.389188516210701,3.410753115295131,2.478139692800827
2025-03-12,40.073190706083835,27.169967188710466,7.9369754097007945,5.748967188291976,4.569875779477144,4.235254447748437,4.390146864131815,3.3969416389763967,2.4786807768791372
2025-03-13,40.12429568188138,27.3066400735719,7.9470973622848415,5.756298793882692,4.5757037005134515,4.240655629242472,4.395745578516318,3.3539057797222447,2.2996574003847043
