date,FIRST SHANGHAI SECURITIES LTD,GET NICE SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,PRUDENTIAL BROKERAGE LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,SANFULL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,CMB WING LUNG BANK LTD,LONG BRIDGE HK LTD
2024-08-23,56.82667035551252,25.43920320929589,13.169179692903581,0.0,1.3003181629547655,1.3833171946327292,0.0,0.3458292986581823,0.331996126711855,1.2034859593304743
2024-08-26,56.732495511669654,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.5467476867835934,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-08-27,56.691064770059384,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.588178428393868,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-08-28,56.58058279243199,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.6986604060212678,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-08-29,56.539152050821706,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.7400911476315426,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-08-30,56.511531556414866,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.7677116420383925,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-02,56.42867007319431,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.8505731252589424,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-03,56.401049578787465,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.8781936196657922,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-04,56.37342908438061,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.9058141140726417,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-05,56.34580858997376,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.9334346084794916,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-09,56.31818809556691,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.9610551028863417,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-10,56.30437784836349,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.9748653500897666,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-12,56.290567601160056,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,1.9886755972931915,0.0,0.34525618008562353,0.3314459328821986,1.20149150669797
2024-09-13,56.26294710675322,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,2.0024858444966163,0.0,0.34525618008562353,0.34525618008562353,1.20149150669797
2024-09-16,56.249136859549786,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,2.0162960917000414,0.0,0.34525618008562353,0.34525618008562353,1.20149150669797
2024-09-17,56.12484463471896,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,2.126778069327441,0.0,0.34525618008562353,0.3590664272890485,1.20149150669797
2024-09-19,56.00055240988814,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,2.251070294158265,0.0,0.34525618008562353,0.3590664272890485,1.20149150669797
2024-09-20,55.93150117387101,25.39704460709847,13.147355337660544,0.0,1.2981632371219445,2.32012153017539,0.0,0.34525618008562353,0.3590664272890485,1.20149150669797
2024-09-23,55.778269283936964,25.42162012717722,13.160077412220073,0.0,1.299419408349461,2.4329554879734587,0.0,0.3455902681780481,0.35941387890517007,1.2026541332596075
2024-09-25,55.759922555663124,25.432167058498134,13.165537270087125,0.0,1.2999585119623842,2.4339648734614854,0.0,0.34573364679850643,0.3595629926704467,1.2031530908588024
2024-10-02,55.767634854771785,25.435684647302903,13.167358229598895,0.0,1.2863070539419086,2.434301521438451,0.0,0.3457814661134163,0.359612724757953,1.203319502074689
2024-10-03,55.7445043550394,25.425134798838656,13.161896861606525,0.0,1.2857735379510575,2.447117378681045,0.0,0.3456380478363058,0.3871146135766625,1.2028204064703443
2024-10-07,55.71073008849557,25.428650442477874,13.163716814159294,0.0,1.2859513274336283,2.4474557522123894,0.0,0.3456858407079646,0.38716814159292035,1.230641592920354
2024-10-08,55.71230982019364,25.435684647302903,13.167358229598895,0.0,1.272475795297372,2.4204702627939145,0.0,0.3457814661134163,0.4149377593360996,1.2309820193637622
2024-10-14,55.704605172175356,25.432167058498134,13.165537270087125,0.0,1.2722998202185036,2.420135527589545,0.0,0.34573364679850643,0.42870972203014795,1.230811782602683
2024-10-21,55.704605172175356,25.432167058498134,13.165537270087125,0.0,1.2584704743465636,2.420135527589545,0.0,0.34573364679850643,0.44253906790208825,1.230811782602683
2024-10-22,55.689202267385596,25.425134798838656,13.161896861606525,0.0,1.2581224941241531,2.4194663348541408,0.0,0.3456380478363058,0.4700677450573759,1.2304714502972487
2024-10-28,55.67081604426003,25.435684647302903,13.167358229598895,0.0,1.2586445366528354,2.4204702627939145,0.0,0.3457814661134163,0.4702627939142462,1.2309820193637622
2024-10-29,55.67238516878804,25.442722744881017,13.171001660210294,0.0,1.2451577199778638,2.421140011068069,0.0,0.34587714443829554,0.47039291643608194,1.231322634200332
2024-10-30,55.65554478748442,25.460335040841752,13.18011906410079,0.0,1.2460196594212931,2.4089713415478333,0.0,0.3461165720614703,0.4707185380035996,1.2321749965388342
2024-11-01,55.6432627059964,25.467386788533442,13.18376956100263,0.0,1.2463647694225177,2.4096385542168677,0.0,0.34621243595069934,0.4708489128929511,1.2325162719844895
2024-11-04,55.50331858407079,25.428650442477874,13.163716814159294,0.0,1.2444690265486726,2.6133849557522124,0.0,0.3456858407079646,0.4701327433628319,1.230641592920354
2024-11-05,55.41718555417185,25.44624325446243,13.172824131728241,0.0,1.2453300124533,2.6290300262903004,0.0,0.34592500345925004,0.51196900511969,1.2314930123149301
2024-11-06,55.426677713338854,25.39353769676885,13.145539906103288,0.0,1.256558961612814,2.623584645125656,0.0,0.3452085059375863,0.5109085887876277,1.2979839823253245
2024-11-07,55.426677713338854,25.39353769676885,13.145539906103288,0.0,1.2427506213753108,2.6373929853631592,0.0,0.3452085059375863,0.5109085887876277,1.2979839823253245
2024-11-11,55.38079470198676,25.37251655629139,13.134657836644593,0.0,1.2417218543046358,2.621412803532009,0.0,0.34492273730684325,0.510485651214128,1.3934878587196469
2024-11-12,55.33940397350994,25.37251655629139,13.134657836644593,0.0,1.2417218543046358,2.66280353200883,0.0,0.34492273730684325,0.510485651214128,1.3934878587196469
2024-11-13,51.95747990666321,23.839771843401607,12.341197822141561,0.0,1.166709878143635,2.5019445164635727,0.0,6.403940886699508,0.47964739434793885,1.3093077521389682
2024-11-18,51.92631988584772,23.855234141912053,12.349202231158387,0.0,1.167466597483461,2.503567259047866,0.0,6.408094435075886,0.4799584900765339,1.3101569593981062
2024-11-19,51.95429165043501,23.8800155823919,12.362030905077264,0.0,1.168679392286716,2.4282560706401766,0.0,6.4147513309959745,0.4804570834956499,1.3115179846773146
2024-11-20,51.92832099727308,23.8800155823919,12.362030905077264,0.0,1.168679392286716,2.454226723802104,0.0,6.4147513309959745,0.4804570834956499,1.3115179846773146
2024-11-22,51.86339436436826,23.8800155823919,12.362030905077264,0.0,1.168679392286716,2.519153356706921,0.0,6.4147513309959745,0.4804570834956499,1.3115179846773146
2024-11-25,51.824438384625374,23.8800155823919,12.362030905077264,0.0,1.168679392286716,2.558109336449812,0.0,6.4147513309959745,0.4804570834956499,1.3115179846773146
2024-11-26,51.77434030937216,23.904848563629276,12.374886260236579,0.0,1.1698947094761472,2.560769530742233,0.0,6.421422072013519,0.4809567138957494,1.312881840634343
2024-11-27,51.56798959011061,23.929733246584256,12.387768379960963,0.0,1.1711125569290826,2.5634352635003252,0.0,6.428106701366298,0.4814573845152896,1.4703968770331814
2024-11-28,51.52895250487963,23.929733246584256,12.387768379960963,0.0,1.1711125569290826,2.5634352635003252,0.0,6.428106701366298,0.4814573845152896,1.509433962264151
2024-12-02,51.51633476506573,23.935962514642718,12.390993101653,0.0,1.1714174150722374,2.564102564102564,0.0,6.429780033840947,0.4815827150852532,1.5098268905375503
2024-12-03,51.497395833333336,23.9453125,12.395833333333334,0.0,1.171875,2.5651041666666665,0.0,6.432291666666666,0.48177083333333337,1.5104166666666667
2024-12-04,51.43266475644699,23.951549882781975,12.39906225579578,0.0,1.172180255274811,2.5527481114873662,0.0,6.4339671789528525,0.4818963271685335,1.5759312320916905
2024-12-06,51.413680781758956,23.960912052117266,12.403908794788274,0.0,1.1726384364820848,2.553745928338762,0.0,6.436482084690553,0.4820846905537459,1.5765472312703583
2024-12-10,51.38762214983713,23.960912052117266,12.403908794788274,0.0,1.1726384364820848,2.553745928338762,0.0,6.436482084690553,0.4820846905537459,1.6026058631921822
2024-12-11,52.02561421850497,24.032932566649244,12.428123366440147,0.0,0.7841087297438577,2.417668583376895,0.0,5.8808154730789335,0.5880815473078934,1.842655514898066
2024-12-12,51.997910681640114,24.014102898929224,12.405327761817707,0.0,0.9793679811961349,2.4157743536171323,0.0,5.7586837294332724,0.5876207887176809,1.8412118046487334
2024-12-13,52.07270825160194,24.048646528050217,12.488557604289262,0.0,0.9023146331894861,2.39309533150255,0.0,5.66235124885576,0.5884660651235779,1.843860337387211
2024-12-16,51.981230448383734,23.970281543274243,12.46089676746611,0.0,1.1209593326381648,2.3852971845672575,0.0,5.643899895724713,0.586548488008342,1.850886339937435
2024-12-17,52.054794520547944,23.992172211350294,12.472276581865623,0.0,0.9784735812133072,2.4135681669928246,0.0,5.649054142204827,0.5870841487279843,1.8525766470971952
2024-12-18,52.006253256904635,23.957790515893695,12.42834809796769,0.0,0.924960917144346,2.4491922876498173,0.0,5.693069306930694,0.6774361646690985,1.862949452840021
2024-12-19,52.00468627961469,23.939078365009113,12.431658422285864,0.0,0.9242384795626138,2.4602967977089296,0.0,5.688622754491018,0.6899244988284301,1.8614944024993492
2024-12-20,51.97762164975279,23.92661982825917,12.360135310954982,0.0,0.9237574811345304,2.537080405932865,0.0,5.50351288056206,0.9107468123861567,1.860525631017434
2024-12-27,40.92165898617511,18.832565284178187,9.728622631848438,21.249359959037378,0.7168458781362007,2.007168458781362,0.0,4.331797235023042,0.7168458781362007,1.4951356886840759
2024-12-30,40.8923454768727,18.819074907900124,9.721653704461728,21.234138354482194,0.7163323782234957,2.0364306180925094,0.0,4.328694228407695,0.7470323372902169,1.5042979942693409
2025-01-02,40.84636614535418,18.797914750076664,9.710722682203823,21.210262700603085,0.7155269344781765,2.1056935500357765,0.0,4.231830726770929,0.8177450679750589,1.5639374425023
2025-01-03,40.91699928359431,18.82100092109303,9.72264865418074,21.236311534131612,0.7164056903080545,2.118513969910961,0.0,4.0732780677515095,0.8289837273564631,1.5658581516733188
2025-01-06,40.98343896953588,18.79983643426702,9.711715395624616,21.2124309957064,0.7156000817828665,2.167245961970967,0.0,3.925577591494582,0.8689429564506236,1.6152116131670415
2025-01-07,40.940695296523515,18.803680981595093,9.713701431492842,21.196319018404907,0.7157464212678937,2.1676891615541924,0.0,3.92638036809816,0.9202453987730062,1.6155419222903886
2025-01-08,40.92304543593942,18.819074907900124,9.721653704461728,21.21367171510438,0.7163323782234957,2.1796970937372087,0.0,3.8886614817846907,0.9209987720016374,1.6168645108473187
2025-01-09,40.95978716873018,18.817149288857056,9.72065895835465,21.21150107438862,0.7162590811419216,2.17947406118899,0.0,3.8882635833418604,0.8902077151335311,1.6166990688631946
2025-01-10,40.85646962401393,18.84028275791415,9.773588771642249,21.237578116996207,0.7171396373322405,2.182153467882389,0.0,3.8520643376703205,0.9220366765700235,1.6186866099784858
2025-01-13,41.1873840445269,18.954854669140385,9.833024118738404,20.346320346320347,0.7318078746650175,2.298495155638013,0.0,3.7930323644609363,1.1750154607297465,1.6800659657802517
2025-01-14,41.31983889290509,18.992047919033357,9.852318496333782,19.96282143963648,0.7332438293917175,2.4785706909015803,0.0,3.800475059382423,1.1773210781782506,1.6833625942373234
2025-01-15,41.32410658954762,18.994009502168975,9.85333608758521,19.933897954967982,0.7436480066102046,2.5098120223094402,0.0,3.7595538111960343,1.177442677132824,1.7041933484817184
2025-01-16,41.361851622236,19.001859888406695,9.857408555486671,19.77681339119653,0.7439553626782394,2.510849349039058,0.0,3.761107666873321,1.2399256044637323,1.7462285596197562
2025-01-17,48.96037181996086,22.4926614481409,11.66829745596869,4.916829745596869,0.8683953033268101,3.0088062622309195,0.0,4.366438356164384,1.553326810176125,2.164872798434442
2025-01-20,48.996082272282074,22.514691478942215,11.679725759059744,4.738001958863859,0.8937316356513223,3.0362389813907935,0.0,4.3707149853085205,1.5548481880509304,2.2159647404505387
2025-01-21,49.001103076357396,22.539526902806717,11.692609388405442,4.596151489153082,0.8947174898884667,3.0395881848265716,0.0,4.3755362176737345,1.6055889202108102,2.2551783306777793
2025-01-22,49.20478362717298,22.67291332757983,11.7741338922451,4.278140796449267,0.7767229688077919,3.020589323141413,0.0,4.401430156577487,1.602761681666872,2.2685242263592653
2025-01-23,49.18012575514733,22.67291332757983,11.737147084206633,4.167180372333867,0.7767229688077919,3.1068918752311676,0.0,4.401430156577487,1.6890642337566268,2.2685242263592653
2025-01-24,49.33828076685219,22.745825602968463,11.750154607297464,4.069264069264069,0.7792207792207793,3.178726035868893,0.0,4.415584415584416,1.4471243042671615,2.2758194186765617
2025-01-27,49.47290090537021,22.80788788292199,11.782215056430609,3.6214808383976185,0.7565422299392286,3.1749968994170903,0.0,4.42763239489024,1.6123031129852412,2.3440406796477737
2025-02-03,49.48530323700856,22.80788788292199,11.782215056430609,3.4478481954607467,0.7937492248542726,3.1749968994170903,0.0,4.42763239489024,1.7363264293687213,2.3440406796477737
2025-02-04,49.58462492250465,22.802231866088036,11.779293242405457,3.2486050836949785,0.7811531308121513,3.14941103533788,0.0,4.426534407935524,1.8350898946063237,2.3930564166150035
2025-02-05,47.65308553728854,21.908506075768404,11.317607815106028,3.1212771026923996,0.7505360972122944,3.025970931617822,3.9075530140576604,4.253037884203002,1.7631641648796759,2.2992613771741723
2025-02-06,47.71615980918307,21.932021466905187,11.329755515802027,3.041144901610018,0.7155635062611807,3.0292188431723313,3.8878950506857484,4.257602862254025,1.7531305903398926,2.3375074537865235
2025-02-07,49.182544560540876,22.6060233558697,11.677934849416104,0.012292562999385371,0.7375537799631223,3.110018438844499,3.9213275968039336,4.388444990780578,1.9545175169022742,2.409342347879533
2025-02-10,42.618236046016186,19.588836812952707,10.11930123561994,5.3365999147848315,8.628035790370687,2.7375372816361314,3.3873029399233063,3.802726885385599,1.6936514699616532,2.087771623348956
2025-02-11,42.613696879326874,19.586750452657363,10.118223452976888,5.325380764724677,8.627116838853977,2.8863563744807754,3.259133028011503,3.80232186601342,1.6934710831824475,2.0875492597720737
2025-02-12,42.66823077743415,19.611816145888877,10.131172016636452,5.054921616721765,8.638157193132132,2.890050122640503,3.263303828516583,3.8071877999360133,1.8449397461874801,2.090220752906047
2025-02-13,42.67733333333334,19.616,10.133333333333333,5.045333333333334,8.64,2.8906666666666667,3.2640000000000002,3.8080000000000003,1.8453333333333333,2.08
2025-02-14,42.69555010137659,19.624373065841425,10.13765873439334,5.036815708035428,8.643687973535375,2.8919005442322057,3.265393234446697,3.809625440187814,1.8354497919112156,2.0595454060399105
2025-02-17,42.768572955638696,19.65793693212186,10.154997327632282,4.863709246392304,8.466060929983966,2.950293960448958,3.270978086584714,3.8161411010154995,1.966862640299305,2.084446819882416
2025-02-18,42.8143392188336,19.67897271268058,10.165864098448369,4.794007490636704,8.475120385232744,2.9534510433386836,3.274478330658106,3.8202247191011236,1.9689673622257893,2.0545746388443016
2025-02-19,42.85102281246653,19.695833779586593,10.174574274392203,4.712434400771126,8.482381921388026,2.9559815786655244,3.277283924172646,3.823497911534754,1.970654385777016,2.056335011245582
2025-02-20,42.92457890784251,19.729642742195043,10.192039480742409,4.4737689089153525,8.496942388155777,2.961055680720953,3.2829095590601867,3.8300611522368846,1.9740371204806353,2.134964059650252
2025-02-21,42.860203535083016,19.700053561863953,10.176754151044456,4.3813604713444025,8.269951794322443,3.256561328334226,3.2779860739153723,3.877878950187467,1.9710765934654526,2.228173540439207
2025-02-24,42.80975818531992,19.676867108923606,10.164776374919752,4.354804194307725,8.260218275197946,3.252728439974321,3.274127969184678,3.8198159640487908,2.2576503316927026,2.1292531564305586
2025-02-25,42.96145173413508,19.746590787071835,10.200794588210028,4.2628583700204015,8.289487812734887,3.264254268227209,3.2857296252550197,3.8333512294641903,2.2656501664340167,1.8898314184473317
2025-02-26,42.796020964809074,19.67055300032089,10.161514600492032,4.203658145256177,8.257567654294578,3.2516846721574497,3.273077334474275,3.818590223553321,2.3424965236923736,2.2248368809498342
2025-02-27,42.782292557741656,19.664242942686055,10.158254918733961,4.202309666381523,8.25491873396065,3.2506415739948675,3.2720273738237813,3.817365269461078,2.363130881094953,2.2348160821214713
2025-02-28,42.8143392188336,19.67897271268058,10.165864098448369,4.20545746388443,8.132691278758694,3.253076511503478,3.274478330658106,3.8202247191011236,2.386302835741038,2.2685928303905833
2025-03-03,42.88776932147068,19.712723764604995,10.183299389002038,4.212670168292421,8.082323936113195,3.1407439168185234,3.2800943295101295,3.8267767177618177,2.401114803301533,2.272483653124665
2025-03-04,42.97991191320228,19.755075733161455,10.205177784939307,4.200236330432914,7.992265549468256,3.0615533354817916,3.287141475990976,3.834998388656139,2.4062734987646364,2.277365989902245
2025-03-05,42.99376746185256,19.761444229529335,10.208467655276166,4.25531914893617,7.994842037395229,3.255963894261767,3.2882011605415857,3.836234687298517,2.407049215559854,1.9987105093488073
2025-03-06,42.98914795315354,19.75932094122703,10.207370796174922,4.3300741377457825,7.993983023530676,3.266358654775975,3.287847856452133,3.8358224991941547,2.406790587729666,1.923283550016117
2025-03-07,42.901565515762385,19.71906497962685,10.186575166202017,4.3212524126099074,7.977696761741368,3.2704267638859106,3.281149474587176,3.8280077203517044,2.401887197083423,2.1123740081492604
2025-03-10,42.956839166845604,19.74447068928495,10.199699377281512,4.326819841099421,7.955765514279579,3.049173287524157,3.285376852050676,3.8329396607257893,2.4049817479063775,2.2439338630019323
2025-03-11,42.933791179311086,19.733877025431916,10.19422684837429,4.324498336731409,7.951496941731946,3.0797295847193906,3.2836141216868766,3.8308831419680223,2.403691383195622,2.2641914368494476
2025-03-14,43.05854498493328,19.79121825226001,10.223848471803702,4.337064141196728,7.673267326732673,3.099440378820491,3.2931554024967715,3.8420146362462333,2.410675850193715,2.2707705553164015
2025-03-18,43.081727145472165,19.801873586734146,10.22935285883493,4.339399160116292,7.6773985140519,3.1011090772046948,3.2949283945299883,3.790244427694627,2.4119737267147627,2.271993108646495
2025-03-19,43.10493428140487,19.812540400775696,10.234863176039646,4.341736694677871,7.681534152122388,3.1027795733678087,3.296703296703297,3.7276449041154924,2.4455936220642105,2.2516698987287223
2025-03-20,43.12816643311415,19.823218712945994,10.240379433006359,4.333297402177428,7.685674248140563,3.1044518702166646,3.2984801121052065,3.6865365958822895,2.446911717149941,2.2528834752613993
2025-03-21,43.170047475183424,19.842468709538196,10.250323694432456,4.3375053949072075,7.671558049201553,3.118256365990505,3.3016832110487697,3.657747086750108,2.4492878722485973,2.20112214069918
2025-03-24,43.28212894850714,19.89398528775422,10.276936391172653,4.327131112072696,7.280398096062311,3.3318909562959758,3.310255300735612,3.6672436174816094,2.455646906101255,2.1743833838165294
2025-03-25,43.29149534732742,19.898290413330447,10.279160354901537,4.338887686647912,7.07639039169011,3.5057346894611556,3.3109716511577583,3.668037221380654,2.4561783163817354,2.1748539277212724
2025-03-26,43.22601555747623,19.868193604148658,10.263612791702679,4.191875540190147,7.065687121866897,3.651685393258427,3.305963699222126,3.6624891961970616,2.495678478824546,2.2687986171132235
2025-03-27,43.23068611561318,19.87034035656402,10.264721772015127,4.181523500810372,7.06645056726094,3.6520799567801188,3.306320907617504,3.6628849270664503,2.4959481361426255,2.2690437601296596
2025-03-28,42.09363492898475,19.347711730668067,9.994739610731195,6.701735928458706,6.880589163598107,3.5560231457127824,3.2193582325092054,3.5665439242503947,2.430299842188322,2.2093634928984742
2025-03-31,41.98321091290661,19.29695697796432,9.968520461699896,6.673662119622245,7.124868835257082,3.546694648478489,3.210912906610703,3.557187827911857,2.434417628541448,2.2035676810073452
2025-04-02,41.99643119554949,19.303033483782933,9.971659494069486,6.675763619187572,7.095622966306288,3.547811483153144,3.2119240054581715,3.5583079668311117,2.435184213288548,2.2042615723732553
2025-04-03,42.00524934383202,19.307086614173226,9.973753280839896,6.677165354330708,7.034120734908137,3.548556430446194,3.2125984251968505,3.559055118110236,2.4671916010498687,2.215223097112861
2025-04-07,42.02731092436975,19.317226890756302,9.978991596638656,6.680672268907563,6.985294117647059,3.5504201680672267,3.214285714285714,3.560924369747899,2.4684873949579833,2.216386554621849
2025-04-08,42.0670802228998,19.335506255914204,9.98843444432762,6.686994006939333,6.886762695825886,3.5642939753969087,3.2173273052255285,3.5642939753969087,2.470823257281043,2.218483860792766
2025-04-09,42.08477963605764,19.343641527295677,9.992637004312611,6.6898075102556005,6.773956032397181,3.586830756284843,3.218680971915431,3.565793625749448,2.5244556642473968,2.2194172714841693
2025-04-14,42.09806397306397,19.349747474747474,9.995791245791246,6.576178451178451,6.776094276094276,3.6721380471380476,3.2196969696969697,3.566919191919192,2.525252525252525,2.220117845117845
2025-04-22,42.09806397306397,19.349747474747474,9.995791245791246,6.576178451178451,6.744528619528619,3.6721380471380476,3.2196969696969697,3.566919191919192,2.556818181818182,2.220117845117845
2025-04-25,42.04939569101419,19.32737782448765,9.984235417761429,6.768260641093011,6.694692590646348,3.6678928008407774,3.2159747766684186,3.520756699947451,2.55386232264845,2.2175512348922752
