date,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,CHINA SKY SECURITIES LTD
2024-06-13,12.131376659678546,10.18867924528302,11.069182389937108,12.592592592592592,9.41998602375961,6.470999301187981,30.69182389937107,4.556254367575122,2.8791055206149543
2024-06-14,14.827928055516216,10.32431666902705,11.244866166265401,12.717745361846763,9.54539017136383,8.015861775952416,25.506302223481093,4.616909786149271,3.2006797903979605
2024-06-17,18.696168696168698,10.632610632610632,13.498663498663499,13.335313335313334,10.008910008910009,9.013959013959013,16.12711612711613,4.855954855954856,3.8313038313038312
2024-06-18,18.695199881111606,10.640511220092138,13.508693713776193,13.345222172685393,10.01634715410908,9.0206568583742,16.07965522365879,4.859563085153812,3.8341506910387873
2024-06-20,18.707280832095098,10.63893016344725,13.50668647845468,13.343239227340268,10.014858841010401,9.019316493313521,16.077265973254086,4.858841010401189,3.833580980683507
2024-06-24,18.693392724573126,10.734966592427616,13.496659242761694,13.333333333333334,10.007423904974017,9.012620638455827,16.035634743875278,4.855233853006681,3.830734966592428
2024-06-25,18.67952522255193,10.816023738872403,13.486646884272997,13.30860534124629,10.0,9.00593471810089,16.023738872403563,4.851632047477745,3.827893175074184
2024-06-26,18.94658753709199,10.816023738872403,13.486646884272997,13.30860534124629,10.0,9.00593471810089,15.756676557863504,4.851632047477745,3.827893175074184
2024-06-27,18.940967072085435,10.84247997626817,13.482646099080393,13.304657371699793,9.997033521210323,9.003263126668644,15.752002373183032,4.850192821121329,3.8267576386828837
2024-07-04,19.665021683864214,10.931658441752655,13.593539703903096,13.41408703454464,10.079258262299986,9.077314191715269,14.490803050695378,4.890085240017945,3.8582323912068195
2024-07-05,20.08387000149768,10.97798412460686,13.613898457391043,13.434177025610303,10.094353751684888,9.090909090909092,13.524037741500674,4.89740901602516,4.2833607907743
2024-07-08,20.128896882494004,11.016187050359711,13.624100719424462,13.444244604316546,10.101918465227817,9.097721822541967,13.399280575539569,4.901079136690647,4.286570743405275
2024-07-09,20.26378896882494,11.016187050359711,13.624100719424462,13.444244604316546,10.101918465227817,9.097721822541967,13.249400479616307,4.901079136690647,4.301558752997602
2024-07-11,20.23381294964029,11.016187050359711,13.773980815347722,13.234412470023981,10.101918465227817,9.097721822541967,13.189448441247004,4.901079136690647,4.451438848920864
2024-07-15,20.296807075400988,11.017838405036725,13.776045570379253,13.236396342377454,10.103432768700344,9.099085594363663,13.026532753710088,4.90181382101634,4.54204766901514
2024-07-16,20.353982300884958,11.02444877756112,13.784310784460777,13.244337783110844,10.109494525273737,9.104544772761363,12.929353532323384,4.904754762261887,4.544772761361933
2024-07-17,20.438504279921908,11.037693347349451,13.800871001651899,13.140111127796967,10.121639885868749,9.265655503829404,12.734644841567802,4.91064724433098,4.550232767682835
2024-07-18,20.7269450285371,11.039351156503455,13.802943826975067,13.14208471012316,10.123160108140583,9.267047161309701,12.21087413637729,4.911384800240312,4.776209071793331
2024-07-19,20.730058584948175,11.116118371638876,13.80501727504882,13.144058885383805,10.124680787141354,9.268439236893496,12.122577737719693,4.912122577737719,4.776926543488058
2024-07-24,20.61964205143631,11.129493156865694,13.821627312377801,13.069634531508498,10.136862686118214,9.26455106030982,12.10708377199579,4.918032786885246,4.933072642502632
2024-07-26,20.664761618288466,11.129493156865694,13.821627312377801,13.069634531508498,10.136862686118214,9.26455106030982,11.926605504587156,4.918032786885246,5.068431343059107
2024-07-29,20.624437105974184,11.107775442809967,13.794656259381565,13.044130891624137,10.117081957370159,9.246472530771541,11.903332332632843,4.908435905133594,5.253677574302011
2024-07-30,21.205790180570062,11.028204745560364,13.714370989404568,12.968213699447844,10.058200268616623,9.192657812266827,12.028055514102373,4.879868676316967,4.924638113714371
2024-07-31,2.78515625,1.443359375,1.794921875,1.6660156249999998,1.31640625,1.203125,1.5703124999999998,0.638671875,0.64453125
2024-08-01,21.310004486316732,11.051293554658292,13.743083595035143,12.756093913563632,10.079258262299986,9.211903693734111,12.0233288470166,4.890085240017945,4.93494840735756
2024-08-05,21.522979873835986,10.964253529588465,13.802943826975067,12.811655151697208,10.123160108140583,9.252027635926705,11.65515169720637,4.911384800240312,4.956443376389306
2024-08-06,21.581870028515684,10.956025814197808,13.792585922257242,12.802041122617439,10.115563559957977,9.245084796638151,11.64640552303767,4.9076992345790185,4.952723998199009
2024-08-07,21.58305797536798,10.964253529588465,13.802943826975067,12.811655151697208,10.123160108140583,9.252027635926705,11.595073595674377,4.911384800240312,4.956443376389306
2024-08-08,21.61552346570397,10.830324909747292,13.823706377858002,12.8309265944645,10.138387484957882,9.265944645006016,11.612515042117929,4.918772563176895,4.9638989169675085
2024-08-12,21.659888537430337,10.845006778129235,13.842446151528845,12.84832053020033,10.001506250941407,9.278505799066124,11.628257267660793,4.925440578400361,4.970628106642567
2024-08-13,21.674951046844406,10.845006778129235,13.842446151528845,12.84832053020033,10.001506250941407,9.278505799066124,11.613194758246724,4.925440578400361,4.970628106642567
2024-08-15,22.407825432656132,10.775018811136192,13.890142964635062,12.836719337848008,10.263355906696765,9.27012791572611,10.669676448457487,4.92099322799097,4.966139954853273
2024-08-16,22.674680691209616,10.758827948910593,13.869271224643127,12.847483095416981,10.24793388429752,9.256198347107437,10.473328324567994,4.913598797896319,4.958677685950414
2024-08-19,23.002240477968634,10.888722927557879,13.93577296489918,12.77072442120986,10.18670649738611,9.454817027632561,9.94772218073189,4.884241971620613,4.929051530993279
2024-08-20,23.139880952380953,10.99702380952381,13.883928571428573,12.723214285714285,10.148809523809524,9.419642857142858,9.910714285714285,4.866071428571429,4.910714285714286
2024-08-22,23.23127229488704,10.983947681331747,13.867419738406658,12.70808561236623,10.136741973840666,9.408442330558858,9.898929845422117,4.860285374554102,4.90487514863258
2024-08-27,23.262390236642357,10.998660514957583,13.885994939723172,12.72510790296175,10.150319988093466,9.421044798333085,9.778240809644293,4.8667956541151955,4.911445155529096
2024-08-30,23.30703973805626,10.998660514957583,13.885994939723172,12.72510790296175,10.150319988093466,9.421044798333085,9.733591308230391,4.8667956541151955,4.911445155529096
2024-09-10,23.31845238095238,10.99702380952381,13.883928571428573,12.723214285714285,10.148809523809524,9.419642857142858,9.732142857142858,4.866071428571429,4.910714285714286
2024-09-23,23.31845238095238,10.99702380952381,13.883928571428573,12.723214285714285,10.148809523809524,9.508928571428571,9.642857142857144,4.866071428571429,4.910714285714286
2024-09-27,23.34723049434187,11.00357355568791,13.832638475282907,12.730792138177485,10.15485407980941,9.514592019058963,9.633710541989279,4.8689696247766525,4.913639070875521
2024-10-02,23.436569386539606,11.00357355568791,13.832638475282907,12.730792138177485,10.15485407980941,9.514592019058963,9.544371649791543,4.8689696247766525,4.913639070875521
2024-10-03,23.44704305079696,11.00849098763593,13.838820199612693,12.736481453895426,10.159392224042902,9.518844033963951,9.503947564427232,4.871145538507374,4.915834947117533
2024-10-04,23.71271702032943,11.025374684671316,13.82994509571153,12.746698323193353,10.120195874758867,9.482119008755008,9.467280011871198,4.852351981006084,4.76331799970322
2024-10-07,23.724035608308604,11.02373887240356,13.827893175074186,12.744807121661722,10.118694362017804,9.480712166172108,9.46587537091988,4.851632047477745,4.7626112759643915
2024-10-08,24.288872512896095,11.260132645541637,13.883566691230657,12.129697862932941,10.051584377302875,9.432571849668387,9.403095062638172,4.819454679439941,4.7310243183493
2024-10-09,24.22186163150907,11.270098834636377,13.895854845847468,12.140433692284997,10.060480896887448,9.44092048974775,9.411417613217289,4.823720312730491,4.735211683139106
2024-10-17,24.244211768175784,11.266774811974635,13.891756378115321,12.136852971538122,10.057513641055891,9.629848104999263,9.216929656392862,4.822297596224746,4.733815071523375
2024-10-21,24.503018701222206,11.250184067147694,13.87130025033132,12.118981004270356,10.042703578265352,9.61566779561184,9.056103666617583,4.815196583713739,4.726844352819909
2024-10-23,24.536355607889316,11.245216367382985,13.865175154548131,12.113629673241096,10.03826906093612,9.611421842802473,9.052104798351486,4.813070356196644,4.724757138651752
2024-10-24,24.55856386109476,11.24190700412007,13.861094761624484,12.110064743967039,10.035314891112419,9.608593290170688,9.049440847557387,4.811653914067098,4.723366686286051
2024-10-25,24.51442024720424,11.286050618010595,13.861094761624484,12.110064743967039,10.035314891112419,9.608593290170688,9.049440847557387,4.811653914067098,4.723366686286051
2024-11-06,24.5216367382985,11.289372976155432,13.865175154548131,12.084191934059465,10.03826906093612,9.611421842802473,9.052104798351486,4.813070356196644,4.724757138651752
2024-11-07,24.485596707818928,11.272780717225162,13.844797178130511,12.066431510875955,10.023515579071136,9.59729570840682,9.038800705467372,4.805996472663139,4.864785420340976
2024-11-13,24.46074834922964,11.4013206162876,13.822450476889214,12.046955245781364,10.007336757153338,9.581804842259722,9.024211298606016,4.798239178283199,4.856933235509905
2024-11-15,24.438573315719946,11.404667547335976,13.826508146191104,12.050491707030677,10.01027447526787,9.628651108175546,8.982826948480845,4.79964773227653,4.858359019521503
2024-11-18,24.09900130264872,11.246200607902736,13.634389926183237,13.272543059777103,9.871182515559415,9.494861774497034,8.858011289622231,4.732957012592271,4.790852511217253
2024-11-20,24.057217165149545,11.226701343736455,13.610749891634159,13.220632856523624,9.854067331310503,9.550642970668978,8.943794249385926,4.724750758560901,4.811443433029909
2024-11-22,24.129461060540383,11.226701343736455,13.610749891634159,13.220632856523624,9.854067331310503,9.550642970668978,8.871550353995088,4.724750758560901,4.811443433029909
2024-11-28,24.178200692041525,11.20242214532872,13.581314878892734,13.19204152249135,9.83275663206459,9.529988465974624,8.852364475201846,4.7145328719723185,4.916378316032295
2024-12-06,24.126025032369444,11.178247734138973,13.552006905481226,13.16357358653431,9.811537908214646,9.509423104589269,8.833261401237232,4.704359085023738,5.121565242411164
2024-12-11,24.228948500932436,11.476115334959117,13.513125806914358,13.125806914359488,9.783388323052646,9.48214029550997,8.807918519581122,4.690862143164539,4.891694161526323
2024-12-12,23.91335532922106,11.791708506670492,13.513125806914358,13.125806914359488,9.783388323052646,9.48214029550997,8.807918519581122,4.690862143164539,4.891694161526323
2024-12-13,23.906496486447725,11.860031550265308,13.509249964147427,13.079019073569482,9.780582245805249,9.479420622400689,8.80539222716191,4.689516707299584,4.8902911229026245
2024-12-23,23.862821064715167,11.866838857798824,13.517003874300473,13.086526043908739,9.786196010905439,9.484861529631223,8.810446262017505,4.692208351269909,4.893098005452719
2024-12-30,23.489740278375663,11.866838857798824,13.517003874300473,13.086526043908739,9.786196010905439,9.484861529631223,9.18352704835701,4.692208351269909,4.893098005452719
2025-01-02,23.53362971461351,11.860031550265308,13.509249964147427,13.079019073569482,9.780582245805249,9.479420622400689,9.178258998996128,4.689516707299584,4.8902911229026245
2025-01-03,23.57746882614304,11.853232048158233,13.50150494481869,13.071520710907267,9.774974917586356,9.47398595384836,9.172996990110363,4.686828149634514,4.887487458793178
2025-01-14,23.829969944182054,11.836267353656792,13.48218119364534,13.052812365822241,9.760984685845141,9.460426506368972,9.0167453842851,4.680120223271791,4.880492342922571
2025-01-15,25.498455490030892,11.611906767761864,13.226621735467564,12.777309744453804,9.575961808480765,9.281100814377984,8.508845829823084,4.591406908171862,4.9283909014321825
2025-01-21,25.35804549283909,11.752316764953665,13.226621735467564,12.777309744453804,9.575961808480765,9.281100814377984,8.508845829823084,4.591406908171862,4.9283909014321825
2025-01-22,25.29560810810811,11.782094594594595,13.260135135135135,12.781531531531531,9.600225225225225,9.304617117117116,8.530405405405405,4.60304054054054,4.842342342342342
2025-01-23,25.34140504012389,11.783753343657608,13.262001970998169,12.769252428551317,9.60157679853583,9.305927073067718,8.531606363508375,4.603688582289173,4.800788399267915
2025-01-27,25.344973246972685,11.785412559842298,13.26386933258237,12.771050408335679,9.602928752464095,9.30723739791608,8.518727119121374,4.604336806533372,4.8014643762320475
2025-02-05,25.44045102184637,11.797040169133192,13.276955602536997,12.783650458069062,9.612403100775193,9.316420014094433,8.35799859055673,4.608879492600423,4.8062015503875966
2025-02-06,25.49682875264271,11.797040169133192,13.276955602536997,12.783650458069062,9.612403100775193,9.260042283298098,8.35799859055673,4.608879492600423,4.8062015503875966
2025-02-19,25.486052409129336,11.792054099746407,13.271344040574808,12.77824739363201,9.608340377571146,9.256128486897717,8.396731473654551,4.6069315300084535,4.804170188785573
2025-02-20,25.334837163400536,11.80036655857888,13.280699280981247,12.78725504018046,9.615113492175384,9.26265332017482,8.501339348653602,4.610179049767376,4.807556746087692
2025-02-24,25.267154105736783,12.050056242969628,13.245219347581552,12.739032620922385,9.589426321709785,9.23790776152981,8.478627671541057,4.597862767154106,4.794713160854893
2025-02-26,25.37900056148231,12.029758562605277,13.22290847838293,12.703537338573835,9.573273441886581,9.222346996069623,8.492419988770354,4.590117911285795,4.7866367209432905
2025-03-06,25.28460997891778,12.044975404075895,13.239634574841883,12.719606465214337,9.585382993675335,9.234012649332396,8.503162333099086,4.595924104005622,4.7926914968376675
2025-03-11,25.347563544446004,12.034826569302064,13.228479146187333,12.708889200954923,9.577306558067686,9.22623227074849,8.495997753124561,4.5920516781350935,4.788653279033843
2025-03-17,25.28445006321112,12.038207613428852,13.232195533080487,12.712459615114483,9.579997190616659,9.22882427307206,8.540525354684647,4.593341761483354,4.7899985953083295
2025-03-18,25.41018090029449,12.01794979666246,13.209928481278924,12.691067171504697,9.5638760342168,9.213294068153134,8.52615341466835,4.585612116112747,4.7819380171084
2025-03-20,25.514633804789245,12.00112029127573,13.191429771740653,12.673295056714744,9.55048312561266,9.200392101946505,8.514213695560846,4.579190589553283,4.77524156280633
2025-03-21,25.528341497550734,11.994401679496152,13.18404478656403,12.666200139958011,9.545136459062281,9.195241427571728,8.537438768369489,4.576627011896431,4.7725682295311405
2025-03-24,24.884275494459253,12.021321363445084,13.213634450834618,12.666573151914715,9.566559124701921,9.21587880488147,9.061579464160472,4.586898583251508,4.783279562350961
2025-03-25,24.947442186405045,12.011212333566924,13.202522775052557,12.65592151366503,9.558514365802383,9.20812894183602,9.05395935529082,4.583041345480028,4.779257182901191
2025-03-26,24.954437123230058,12.014580120566382,13.17818589653722,12.659470068694798,9.561194448338707,9.21071078087761,9.05649796719473,4.58432637039114,4.7805972241693535
2025-03-31,3.48046875,1.673828125,1.8359375,1.7636718749999998,1.33203125,1.283203125,1.26171875,0.638671875,0.666015625
2025-04-02,24.996497127644666,12.007846434075942,13.170800056045959,12.652374947456915,9.555835785343982,9.205548549810844,9.051422166176264,4.581757040773434,4.777917892671991
2025-04-03,25.007004763239003,12.006164191650322,13.168954889324741,12.650602409638553,9.55449705799944,9.204258896049314,9.050154104791257,4.581115158307649,4.77724852899972
2025-04-08,25.03502381619501,12.006164191650322,13.168954889324741,12.650602409638553,9.55449705799944,9.204258896049314,9.022135051835248,4.581115158307649,4.77724852899972
2025-04-09,25.0,12.009529147982063,13.172645739910314,12.65414798206278,9.557174887892376,9.206838565022421,9.038677130044844,4.582399103139013,4.778587443946188
2025-04-14,24.9755004899902,11.997760044799104,13.159736805263893,12.6417471650567,9.547809043819123,9.197816043679126,9.127817443651127,4.5779084418311635,4.773904521909562
2025-04-22,25.01748985588359,11.991045193787603,13.152371624457814,12.634671890303622,9.542465370085349,9.1926682524136,9.12270882887925,4.575346299146496,4.7712326850426745
2025-04-23,24.863579124108018,11.991045193787603,13.152371624457814,12.634671890303622,9.542465370085349,9.1926682524136,9.276619560654819,4.575346299146496,4.7712326850426745
2025-04-24,26.71641791044776,10.407055630936227,15.41383989145183,12.442333785617368,8.629579375848033,8.928086838534599,8.805970149253731,4.436906377204885,4.219810040705562
2025-04-25,25.8605621412832,10.458842306446945,15.387392653594548,11.819924524409219,9.241031900901753,8.968815457309297,8.879127302736205,4.856914440939061,4.527389272379773
2025-04-28,25.827351984983633,10.664382400032196,13.740093766079214,12.101630701923325,10.261952875502677,9.054664301914126,8.993437524253565,4.886644226429847,4.469842218881418
2025-04-29,25.556313837244833,10.565180022101215,13.877506731732947,11.964352511514619,10.21395917271785,9.365889316889724,9.162295442409775,4.854271902046504,4.440231063342537
2025-04-30,3.408203125,1.7187500000000002,1.7988281250000002,1.6367187500000002,1.371875,1.244140625,1.1948046875,0.6640625,0.63671875
2025-05-02,24.960163864548555,13.545716435373917,12.887740769030515,11.986600182516728,9.989787073352844,8.711025669633278,8.421230300065512,4.834690765740637,4.663044939738011
