date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG
2024-03-01,42.084811662560234,17.714777605006752,9.829541610998708,1.9646431096777444,16.659439465894764,1.5670662020910862,5.679136042488529,3.8776731553944566,0.6229111458877238,0.0
2024-03-04,42.39165935643556,18.066737186245998,9.901210511393714,1.9827237432889202,15.892218187973505,1.6145503075899879,5.615185613197508,3.905006926336934,0.6307081675378671,0.0
2024-03-05,41.67668611461361,17.20918631923524,9.733602688227235,2.0055016600169893,15.689253356114,1.9403687627195871,5.489150836374057,3.863627123991605,0.7367935817584272,1.6558295569492536
2024-03-06,41.89132283580227,16.411585280620436,9.78461945437476,2.125078502288059,14.887556937087535,2.2083907322830143,6.216817086911735,3.9490771370713733,0.8607565625156195,1.6647954710452002
2024-03-07,42.28540740013366,16.129041854049223,9.908962831277087,2.3497120446586215,13.894448155702213,2.35576893353982,6.494679086483587,4.070763722814298,0.8306840182769537,1.6805319530645402
2024-03-08,42.2925657781151,16.0272641928461,9.937879998506766,2.543920764872943,13.864771318747282,2.3374471985835763,6.351758132765662,4.117262597328821,0.846496806515273,1.6806332117184817
2024-03-11,42.21388896666266,15.969413377503846,9.975463200193351,2.617001884098339,13.78047834497288,2.380945784495118,6.416447221854152,4.120505880647947,0.8452335729713285,1.6806217666003809
2024-03-12,42.254233279820205,15.96041740155481,9.984996868402835,2.635244828524404,13.750308144550194,2.3406915990425836,6.4508910452299,4.126002902865419,0.8149859733019188,1.6822279567077332
2024-03-13,42.372611285518744,15.953915436822786,10.013720911329699,2.627806857524777,13.50460920479849,2.33799402805148,6.541254037199054,4.135373447482181,0.8228973551001529,1.6898174361726332
2024-03-14,42.459915198807074,15.971684678723062,10.034353036554302,2.665367678005107,13.127124497986497,2.3832920067399597,6.650983126814582,4.1753511345697225,0.8380028923864401,1.6939257494132565
2024-03-15,42.397533763893435,15.898599952654102,10.024053316653179,2.9057943579011996,13.070670728453626,2.3436240533782238,6.657918258987035,4.1679653402637,0.8424031672842351,1.6914370605312652
2024-03-18,42.38507232308713,15.801564310452553,10.07125933624532,3.302606948963511,13.041692196166618,2.3701533248301154,6.398242818907092,4.083977670692257,0.8544412432065915,1.6909898274488095
2024-03-19,42.35310946146079,15.756175254870799,10.056232983268702,3.6602602058955256,13.006317127721287,2.368216339487262,6.15792354046443,4.0970092679117815,0.8554600346010431,1.6892957843183838
2024-03-20,42.21832860300436,15.655916341995644,10.038814517443205,4.191441167671252,12.867297925271073,2.2828313421014244,5.96925781935216,4.2137918486676105,0.8615198311715135,1.7008006033217584
2024-03-21,42.04872092617421,15.532985306701837,10.004785648733135,4.5651311170377795,12.747480951747841,2.3612604460252165,5.898502796527686,4.314097719707912,0.8329772917925998,1.6940577955517793
2024-03-22,42.01618844797276,15.491369509239025,9.83209735973915,4.965000447920846,12.726698461902455,2.328264756315485,5.819736883022431,4.28713390351241,0.8582450424981465,1.675265187877294
2024-03-25,42.13454234358819,15.469259117718327,9.859774414724983,5.000117856373996,12.69286570808761,2.2064926419000304,5.809082266761124,4.28995336285111,0.8578041663737354,1.6801081216209022
2024-03-26,42.10582654917855,15.448465562560473,9.846842083909674,5.082568778100161,12.653773269945514,2.1973473167681483,5.83016014911992,4.286408383624598,0.8696448228708911,1.6789630839220704
2024-03-27,42.01048476126967,15.291435209139353,9.824545513423406,5.294456546512856,12.618178463854512,2.2531177553356048,5.876960846328279,4.287859933570124,0.8677996251533321,1.6751613454128604
2024-03-28,41.992810708754455,15.279425649535524,9.833547707903527,5.5033874883144565,12.603204224490462,2.065361632265695,5.896174238527006,4.288534390630289,0.8630973641765504,1.6744565954020347
2024-04-02,42.0527388484026,15.19990655318094,9.895482291741232,5.675544589144903,12.60189337896271,1.9148022869378445,5.808476294249752,4.307002136924937,0.8673074000912894,1.6768462203637928
2024-04-03,42.013062927773795,15.131944834224898,9.908648286933264,5.769806938904697,12.581449193990778,1.8286900006539584,5.926479179842081,4.307587778150607,0.8570667101370043,1.675264149388922
2024-04-05,41.912241475115955,15.09437678406081,9.8396108725498,5.934904424564673,12.496469112968278,1.9682562071168437,6.070707236629926,4.184500695899718,0.8272255651583503,1.6717076259356514
2024-04-08,41.89529270924328,15.08017270750726,9.836250190518683,5.965275850416987,12.452708323081314,1.9860101325718804,6.101147411340846,4.18231387518383,0.8297971910431406,1.6710316090927828
2024-04-09,41.914678663489624,15.08715066419952,9.841420273677755,5.926094037954107,12.458470489143018,2.025159506055697,6.092464321596047,4.149482976072883,0.8332742324150115,1.6718048353963413
2024-04-10,41.938546967639894,15.075130432856815,9.847024468195114,5.946799730819855,12.439320755485667,2.0340498219465193,6.11895925168779,4.151845898201773,0.7755658288902041,1.6727568442763685
2024-04-11,41.95579055346987,15.07637499813498,9.851073201970232,5.916611855489311,12.418551881526776,2.0279508659642778,6.150516637202089,4.153800672969457,0.7758847129933558,1.673444620279653
2024-04-12,41.964339693212686,15.052505412256037,9.853080510146514,5.909642065303358,12.42002946181812,2.038831070310225,6.137091356673305,4.161274095568012,0.7894207242678735,1.6737856104438689
2024-04-15,41.968056667069355,15.043804358333379,9.853953242636326,5.9608326480236355,12.407688522736981,2.0344280791410423,6.167490155810092,4.149254625224544,0.7963040762806285,1.6181876247440206
2024-04-16,41.979123942491505,14.974290987442151,9.856551800282167,5.966392584561095,12.408730080913159,2.050577635861529,6.19724486391283,4.152517294266769,0.8076662555848231,1.6069045546839755
2024-04-17,42.013796329152555,14.973079203987577,9.864692755668282,5.953400241337853,12.414142385114257,2.0464425664746577,6.171917621285701,4.1503663394796915,0.8039307903628135,1.6082317671366155
2024-04-18,42.01945033485426,14.933667438475249,9.866020296475336,5.95519367794191,12.410355599599981,2.058563045114668,6.188376268881495,4.150924874937039,0.8090002688293318,1.6084481948907234
2024-04-19,42.02684974008559,14.908633119541284,9.867757651000735,5.965800723151295,12.412540998252616,2.065128251234653,6.185124116785123,4.151655831077342,0.8091427295415404,1.6073668393298273
2024-04-22,42.02982431062132,14.849455802579437,9.868456069781681,5.978436958251805,12.413171405637646,2.068375988074527,6.214406501398012,4.157904693637461,0.8124876647013004,1.6074806053168083
2024-04-23,42.00952426512832,14.810476888929824,9.863689689944314,5.983361609444249,12.392977613682046,2.0739491358784905,6.275824522458037,4.171396828483377,0.8120952401117031,1.606704205939645
2024-04-24,42.01586755093723,14.799318877745865,9.865179071315042,5.993107819838442,12.382570763831797,2.0798432694603397,6.287183767714005,4.156523986543146,0.8134580801663907,1.606946812447739
2024-04-25,42.01928095312769,14.791962996187873,9.866104557974538,5.9940908315905235,12.365840195178873,2.1142449971114963,6.269461878068117,4.156861665827363,0.8150745628603894,1.6070773620731373
2024-04-26,42.01573727939819,14.675747799763478,9.865148484012305,5.99742998272285,12.358100179641534,2.1786197682339603,6.254422656884595,4.23774503575956,0.8063863452057731,1.61066246837776
2024-04-29,42.02673504115169,14.670285196007264,9.867730720091341,6.025547330793262,12.325917611421549,2.144082820837508,6.24470885599115,4.2835136264129785,0.8003947325509069,1.6110840647423494
2024-04-30,37.434083922651936,13.05088397790055,8.789281767955801,5.414317458563536,10.97353591160221,1.879502762430939,5.495440773480663,3.81585635359116,0.7016574585635359,1.4350259668508287
2024-05-02,42.040762467133554,14.614041266668215,9.870171850837327,6.114656398453434,12.321986914396593,2.158165569763376,6.199365684458786,4.277678353844343,0.791668612050616,1.6115028823937567
2024-05-03,42.05530019298534,14.612493347813595,9.87080263741746,6.128263178592917,12.321471406322816,2.160288997315689,6.177052688540277,4.276586700174739,0.786134979923307,1.6116058709138577
2024-05-06,42.26513399379894,14.680636945640382,9.907109469232871,6.054049021458565,12.378931100035686,2.0708744961768404,6.021280818976512,4.2062670713863115,0.7965956830511979,1.6191214002426888
2024-05-07,42.23729695847742,14.669453349750864,9.899437732081022,6.232005627785004,12.369500925889998,2.0723490721983264,5.8593522920750365,4.216018844356589,0.826697231326005,1.6178879660597285
2024-05-08,42.28052244458488,14.55821025407513,9.906753252203679,6.251066687361499,12.081147969565627,2.1868604326480914,6.02601889095756,4.235974711384301,0.8539014971008053,1.619543860118424
2024-05-09,42.29671231382733,14.541943252444858,9.907815421056538,6.236402432026839,12.047847200930532,2.2033644031110673,6.128084447031643,4.162873272655764,0.8577331651005258,1.6172240918149048
2024-05-10,42.29340050312507,14.391997592997393,9.905850012024715,6.2231057905882645,12.02536782121843,2.3228898328644783,6.179884998641068,4.163518800774393,0.8728049349203512,1.6211797128458432
2024-05-13,42.38560244862277,14.146888393093352,9.926299416343769,6.195183526807759,12.04758047011979,2.3881422304252027,6.23509297471173,4.173271837123833,0.8777391824243608,1.6241995203274284
2024-05-14,42.38078569097779,14.066289289887528,9.926935360480995,6.189745196928228,12.044355378526781,2.4709682496606606,6.277274003237741,4.144471485451094,0.8753517204995941,1.6238236243495878
2024-05-16,42.34695733156927,14.042776769592837,9.919198755080286,6.227333654140461,12.00474669563858,2.4391881262689177,6.333126259990876,4.191050890714084,0.8730940292954394,1.6225274877092466
2024-05-17,42.372614365771646,13.898911029752153,9.923960622615281,6.296748491253331,12.002722910913738,2.4444722019024567,6.358115999973636,4.200641032884299,0.8848545102914728,1.61695883464198
2024-05-20,42.39877709128639,13.85639915457604,9.927484091088905,6.3011714037287145,12.005004375962443,2.4725219629813853,6.327735719207066,4.20086500972355,0.8922030949643213,1.617838096481182
2024-05-21,42.295673915609726,13.80470725338705,9.905679691298607,6.487993079055661,11.978099295214893,2.5232923716233895,6.333122271167111,4.170884649637655,0.8821179895563099,1.6184294834495943
2024-05-22,42.30226655170935,13.630010524746202,9.903252167880815,6.731256637326381,11.948956368922325,2.6137407376450557,6.242574356239679,4.14624299534883,0.8632086596718866,1.6184910005094775
2024-05-23,42.345856916261084,13.56196514905216,9.92524507866035,6.963949381120366,11.959817406102696,2.6777516603848808,5.936964257679329,4.154219966185471,0.8541835691086124,1.6200466154450546
2024-05-24,42.32745580210553,13.556071886120327,9.920932128562884,7.030001309609177,11.951503104666026,2.675777578242886,5.923099975364006,4.151354915129874,0.8444606653766371,1.619342634822651
2024-05-27,42.313800305086126,13.522822226198963,9.917716873243066,7.0636219518100845,11.942456822096503,2.6565869523156267,5.932585775145644,4.150009510705939,0.8815817581350037,1.61881782526305
2024-05-28,42.263740057559936,13.509817597582874,9.910508679593047,7.1806178660269335,11.899025185787519,2.6583306257760926,5.931761615674662,4.144502112115116,0.8840549909308321,1.6176412689529907
2024-05-29,42.26681990581027,13.509805544820397,9.911230879350457,7.195590988725327,11.88550472094947,2.6751541349775745,5.905162679818873,4.145115550069325,0.8878564455799709,1.617759149898337
