date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CENTRAL WEALTH SECURITIES INVESTMENT LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,CHIEF SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-03-19,147.2746310372529,54.76893754831733,0.0,17.397452454099277,11.868948476020257,0.0,4.829988872075821,0.0,7.35662538666536,0.0
2024-03-20,49.338926284991,18.350462510674923,7.382806438023776,5.829099745012631,3.976256500745639,6.042211835652625,1.618311171214812,3.77888947530247,2.464872976108205,1.218163062273923
2024-03-21,49.33518579982641,18.351817389830675,7.3833515365763605,5.829530127938224,3.976550081741085,6.042657953393037,1.6184306568175382,3.77916848399661,2.465054966344961,1.2182530035350996
2024-03-22,49.33391092620176,18.350235685257235,7.383160742927104,5.853990022495014,3.9801389038329535,6.04250180469059,1.6183888348496211,3.779070826267238,2.4649912667052623,1.1936109867732152
2024-03-25,49.341358924983744,18.34842942653942,7.382434000301793,5.850952988561853,3.979747128996025,6.04190702641366,1.6182295328661531,3.7786988430544732,2.4647486315674256,1.1934934967154567
2024-03-26,49.344596687490785,18.347345841981344,7.38199802339621,5.850361388173901,3.979512101112506,6.041550215647848,1.6181339667284491,3.77847568827535,2.4646030734112143,1.1934230137823871
2024-03-27,49.35026584831251,18.345337034229086,7.381189785791475,5.849720845862698,3.978953373860658,6.040888740521506,1.6179568010454912,3.778061991857367,2.4643332298162473,1.1932923487029552
2024-03-28,49.35220866441118,18.342368511352742,7.381480367698111,5.849705087714869,3.9791100168804614,6.041126557596929,1.6180204965994256,3.778210726206278,2.4644302454288094,1.1933393261111944
2024-04-02,49.35356034525139,18.342413642741477,7.381498529826938,5.849596455935874,3.9781356076747305,6.041141421785863,1.618024477738065,3.7782200224919182,2.4644363091582204,1.1929731873955303
2024-04-05,49.35299797714677,18.342661869349445,7.381598423133102,5.849552591477443,3.9781894435072003,6.041223176132517,1.6180463743507763,3.7782711528806785,2.4644696602033718,1.192989331818695
2024-04-08,49.37139236166262,18.341057642893823,7.380853828980302,5.8489625373446605,3.9777881568984514,6.011090372552042,1.6178831593124825,3.777890032363568,2.4642210650355567,1.2088608429564904
2024-04-09,49.5511777448255,18.29830160741656,7.3636972279410875,5.804071064194651,3.967314609840393,5.967662961810589,1.6141224323646866,3.7691084261216456,2.4584930478352645,1.2060508776496177
2024-04-10,49.57128222930394,18.29592607549558,7.363037561259859,5.788702322061521,3.9669592034214363,5.967128356937677,1.613977833428161,3.7687707757308586,2.4582728071192914,1.2059428352416772
2024-04-11,49.58777185283304,18.223508300996954,7.354562785461225,5.782039588925048,3.962148124620811,5.960260257384202,1.7052779578556096,3.764432961738328,2.4554433619726543,1.2045548082121242
2024-04-12,49.66328202500004,18.19683157276415,7.3437967096069885,5.773453075733833,3.9551241145706704,5.95153525007733,1.702781663734207,3.758922345812337,2.451726531502293,1.2025467111981443
2024-04-15,49.66619993280521,18.194228592137897,7.344228185757269,5.7737922881882975,3.9531532247869463,5.951884925540788,1.702881708670919,3.7591431968798585,2.4518705798150644,1.202617365417753
2024-04-16,49.66686866830262,18.19324951562939,7.344327072849409,5.773747624538611,3.953206452412408,5.951965065288375,1.7029046372913494,3.7591938122379696,2.451903593270775,1.2026335581790906
2024-04-17,49.6975546751818,18.17507702835122,7.345244152732698,5.759655678458901,3.952108616377828,5.952708282110457,1.702994856811076,3.7596632195762316,2.452209760389811,1.2027837300099793
2024-04-18,49.72284412265183,18.166058786256364,7.341747890055074,5.756914140020445,3.949248552525458,5.9498748525654666,1.702184248309269,3.7578736575246894,2.4510425330948866,1.2022112169965185
2024-04-19,49.72365566283356,18.11286674577092,7.320250516541277,5.740057318537578,3.937684757022829,5.932453022780327,1.697200082260095,3.746870226891653,2.590270645278131,1.1986910220836342
2024-04-22,49.739560690175885,18.10977349060011,7.31900038849254,5.731758050241717,3.9370122923099458,5.931439898174163,1.6969102400719958,3.746230348849907,2.5898282874680856,1.1984863136156536
2024-04-24,49.74490057339301,18.10098201274794,7.3197861334166685,5.732373393807129,3.937434957600383,5.932076678956425,1.6970924150326545,3.746632532389322,2.590106323309488,1.1986149793469796
2024-04-26,49.77147583753659,18.08875737797802,7.316519256688469,5.729814991567467,3.9356776501603394,5.929429147607947,1.6963349896632216,3.744960381535993,2.5889503389792146,1.1980800282827369
2024-04-29,49.7349618705573,18.078697703253145,7.312943319765224,5.78685880661443,3.936191741863632,5.926531148726399,1.6955059086875672,3.743130038221829,2.5876849936989244,1.1974944686115552
2024-04-30,14.985635410375936,5.447180068727745,2.2034620766769253,1.7435275615132795,1.186013462771355,1.7857223913069251,0.5108726824775451,1.127842063947084,0.7796950558321301,0.3608169150558465
2024-05-02,49.74047873496621,18.069976247850853,7.313754510026718,5.787135027803481,3.936628365021881,5.9271885508341535,1.6956939831496949,3.7435452459571756,2.5879720333729543,1.1976273010168752
2024-05-03,49.74066063045672,18.07004232777764,7.31378125562704,5.786790501660545,3.9366427608412544,5.927210225914415,1.695700184117129,3.743558935692701,2.587981497303628,1.197631680608928
2024-05-07,49.74132759197057,18.070284624977425,7.3138793245018086,5.786624299476639,3.9355984645144226,5.927289702565007,1.6957229213857443,3.7436091322462506,2.5880161989749646,1.197647739387171
2024-05-09,9.110467109330447,4.88863817734161,0.7344873588923084,0.7198348257406462,0.5268722654454159,0.6505721781388623,0.36752523293372963,0.37594735464902806,0.2598983519440433,0.1534466507285848
2024-05-10,51.204184429951674,27.475880328218366,4.128089782320046,4.044911525266152,2.9612164038509134,3.656455524689981,2.065627325576579,2.1129627550805155,1.4607245694739484,0.8899473555718301
2024-05-13,51.251590150243075,27.4570461421888,4.125260056393955,4.028181686573522,2.9591865471199306,3.6539490949509457,2.064211377885262,2.111514359865246,1.459723270955001,0.8893373138242635
2024-05-16,51.25172421645301,27.45697063075933,4.125248711244801,4.028170608405981,2.9591784088662707,3.6539390459850822,2.064205700961711,2.1115085528506516,1.4597192564739727,0.8893348679991917
2024-05-17,51.09746759436289,27.41910091919666,4.099030500038818,4.0020911613999,2.9403712120278453,3.630716265409383,2.1330671550452003,2.098088761444869,1.4504419424387356,1.1296244886356976
2024-05-20,51.00926111779852,27.4137094982015,4.094144134726383,3.9801249500036766,2.9367978235748136,3.626388167333894,2.266995843133577,2.0955876753596994,1.4487129020729306,1.1282778877950124
2024-05-21,51.01632782520955,27.40365355804891,4.094711328174489,3.980676347492381,2.9372046808883634,3.6268905589305533,2.2673099075990173,2.095877993326112,1.4489136034745427,1.1284341968560863
2024-05-22,50.57397826425494,27.5008056471151,4.103117469326256,3.988848383217166,3.0526510118875794,3.6343362984557315,2.4634433432923286,2.1001806766746443,1.451888116521096,1.130750789255161
2024-05-23,50.5672173137817,27.504567462823204,4.103678731856029,3.98939401495966,3.0530685818553547,3.6348334367414776,2.463780315960829,2.1004679589005084,1.4520867192672557,1.1309054638539908
2024-05-27,50.57619181152057,27.50200931618035,4.1032970566311615,3.984646118941615,3.052784621849307,3.6344953679110517,2.4635511645170727,2.10027259843666,1.4519516634889367,1.1308002805232709
2024-05-28,50.57626098799486,27.502046932536423,4.10330266898775,3.9845147922556676,3.0527887973490695,3.6345003390558994,2.4635545340824287,2.10027547112138,1.4519536494213152,1.1308018271952074
2024-05-29,50.56956922145955,27.505778316789133,4.103869596096334,3.984996909375807,3.0532105816690707,3.635002494742327,2.463894907669637,2.1005656527619085,1.4521542565786876,1.130958062857548
2024-05-30,50.56265247038718,27.502016160524047,4.103308281359691,3.984451853681826,3.066470667131453,3.634505310214346,2.4635579036570023,2.1002783438139576,1.4519556353591268,1.1308033738713748
2024-06-03,50.56272162853197,27.502053776992387,4.103313893746985,3.984388914935814,3.0664748613620176,3.6345102813863917,2.463492884675898,2.100281216514394,1.4519576213023706,1.1308049205517732
2024-06-04,50.53507345932569,27.487015396702397,4.101070163322932,3.982210213802731,3.119479019731588,3.6325228971632875,2.462145823720311,2.0991327630968426,1.4511636772918195,1.1301865858424114
2024-06-05,50.54183450622032,27.483258371005853,4.10050961406851,3.9816659107605,3.119052637941212,3.6320263906611827,2.461809288632931,2.0988458459609665,1.4509653269381422,1.13003210781038
2024-06-06,50.54183450622032,27.483258371005853,4.10050961406851,3.9815975689335987,3.119052637941212,3.6320263906611827,2.461877630459832,2.0988458459609665,1.4509653269381422,1.13003210781038
2024-06-07,50.54200721287573,27.483010573828913,4.100523625932302,3.9816111744626825,3.1190632960654057,3.632038801669536,2.4618860429493217,2.0988530179334486,1.450970285036145,1.1300359692465103
2024-06-12,50.54204175434845,27.48302935629745,4.1005264283165515,3.9815455534725186,3.119065427698985,3.6320412838813856,2.461887725454119,2.098854452333827,1.4509712766598117,1.130036741536903
2024-06-13,50.57124364881819,27.46509517421388,4.098462109471891,3.9793362097979803,3.1174952035697934,3.630212813464727,2.4606483428250985,2.097797830733187,1.4502408174366284,1.1294678496686286
2024-06-14,50.576425787936294,27.467909578879762,4.098882087295039,3.9694967753274844,3.1178146597009717,3.630584808821581,2.4609004905104865,2.098012796381966,1.4503894265893498,1.129583588557058
2024-06-17,50.577393238201736,27.468434998301937,4.098960492688493,3.969504389768076,3.117874298763502,3.6306542563988327,2.46094756380196,2.098052928182605,1.4504171703378232,1.1277606635550272
2024-06-18,50.57753144840389,27.46823679508071,4.098971693703849,3.969515237025498,3.1178828188158323,3.630664177698183,2.460954288704895,2.0980586614223147,1.4504211338171067,1.127763745327719
2024-06-19,50.577773318075245,27.468299835966565,4.098991295628024,3.969534219868636,3.117487829889894,3.6306815401025228,2.4609660573734717,2.0980686946672042,1.4504280699579764,1.127769138470457
2024-06-21,50.49579349216269,27.440973227329046,4.098991295628024,3.969534219868636,3.2267942644399743,3.6306815401025228,2.4609660573734717,2.0980686946672042,1.4504280699579764,1.127769138470457
2024-06-24,50.48186683211719,27.466951567566273,4.096752288698462,3.9673659267485943,3.225031680868241,3.628698339714662,2.4596217949297445,2.0969226589703074,1.4496357973559506,1.12715311303057
2024-06-26,50.47375096115317,27.47145331713631,4.097423733900847,3.968016165920967,3.2255602537223114,3.629293072302675,2.4600249194385033,2.0972663381971484,1.4498733882408146,1.1273378499872528
2024-07-04,50.47388883642655,27.471255196469407,4.097434926518924,3.9680270050463187,3.225569064737806,3.6293029861641366,2.4600316392998534,2.0972720671387113,1.449877348748721,1.1273409294495733
2024-07-08,50.49630357920398,27.483454793789868,4.099254539630623,3.9663731044739565,3.1860089491099144,3.630914708477824,2.461124104685232,2.098203436109934,1.4505212188482959,1.127841565670372
2024-07-09,50.61120224629708,27.419854582015585,4.089768342979097,3.9568535983445057,3.1786361189690706,3.622512309793736,2.455428750318934,2.093347926353851,1.4471645281631536,1.1252315967649824
2024-07-10,50.63895060559687,27.4200480830473,4.089807371163434,3.956891358138869,3.273209166054468,3.622546879008011,2.4554521821903394,2.0933679029300034,1.447178338286181,1.0025481135845296
2024-07-16,50.63877644075714,27.412573939916502,4.0886925734950665,3.9558127906515264,3.285945931565535,3.6215594469732557,2.454782876250213,2.0927972937434496,1.4467838671312294,1.0022748395160908
2024-07-17,50.72055029222704,27.412573939916502,4.0886925734950665,3.9558127906515264,3.285945931565535,3.6215594469732557,2.3730090247803117,2.0927972937434496,1.4467838671312294,1.0022748395160908
2024-07-18,50.720723110096955,27.41266734155765,4.088706504715001,3.9554855435740404,3.2859571276226225,3.621571786551312,2.3730171102281745,2.092804424438373,1.4467887966934032,1.0022782545224704
2024-07-19,50.72214026105322,27.41343325902401,4.088820744299489,3.9528020334196223,3.286048938168689,3.621672974263272,2.373083412979018,2.092862897969693,1.446829220370374,1.0023062584526148
2024-07-22,50.72227852392297,27.413507984970764,4.08883188996659,3.952540219522297,3.286057895569816,3.6216828465379067,2.373089881738443,2.092868602879399,1.446833164264678,1.0023089906271434
2024-07-24,50.722900716164965,27.412617592158767,4.088882046220505,3.952588703934518,3.2860982044792117,3.621727272439812,2.373118991592277,2.092894275357965,1.4468509120551256,1.002321285596853
2024-08-01,50.72566619970905,27.41411216643944,4.089104977792888,3.9473520646327205,3.286277367152885,3.621924734080051,2.373248377361363,2.09300838288329,1.4469297963920138,1.0023759335562967
2024-08-07,50.72573534066135,27.414013229199497,4.089110551393659,3.9473574450190467,3.286281846470037,3.6219296708969333,2.3732516121863565,2.0930112357308444,1.4469317686106462,1.0023772998316323
2024-08-08,50.72594276464913,27.413716415861412,4.089127272287134,3.947373586266028,3.2862952844947597,3.621944481428329,2.3732613167142476,2.0930197943201696,1.4469376852988023,1.002381398679986
2024-08-13,50.72597733547869,27.41373509890338,4.089130059116008,3.9473081243190404,3.286297524176232,3.6219469498620036,2.373262934143279,2.0930212207585286,1.4469386714181993,1.0023820818246374
2024-08-14,50.72666876196546,27.414108765090695,4.089185796491201,3.9473619285734287,3.2863423184467617,3.621996319242081,2.3732952831868848,2.0930497499340213,1.4469583940884112,1.0010326829810459
2024-08-15,50.733487822022404,27.410428597081847,4.088636849564659,3.9465594448001866,3.2859011481001303,3.6215100895018963,2.3730448274873277,2.0927687714496703,1.4467641492184542,1.0008983007734282
2024-08-19,50.740201336289694,27.406693396530322,4.088079693788659,3.946021649815966,3.2854533805748187,3.621016588773305,2.3727214542749375,2.092483591265725,1.4465669996471169,1.0007619090394637
2024-08-20,50.85183631129612,27.466991650217825,4.097073995396091,3.9545668363055606,3.291316109634859,3.628983291422087,2.377941746927891,1.8785767114556973,1.4497496332709068,1.002963714072963
2024-08-21,50.917201260873455,27.502297720843615,4.102340374243932,3.954180249287738,3.3092212352234385,3.633647986486563,2.380998353211178,1.7305722868748028,1.4516131414262152,1.017927391529061
2024-08-22,50.917201260873455,27.502297720843615,4.102340374243932,3.954180249287738,3.4049425106224636,3.633647986486563,2.380998353211178,1.7305722868748028,1.3558918660271904,1.017927391529061
2024-08-23,50.918071607794026,27.50105849028176,4.102410497094823,3.954247839581747,3.405000712588703,3.63371009780174,2.3810390525138354,1.7306018681994513,1.355915042798124,1.0179447913457955
2024-08-26,50.91124888562697,27.49710005278001,4.1018607982128135,3.95371799362456,3.4182173318440117,3.6332232020169997,2.3807200072827173,1.7303699777260755,1.3557333581559718,1.017808392729873
2024-08-27,50.874794132594495,27.425851935735245,4.091232409848534,3.9707483428667687,3.409360341540445,3.6238091070233396,2.510925704337707,1.7258863920946044,1.3522204986617716,1.0151711352970831
2024-08-30,50.87514103597094,27.426038946234264,4.09126030700981,3.9700935417574073,3.4093835891748414,3.623833816933939,2.510942825755487,1.7258981605120884,1.3522297191385257,1.0151780575127007
2024-09-04,50.875487944078316,27.426225959283663,4.091288204551536,3.9694387317181126,3.4094068371262805,3.6238585271815236,2.510959947406763,1.7259099290900655,1.3522389397410253,1.0151849798227213
2024-09-05,50.85471649078948,27.415028374858952,4.089617812673911,3.967818088564982,3.448842861724787,3.6223789775759165,2.509934772231735,1.7252052742764894,1.3516868473856054,1.014770499918153
2024-09-11,50.85482047917932,27.41508443346777,4.089626175177938,3.9678262020113384,3.4486454326550486,3.622386384663858,2.5099399045792063,1.7252088019988132,1.3516896113325614,1.0147725749341523
2024-09-12,50.8616499811143,27.39177095977656,4.0901753878113425,3.968290888038157,3.4491085653617115,3.622872849753897,2.5102769746794147,1.725440487348215,1.3518711352614456,1.028542770854959
2024-09-13,50.84755384397192,27.376840815709834,4.087945998996437,3.9661279335236754,3.4881080560770257,3.6208981686110935,2.5089087244507464,1.7245000196766467,1.3511342851016388,1.0279821538809706
2024-09-17,50.8339273573086,27.376840815709834,4.087945998996437,3.9661279335236754,3.5017345427403472,3.6208981686110935,2.5089087244507464,1.7245000196766467,1.3511342851016388,1.0279821538809706
2024-09-19,50.82700142273837,27.373110822414283,4.087389031475184,3.9655875632632447,3.5148820744665605,3.620404834629145,2.50856689491737,1.7242650629278065,1.3509501980530731,1.0278420951149596
2024-09-24,50.82007737517698,27.369381845375845,4.0868322157027865,3.9650473402296535,3.528026024075692,3.619911635058743,2.508225158517323,1.7240301701942204,1.3507661611600326,1.0277020745087273
2024-09-26,50.799048461540096,27.31208657120575,4.0785813193253455,3.9570423150636636,3.520903300262927,3.6126034035924253,2.6119234768959516,1.7205495295573974,1.348039102392349,1.039222520164098
2024-09-27,50.74365635630814,27.275005461951878,4.073043905729779,3.951669912701635,3.516123035686327,3.6076986395001516,2.6083773172293503,1.7182135716321074,1.3462088949087874,1.1600029043518412
2024-09-30,9.150545636214002,4.91847060556862,0.7344873588923084,0.7126001252555569,0.6389550364123822,0.6505721781388623,0.47036570463463434,0.30984349234872033,0.24276031356988947,0.20918199981252947
2024-10-02,50.716686837841905,27.26705835204335,4.071968624993108,3.9506266746140635,3.555914467918982,3.6067462095876452,2.6076887074455866,1.7177599644533428,1.3458534967039721,1.1596966643980373
2024-10-03,50.7172719754059,27.2662870715622,4.072015604832494,3.9506043875588084,3.5559554938467226,3.6067878219803817,2.6077187933347292,1.717779782898588,1.3458690243238864,1.1597100442562944
2024-10-04,50.87848324078217,27.17392900613367,4.064292335985618,3.943111395695871,3.522115738365137,3.599946936599261,2.60277281196519,1.714521721935533,1.3297687141288945,1.1710580984086563
2024-10-08,50.974051746209284,27.188434382916483,4.066512529575745,3.945197616785089,3.5240397581303413,3.601913473071717,2.4821992480530355,1.7154583106015284,1.3304951244683578,1.1716978101884248
2024-10-09,50.942884580658706,27.209459795692993,4.261509413148348,3.96549903556378,3.5060354975642647,3.583511356990015,2.267568038841231,1.7066940625980669,1.3911265933965755,1.1657116255460227
2024-10-10,50.85494964211683,27.21183823090309,4.259791758192652,4.044782813303977,3.518102699535184,3.582066977676399,2.266654067029441,1.7060061580951615,1.3905658823302625,1.1652417708170024
2024-10-15,50.790800094044975,27.21358076219565,4.2600645372814965,4.085485474797674,3.5388868397439217,3.5822963581301446,2.2667992139911304,1.706115403530569,1.3906549283014962,1.1653163879829511
2024-10-16,50.73003620027584,27.209912534871204,4.25949030615491,4.17929057380187,3.5384098190417546,3.5818134860854856,2.2664936630646118,1.7058854294159325,1.3635086769591769,1.1651593103292102
2024-10-18,50.7301045814115,27.209814418070614,4.259496047699886,4.179296207242276,3.5384145886122105,3.581818314161557,2.2664967181661306,1.7058877288501868,1.3635105148895,1.1651608808961333
2024-10-21,50.73742880024281,27.205166088065454,4.258979370636062,4.178789258422738,3.5379853787620874,3.581383839437556,2.2662217920113945,1.7056808045912877,1.3633451210021863,1.1650195468284215
2024-10-22,50.71102742558822,27.219932377626442,4.261291039030864,4.180855125139689,3.539770858513945,3.5833277257799883,2.2674518410058373,1.7066066058371865,1.3640851109277436,1.165651890550088
2024-10-24,50.71251078639294,27.218449016821715,4.261291039030864,4.180855125139689,3.539770858513945,3.5833277257799883,2.2674518410058373,1.7066066058371865,1.3640851109277436,1.165651890550088
2024-10-25,50.72856118323157,27.21679119885619,4.261506539659387,4.18106655798926,3.5399498706578827,3.5835089406676914,2.2520578626279093,1.706692911793018,1.3641540949976116,1.1657108395194855
2024-10-29,50.730613608943486,27.213846464654097,4.261678955856288,4.181235719666758,3.540093093409799,3.5836539257750393,2.2521489785861424,1.7067619628430148,1.364209287277351,1.1657580029880303
2024-10-30,50.73352149634507,27.215406366962654,4.26192323601897,4.181475388809457,3.534563995137631,3.5838593414276607,2.252278072148696,1.706859794729053,1.364287483985756,1.1658248244350624
2024-10-31,9.21202222815329,4.940368611686635,0.7736600180332316,0.7590564507054954,0.6465080147529915,0.6505721781388623,0.4088523883274035,0.30984349234872033,0.2476568959625049,0.21163029100883715
2024-11-01,50.72655238980662,27.204435790415697,4.260205247521295,4.1797224206648,3.5600351224263,3.5824146816379625,2.2513701750310715,1.7061717566457517,1.3637375373829639,1.165354878467534
2024-11-04,50.7255265931868,27.205907868453455,4.260119097291549,4.179637897965564,3.5599631310958633,3.582342237746192,2.251324647633551,1.7061372542966198,1.363709959767489,1.165331312562916
2024-11-05,50.7255949783374,27.2059445458471,4.260124840531798,4.179508718628596,3.559967930427308,3.582347067247823,2.2513276827361,1.7061395544098155,1.3637117982404876,1.1653328835935717
2024-11-07,50.72152638275122,27.211850608865902,4.259783144685152,4.179106087203153,3.559682392725585,3.5820597345615885,2.251147108375623,1.7060027084671816,1.3636024177235018,1.1652394146410905
2024-11-11,50.721663131666205,27.211721768548102,4.2597946293695585,4.179049952562604,3.559691989887571,3.5820693920545126,2.251153177631549,1.7060073079742548,1.3636060940945498,1.1652425562110906
2024-11-14,50.741515397493245,27.20068484807325,4.258066880755802,4.177489702485094,3.558248198945509,3.5806165249646686,2.250240122632326,1.7053153610571217,1.3630530231735858,1.1647699404194034
2024-11-15,50.99204150682672,27.197752953109184,4.257607914192493,4.174344732584498,3.5578646641178504,3.580230579110127,2.007475604984527,1.7051315493057944,1.3629061030384229,1.164644392730377
2024-11-18,50.262451188573095,28.239667675244696,4.196690378409993,4.11435290686548,3.5069590024520094,3.529004907604416,1.9787527940860663,1.680734654555939,1.3434057443926042,1.1479807478156956
2024-11-19,50.26391977287273,28.240492790844783,4.196812998645465,4.111551289503996,3.5070614698965654,3.529108019193248,1.9788106099151301,1.6807837627961293,1.3434449964493103,1.1480142898826393
2024-11-21,50.26395315078601,28.240511544032433,4.196815785552276,4.111554019792503,3.5070637987717137,3.5291103627084763,1.9788119239505106,1.6807848789258488,1.343445888568166,1.1479486469120601
2024-11-25,50.26405328479184,28.240567803744813,4.196824146294915,4.111362994343716,3.5070707854157175,3.5291173932728364,1.978815866067123,1.6807882273239019,1.3434485649318422,1.1479509338132943
2024-11-27,50.25744693201292,28.244318956902852,4.197381604284411,4.111909100653875,3.507536624478997,3.529586160754668,1.9790787092732778,1.6810114839563721,1.3436270132322454,1.1481034144503894
2024-11-28,50.244197448149684,28.244337715172403,4.197384391946441,4.111911831549932,3.520755401675075,3.5295885049049627,1.979080023664747,1.6810126003885502,1.3436279055928553,1.1481041769553502
2024-11-29,50.24423081750889,28.24435647346687,4.197387179612175,4.1118481480955085,3.520757739962035,3.5295908490583705,1.9790813380579622,1.6810137168222112,1.3436287979546504,1.1481049394613239
2024-12-03,50.24676701850782,28.24578217675532,4.197599053042907,4.110993020428891,3.516950396467216,3.5297690138285653,1.9791812370510378,1.6810985701197632,1.3436966209194787,1.148162892878999
2024-12-04,50.24683376409701,28.245686861617063,4.197604628948355,4.1109984812907046,3.516955068229008,3.5297737026180434,1.9791838661081018,1.6811008032169592,1.3436984058268067,1.1481644180479464
2024-12-05,50.28044726166221,28.248915112538143,4.198192970205584,4.111574683727272,3.5174480088342737,3.5302684398983506,1.9794612708727246,1.6813364283049608,1.30403047781813,1.1483253461383534
2024-12-06,50.280514061440904,28.248952642460424,4.198198547689011,4.111580146134509,3.5173198275337527,3.5302731300147547,1.9794639006738108,1.6813386620341229,1.304032210279794,1.148326871738923
2024-12-09,50.28711863569233,28.231916470134717,4.19764087269485,4.11103397724613,3.530136271894483,3.5298041800532887,1.9792009551492697,1.6811153184933445,1.3038589868967185,1.1481743317448716
2024-12-11,50.28718543554833,28.231953972541017,4.197646448711402,4.110906601303821,3.5301409612185286,3.529808868936194,1.9792035842587195,1.6811175516350363,1.303860718902746,1.148175856944209
2024-12-12,50.2874192364419,28.23208523174769,4.197665964885993,4.110792876667127,3.5298252801244634,3.5298252801244634,1.979212786196799,1.68112536767768,1.303866780960078,1.1481811951738
2024-12-13,50.28748603709652,28.23212273460235,4.197671540969208,4.110798337350125,3.529697131356434,3.5298299690634263,1.9792154153376806,1.68112760084607,1.303868512986812,1.1481827203913717
2024-12-16,50.293097925733576,28.235406182664523,4.198139984852155,4.111257086520078,3.53009103188288,3.5302238844140463,1.9794362881109073,1.681315208173938,1.2927215545127813,1.1483108531351138
2024-12-17,50.26171416478012,28.21778680198193,4.19552027305933,4.104708502288218,3.5278881941644293,3.594405778240465,1.9782010857103633,1.6802660384715933,1.2919148739558166,1.1475942873477314
2024-12-18,50.255443218264,28.221057198093213,4.196105244162202,4.105280811728592,3.528380078963796,3.594906937423456,1.978476901436542,1.6805003138447703,1.2920950024784907,1.1477542936049365
2024-12-19,50.25564341886738,28.22116962119243,4.19612196001919,4.105297165771915,3.5283941348306938,3.5949212583107446,1.9784847830160106,1.6805070083867995,1.292100149745783,1.1473604998590448
2024-12-20,50.25587698825399,28.220836020103235,4.1961414620206705,4.105316245653807,3.5284105334836156,3.5949379661567917,1.9784939782714235,1.6805148187532468,1.2921061549427892,1.1473658323604303
2024-12-23,50.182818604176894,28.217089092967772,4.195584333369448,4.104771176016977,3.607605054245188,3.594460660289379,1.9782312903493062,1.6802916940176278,1.2919345998687155,1.1472134946986934
2024-12-27,50.209261799258144,28.202111328859004,4.193357297397146,4.102592344097345,3.605690120450207,3.592552703600767,1.977181235840784,1.6793997872534678,1.2912488348836368,1.146604548359495
2025-01-02,50.215934840603026,28.198406786614544,4.192806470933369,4.101920756488434,3.605216488131837,3.5920807969729,1.9769215194199916,1.6791791864840904,1.2910792204245933,1.146453933927208
2025-01-03,50.116181129302205,28.17216610651112,4.188904757826956,4.098368739741492,3.7476778753450875,3.5887381030465266,1.975081849343124,1.6776165874265516,1.2898777767732654,1.1453870746836647
2025-01-06,50.116380432540595,28.172278142261074,4.188921416364472,4.0979873558202415,3.7476927792008916,3.588752374826809,1.9750897038962802,1.6776232590126765,1.2898829063903323,1.1453916296866211
2025-01-14,50.11621434639852,28.172184779074232,4.188907534240674,4.097973775052749,3.747680359312823,3.588740481668691,1.9754145593434975,1.6776176993538876,1.28987863170661,1.1453878338483083
2025-01-15,50.11624756353888,28.1722034516621,4.1889103106580725,4.097910210972612,3.7476828432838514,3.5887428602940084,1.9754158686527405,1.6776188112826975,1.2898794866410879,1.145388593013958
