date,BOCI SECURITIES LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,NANYANG COMMERCIAL BANK LTD,CHIEF SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-05-02,0.0,81.31712664804868,5.148733450744883,3.055870999536484,3.2664894699218094,3.086321862724724,2.4259187673297724,1.6995388016936352,0.0
2024-05-03,0.0,81.31815840143044,5.148798777981205,3.055909772490816,3.2665309152076425,3.086361022040237,2.424680745372618,1.6995603654770388,0.0
2024-05-06,0.0,81.30320053946897,5.147851695276649,3.055347660934896,3.2659300614809585,3.1029189863594584,2.4255033123136895,1.69924774416537,0.0
2024-05-07,0.9194203218895575,80.55517144252578,5.103631192115582,3.027236972345863,3.2358819121048064,3.074370618375745,2.4006737044553037,1.6836138361873716,0.0
2024-05-08,0.9194145438416023,80.55466519784903,5.10297067395339,3.0272179478366357,3.235861576377587,3.0743512976576337,2.4019155068780615,1.6836032556060507,0.0
2024-05-09,0.9127491683961356,79.97067716870163,5.060361247341802,3.734597759411666,3.2124029173422435,3.0520635213902225,2.3857503895740413,1.671397827842274,0.0
2024-05-10,0.9125442110283251,79.95271979326701,5.05984869436895,3.732511660145931,3.230394032068144,3.051378182057803,2.382095927489524,1.6785074995743148,0.0
2024-05-13,0.904454687878509,78.75944693935314,4.982488494569857,3.6970814245686068,3.152688181728689,3.027956998549791,2.2789554601504007,1.6509984689738817,1.5459293442271256
2024-05-14,0.9245210026738038,78.74154563552847,4.985656118073483,3.698084010695215,3.160571799838353,3.022968673858996,2.2581655852683737,1.6567662087782387,1.5517209652850688
2024-05-16,0.9245039649993979,78.74009453510688,4.916149655740984,3.774801903602193,3.167270726602588,3.0216843879282647,2.2556668169287635,1.6542785234175275,1.545549485673412
2024-05-20,0.9216561593822146,78.70673398064196,4.914066784500908,3.8407456874988353,3.169612987828775,3.0234743029966853,2.2252377892079584,1.6535776397177242,1.5448946682249511
2024-05-21,0.9085718874002316,78.69030584092104,4.903832592265575,3.9166815146037015,3.1769321062812153,3.0228432253775277,2.189167128695423,1.6470934958748795,1.544572208580394
2024-05-22,0.908538422300132,78.68740746931351,4.903651971171253,3.925131535261516,3.1755873368639076,3.022731886085034,2.192769759767616,1.6408940559515224,1.5432875632854945
2024-05-23,0.9086555609371908,78.69755270416371,4.9042842032204605,3.9121305637106625,3.175996768059519,3.023121609496438,2.193666431911205,1.6411056178277779,1.5434865406730391
2024-05-24,0.9086667185732298,78.69851905344716,4.896976856310864,3.9121786018571756,3.1760357670130523,3.0292983712434562,2.1936933685555067,1.6411257694231371,1.5435054935764185
2024-05-28,0.908583042981451,78.69127201223908,4.8965259127162515,3.92102695643414,3.1757432982047606,3.0290194149124856,2.193491359846435,1.6409746445198774,1.5433633581455186
2024-06-04,0.9086220896730866,78.69465379869925,4.896736342724688,3.9291766039917264,3.1758797769451874,3.0291495881398713,2.1813069490597816,1.6410451660109193,1.5434296847554998
2024-06-05,0.9086276680458601,78.69513693477876,4.896152468017388,3.9292007266848006,3.1783550253198767,3.0291681852285635,2.1800924656965197,1.6398273657773597,1.5434391604508733
2024-06-06,0.9086332464871295,78.69562007679062,4.909689237944307,3.9292248496740734,3.1783745385566684,3.0255031342490364,2.1696688466794027,1.639837433356164,1.543448636262597
2024-06-07,0.908538422300132,78.68740746931351,4.909176866982538,3.943547854632465,3.1780428461133674,3.0251873953344934,2.1712840538348424,1.6396663013267925,1.537148790161845
2024-06-11,0.9086499822219254,78.69706953842137,4.904868045926325,3.9710460033860904,3.178433079704668,3.0255588597227354,2.1678669508281208,1.6091700022997746,1.5373375374889875
2024-06-12,0.9086165113688078,78.69417066855195,4.901003790714319,3.9647604259592977,3.1783159995650796,3.02544741082803,2.178223906984142,1.6121803776043848,1.537280908423983
2024-06-13,0.9086165113688078,78.69417066855195,4.901003790714319,3.9555514748305596,3.1783159995650796,3.02544741082803,2.1843632077366335,1.6152500279806308,1.537280908423983
2024-06-14,0.9084491940841825,78.67967952208107,4.9001012948473175,3.9548230793813435,3.1777307282255496,3.024890289491116,2.194395857331725,1.6229322088909315,1.536997825666752
2024-06-17,0.9084491940841825,78.67967952208107,4.9001012948473175,3.9548230793813435,3.1777307282255496,3.0193659362838474,2.1999202105389934,1.6229322088909315,1.536997825666752
2024-06-18,0.9082819384095306,78.66519371157506,4.899199131299516,3.9540949521436524,3.177145672396041,3.0188100371868116,2.2179263009540833,1.6226334088883778,1.5367148471469356
2024-06-19,0.9125218646636245,78.66036629333364,4.898898483933904,3.9538523026413808,3.176950701656748,3.018624782972676,2.2288361886067816,1.626215831444926,1.5237335507463212
2024-06-20,0.912163615628128,78.62948484112124,4.9736533930819515,3.943098669305721,3.175703455350921,3.017439694199571,2.2132389543956195,1.631711645979032,1.5035057309378224
2024-06-21,0.9120181572940542,78.616946176261,4.9722469409434416,3.9504431413120398,3.1751970412315527,3.016958517639175,2.212886019849998,1.6400380313411573,1.5032659741275904
2024-06-24,0.9122531515133253,78.66419629903805,4.971687652901135,3.918946289083472,3.176015175107253,3.007920108856647,2.2048674018418906,1.6404606100515349,1.5036533116066984
2024-06-25,0.9081426057192815,78.65312627677832,4.971467156444337,3.919739841442412,3.1766582904112974,3.0085291863794845,2.22433577414351,1.640792788981999,1.497208079699356
2024-06-26,0.9081537507613573,78.65409153531397,4.971528168019268,3.925924119845381,3.1766972754672613,3.0085661080965775,2.2169996631762054,1.640812925362074,1.4972264539579134
2024-06-27,0.9080423126489138,78.64444001596571,4.970918119649662,3.937713217959952,3.17937517847748,3.0081969317010975,2.2136599081332977,1.6406115837994566,1.4970427316644255
2024-06-28,0.9079364717709562,78.63527326628696,4.97033871235695,3.9372542404229702,3.179004592376415,3.007846298035809,2.225057826427877,1.6404203550780654,1.4968682372440085
2024-07-05,0.9078919145719471,78.63141422148703,4.970094791798592,3.937061018731592,3.178848581967453,3.007698687260984,2.2298561550466403,1.6403398510576934,1.496794778078075
2024-07-08,0.9121468296062705,78.62803786798112,4.96988138094822,3.9368919653080323,3.178712085420103,3.0075695397172453,2.2297604072755837,1.640269416521296,1.496730507222125
2024-07-11,0.9116284804503803,78.63623808667292,4.970399696237538,3.937302548809247,3.1851783785318806,2.9919327719761135,2.2299929518419463,1.6404404823178447,1.496886603162132
2024-07-12,0.9116005181019584,78.63382608009884,4.970247239341903,3.9371817800661977,3.185080679667139,2.9918410005270872,2.2372860629325997,1.6403901651444392,1.4925464741198284
2024-07-17,0.9116228878434625,78.63575567352046,4.970369204110184,3.9372783944679286,3.1851588382794462,2.991914417235913,2.234887066227277,1.640430418636217,1.492583099679101
2024-07-18,0.911494276820364,78.6246618044172,4.969667988424354,3.9305890483613006,3.2012709493441998,2.9914923203586246,2.2382520969835187,1.640198988033414,1.4923725272570294
2024-07-19,0.898717872825955,78.63382608009884,4.970247239341903,3.921231838295908,3.196122947046571,2.997362134216803,2.2495552489097457,1.6403901651444392,1.4925464741198284
2024-07-23,0.898717872825955,78.63382608009884,4.970247239341903,3.921231838295908,3.196122947046571,2.9746641401590828,2.2722532429674662,1.6403901651444392,1.4925464741198284
2024-07-29,0.8993192211813286,78.68644139289029,4.980325489040354,3.797398431554743,3.1982615306175575,2.9772684114194155,2.3198138818049423,1.64762647757726,1.4935451639141109
2024-07-30,0.8991150035569204,78.6685732569093,4.97919455553399,3.796536117408266,3.2128785280685856,2.976592332594583,2.338926470003702,1.6472523341616208,1.4809314017630368
2024-07-31,0.8990598255242772,78.66374542388905,4.978888985992123,3.7963031267530227,3.212681356054328,2.9764096612919757,2.3449198589271423,1.6471512434861157,1.4808405180819664
2024-08-06,0.898960522130262,78.65505681754186,4.978339055319327,3.7958838156298977,3.2233717561435262,2.9760809094414817,2.344660856696062,1.6469693115342137,1.4806769555633597
2024-08-07,0.898932941747099,78.65264365639483,4.978186318357825,3.7945401445488462,3.234317771978811,2.9759896023709422,2.342748103474692,1.6420099331844622,1.4806315279424913
2024-08-08,0.9007682328889879,78.65216104193408,4.976928567413202,3.7945168611617848,3.2342979261293285,2.975971341629149,2.3427337283175445,1.6419998577731139,1.4806224427528116
2024-08-15,0.9009783130009031,78.67050455604878,4.978089302963437,3.7659420494370175,3.235052239664687,2.976665407393992,2.3494175627843714,1.6423828103476954,1.4809677583591139
2024-08-19,0.9009783130009031,78.67050455604878,4.976248066628966,3.7659420494370175,3.235052239664687,2.976665407393992,2.3512587991188423,1.6423828103476954,1.4809677583591139
2024-08-20,0.9008953749360088,78.6632626731777,4.9757899863631865,3.7655953818851153,3.2347544422940753,2.9763913953948515,2.35840662525823,1.6440726903634655,1.4808314303273766
2024-08-22,0.9008732606974811,78.66133172958256,4.999601127317696,3.761820904683623,3.234675038921269,2.976318334048217,2.3405521909401856,1.644032333384572,1.4807950804244017
2024-08-28,0.9009064324624154,78.66422818052565,4.999785221574454,3.7619594216584513,3.2415448067210346,2.9764279274132934,2.3302055341006755,1.6440928695959205,1.4808496059480984
2024-08-29,0.9009174902602642,78.66519371157506,4.999846589339491,3.7620055962502854,3.241584593702122,2.9764644603285295,2.3290067272055195,1.6441130493237384,1.4808677820149982
2024-09-02,0.9009174902602642,78.66519371157506,4.999846589339491,3.7620055962502854,3.241584593702122,2.9764644603285295,2.325938207143325,1.6441130493237384,1.4839363020771925
2024-09-03,0.9009285483295647,78.66615926632676,4.999907958611011,3.762051771975635,3.2416243816599186,2.976500994140592,2.3247393331555797,1.6441332295469375,1.4839545162540106
2024-09-04,0.900956194690484,78.6685732569093,4.996992736491772,3.762167216248411,3.2417238558277504,2.976592332594583,2.3248106713130476,1.6441836822723481,1.4840000536523097
2024-09-05,0.900956194690484,78.6685732569093,4.996992736491772,3.7590985643591384,3.2484748899841502,2.976592332594583,2.3211282890459204,1.6441836822723481,1.4840000536523097
2024-09-09,0.9009396066703272,78.66712484478163,4.996900733998505,3.7590293534439745,3.250256237688047,2.976537528849515,2.321085553424508,1.644153410265536,1.4839727308779642
2024-09-11,0.9009396066703272,78.66712484478163,4.996900733998505,3.756574477131521,3.2527111140005003,2.976537528849515,2.321085553424508,1.644153410265536,1.4839727308779642
2024-09-13,0.9009285483295647,78.66615926632676,4.996839400885093,3.7098862906350267,3.29931326690718,2.9875478019538977,2.351128929598476,1.6441332295469375,1.444063265817075
2024-09-16,0.9008787891553304,78.66181445659402,4.996563420505926,3.70968138994821,3.299131042574289,2.987996474385084,2.3559084956180607,1.644042422443549,1.4439835087755397
2024-09-17,0.9005361530314455,78.70980400060671,5.022268041463518,3.708270466672404,3.3009434873720767,2.9868600334537523,2.27833192939972,1.6464843560874658,1.4465015319129078
2024-09-19,0.8983153554964152,79.0144231598133,4.9774503416947145,3.6146790224232457,3.3056536446809504,2.9684794206492575,2.187042970397948,1.6179467301992656,1.4160093546448942
2024-09-20,0.8980900319901444,79.10166519565168,4.976201853002612,3.6247843593607665,3.304824491015504,2.9677348400437262,2.0935041481405134,1.617540902303775,1.4156541784912766
2024-09-23,0.8981999317729046,79.11134491094893,4.9768107936245265,3.625227926263255,3.305228904248794,2.9680980034266757,2.0723454829120076,1.6269166339129109,1.415827412889987
2024-09-24,0.8965508827707733,79.12780586499659,4.974174454034707,3.6259822391923766,3.3059166339438346,2.9687155852020624,2.0574771794370923,1.6272551517320724,1.416122008690491
2024-09-25,0.8839373190620021,79.21461795792916,4.902056822055757,3.6269588749600845,3.306807062031118,2.9695151902837758,2.050073463669422,1.6295298776613916,1.4165034323472805
2024-09-26,0.8841646385706555,79.23498934359651,4.8561701859445074,3.637076144812807,3.3076574636832974,2.970278851597126,2.0561113963436712,1.6366842651657634,1.4168677102856626
2024-09-27,0.8842241939544054,79.24032643805938,4.847312132509054,3.625074257763214,3.3078802602089326,2.97047892304212,2.067884420349049,1.6398562267381562,1.4169631473756887
2024-10-02,0.8841321571971424,79.23207850417599,4.839460228868568,3.6246969325533813,3.3105973503912387,2.9750679721751485,2.0774656574583825,1.6396855380706006,1.4168156591095482
2024-10-03,0.8796953844449269,79.34399327631125,4.794554106452796,3.577550331730099,3.313090758953336,2.9745580188016003,2.0605808378856114,1.639404481241137,1.416572804179235
2024-10-04,0.8797223116424615,79.34642197085475,4.793476478886899,3.5776598394144363,3.3131921716137795,2.9777100374592433,2.0557463622097325,1.6394546628938844,1.4166161650248128
2024-10-07,0.8796846140274638,79.37485454710279,4.793883237612435,3.5768943630914896,3.3130501956274414,2.9775824374596964,2.028722902496183,1.6393844094401862,1.4159432931423268
2024-10-08,0.8747872744921682,79.37485454710279,4.793883237612435,3.5768943630914896,3.3130501956274414,2.9775824374596964,2.0336202420314784,1.6393844094401862,1.4159432931423268
2024-10-09,0.8611877929880456,79.3627087305061,4.805391160447154,3.5763470322879534,3.324784713227479,2.983859623892482,2.0431022409339703,1.6391335533916034,1.4034851523252228
2024-10-10,0.8611825219157256,79.36222297515675,4.804749678065705,3.5763251425398614,3.3247643632169313,2.984453430604889,2.0437018057403042,1.6391235207464914,1.4034765620133327
2024-10-14,0.8611192740804913,79.35639437474416,4.804396802794496,3.576062486462197,3.324520182519708,2.984234243366365,2.050896010976351,1.6390031385839061,1.4033734864723288
2024-10-15,0.8611192740804913,79.35639437474416,4.79888857716072,3.576062486462197,3.324520182519708,2.984234243366365,2.0564042366101285,1.6390031385839061,1.4033734864723288
2024-10-17,0.8613195907701053,79.37485454710279,4.800004912031554,3.5524076654150116,3.3252935444656804,2.9824797769949916,2.060555609475604,1.6393844094401862,1.403699944304088
2024-10-23,0.8611614382716835,79.36640056359985,4.812588762708065,3.545634834333946,3.3314155710822835,2.9819321444631424,2.058341092329546,1.6390833913941492,1.4034422018173205
2024-10-24,0.8606294181748461,79.31736850266805,4.809615575770302,3.543444363530123,3.3293574435861317,2.9800899256203626,2.1188488305313906,1.6380707760285982,1.4025751640902075
2024-10-25,0.8605715150846855,79.31203203537711,4.809291985153434,3.5432059608284177,3.329133444638197,2.9798894253678663,2.125434267888616,1.6379605667354569,1.4024807989262147
2024-10-30,0.8605451980738502,79.30960660579937,4.8091449129031165,3.5461556918494557,3.329031636898342,2.9797982978079594,2.1253692702961122,1.6379104765044572,1.4024379098673339
2024-11-01,0.8605241456240609,79.30766636894182,4.8090272615792395,3.545457336306099,3.3289501951895972,2.9797253997728674,2.127152081364949,1.639093610712497,1.402403600508864
2024-11-04,0.8541991526925286,79.39894212418277,4.775444081981852,3.4913938166602274,3.3434223098945925,2.9857225931264257,2.1131798652150167,1.6356354570168314,1.4020605992297552
2024-11-05,0.8542409389136432,79.40282620875651,4.775677689989659,3.490953128316385,3.343585865411454,2.9858686504762493,2.1090028620709775,1.63571547000286,1.4021291860622647
2024-11-06,0.8542252686016426,79.40136963251,4.775590084308396,3.490889089797264,3.343524530217453,2.9858138772955054,2.1107985878402795,1.635685464215744,1.4021034652137199
2024-11-07,0.8541260366415974,79.39214589044977,4.791543127530564,3.4904835670629053,3.3431361262392656,2.9866898274833233,2.104439383049662,1.635495453125464,1.4019405884174536
2024-11-11,0.8540947050227575,79.38923357499841,4.791367360961598,3.4903555268252853,3.3430134910983815,2.9884144009672435,2.1061963198306373,1.6354354587944715,1.4018891615012048
2024-11-12,0.8540633757024881,79.38632147320223,4.791191607287329,3.490227495981034,3.3428908649543345,2.9895274926164404,2.108564483033559,1.6353754688648217,1.4018377383577705
2024-11-13,0.8540894833097633,79.38874820986253,4.7882811977681214,3.490334187698954,3.3466612968057587,2.989618878586072,2.104960695086267,1.6354254601672273,1.4018805907153093
2024-11-14,0.8540685970962543,79.38680680866543,4.788164103405772,3.4902488338028026,3.346579456338508,2.9895457693634095,2.107354655827336,1.6353854668808017,1.4018463086196928
2024-11-15,0.8540633757024881,79.38632147320223,4.788134830710012,3.490227495981034,3.3465589968471154,2.9895274926164404,2.1110099042954125,1.6353754688648217,1.398780961780453
2024-11-18,0.8526351150558,79.25356275520633,4.777075909478702,3.6491806391686676,3.340962505236542,2.9894107326723756,2.100155641307808,1.6326406104325448,1.4043760914412282
2024-11-20,0.8526975665851737,79.25936770754173,4.777425807918508,3.6488375469192333,3.341207215094661,2.9920712035794716,2.091153803236081,1.632760193711768,1.4044789554133752
2024-11-21,0.8525570635071313,79.24630776042447,4.776638608497005,3.648236310412048,3.3479799931282193,2.991578185620585,2.0908092337690993,1.6416453119786563,1.404247532662784
2024-11-22,0.8509470242808034,79.3320522747798,4.703693551418835,3.7045170454891174,3.354378269906909,2.982889568984322,2.0386128710727207,1.640894261874811,1.3920151321926835
2024-11-25,0.8509366428900634,79.33108443893411,4.7036361672582645,3.7044718510905774,3.354337347134379,2.982853178302803,2.0391979908110978,1.6414842337040578,1.3919981498746414
2024-11-29,0.8465944118870712,79.32431024917295,4.703234517335162,3.704155521174483,3.3692993741096404,2.982598468391771,2.0365841075583075,1.6413440651211155,1.3918792852494932
2024-12-04,0.8466253952442142,79.32721333168811,4.703406644616813,3.704291084523136,3.369422682513717,2.9827076244554807,2.03299887777303,1.6414041344396113,1.3919302247458911
2024-12-06,0.8465685941550434,79.321891176053,4.703091087557305,3.7040425592965263,3.369196624000331,2.982507511108186,2.039571598598318,1.6412940107141365,1.3918368385171536
2024-12-09,0.8464188823563706,79.30786346101127,4.702259367327071,3.70338751624657,3.378967598801621,2.9819800682439856,2.0465286521527233,1.6410037553465369,1.3915906985138602
2024-12-10,0.84640339795108,79.30641260124646,4.702173344092779,3.703319766395467,3.3789057838954855,2.9819255158362976,2.0483206150703728,1.640973734788441,1.3915652407236054
2024-12-12,0.8463259844220106,79.29915909861148,4.701743275128331,3.7029810543190704,3.378596743287003,2.9816527837346047,2.057279446282322,1.6408236484723564,1.3914379657428155
2024-12-13,0.8463259844220106,79.29915909861148,4.699304295346135,3.7029810543190704,3.378596743287003,2.9816527837346047,2.0597184260645185,1.6408236484723564,1.3914379657428155
2024-12-16,0.8462124701911674,79.28852302785711,4.698673996947642,3.7024843886678385,3.3781435859720883,2.981252866883868,2.0789513857002024,1.6406035715305702,1.385154706249519
2024-12-17,0.8460319421127391,79.27160788513838,4.697671597883919,3.7016945132929857,3.3774229043564032,2.980616856578742,2.099841527794226,1.6402535707675654,1.384859202075031
2024-12-18,0.8455732317759269,79.228627586,4.704262605024285,3.703342706027276,3.3755916983216214,2.986920428960641,2.1322091579364146,1.6393642411448264,1.38410834480901
2024-12-19,0.8455371745337885,79.22524908996701,4.704062004142591,3.70318478673696,3.37544775510931,2.9867930596103496,2.136382471966856,1.6392943347769633,1.3840493231561726
2024-12-23,0.8454238717898376,79.21463283513818,4.703431655591588,3.7026885566357506,3.3749954420659147,2.9863928266466666,2.149496284975747,1.6390746678576749,1.3838638592986388
2024-12-30,0.8451664784481527,79.19051556126396,4.701999673326107,3.700952345826998,3.373967908559953,2.9909637911652207,2.182331886713386,1.6385756437348555,1.375526710961367
2025-01-02,0.8454135730460884,79.2136678621442,4.69728348366818,3.6258984152329714,3.3749543287092045,3.002801812044104,2.224996961338156,1.6390547010569336,1.3759288627601682
2025-01-03,0.8454032745532497,79.21270291266005,4.681390178830171,3.6258542459765812,3.3749132163541473,3.002765233103401,2.2420241020392737,1.6390347347426477,1.3759121017404834
2025-01-08,0.8454290212558063,79.21511533045164,4.6815327502681034,3.618655486513505,3.3750159991199014,3.0028566821261706,2.24635607376903,1.6390846514404718,1.3759540050553793
2025-01-09,0.8453363404651066,79.206431314006,4.681019533728248,3.6182587886910653,3.374646010459046,3.0025274917096367,2.257072390319658,1.638904965555909,1.3758031650653284
2025-01-10,0.8453363404651066,79.206431314006,4.678583405945928,3.6182587886910653,3.374646010459046,3.0025274917096367,2.259508518101978,1.638904965555909,1.3758031650653284
2025-01-13,0.8452591219939685,79.19919608793373,4.673893199786533,3.6179282736067484,3.3743377485364405,3.002253221491545,2.272699598905973,1.6387552574104964,1.3756774903345639
2025-01-14,0.8452333856384416,79.19678463963945,4.673750889607377,3.617818115329958,3.374235007076805,3.002161809220113,2.275675188855084,1.6387053607730881,1.3756356038596829
2025-01-16,0.844888669619583,79.23083472087885,4.670627350137652,3.61634264136163,3.3728588749006554,3.000937421631516,2.250398711515561,1.6380370388662087,1.3750745710883558
2025-01-17,0.8448835267340002,79.2303524382631,4.670598919762236,3.6163206284774465,3.372838344116063,3.00091915475405,2.250993718920989,1.6380270680412066,1.3750662009309125
2025-01-20,0.8447549749396103,79.21829728077239,4.669888272846996,3.6157703934554934,3.3723251557207354,3.000462555080892,2.26586655021626,1.6377778368605846,1.3748569801070458
2025-01-27,72.02814233642958,8.034909919282414,4.669888272846996,3.6157703934554934,3.3723251557207354,3.000462555080892,2.26586655021626,1.6377778368605846,1.3748569801070458
2025-02-04,72.02375887615405,8.034420933903835,4.681775595740502,3.6155503463270926,3.3721199240865882,3.0002799541142173,2.2596428944474827,1.6376781656229937,1.3747733096032488
2025-02-05,72.01148802529872,8.033052091420089,4.680977951033119,3.6088496331180853,3.371545408380933,3.0149805989040823,2.2671680547964908,1.637399150686354,1.3745390863621234
2025-02-06,72.01806117536576,8.033785341882497,4.681405226893907,3.6091790459778705,3.3718531603040605,3.015255803881361,2.2582470813731037,1.637548611149292,1.3746645531721482
2025-02-07,72.01718468602529,8.033687567420078,4.682565293284262,3.609135120788689,3.371812123468239,3.015219106981614,2.2582195975799735,1.6375286815111043,1.37464782294076
2025-02-10,72.01849942803658,8.03383423000619,4.68265077795488,3.60920100897341,3.371873679096555,3.0152741526662026,2.256435228675334,1.6375585761503029,1.3746729184405555
2025-02-13,72.02770396639168,8.034861018066147,4.664990976346369,3.609662293634744,3.3723046314331673,3.01200787239898,2.2658527599396647,1.6377678691908777,1.374848612598362
2025-02-18,72.02638888829297,8.034714317988687,4.661862811790566,3.6095963886070295,3.3722430600693896,2.996737922357277,2.2858951333009614,1.6377379669097143,1.3748235106834057
2025-02-19,72.03033426666079,8.0351544342926,4.6621181739290165,3.6097941109103124,3.372427780906093,2.9969020742071115,2.2939325584253862,1.6317413608751556,1.3675952397935378
2025-02-20,72.01192619797355,8.03310097062004,4.639021584590409,3.608871592104632,3.371565923428051,3.005263327163173,2.3316803137657987,1.6313243531331174,1.367245737221229
2025-02-21,71.99683628010719,8.032367845072914,4.638598213186293,3.608542235363051,3.3712582239330073,3.0110732629930435,2.343027507736151,1.631175473446019,1.3671209581623294
2025-02-25,72.00691269162427,8.033492025634798,4.638030402885626,3.6090472736177706,3.3717300527931324,3.0206222671115524,2.321449224220502,1.631403766745784,1.3673122953665708
2025-02-26,72.01041819158644,8.033883118724884,4.6382561953101895,3.598269336508679,3.371894198138777,3.02076931953815,2.3276475921098756,1.6314831880906087,1.3673788599923897
2025-02-27,72.01523881137562,8.034420933903835,4.638566695792813,3.5985102167702574,3.3721199240865882,3.02097154000466,2.32110907606321,1.6315924050669812,1.3674703969360338
2025-03-11,72.02225177423966,8.035203339080484,4.639018407076659,3.5988606456368784,3.3724483066927013,3.02126572720133,2.3243782860962687,1.6378376454268286,1.3487358685491835
2025-03-14,72.02356685683895,8.03535005701602,4.639103112736849,3.5989263586477285,3.372509885551677,3.0213208936795746,2.322594788533694,1.6378675513480532,1.3487604956474493
2025-03-17,72.02356685683895,8.03535005701602,4.639103112736849,3.5989263586477285,3.372509885551677,3.0213208936795746,2.328072606431179,1.6378675513480532,1.343282677749964
2025-03-18,72.02356685683895,8.03535005701602,4.639103112736849,3.5964917729155133,3.372509885551677,3.0213208936795746,2.354853049485551,1.6378675513480532,1.3189368204278078
2025-03-19,72.01874512208248,8.03481211744511,4.638792540438173,3.5956423942415023,3.3722841073954237,3.021118626441235,2.3619986682551235,1.6377579016424986,1.318848522058452
2025-03-20,72.01874512208248,8.03481211744511,4.648530231417839,3.5956423942415023,3.3722841073954237,3.021118626441235,2.3522609772754577,1.6377579016424986,1.318848522058452
2025-03-24,72.01173284206922,8.034029788451097,4.6480776159831,3.5934666565043467,3.3719557567638585,3.0208244678895135,2.3635943258023513,1.6375984373671801,1.3187201091693346
2025-03-25,71.97975663471115,8.030462344754111,4.646013676013886,3.5809220359640936,3.3704584680273557,3.019483096063489,2.417897926440848,1.6368712754848609,1.3181345425402056
2025-04-01,71.98369737205334,8.030901995349176,4.646268035301016,3.578684845728709,3.370642993401798,3.022081644327762,2.4125555155804963,1.6369608906775377,1.3182067075801651
