date,THE HONGKONG AND SHANGHAI BANKING,FOSUN INTERNATIONAL SECURITIES LTD,"CHINA MINSHENG BANKING CORP., LTD.",CITIC SECURITIES BROKERAGE (HK) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DEUTSCHE BANK AG,CHINA SECURITIES DEPOSITORY AND CLEARING,ICBC INTERNATIONAL SECURITIES LTD
2024-04-26,15.09886444394675,27.237319389724885,13.093667580377765,7.091053999750708,1.7789139583301607,12.251005422788964,12.159761032441505,3.112253310739908,4.223434510916686,3.953726350982667
2024-04-29,15.09958231073583,27.23752902125379,13.09376835555004,7.091108575917701,1.7789276497087991,12.2512855023838,12.158704491517671,3.112277264140407,4.223060048026986,3.9537567807649796
2024-04-30,15.102909837048239,27.238785011945506,13.093513043852356,7.0909703083907525,1.7788929629000847,12.251046618021753,12.15504363564505,3.112216578723467,4.222942315896612,3.953679687576181
2024-05-02,15.11483879201934,27.241357858024053,13.093593058208553,7.091013641255059,1.7789038337011212,12.251121484072186,12.14529772022835,3.112235597454732,4.217934166554661,3.9537038484819473
2024-05-03,15.104998637678966,27.246098122448302,13.095862966151373,7.0922429408151855,1.779212224829796,12.25324534097239,12.144536299336572,3.112775135247848,4.216639069138188,3.954389263381382
2024-05-06,15.103825135111135,27.246389548675452,13.096003040444518,7.092230313449269,1.7792312554118501,12.25373034859487,12.144666198171198,3.1128084297148044,4.216684170613257,3.954431559813646
2024-05-07,15.081888295476853,27.250622742904962,13.097944146934495,7.0932716918310685,1.7794949753671974,12.255546612338291,12.146466296285338,3.1132698142018356,4.2173091729887515,3.9641862516712063
2024-05-08,15.090678379978764,27.27211224539225,13.108473108131808,7.098973715107962,1.7809254466943203,12.265398400778185,12.148418457617828,3.1157724586399826,4.216492203234663,3.9027555844242396
2024-05-09,15.085674185818219,27.271859320290382,13.108947567574122,7.099053513578178,1.7809899070542174,12.265842345243495,12.145297494413583,3.1158852336101046,4.22355358827367,3.9028968441440264
2024-05-10,15.080342582614017,27.272623956816417,13.109357687318871,7.0992756108899515,1.7810456261821115,12.266226088034884,12.14067288002732,3.1159827155818713,4.2232959865229684,3.911176866011585
2024-05-13,15.136698672908242,27.254225652498242,13.100505512605265,7.094481781203816,1.7798429641271187,12.257943243139065,12.127583724273839,3.1138786290155562,4.226304000543077,3.9085358196857807
2024-05-14,15.145658146344557,27.26336108176808,13.104883943378018,7.0968528879765795,1.7804378205009666,12.262040074047977,12.078358549674277,3.1149193447344103,4.243646027068308,3.909842124506832
2024-05-16,15.151518369069578,27.261937509290913,13.104182640119296,7.09647310238836,1.7802982701094123,12.26138387528272,12.064076747273552,3.1147526509203667,4.255743944866213,3.909632890679592
2024-05-17,15.148757717273323,27.261202984246175,13.10382957092395,7.096281900379285,1.7802503030980414,12.261584750154418,12.063140780121413,3.1146687293784923,4.253486628103439,3.9167966363214637
2024-05-20,15.142806903430648,27.25743113274728,13.103420926958776,7.096060602265014,1.7801947858510465,12.266514569333916,12.061073540526174,3.114571598186966,4.261251449992686,3.9166744907074973
2024-05-21,15.14943694267303,27.259118255755606,13.10423197488277,7.096499819264307,1.7802695557517318,12.267273816192548,12.053975240665773,3.1147643773736324,4.257513100672583,3.916916916768017
2024-05-22,15.152113355607122,27.259151606641964,13.104248007600605,7.096508501663965,1.7804045471938212,12.267288824911873,12.049182146076005,3.1147681882141667,4.259413113067273,3.9169217090232076
2024-05-23,15.162261679947223,27.257321700332938,13.10333427025951,7.0960136739710205,1.780289256160679,12.266433447337606,12.044889071064112,3.114551000627303,4.258257311689386,3.916648588610224
2024-05-24,15.179030588380794,27.27492039379286,13.099956832880624,7.0941934990828335,1.7798303794080168,12.263271724529032,12.036482510225682,3.113748212516201,4.267515775608854,3.8910500835751045
2024-05-27,15.173906410098246,27.256209928890403,13.102782787600217,7.095723875850957,1.7802674481591274,12.266005719807348,12.049685221136683,3.114419917894245,4.269109220149371,3.8918894704134073
2024-05-28,15.163174929538654,27.251768217855627,13.10064753933768,7.094567546518253,1.7800658511129996,12.264006833935087,12.069771393257849,3.113912387560705,4.270830058355861,3.891255242527287
2024-05-29,15.164367970649858,27.246740979749617,13.098213794690889,7.093249568476648,1.7797882640711349,12.26225952308497,12.070139950026494,3.11333390717788,4.281373689126626,3.8905323529458844
2024-05-30,15.159679566542659,27.24712373534683,13.098363758877621,7.09333078057316,1.7799856461545347,12.262399916256566,12.072163245932739,3.1133695523883445,4.283006901463788,3.8905768964637573
2024-05-31,15.154881732038245,27.247163847255912,13.098383041660691,7.0933412230346145,1.7800059670816781,12.26241796837375,12.07516355521224,3.113374135741716,4.284685905616638,3.890582623984514
2024-06-03,15.112329546326157,27.254794738789712,13.102034376355046,7.095318578775717,1.7805198709973553,12.268739961670537,12.091366107541399,3.1142420269128768,4.288987621090627,3.8916671715405777
2024-06-04,15.131443338180924,27.243208612077147,13.096464646994333,7.092302329308142,1.779816058363003,12.265294261754601,12.096021819066891,3.1129181496618017,4.29251797696927,3.890012807623889
2024-06-05,15.132956523190302,27.242432498818165,13.09621065784921,7.0921913295681485,1.7797638435299028,12.26505639209373,12.110378888562396,3.112857778604346,4.278214721972196,3.889937365811602
2024-06-06,15.1603540548615,27.235153240416793,13.092711311692753,7.090296275104045,1.7792352068164992,12.2617791328112,12.1101185436039,3.112026013814687,4.269428257816835,3.888897963061788
2024-06-07,15.164916946159726,27.237866333503195,13.094015572558423,7.0910025914458235,1.7793505183119551,12.263000618436726,12.09678879446026,3.1123360255186143,4.271437234934835,3.8892853646704433
2024-06-11,15.165090438516065,27.23753793712146,13.093857703095235,7.090917097980021,1.7793290653734286,12.262852768198274,12.098421235604551,3.1122985012912383,4.270456779753266,3.8892384730664658
2024-06-12,15.168237192055548,27.235967186508148,13.093077081601967,7.090494356079262,1.7792229864359965,12.262121689042175,12.099548914229743,3.11211295420812,4.270211032981406,3.889006606857639
2024-06-13,15.153624649620081,27.235624188858097,13.09289518209669,7.090413542358704,1.7794371249179126,12.263720643993972,12.107758501219275,3.112069718244319,4.275503871025485,3.8889525776654637
2024-06-14,15.153205161919011,27.22922614583714,13.089819471179872,7.088774434829023,1.7790367982818092,12.260839718198651,12.122753514458433,3.1113386479444984,4.276967101033899,3.8880390063176646
2024-06-17,15.14664301580769,27.22567875189876,13.088114143749785,7.087850917013058,1.7789818937118778,12.259242389348291,12.128266518263016,3.1109333061326945,4.28675658724608,3.88753247682875
2024-06-18,15.14895201748159,27.22474628142401,13.087648875896887,7.08759010881623,1.7789186528907066,12.258806586961327,12.128507440377907,3.1108227159251247,4.286613040838954,3.8873942793872613
2024-06-19,15.147879365632818,27.222182478127227,13.08641638847576,7.086639708171429,1.7787157602304209,12.25791741830555,12.130106350732916,3.1105297641579215,4.292584569686006,3.8870281964799545
2024-06-20,15.146736342089792,27.22070256574844,13.085704955818853,7.086254448619352,1.7786190617576212,12.25725102633863,12.131347871009012,3.110360662672166,4.296206184673887,3.8868168812722454
2024-06-21,15.153146061731674,27.218422288475203,13.084608766786149,7.085660833339491,1.7783816573842026,12.256224236861753,12.129765807515277,3.1101001078715127,4.297198957272603,3.886491282762134
2024-06-24,15.15346020904868,27.216906361312397,13.08388002087891,7.085266198205615,1.7783091319835083,12.257309719638377,12.130725726488702,3.10992689117355,4.297940916230811,3.886274825039452
2024-06-25,15.154914485021271,27.212651791270787,13.081834737582348,7.084158623343742,1.7780311451815838,12.255393646517074,12.131790532056298,3.109440744746504,4.306116975039898,3.8856673192404982
2024-06-26,15.15504962660255,27.212891948084163,13.081950187255087,7.084221142387219,1.7780645149547363,12.255501802690437,12.129961822347243,3.109468186150832,4.307189158536164,3.8857016109915703
2024-06-27,15.149064214728734,27.213346776407654,13.082194330905336,7.084353352614602,1.778221448809179,12.255730522636846,12.131195881923224,3.1095262170179763,4.310593126537313,3.885774128419133
2024-06-28,15.151924524271982,27.212188459634067,13.081637496597034,7.084051812146766,1.7782164716304678,12.256976655024326,12.131068439735525,3.1093938622435093,4.308933545512567,3.885608733203752
2024-07-02,15.15019989107411,27.211519810957473,13.081316059031925,7.083877745225388,1.778172777897705,12.25667548074606,12.13108855340568,3.1093174592708457,4.312318965048586,3.8855132573422253
2024-07-03,15.15328319801692,27.209723180051604,13.080452369797205,7.083445387293703,1.778126079821172,12.255866238111876,12.13280647349919,3.1091121676927824,4.311928188002559,3.885256717712987
2024-07-04,15.149808449987468,27.20933533389142,13.080265921622356,7.083344420184405,1.7780653824226138,12.255691543550352,12.136336662364592,3.10906785054895,4.312883097987904,3.8852013374399386
2024-07-05,15.478125109971263,27.10500100497185,13.030109578210244,7.056183301490498,1.7712473820498114,12.208697034608825,12.089306789123318,3.0971461147265984,4.29388017086732,3.8703035139802706
2024-07-08,15.479164618012137,27.105309227332715,13.0302492842065,7.05625895635065,1.7712663729783709,12.208827933598734,12.088397509783285,3.097179321652519,4.2930017655537,3.8703450105313926
2024-07-09,15.475294718594334,27.105666525606843,13.030421047071908,7.056351970937783,1.771289721556053,12.208988868606456,12.089763051675249,3.0972201482233217,4.294607918867341,3.8703960288607147
2024-07-10,15.478806822309076,27.10399254566776,13.029616320008289,7.055916187828326,1.771180331017459,12.208234871193287,12.088417759310982,3.097028871451354,4.296649288583758,3.870157002629705
2024-07-11,15.48068912399362,27.102719874344395,13.029004512761922,7.055584876410748,1.7710971650258804,12.20766163201447,12.087991000262319,3.0968834500775215,4.298393086180306,3.8699752789288193
2024-07-12,14.838172041200865,30.136514715182088,12.485614446228999,6.761323351543965,1.697231459829676,11.698526643233539,11.585576443258134,2.9677242574213203,4.120743266306335,3.7085733757950767
2024-07-15,14.83587784142263,30.13805802159275,12.486253840963194,6.761669602388549,1.6973183759252195,11.69912573079673,11.584364301771382,2.967876236106143,4.120692755289308,3.7087632937440955
2024-07-16,14.840545302464307,30.13969116444451,12.486930455103062,6.762036008623788,1.6973850400935468,11.699759691470154,11.581490640873085,2.9680370615268266,4.115160368513043,3.7089642668876763
2024-07-17,14.83267904740587,30.139907156570082,12.487019941044911,6.762084467863888,1.697397204179792,11.699843536256441,11.58403729338547,2.9680583315733635,4.119982175028775,3.708990846691408
2024-07-18,14.830255549639151,30.135613291414266,12.485209529397249,6.7611040773030595,1.6971511096205083,11.698147252185954,11.593299229550457,2.967628012137679,4.12313884447292,3.7084531042787567
2024-07-19,14.821015840179118,30.139339842162933,12.486756937912054,6.761942044018321,1.6973614533934145,11.699597112728771,11.594904835258127,2.9679958179677643,4.122173388904446,3.708912727475052
2024-07-22,15.045259163825865,29.841164132971254,12.503218028412244,6.7708562032749695,1.6995990576516513,11.715020503113157,11.610483361273841,2.9719084790379426,4.128688943068772,3.713802127370305
2024-07-23,15.032258335208892,29.84159794069673,12.50340687001103,6.7709584664929405,1.6996247274434293,11.7151974402182,11.618093177647394,2.971953365078269,4.13305145864655,3.713858218556567
2024-07-24,15.027222743163168,29.84178320184599,12.503470333967048,6.7709928340708965,1.699675595738734,11.715256903433529,11.623330950227082,2.971968449920313,4.132421918523614,3.713877069109627
2024-07-25,15.01879680361722,29.840814180097908,12.503064321544862,6.7707729665359055,1.699620403909016,11.714876485861058,11.633226305655315,2.971871944224152,4.133200116381969,3.713756472172596
2024-07-26,15.01860672407578,29.839999902992385,12.502723145899838,6.7705882100014465,1.6995740257514151,11.714556817783008,11.634775826281281,2.9717908496779333,4.133729363982373,3.7136551335545374
2024-07-29,15.012395920475447,29.83743206956285,12.501647244071467,6.770005577870088,1.6994277716289796,11.713548740346457,11.643556308532848,2.971535116973034,4.137115689632705,3.7133355609061223
2024-07-30,15.016004472946973,29.836337889375937,12.501188791256682,6.769757312337338,1.6993654512458958,11.713119188201343,11.644360521268638,2.9714261466420036,4.135240839005447,3.7131993877197482
2024-07-31,15.156525557575875,29.12545573250169,12.632489919163364,6.840860691832422,1.7172140418239608,11.83614314907392,11.76848035787347,3.0026353069114955,4.181652528998218,3.738542714245589
2024-08-01,15.191642414001588,29.111294944330112,12.626348006210385,6.837534667338316,1.7163791328524116,11.830388419690735,11.767220404503114,3.001175426491832,4.18129154872464,3.7367250358568618
2024-08-02,15.176341574165475,29.116163414588026,12.628459592103486,6.838678152512337,1.7166661740429727,11.832366892110837,11.770237840312241,3.001677332481606,4.182059075114829,3.7373499525681884
2024-08-05,15.174663043706943,29.11634862590327,12.628562128664234,6.838733679042133,1.716680112484487,11.832462964810581,11.771203755405626,3.00170170454915,4.182263687516639,3.7373802979169346
2024-08-06,15.164494755394115,29.116098732796885,12.628453743143094,6.838674985130175,1.7166653789568906,11.832361411866412,11.777067112794851,3.0016759422335166,4.187159716095936,3.7373482215881206
2024-08-07,15.172280516243534,29.11188896747173,12.62666485560024,6.837706250498099,1.7164222041886945,11.830173403211884,11.778367801237053,3.001250738894298,4.188426456291115,3.736818806363351
2024-08-08,15.176201014029736,29.111020735210875,12.626288278258007,6.837502322914987,1.7163112947240284,11.829820580411148,11.778221274106047,3.001161229666046,4.186765911107989,3.736707359571139
2024-08-09,15.17866377182428,29.11297770373237,12.62713707187911,6.837961969346945,1.7164266725806625,11.830615832034281,11.773936606624122,3.001362980683566,4.183958834118906,3.7369585571757584
2024-08-12,17.675755427140235,28.250412627492754,12.253017750869324,6.635365476214703,1.665572042773955,11.48009600026139,11.443583232665574,2.912438003149435,4.057520231393087,3.6262392080395367
2024-08-13,17.676631109234453,28.24543391999399,12.2508188495329,6.6341747071886585,1.6651986444218627,11.478035805870872,11.455775306483885,2.911915343022143,4.056427863633492,3.6255884506177427
2024-08-14,17.681019687612377,29.898787797602527,12.249932974202038,6.6336949799323905,0.009681883511831888,11.477272027510354,11.456254685074809,2.911704777997909,4.056324907749367,3.6253262788063965
2024-08-15,17.683141379967086,29.89964962786279,12.250286077578496,6.633886195680325,0.009682162591379972,11.47760285899441,11.452959488234248,2.9117887076643427,4.055572722869185,3.6254307785577424
2024-08-16,17.687421162925745,29.89629741006209,12.248912629141339,6.633142433406528,0.009681077069703562,11.47631604041653,11.455681158044618,2.9114622506637025,4.0560615271369524,3.625024311132794
2024-08-19,17.694075844963304,29.891821607284154,12.247078832921686,6.632149379419852,0.009679627706558433,11.474597910358161,11.455505277161258,2.9110263729143395,4.059583541933842,3.6244816053368454
2024-08-20,17.695981464389543,29.89025802549253,12.246438212563538,6.6318024648642515,0.009679121384467042,11.473997696942112,11.456759577415625,2.910874102909138,4.05991731813269,3.6242920159061094
2024-08-21,17.692556641042035,29.891606997451316,12.246990904404795,6.632101763570662,0.009679558211185707,11.474515527906808,11.453610808132325,2.911005473054455,4.063476743037092,3.6244555831893273
2024-08-22,17.680603046631347,29.894553621639787,12.248198175718041,6.632755536098804,0.009680512392751162,11.475646650934365,11.457404681120025,2.9112924311674933,4.065052473241524,3.624812871055864
2024-08-23,17.682854413318758,29.894216887069884,12.248060211064114,6.632680824226167,0.009680403350708982,11.475517388360714,11.458359742868343,2.911259638143819,4.062598450714859,3.624772040882631
2024-08-26,17.680167484734845,29.8964361309232,12.249006765202248,6.633193410821342,0.0096811514712842,11.476404238872874,11.45534710376451,2.9114846260039515,4.063226917823753,3.6250521703819936
2024-08-27,17.707280937649344,29.89256089362039,12.247419023849702,6.632333602701412,0.009679896580595848,11.47491664384269,11.43587177269126,2.9111072334017085,4.0642477119701965,3.6245822836926984
2024-08-28,17.70257199561946,29.893423693532707,12.247772525582036,6.63252503417064,0.009680175974989345,11.475247848556444,11.439901008762229,2.911191257753943,4.062999558711431,3.62468690133612
2024-08-29,17.700894551279593,29.89226255425373,12.24729678985149,6.632267409436353,0.009679799971468731,11.474802119718237,11.44159165462603,2.9110781794209744,4.065580832488249,3.62454610895388
2024-08-30,17.708785705045287,29.88864804662198,12.245815873255268,6.631465450028841,0.010009597507600224,11.473439434103797,11.439769629553881,2.910726178153856,4.067232249039168,3.6241078366903245
2024-09-02,17.676823268768523,29.960841938984462,12.24082684652136,6.6287637469526555,0.010005519531083355,11.458757375632057,11.421743331830335,2.9095403289733532,4.070066291722928,3.622631351083245
2024-09-03,17.650250039331244,29.96299929617539,12.241708258194437,6.629241057008414,0.010006239987456153,11.45958247369418,11.43826492836185,2.9097498330241334,4.075305672332744,3.62289220189015
2024-09-04,17.63934456442838,29.967549748709864,12.239560153331038,6.628077795749865,0.010004484149763564,11.457902410707687,11.4470170421057,2.9092392467860226,4.079048076518744,3.6222564775129378
2024-09-05,17.638394959165936,29.96654722282087,12.239137184307214,6.627848745721924,0.010004138419456129,11.45758915072124,11.443569946809097,2.9091387106500126,4.085638640124962,3.622131301259287
2024-09-09,17.62929325673984,29.973687981895473,12.239094927676089,6.627825862527188,0.010004103879342677,11.457549592449196,11.441115696588916,2.9091286666085465,4.0901811160833415,3.622118795552064
2024-09-10,17.649536269766152,29.965800781813435,12.235536788218916,6.6258990265269695,0.010001195494616755,11.454218663199251,11.438393054572279,2.9082829271518444,4.091265517056084,3.6210657762004548
2024-09-11,17.64450413266513,29.968277383031317,12.233996349629429,6.625064834228979,0.009999936356767098,11.45277659157243,11.441863106336896,2.907916778013668,4.094990999561307,3.62060988860408
2024-09-12,17.65056977013909,29.966307778209067,12.233192294798458,6.624629415153054,0.0100488731538575,11.452023880840526,11.437267576103585,2.9077256610256788,4.09786281928343,3.620371931293257
2024-09-13,17.627952711565076,29.979407292469222,12.235974872820414,6.6261362620798385,0.010051158883772433,11.454628773266789,11.434354655797987,2.9083870561319816,4.101911791126664,3.621195425858253
2024-09-16,17.621549335379015,29.985883506070465,12.236141293912194,6.6262263839411935,0.010051295589253807,11.454784567295967,11.432046410494708,2.908426613008669,4.10364591669041,3.6212446776181317
2024-09-17,17.617623768044616,29.990437882568262,12.236498414289285,6.626419775011799,0.010051588943374592,11.455118883228247,11.42645197539045,2.908511497481955,4.107535848854769,3.621350366187244
2024-09-19,17.596927240977134,29.99798562679363,12.239577994541056,6.628050672390115,0.010054118643764437,11.458001812371872,11.429327689884893,2.909243487489753,4.108569599349012,3.6222617575587686
2024-09-20,17.62494213446274,29.908524780033925,12.253929130636863,6.635822186840352,0.010065907287543202,11.471436535649806,11.44272879221328,2.912654630361135,4.113386974711599,3.6265089278027545
2024-09-23,17.632429563378498,29.91018649025024,12.254609955899097,6.63619087147467,0.010066466546854693,11.472073885817604,11.441211710501829,2.912816456729753,4.103704183662433,3.626710415739027
2024-09-24,17.62841668477681,29.912506700117035,12.255560577418716,6.636871273501691,0.010067247428478865,11.472963804007556,11.445933237706232,2.9130424113718374,4.097646314705444,3.626991748966199
2024-09-25,17.631267630062535,29.916674400464537,12.257268140900084,6.63779598673252,0.010068650094963045,11.47456232852147,11.441614692375476,2.913448284673994,4.089802789564705,3.627497096609715
2024-09-26,17.642891214129598,29.914904068786395,12.256542811948517,6.637237563431182,0.01006805427839665,11.473883316512614,11.43411371703169,2.913275880157304,4.089800935767367,3.6272824379569335
2024-09-27,17.180285817794235,30.06602233415196,12.331534811865115,6.678114314835486,0.009913020879006185,11.547419439667843,11.496608083701947,2.931100840092075,4.109525270031433,3.6494760669809
2024-09-30,17.183355232253994,30.06887962899354,12.334019275425646,6.6791930888645785,0.00994001946925276,11.549125024447589,11.495549144887553,2.931691375928899,4.098035874150765,3.650211335578182
2024-10-02,17.178298737381105,30.073235757864218,12.336414729172592,6.680707010337396,0.009816918741538387,11.558036372104043,11.480485768142076,2.9322607548908204,4.09982368934437,3.6509202620218417
2024-10-03,17.187176614978423,30.01945336445481,12.314813319563495,6.668792562905039,0.009749804121494628,11.537797924918875,11.528996594405942,2.92695986733442,4.161732549491738,3.6445273978257635
2024-10-04,17.194871821031153,30.01332740105261,12.313399277958375,6.668026822499954,0.008916698167947294,11.541797816876507,11.527672783770186,2.9266237807920152,4.161254680861361,3.6441089169898957
2024-10-07,17.198790057598643,30.01324107202901,12.31256177894427,6.6675732949432005,0.008841218009937916,11.540846412563948,11.526888726145366,2.926424725723976,4.160971652055586,3.6438610619860605
2024-10-08,17.189373847701606,30.014723756826957,12.312842387222414,6.667725251643625,0.009007809266872734,11.547673509246295,11.527151428615891,2.9264914201307253,4.161066482287643,3.643944107057976
2024-10-09,17.17066168806369,30.01513375177104,12.31432810740623,6.6780817326435375,0.00847638470190986,11.551979073070752,11.528542343970834,2.926844543092419,4.161568574352537,3.6443838009270513
2024-10-10,17.144226721372373,30.022265008963224,12.314215728912972,6.678177945607558,0.00845966651577842,11.551782127070577,11.52902855159831,2.926817833199936,4.180675873867648,3.6443505428916287
2024-10-14,17.147967838213123,30.031485812677182,12.317714479585028,6.680075368885636,0.008462070100753625,11.555064252897369,11.499428965071907,2.9276494091676084,4.186765817068467,3.6453859863329203
2024-10-15,17.1563572694914,30.027646767676664,12.317037603134004,6.67970828896056,0.008478249743017785,11.554429285193269,11.495251745136102,2.9274885305447755,4.188416593086224,3.645185667033984
2024-10-16,17.162467264483876,30.021599458587577,12.314488797460532,6.678326034644823,0.008468174709981279,11.552038288602633,11.502325196563316,2.9268827355788027,4.188972692762708,3.6444313566057507
2024-10-17,17.141338967574274,30.026895829510458,12.305065957392555,6.673215891691974,0.00862797967997346,11.543198862862516,11.523089225679309,2.9246431340517973,4.212281452635591,3.641642698921552
2024-10-18,17.156710597386333,24.198376744527785,12.300716977708387,12.48876405552438,0.008624930292958912,11.539119149879365,11.530802036717477,2.9236094773759636,4.2129203975108345,3.640355633076521
