date,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,10.33665202811062,11.433649929361355,5.876440572119054,0.0,0.0,0.0,0.0,0.0,0.0,27.64674252959103
2024-03-04,0.0,10.33665202811062,11.433649929361355,5.8763227650591165,0.0,0.0,0.0,0.0,0.0,0.0,27.646624722531094
2024-03-05,0.0,10.36021344009807,11.433649929361355,5.8763227650591165,0.0,0.0,3.0326179051166435,0.0,2.0236559238793546,0.0,32.72645996351454
2024-03-06,2.9080279858964495,10.378944762628093,11.433649929361355,5.876263861529148,0.0,0.0,3.0326179051166435,0.0,2.0236559238793546,0.0,35.653160368411044
2024-03-07,2.9080279858964495,10.37953379792778,11.433649929361355,5.876263861529148,0.0,0.0,3.0326179051166435,0.0,2.0236559238793546,0.0,35.653749403710734
2024-03-08,2.9080279858964495,10.372583181391482,11.429526682263552,5.876263861529148,0.0,0.0,3.0326179051166435,0.0,2.0236559238793546,0.0,35.64267554007663
2024-03-11,2.9080279858964495,10.384363887385206,11.42363632926669,5.876263861529148,0.0,0.0,3.0326179051166435,0.0,2.0236559238793546,0.0,35.64856589307349
2024-03-12,2.9080279858964495,10.390254240382069,11.42363632926669,5.875439212109587,0.0,0.0,3.033795975716016,2.418937663009187,2.022477853279982,0.0,38.072569259659986
2024-03-13,2.9080279858964495,10.390254240382069,11.42363632926669,5.875380308579619,0.0,0.0,3.033795975716016,2.418937663009187,2.022477853279982,0.0,38.07251035613001
2024-03-14,2.9080279858964495,10.390254240382069,11.42363632926669,5.875380308579619,0.0,0.0,3.0335603615961415,2.420174637138528,2.0214764932705154,0.0,38.07251035613001
2024-03-15,2.9080868894264182,10.390254240382069,11.419513082168887,5.875380308579619,0.0,0.0,3.0335603615961415,2.4211170936180264,2.0214764932705154,0.0,38.06938846904168
2024-03-18,2.9080279858964495,10.394318583949904,11.419513082168887,5.875380308579619,0.0,0.0,3.0335603615961415,2.4211170936180264,2.0214764932705154,0.0,38.07339390907954
2024-03-19,2.9080279858964495,10.394259680419934,11.419336371578979,5.875498115639556,0.0,0.0,3.0335603615961415,2.4211170936180264,2.0214764932705154,0.0,38.073276102019605
2024-03-20,2.9139183388933123,10.378473534388345,11.403373514957483,5.875498115639556,0.0,0.0,3.0335603615961415,2.431130693712692,2.0214764932705154,0.0,38.05743105245804
2024-03-22,2.9139183388933123,10.378473534388345,11.403314611427515,5.875498115639556,0.0,0.0,3.0335603615961415,2.431130693712692,2.0214764932705154,0.0,38.057372148928074
2024-03-27,2.9139183388933123,10.384363887385206,11.403314611427515,5.875498115639556,0.0,0.0,3.0335603615961415,2.431130693712692,2.0214764932705154,0.0,38.06326250192494
2024-03-28,2.9139183388933123,10.380652964997184,11.403314611427515,5.875498115639556,0.0,0.0,3.0335603615961415,2.431130693712692,2.0214764932705154,0.0,38.059551579536915
2024-04-02,2.9139183388933123,10.380652964997184,11.399191364329711,5.874850176809901,0.0,0.0,3.0461068134794584,2.431130693712692,2.0214764932705154,0.0,38.06732684549277
2024-04-03,2.9139183388933123,10.380652964997184,10.989567911530179,5.873966623860372,0.0,0.0,3.0443397075803995,2.431130693712692,2.4310999460700486,0.0,38.064676186644185
2024-04-05,2.923519614278198,10.380652964997184,10.976726941997018,5.873966623860372,0.0,0.0,3.036093213384792,2.431130693712692,2.4310999460700486,2.240351113480876,40.29354111178118
2024-04-08,2.922223736618888,10.380652964997184,10.977905012596391,5.873966623860372,0.0,0.0,3.0561204135741242,2.4219417430375865,2.429921875470676,2.240351113480876,40.3030834836361
2024-04-09,2.9228127719185744,10.380652964997184,10.983795365593254,5.873966623860372,0.0,0.0,3.0561799061393926,2.4219417430375865,2.4340451225684796,2.240351113480876,40.31374561159572
2024-04-10,2.9228127719185744,10.380652964997184,10.995576071586978,5.873966623860372,0.0,0.0,3.0561799061393926,2.445503155025036,2.4340451225684796,2.240351113480876,40.349087729576894
2024-04-11,2.9228127719185744,10.436611318467374,10.995576071586978,5.873966623860372,0.0,0.0,3.086809741723077,2.457048246898886,2.4340451225684796,2.240351113480876,40.44722101050462
2024-04-12,2.9228127719185744,10.436493511407438,10.995576071586978,5.873966623860372,0.0,0.0,3.086809741723077,2.457048246898886,2.4340451225684796,2.240351113480876,40.44710320344468
2024-04-15,2.916922418921712,10.4423838644043,10.995576071586978,5.873966623860372,0.0,0.0,3.0869864523129826,2.457048246898886,2.4414080638145577,2.240351113480876,40.45464285528067
2024-04-16,2.916922418921712,10.445152330312824,10.99716646689613,5.873966623860372,0.0,0.0,3.086867467182446,2.457048246898886,2.4414080638145577,2.240351113480876,40.45888273136781
2024-04-17,2.9168635153917433,10.443503031473703,10.997284273956067,5.873966623860372,0.0,0.0,3.086867467182446,2.457048246898886,2.4414080638145577,2.240351113480876,40.45729233605865
2024-04-18,2.9170402259816495,10.443503031473703,10.997696598665847,5.873966623860372,0.0,0.0,3.08669075659254,2.4564592115992,2.4414080638145577,2.240351113480876,40.457115625468745
2024-04-19,2.9170402259816495,10.44155921498474,10.997755502195815,5.873966623860372,0.0,0.0,3.08669075659254,2.4564592115992,2.4414080638145577,2.240351113480876,40.455230712509746
2024-04-22,2.9170402259816495,10.44114689027496,10.997755502195815,5.873966623860372,0.0,0.0,3.08669075659254,2.4564592115992,2.4414080638145577,2.240351113480876,40.45481838779997
2024-04-23,2.9170402259816495,10.44114689027496,10.99799111631569,5.873966623860372,0.0,0.0,3.0869852742423833,2.4564592115992,2.4414080638145577,2.240351113480876,40.45534851956969
2024-04-24,2.9170402259816495,10.44114689027496,9.480341666674107,5.873966623860372,0.0,0.0,3.0869852742423833,2.4564592115992,2.441172449694683,2.240351113480876,38.93746345580823
2024-04-30,2.9139772424232806,10.44114689027496,9.471623944238752,5.873966623860372,0.0,0.0,3.0986481731761706,2.459404388097631,2.446827188571671,2.240351113480876,38.94594556412371
2024-05-02,2.9140361459532493,10.44114689027496,9.471623944238752,5.873966623860372,5.128512057885978,0.0,3.0986481731761706,2.459404388097631,2.446827188571671,2.240351113480876,44.07451652553966
2024-05-03,2.9140361459532493,10.44114689027496,9.471623944238752,5.873966623860372,5.128512057885978,0.0,3.0986481731761706,2.4623495645960625,2.446827188571671,2.240351113480876,44.07746170203809
2024-05-06,2.9140361459532493,10.44114689027496,9.471623944238752,5.873966623860372,5.128512057885978,0.0,3.0986481731761706,2.462467371656,2.450361400369788,2.240351113480876,44.08111372089615
2024-05-07,2.9140361459532493,10.44114689027496,9.467971925380697,5.874732369749964,5.128512057885978,0.0,3.0961742249174886,2.462467371656,2.450361400369788,2.240351113480876,44.075753499669
2024-05-08,2.9140361459532493,10.448097506811257,9.467971925380697,5.874732369749964,5.128512057885978,0.0,3.0961742249174886,2.462467371656,2.450361400369788,2.240351113480876,44.0827041162053
2024-05-09,2.7697224975301222,10.448097506811257,9.47386227837756,5.877088510948709,5.128512057885978,0.0,3.0961742249174886,2.462467371656,2.5036690949913925,2.240351113480876,43.99994465659938
2024-05-10,2.7697224975301222,10.448097506811257,9.464431705422523,5.892409319093548,5.128512057885978,0.0,3.0902838719206263,2.462467371656,2.5036690949913925,2.240351113480876,43.99994453879232
2024-05-13,2.78733465299074,10.448097506811257,9.464431705422523,5.892409319093548,5.128512057885978,0.0,3.093229048419057,2.478489131807465,2.5183949774835486,2.240351113480876,44.05124951339499
2024-05-14,2.837049232284259,10.445152330312824,9.444934637002907,5.891231248494176,5.128512057885978,0.0,3.0899304507408147,2.484379484804328,2.5183949774835486,2.240351113480876,44.07993553248971
2024-05-16,2.837049232284259,10.445152330312824,9.444934637002907,5.891231248494176,5.128512057885978,0.0,3.0928756272392457,2.484379484804328,2.5183949774835486,2.240351113480876,44.08288070898814
2024-05-17,2.8441176558804937,10.445152330312824,9.444934637002907,5.891231248494176,5.128512057885978,31.157896010770447,3.0810360177155527,2.484379484804328,2.5183949774835486,2.240351113480876,75.23600553383115
2024-05-20,2.8449423053000538,10.445152330312824,9.44487573347294,5.891231248494176,5.128512057885978,31.157896010770447,3.0751456647186903,2.484379484804328,2.515449800985117,2.240351113480876,75.22793575022544
2024-05-21,2.8449423053000538,10.446330400912197,9.44487573347294,5.891231248494176,5.128512057885978,31.157896010770447,3.0700210576114197,2.484379484804328,2.515449800985117,2.240351113480876,75.22398921371753
2024-05-22,2.847887481798485,10.446330400912197,9.44487573347294,5.891231248494176,5.128512057885978,31.157896010770447,3.0700210576114197,2.484379484804328,2.515449800985117,2.240351113480876,75.22693439021597
2024-05-23,2.8617327565176103,10.446330400912197,9.44487573347294,5.891231248494176,5.128512057885978,31.157896010770447,3.082979834204517,2.484379484804328,2.515449800985117,2.240351113480876,75.25373844152818
2024-05-27,2.8937173732905728,10.446330400912197,9.461250914804218,5.891231248494176,5.128512057885978,31.157896010770447,3.082979834204517,2.484379484804328,2.316296966161201,2.240351113480876,75.10294540480852
2024-05-28,2.8937173732905728,10.446330400912197,9.461250914804218,5.891231248494176,5.128512057885978,30.32338036774704,3.082979834204517,2.484379484804328,2.316296966161201,2.240351113480876,74.2684297617851
2024-05-29,2.856225253640644,10.309724543009876,9.337526865454496,5.814192071298398,5.061446900788445,29.92684385868996,3.0426639444150947,2.45189144566984,2.286006929174494,2.2110542145590544,73.29757602670031
2024-05-30,2.8561089871345544,10.309724543009876,9.326946613400313,5.814192071298398,5.061446900788445,29.92684385868996,3.0426639444150947,2.45189144566984,2.288913591826742,2.2110542145590544,73.28978617079228
2024-05-31,2.856341520146734,10.309724543009876,9.326946613400313,5.814192071298398,5.061446900788445,29.92684385868996,3.0426639444150947,2.45189144566984,2.288913591826742,2.2110542145590544,73.29001870380446
2024-06-03,2.856457786652824,10.309724543009876,9.326946613400313,5.814192071298398,5.061446900788445,29.92684385868996,3.0426639444150947,2.45189144566984,2.288913591826742,2.2110542145590544,73.29013497031055
2024-06-04,2.8558764541223742,10.309724543009876,9.321482087614088,5.814192071298398,5.061446900788445,29.92684385868996,3.0542905950240855,2.45189144566984,2.288913591826742,2.2110542145590544,73.29571576260287
2024-06-05,2.8565159199058687,10.309724543009876,9.318633558214886,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.288913591826742,2.2110542145590544,73.29833175898989
2024-06-06,4.164324482745923,10.309724543009876,9.315726895562637,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.2918202544789894,2.2110542145590544,74.60614032182994
2024-06-11,4.163103684431979,10.309724543009876,9.315601269602809,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.2918202544789894,2.2110542145590544,74.60479389755616
2024-06-14,4.162987417925889,10.306876013610673,9.315601269602809,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.2918202544789894,2.2110542145590544,74.60182910165088
2024-06-18,4.162987417925889,10.306876013610673,9.315601269602809,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.292401587009439,2.2110542145590544,74.60241043418134
2024-06-21,4.162987417925889,10.306876013610673,9.315601269602809,5.814192071298398,5.061446900788445,29.92684385868996,3.059115655026817,2.45189144566984,2.292401587009439,2.209310216967706,74.60066643658998
2024-06-24,4.171067940099138,10.306876013610673,9.315601269602809,5.814192071298398,5.058830904401422,29.92684385868996,3.059115655026817,2.45189144566984,2.292401587009439,2.209310216967706,74.6061309623762
2024-06-25,4.171126073352182,10.306876013610673,9.315601269602809,5.812273673947915,5.058830904401422,29.92684385868996,3.0585924557494124,2.45189144566984,2.292401587009439,2.209310216967706,74.60374749900136
2024-06-26,25.079859190239063,10.306876013610673,9.315601269602809,5.812273673947915,5.058830904401422,9.018110741803085,3.0585924557494124,2.45189144566984,2.292401587009439,2.209310216967706,74.60374749900136
2024-06-27,25.079742923732972,10.304550683488875,9.315601269602809,5.812273673947915,5.058830904401422,9.018110741803085,3.0585924557494124,2.45189144566984,2.292401587009439,2.209310216967706,74.60130590237347
2024-07-02,25.079742923732972,10.304550683488875,9.315601269602809,5.812273673947915,5.058830904401422,9.018110741803085,3.0613828518955706,2.4577047709743356,2.292401587009439,2.209310216967706,74.60990962382412
2024-07-03,25.083464033260377,10.304550683488875,9.315601269602809,5.812273673947915,5.058830904401422,9.018110741803085,3.0613828518955706,2.4577047709743356,2.295308249661687,2.209310216967706,74.61653739600378
2024-07-10,25.071372316627027,10.304550683488875,9.285081311754206,5.812273673947915,5.076270880314908,9.018110741803085,3.0671961772000658,2.4577047709743356,2.295308249661687,2.209310216967706,74.59717902273981
