date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,DBS BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,126.51778784633065,100.74460564074018,33.737755026853115,44.51605843952699,23.541157818480134,18.133659993300245,11.809275738939647,8.755826021432245,6.249798123202117,7.116482336078792,381.1224069848841
2024-03-04,126.63936116257078,100.62321516308126,33.73833760076391,44.526028758814284,22.990892859264665,18.267000824529106,11.79201936194132,8.770955017761855,6.16050609375119,7.11667294231217,380.62498978479056
2024-03-05,126.32891989399957,100.41413386783415,33.743715206094336,44.50719584718659,23.38360169019952,18.34704110226722,11.848145548277355,8.677360784544243,6.088710581252179,7.115587203795956,380.4544117254511
2024-03-06,126.5448627746436,100.24544436373561,33.743487016374814,44.54423237111598,23.402715790834826,18.360544866763632,12.01890483291641,8.675831154583587,6.086892054382939,7.1163520187762845,380.7392672441277
2024-03-07,126.72997811447277,100.11850389861988,33.74893632310965,44.650673225458625,22.844831541631354,18.33982883725156,13.199269903317695,8.670262345508077,6.796084192233602,7.118742065589808,382.217110447193
2024-03-08,126.67089197466052,99.94673123413187,33.74514594786809,44.646840307383776,23.115918000615228,18.282692019620423,13.178428695103763,8.665243247199674,6.591634269950575,7.121992529256202,381.9655182257901
2024-03-11,126.8174924271038,99.97321295282572,33.74600499044404,44.68504066460902,23.21792627413751,18.321142853751724,13.170422038278456,8.659411532974676,6.533177668469013,7.128378256332575,382.2522096589265
2024-03-12,126.69674612681231,99.990755896437,33.745773753414824,44.694668191432086,23.88555597591035,18.323529793504388,12.273658548493046,8.659411532974676,5.995689959269814,7.129282351290962,381.39507212953947
2024-03-13,125.02182480210445,99.98814488979556,33.736531920396295,44.71524458245908,23.949808500665878,18.328326796712645,12.304905363270189,8.645409742473495,5.999164071566783,7.121491874199938,379.81085254364433
2024-03-14,125.38858136946583,99.98412961114883,33.75031185480201,44.75117116864828,23.498083916797437,18.34219175703375,12.331690856914037,8.50807765256839,6.032759286591724,7.120440253601988,379.70743772757226
2024-03-15,125.84352182107304,100.00129014726996,33.75111736032934,44.730980471425816,24.00639901334661,18.518598782044332,12.06109172847544,8.522919843280375,6.18261056120841,7.120339274124117,380.73886900257736
2024-03-18,126.12272936037341,99.99120887005932,33.752270557916866,44.73168702901506,23.88019354737719,18.517724443168778,11.899800315532309,8.52190980949698,6.232346718383806,7.120129189009209,380.76999984033296
2024-03-19,126.15219905584236,99.99333601172337,33.75276027850895,44.76966122806057,24.063270177274422,18.538359868352064,12.06684427239974,8.51653220416655,6.0931108964405585,7.121084132213551,381.06715812498214
2024-03-20,126.30414042639748,99.99120887005932,33.74755947689155,44.76506474977997,23.549555367461792,18.52478541822114,12.060978380505306,8.520141174854972,6.05837813863472,7.120252873931808,380.64206487673806
2024-03-21,126.52377491359852,100.0011514648036,33.74241591689534,44.75435739980655,23.370215755011014,18.533555396247518,12.04966138934093,8.520141174854972,6.0260960750803,7.1192012533338564,380.6405707389726
2024-03-22,126.77857111225728,100.09044361375685,33.745149652440645,44.750470108166695,23.15744135942765,18.32773370659587,12.152981499807984,8.526355296570136,6.008739435618145,7.119170780236985,380.65705656487825
2024-03-25,127.00909280045445,99.9909220644417,33.745806556807345,44.66449564294645,23.06666708269415,18.291304254557108,12.140892105264646,8.526116291888783,6.051286570983142,7.116661231082784,380.6032446011206
2024-03-26,126.41154488786417,100.03176796448483,33.74530679801864,44.625126612580566,23.013242127266757,18.283508041353734,11.99230289486784,8.56105877630251,6.1207606310121765,7.114032179587908,379.8986509133391
2024-03-27,126.48565695323717,99.92519577706979,33.75429098399068,44.558346493817396,23.07423970701812,18.285441708728214,12.370802658491614,8.558158573996637,6.154482817274086,7.11182712239775,380.27844279602147
2024-03-28,126.2783521200354,99.82354852011869,33.753912221321904,44.487374591450326,23.253890443812846,18.279207032610458,12.369273028530959,8.558158573996637,6.246154317581388,7.109917654247255,380.15978850370584
2024-04-02,126.49909152587836,99.68339599572012,33.75684785607178,44.466354906490594,23.45135754557431,18.31374464309397,12.357656803505526,8.558158573996637,6.260551302323185,7.110034766541117,380.4571939191956
2024-04-03,126.38137084559926,99.6322489939107,33.756728353731106,44.43472359293233,23.396515411888842,18.51811013697331,12.355426292316805,8.558158573996637,6.229337470192068,7.109246051092654,380.37186572263374
2024-04-05,126.53927669747986,99.4729523737893,33.753941140888344,44.386815881320445,23.497719972418906,18.50243495519564,12.420606214987151,8.557083052930551,6.262999307771937,7.107756872674317,380.50158646945647
2024-04-08,126.88355947540015,99.39190588634268,33.753941140888344,44.398110167040095,23.688677960937248,18.577998974007873,12.432454872065197,8.55653334216344,5.907144998701625,7.10947143250717,380.69979825005385
2024-04-09,125.2821749317973,99.39190588634268,33.7569831924726,44.27450519150613,23.917392176231708,18.54713396920919,12.443908275151458,8.592384044366305,5.958245036091158,7.106137317202303,379.27077002037083
2024-04-10,125.50809601888314,99.16040595198473,33.76707910871995,44.204151295493865,24.142833640673235,18.265609399025443,12.392542464556259,8.598167957655034,5.969190733483056,7.104256708867082,379.1123332793418
2024-04-11,125.69182543031631,98.982849374208,33.78431373629227,44.13321219651931,23.870131510043418,18.254943157857216,12.395647254869369,8.603841689785659,6.153540840073707,7.100384833029174,378.9706900229944
2024-04-12,125.87689631527475,98.70624925647884,33.78457980825378,44.007292878904636,23.959700247164182,18.233256231578316,12.466676518359963,8.603817789317523,6.515146557796083,7.096725910362349,379.2503415134904
2024-04-15,126.18737140300837,98.53736854863521,33.784532425575705,43.96625774690504,23.86007813662935,18.22564883207321,12.560703589055505,8.63634632644959,6.428538132658551,7.095027901603681,379.28187304259427
2024-04-16,126.43944390431842,98.32699662810882,33.784532425575705,43.98430564765684,23.914836857681028,18.227184257897388,12.51986031806387,8.632187644994058,6.364155589356368,7.0937840614907515,379.2872873351433
2024-04-17,126.69270312362258,98.18521905113055,33.784362373744926,43.966835540722215,23.963301987960993,18.23539645874866,12.443978721781287,8.632187644994058,6.40560085338916,7.092039327316879,379.4016250834113
2024-04-18,126.73854266797552,97.95154417417228,33.784962275495126,43.89105641769676,24.06046181251736,18.248539445678567,12.565948785792463,8.648404112623819,6.385379085558123,7.09218273012569,379.36702150763574
2024-04-19,127.02810353156508,97.82415467901143,33.784731635977614,43.90678734731635,23.975150585287867,18.259102616077964,12.524016549721416,8.673404002293283,6.2808879716547805,7.092546017241346,379.34888493614716
2024-04-22,127.08364326016424,97.68660748489312,33.78817204861451,43.90523369738523,24.032942156243568,18.24917017903266,12.40237702918455,8.685115231679552,6.36389441699082,7.092593818177617,379.2897493223659
2024-04-23,127.20608882398898,97.53330157686099,33.78992933053416,43.99394721600493,23.811320643872925,18.25082301590655,12.54215742329426,8.686187107924248,6.593385038992652,7.094463432297496,379.50160360967715
2024-04-24,124.03036562602743,97.18416353834137,33.79102988734061,44.047424393955204,23.707162403739535,18.253910358877924,15.859372229132838,8.683991192663152,6.8546481665682615,7.092264290473202,379.5043320871195
2024-04-25,123.97279107132239,96.66162760350055,33.79377210755211,43.996605127315085,23.882769898339827,18.227388786153455,15.599242760512052,8.719686243067287,6.3151893260107785,7.086350717144839,378.25542364091837
2024-04-26,121.41447880775544,96.14083640283361,33.794168496816134,43.864186555400394,24.14663064829471,18.200793360982452,15.562860093639669,8.731026895695116,6.448416092255463,7.086435982064912,375.3898333357379
2024-04-29,121.3321089513882,95.75087636473899,33.793170234013296,43.81276368243752,24.211793601632685,18.25249204534761,15.372799268943954,8.738248720898033,6.4381405639900775,7.086093966365896,374.7884873997562
2024-04-30,121.46262420952294,95.43352594883923,33.79364740685962,43.7496216929339,24.09969753802222,18.199508770571356,15.404350396431626,8.726220870060143,6.713933084900953,7.0835844172116955,374.6667143353537
2024-05-02,121.1828829727691,95.44413775669128,33.792452383452854,43.652540500917695,24.231093886914763,18.26860801150886,15.524865519445072,8.726173069123872,6.71879055629359,7.069522815789007,374.6110674729061
2024-05-03,120.97893938190352,95.51179998198216,33.791669523619085,43.448641902683384,24.15261078442683,18.142602233950704,15.304526924452757,8.742688292605324,6.646715229063885,7.05450370186165,373.7746979565493
2024-05-06,120.81564666326108,95.51179998198216,33.79230300552701,43.18149053627563,24.228513771628396,18.202132324958562,15.431387801009622,8.745460746909012,6.394648882124376,7.048171213078048,373.35155492675386
2024-05-07,120.75513091694732,95.51179998198216,33.7922941623538,43.074944579624365,24.12978332780852,18.24930533617996,15.405786993820067,8.748209300744564,6.4413529064097945,7.045060746403757,373.1536682522743
2024-05-08,120.9508390040052,95.15477478897789,33.79211365406821,43.06374266921406,24.091122050055294,18.234422036662785,15.370981817595778,8.748209300744564,6.5630049149412635,7.045842769721141,373.0150530059862
2024-05-09,120.81978222101368,94.85162125115048,33.79227283118599,43.029582506873574,23.408623329294986,18.241541627613252,16.690512143808142,8.748209300744564,7.59035148043975,7.044325089994554,374.216821782119
2024-05-10,121.72552589344272,94.14153834285241,33.79946352602916,42.98005207297765,23.351629316960963,18.18320900981014,16.711715085607302,8.76637365652735,7.486900813665506,7.037618618635805,374.184026336509
2024-05-13,122.94175869513042,93.34412312398818,33.78722648634391,43.03949409076042,23.385555732723088,18.181557188706147,17.023024956941725,8.7703411342378,7.428552481304597,7.032288634988134,374.93392252512444
2024-05-14,123.13229830595407,92.8042593497493,33.78710537072164,42.943923169325686,23.456009413189815,18.64484326552799,17.57029907132592,8.775728598511336,7.562035580070033,7.0155974443100355,375.6920995686858
2024-05-16,123.32289659242697,92.8060757853276,33.80458951918129,42.86239729823946,23.605242561949353,18.842238486631537,17.618306208885244,8.770637798798528,7.66913256201416,7.014211217158192,376.3157280306123
2024-05-17,123.27230061591041,92.81574101513914,33.808182357053724,42.76047034606,24.85480880878474,18.92266547394408,17.231611153991405,8.771663427637383,6.675933431856879,6.993053148487957,376.10642977886573
2024-05-20,122.90356258023827,92.83247134283381,33.80827676390285,42.62521586409873,24.979685886735208,18.95315046129941,17.226736713266394,8.763250462853778,6.784609398228361,6.989616918432984,375.8665763918898
2024-05-21,122.01861745368757,92.71538271043457,33.78108197474219,42.56484316208676,25.00460738286919,18.942498500660896,17.404386024859477,8.733661683302346,6.7331085499881995,7.05402629001065,374.95221373264184
2024-05-22,122.27128639117993,92.66390110207125,33.71931641319848,42.49817352323755,25.140369152266633,18.941549592324755,17.50729092444385,8.724173197452654,6.615297167432553,7.053421010655124,375.13477847426276
2024-05-23,122.38247847933434,92.64662106360947,33.70717670816971,42.46883223303365,25.46018657448731,18.9409876923189,17.512021006341328,8.734211394069458,6.555480689065267,7.052577742388142,375.4605735828176
2024-05-24,122.32326471102226,92.64994322868027,33.70134051260694,42.42981752710788,25.724518283166802,18.920047954425076,17.523825029295132,8.734235294537593,6.776479594240987,7.0429696944466045,375.82644182952953
2024-05-27,122.4518473773036,92.647242475781,33.702550951815645,42.41112927306357,25.34787421164022,19.625164046688788,17.451471142109312,8.734235294537593,6.724928614768912,7.043650320027925,376.1400937077366
2024-05-28,122.77374133194701,92.6323285836646,33.6980925584897,42.31053501098734,25.437309464646447,18.922588872943706,17.339861751781253,8.734118899257775,6.687540156446227,7.04176714239238,375.57788377255645
2024-05-29,122.94798512558667,92.65271568298397,33.67581570890606,42.37537202169111,25.454703986350598,18.92908322764775,17.327024750594642,8.734118899257775,6.62634366504881,7.038079359910282,375.76124242797766
2024-05-30,123.17805276464047,92.64760098280303,33.66362049504005,42.362674419984906,25.610912665988916,18.699640585835702,17.267533258842825,8.729434407503266,6.644427595756321,7.037569801929639,375.8414669783251
2024-05-31,123.47446206836948,92.63880561052925,33.67356434455889,42.353757215074815,25.83246606202537,18.76193261494127,17.271940863673983,8.746666645028776,6.434021557311651,7.037707647879608,376.22532462939307
2024-06-03,123.64883856935846,92.63182667383376,33.673730094305405,42.52101860645111,25.336913875211593,18.686308665705184,17.37970395166504,8.746547142688101,6.450339781184498,7.03835296051926,376.1135803209224
2024-06-04,121.58151141190052,92.63615265856625,33.67629921537643,42.509149574223976,25.14475094459221,18.73978285609693,17.37837651966481,8.746547142688101,6.585500812315368,7.038341548045725,374.0364126834703
2024-06-05,121.66874489403097,92.64688396875897,33.664116609007365,42.476057284799765,25.328347349920215,18.7949271514508,17.42130104342166,8.736804116852769,6.568449083075449,7.036931420425746,374.3425629217437
2024-06-06,121.86197462204555,92.65895370516726,33.65312842853336,42.46926232195775,25.39203582362775,18.87064210171931,17.454075217614985,8.736804116852769,6.571276388953508,7.037645446911286,374.7057981733835
2024-06-07,122.05479666782493,92.63643946418387,33.67710633418536,42.473808489752926,25.391548851589498,18.794875466688456,17.491887550740053,8.729884931327616,6.580892204547189,7.033449241720782,374.86468920256067
2024-06-11,122.17348489880528,92.6240590216898,33.68031491228135,42.45614472927523,25.1645650899392,18.785227624467474,16.297812275548836,8.72484193255108,7.064023258319918,7.032713943818601,374.0031876866968
2024-06-12,121.43058700626457,92.58388233475446,33.6802094514657,42.43335623041998,25.591847860069134,19.092156838748558,16.32284556612252,8.528164980266165,6.969935958444677,7.0324749391372485,373.665461165693
2024-06-13,121.64581819071871,92.58615287922731,33.656750902986275,42.43346677008511,25.09370814882386,19.122246273356254,16.259236919978555,8.529594168509483,6.984445096133197,7.032116252861709,373.34353560268045
2024-06-14,121.8962094135978,92.59621497631225,33.6534762400959,42.46314947847631,25.058215176877813,19.130714627474763,16.163325536375233,8.522113321983152,7.013125359139638,7.0330377951618335,373.52958192549465
2024-06-17,122.19514308477126,92.58020166266164,33.65716575536194,42.47089275214277,25.272789516716436,18.77874265069717,16.129853229507678,8.512051224898215,7.021699652083156,7.033228998906916,373.65176852774715
2024-06-18,120.86393708111898,92.57389193907393,33.65595125307364,42.473990073559584,24.896632357476943,18.772985983942114,16.114250466148455,8.506912624249138,6.975682706505455,7.033730908737756,371.867965393886
2024-06-19,121.07872843720826,92.58352382773244,33.65636467142121,42.47473744119817,25.034249340962216,18.710447421507734,16.058550962919806,8.506888723781003,6.955701915144393,7.0334208001637,372.092613542039
2024-06-20,121.2525690299505,92.59229529953808,33.65330481398819,42.46771924798377,24.87683231340615,18.641229514745937,16.017824804222034,8.509039765913174,6.962500403305462,7.030934374712422,372.0042495677657
2024-06-21,121.36465278481987,92.61036405344831,33.654677477624375,42.4459009288813,24.74636820227322,18.732373710975008,16.165874103043663,8.52514868143633,6.986249163219216,7.028902834920927,372.26051194064223
2024-06-24,121.54852900487856,92.55682700482537,33.65413338346727,42.43833756598873,24.742227207164106,18.666619758811223,16.05847944076891,8.520105682659793,6.976181688528948,7.0261772255347825,372.1876179626277
2024-06-25,121.81460001037543,92.48318966250069,33.65556836757411,42.44753840970441,24.873535303578066,18.62430278495437,16.123640900327622,8.520105682659793,6.922152828022952,7.026248926939188,372.49088287663665
2024-06-26,121.72133470735054,92.34750670489692,33.654483286320776,42.48106054904803,25.162007441092875,18.631315959070463,16.009860570727668,8.519911610858534,6.970173768102622,7.026248926939188,372.52390352440756
2024-06-27,121.51226643785856,92.21067652482266,33.654808750945605,42.48360738293252,24.96121249789943,18.62723686617382,15.997237299477357,8.519911610858534,7.124387595168034,7.0236790888541165,372.1150240549906
2024-06-28,121.98372145568435,92.10531931770525,33.654501032418366,42.47287487771639,24.847246700666748,18.62812703910952,16.053365875860205,8.51264586854542,6.8356556595645905,7.021551708185399,372.11500953545624
2024-07-02,122.04534958953627,92.00938283861039,33.65579165769767,42.47534427408412,24.79415599328623,18.640816454905394,16.093313775564326,8.51264586854542,6.6734021930278455,7.021671210526074,371.92187385578376
2024-07-03,120.43566501086175,91.90912634990008,33.65333588459677,42.46182252448544,24.055402979680686,18.634540132221908,16.01741550870522,8.505260026379927,7.118831692345316,7.0209646529368275,369.81236476211393
2024-07-04,120.30912631261535,91.74146456593135,33.653296090317326,42.449528482183695,24.108827277845197,18.623035940640857,15.966627312673678,8.505260026379927,7.0756438451807835,7.019945716229051,369.45275556999724
2024-07-05,120.35891140599927,91.6268140202866,33.647935753075124,42.44721969696183,24.163787479843258,18.606107119558327,15.94466451524133,8.504734216080951,7.05555173738938,7.021236341508354,369.3769622859444
