date,CHINA SECURITIES DEPOSITORY AND CLEARING,CSC SECURITIES (HK) LTD,CITIBANK N.A.,CHINA MERCHANTS BANK CO LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-04-09,0.0,0.0,24.510322234838274,17.415016549524,18.80947177085681,13.008174015391752,8.227184685107842,9.321311261962157,8.708519482319167
2024-04-10,0.0,0.0,24.35173940565184,17.302340650435795,19.12379829758712,12.92401057526455,8.384934099903447,9.261001980938168,8.652174990219084
2024-04-11,0.0,0.0,24.34929311739197,17.300602519450724,19.131922830271687,12.922712275590179,8.384091779545681,9.260071653948248,8.65130582380151
2024-04-12,0.0,0.0,24.355165035119086,17.30477462063386,19.12246927216833,12.925828633134016,8.386113632784243,9.252256689513217,8.653392116647243
2024-04-15,0.0,0.0,24.324857239651546,17.283240397028408,19.098673092314925,12.909743610926338,8.500118810987725,9.24074309463695,8.642623754454107
2024-04-16,0.0,0.0,24.31753603733132,17.27803855356231,19.112989924742514,12.915890624698712,8.497560477800068,9.237961851190441,8.640022530674639
2024-04-17,0.0,0.0,24.23626222387135,17.22171308625998,19.050682615627622,12.873785522733192,8.797853427761893,9.207846597275688,8.611856526470268
2024-04-18,0.0,0.0,24.244505218317293,17.227570362601043,19.021150298737595,12.878164025556025,8.800845665437462,9.210978277716316,8.616786151634269
2024-04-23,0.0,0.0,24.242989588045162,17.22791503234721,19.021530852402865,12.878421677298684,8.801021742805174,9.21116256055354,8.616958546547373
2024-04-24,0.0,0.0,24.244384280698235,17.288356154063507,19.02419515448597,12.810191678045665,8.802254481681175,9.212452746910692,8.61816550411476
2024-04-25,0.0,0.0,24.218450092599234,17.34954706525023,19.010120862379463,12.800714568598822,8.803740431980728,9.205637281135424,8.611789698056096
2024-04-26,0.0,0.0,24.21602911105725,17.347812729112036,19.01821696273807,12.799434953529474,8.802860371819786,9.20471704561851,8.610928826124873
2024-04-29,0.0,0.0,24.200062764190157,17.33637480119462,19.005677687722,12.7909959061021,8.862989353244132,9.198648102420194,8.605251385126797
2024-04-30,0.0,0.0,24.163853795706498,17.28051082961554,19.057039909940247,12.771857576910492,8.849728242920172,9.184884767900018,8.692124877007032
2024-05-02,0.0,0.0,24.11334289439317,17.3359657404049,19.134661772381914,12.745159929957762,8.83122921732156,9.165685148004613,8.673955297536077
2024-05-03,0.0,0.0,24.106144284641477,17.330790396091157,19.158802681209405,12.741355089087685,8.828592810870505,9.162948895682552,8.67136584241722
2024-05-06,0.0,0.0,24.093197612316775,17.321482558979717,19.1485130746461,12.734512097219586,8.827829535685805,9.207756403940873,8.666708717211142
2024-05-08,0.0,0.0,24.072129102401973,17.393781520391,19.131768487893506,12.723376290395702,8.820109962008143,9.199704599850312,8.659130037059368
2024-05-13,0.0,0.0,24.075478445734454,17.396201653064523,19.120516659238366,12.725146593112324,8.82133717279483,9.20098462660371,8.660334849451797
2024-05-14,0.0,0.0,24.077871404522902,17.397930731625728,19.162174735775388,12.726411396694228,8.822213961032332,9.15220213532962,8.6611956350198
2024-05-16,0.0,0.0,23.99107307840046,17.701645100218506,19.093097006104543,12.680533952288114,8.784468615807214,9.119209359002573,8.629972888178587
2024-05-17,0.0,0.0,23.984422197550682,17.696737794404303,19.087803957609967,12.677018614722652,8.789954019174298,9.116681303058902,8.647382113479198
2024-05-20,0.0,0.0,23.98537209760867,17.69743867150356,19.08459944014944,12.67752068646814,8.790302144209946,9.11704236808799,8.647724591972255
2024-05-21,0.0,0.0,23.928525024492895,17.67154313858589,19.22474859179829,12.658970479268977,8.777439855900498,9.103701981654854,8.635070928298598
2024-05-23,0.0,0.0,23.941223105224537,17.623025267010004,19.23654015476645,12.666734900572363,8.782823527591491,9.109285767296964,8.640367277538193
2024-05-24,0.0,0.0,23.94169680582827,17.623373955866537,19.236920768599123,12.666985524358095,8.78101870620138,9.109466003459026,8.640538235687567
2024-05-28,0.0,0.0,23.96113468335628,17.637682088968493,19.173330731608555,12.677269645624373,8.786167669108925,9.116861831998534,8.647553349334839
2024-05-29,0.0,0.0,23.960660213268163,17.63733283369801,19.174931233312527,12.677018614722652,8.785993688460545,9.116681303058902,8.647382113479198
2024-05-30,0.0,0.0,23.95971132946146,17.640594538528166,19.174171872694746,12.676516582742991,8.785645747833591,9.116320266627419,8.647039662111629
2024-06-03,0.0,0.0,23.956782512279567,17.639895967975978,19.179352597799898,12.676014590524435,8.785297834763655,9.115959258790143,8.646697237866324
2024-06-04,0.0,0.0,23.957256868008415,17.640245246336058,19.179732358136064,12.67626558166387,8.7854717878542,9.114159711402499,8.646868446598894
2024-06-07,0.0,0.0,23.95424538352895,17.640943844553128,19.1804919239268,12.676767593762388,8.785819714702237,9.114520655121568,8.647210884404927
2024-06-13,0.0,0.0,23.95273955184066,17.641293164411763,19.180871729383156,12.677018614722652,8.785993688460545,9.114701137702026,8.647382113479198
2024-06-19,0.0,0.0,23.912964188297313,17.61199844229989,19.315078098607145,12.65596745174586,8.771403871195938,9.099565476473947,8.63302247137991
2024-06-20,0.0,0.0,23.894541924551625,17.598430367767687,19.442423492507967,12.632389965414118,8.764646485776769,9.04119607063337,8.626371693348467
2024-06-21,0.0,0.0,23.895485965512155,17.599125657895478,19.443191636304437,12.628938189575237,8.764992765078263,9.041553276034078,8.626712509600354
2024-06-24,0.0,0.0,23.893982542721094,17.599473323562258,19.443575730964362,12.629187670617748,8.76516591498998,9.041731889319166,8.626882927825386
2024-06-25,0.0,0.0,23.88947191793058,17.600516402983903,19.444728106001694,12.629936172889899,8.76568540577389,9.04226777151839,8.62739422290164
2024-06-26,0.0,0.0,23.878150303129825,17.59217522793853,19.435512928609832,12.623950637805706,8.761531202869374,9.08537414117692,8.623305558469813
2024-06-27,0.0,0.0,23.89560894312209,17.60503784292698,19.43984283082211,12.633180708253697,8.708654369040206,9.08806477041432,8.6296105354206
2024-06-28,0.0,0.0,23.89797017709525,17.606777476913805,19.431882314710407,12.634429050388368,8.709514910849608,9.088962803493837,8.630463266548725
2024-07-03,0.0,0.0,23.899859500287306,17.60816943166051,19.425512769006094,12.635427901740446,8.710203466755848,9.089681357751338,8.631145572798456
2024-07-08,0.0,0.0,23.902221574410525,17.609909684626064,19.417549420465168,12.636676688047418,8.711064314754415,9.09057971035978,8.63199860733663
2024-07-09,0.0,0.0,23.966092569917134,17.545447754098447,19.310497598769107,12.671492034788903,8.735064194793479,9.115625194430498,8.65578065320243
2024-07-10,0.0,0.0,23.973220126648318,17.55066580013063,19.314257895613707,12.675260558092535,8.811021104358396,9.017219618051751,8.658354897104662
2024-07-11,0.0,0.0,23.977023223995687,17.553450027288953,19.30938992778199,12.677271353870118,8.812418879493007,9.010718134207071,8.65972845336318
2024-07-12,0.0,0.0,23.99081957275533,17.56355026017646,19.257008252388456,12.684565839732048,8.823441934817522,9.015902889995688,8.664711250134498
2024-07-15,0.0,0.0,24.051425548267787,17.60791956960134,19.305655601306572,12.716609784055736,8.845731848849656,8.786057471636818,8.686600176282088
2024-07-17,0.0,0.0,24.01607465557963,17.582039370778297,19.277280062481786,12.697918854200818,8.912179242734096,8.840675241678062,8.673832572547315
2024-07-18,0.0,0.0,24.017982857659202,17.583436355280206,19.27881174267646,12.69892776991712,8.906928221540491,8.839391299254057,8.674521753672463
2024-07-19,0.0,0.0,24.06962873940765,17.583436355280206,19.227165860928007,12.69892776991712,8.906928221540491,8.839391299254057,8.674521753672463
2024-07-22,0.0,0.0,24.070106863212548,17.583785636093147,19.227547793104794,12.697193604372728,8.90710515050177,8.839566886648724,8.674694066066287
2024-07-23,0.0,0.0,24.05386130289895,17.571917867839527,19.313824547576218,12.688623928064871,8.901093506483555,8.801839564618216,8.668839282518663
2024-07-24,0.0,0.0,24.057681814502523,17.574708842447123,19.308950615365962,12.69063928162246,8.90250728078772,8.795295997745226,8.670216167528986
2024-07-25,0.0,0.0,24.057204184182705,17.57435992213677,19.31055261891813,12.690387327417332,8.90233053443982,8.795121379921587,8.67004403298365
2024-07-26,0.0,0.0,24.062384684796488,17.601440589438344,19.316305076517214,12.694167691265926,8.90498246677666,8.748092722156823,8.672626769048545
2024-07-29,0.0,0.0,24.048809537217057,17.604587147999876,19.31975819643696,12.696436990862598,8.906574384703987,8.749656593358846,8.674177149420677
2024-07-30,0.0,37.79021974763622,14.956255422296422,10.948512922524985,12.015199248667411,7.896072955069355,5.532933473991809,5.466226975310059,5.394579254503736
2024-08-01,0.0,37.790686578077775,14.9552048592381,10.948648171781436,12.015347674921825,7.896170496900252,5.533001823469373,5.4662945007483765,5.39464589486286
2024-08-06,0.0,37.79021974763622,14.947608283578418,10.904041923403817,12.063376164382008,7.896072955069355,5.587286917362124,5.466226975310059,5.345167033257995
2024-08-09,0.0,37.79488857112631,14.949454998023082,10.905389072147829,12.053747420687696,7.895813023688317,5.587977203276835,5.466902304775591,5.345827406274346
2024-08-12,0.0,37.788819325510374,14.947054358210728,10.90363784367968,12.067870161303802,7.894545084281958,5.587079864842324,5.466024409004485,5.344968953166646
2024-08-19,0.0,37.787885768421226,14.94668509743976,10.903368473834627,12.06880725881967,7.8943500528239605,5.5881770675912374,5.465889373141296,5.344836907928223
2024-08-21,0.0,37.78835254119994,14.946869725544609,10.903503157093466,12.068956338096942,7.894447567348402,5.587010850745864,5.465956890238879,5.344902929731894
2024-08-22,0.0,37.783685332269314,14.943788557794639,10.902156474216659,12.081051722278266,7.893472530499452,5.586320803543893,5.465281794313891,5.344242785083889
2024-08-23,0.0,37.784152001281846,14.943973129600922,10.90229112753466,12.081200936216186,7.8923349161602445,5.58638980059355,5.465349296402048,5.344308792210545
2024-08-26,0.0,37.784618681822245,14.941687461085152,10.902425784178929,12.081350153840058,7.89243239615989,5.587693921788317,5.465416800157671,5.3443748009677385
2024-08-27,0.0,37.78555207748836,14.942056566472663,10.902695107446759,12.180460836307489,7.892627363383345,5.587831954921167,5.364269270606239,5.3445068233739805
2024-08-30,0.0,37.781352160109705,14.932985641843754,10.90148325751634,12.22233250912093,7.891750086725888,5.587210859522365,5.338972711254462,5.34391277390656
2024-09-03,0.0,37.78228539439464,14.933354500377943,10.901752534219023,12.222634412019776,7.891945020240122,5.587348868789721,5.336634496472232,5.344044773486543
2024-09-05,0.0,37.77342152967972,14.929851079855613,10.899194942516717,12.245696821390002,7.890093540577979,5.5959161073395,5.323034937939228,5.342791040701239
2024-09-10,0.0,37.76502801971808,14.926533565881769,10.896773067621112,12.242975744662104,7.8883403083832455,5.616893333825316,5.321852123543063,5.341603836365306
2024-09-12,0.0,37.72823390592395,14.91199078375307,10.886156443478013,12.328476593092553,7.880654772156396,5.6114208471536156,5.316667092764668,5.336399561677735
2024-09-27,0.0,37.71707014221285,14.901413761960455,10.882935235759676,12.360583120664849,7.878322890733469,5.609760430803956,5.315093893889199,5.334820523975543
2024-09-30,0.0,37.68269008964023,14.887830750697628,10.873015168157949,12.35917046445143,7.871141602416369,5.685945170071042,5.310249052897804,5.3299577016675475
2024-10-02,0.0,37.671089366685514,14.883247489801851,10.869667879619149,12.392307998929116,7.868718449163517,5.6841947357337705,5.302457220985619,5.328316859081461
2024-10-03,0.0,37.65254305931596,14.875920139113468,10.87047052804603,12.451439662248376,7.863613700598515,5.697396747545864,5.262922551848372,5.325693611283421
2024-10-04,0.0,37.6539333988991,15.11402359341078,10.870871925780008,12.451899438083498,7.870058321267819,5.451437019845976,5.261886037444468,5.325890265268353
2024-10-07,0.0,37.647446025827186,15.16556770035745,10.86899898992886,12.44975410797275,7.8625492013876235,5.438191410382205,5.242519893240143,5.3249726709037795
2024-10-08,0.0,37.659959390450766,15.170608474656666,10.915698321613206,12.45389219246645,7.871317815314632,5.4843166823939145,5.117464522718631,5.326742600385739
2024-10-09,0.0,37.6479093354836,15.165754335964968,10.912205626270213,12.465905818349396,7.8687992302212395,5.498560362938458,5.115827087899545,5.325038202872584
2024-10-10,0.0,37.64605616527544,15.165007821095596,10.911668486898362,12.47144516527252,7.868411898638563,5.497059110293784,5.115575267851188,5.324776084674547
2024-10-14,0.0,37.64837265654362,15.165940976166217,10.912339919376182,12.47221257617209,7.868896069075371,5.497397363240488,5.1097367029716825,5.325103736454352
2024-10-15,0.0,37.64698272757398,15.165381069343495,10.915628919958326,12.471752118299625,7.868605559663308,5.4971944064773215,5.109548058136074,5.324907140547879
2024-10-16,0.0,37.64003462187273,15.1625821552464,10.932070280772601,12.469450338828352,7.867153334300507,5.512174998071046,5.092609892191085,5.3239243787172805
2024-10-17,0.0,37.63355203672818,15.15997076737654,10.930187496202574,12.467302777745076,7.865798407509203,5.511225659312046,5.108955393554226,5.323007461572149
2024-10-21,0.0,37.6307744694536,15.158851876482423,10.929380787044085,12.46638262085518,7.865217867457498,5.518199460965645,5.108578323983577,5.322614593757991
2024-10-22,0.0,37.64466640734106,15.164447983171229,10.933415524069371,12.470984764060892,7.8681214249746265,5.520236583114822,5.0735478003081615,5.324579512959838
2024-10-24,0.0,37.656250859725084,15.169114562592867,10.936780081219718,12.474822479811056,7.870542694352152,5.441925125387999,5.124346142725682,5.326218054185449
2024-10-25,0.0,37.649762688149586,15.166500924334054,10.934895674141734,12.472673068046078,7.869186599939476,5.452063909560819,5.129616788950225,5.325300346878029
2024-10-28,0.0,37.62522056472318,15.156614590103615,10.927767725912348,12.464542714491694,7.864057044398826,5.487867146091267,5.152101182199981,5.321829032079092
2024-10-30,0.0,37.6150426627729,15.152514613149837,10.924811683481757,12.461170962998972,7.861929758489854,5.513433380836489,5.1507075005182985,5.320389437751892
2024-11-05,0.0,37.61550517522132,15.152700927617063,10.924946014351605,12.461324184856087,7.862026428335865,5.513501173703162,5.1495412389538,5.320454856961102
2024-11-06,0.0,37.59100767869427,15.142832570496227,10.917831027438679,12.453208615371668,7.856906200274947,5.5750365077646915,5.146187545628946,5.316989854330576
2024-11-07,0.0,37.594241368085406,15.144135201632206,10.911396815722853,12.45427987711941,7.857582074527753,5.57551608885399,5.1454013365729905,5.317447237485391
2024-11-12,0.0,37.5748475725786,15.136322774767347,10.905767937712895,12.447855069799678,7.853528572332048,5.637737902252753,5.129236052245642,5.314704118311037
2024-11-18,0.0,36.514166704851704,14.709047376140019,10.59791467557902,14.919319122356118,7.631835390883237,5.478593125454185,4.9844455102171406,5.164678094518575
2024-11-19,0.0,36.52201334215461,14.712208246844389,10.600192092815421,14.922525178978077,7.633475418567609,5.45828114070865,4.985516632458294,5.165787947472951
2024-11-20,0.0,36.50937319720216,14.707116401466958,10.596523402282898,14.917360543623728,7.630833498614355,5.491001708965381,4.983791162060298,5.164000085784221
2024-11-27,0.0,36.511116145266925,14.70781851541265,10.597029277578471,14.919266188125876,7.631197792638443,5.4852963801949155,4.984029086965615,5.1642466138171015
2024-11-29,0.0,36.51198768170672,14.708169597525151,10.597282233339456,14.91962231758755,7.628992908605225,5.485427316637925,4.984148057937332,5.16436988666064
2024-12-02,0.0,36.51242346552977,14.708345144866838,10.597408715748626,14.918606852404546,7.629083963404125,5.485492787203591,4.984207545553133,5.164431525289369
2024-12-03,0.0,36.50327418921828,14.704659530463783,10.589980270180645,14.944699481000281,7.627172268957147,5.484118233436647,4.982958603749226,5.163137422993989
2024-12-06,0.0,36.47280968955548,14.692387478017602,10.58114220133516,14.932227098661658,7.620806867710912,5.562998254808997,4.978799981157818,5.158828428752365
2024-12-10,0.0,36.48368402895659,14.696768001739475,10.584296960525034,14.936679130376989,7.593264084243705,5.564656858344766,4.980284406439722,5.160366529373726
2024-12-11,0.0,36.481073596169786,14.695716437839806,10.583539646768312,14.93561040067039,7.592720780954799,5.571413772360739,4.979928063651208,5.159997301584957
2024-12-12,0.0,36.45064612564643,14.772823067976526,10.568754736056194,14.923153178324217,7.586387982465589,5.566766868867479,4.9757744958027805,5.1556935448607835
2024-12-13,0.0,36.44977751514194,14.772471035004228,10.568502885064266,14.925180539995212,7.586207200586717,5.56663421409473,4.975655924242207,5.155570685870696
2024-12-16,0.0,36.40639970901348,14.873897805763422,10.55592562121057,14.907418522445795,7.577179078945625,5.560009526752625,4.969734542748065,5.149435193120421
2024-12-17,0.0,36.42460580602154,14.881335938303419,10.561204424042097,14.864865460197695,7.580968271462912,5.562789973971215,4.972219805501668,5.152010320499454
2024-12-18,0.0,36.425473217225345,14.881690320656638,10.561455927300415,14.862838062291706,7.581148803734131,5.5629224455859685,4.972338213349102,5.152133009856696
2024-12-30,80.0632994911257,7.269741377687448,2.9700654607514596,2.107839552431948,2.9280434098410653,1.5130343213454582,1.1214086638022958,0.998312735035695,1.028254987978922
2025-01-03,80.04808158695748,7.26835959317049,2.969500930288159,2.1074389081852734,2.9274868666521807,1.5127467337559903,1.1418659969265414,0.9964598400145473,1.0280595440493434
2025-01-06,80.05359740872936,7.26886042935913,2.9697055477825223,2.1208901794748782,2.9272133728479455,1.5128509716240812,1.1419446787537828,0.9768070275399088,1.0281303838883933
2025-01-07,80.0275465904925,7.266495017085806,2.968739154491696,2.1202000053121393,2.9141467359592177,1.512358663883306,1.141573070303623,1.0211449499033032,1.0277958125684097
2025-01-08,80.04656011471168,7.268221443608698,2.9694444890448497,2.1207037377876174,2.8910803756742802,1.5127179810098321,1.1418442935029454,1.0213875609174285,1.0280400037426645
2025-01-09,80.04827177505496,7.268376862234975,2.969507985594435,2.12074908545131,2.8890038656223624,1.5127503279261136,1.1418687099125024,1.0214094015634307,1.028061986639908
2025-01-15,80.04884234476994,7.268428669920795,2.96952915171442,2.120764201770181,2.8883116758704017,1.5127611105389582,1.1418768489477358,1.021416681986333,1.0280693144812427
2025-01-16,80.05759209904795,7.269223146929909,2.969853736675774,2.120996012313639,2.877696863894726,1.5129264631863026,1.1420016620187485,1.0215283281353724,1.0281816877975707
2025-01-20,80.0572116351747,7.269188600839757,2.969839622810667,2.1214611702579567,2.8776831879938376,1.512919273189114,1.1419962347961177,1.0215234734474636,1.0281768014903874
2025-01-24,80.05930423122946,7.269378608399061,2.9699172507288902,2.1215166226173943,2.8751445312902293,1.5129588190193717,1.1420260851589603,1.0215501748019913,1.0282036767546445
2025-01-27,80.059113990704,7.26936133457412,2.9699101934777214,2.121749205879102,2.8751376992422664,1.512955223858466,1.1420233714251276,1.0215477473484442,1.0282012334907464
2025-02-04,80.059113990704,7.26936133457412,2.9699101934777214,2.1241254509299243,2.8751376992422664,1.512955223858466,1.1420233714251276,1.0215477473484442,1.0258249884399242
2025-02-10,80.06615349234006,7.270000520776128,2.9701713341102343,2.126451031319007,2.8751528612441892,1.5130882561922347,1.1314297452067268,1.0216375708136356,1.025915187997782
2025-02-12,80.07033972886542,7.27038063072761,2.970326628690816,2.1277505013403686,2.887186079027529,1.5131673675900958,1.131488901695688,1.027394774633577,1.0019653874289058
2025-02-17,80.06463133303858,7.269862308829733,2.970114867379587,2.136866803555102,2.8869802449943456,1.5130594904621144,1.1314082352897954,1.0273215293337083,0.9997551871170277
2025-02-18,80.06082618798195,7.269516801954022,2.970211339532763,2.1412802091543384,2.886843038609642,1.5129875809217261,1.1313544640754418,1.0272727049355461,0.9997076728345692
2025-02-19,80.06710487129473,7.270086905911347,2.9706819233530393,2.1464387494096875,2.8870694361385727,1.5131062353289948,1.14403854513488,1.027353267681364,0.9741200657473772
2025-02-24,80.06710487129473,7.270086905911347,2.9702066269072,2.1469140458555267,2.8870694361385727,1.5131062353289948,1.14403854513488,1.027353267681364,0.9741200657473772
2025-02-25,80.06368001286516,7.269775929031846,2.9700795767631973,2.1475351261011384,2.8962138264200092,1.5130415124362009,1.1439896090573065,1.0239823899933391,0.9717020173318085
2025-02-27,80.04294684991805,7.267893359445971,2.969310449690585,2.1491171925008743,2.919221479422341,1.5126496976180708,1.1436933633317719,1.0237172211459504,0.9714503869263846
2025-03-04,80.04275668712286,7.2678760926789305,2.9695409712776897,2.149112086715186,2.9192145440540394,1.5126461039261094,1.1436906461913445,1.0237147890399882,0.9714480789938529
2025-03-10,80.04066495600928,7.26768616365622,2.969463369237233,2.1490559246737413,2.919138257177603,1.5126065744414894,1.1436607584987168,1.026301303845961,0.9714226924597533
2025-03-12,80.04732084360487,7.262350780190942,2.969947888401683,2.1492346322679263,2.9193810019889614,1.5079805672125282,1.1458941666403062,1.0263866472913379,0.9715034724014538
2025-03-13,80.06634376632226,7.240312052154696,2.970653684530278,2.1497453892037033,2.9200747811010945,1.5083389327079264,1.1461664837640348,1.0266305639354407,0.9717343462805595
2025-03-14,80.11679826575012,7.244874597452869,2.972525667657969,2.1511000698648575,2.9338046774218087,1.5092894255397138,1.1468887504928376,1.0284664826625591,0.8962520631572682
2025-03-17,80.11698878051926,7.244891825495442,2.9725327362135476,2.151105185100889,2.9335738576163077,1.5092930145738825,1.1468914777516679,1.0284689283176371,0.8962541944113698
2025-03-21,80.11946555497336,7.241786546610328,2.972624630495361,2.151171685383184,2.933664547504936,1.5093396735714204,1.1471647369321778,1.028500722892137,0.8962819016371016
2025-03-31,80.11352046408959,7.241786546610328,2.9728624341307115,2.151171685383184,2.933664547504936,1.5093396735714204,1.1528720241805965,1.028500722892137,0.8962819016371016
2025-04-01,80.11210163973071,7.242303220420567,2.973074536510597,2.151325163266578,2.933873853265326,1.5094473591922364,1.1529542771961496,1.028574102490377,0.8963458479274522
2025-04-02,80.70494956934175,7.2965477410625885,2.995342729122484,2.167438490570725,2.206852997722934,1.5207530510338705,1.1687779081366345,1.0362780755823995,0.9030594374266043
2025-04-03,80.70448724525332,7.296722571897845,2.9954144998131995,2.167490424045996,2.206905875599784,1.520789489433997,1.1688059129445465,1.0363029055935145,0.9030810754177934
2025-04-07,80.70310014004681,7.297247114676188,2.9956298325229933,2.16764623940527,2.2070645244353564,1.5208988151122314,1.1688899354210596,1.0363774027667245,0.9031459956133606
2025-04-08,80.70329352517916,7.297264600734302,2.9956370108131782,2.1676514336363977,2.2068301877154988,1.5209024595722105,1.1705701142288087,1.0363798861902962,0.901470781930149
2025-04-09,80.70870868519074,7.297754244387413,2.9958380169065055,2.1677968822153804,2.2187206979870773,1.5210045115433362,1.170648659034063,1.036449426882768,0.8830788758527169
2025-04-15,80.69865253778497,7.296844958467613,2.9954647413431545,2.1799865835699297,2.218444249723257,1.5208149973530822,1.1705027984984728,1.0363202873092927,0.8829688459502297
2025-04-16,80.7005862176623,7.297019803546441,2.99553651788107,2.180038819834811,2.218497407500615,1.5208514387218668,1.1705308457785284,1.0363451193433233,0.880593829731032
2025-04-23,80.65323772200509,7.292738509857361,2.993778982348114,2.2398263306722495,2.2171957748881668,1.5199591276357072,1.1875653559075896,1.0357370768905678,0.8599611197951511
