date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-05-02,4.015666666666666,0.0,1.024,0.3606666666666667,0.26366666666666666,0.0,0.8930333333333333,0.05867566666666667,6.615709
2024-05-06,4.035,0.0,1.0223333333333333,0.36033333333333334,0.2436666666666667,0.0,0.8930333333333333,0.05867566666666667,6.613042333333333
2024-05-07,4.035,0.0,1.0236666666666667,0.36033333333333334,0.2436666666666667,0.0,0.8930333333333333,0.05867566666666667,6.614375666666667
2024-05-08,4.035,0.0,1.0246666666666666,0.35933333333333334,0.2436666666666667,0.0,0.8930333333333333,0.05867566666666667,6.614375666666667
2024-05-22,4.035,0.0,1.0250000000000001,0.35933333333333334,0.24333333333333335,0.0,0.8930333333333333,0.05867566666666667,6.614375666666667
2024-05-28,4.035,0.0,1.024,0.35933333333333334,0.24333333333333335,0.0,0.8930333333333333,0.05867566666666667,6.613375666666667
2024-05-29,4.035,0.0,3.424,0.35933333333333334,0.24333333333333335,0.0,0.8930333333333333,0.05867566666666667,9.013375666666667
2024-06-03,4.036,0.0,3.424,0.35933333333333334,0.24233333333333335,0.0,0.8930333333333333,0.05867566666666667,9.013375666666667
2024-06-11,4.036,0.0,3.4243333333333332,0.35933333333333334,0.24233333333333335,0.0,0.8930333333333333,0.05867566666666667,9.013709
2024-06-17,4.036,0.0,1.0243333333333333,0.35933333333333334,0.24233333333333335,0.0,0.8930333333333333,0.05867566666666667,6.613708999999999
2024-06-26,4.036,0.0,1.0246666666666666,0.35933333333333334,0.24233333333333335,0.0,0.8930333333333333,0.05867566666666667,6.614042333333334
2024-06-27,4.036,0.0,1.0256666666666667,0.35933333333333334,0.24133333333333334,0.0,0.8930333333333333,0.05867566666666667,6.614042333333334
2024-07-16,4.036,0.0,1.0266666666666666,0.35933333333333334,0.24133333333333334,0.0,0.8930333333333333,0.05967566666666667,6.616042333333333
2024-07-29,4.036,0.0,1.0406666666666666,0.35933333333333334,0.24166666666666667,0.0,0.8930333333333333,0.06034233333333333,6.631042333333332
2024-07-30,4.036,0.0,1.0413333333333334,0.35933333333333334,0.24166666666666667,0.0,0.8930333333333333,0.05967566666666667,6.631042333333332
2024-08-14,4.036,0.0,1.0413333333333334,0.35933333333333334,0.24166666666666667,0.0,0.8930333333333333,0.06000899999999999,6.631375666666667
2024-08-19,4.036,0.0,1.0746666666666667,0.35933333333333334,0.24166666666666667,0.0,0.8597,0.06000899999999999,6.631375666666667
2024-09-03,4.036,1.3640666666666668,1.0613333333333335,0.3726666666666667,0.242,0.0,0.8507,0.06000899999999999,7.9867756666666665
2024-09-04,4.036,1.3640666666666668,1.0619999999999998,0.3726666666666667,0.2436666666666667,0.0,0.8480333333333333,0.06034233333333333,7.9867756666666665
2024-09-05,4.036,1.3640666666666668,1.0619999999999998,0.376,0.2436666666666667,0.0,0.8480333333333333,0.06034233333333333,7.9901089999999995
2024-09-09,4.036,1.3640666666666668,2.2646666666666664,0.383,0.245,0.0,0.8357,0.061009,9.189442333333334
2024-09-10,4.036,1.3640666666666668,3.4646666666666666,0.383,0.245,0.0,0.8357,0.061009,10.389442333333333
2024-09-12,4.036,1.3640666666666668,3.465,0.383,0.245,0.0,0.8357,0.06067566666666667,10.389442333333333
2024-09-13,4.036,1.3640666666666668,1.315,0.383,0.245,0.0,0.8357,0.06067566666666667,8.239442333333333
2024-09-24,4.036,1.3640666666666668,1.3156666666666668,0.38233333333333336,0.245,0.0,0.8357,0.06067566666666667,8.239442333333333
2024-09-25,4.036,1.3640666666666668,1.3073333333333332,0.391,0.245,0.0,0.8357,0.06067566666666667,8.239775666666667
2024-09-30,4.036,1.3640666666666668,1.3,0.41333333333333333,0.245,0.0,0.8357,0.06067566666666667,8.254775666666667
2024-10-03,4.036,1.3640666666666668,1.3063333333333333,0.41333333333333333,0.24666666666666665,0.0,0.8357,0.06467566666666667,8.266775666666666
2024-10-07,4.036,1.3640666666666668,1.3073333333333332,0.41333333333333333,0.24666666666666665,0.0,0.8357,0.06467566666666667,8.267775666666667
2024-10-08,4.036,1.3684,1.381,0.41333333333333333,0.25066666666666665,0.0,0.7797000000000001,0.06467566666666667,8.293775666666667
2024-10-09,4.036,1.3684,1.397,0.41333333333333333,0.25066666666666665,0.0,0.7630333333333333,0.06534233333333334,8.293775666666667
2024-10-10,4.046333333333333,1.3684,1.3963333333333332,0.40299999999999997,0.25066666666666665,0.0,0.7630333333333333,0.06534233333333334,8.293109
2024-10-22,4.046333333333333,1.3684,1.3963333333333332,0.407,0.25066666666666665,0.0,0.7630333333333333,0.06534233333333334,8.297108999999999
2024-10-24,4.027,1.3684,1.3463333333333334,0.4326666666666667,0.254,0.0,0.7630333333333333,0.07034233333333334,8.261775666666667
2024-10-25,4.027,1.3684,1.3646666666666667,0.4326666666666667,0.25466666666666665,0.2444,0.6993666666666666,0.071009,8.462175666666667
2024-10-29,4.027,1.3750666666666667,1.4333333333333333,0.4463333333333333,0.2563333333333333,0.2444,0.5797,0.091009,8.453175666666667
2024-10-30,4.027,1.3750666666666667,1.432,0.4463333333333333,0.2563333333333333,0.2444,0.5797,0.09234233333333333,8.453175666666667
2024-10-31,4.027,1.3727333333333334,1.4236666666666666,0.4463333333333333,0.258,0.2444,0.5797,0.09334233333333333,8.445175666666668
2024-11-01,4.027,1.3727333333333334,1.4146666666666667,0.45466666666666666,0.258,0.2444,0.5797,0.09367566666666667,8.444842333333332
2024-11-04,4.039666666666666,1.3727333333333334,1.448,0.45466666666666666,0.2583333333333333,0.2444,0.5333666666666667,0.094009,8.445175666666668
2024-11-05,4.039666666666666,1.3727333333333334,1.4489999999999998,0.45466666666666666,0.25866666666666666,0.2444,0.5293666666666667,0.09634233333333334,8.444842333333332
2024-11-07,4.039666666666666,1.3727333333333334,1.4416666666666667,0.45466666666666666,0.25866666666666666,0.26106666666666667,0.5090333333333333,0.10867566666666667,8.446175666666667
2024-11-08,4.039666666666666,1.3770666666666667,1.4646666666666668,0.46299999999999997,0.259,0.26106666666666667,0.45370000000000005,0.11700899999999999,8.435175666666666
2024-11-11,4.039666666666666,1.3770666666666667,1.5046666666666666,0.46299999999999997,0.29233333333333333,0.26106666666666667,0.38003333333333333,0.11734233333333334,8.435175666666666
2024-11-12,4.056333333333333,1.3770666666666667,1.5136666666666667,0.46299999999999997,0.29233333333333333,0.26106666666666667,0.3530333333333333,0.118009,8.434509
2024-11-14,4.056333333333333,1.3770666666666667,1.608,0.46299999999999997,0.294,0.26106666666666667,0.21603333333333335,0.152009,8.427509
2024-11-15,4.056333333333333,1.3770666666666667,1.608,0.4663333333333334,0.294,0.26106666666666667,0.20103333333333331,0.16734233333333334,8.431175666666666
2024-11-18,4.693,1.3770666666666667,1.608,0.4663333333333334,0.294,0.26106666666666667,0.20103333333333331,0.16734233333333334,9.067842333333333
2024-11-19,4.692666666666667,1.3770666666666667,1.6046666666666667,0.4663333333333334,0.294,0.26106666666666667,0.19336666666666666,0.15767566666666666,9.046842333333334
2024-11-20,4.692666666666667,1.3770666666666667,1.6043333333333334,0.4663333333333334,0.294,0.26106666666666667,0.19336666666666666,0.152009,9.040842333333334
2024-11-21,4.692333333333333,1.3910666666666667,1.584,0.46699999999999997,0.294,0.26106666666666667,0.1917,0.14467566666666667,9.025842333333333
2024-11-25,4.692333333333333,1.3910666666666667,1.583,0.46699999999999997,0.294,0.26106666666666667,0.1917,0.12634233333333333,9.006509
2024-11-26,4.692333333333333,1.3910666666666667,1.583,0.46699999999999997,0.29933333333333334,0.26106666666666667,0.1917,0.12467566666666667,9.010175666666667
2024-11-27,4.692,1.3934,1.583,0.46699999999999997,0.29933333333333334,0.26106666666666667,0.19036666666666666,0.12434233333333333,9.010508999999999
2024-12-06,4.692,1.3934,1.583,0.46699999999999997,0.29933333333333334,0.26106666666666667,0.18936666666666668,0.124009,9.009175666666666
2024-12-13,4.692,1.3934,1.583,0.46699999999999997,0.30066666666666664,0.26106666666666667,0.18936666666666668,0.12267566666666666,9.009175666666666
2024-12-16,4.692,1.3934,1.583,0.46699999999999997,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.12567566666666666,9.016175666666665
2024-12-19,4.692,1.3934,1.583,0.46699999999999997,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.127009,9.017509
2025-01-03,4.692,1.3914,1.5716666666666668,0.46699999999999997,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.12834233333333334,9.005509
2025-01-08,4.692,1.3914,1.5716666666666668,0.46699999999999997,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.1286756666666667,9.005842333333334
2025-01-16,4.692,1.3914,1.5716666666666668,0.46699999999999997,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.12434233333333333,9.001509
2025-01-21,4.692,1.3914,1.5716666666666668,0.47000000000000003,0.3046666666666667,0.26106666666666667,0.18936666666666668,0.129009,9.009175666666666
2025-01-22,4.692,1.3914,1.5716666666666668,0.45999999999999996,0.3046666666666667,0.2710666666666667,0.18936666666666668,0.133009,9.013175666666665
2025-01-24,4.692,1.3914,1.5716666666666668,0.45999999999999996,0.3046666666666667,0.2710666666666667,0.18936666666666668,0.13267566666666666,9.012842333333333
2025-01-27,4.692,1.3914,1.5716666666666668,0.4536666666666666,0.3046666666666667,0.2710666666666667,0.18936666666666668,0.13267566666666666,9.006509
2025-02-04,4.690666666666667,1.3914,1.5716666666666668,0.462,0.3046666666666667,0.2710666666666667,0.18936666666666668,0.16134233333333334,9.042175666666667
2025-02-06,4.690666666666667,1.3910666666666667,1.5766666666666664,0.49033333333333334,0.313,0.2710666666666667,0.18586666666666668,0.17967566666666665,9.098342333333333
2025-02-07,4.692666666666667,1.4410666666666667,1.5933333333333335,0.4953333333333333,0.333,0.2710666666666667,0.18586666666666668,0.19434233333333334,9.206675666666667
2025-02-11,4.692666666666667,1.4410666666666667,1.594666666666667,0.4953333333333333,0.333,0.2710666666666667,0.18586666666666668,0.19434233333333334,9.208009
2025-02-13,4.692666666666667,1.4410666666666667,1.6046666666666667,0.4953333333333333,0.3363333333333333,0.2710666666666667,0.18586666666666668,0.181009,9.208009
2025-02-18,4.692666666666667,1.4410666666666667,1.5879999999999999,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.19434233333333334,9.208009
2025-02-20,4.692666666666667,1.4590666666666667,1.568,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.18367566666666668,9.195342333333334
2025-02-27,4.692666666666667,1.4624,1.5646666666666667,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.18367566666666668,9.195342333333334
2025-02-28,4.678,1.4790666666666668,1.5646666666666667,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.17867566666666668,9.192342333333334
2025-03-05,4.678,1.4790666666666668,1.5546666666666666,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.17867566666666668,9.182342333333333
2025-03-07,4.678,1.4973999999999998,4.387,0.4953333333333333,0.3396666666666667,0.2710666666666667,0.18586666666666668,0.17867566666666668,12.033009
2025-03-13,4.678,1.4973999999999998,4.387,0.4953333333333333,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.18267566666666665,12.033009
2025-03-25,4.678,1.4973999999999998,4.391,0.4953333333333333,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.17867566666666668,12.033009
2025-03-26,4.686333333333334,1.4973999999999998,4.387666666666667,0.4953333333333333,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.17867566666666668,12.038008999999999
2025-04-07,4.686333333333334,1.4973999999999998,4.387666666666667,0.4953333333333333,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.18267566666666665,12.042009
2025-04-08,4.686333333333334,1.4973999999999998,4.401999999999999,0.501,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.155009,12.034342333333333
2025-04-09,4.686333333333334,1.4973999999999998,1.4533333333333334,0.521,0.33566666666666667,0.2710666666666667,0.18586666666666668,0.16134233333333334,9.112009
