date,CMB INTERNATIONAL SECURITIES LTD,WATON SECURITIES INTERNATIONAL LIMITED,YUEN META (INTERNATIONAL) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,EMPEROR SECURITIES LTD,OPEN SECURITIES LTD,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,KINGSTON SECURITIES LTD
2024-05-14,0.0,0.0,0.0,47.07714772450718,0.0,0.0,0.666828912144074,52.256023363348746,0.0,0.0
2024-05-16,0.0,0.0,0.0,47.151744920773794,0.6172839506172839,0.0,0.0486050354816759,52.18236609312725,0.0,0.0
2024-05-17,0.0,0.0,0.0,47.1722864639005,0.6170440190457682,0.0,0.04858614323195025,52.16208337382179,0.0,0.0
2024-05-20,0.0,0.0,0.0,47.062530295685896,0.6156083373727581,0.0,0.048473097430925836,52.040717401841974,0.232670867668444,0.0
2024-05-21,0.0,0.0,0.0,47.79672545304378,0.6170140407132099,0.0,0.048583782733323616,51.51824321041636,0.019433513093329448,0.0
2024-05-22,0.0,0.0,0.0,47.783394905697065,0.6173439626677036,0.0,0.048609760839976666,51.531207466459264,0.019443904335990667,0.0
2024-05-23,2.880794701986755,0.0,0.0,46.116367076631974,0.6007568590350048,0.0,0.04730368968779565,50.14664143803217,0.20813623462630085,0.0
2024-05-24,2.8881722469885234,0.0,0.0,46.17281608650289,0.6022953618514655,0.0,0.04742483164184767,50.260836574030165,0.028454898985108605,0.0
2024-05-27,2.8564694791421164,0.0,0.0,45.84492104642941,0.5986330426584964,0.0,0.047136460051850106,50.624558095687014,0.028281876031110063,0.0
2024-05-28,2.8473429497721185,0.0,0.0,45.84410092562139,0.5967203871634638,0.0,0.046985857256965656,50.4769064511582,0.18794342902786262,0.0
2024-05-29,2.8420015945223467,0.0,0.0,45.94569244477794,0.595600994231581,0.0,0.046897716081226844,50.382216386062,0.18759086432490737,0.0
2024-05-30,2.8213603985287956,0.0,0.0,46.32897248475255,0.5912751990316123,0.0,0.04655710228595372,50.02095069602868,0.19088411937241026,0.0
2024-05-31,2.825043121532796,0.0,0.0,46.38478392615729,0.592046990816279,0.0,0.04661787329262039,50.086243065591354,0.06526502260966854,0.0
2024-06-03,2.817163311793966,0.0,0.0,46.47854586025754,0.5903956115475802,0.0,0.04648784342894333,49.96978290177119,0.097624471200781,0.0
2024-06-04,2.816639553799675,0.0,0.0,46.48849639786196,0.5902858470834301,0.0,0.04647920055775041,49.96049267952591,0.09760632117127585,0.0
2024-06-05,2.8121954615063345,0.0,0.0,46.59148916423036,0.5893544944080932,0.0,0.04640586570142466,49.881665042461364,0.07888997169242193,0.0
2024-06-06,2.808806488991889,0.0,0.0,46.48435689455388,0.5886442641946698,0.0,0.046349942062572425,49.993047508690616,0.07879490150637312,0.0
2024-06-07,2.7881297446514837,0.0,0.0,46.8138946399816,0.5843110190936277,0.0,0.04600874166091557,49.68944099378882,0.07821486082355647,0.0
2024-06-11,2.7864631230457975,0.0,0.0,47.149163141438294,0.5839617436086078,0.0,0.04598123965422108,49.3562626448409,0.07816810741217584,0.0
2024-06-12,2.7743441834912783,0.0,0.0,47.33324177081903,0.5814219658471822,0.0,0.04578125715332143,49.2377420683972,0.02746875429199286,0.0
2024-06-13,2.7705390207104648,0.0,0.0,47.368902299638826,0.580624514241302,0.0,0.0457184656882915,49.170209847757505,0.0640058519636081,0.0
2024-06-14,2.8213603985287956,0.0,0.0,48.37748498533451,0.5912751990316123,0.0,0.04655710228595372,48.09814237161879,0.06517994320033521,0.0
2024-06-17,2.817425263843042,0.0,0.0,48.44948626156493,0.5904505090892185,0.0,0.0464921660700172,48.03105676693477,0.06508903249802409,0.0
2024-06-18,2.816770475039509,0.0,0.0,48.46146695175235,0.5903132843729665,0.0,0.046481360974249326,48.01989402249698,0.06507390536394905,0.0
2024-06-19,2.816639553799675,0.0,0.0,48.46386242156635,0.5902858470834301,0.0,0.04647920055775041,48.01766209621194,0.06507088078085058,0.0
2024-06-20,2.824253157477746,0.0,0.0,48.62282704944773,0.5918814372931911,0.0,0.046604837582141026,47.84918674558419,0.06524677261499744,0.0
2024-06-21,2.8238583410997204,0.0,0.0,48.77912395153775,0.591798695246971,0.0,0.046598322460391424,47.69338303821063,0.065237651444548,0.0
2024-06-24,2.8183424797693237,0.0,0.0,49.05590177657893,0.5906427309087527,0.0,0.046507301646358475,47.42349548879174,0.06511022230490186,0.0
2024-06-25,2.817032354034957,0.0,0.0,49.051692078839714,0.5903681666046857,0.0,0.04648568240981778,47.429341762737074,0.06507995537374489,0.0
2024-06-26,2.818211412361066,0.0,0.0,49.08617402222946,0.59061526298656,0.0,0.04650513881783937,47.44919313584151,0.009301027763567876,0.0
2024-06-27,2.817949314112997,0.0,0.0,49.09090909090909,0.5905603348058591,0.0,0.046500813764240874,47.444780283654964,0.009300162752848175,0.0
2024-06-28,2.825306541097487,0.0,0.0,49.21907781248543,0.5921021959065691,0.0,0.046622220150123544,47.30756678633036,0.00932444403002471,0.0
2024-07-02,2.8232005590496154,0.0,0.0,49.48520847891917,0.5916608432331703,0.0,0.04658746797111577,47.0440251572327,0.009317493594223155,0.0
2024-07-03,2.821125638502273,0.0,0.0,49.73522658043957,0.06560757298842496,0.0,0.046862552134589244,47.32180514550822,0.00937251042691785,0.0
2024-07-04,2.8200683936852955,0.0,0.0,49.75406380287628,0.06558298589965803,0.0,0.04684498992832717,47.30407082962477,0.009368997985665433,0.0
2024-07-05,2.685631404107987,0.0,0.0,49.89472699199925,0.06550320497824358,0.0,0.046788003555888275,47.297992794647456,0.009357600711177654,0.0
2024-07-08,2.6802390735898394,0.0,0.0,49.81322375793799,0.0653716847217034,0.0,0.04669406051550243,47.2497198356369,0.14475158759805754,0.0
2024-07-09,2.676364992772882,0.0,0.0,49.88576490884506,0.06527719494568006,0.0,0.04662656781834289,47.18142397538117,0.14454236023686298,0.0
2024-07-10,2.6747437092264676,0.0,0.0,49.916123019571295,0.065237651444548,0.0,0.046598322460391424,47.152842497670086,0.14445479962721341,0.0
2024-07-11,2.67188009123493,0.0,0.0,49.96974351813061,0.06516780710329098,0.0,0.04654843364520784,47.102360005585815,0.1443001443001443,0.0
2024-07-12,2.634396090295555,0.0,0.0,50.01163602513381,0.06516174074936003,0.0,0.046544100535257156,47.09797533162672,0.14428671165929718,0.0
2024-07-15,2.621897266334466,0.0,0.0,50.03958459460718,0.06519815582359242,0.0,0.04657011130256601,47.09635356028501,0.13039631164718485,0.0
2024-07-16,2.622874446773818,0.0,0.0,50.05823433496389,0.06522245515956208,0.0,0.04658746797111577,47.11390635918938,0.09317493594223154,0.0
2024-07-17,2.620554831502514,0.0,0.0,50.10240178737665,0.06516477378514243,0.0,0.04654626698938745,47.07223980636753,0.0930925339787749,0.0
2024-07-18,2.632071061243572,0.0,0.0,49.883122954651704,0.06545114539504442,0.0,0.04675081813931744,47.279102384291726,0.09350163627863488,0.0
2024-07-19,2.6314559476513204,0.0,0.0,49.88081327412947,0.06543584949754615,0.0,0.046739892498247254,47.26805328347744,0.10750175274596868,0.0
2024-07-22,2.6309640637412963,0.0,0.0,49.890181784195526,0.06542361792607132,0.0,0.046731155661479507,47.25921772045423,0.10748165802140286,0.0
2024-07-23,2.631087017478269,0.0,0.0,49.88783998504533,0.06542667539022338,0.0,0.046733339564445274,47.26142630152351,0.10748668099822413,0.0
2024-07-25,2.625687902247925,0.0,0.0,49.99067251189255,0.06529241675216864,0.0,0.04663744053726332,47.16444361533439,0.10726611323570562,0.0
2024-07-26,2.624708624708625,0.0,0.06526806526806526,50.004662004662,0.06526806526806526,0.0,0.046620046620046623,47.14685314685315,0.046620046620046623,0.0
2024-07-29,2.7623767234188703,0.0,0.0686914282910554,52.681418968647264,0.0686914282910554,0.0,0.049065305922182424,44.32069083950738,0.049065305922182424,0.0
2024-07-30,2.759398127726315,0.0,0.0686173601921286,52.63931774739009,0.0686173601921286,0.0,0.04901240013723472,44.27780228397785,0.1372347203842572,0.0
2024-07-31,2.7575059999020426,0.0,0.14203849733065582,52.59832492530734,0.06857030905617868,0.0,0.048978792182984766,44.24744085810844,0.13714061811235737,0.0
2024-08-01,2.757641065830721,0.0,0.14204545454545456,52.59600313479624,0.06857366771159874,0.0,0.048981191222570525,44.24960815047022,0.1371473354231975,0.0
2024-08-02,2.7564259485924114,0.0,0.18604651162790697,52.572827417380665,0.06854345165238677,0.0,0.04895960832313342,44.23011015911873,0.13708690330477355,0.0
2024-08-05,2.756291001664545,0.0,0.1860374033095075,52.57514931949476,0.06854009595613435,0.0,0.04895721139723881,44.227944776265545,0.1370801919122687,0.0
2024-08-06,2.756291001664545,0.0,0.1860374033095075,52.57514931949476,0.06854009595613435,0.0,0.04895721139723881,44.227944776265545,0.1370801919122687,0.0
2024-08-07,2.758586897937185,0.0,0.048997991082365626,52.67284041354304,0.06859718751531188,0.0,0.048997991082365626,44.26478514380911,0.13719437503062376,0.0
2024-08-08,1.6387716489593944,0.0,0.12516373162567312,31.296754475331102,0.04075098238975404,0.0,0.029107844564110027,26.29893756367341,0.08150196477950808,40.48901178867705
2024-08-09,1.6352493537424846,0.0,0.3543524354468616,31.136541868773413,0.04066339423160708,0.0,0.029045281594005053,26.38473379999419,0.017427168956403033,40.40198669726103
2024-08-12,1.6379134786023912,0.0,0.3549297413667704,31.22508945975039,0.04072964245192447,0.0,0.029092601751374625,26.218252698338812,0.026183341576237164,40.46780903616211
2024-08-13,1.6260397412199632,0.6729436229205176,0.470771719038817,30.86009704251386,0.040434380776340116,0.0,0.028881700554528652,26.042629390018483,0.08375693160813308,40.17444547134935
2024-08-14,1.6243977033382384,0.6722640583975302,0.4818373294093886,30.918376179347355,0.040393548573242156,0.0,0.02885253469517297,26.016330534637465,0.08367235061600162,40.1338757609856
2024-08-15,1.6252886836027713,0.6726327944572748,0.48210161662817547,30.880484988452654,0.04041570438799076,0.0,0.028868360277136258,26.030600461893766,0.08371824480369515,40.15588914549654
2024-08-16,1.6206568985866028,0.6707159100722531,0.48072771236938305,31.086099196868073,0.040300526785457265,0.0,0.028786090561040905,25.947782031722273,0.08347966262701863,40.0414519704079
2024-08-19,1.6207502087111727,0.6707545268733627,0.4778766157123528,31.08788899444396,0.040302847108270715,0.0,0.028787747934479087,25.946397213346,0.08348446900998935,40.043757376860405
2024-08-20,1.4600622406639003,0.6042531120331951,0.42531120331950206,38.21576763485477,0.03630705394190872,0.0,0.025933609958506226,23.38174273858921,0.01037344398340249,35.8402489626556
2024-08-21,1.4602137151156758,0.6043158003942317,0.42535532731611164,38.21195144724556,0.03631082062454612,0.0,0.025936300446104364,23.381574852163087,0.010374520178441747,35.84396721651623
2024-08-22,1.4682230869001298,0.6044098573281453,0.4254215304798963,38.17898832684825,0.03631647211413748,0.0,0.02594033722438392,23.400778210116734,0.010376134889753566,35.849546044098574
2024-08-23,1.5669121311112342,0.6450362659874869,0.45401694258346714,34.023586733846415,0.03875754387907646,0.0,0.027683959913626044,24.973700238082056,0.011073583965450419,38.259232600631194
2024-08-26,1.5696370733327796,0.6450184093236996,0.4540043739445782,34.022644852310165,0.03875647094648839,0.0,0.02768319353320599,24.973008886305124,0.011073277413282396,38.258173462890674
2024-08-27,1.5681610753104516,0.644411870453854,0.564206101169898,33.97405758221092,0.03872002655087535,0.0,0.02765716182205382,24.949525679674753,0.011062864728821528,38.222197638078384
2024-08-28,1.5710571444376833,0.6444653427006694,0.5642529180726891,33.96581291143442,0.0387232394755767,0.0,0.02765945676826907,24.951595950655527,0.011063782707307629,38.22536925374786
2024-08-29,1.5702753511002987,0.6441446422647351,0.5639721331416565,33.94061705186332,0.03870396992148623,0.0,0.027645692801061595,24.939179475837665,0.06911423200265399,38.206347451067124
2024-08-30,1.5679104684340286,0.645447242305881,0.5651126069974237,33.80980082550763,0.03878223773511732,0.0,0.027701598382226654,24.992382060444886,0.06925399595556664,38.28360896423724
2024-09-02,1.5593840017726568,0.6453578550853091,0.5650343452249058,33.78849988920895,0.038776866829160206,0.0,0.027697762020828715,25.02769776202083,0.06924440505207179,38.278307112785285
2024-09-03,1.5521064301552108,0.6457871396895788,0.565410199556541,33.79988913525499,0.038802660753880266,0.0,0.02771618625277162,25.038802660753877,0.02771618625277162,38.30376940133038
2024-09-04,1.5463488984342526,0.6456976583067757,0.5653318553415547,33.817375640848,0.03879728419010669,0.0,0.02771234585007621,25.032562006373837,0.02771234585007621,38.29846196480532
2024-09-05,0.13543394140409065,0.6440022111663903,0.5638474295190713,41.575456053067995,0.038695411829740185,0.0,0.027639579878385848,23.93034825870647,0.027639579878385848,33.056937534549476
2024-09-09,0.14344431877741304,0.6427408899064854,0.5627430967421588,41.725745496675955,0.03861962428622659,0.0,0.027585445918733277,23.839342362969298,0.027585445918733277,32.99219331880499
2024-09-10,0.1432980599647266,0.6420855379188712,0.5621693121693121,41.76036155202822,0.038580246913580245,0.0,0.02755731922398589,23.820546737213405,0.04684744268077601,32.95855379188713
2024-09-11,0.14851076703060972,0.6407964577431864,0.5610406754489701,41.87178570446357,0.038502791452380294,0.0,0.027501993894557358,23.772723522455376,0.04675338962074751,32.8923846978906
2024-09-12,0.14844952716076534,0.6405322190455245,0.5828018473718936,41.87376292060699,0.03848691444908731,0.0,0.027490653177919506,23.762920606993625,0.04673411040246316,32.878821200791734
2024-09-13,0.1484454462984853,0.6405146108805014,0.5607939082387223,41.897352722874345,0.03848585644775545,0.0,0.027489897462682465,23.762267366742723,0.04673282568656019,32.877917365368226
2024-09-16,0.17305790572464563,0.640039556092737,0.5603779804417097,41.93220525217009,0.03845731238325459,0.0,0.02746950884518185,23.72816174046808,0.04669816503680914,32.85353257883749
2024-09-17,0.18351136674883592,0.6381813201862503,0.5587510271158587,42.08983840043823,0.038345658723637356,0.0,0.027389756231169543,23.65927143248425,0.04656258559298822,32.75814845247878
2024-09-19,0.18334063047285462,0.6375875656742557,0.7744089316987741,41.919330122591944,0.03830998248686515,0.0,0.02736427320490368,23.645468476357266,0.046519264448336255,32.7276707530648
2024-09-20,0.11493938315864372,0.6376399113324759,0.7744725103308613,41.889931857365696,0.03831312771954791,0.0,0.027366519799677077,23.740455926219862,0.04652308365945103,32.73035768041378
2024-09-23,0.12992235592538745,0.7207597364432208,0.8970829337705324,47.1896557057568,0.04330745197512915,0.0,0.030933894267949392,13.932625978284408,0.05877439910910385,36.99693754446747
2024-09-24,0.1303538175046555,0.7231533209186841,0.6548727498448169,47.225325884543764,0.04345127250155183,0.0,0.031036623215394164,14.013035381750466,0.058969584109248914,37.11980136561142
2024-09-25,0.1674989919042154,0.7227271317348554,0.6544868016998046,47.17888271968734,0.04342566456775955,0.0,0.031018331834113958,14.045100654486802,0.05893483048481652,37.0979248736003
2024-09-26,0.15106984920482325,0.6399868157222512,0.6262531930672672,53.06946466338891,0.03845414343395501,0.0,0.027467245309967865,12.544290933062324,0.05218776608893894,32.85082539072157
2024-09-27,0.151073998791408,0.6400043948799649,0.6262703949898368,53.05993517552052,0.0384551996923584,0.0,0.027467999780256002,12.552875899576993,0.0521891995824864,32.851727737186174
2024-09-30,0.12058428567513498,0.6385486036887829,0.624845843952972,53.172188878840196,0.03836772726027022,0.0,0.027405519471621585,12.548987366055522,0.05207048699608101,32.77700128805942
2024-10-02,0.1205116266330695,0.6381638410342089,0.6244693380077238,53.23327216455315,0.03834460847415847,0.0,0.027389006052970337,12.508559064391553,0.05203911150064364,32.75725123935253
2024-10-03,0.15620718004932857,0.6385311044121678,0.6248287201973143,53.15154836941628,0.03836667580158947,0.0,0.027404768429706773,12.534941079747878,0.05206906001644287,32.7761030419293
2024-10-04,0.16985836004493027,0.6383386756527218,0.6246404208103888,53.16018739212625,0.03835511355853264,0.0,0.027396509684666174,12.522944576860908,0.05205336840086573,32.76622558286074
2024-10-07,0.16985370664621116,0.6383211878801162,0.6246233083118734,53.183387211659635,0.03835406279107994,0.0,0.027395759136485672,12.500684893978411,0.05205194235932278,32.76532792723687
2024-10-08,0.14433037688851644,0.5424028679842634,0.5307633214609959,60.218357892776496,0.032590730265148866,0.0,0.02327909304653491,10.622250157133879,0.044230276788416324,27.841795283655753
2024-10-09,0.14443797320908563,0.5428072218986605,0.5311589982527665,60.25393127548049,0.032615026208503206,0.0,0.023296447291788,10.564938846825859,0.0442632498543972,27.86255096097845
2024-10-10,0.14213481837034275,0.5429084045949157,0.531258009646527,60.26283291003565,0.032621105855488504,0.0,0.023300789896777502,10.55292774425053,0.04427150080387725,27.86774471654589
2024-10-14,0.14212488350419386,0.54287045666356,0.5312208760484622,60.26561043802423,0.032618825722274,0.0,0.023299161230195712,10.552190121155638,0.044268406337371856,27.86579683131407
2024-10-15,0.1421811994499219,0.5430855651119968,0.5081229750833275,60.273174370090665,0.0326317506934247,0.0,0.023308393352446215,10.556371349322891,0.044285947369647805,27.876838449525675
2024-10-16,0.15001352580970415,0.5730024838305093,0.7033421046159899,63.792637041044685,0.03442933379239112,0.0,0.024592381280279373,11.13297100558247,0.004918476256055874,23.584093647787917
2024-10-17,0.1499803304484658,0.5728756884343037,0.7031864673485444,63.7932730133753,0.034421715184893786,0.0,0.024586939417781273,11.137883556254916,0.004917387883556255,23.57887490165224
2024-10-18,0.1400560224089636,0.5725097056366406,0.7027372352449752,63.82623224728488,0.03439972480220158,0.0,0.02457123200157256,11.13076809671237,0.004914246400314511,23.563811489508087
2024-10-21,0.14000786009039104,0.5723128315975634,0.702495578699155,63.84358420121832,0.0343878954607978,0.0,0.02456278247199843,11.12202790332089,0.0049125564943996855,23.555708390646494
2024-10-22,0.13992537313432835,0.5719756480754125,0.7020816967792616,63.882069913589945,0.03436763550667714,0.0,0.024548311076197957,11.098291437549095,0.004909662215239592,23.541830322073842
2024-10-23,0.13988416609404142,0.5718072052616079,0.7018749386472956,63.87552763325808,0.034357514479238245,0.0,0.02454108177088446,11.112201825856484,0.004908216354176892,23.5348974182782
2024-10-24,0.1398567082147414,0.5716949651585043,0.7017371675336147,63.88261851015802,0.034350770438708406,0.0,0.02453626459907744,11.110020610462264,0.004907252919815488,23.53027775051526
2024-10-25,0.1398944655785986,0.5718493066633943,0.701926616762793,63.84832494784636,0.03436004417719966,0.0,0.024542888697999754,11.137562891152289,0.0049085777395999515,23.536630261381763
2024-10-28,0.1398532767377383,0.5716809382437372,0.7017199499472483,70.11556297077803,0.03434992761979537,0.0,0.024535662585568125,11.134283681330814,0.004907132517113624,17.27310646023996
2024-10-29,0.13979153893316984,0.5714285714285714,0.7014101778050276,70.28080931943593,0.034334763948497854,0.0,0.02452483139178418,10.9773145309626,0.004904966278356836,17.265481299816063
2024-10-30,0.13515173854281853,0.5725519105541221,0.7027890404226564,70.2764467379285,0.03440226071999017,0.0,0.036859565057132324,10.937461604619731,0.00491460867428431,17.299422533480772
2024-10-31,0.11554441084642426,0.572805270791848,0.7031000319590924,70.31983676278978,0.03441748408191361,0.0,0.0368758758020503,10.905425670526341,0.004916783440273373,17.30707770976227
2024-11-01,0.11536007068872417,0.5718914142653773,0.7019783024888321,70.41382357272593,0.03436257424770507,0.0,0.036817043836826865,10.84139217515095,0.0049089391782435815,17.279465907417407
2024-11-04,0.1143190718264296,0.5667307177778318,0.6956437136672099,69.91462554423175,0.03405248948021307,0.0,0.03648481015737115,10.775180599810279,0.004864641354316153,17.8580984116946
2024-11-05,0.12636786492081842,0.6264619686500148,0.7689619014330654,77.2968031618853,0.03764149167854166,0.0,0.04033016965558035,11.951173607936976,0.00537735595407738,9.146882477885624
2024-11-06,0.1535436252458045,0.6276432400398675,0.7704118740403524,77.45602456698005,0.03771246935861865,0.0,0.04040621716994855,11.744740457398379,0.0053874956226598065,9.164130054144332
2024-11-07,0.16669803457639878,0.6264619686500148,0.7824052913182589,77.3183125857016,0.03764149167854166,0.0,0.04033016965558035,11.875890624579894,0.00537735595407738,9.146882477885624
2024-11-08,0.1671113986145926,0.6280154173741948,0.7843454354330072,77.38605428425109,0.037734831945230585,0.0,0.04043017708417563,11.781353602328778,0.005390690277890084,9.169564162691032
2024-11-11,0.22051617118588698,0.6343242948927366,0.7922247631492976,77.25688772732222,0.03811390613089404,0.0,0.04083632799738648,11.749972775781336,0.005444843732984863,9.261679189807252
2024-11-12,0.23696037042080895,0.6346180035407872,0.7925915838213264,77.24363339234645,0.038131553860819824,0.0,0.04085523627944982,11.741794906713878,0.0054473648372599754,9.265967588179217
2024-11-13,0.2619086593550499,0.6356741419763191,0.7939106236699951,77.19212091449774,0.03819501282261145,0.0,0.04092322802422655,11.75042287335625,0.005456430403230207,9.28138811589458
2024-11-14,0.2618729370686598,0.6355874410103931,0.7938023404893751,77.18704820098748,0.03818980332251289,0.0,0.0409176464169781,11.75700373714504,0.0054556861889304125,9.280122207370631
2024-11-15,0.2498308436995784,0.6063602768958518,6.058397959714776,73.53094259095404,0.036433664706188515,0.0,0.03903606932805913,10.620413261853953,0.005204809243741217,8.85338052360381
2024-11-18,0.2889002889002889,0.6291006291006291,6.285606285606285,76.13467613467614,0.0378000378000378,0.0,0.040500040500040496,11.037611037611038,0.0054000054000054,5.54040554040554
2024-11-19,0.2883009107075497,0.6277954410734494,6.620143342135043,75.86086113057068,0.03772161448509996,0.0,0.04041601551974996,10.990461820337337,0.005388802069299995,5.528910923101795
2024-11-20,0.32080659945004586,0.6281339300156359,6.623712729821535,75.81819162128646,0.03774195287647598,0.0,0.04043780665336712,10.993691702162074,0.005391707553782283,5.531891950180622
2024-11-21,0.36486987258059916,0.6641771899318719,1.8072460876257805,79.6984122459451,0.039907642313503036,0.0,0.04275818819303897,11.527607536843306,0.005701091759071862,5.849320144807731
2024-11-22,0.5085241358267967,0.8499617698819316,2.313784818011925,67.87943619202598,0.01816157627952845,0.0,0.09444019665354796,20.874915775690003,0.007264630511811381,7.453510905118477
2024-11-25,0.48927903295438196,0.8382501079291985,2.291696646999568,60.8828608432868,7.195279896387969,0.0,0.1403079579795654,20.77277306087207,0.00719527989638797,7.382357173694057
