date,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,SDICS INTERNATIONAL SECURITIES (HONG,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,7.717220715312954,8.742244013149177,6.113060617404032,0.0,3.1953223347305735,0.0,1.2990748714583107,0.0,1.1298004014845477,28.196722953539595
2024-03-04,0.0,7.715798240775359,8.742244013149177,6.104762849268063,0.0,3.1953223347305735,0.0,1.299786108727108,0.0,1.1298004014845477,28.187713948134828
2024-03-05,0.0,7.755983146462409,8.749949083561148,6.096702160221694,0.0,3.1953223347305735,0.0,1.299786108727108,19.490568304804643,1.1298004014845477,47.71811153999212
2024-03-06,0.13145359842865165,7.765940468225571,8.749949083561148,6.160120816689455,0.0,3.1953223347305735,0.0,1.3116400632070635,19.49353179342463,1.1298004014845477,47.93775855975164
2024-03-07,0.13062382161505476,7.810866955704602,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.0,1.3057130859670858,19.49353179342463,1.1298004014845477,47.98339628449947
2024-03-08,0.13062382161505476,7.837419813739702,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.0,1.3057130859670858,19.49353179342463,1.1298004014845477,48.009949142534566
2024-03-11,0.13062382161505476,7.837538353284502,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.0,1.3057130859670858,19.495902584320625,1.1298004014845477,48.01243847297536
2024-03-12,0.13074236115985433,7.851881638205247,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05725460013818451,1.3057130859670858,19.50443743154619,1.1298004014845477,48.09268974480466
2024-03-13,0.13074236115985433,7.853422652287642,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.317567040447041,19.51273519968216,1.1298004014845477,48.11450102104778
2024-03-14,0.11225019217112392,7.861601880878812,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.317567040447041,19.514868911488552,1.1339492855525322,48.11047067652459
2024-03-15,0.11225019217112392,7.865987844036394,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.317567040447041,19.513564976495758,1.1343049041869309,48.11390832332378
2024-03-18,0.11331704807431991,7.889932832085905,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.3234940176870187,19.514987451033353,1.1343049041869309,48.14626961905406
2024-03-19,0.11331704807431991,7.897163744318678,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.3234940176870187,19.514987451033353,1.1453290818532893,48.16452470895319
2024-03-20,0.11331704807431991,7.915774452852207,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.3234940176870187,19.520677349183728,1.1450920027636904,48.188588236547496
2024-03-21,0.11331704807431991,7.920990192823388,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.3234940176870187,19.520677349183728,1.1450920027636904,48.19380397651868
2024-03-22,0.12931988662225968,7.9618863357792335,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05737313968298406,1.3294209949269964,19.50431889200139,1.151018980003668,48.246198455320084
2024-03-25,0.12931988662225968,8.011910023684646,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.057610218772583176,1.3294209949269964,19.50431889200139,1.1326453505597371,48.278085592871165
2024-03-26,0.12931988662225968,8.035736472189356,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.057610218772583176,1.3294209949269964,19.507637999255778,1.1441436864052938,48.316729484475815
2024-03-27,0.12931988662225968,8.037514565361349,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.057610218772583176,1.3294209949269964,19.513564976495758,1.1441436864052938,48.32443455488779
2024-03-28,0.12931988662225968,8.040952212160537,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.057610218772583176,1.3294209949269964,19.513564976495758,1.1441436864052938,48.32787220168697
2024-04-02,0.13263899387664718,8.046997728945314,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05772875831738273,1.3294209949269964,19.513564976495758,1.1468700959356835,48.34008177480133
2024-04-03,18.191664485909477,8.05600673435008,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.05772875831738273,1.3307249299197914,1.4669861366668786,1.1350161414557283,48.35098741292288
2024-04-05,18.191664485909477,8.05600673435008,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.057965837406981836,1.3307249299197914,1.4669861366668786,1.1350161414557283,48.351224492012484
2024-04-08,18.191664485909477,8.067149451561239,8.75741707488352,6.160120816689455,0.0,3.1953223347305735,0.06436697282615773,1.3313176276437892,1.4669861366668786,1.1350161414557283,48.36936104236682
2024-04-11,18.192138644088676,8.099866365925914,8.75741707488352,6.166047793929433,0.0,3.1953223347305735,0.06436697282615773,1.3342811162637782,1.4669861366668786,1.1350161414557283,48.41144258077066
2024-04-12,18.192138644088676,8.103422552269901,8.75741707488352,6.166047793929433,0.0,3.1953223347305735,0.06436697282615773,1.3424603448549475,1.4640226480468899,1.1350161414557283,48.42021450708583
2024-04-15,18.192020104543875,8.11978100945224,8.752912572181136,6.169603980273419,0.0,3.1953223347305735,0.06460405191575684,1.3522991270733105,1.4524057726565336,1.1350161414557283,48.43396509428258
2024-04-16,18.191664485909477,8.174664818694433,8.752912572181136,6.169603980273419,0.0,3.1953223347305735,0.06484113100535595,1.352891824797308,1.442448450893371,1.1350161414557283,48.4793657399408
2024-04-17,18.191664485909477,8.190430578152775,8.752912572181136,6.169603980273419,0.0,3.1953223347305735,0.06424843328135818,1.3549069970589005,1.4271568496142286,1.1350161414557283,48.481262372657596
2024-04-18,18.191664485909477,8.269377914989276,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06424843328135818,1.352654745707709,1.4093759178942955,1.1350161414557283,48.540057986878175
2024-04-19,18.19296842090227,8.279453776297238,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06424843328135818,1.3475575452813282,1.4091388388046964,1.1350161414557283,48.54610350366295
2024-04-22,18.191664485909477,8.27969085538684,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06424843328135818,1.3475575452813282,1.4091388388046964,1.1350161414557283,48.54503664775976
2024-04-23,18.191664485909477,8.27969085538684,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06484113100535595,1.3475575452813282,1.4091388388046964,1.1350161414557283,48.54562934548375
2024-04-24,18.191664485909477,8.279572315842037,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06484113100535595,1.3475575452813282,1.4081905224463,1.1350161414557283,48.544562489580564
2024-04-25,18.191664485909477,8.27969085538684,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06484113100535595,1.347320466191729,1.407360745632703,1.1350161414557283,48.54361417322216
2024-04-26,18.191664485909477,8.284550976723619,8.752912572181136,6.16948544072862,0.0,3.1953223347305735,0.06484113100535595,1.347320466191729,1.4072422060879035,1.1350161414557283,48.54835575501414
2024-04-29,18.191664485909477,8.28715884670921,8.752912572181136,6.170433757087016,0.0,3.1953223347305735,0.06484113100535595,1.3576334065892903,1.4013152288479258,1.1350161414557283,48.556297904515716
2024-04-30,18.191783025454278,8.290952112142795,8.752912572181136,6.170433757087016,0.0,3.1953223347305735,0.06484113100535595,1.3546699179693014,1.401078149758327,1.1350161414557283,48.55700914178451
2024-05-02,18.192138644088676,8.29486391712118,8.752912572181136,6.170433757087016,0.0,3.1953223347305735,0.06484113100535595,1.3546699179693014,1.388275878919975,1.1397577232477103,48.553215876350926
2024-05-03,18.191664485909477,8.400719730627182,8.752912572181136,6.163677003033442,0.0,3.192358846110585,0.06484113100535595,1.3487429407293239,1.3867348648375808,1.107159348427833,48.60881092286192
2024-05-06,18.191664485909477,8.397163544283195,8.75741707488352,6.163677003033442,0.0,3.192358846110585,0.06484113100535595,1.3405637121381546,1.3862607066583825,1.107159348427833,48.60110585244995
2024-05-07,18.192375723178277,8.393725897484009,8.75741707488352,6.161898909861448,0.0,3.192358846110585,0.06484113100535595,1.3405637121381546,1.3868534043823801,1.107159348427833,48.59719404747156
2024-05-08,18.192731341812674,8.394792753387206,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06484113100535595,1.3405637121381546,1.3856680089343847,1.1065666507038352,48.59411201930677
2024-05-09,18.193086960447072,8.394911292932004,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06507821009495506,1.3405637121381546,1.3856680089343847,1.1065666507038352,48.59482325657557
2024-05-10,18.193086960447072,8.394911292932004,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06507821009495506,1.339378316690159,1.3856680089343847,1.1065666507038352,48.593637861127576
2024-05-13,18.19284988135747,8.396689386103997,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06685630326694837,1.339378316690159,1.3856680089343847,1.114627339750205,48.605017657428334
2024-05-14,18.193324039536673,8.406409628777562,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06685630326694837,1.339378316690159,1.3947955538839505,1.108463283420628,48.618175546901085
2024-05-16,18.193916737260672,8.439719240866236,8.75741707488352,6.159172500331059,0.0,3.192358846110585,0.06685630326694837,1.3443569775717403,1.3947955538839505,1.108463283420628,48.657056517595336
2024-05-17,18.194746514074268,8.43853384541824,8.758958088965914,6.159172500331059,0.0,3.192358846110585,0.06685630326694837,1.3422232657653483,1.3947955538839505,1.108463283420628,48.65610820123694
2024-05-20,18.194746514074268,8.468761429342127,8.758958088965914,6.159172500331059,0.0,3.192358846110585,0.06697484281174793,1.3448311357509384,1.3947955538839505,1.1203172379005835,48.70091614917117
2024-05-21,18.19640606770146,8.487727756510054,8.750067623105947,6.16154329122705,0.0,3.1953223347305735,0.06697484281174793,1.3538401411557046,1.3888685766439728,1.1321711923805389,48.73292182626705
2024-05-22,18.19640606770146,8.483697411986869,8.745563120403563,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.3538401411557046,1.3939657770703535,1.1321711923805389,48.72983979810226
2024-05-23,18.195931909522262,8.484290109710868,8.745563120403563,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.3519435084389118,1.421229872374251,1.1321711923805389,48.75532580023417
2024-05-24,18.195694830432664,8.479429988374086,8.745563120403563,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.3419861866757492,1.4174366069406652,1.1203172379005835,48.724624058131084
2024-05-27,18.195576290887864,8.473503011134108,8.745563120403563,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.336177748980571,1.4174366069406652,1.1203172379005835,48.712770103651124
2024-05-28,18.194746514074268,8.473621550678907,8.745563120403563,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.336177748980571,1.4174366069406652,1.1203172379005835,48.71205886638233
2024-05-29,18.194746514074268,8.473621550678907,8.73347208683401,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.336177748980571,1.4174366069406652,1.1203172379005835,48.699967832812774
2024-05-30,18.193561118626274,8.47089514114852,8.73347208683401,6.16154329122705,0.0,3.1953223347305735,0.06733046144614659,1.3237310967766178,1.4174366069406652,1.1203172379005835,48.68360937563044
2024-05-31,18.193561118626274,8.466272098901335,8.73347208683401,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3237310967766178,1.4174366069406652,1.1203172379005835,48.654093028975346
2024-06-03,18.193561118626274,8.46496816390854,8.73335354728921,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3236125572318185,1.4174366069406652,1.1203172379005835,48.652552014892954
2024-06-04,18.192731341812674,8.463071531191748,8.73335354728921,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3236125572318185,1.4174366069406652,1.1203172379005835,48.649825605362565
2024-06-05,18.191783025454278,8.463071531191748,8.73335354728921,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3236125572318185,1.4014337683927256,1.1203172379005835,48.63287445045623
2024-06-06,18.19284988135747,8.46259737301255,8.723988923250046,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3236125572318185,1.4014337683927256,1.120198698355784,48.62398398459626
2024-06-07,18.19284988135747,8.46259737301255,8.723988923250046,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3044091509742906,1.4014337683927256,1.120198698355784,48.60478057833873
2024-06-11,18.19284988135747,8.458448488944564,8.723988923250046,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.2878136147023531,1.4014337683927256,1.120198698355784,48.58403615799881
2024-06-14,18.19284988135747,8.458685568034165,8.723988923250046,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.2878136147023531,1.4014337683927256,1.120198698355784,48.58427323708841
2024-06-17,18.19284988135747,8.455722079414176,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.2937405919423308,1.4014337683927256,1.1040773202630445,48.55226755999253
2024-06-18,18.19284988135747,8.455722079414176,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.2937405919423308,1.4006039915791286,1.1040773202630445,48.55143778317893
2024-06-19,18.19284988135747,8.456196237593373,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.2950445269351258,1.4006039915791286,1.1040773202630445,48.553215876350926
2024-06-20,18.19284988135747,8.445646218106214,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.3009715041751035,1.4006039915791286,1.1040773202630445,48.548592834103744
2024-06-21,18.19284988135747,8.434266421805455,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06733046144614659,1.306424323235883,1.4006039915791286,1.1040773202630445,48.54266585686376
2024-06-24,18.19284988135747,8.434266421805455,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.06981979188693722,1.306424323235883,1.4006039915791286,1.1040773202630445,48.54515518730456
2024-06-25,18.19284988135747,8.434266421805455,8.705141135626917,6.136649986819143,0.0,3.1953223347305735,0.07053102915573455,1.306424323235883,1.4006039915791286,1.1040773202630445,48.545866424573354
2024-06-26,18.19284988135747,8.434266421805455,8.705141135626917,6.112942077859232,0.0,3.1953223347305735,0.07278328050692606,1.3004973459959053,1.4006039915791286,1.1040773202630445,48.51848378972466
2024-06-27,18.19284988135747,8.434503500895055,8.705141135626917,6.101088123379277,0.0,3.1953223347305735,0.07278328050692606,1.3004973459959053,1.4006039915791286,1.1040773202630445,48.5068669143343
2024-06-28,18.19284988135747,8.43604451497745,8.705141135626917,6.101088123379277,0.0,3.1953223347305735,0.07278328050692606,1.306424323235883,1.4006039915791286,1.1040773202630445,48.514334905656675
2024-07-03,18.19284988135747,8.436874291791046,8.705141135626917,6.101088123379277,0.0,3.1953223347305735,0.07278328050692606,1.306424323235883,1.4006039915791286,1.1040773202630445,48.51516468247027
2024-07-04,18.19284988135747,8.423834941863095,8.705141135626917,6.101088123379277,0.0,3.1953223347305735,0.07278328050692606,1.306424323235883,1.4006039915791286,1.1230436474309733,48.521091659710244
2024-07-05,18.19284988135747,8.423360783683897,8.705141135626917,6.101088123379277,0.0,3.1953223347305735,0.07278328050692606,1.306424323235883,1.4006039915791286,1.1289706246709508,48.52654447877103
