date,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CITIBANK N.A.,CMBC SECURITIES CO LTD,BNP PARIBAS
2024-03-22,36.17362911520367,17.524226668229208,15.0228154041452,7.177071145605775,9.753824897641618,7.045251511929244,0.0,3.650240747263235,0.0,3.6529405099820464
2024-03-25,36.13868970188512,17.648656594795277,14.999961705743821,7.166237057824776,9.771921028984968,7.03835668807794,0.0,3.58012522996292,0.0,3.6560519927251804
2024-03-26,36.15363836275729,17.778705251970823,14.983847899611844,7.099158478126784,9.836056119321036,7.043230280830059,0.0,3.4455586391218906,0.0,3.659804968260271
2024-03-27,36.17530570244429,17.818057108174802,14.985431375977798,7.121055266147959,9.83413320460568,7.041787359348419,0.0,3.4060566632079654,0.0,3.618173320093085
2024-03-28,36.18926149372454,17.882393498247733,14.99864290416934,7.010532575373551,9.830941929578021,7.180242193917554,0.0,3.353145830455284,0.0,3.554839574533977
2024-04-02,36.179337400695395,17.944514556045178,15.005800234665244,7.014205100589976,9.827260097058735,7.18087998936994,0.0,3.2830964606598236,0.0,3.564906160915709
2024-04-03,36.173019706707585,18.078830050443134,14.971549257196662,7.0204780408735195,9.868715151462844,7.151538747500768,0.0,3.1995694288140504,0.0,3.536299617001438
2024-04-05,36.17470826073064,18.42772598746805,14.752677983773523,6.708369779247119,9.924493729108997,7.154673503449851,0.0,3.4150555957971402,0.0,3.442295160424684
2024-04-08,36.18112404128174,18.506223993375386,14.75570339493562,6.691919239749473,9.965837395184506,7.15645264279538,0.0,3.3077606822228205,0.0,3.43497861045507
2024-04-09,36.180112286639876,18.500596987826054,14.70557062227997,6.737082071537024,9.962807181006479,7.170799522391652,0.0,3.359241056906238,0.0,3.383790271412708
2024-04-10,36.29553099578108,18.523250408459504,14.69030283586393,6.891360302221663,10.043270062183849,6.6488845097932705,0.0,3.5108404987942676,0.0,3.3965603869024386
2024-04-11,36.21188858798797,18.49904772025781,14.981969467142923,6.863760740761084,10.06025517861149,6.630184560067731,0.0,3.158801444304788,0.2022579175193248,3.391834383346875
2024-04-12,36.17486728581903,18.348115652617647,14.946187457204527,6.875298980338712,10.048272816872165,6.628793274189339,0.0,3.174231646775263,0.4496055629447369,3.3546273232385757
2024-04-15,36.16105869510215,18.27760720478605,15.00345582753257,6.862580534900971,9.997278780589372,6.626278888245102,0.0,3.0575737532288847,0.6456444560917237,3.368521859523179
2024-04-16,36.181828780720984,18.407983512560204,14.95795410753382,6.675320774355654,9.968689122746888,6.631085656458064,0.0,2.9493115649438315,0.8596451567023125,3.3681813239782388
2024-04-17,36.16522106728109,18.344729931723027,14.941155834602684,6.645290594845939,9.955137177533672,6.628498900699185,0.0,2.891272882156868,1.0785378646628732,3.350155746494661
2024-04-18,36.161441207575336,18.283843492122088,14.932025962861944,6.5832161273329195,9.943210844375114,6.645586542617424,0.0,2.8082699132222384,1.2919865746441022,3.350419335248836
2024-04-19,36.306847663247964,18.362605885155542,15.006206987490362,6.545121091664155,9.910193773628249,6.194074272683264,0.0,2.7973271076027406,1.510437129779586,3.367186088748138
2024-04-22,36.295628177910565,18.265697287886344,15.008999399773545,6.484196341535384,9.88473578741123,6.19727311764237,0.0,2.778475928159358,1.718616305360171,3.366377654321031
2024-04-23,36.266247116672616,18.144210534822374,15.001873295617498,6.567642153174284,9.73934543242488,6.1847064258529745,0.0,2.786920293674775,1.9142344633563573,3.394820284404237
2024-04-24,36.27265566438719,18.14880632104585,14.98148082750585,6.262120188939675,9.734651351860874,6.490258551092815,0.0,2.7473469675493285,1.9840503847767952,3.3786297428416288
2024-04-25,36.25592474674333,18.17598344213548,15.02279305867981,6.211988697803114,9.72956348260611,6.489383645118068,0.0,2.715719325321778,2.0474473349796516,3.3511962666126536
2024-04-26,36.08370689107633,18.084508256837942,14.956271482708273,6.134683566955908,9.660156533150438,6.689160599155236,0.0,3.009659098386445,2.0377738945673385,3.344079677162087
2024-04-29,36.10102712693356,18.01049216675692,14.981484045831635,6.663802435650604,9.647285352280347,6.692450137530241,0.0,2.5778523471399084,2.0387845833298104,3.2868218045469737
2024-04-30,23.19348643493723,11.520355643214472,9.63411049820218,4.280821942212819,6.0734763364247835,4.3922722080960845,0.0,1.6034206077946977,1.3099658796911875,2.1205879961382395
2024-05-02,36.21318137663632,17.929740093438138,15.041409613962674,6.6420715973135716,9.482891910235166,6.859425714636667,0.0,2.492195226272766,2.0456645796305533,3.2934198878741396
2024-05-03,36.16483811142558,17.994377172403905,15.356155982690362,6.730784123522573,9.358583828077006,6.377125563870378,0.0,2.6808086014141908,2.0429323874741834,3.2943942291218193
2024-05-06,36.254302404115684,18.040274582467166,15.061815913388928,6.784954114862682,9.382454326925245,6.173769120514291,0.0,2.66008340258467,2.0481431988638223,3.5942029362775054
2024-05-07,36.2226061357036,18.028130771909286,15.052140745553299,6.799807509322761,9.376138527939297,6.182483685918366,0.0,2.7254873142491696,2.04676449130099,3.56644081810323
2024-05-08,36.241844026665206,18.13351957256089,15.052959894346932,6.804786879826152,9.396748922082336,6.199938938315051,0.0,2.5563579914958985,2.0476945010623173,3.56614927364522
2024-05-09,36.26505191445265,18.100057814903014,15.063278675571157,6.822126157739886,9.384297116586515,6.204190586367204,0.0,2.533517939234251,2.0490817098137635,3.5783980853315613
2024-05-10,36.25993612946174,18.13899190165884,15.061516078547896,6.7885849232560895,9.42567366954165,6.203537931800103,0.0,2.5103731451751123,2.0486709011081574,3.562715319450406
2024-05-13,36.265071147812456,18.04278126430427,15.062196109520027,6.7879435300773325,9.358489500909617,6.205016271582336,0.0,2.6514573338293506,2.049059227211801,3.5779856147528064
2024-05-14,36.33079669784271,17.721247291149282,15.099037443340151,6.782977570505732,9.465820723197709,6.217872127851433,0.0,2.745196379471485,2.053284557420114,3.583767209221385
2024-05-16,36.33342462721508,17.764581798019858,15.102285008253672,6.756027673971193,9.433832568131326,6.224816130624338,0.0,2.7446110254611993,2.053539847234407,3.5868813210889217
2024-05-17,36.32709578922152,17.78162867181693,15.093096186011623,6.80504394794636,9.467621087003906,6.224117416830802,0.0,2.6647039576563376,2.0531965706605724,3.5834963728519527
2024-05-20,36.26368361962466,17.685768301852278,15.068742848219898,6.892150729817099,9.374133452288387,6.2196132590393045,0.0,2.877009614557176,2.0498300398908587,3.5690681347103377
2024-05-21,36.2063568730889,17.566347559627292,15.0640946813872,7.233274685246402,9.25917479005258,6.277744311049188,0.0,2.7797299574050753,2.0475569329336065,3.5657202092097524
2024-05-22,36.22516882322036,17.720592319429077,15.063816086593118,7.109740291570614,9.374394263991855,6.275031124101709,0.0,2.667199313033138,2.0474939233028295,3.516563854757297
2024-05-23,36.25633817103131,17.63760519060927,15.0837592329124,7.126113064790412,9.539720197355027,6.279466226310975,0.0,2.6254505397099734,2.0488691477141043,3.4026782295665248
2024-05-24,36.26760572652559,17.670987884127225,15.080652286324991,7.037964049779884,9.585098601254588,6.3072110718326275,0.0,2.603218580908449,2.049636880168881,3.397624919077765
2024-05-27,36.2769062159241,17.786742468691518,15.08191411890898,6.9821627163201585,9.583318688081608,6.315735492319447,0.0,2.5251773601084175,2.0501140076874194,3.397928931958355
2024-05-28,36.283947273225195,17.70766390556842,15.08749491363361,6.924155084146948,9.570583781440494,6.3160304959245535,0.0,2.6545608733828128,2.050217083016914,3.405346589661049
2024-05-29,36.26640740856046,17.591828989280497,15.079432742336676,6.908543204201151,9.609246952382392,6.3173599520473775,0.0,2.77501629213548,2.049121526636362,3.403042932419606
2024-05-30,36.25215259399431,17.62156200085553,15.08438947904194,6.944358209594238,9.624174370573394,6.282205896247446,0.0,2.748621075895475,2.0482244827199048,3.394311891077753
2024-05-31,23.18822823752595,11.279631545609604,9.639619177327187,4.459642218426974,6.126007738624768,4.0177544149885085,0.0012068071778105073,1.7579560099904592,1.3099658796911875,2.182754973703327
2024-06-03,36.23203323853811,17.611982121898787,15.07080673182426,6.9607568488849605,9.58430168319373,6.27781679680075,0.00188561022853147,3.097253101286253,2.0467934788508364,3.116370388493779
2024-06-04,36.19029738837224,17.606179086240925,15.050488833812766,6.9961449928268085,9.590416197499346,6.3905308474742695,0.0018834442018395396,3.0700134825108187,2.044442298717754,3.0596034283432334
2024-06-05,36.27475493963107,17.632990754851605,15.068325845802278,7.020164039618036,9.60763221838473,6.560555852497068,0.0018877081488303778,2.71764718106791,2.0490707308098997,3.066970729188568
2024-06-06,36.27875255339694,17.61785642883316,15.073325643610369,6.71187004862881,9.658380511706852,6.589336133612678,0.0018879294485680913,2.636091736276767,2.049310947400354,3.3831880670855012
2024-06-07,36.27441896699108,17.633701988390815,15.071639429036065,6.735843252702099,9.68609412929305,6.605480096805441,0.0018876979008786482,2.560700718002942,2.049059606856256,3.381174114021373
2024-06-11,36.321132284396725,17.59480681965128,15.104690734965228,6.68584899218249,9.745787772961663,6.425471242481293,0.001890079325373054,2.5594873002244034,2.0516445971430994,3.5092401766684436
2024-06-12,36.29936813204488,17.584304826194757,15.093556315622116,6.954467435148276,9.729460546089586,6.421148758306428,0.0018890807193666086,2.3136228134457264,2.0505606296131154,3.551621462815744
2024-06-13,36.31394734700448,17.635841295813375,15.090005639225998,6.799590219620699,9.702490058999063,6.427970498301456,0.0018898442760312373,2.2840543611180624,2.0513894556229912,3.6928212800178493
2024-06-14,36.317413829784876,17.58964450306624,15.108170587366295,6.798057299851909,9.756508712672275,6.420565687355341,2.6755868335082957,2.2849329875020015,2.051532582676734,0.9975869762160297
2024-06-17,36.2907821646307,17.610080387521933,15.098040630804169,6.764663310948321,9.749665679408242,6.415787219235962,2.673595780508374,2.3513225730007035,2.050005923159644,0.9960563307819512
2024-06-18,36.14467478022197,17.526094526276207,15.045674871976155,6.59101177688302,9.692421816372592,6.391835282023297,2.6627484771176406,2.779928486114452,2.041688646343369,1.1239213366712972
2024-06-19,36.21902332580832,17.603502775326188,15.051077209028502,6.678341903720154,9.74029879743776,6.609151141768818,2.668114880288755,2.245948126625005,2.045803388881134,1.1387384511153686
2024-06-20,36.18789878882855,17.62493349893439,15.025284720480188,6.688051975246482,9.705479344279471,6.6058353162522785,2.665833977311057,2.296022111988674,2.0440544840360104,1.1566057826428964
2024-06-21,36.17339847378393,17.637346399459528,15.019087800538669,6.75610800265203,9.698836501947671,6.603198575680014,2.6647964324623175,2.2569180194041043,2.043258936294289,1.147050857777456
2024-06-24,36.18299610603098,17.688838387712806,15.02292594550225,6.740390163292085,9.704937951417325,6.615836399619168,2.6654694085709276,2.211500058979908,2.043774947360305,1.123330631514244
2024-06-25,36.18742522189895,17.6611227587676,15.029245726373071,6.759655609730561,9.673100341653003,6.6165998930448024,2.6657599236722156,2.215528813236097,2.0439977026783485,1.1475640089453498
2024-06-26,36.17759484308673,17.692514672426828,15.018690541455335,6.7346910554465,9.692216232577158,6.632267992650628,2.664736167092471,2.1861147989113547,2.0432127272278144,1.1579609691251807
2024-06-27,36.1866452746454,17.670167425549643,15.049421545263439,7.056745320130661,9.667158572149276,6.615736358974362,2.6654027954962327,2.2247984532974776,2.0437238711285572,0.8202003833649458
2024-06-28,36.194013603383056,17.68231928139906,15.025791781159741,7.0709955656177295,9.637593331430375,6.6498243624073545,2.665945525110056,2.2238281171945626,2.0441400144106208,0.8055484178874432
2024-07-02,36.30999099196452,17.785225235717643,15.101945533628172,7.201035094202372,9.662932281751447,6.091317445545037,2.67448808144246,2.3194418781698545,2.050690103697874,0.8029333538806204
2024-07-03,36.302138588499886,17.80780846695304,15.094881451987142,7.166727122101743,9.693962352133525,6.1282452760871795,2.6739438553360144,2.266798328885794,2.0502728129653383,0.8152217450503386
2024-07-04,36.32366491805464,17.839646972934826,15.09248050430842,7.184764591642937,9.73538723927292,5.731051481214909,2.6751193483452718,2.4961298848001845,2.0511741338191407,0.870580925606757
2024-07-05,36.371023194121086,17.792551611231776,15.103859758908944,7.296218274951862,9.762723232609085,5.738804564479659,2.6787371495538537,2.322556273285165,2.0539481185630115,0.8795778222955559
2024-07-08,36.36893918343385,17.82147873677932,15.10771176783422,7.281262409566828,9.74787621030519,5.739097603455779,2.678678764239325,2.3251170376563026,2.0539033510474876,0.8759349356816967
2024-07-09,36.38698817609124,17.819287211114357,15.112262117694003,7.276790376376353,9.719509252073923,5.7415006591628375,2.6799841613593163,2.326117339111963,2.054904277158894,0.8826564298571048
2024-07-10,36.38159095432012,17.86688310832921,15.105063517785425,7.2744981310895644,9.771968059943205,5.740425381874671,2.679482249703736,2.278523764061689,2.0545194314487296,0.8470454014436567
2024-07-11,36.46185103643471,17.89800791947579,15.1678983414679,6.872794660789812,9.807626904575963,5.750278719143702,2.6853967865624577,2.39741233442168,2.05905446089541,0.8996788362325718
2024-07-12,36.3924581191099,17.9021957088198,15.131312113376158,6.9360698421866385,9.79873413558012,5.898570661337037,2.6803716275505405,2.2777603520510765,2.055201370680968,0.9273260693077658
2024-07-15,36.41427879076154,17.87970803130309,15.141612444234317,6.947400305838049,9.787706850989588,5.902028635972758,2.681973763540822,2.2546316914043762,2.05642982424666,0.9342296617087911
2024-07-16,36.47871878083418,17.632363237231775,15.141883407400236,7.113212448087262,9.821780279247523,5.945370363922758,2.6870905831475964,2.2327436610835862,2.0603531961258725,0.886484042919209
2024-07-17,36.43369904586788,17.59295244612338,15.12922484083493,7.104452974975403,9.82004985543028,5.940672170130063,2.68366291771959,2.3633044465346593,2.0577249998662692,0.8742563025175435
2024-07-18,36.334272596638066,17.564166724255703,15.087467376262218,7.1750383012159205,9.798645561651863,5.899869788712516,2.676354669568622,2.533511579651201,2.0521213285459337,0.8785520734979541
2024-07-19,36.34581373820597,17.503070492141138,15.08960636960309,7.179481465287651,9.83699999644545,5.902437760259512,2.6770594318944454,2.5614655240574846,2.052661712007372,0.8514035100978877
2024-07-22,35.97555893771382,17.334080071448028,14.930610090434252,8.317921686683466,9.744614087434652,5.843364075250019,2.6498911828030485,2.3400531989373885,2.03183018917012,0.8320764801252061
2024-07-23,35.968048108702014,17.376779830017057,14.966236978556113,8.300216057264056,9.76186676633689,5.842450436147297,2.6492787217128035,2.3064945501036087,2.0313605785910416,0.7972679725691174
2024-07-24,35.89096273989941,17.44281803605831,14.890269356474729,8.253332697460714,9.716594092645535,6.024885760654115,2.6436431017127733,2.2780884602855602,2.027039411395549,0.8323663434133102
2024-07-25,35.97513710313625,17.480475142402007,14.925181400828292,8.07410063262325,9.749739479566031,6.0390119483815905,2.6498414928894363,2.2659064813306964,2.031792088938975,0.8088142299034693
2024-07-26,36.02983170742809,17.605993329489042,14.947252234671247,7.653697593507111,9.800724478202492,6.223806464333199,2.653759985384039,2.2478147435106046,2.0347966316908583,0.8023228317833185
2024-07-29,36.02438129309964,17.64867237929004,14.944418373483936,7.643987831934214,9.785659476873494,6.220003209330288,2.6532568569625106,2.2075138957595217,2.0344108530134073,0.8376958302529478
2024-07-30,36.015729661115174,17.697626631112783,14.941410303413265,7.643001072987513,9.782237858549891,6.218502980303631,2.6525349419042,2.1803225895593794,2.0338573175252295,0.8347766435289332
2024-07-31,23.19699449008054,11.419035345552997,9.622775130252915,4.843254207424696,6.2867017731023465,4.091516857324665,1.7084434776433357,1.544104013462173,1.3099658796911875,0.5160915259002671
2024-08-01,36.08209177953998,17.74535888451569,14.967014835487289,7.475801543241241,9.776440303137587,6.364483834256521,2.657125488082839,2.401529921306467,2.037377164064992,0.49277624636738976
2024-08-02,35.92786031981787,17.558380731650278,14.904276252618418,7.820797003368697,9.72010901090305,6.481910084580819,2.645987376077243,2.4232435358274675,2.028836906876246,0.4885987782799155
2024-08-05,35.91231507320126,17.60548525494494,14.900812999450395,7.657554186650834,9.72332200979498,6.479555929438377,2.6448391334599664,2.5651241825091144,2.0279564805291512,0.4830347500209789
2024-08-06,35.90310216865649,17.6121367850503,14.909361079702721,7.698266628322205,9.724871805723573,6.477341469827641,2.6441504972685164,2.5224728487259602,2.027428461940228,0.4808682547823663
2024-08-07,35.90803844926767,17.686139349434818,14.894080725450728,7.687190936056313,9.76213830654936,6.481707457382177,2.644319827332475,2.39050499127233,2.02755829743616,0.5183216598179715
2024-08-08,35.922896961627906,17.702015798397692,14.901435857926032,7.69844528441475,9.74414649769292,6.486509920354046,2.645523843265173,2.477235437326728,2.028481488522713,0.39330891047203564
2024-08-09,35.77667434279767,17.614544417744856,14.841854756134436,7.662374952486127,9.694861102920552,6.51302795581936,2.6348041486463365,2.4494863235642796,2.0202620569903593,0.7921099428960238
2024-08-12,34.858890684840645,17.099548207237586,14.473706784168442,10.076446745916622,9.426657021644466,6.34950519888077,2.567237769938021,2.4268778657175405,1.9684548699921225,0.7526748516637907
2024-08-13,34.76861831128906,16.96135255027291,14.43316185898932,10.243043587794698,9.448915810835436,6.335475613151154,2.5604439844241442,2.4214171931806456,1.9632456679707626,0.864325422091868
2024-08-14,34.75290023852784,16.96793497985505,14.413212561612006,10.241105341916443,9.466139422812816,6.346988177867736,2.5593436729710226,2.4192220672717593,1.9624019933163275,0.8707515438489969
2024-08-15,34.750622281533964,16.965157718765823,14.419346896395632,10.213982317570693,9.447350139656253,6.378671535462009,2.559165779618832,2.4206517772708396,1.9622655918347196,0.8827859618912371
2024-08-16,34.74655079596049,16.973909968251718,14.420519987112199,10.213007949465181,9.442848197319757,6.377923758755724,2.558865940195312,2.420922915394144,1.962035687000678,0.8834148005447975
2024-08-19,34.78985791843582,17.04165610070711,14.443114580119776,10.227084930774662,9.441731283367787,6.385873023331097,2.5620552386474302,2.275160057390083,1.9644811130315056,0.8689857541947301
2024-08-20,34.78906937519229,17.03759632438631,14.429687582427281,10.241404923470308,9.456578757086424,6.3856671112803705,2.5619726253467365,2.2689356590788012,1.9644177684687303,0.8646698732627495
2024-08-21,34.797036625041166,16.967347157616636,14.442341723600194,10.211735264290523,9.440344195924636,6.401452458085144,2.5629996503718275,2.342935301921824,1.9652052500319566,0.8686023731160939
2024-08-22,34.78859126309516,16.987940810219502,14.428606419630526,10.224968019149024,9.44788072598805,6.412290163358157,2.5623612349446265,2.313195105039081,1.964715738709138,0.8694505198667342
2024-08-23,34.78491882348195,16.971783871574686,14.428673745463543,10.213095458560723,9.464518347267086,6.4138309484377904,2.5620891041438383,2.3258247118836657,1.9645070797347497,0.8707579094519635
2024-08-26,34.792317132210265,16.998284895104092,14.430068776620338,10.215236623205936,9.49912783402552,6.415162308445718,2.562620933404295,2.2871257135797114,1.9649148650634052,0.8351409183407182
2024-08-27,34.80417760915505,16.984672631109294,14.434987894176846,10.235946407794962,9.510079867312461,6.416393302045682,2.5634945143843533,2.260285825108945,1.9655846918923277,0.8243772570200801
2024-08-28,34.81590983422408,17.00697733009432,14.443719717573753,10.231461065203993,9.506812129915554,6.418359442336818,2.5642800319817907,2.226128757178101,1.966186995254426,0.8201646962371667
2024-08-29,34.81492473313567,17.041917897953915,14.44174345566102,10.185012742482014,9.525348089461712,6.417993375031274,2.5641337797984405,2.2166503392028787,1.9660748549509708,0.8262007323221033
2024-08-30,34.855283791433386,16.917835792574028,14.45520543912758,10.190374458959303,9.509441830666985,6.944227525484906,2.567084927203226,1.7645732207619957,1.968337676318372,0.8276353374702234
2024-09-02,34.89223729562686,16.815188919670526,14.475108259305314,10.21385069277273,9.482089360089722,6.963707176877102,2.5698886119436257,1.7682480609505866,1.97048742923405,0.8491941935294811
2024-09-03,34.909538662293,16.598068008358972,14.481110145460615,10.225355067049856,9.440726268412245,6.979257732789086,2.5716852180970142,1.9866970121851675,1.971864994714547,0.8356968906394939
2024-09-04,34.86215595089345,16.54133189205121,14.46108541223968,10.42883455305752,9.468403810809903,6.957781173399315,2.5681290466499824,1.9251424004372921,1.9691382651979406,0.8179974952636986
2024-09-05,34.955018017654524,16.588309768633636,14.502517939274803,10.45932685130559,9.470148397326337,6.643649144871978,2.5749615284313663,2.023998257352483,1.9743771379639106,0.8076929571853664
2024-09-09,35.237055705228,16.733056642169633,14.679390913645515,10.67355196752891,9.50771240434144,6.561195366437164,2.595714621433313,1.978354813322845,1.9902897766238146,0.043677789269365254
2024-09-10,35.368947208955696,16.774910236893266,14.749080924797036,10.715138173148905,9.498161949006889,6.581597480929529,2.605438644436528,1.6479217078381885,1.9977457671287595,0.06105790686520056
2024-09-11,35.3696147724598,16.820730774609522,14.734079973644008,10.803622848594499,9.491376639422471,6.583963229307892,2.6054628545232816,1.560075415336865,1.9977643304514605,0.033309161650200675
2024-09-12,35.39126215740995,16.824697647804022,14.74274354186498,10.75233085268151,9.480047305005112,6.585670005169078,2.607050823252518,1.5587559692945836,1.9989819211300737,0.05845977638817383
2024-09-13,35.467042855506904,16.866738803984145,14.76717156149574,10.538280623086148,9.541698407623945,6.604000868251794,2.6126033486035882,1.5475012501620067,2.0032393746842616,0.05172290660146662
2024-09-16,35.793173755887274,17.05180358554234,14.903055666814623,9.60099655322681,9.608318886284469,6.702094578784955,2.636643921783071,1.6348092293236614,2.021672721180912,0.0474311011718772
2024-09-17,35.29399917026288,16.813966651235628,14.69811284156733,10.834079934417923,9.461340747289446,6.725210792879004,2.5998996385692767,1.5269033142463753,1.9934986797720753,0.05298822976006537
2024-09-19,35.28305090580561,16.808697240441496,14.658286133094606,10.852843963605368,9.458375611691475,6.486577973418846,2.5990848433752984,1.8052994473053445,1.9928739275241871,0.05490995373777242
2024-09-20,34.867807364172,16.610940627652738,14.482342185753671,11.98055812627894,9.34709653415823,6.2789248282830545,2.568506256134173,1.8413576980028978,1.969427494288778,0.05303888527551918
2024-09-23,35.005270468160546,16.606944410385395,14.539725406910737,11.600695674683502,9.421722626169778,6.315901478676973,2.578683419513453,1.864195144397019,1.9772309346444927,0.08963043645810351
2024-09-24,35.22573448658476,16.615643066130524,14.632626255419387,11.328168320629475,9.439086916356022,6.1356850892161985,2.595151149141291,1.8909637574740943,1.9898577286887442,0.14708323035949927
2024-09-25,35.249086701089155,16.60105832524652,14.65030038409999,11.100521933408872,9.448848476921414,6.3257097836668015,2.5958184785574137,1.8851416948248771,1.9903694100976255,0.153144812087332
2024-09-26,35.09977711183634,16.396616614846373,14.58373211897851,11.398693239062771,9.439369607431786,6.313416166787025,2.584877473600976,2.045070505188495,1.9819802866820613,0.156466875585665
2024-09-27,35.1090983944176,16.416717500355162,14.580477067145036,11.42583148183625,9.3867725884141,6.301236438594914,2.585854571252563,2.028800678911691,1.9827294859394293,0.18248179313325041
2024-09-30,23.174609118441133,10.642807196635378,9.660213501747329,7.676189789318028,6.157122109830702,4.145687287292531,1.7084434776433357,1.3819888541590164,1.3099658796911875,0.14781487129463894
2024-10-02,35.10277602483618,15.725256235523394,14.58869743780994,11.72920778397821,9.650666781856192,6.32323128007848,2.587328967506583,2.1570067147155245,1.983859993802982,0.1519687798925171
2024-10-03,35.11231202408402,15.60465116611311,14.638949239977403,11.295844680266214,9.629643313220026,6.599614534672575,2.5882998483033313,2.404581759769365,1.9846044262256113,0.1414990073683475
2024-10-04,35.13253497364925,15.616978488256706,14.750241639544006,11.327139748933996,9.637250514046647,6.719216528351682,2.590344546752185,2.192835763211323,1.9861722189195494,0.04728557833465831
2024-10-07,35.06680421070026,15.604881321949064,14.722553133075111,11.423646889070433,9.629785342579293,6.655506566211483,2.5883380236081774,2.197503820008834,1.984633697516965,0.12634699528037802
2024-10-08,35.03089135943225,15.593221673798297,14.703036172852515,11.467680940697816,9.622590163933237,6.640054319034759,2.5864040703772693,2.2745766495113164,1.9831508198107015,0.09839383055183382
2024-10-09,34.886476311925136,15.54215231650283,14.656133655837225,11.577056135521522,9.591075220743821,6.657055576866995,2.5779333389053702,2.3676834002320275,1.9766558029433476,0.16777824052172413
2024-10-10,34.90676710500398,15.434717379824017,14.768502154743121,11.666407228338624,9.271467189834484,6.647426436845554,2.577056384456843,2.6222633400632316,1.9759833894742185,0.12940939141592944
2024-10-14,34.85217158565592,15.55773145697628,14.620818467721412,11.903040024752494,8.905475365630029,6.597885450255108,2.57256412007635,2.871932871220013,1.9725389014721244,0.14584175624027093
2024-10-15,34.94682836859217,15.77072237746803,14.657260891274273,11.952784247941745,8.440642271367642,6.627049946196426,2.5791218472709283,2.869334561211204,1.9775671034499096,0.17868838522767416
2024-10-16,34.95848255419208,15.86430767378895,14.666856889878346,11.803522537295812,8.569563249343203,6.615234689440669,2.5790670452379376,2.878619411523899,1.9775250834508318,0.08682086584826915
2024-10-17,34.9761119929242,15.806969028471366,14.763148992777095,11.874935196438582,8.57541994443453,6.616859263215338,2.580075497014503,2.6791751431307396,1.9782983237926404,0.14900661780100213
2024-10-18,34.98211374893832,16.19224641662101,14.667164005607358,11.830553075368194,8.544812487518122,6.622686246291449,2.580528211781559,2.5046040368487774,1.9786454473035069,0.09664632372170473
