date,GAOYU SECURITIES LIMITED,INNOVAX SECURITIES LTD,ADVENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHIEF SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-08-23,90.05913547205441,0.0,0.0,0.8263348075789952,3.5481283232644483,0.005679277028034332,1.6434407899874346,2.413692736914591,1.4581543769478145,0.045434216224274654
2024-08-26,89.9952469797039,0.0,0.0,0.9037832622744977,3.5456112596922598,0.0056752481147535165,1.642274923206799,2.4119804487702448,1.4500258933195236,0.04540198491802813
2024-08-27,89.7788471745515,0.0,0.0,1.0601181840699196,3.537029829093097,0.005661512331481547,1.6383001309224727,2.407558118962528,1.46350093768798,0.10898411238101978
2024-08-28,89.46733710868354,0.0,0.0,1.0860596486526513,3.524757223354514,0.019746539066411842,1.7384006713823281,2.399204496569039,1.5472823825609852,0.21721192973053025
2024-08-29,89.32371061432846,0.0,0.0,1.1392360499911987,3.5148741418764304,0.04083788065481429,1.7679985917972187,2.4094349586340433,1.5504312621017426,0.25347650061608873
2024-08-30,89.24830278940519,0.0,0.0,1.1453093671954695,3.511906855675542,0.054873544619930346,1.7665060325723732,2.4074008934538678,1.6124380034471844,0.25326251363044777
2024-09-02,89.2043736595999,0.0,0.0,1.1447456316141054,3.5101782512393207,0.054846535175614386,1.7909503216960234,2.406215940653236,1.6116443413142074,0.27704531870759064
2024-09-03,89.16299435623871,0.0,0.0,1.1526486319325842,3.5085499820777195,0.05482109346996437,1.7901195521538362,2.40509976736177,1.610896746578953,0.314869870186462
2024-09-04,89.18233247830211,0.0,0.0,1.1623739414596437,3.50820478583225,0.05481569977862891,1.789943427386767,2.404863136441899,1.6107382550335572,0.2867282757651358
2024-09-09,89.1234575704584,0.0,0.0,1.1672249963129175,3.5058887975897015,0.054779512462339086,1.8266860501864612,2.404680136808321,1.6096749046625793,0.3076080315192887
2024-09-10,83.9800801516909,5.450870625169298,0.0,1.1112886085972065,3.4672204588232844,0.05417531966911382,1.7857018829396363,2.36287740402981,1.60720115018371,0.18058439889704606
2024-09-11,83.95908702686563,5.449508030525022,0.0,1.1415636088408685,3.467742495469159,0.05416177706179304,1.7852554977675628,2.362286738002819,1.6067993861665266,0.1735954393006187
2024-09-12,83.9229567933368,5.447162935970849,0.0,1.1591185146625023,3.47457921221586,0.05413846954711088,1.7844872462259238,2.3695991671004686,1.6061079298976229,0.18184973104285962
2024-09-13,83.92761701152935,5.447465415397003,0.0,1.1536299083065518,3.474772154622502,0.05414147584110171,1.7845863383009295,2.3697307502759135,1.6061971166193507,0.18185982910729037
2024-09-17,68.89690422058496,22.381009361983395,0.0,0.9470247354655635,2.8524704125996454,0.04444520419152464,1.46498230738987,1.9453323988444249,1.3185410576818977,0.14929030125871098
2024-09-20,68.89376371043559,22.379989174097602,0.0,0.9686333722685964,2.852340389162702,0.04444317825702972,1.4478219993732373,1.945243725249993,1.3184809549585481,0.14928349619668957
2024-09-23,68.88983847534399,22.378714070022504,0.0,0.9754152066774919,2.854456884027006,0.04444064609862405,1.4477395094436372,1.9439933908782725,1.316126826766943,0.14927499074153205
2024-09-24,68.88434389758957,22.376929168399524,0.0,0.9912891886810725,2.8519503899640517,0.04443710156156532,1.447624039332532,1.93814127580058,1.3160218539386654,0.14926308473243738
2024-09-25,68.8749266603248,22.373869999373408,0.0,0.9900144116021942,2.8515604973996456,0.04443102652760135,1.4474261334183978,1.9378763108576897,1.3067278827476603,0.17316707774860013
2024-09-26,68.8702190072053,22.37234072850511,0.0,1.0013385355851108,2.8513655910916187,0.044427989633469084,1.4473272007518583,1.9423005724375588,1.2667672941645545,0.2039130806254094
2024-09-27,68.86002129949713,22.369028025354375,0.0,1.0285265190129333,2.850943385481033,0.04442141112015992,1.447112893029825,1.9363179206223553,1.2597456589460736,0.20388288693611858
2024-09-30,68.88277417921417,22.37641924880222,0.0,1.0413996228629374,2.851885400466009,0.044436088940541095,1.402015575418867,1.9369577230492274,1.260161906877909,0.20395025436812453
2024-10-02,68.84277051840465,22.363424146667803,0.0,1.0886212884675606,2.850229168445925,0.044410282688530194,1.4012013550829845,1.9358328351410596,1.2423491900817036,0.23116121501978534
2024-10-03,68.82317784671429,22.35705950991832,0.0,1.108802686626633,2.8494179924296326,0.04439764350969064,1.4008025727865212,1.9352818965762586,1.2363036115775394,0.24475623986111505
2024-10-04,68.80672861882353,22.351716014044513,0.0,1.1324383845396553,2.848736961309304,0.04438703215783573,1.4061584161796423,1.9348193504697626,1.223488706914703,0.25152651556106914
2024-10-07,68.80437937097756,22.350952865995573,0.0,1.185889958061377,2.8486396977232507,0.04438551666448533,1.3628629796338765,1.9347532905032068,1.2166183926752516,0.25151792776541687
2024-10-08,68.77776576925045,22.34230749540674,0.0,1.1922571543961638,2.8475378410816776,0.04436834830291068,1.3930523717157468,1.9340049260243117,1.2172854534388313,0.2514206403831605
2024-10-09,68.55237868453727,22.269090991557952,0.0,1.4854376087856265,2.8382063624354372,0.0442229517119385,1.3862194478934566,1.9276671259050113,1.2291712732241367,0.2676055539491663
2024-10-10,68.45922579110967,22.241095238904084,0.0,1.5524943522497578,2.8343496452816517,0.0441628590355511,1.4183072036417372,1.936371511558779,1.22863338598905,0.2853600122297148
2024-10-14,68.43520242697291,22.233290506619273,0.0,1.5960969204385305,2.834487013317787,0.044147361629150846,1.417809498474652,1.935692009893537,1.2293342238271234,0.2739400388270386
2024-10-15,68.38024465143108,22.216566849335212,0.0,1.6049948253338084,2.8322107418152616,0.04411190851868818,1.4845353828404675,1.9341375273578665,1.2283469910588554,0.2748511223087494
2024-10-16,68.43985079442348,22.235932732963903,0.0,1.5192252177801424,2.8346795419683137,0.04415036027826048,1.4858294324414583,1.9358234891237285,1.229417724671561,0.27509070634916144
2024-10-18,68.43907602266358,22.24586944093824,0.0,1.5067554946765456,2.834647452043629,0.04414986047512042,1.490340802961437,1.9358015746783568,1.2294038070764302,0.27395554448664466
2024-10-21,68.432878480024,22.2438549525432,0.0,1.5145426658441197,2.834390758799459,0.04414586245733981,1.4902058442330222,1.9356262769756687,1.228160532467018,0.2761946266561773
2024-10-22,68.43520242697291,22.24461034293444,0.0,1.5134621153378123,2.834487013317787,0.044147361629150846,1.4902564508917202,1.935692009893537,1.2282022401956068,0.2739400388270386
2024-10-23,68.44682452972245,22.248388064601958,0.0,1.5295696033421833,2.8349683839887687,0.04415485901579952,1.4905095357512836,1.9360207414619788,1.1955777210431868,0.273986561072397
2024-10-24,68.43597711103187,22.241466161796254,0.0,1.5383831694768477,2.834519099610027,0.04414786137571528,1.4902733205417735,1.9357139218582853,1.195388246480906,0.2841311078283214
2024-10-25,68.4243586914079,22.237690213854417,0.0,1.5426492142448884,2.8351696857545456,0.04414036636504083,1.4900203158865706,1.9467033371248776,1.1951853046534133,0.2840828707083397
2024-10-28,68.41351839173461,22.20813977831467,0.0,1.5786168148152342,2.8347205169262804,0.04413337331741514,1.492047505615689,1.9463949257936934,1.1949959544407793,0.2874327390416268
2024-10-29,68.3068475196737,22.173512679859673,0.0,1.5659866789444845,2.830300599391005,0.0440645602300396,1.6716286374447074,1.9377107896030235,1.193132707767226,0.2768158270861462
2024-10-30,68.29681595580635,22.170256271217077,0.0,1.5725348651991933,2.829884940606307,0.04405808889566706,1.6713831415676772,1.943074689757624,1.1929574839442156,0.27903456300589136
2024-10-31,68.26134329959183,22.158741270585047,0.0,1.5513941658998143,2.828415127786779,0.04403520558230914,1.6716441503745814,1.9431945847988215,1.1923378742286783,0.34889432115214164
2024-11-01,68.22051828907057,22.14548880877018,0.0,1.5617506502592573,2.826723539667225,0.044008869479849014,1.6706443914081146,1.9454177175194796,1.1916247736082195,0.39382296021711044
2024-11-04,68.13210343331436,22.116787909864932,0.0,1.578885088495326,2.8455994635622397,0.04395183329858509,1.7327165050403739,1.9552930967447468,1.1957152597384302,0.39894740994100314
2024-11-05,68.10984368398817,22.109562033516404,0.0,1.5761160399943668,2.844669764821856,0.04393747359526827,1.7321504013519222,1.954654274045909,1.1953246021687087,0.4337417265173919
2024-11-06,68.10370562292654,22.107569519153323,0.0,1.5748475000140811,2.844413403101256,0.043933513948890675,1.73199429990819,1.9601106223351226,1.1997228809120146,0.4337026377005874
2024-11-07,67.96283493246548,22.061840603904244,0.0,1.7615747376467743,2.816046405746758,0.04384263865234474,1.753143460982862,1.9616770371369632,1.1927446053881479,0.44629557807643233
2024-11-08,67.93534141284744,22.052915760671084,0.0,1.7754704153814174,2.8160309246492603,0.0438249026581489,1.7524342485995696,1.9665020423528352,1.1922620953922047,0.46521819744804216
2024-11-11,67.95901505741377,22.06060061039012,0.0,1.7401176940068233,2.8170122359051026,0.04384017446141222,1.7530449249377527,1.9671873155761892,1.1926775667579068,0.4665044205509249
2024-11-12,68.00335202443154,22.07499311035247,0.0,1.6737625349403553,2.8188500756455177,0.04386877611738835,1.7598128265552324,1.9628465211498118,1.195705359302149,0.4668087715055427
2024-11-14,67.99646835863031,22.07275856057496,0.0,1.6713436545739817,2.818564736448451,0.043864335483435594,1.7686325012231403,1.9660220108986004,1.1955843235613342,0.46676151860578896
2024-11-15,67.99876275904732,22.07350336023395,0.0,1.6410314090487303,2.818659843095352,0.043865815594859824,1.8024351151477658,1.9604645277395045,1.1956246660855383,0.46565250400697356
2024-11-18,67.98576320361656,22.069283493300496,0.0,1.6452158853859173,2.81812099027827,0.04385742961725959,1.7942186911368632,1.9792070801635093,1.195396094439665,0.4689371320614678
2024-11-19,68.16436749857652,21.862297965419458,0.0,1.6405179752287422,2.825524430187786,0.04397264675870856,1.8034422689885727,1.984406622957104,1.2086840339829634,0.46678655790013696
2024-11-20,68.16359895143333,21.862051469966456,0.0,1.6416269695859287,2.8254925726527045,0.043972150971051664,1.8034219353383882,1.9843842489500239,1.208670406178651,0.46678129492347153
2024-11-21,68.12749677426625,21.85047245026172,0.0,1.659914694132827,2.8239960784092766,0.04394886155545163,1.8362735872976523,1.9833332394255097,1.2080302458319012,0.4665340688194096
2024-11-22,68.11521539510228,21.846533454264804,0.0,1.6596154604503384,2.82348699517213,0.043940938871393886,1.837069252046352,1.9886091566156463,1.2190793809961071,0.4664499664809505
2024-11-25,68.11444795592435,21.84628731416854,0.0,1.649456659512261,2.8234551835640205,0.043940443798482366,1.8708488955738451,1.9829533611622812,1.202165475204633,0.46644471109158203
2024-11-26,68.09756866808968,21.8408736349454,0.0,1.6366575240626953,2.8137443187258175,0.043929555016135664,1.9255788282072799,1.9824619699589425,1.193982777361636,0.465202723632411
2024-11-27,68.09986989653677,21.84161170593238,0.0,1.642345016361496,2.8138394038895864,0.043931039532303394,1.9166324042106213,1.9825289635090764,1.1940231257497844,0.4652184442779821
2024-11-28,68.09373363293855,21.839643627475827,0.0,1.6455760360877865,2.813585857732574,0.04392708104546453,1.9164597025348178,1.9879820011601255,1.1939155361074976,0.4651765249173551
2024-12-02,68.0945006054121,21.839889617886406,0.0,1.6455945710021684,2.8136175485033648,0.04392757581730634,1.916481288542224,1.9823726522681835,1.1939289837524287,0.46968715681581397
2024-12-04,68.11598281320047,21.84677958760019,0.0,1.6494938275526911,2.8145051784334854,0.04394143393070693,1.8787780327314232,1.9829980440524153,1.194305640167932,0.4732154423306901
2024-12-05,68.11598285157372,21.84677959990761,0.0,1.649493828481936,2.814505180019041,0.04394143395546141,1.8787779774546642,1.9829980451695408,1.1943056408407462,0.4732154425972767
2024-12-06,68.04698096111746,21.825774246014102,0.0,1.6399439470085375,2.8116540697510817,0.04389692102493682,1.8780003264130023,1.969733635734345,1.1930958022162317,0.5909200907203035
2024-12-09,68.0431516215623,21.824546001947112,0.0,1.635349664320002,2.811495844095915,0.043894450728479056,1.8778946420632645,1.9696227890984193,1.1930286608253282,0.6010163253591748
2024-12-10,67.94450344746203,21.79290502761903,0.0,1.7532325224632919,2.807419769944425,0.04383081306158229,1.913383570188304,1.966767252763308,1.2025376916895654,0.5754199048084649
2024-12-11,67.94068563272965,21.79055667623773,0.0,1.698067619277731,2.807262020486944,0.04382835019975613,1.9728376609146638,1.9677805435839228,1.202470120865104,0.5765113757044846
2024-12-12,67.94142260298425,21.7839468254959,0.0,1.6997994609064104,2.8064104780860624,0.04381505550254461,1.9722392852684574,1.9671836457680927,1.2021053689159675,0.5830772770723245
2024-12-13,67.75304875961243,21.72390805054875,0.0,1.6951146405611275,2.7986757251300043,0.3170637430791798,1.9668035930342307,1.9617618873909677,1.1987922441509626,0.5848313564923387
2024-12-16,67.38417140599509,21.027123674300114,0.0,1.6957178102201438,2.7831163534362147,1.418297485157847,1.955869054288668,1.950855378249324,1.2032688797882753,0.5815799585643332
2024-12-17,67.40970670352145,19.864803865294274,0.0,1.7086205647475798,2.784171018094882,2.5333950056563923,1.951037376771454,1.951594656799095,1.203724859704753,0.5929459494101191
2024-12-18,67.39843876237651,19.861483342898374,0.0,1.7250505647088976,2.78370562703025,2.532971533322561,1.9507112490458174,1.9512684359207235,1.2035236497969055,0.592846834899957
2024-12-20,67.05173474648146,20.254876635938825,0.0,1.7350236417758216,2.7693859790134203,2.5199416854673755,1.9406766037882273,1.941230924440552,1.1973326090210143,0.5897971740733144
2024-12-27,67.04950473096942,20.254202996557783,0.0,1.7382917514287137,2.7692938744062037,2.51985787691165,1.94061206050763,1.9411663627242843,1.197292787973859,0.5897775585204565
2024-12-30,67.04132927633584,20.250624899544974,0.0,1.7513814298144976,2.768956209921908,2.519550626562249,1.9403754385381506,1.9409296731678387,1.1971468001263654,0.5897056459881725
2025-01-02,67.03761381962879,20.249502601987377,0.0,1.7535011832253562,2.772127976767772,2.5194109920804264,1.9402679021719251,1.9408221060857132,1.1970804537821647,0.5896729642704737
2025-01-03,67.39243073391684,19.79619920997944,0.0,1.747182278579746,2.7868003053111887,2.532745739293216,2.001793981803899,1.9510944960415402,1.2034163653482943,0.5883368897258328
2025-01-07,68.77412825571545,18.093846477487876,0.0,1.8409965715845193,2.8439360256534174,2.58467276541792,2.0439724134794153,1.991096353826123,1.2280891274313037,0.5992620094039788
2025-01-08,68.79759758393385,18.10002104389073,0.0,1.7927119887614247,2.8449065253123877,2.585554790897664,2.044669923730115,1.9917758200007962,1.2285082156486922,0.6142541078243461
2025-01-09,68.79916277535419,18.100432831491478,0.0,1.7916152406736472,2.8461087823272795,2.585613614000762,2.044716441340242,1.9918211342346388,1.2285361650333582,0.6119930155443951
2025-01-13,68.79211997474934,18.098579934826002,0.0,1.8016685907971588,2.8458174331909665,2.585348931112337,2.044507128761296,1.9916172364178186,1.2284104028162446,0.6119303673288329
2025-01-15,68.75927262805463,18.08993809721409,0.0,1.8394620312526644,2.844458592209003,2.584114460468051,2.0583102642663467,1.9906662649712088,1.2278238527520877,0.6059538088119099
2025-01-16,68.76083607610407,18.09034942614983,0.0,1.836093157568626,2.84452326949641,2.5841732180516948,2.058357066116407,1.9907115287322998,1.2278517710056447,0.6071044867750133
2025-01-17,68.76239959525448,18.09076077379159,0.0,1.8361349075963687,2.8445879497251485,2.5842319783074585,2.0561300188161193,1.9907567945518523,1.227879690528841,0.6071182914281491
2025-01-20,68.76552684687758,18.09158352519826,0.0,1.8316705039652086,2.844717319007419,2.5843495068360762,2.0562235297461697,1.9908473323669025,1.2279355333844972,0.6071459026178904
2025-01-21,72.22689953724436,13.962680997163757,0.0,1.915509777578743,2.987908643081057,2.7144349902970593,2.174055829228243,2.0910583669204357,1.2897447380206002,0.6377071204657412
2025-01-22,71.92199066504146,14.31518863156643,0.0,1.918125873294289,2.975295061985314,2.702975889645331,2.164877961768291,2.0822308767131434,1.2843000267562505,0.6350150132294795
2025-01-23,69.48764052689327,17.2199658771693,0.0,1.846309391820861,2.8745899802960757,2.6114880196694568,2.0916031411386915,2.0163490868983267,1.253468292766994,0.5985856833470247
2025-01-24,67.58899685416864,19.491861628121384,0.0,1.8025669536841988,2.796046198461169,2.540133097163164,2.013220314359631,1.961255426978158,1.2192191856599262,0.5867003414037225
2025-02-03,67.58748624078761,19.491425985215482,0.0,1.7913516714998519,2.7959837068575357,2.5400763252146996,2.026585312704293,1.9612115929396383,1.2191919361237296,0.5866872286571567
2025-02-04,67.58446521658965,19.49055475782075,0.0,1.7957413998290304,2.795858732030015,2.539962788930545,2.0264947284318273,1.9611239307404777,1.2191374407053341,0.5866610049223652
2025-02-05,67.58219962566695,19.4899013883845,0.0,1.7990334385563036,2.795765008240914,2.539877643377937,2.026426795541526,1.9610581892337349,1.2190965723384641,0.5866413386596642
2025-02-07,67.5497428394324,19.480541237833037,0.0,1.790351313166286,2.7944223241060806,2.5386578507966115,2.014284836740734,1.960116378419733,1.2185110933652017,0.653372126139911
2025-02-11,67.54295350356526,19.47858327423795,0.0,1.7901713673089916,2.7941414603912023,2.538402693632775,2.014082383619318,1.9599193696988648,1.2183886224167872,0.6633573251288465
2025-02-12,67.54144494759706,19.478148224665397,0.0,1.7867811695599491,2.7940790538993707,2.5383459990061032,2.0140373995633554,1.9598755953610694,1.2183614099936906,0.6689262003540061
2025-02-13,67.53314909415738,19.47575579934679,0.0,1.7988443178963236,2.793735868017754,2.5380342238226836,2.0137900231694723,1.959634871451302,1.218211763392234,0.668844038746057
2025-02-17,67.51957845616268,19.47184218899141,0.0,1.8152284943985801,2.793174472930656,2.537524211419417,2.013385356486986,1.9592410871276187,1.2179669664138073,0.672058766068847
2025-02-18,67.51580980235654,19.47075535412283,0.0,1.8207087479976112,2.7930185698896524,2.5373825776815266,2.0132729779360465,1.9591317306779936,1.2178989847120747,0.6720212546257277
2025-02-19,67.48868790903461,19.462933723142502,0.0,1.8579167898768643,2.7918965815446932,2.5363632813153827,2.012464222548303,1.9583447244648027,1.2051352150552632,0.6862575530175804
2025-02-20,67.49471311315332,19.464671320243056,0.0,1.8603145906917313,2.792145834379551,2.5365897208412145,2.0126438898095604,1.9585195600863758,1.2052428062070004,0.6751591645881808
2025-02-21,67.48718177608419,19.46249937233942,0.0,1.8601070091554757,2.7918342752891423,2.5363066777506873,2.012419310744991,1.9583010204366285,1.2051083202686945,0.6862422379307844
2025-02-25,67.42999849489098,19.446008395163584,0.0,1.8551862154312693,2.7894686965198536,2.5341576127856222,2.1099398513844214,1.9566417115876673,1.2040872071308721,0.6745118151057199
2025-02-26,67.50827375670411,19.468582048319856,0.0,1.8562235951356447,2.8016363342095425,2.5370993576327847,2.1123891484030115,1.8472940769389612,1.205484956552313,0.6630167261037722
2025-02-27,67.50902728556359,19.46879935706751,0.0,1.852895707644311,2.8039000106039214,2.537127676792481,2.1124127269378663,1.8473146964767078,1.2054984122023227,0.6630241267112775
2025-02-28,67.51580980235654,19.47075535412283,0.0,1.8296392630092486,2.819810114924565,2.5373825776815266,2.1126249574405143,1.8475002930325237,1.205619526571073,0.6608581108611807
2025-03-03,67.58295480576368,19.490119173329308,0.0,1.8292240045143953,2.8259667119223613,2.5399060245945146,2.114725979562305,1.7375951906046943,1.2068185246643537,0.6726895850443897
2025-03-04,67.5912629008555,19.492515128994587,0.0,1.829448874335749,2.814020931934891,2.5402182598443233,2.114985946658769,1.7378087963299267,1.2069668810522964,0.6727722799939652
2025-03-05,67.59806195268885,19.4944758945586,0.0,1.830750574205194,2.814303996244614,2.5404737821540935,2.115198694556367,1.737983603717385,1.207088290684743,0.6616632111901556
2025-03-07,67.62149138253923,19.501232663055326,0.0,1.8213225552182737,2.8152794315774172,2.5413543081713543,2.091334462575679,1.7385859873323608,1.2075066664430543,0.6618925430873038
2025-03-10,67.61771134377918,19.500142544901642,0.0,1.821220743357687,2.8151220575657803,2.54121224656355,2.0912175570598857,1.7384888004427275,1.2074391668669748,0.6674455394625778
2025-03-11,67.62073534097706,19.501014629674142,0.0,1.8112397488861436,2.8152479553674747,2.5413258945791384,2.091311080426871,1.7385665490851563,1.2074931659240955,0.6730656350799126
2025-03-12,67.6479634921789,19.508866904161376,0.0,1.7638735871954185,2.8163815425225516,2.542349184334297,2.0921531673107356,1.7392665999295347,1.2325863621365576,0.6565591602306345
2025-03-13,67.6479634921789,19.508866904161376,0.0,1.7638735871954185,2.8163815425225516,2.542349184334297,2.0921531673107356,1.7392665999295347,1.2214013679247921,0.6677441544424001
2025-03-14,67.63510302217004,19.50515809779418,0.0,1.7657748329559118,2.809136403030557,2.541865861500182,2.0895188571109062,1.7389359501244095,1.2580726327266627,0.6564343425871565
2025-03-17,67.6366157648414,19.505594354762053,0.0,1.765814326692425,2.8091992328381075,2.541922713471743,2.0873289681896208,1.7389748435761374,1.2581007710759837,0.6564490245525355
2025-03-19,67.71916270581056,19.529399909306193,0.0,1.7814055300829121,2.8126277131164517,2.5450249967809295,2.0898764436830644,1.5731456755289073,1.2909871629073524,0.6583698627836281
2025-03-21,67.72674591132288,19.53158681545103,0.0,1.7536099617587608,2.812942671735637,2.5453099891939104,2.088990666450172,1.5923584710223233,1.2888921238724993,0.6595633891927908
2025-03-24,67.74571135741209,19.53705622420234,0.0,1.7451400984581609,2.813730376974904,2.5460227495477534,2.089575644206482,1.5737624122809473,1.2892530509148543,0.6597480860024755
2025-03-31,70.95846851550904,15.719658079542853,0.0,1.8281128079366846,2.947509225633474,2.667073435455767,2.188924546345241,1.6485869673626714,1.350550604579669,0.6911158176346004
2025-04-01,71.0309792981941,15.735721626780208,0.0,1.6949053002495964,2.9505212156805167,2.669798854793716,2.1911613566289825,1.6819850242255174,1.351930700337689,0.6929966231096756
2025-04-02,71.02764221912933,15.734982352906632,0.0,1.6995237340192502,2.9503825983803433,2.6696734260025954,2.191058414521708,1.6819060035352913,1.3518671858024582,0.6929640657023896
2025-04-03,71.0076263275622,15.730548167978817,0.0,1.6990448010051018,2.949551168019914,2.6689211006804396,2.23858252461384,1.6614709007755488,1.351486223881736,0.6927687854823843
2025-04-08,71.01513096475313,15.732210694427321,0.0,1.6957014438122748,2.9498628994850655,2.6692031729815104,2.2388191153934227,1.6616464979185384,1.3445832085630576,0.6928420026656803
2025-04-09,71.03264795531828,15.736091289767487,0.0,1.6843737336363795,2.9364953515278587,2.669861573609129,2.239371355075145,1.6573579764023234,1.3449148709997591,0.6988858936636303
2025-04-10,71.03765439712438,15.737200382945982,0.0,1.68449244973834,2.93670231823281,2.670049747737271,2.239529187884341,1.6563001074833046,1.345009661750627,0.6930617471029432
2025-04-11,71.03431669084438,15.736460970123394,0.0,1.6844133038110731,2.9365643371880634,2.6699242953713873,2.2394239635396174,1.6562222861740676,1.349644969371634,0.693029183576383
2025-04-14,71.0309792981941,15.735721626780208,0.0,1.6843341653208044,2.9364263691087946,2.669798854793716,2.2393187490823667,1.6608427543679343,1.3495815592424019,0.6929966231096756
2025-04-16,71.02513961559467,15.734427943084992,0.0,1.6853701648374235,2.9361849561627587,2.66957936214318,2.2391346475697196,1.6677530551004467,1.3494706058524037,0.692939649654411
2025-04-17,71.00429144235906,15.72980938011847,0.0,1.7142286851513744,2.9353230910126276,2.668795754348681,2.23847738920623,1.6672635156951725,1.3490744926294036,0.6927362494789802
2025-04-22,71.0001232763327,15.728885992873455,0.0,1.7246945975614765,2.9351507786955016,2.66863908798995,2.2383459838331894,1.6624694010531322,1.3489952978884525,0.6926955837721384
2025-04-23,63.1578947368421,13.99157184557783,11.053728178965123,1.535240024856267,2.610952423224944,2.3738779431961192,1.9911123179513424,1.489287262207508,1.1801504952976747,0.6161847718810868
2025-04-24,63.15327781113751,13.99054904315589,11.052920136803905,1.5382607106492963,2.610761559146803,2.3737044095762734,1.990966765005352,1.4933556118319713,1.1800642247343551,0.6161397279586456
2025-04-25,63.15327781113751,13.943555335091245,10.971464376158526,1.6656658747356605,2.610761559146803,2.3737044095762734,1.990966765005352,1.49439991645563,1.1800642247343551,0.6161397279586456
