date,DBS BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,UOB KAY HIAN (HONG KONG) LTD,DBS BANK LTD
2024-10-30,27.94166878986941,25.38961175328372,16.204461479458114,11.573218489986598,8.774817719457268,3.016872432349734,2.4914804232350445,2.1124195713138665,2.495449341046247
2024-10-31,23.69369525767459,21.529627600878488,13.740896257714239,9.813741409448182,7.457674635040947,2.5537716240171044,2.112700509498422,1.7912683009543424,2.116066032503815
2024-11-01,27.93570810861578,25.38419549185879,16.201004648354285,11.570749622897226,8.806333683506114,3.0041735841603656,2.4909489259660647,2.1119689375370077,2.4949169971043585
2024-11-04,27.932194402401617,25.381002710594945,16.198966913334743,11.569294273539535,8.819376097834379,3.0022234953759193,2.490635618614545,2.1117032976487646,2.4946031906555484
2024-11-05,27.933936504579915,25.382585697576655,16.19997722620667,11.571430932764175,8.812274162027272,3.002410740961271,2.490790956991259,2.1118350024071435,2.4947587764856416
2024-11-06,27.92490628117614,25.37438025115212,16.20521903926647,11.569262046777991,8.800256469670888,3.0308855526539236,2.489985757237546,2.111152308012799,2.4939522940521153
2024-11-07,27.922097418833452,25.371827936725754,16.203903348738326,11.568098337787578,8.798952175155753,3.0407440921769036,2.4897352988418433,2.110939955063144,2.493701436677244
2024-11-08,27.919786382992367,25.36972797973341,16.207800630814642,11.567140877842116,8.801262202160256,3.0404924180825406,2.4895292302423346,2.110765238321011,2.493495039811325
2024-11-11,27.92117588399854,25.37099057043058,16.208712028209003,11.575050720710884,8.797928359057762,3.031999888277481,2.489653128159133,2.1108702860596367,2.4936191350969827
2024-11-12,27.91120379578541,25.361929284578082,16.21339671265308,11.570078782716783,8.793686433085414,3.058096125102613,2.4887639449557737,2.1101163856943184,2.4927285354285287
2024-11-13,27.907871607019597,25.358901441835798,16.211932328602376,11.568488036861915,8.80436568255157,3.057678671239322,2.488466823007225,2.109864468716233,2.4924309401659688
2024-11-14,27.906015864413636,25.357215193794076,16.211325537732318,11.56630510680712,8.811372217859612,3.0574753499446907,2.48830135163155,2.1097241726219074,2.49226520519509
2024-11-15,27.90520246614305,25.357427622145522,16.211461347013127,11.567449181771012,8.82212726060728,3.0459819944414877,2.488322197207454,2.109741846693156,2.4922860839779086
2024-11-18,27.881494570065325,25.335884282347372,16.281705336267507,11.557621627807963,8.815573756765687,3.0433941678644736,2.4862081511212137,2.1079494375352965,2.4901686702251644
2024-11-19,27.878781827702447,25.33341921626489,16.289850744825543,11.55649712389283,8.814716041612616,3.0430980594809958,2.4859662543980114,2.1077443436611634,2.489926388161502
2024-11-20,27.86994719852565,25.32539119818507,16.285420681954164,11.552834934945574,8.854384462371293,3.0358585826571045,2.479949185537057,2.1070764113321676,2.489137344491916
2024-11-21,27.856501908099386,25.31317347716132,16.32188701379003,11.547261504187327,8.854032912312068,3.034393994294373,2.478752784381202,2.106059895079055,2.4879365106952402
2024-11-22,27.844917033511766,25.302646314019476,16.331817786445438,11.542459265313337,8.875219743247008,3.0331320600432856,2.477721928452647,2.1051840334996292,2.4869018354674086
2024-11-25,27.816432494735814,25.276762444112507,16.338336426684137,11.530651665810813,8.94521212428698,3.030029254325714,2.4751872911160695,2.103030491574524,2.4843578073534407
2024-11-26,27.813159667311243,25.2690471599867,16.33235808607315,11.52347978637133,8.970865750989757,3.0306696853559414,2.4744317840269887,2.1023885787582133,2.483599501126673
2024-11-27,27.813130643497214,25.269020791025593,16.332080160770033,11.523467761296212,8.971221624478767,3.0306665227669227,2.474429201887858,2.102386384856626,2.4835969094207715
