date,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,BNP PARIBAS,BOCI SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,91.62599908831928,0.0,0.0,0.0,1.1612530145595097,0.0,5.21822015267938,0.0,0.0,1.9945277444418295
2024-03-04,66.60134056629809,0.0,11.52549730579166,12.598755410187662,0.8911851684056704,0.0,3.7938073593022343,3.156870426394656,0.0,1.4325437636200185
2024-03-05,66.59987952180205,0.0,11.524957745372161,12.598644922827917,0.8933697790551923,0.0,3.793774088733447,3.1568427415744407,0.0,1.4325312006347863
2024-03-06,66.59871052587039,0.0,11.524907210357888,12.598589679874747,0.8946813116578763,0.0,3.793757453667882,3.1568288993464235,0.0,1.4325249192248
2024-03-07,66.59564394562216,0.0,11.52445241517152,12.597215583116359,0.8999075976772878,0.0,3.793607744642318,3.1567043247566753,0.0,1.432468389013691
2024-03-11,64.48306690340773,0.0,11.116266483305841,12.191072147124308,0.8755943610432514,0.0,3.6732168404510332,3.0624693951665525,3.211729703884889,1.3865841656163977
2024-03-14,64.47716758066191,0.0,11.115322678625994,12.190037088189538,0.8759445355689772,0.0,3.672904973220312,3.062209382243024,3.219947321067506,1.386466440422739
2024-03-15,64.47662015463597,0.0,11.11522830697244,12.18993359196274,2.9993437900712356,0.0,3.6728737894098464,0.9396257149729378,3.2199199829719936,1.3864546690028385
2024-03-18,64.47367650238874,0.0,10.119619883629287,12.189778350917651,3.9981685107637346,0.0,3.672827014686978,0.9396137486667323,3.2198789766991136,1.3864370122477658
2024-03-19,64.465789759439,0.0,10.119448052921092,12.198061347395228,3.9981006220352464,0.0,3.67276465024303,0.9395977940658957,3.2198243032932714,1.386413470607228
2024-03-20,64.46362863580143,0.0,10.118975548560707,12.197491786966165,4.000460814509171,0.0,3.672593158942038,0.9399784008055594,3.2196739610003884,1.3871976934145378
2024-03-21,64.46034518749687,0.0,10.118460139580295,12.196870508974602,4.001105966403511,0.0,3.67240609578664,0.9429017254451136,3.219509967237825,1.3884004090751385
2024-03-22,64.45946816668454,0.0,10.118588986903028,12.196601359656484,4.002430304680306,0.0,3.6724528597889585,0.9429137322486439,3.2195509641122575,1.3879936259257855
2024-03-25,64.45877010024836,0.0,10.118546037430846,12.196125128749657,4.004535621325705,0.0,3.672437271655856,0.9429097299468244,3.219537298371436,1.3871388122713058
2024-03-26,64.4581947780369,0.0,10.118588986903028,12.196176896773938,4.004977081975582,0.0,3.6724528597889585,0.9429137322486439,3.2195509641122575,1.3871447001606931
2024-03-28,64.4556761552438,0.0,10.118460139580295,12.196021594019497,4.008746200999461,0.0,3.67240609578664,0.9424772679675609,3.219509967237825,1.3867025791649275
2024-04-02,64.45579887268231,0.0,10.118546037430846,12.196125128749657,4.009204693215236,0.0,3.672437271655856,0.9420608077850915,3.219537298371436,1.386289890109573
2024-04-03,58.997145430882824,0.0,9.261623353680857,11.15820507379322,3.6712259324204437,8.472328815405488,3.36142472191903,0.8622792588672341,2.946880087350421,1.2688873256804845
2024-04-05,58.988689780329,0.0,9.262918912819442,11.159765935642326,3.674459460373121,8.473513964337025,3.3618949337113744,0.8623998785179344,2.9472923107028173,1.2690648235669613
2024-04-08,58.988002153887976,0.0,9.262810935714185,11.159635847142962,3.6751937554967236,8.473415189262143,3.3618557443708923,0.8623898255914935,2.9476465183538596,1.269050030179766
2024-04-09,59.00366227928515,0.0,9.2653310575944,11.16267203590562,3.6761936610611947,8.474165862314685,3.3627704004378596,0.8626244549587377,2.9546671965012266,1.2379130519411217
2024-04-10,58.98024979306676,0.0,9.298523328463904,11.157728230868262,3.675731014531131,8.4704127623631,3.361281072327916,0.8622424095925337,2.9533586120939455,1.240472776692445
2024-04-11,58.97312746180619,0.0,9.297584185332543,11.156601309586305,3.6889558107657807,8.469557257710957,3.3609415857320184,0.8617668654822365,2.9530603253276473,1.2384051982563193
2024-04-12,58.97076699777571,0.0,9.290935754859406,11.156081268844693,3.6996601847126547,8.469162467692454,3.3607849227388487,0.8617266960912735,2.9529226748336486,1.2379590324513072
2024-04-15,58.97053793247894,0.0,9.29089966526681,11.15798012794084,3.699645813799721,8.469129570185556,3.3607718681486696,0.8609464713565671,2.952911204538394,1.237177346284502
2024-04-16,58.96641506141991,0.0,9.28714280798105,11.157200027996705,3.7009408027364064,8.476305690159586,3.3605369028667336,0.8616631022136896,2.952704754460577,1.2370908501653428
2024-04-17,58.96564234039134,0.0,9.29338751845904,11.137495080374801,3.7038180022796436,8.4820051906467,3.3627965407815266,0.862242487791595,2.9546901644730883,1.2379226748022607
2024-04-18,58.964267272194306,0.0,9.286952179520954,11.14539729317515,3.7041202935841033,8.481807391807887,3.3627181209697037,0.862222380451523,2.95462126162872,1.2378938066676497
2024-04-19,58.96387860851875,0.0,9.286952179520954,11.145785956850714,3.7041202935841033,8.481807391807887,3.3627181209697037,0.862222380451523,2.95462126162872,1.2378938066676497
2024-04-22,58.95684197193659,0.0,9.287137278419783,11.15183817562734,3.705360134933036,8.481976443309172,3.3627851435417195,0.861462222622502,2.9546801503934526,1.2379184792164097
2024-04-23,58.92476278731418,0.0,9.287309367137505,11.151578117643837,3.7386986897088104,8.48061265873612,3.3627067242614537,0.8618307959044875,2.954611248016131,1.2378896112774767
2024-04-25,47.10208164061239,19.98312590768779,7.38651175262716,8.922999812758878,3.05373949580041,6.785811332501471,2.691000250235345,0.7001725773011513,2.3840526890447427,0.9905045414306684
2024-04-26,47.03146979390033,19.982193767012404,7.2773256229214835,8.907967718310141,3.215304533628527,6.785494798902687,2.6908747247894116,0.7038716279418292,2.415039074623202,0.9904583379699844
2024-04-29,47.02850628193235,19.98132297632655,7.249982286755927,8.907995420031769,3.2464122222180203,6.785515900223883,2.6908830927881424,0.7038738168199791,2.4150465848367864,0.9904614180665935
2024-04-30,18.477629234394257,7.861841783835008,2.8525745638370252,3.5044461911614833,1.3046173717805187,2.66909170055712,1.0587535749940753,0.2769458553960118,0.9502230744717427,0.3897064759454675
2024-05-02,46.88501474074444,19.952284981830065,7.239446200332028,8.900018214152526,3.429872482052402,6.773791652949744,2.6869725484997766,0.7366981288908158,2.4115369018432067,0.9843641487049917
2024-05-03,46.75982859309148,19.951603480016423,7.236714810717773,8.897851133800962,3.5716603925790844,6.773560283394782,2.6868807707075755,0.7282890780398853,2.411454531990643,0.9821569256613961
2024-05-06,46.746103630396426,19.956746870922828,7.238580387747056,8.900766129565278,3.5725811429138803,6.775306462262083,2.6875734307304397,0.727545042898306,2.4123867833680026,0.9824101191956987
2024-05-07,46.74726143060104,19.956312988574574,7.238423012786248,8.900572616798167,3.5725034709413075,6.775159159402705,2.687514999830916,0.727529225242567,2.41233433533881,0.982388760483669
2024-05-08,46.747188110633054,19.958668576699743,7.239277416267674,8.896342602420976,3.5732357837127346,6.7759588804970345,2.68783222668657,0.7263726035116402,2.4126190806280587,0.9825047189425196
2024-05-09,46.746837065853946,19.958916565693873,7.239367365209798,8.896453140608678,3.5735908097994598,6.776043072647457,2.6878656233436526,0.7257603724277781,2.4126490577268176,0.9825169266885443
2024-05-10,46.75942040627174,19.96176888212578,7.240401938726074,8.876288119928162,3.5756548723015196,6.777011432775415,2.6882497445588,0.7255534178245081,2.4129938479126545,0.9826573375753477
2024-05-14,46.756620161233045,19.9608386893688,7.240064545307644,8.875874496317609,3.5807694389579465,6.776695632758592,2.688124475578074,0.7255196079683751,2.412881405502704,0.9826115470072169
2024-05-16,46.75463112963401,19.960652661220294,7.2399970703972265,8.875791776221293,3.5816680330110664,6.776632476287005,2.6880994231828854,0.7270661223623106,2.4128589182782236,0.9826023894056934
2024-05-20,46.75862079933973,19.95904056250192,7.2394123405190856,8.875074933300882,3.5816893938977885,6.776085169507247,2.6878823219834143,0.7270074017190568,2.412664046555551,0.9825230306753194
2024-05-21,46.74002008092704,19.957862655026958,7.238985097642178,8.874551159772187,3.59887227549366,6.775374658681145,2.687723693282352,0.7316236731099808,2.412521660201552,0.9824650458629468
2024-05-22,46.732835417299185,19.95811062399401,7.239075039320212,8.874661422745842,3.6054399184626504,6.7754588401731475,2.6877570872423897,0.7316327632600448,2.412551634879422,0.9824772526230994
2024-05-23,46.72550269527292,19.957366735577697,7.238805220990812,8.874330642044429,3.605305534750605,6.775206301972444,2.687656907851628,0.7316054934874777,2.4124617130802726,0.9917587549717148
2024-05-24,46.715232356138735,19.95749071312948,7.238850189315592,8.874385770448956,3.6053279313402733,6.775248390365231,2.68767360389815,0.7312994323215893,2.412476699581293,1.0020149134606993
2024-05-27,46.68436099232439,19.95904775436406,7.2394149491041695,8.875078131265994,3.605609211403683,6.775776980921528,2.6878832905108867,0.73259900763585,2.4126649159133313,1.0275647665561094
2024-05-28,46.677402775355745,19.9588617595957,7.23934748630118,8.87841232658686,3.6055756113813606,6.7757138386771905,2.687858242610999,0.7325921806777503,2.412331805398939,1.031903973414277
2024-05-29,46.68003341770598,19.959853771752993,7.2397073024472,8.878853608914056,3.6057548187371515,6.776050610913166,2.6879918368051907,0.7326285925913316,2.4124517051460894,1.0266743349868432
2024-05-30,46.675601802990556,19.960349814811927,7.239887223933458,8.879074266527802,3.605844429095549,6.776219009585368,2.688058638882419,0.7326467999054876,2.412511659489294,1.0298063547781369
2024-05-31,18.381809649899278,7.861841783835008,2.8515957092663613,3.4972271387028386,1.4202445679401632,2.668969343735787,1.0587535749940753,0.2885697534226427,0.9502230744717427,0.40573521954008485
2024-06-03,46.672681912676744,19.961093925630855,7.2401571229312776,8.879405273513406,3.6059788529847077,6.776471623288198,2.688158848224122,0.7326741125736184,2.412601596591764,1.0307767315853043
2024-06-04,46.66276182558941,19.959109753390525,7.2394374369845815,8.878212011871826,3.6056204115502863,6.775798028597825,2.688512902283692,0.7326012833168254,2.4123617792183882,1.0455845671966386
2024-06-05,46.65932447030669,19.952091423266417,7.23914510543608,8.866049997549219,3.6054748150716387,6.775524419004916,2.6884043389945234,0.733814175131387,2.4122643670284774,1.0679068882106497
2024-06-07,46.64431783085209,19.946205543167945,7.237009552866572,8.863434506966021,3.604411197628766,6.773525634842968,2.687611257945532,0.7335976994668686,2.4115527474529177,1.0983340288103232
2024-06-11,46.62667086956152,19.94038503674232,7.263457867789983,8.860848066282392,3.603359393640735,6.771549050905919,2.6868269855403075,0.7333836281682284,2.4108490317395757,1.1026700696290204
2024-06-12,46.62232888927076,19.938528143311906,7.262781478283364,8.86002292421358,3.603023840722718,6.770918469052901,2.6865767821781903,0.7333153338379732,2.4106245280642202,1.111879611064388
2024-06-13,46.61295608372052,19.93797114271895,7.2625785859955885,8.859775411559339,3.6029231870334746,6.770729317397624,2.6865017302561056,0.7332948480191186,2.4105571851148375,1.1227125081844407
2024-06-14,46.603634773777685,19.934382329718396,7.261271329792816,8.858180661674739,3.6022746648001402,6.769510593525291,2.6860181628827484,0.7328525128064567,2.4101232874578193,1.1417516835639088
2024-06-17,46.563551488429475,19.92387083414471,7.2903214319811855,8.853509700454271,3.600375168062898,6.765940998066404,2.6846018126009596,0.7405307378687791,2.40885241786933,1.1684454105219888
2024-06-18,46.56346832597758,19.92795045099687,7.259238705098636,8.855322547349102,3.6011123817967143,6.767326393863546,2.6851515123499285,0.7478179537389501,2.4093456551022006,1.1832660737264733
2024-06-20,46.53629261923653,19.924550654286616,7.258000246787069,8.853811790056788,3.600498016056545,6.766171857973484,2.6846934135955856,0.7448986637578301,2.4089346100500655,1.2221481281994924
2024-06-21,46.522665837182714,19.92442704717382,7.2579552199018575,8.853756863141166,3.6004756794341475,6.766129882273124,2.684676758404341,0.7448940425859526,2.408919665600013,1.2360990043028652
2024-06-24,46.51581250997562,19.92282029425903,7.257369921229158,8.85273271230855,3.6001853285608765,6.765584245558729,2.684460259721763,0.7448339725688172,2.4068644269717945,1.2493363288456685
2024-06-25,46.51380726373303,19.92275850124521,7.2573474116269425,8.85270525449752,3.6001741621547922,6.765563261288703,2.684451933546679,0.744831662377023,2.406236637834216,1.2521239116958918
2024-06-26,46.476097437345125,19.930794808450162,7.260274831205374,8.85627619870264,3.601626375991375,6.768292308311927,2.6855347695612584,0.7445115333401306,2.4072072492497103,1.2693844878423002
2024-06-27,46.476595665987496,19.93060928212709,7.260207248747832,8.85619375982476,3.60159285015836,6.768229305486526,2.6855097711908438,0.7445046030351131,2.4071848416982746,1.2693726717437022
2024-06-28,46.47816894236997,19.93048559983056,7.25892106536785,8.856138801425487,3.6015704999497653,6.768187304254547,2.68549310586912,0.7444999829034465,2.407169903562407,1.2693647944668478
2024-07-02,46.459652221540765,19.930794808450162,7.25903368284278,8.869618543600518,3.601626375991375,6.768292308311927,2.6855347695612584,0.7438909591588341,2.4072072492497103,1.2743490812926734
2024-07-03,46.42586596177964,19.917631016996907,7.287107980962693,8.863760382403235,3.599247591855481,6.763822020533765,2.6837610410177293,0.7433996377868345,2.4056173490716977,1.309787017592015
2024-07-04,46.44129669210148,19.924118036101472,7.256601922552355,8.866647240930229,3.600419839090632,6.766024945300753,2.6846351213303086,0.7436417573264794,2.406400840124845,1.3102136051414468
2024-07-05,46.44015584091055,19.92442704717382,7.256714468078217,8.866784757289402,3.6004756794341475,6.766129882273124,2.684676758404341,0.7436532907623111,2.40643816195273,1.3105441137213565
2024-07-08,46.44065424482994,19.924241639380202,7.2566469403437805,8.866702246962031,3.6004421750201883,6.766066919699103,2.684651776004939,0.7436463706578821,2.406415768717079,1.310531918384849
2024-07-09,46.44098650895632,19.924118036101472,7.256601922552355,8.866647240930229,3.600419839090632,6.766024945300753,2.6846351213303086,0.7436417573264794,2.406400840124845,1.3105237882866037
2024-07-10,46.44148489741625,19.923932634058822,7.256534396912491,8.866564733162159,3.6003863357159105,6.765961984679701,2.684610139705809,0.7436348374366977,2.4063784475837857,1.31051159332837
2024-07-11,46.442481646510394,19.92356184032478,7.256399349402812,8.866399722232545,3.6003193308370074,6.765836066952775,2.684560177851569,0.7436209980434814,2.4063336637518744,1.3104872040927646
2024-07-12,46.45013597528419,19.9232528560889,7.256286813651114,8.859438484947683,3.6002634953430195,6.765731139093792,2.684518544393562,0.7436094656092859,2.4062963451652517,1.3104668804232005
2024-07-15,46.44674930846944,19.926590393093623,7.257502384518601,8.853477296026329,3.600866610342827,6.7668645322301355,2.684968254089388,0.743734034831313,2.4066994471664325,1.3125477392319123
2024-07-16,46.44863267250124,19.92646676067151,7.257457356112808,8.85342236556303,3.6008442691468687,6.766822547934995,2.6849515954878918,0.7437294204121716,2.4066845150543115,1.3109884971151737
2024-07-17,46.45565265873293,19.93147510118652,7.259281453588248,8.858750571490754,3.6017493093859647,6.737493560547363,2.6856264342346714,0.7451575409256267,2.4072894138408527,1.3175239560670613
2024-07-18,46.43951622836893,19.929743538286385,7.258650797684313,8.860463126217075,3.6178807529079036,6.736908235385519,2.6853931182822124,0.7450928047660562,2.4070802786404855,1.3192711194611169
2024-07-19,46.42353837919618,19.925415947020742,7.257074637221833,8.858539144467843,3.6447032560618853,6.735445367326988,2.68481000572077,0.7449310135664954,2.406557599581945,1.3189846498353224
2024-07-22,45.96209802643014,19.732503712973408,7.186813695887556,8.772773277331174,4.589568751954944,6.670234692851253,2.658816435620485,0.7377188024678486,2.383257990472989,1.3062146140102024
2024-07-23,45.9446128429157,19.727897800463506,7.18513616750141,8.770725558158162,4.625967124122051,6.668677743066133,2.6581958212240306,0.7430749161585689,2.3827016962514187,1.2930103301390141
2024-07-24,45.94158294270135,19.728443125230314,7.185334781299224,8.767896632975598,4.626402133397021,6.668862080757454,2.6582692999104576,0.7473953721481807,2.382767559642441,1.2930460719379577
2024-07-25,45.839293197361094,19.684912201603037,7.169480298630942,8.748550218447136,4.678405154789751,6.654147198083968,2.6524038133568255,0.7457462399456121,2.377509969268891,1.4495517085127423
