date,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,LEI SHING HONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-18,11.648192012556928,4.809068128323598,1.9735392079184368,2.775895695624524,3.436281541610073,2.3773954464135696,1.8669286439018815,1.3700576141912038,30.257358290540214
2024-03-19,11.67567735417544,4.808820512633341,1.9752725177502348,2.7844384369383857,3.3983964648086187,2.3771478307233127,1.8660619889859824,1.3935811047656055,30.279396210780916
2024-03-20,11.649182475317955,4.808820512633341,1.9768820197369044,2.783943205557872,3.3877881753105568,2.378014485639212,1.8699000321849637,1.3935811047656055,30.24811201114641
2024-03-21,11.651639256292762,4.809563359704112,1.9945865415902697,2.8198474806451164,3.342559002847852,2.371205054157148,1.8708904949459912,1.3935811047656055,30.25387229494886
2024-03-22,11.655229683801487,4.808944320478469,1.9922341925328295,2.8193522492646026,3.3372352655073287,2.3684812815643226,1.8768332715121558,1.3935811047656055,30.251891369426804
2024-03-25,11.702072382005827,4.808944320478469,1.9933484631389855,2.834828229905656,3.2527178400304066,2.3733097875243314,1.87807134996344,1.3935811047656055,30.236873477812722
2024-03-26,11.703186652611985,4.811791900916424,1.9929770396036002,2.8410186221620783,3.1941602578082455,2.3724431326084323,1.8835188951490909,1.3935811047656055,30.192677605625455
2024-03-27,11.705662809514553,4.811791900916424,1.9976817377184806,2.8391615044851517,3.1915602930605482,2.3725669404535608,1.8835188951490909,1.3935811047656055,30.195525186063417
2024-03-28,11.709872276248918,4.811791900916424,2.009072059470296,2.840399582936436,3.179303316392834,2.366747971732525,1.885252204980889,1.3935811047656055,30.196020417443926
2024-04-02,11.715691244969955,4.811791900916424,2.006100671187214,2.844361433980546,3.1403038451773786,2.367490818803295,1.8764618479767705,1.3935811047656055,30.155782867777187
2024-04-03,11.709129429178148,4.811791900916424,2.0184814557000568,2.8371805789630966,3.1322563352440302,2.381852528838193,1.8759666165962567,1.3935811047656055,30.160239950201813
2024-04-05,11.694520103452993,4.813029979367708,2.0148910281913324,2.837304386808225,3.122351707633756,2.3781382934843402,1.86705245174701,1.3935811047656055,30.12086905545097
2024-04-08,11.695081819646342,4.813029979367708,2.0182338400098,2.8454757045867014,3.121732668408114,2.374052634595102,1.8689095694239364,1.3935811047656055,30.130097320803305
2024-04-09,11.656330026025065,4.812534747987194,2.019781438073905,2.8369329632728397,3.0813094069736815,2.366500356042268,1.8680429145080373,1.3935811047656055,30.035012957648593
2024-04-10,11.654472908348138,4.810677630310267,2.0024483397559254,2.833590151454372,3.0872521835398463,2.3600623480955893,1.8727476126229177,1.4141332070569248,30.03538438118398
2024-04-11,11.621787637234233,4.810677630310267,2.015695779184667,2.8308663788615465,3.0936901914865245,2.334186508463748,1.8894616717152555,1.4128951286056406,30.00926092586188
2024-04-12,11.594426103460851,4.810677630310267,2.027457524471868,2.834828229905656,3.0980234660660195,2.3499101047950584,1.8862426677419164,1.4128951286056406,30.014460855357278
2024-04-15,11.61014969979216,4.809439551858983,2.015695779184667,2.8452280888964445,3.127397434458043,2.3479291792730033,1.8760904244413852,1.4128951286056406,30.044825286510328
2024-04-16,11.626616143194243,4.809563359704112,2.0215147479057034,2.846466167347729,3.081185599128553,2.3383959751981145,1.8717571498618901,1.4128951286056406,30.00839427094598
2024-04-17,11.633178701833119,4.811172861690781,2.054261922942173,2.8546374851262053,2.8055150511655915,2.347805371427875,1.8785665813439538,1.4128951286056406,29.798033104135342
2024-04-18,11.508751817479048,4.811172861690781,2.0413859070488165,2.870361081457516,2.8028310208910523,2.343595904693508,1.8776999264280547,1.4163617482692366,29.672160267958013
2024-04-19,11.504827046884554,4.811172861690781,2.1065088335863704,2.8697420422318736,2.793297816816163,2.3442149439191504,1.8664334125213677,1.4163617482692366,29.712558705919495
2024-04-22,11.439580312501871,4.81129666953591,2.116722980809466,2.8936369563416604,2.794164471732062,2.3457006380606917,1.8654429497603404,1.4198283679328327,29.686373346674834
2024-04-23,11.352614091656154,4.810801438155396,1.9378206445988848,2.8953702661734586,2.91339142659074,2.3409959399458113,1.8557859378403225,1.4327043838261893,29.53948412878696
2024-04-24,11.132798957791502,4.811915708761552,1.9588060743481537,2.9047796624032194,2.9086248245532955,2.3455768302155633,1.851576471105956,1.4353043485738863,29.34938287775313
2024-04-25,11.117694400685835,4.811915708761552,1.8502265941705207,2.9164175998452917,2.8841173711297357,2.3552338421355805,1.8758428087511283,1.4266377994148962,29.23808612489454
2024-04-26,11.096151835633487,4.811915708761552,1.826084064370477,2.9284269608227493,2.8826316769881943,2.359071885334562,1.8816617774721645,1.4266377994148962,29.21258170879808
2024-04-29,11.070173606913725,4.8075824341820566,1.8280030859699674,2.913322403717081,3.0115557575087113,2.3549862264453236,1.8872331305029437,1.4572183371616185,29.330074982401428
2024-04-30,11.074878305028605,4.809315744013855,1.799032050209915,2.9198842195088877,3.047460032595956,2.3577099990381494,1.888718824644485,1.4510279449051968,29.348027119945048
2024-05-02,11.10607788200097,4.8075824341820566,1.9722392255445882,2.9185223332124752,2.852122204944576,2.3588242696443054,1.8825284323880636,1.4510279449051968,29.34892472682223
2024-05-03,11.180610204768284,4.806963394956414,1.9028449283501034,2.927312690216594,2.840174747889683,2.3663765481971395,1.8825284323880636,1.4510279449051968,29.357838891671477
2024-05-06,11.153579485557085,4.806963394956414,1.8346887096069027,2.9253317646945387,2.8525555324025254,2.3687288972545795,1.8903283266311546,1.4510279449051968,29.283204056008394
2024-05-07,10.99485188532587,4.802630120376919,1.8386505606510124,2.92681745883608,2.785516803269454,2.561497712119545,1.8721285733972755,1.4510279449051968,29.233121058881352
2024-05-08,11.036203705598766,4.802630120376919,1.8275078545894539,2.92916980789352,2.7983928191628107,2.5623643670354435,1.8814141617819076,1.4510279449051968,29.28871078134402
2024-05-09,11.021965803408996,4.802630120376919,1.789746461825283,2.939569666884308,2.8060689055607737,2.56186913565493,1.8796808519501096,1.4510279449051968,29.252558890566515
2024-05-10,10.994480461790486,4.802630120376919,1.7981034913714518,2.951455220016637,2.8095355252243697,2.5712785318846905,1.8868617069675586,1.4616754195862418,29.276020477218356
2024-05-13,11.118040691228659,4.802630120376919,1.7952559109334978,2.9362268550658404,2.880229804792703,2.5712785318846905,1.8862426677419164,1.4616754195862418,29.451580001610466
2024-05-14,11.11011698914044,4.800773002699993,1.802808189486332,2.9233508391724836,2.9672146587191124,2.5697928377431496,1.8864902834321733,1.4616754195862418,29.522222219979927
2024-05-16,11.067898513951645,4.800773002699993,1.8018177267253046,2.9128271723365673,2.9850429884176064,2.5704118769687914,1.8821570088526782,1.4616754195862418,29.48260370953883
2024-05-17,10.881357109888794,4.800773002699993,1.7370662237231358,2.9531885298484353,3.1352069238091316,2.5735070730970024,1.8760904244413852,1.4616754195862418,29.418864707094116
2024-05-20,10.87224844291485,4.800773002699993,1.7442470787405846,3.027968468306007,3.0428028766936053,2.5796974653534237,1.885871244206531,1.4616754195862418,29.415283998501234
2024-05-21,10.823282440166556,4.800773002699993,1.4321275011718135,3.053844307937849,3.402672106836206,2.5683071436016083,1.8742333067644588,1.479008517904222,29.434248327082706
2024-05-22,10.801987490804468,4.800773002699993,1.7465994277980248,3.075758296525581,3.1069695114353872,2.5715261475749474,1.8796808519501096,1.479008517904222,29.462303246692734
2024-05-23,10.758778552854645,4.800773002699993,1.6861811993753515,3.1549953174077756,2.959761983577684,2.572021378955461,1.8911949815470535,1.4821037140324327,29.305810130450393
2024-05-24,10.662579857189854,4.800773002699993,1.6887192602004841,3.163166635186252,2.997380997319958,2.574002304477516,1.9054328837368228,1.4851989101606435,29.277253850971523
2024-05-27,10.656884696313947,4.801392041925634,2.5736977371785,3.178518807982177,2.815442521323292,2.575983229999571,1.9048138445111809,1.4851989101606435,29.99193178939495
2024-05-28,10.677312990760138,4.801392041925634,2.575183431320041,3.1765378824601225,2.6427953288721344,2.570288069123663,1.9054328837368228,1.4923797651780926,29.84132239337665
2024-05-29,10.667036939614478,4.800773002699993,2.6093543965754877,3.181861619800645,2.7334226715061454,2.566821449460067,1.888718824644485,1.503522471239651,29.951511375540953
2024-05-30,10.672855908335514,4.8032491596025615,1.4865410491057582,3.2093469614191563,2.7935932842385625,2.5737546887872593,1.9071661935686208,1.5078557458191462,28.954362990876582
2024-05-31,10.655532083689282,4.801465782206702,1.4034399457787334,3.196893046195003,2.819164866759529,2.576511946964808,1.9101709464763434,1.5042018537204933,28.867380471790895
2024-06-03,10.643650943492048,4.798619259034449,1.5664880505141625,3.1999870931213654,2.895348470370464,2.5778733276124077,1.9033640432383452,1.5042018537204933,29.08953304110374
2024-06-04,9.754421856855407,4.798619259034449,1.930347969054417,3.213848423351471,3.7702849166354664,2.5703238531120824,1.9034878051153998,1.5170730889341624,29.458407172092855
2024-06-05,9.792430985727002,4.798619259034449,1.9343083491201611,3.217808803417215,3.8118421747603373,2.5737891856696087,1.9041066145006724,1.5170730889341624,29.549978461163604
2024-06-06,9.79267850948111,4.798619259034449,1.9921051457046166,3.2147147564908525,3.8213512948219432,2.575026804440154,1.889873998639404,1.5170730889341624,29.601442857546694
2024-06-07,9.841007522470896,4.798619259034449,1.9916100981963984,3.2171899940319424,3.7591609516020528,2.578739660751789,1.8833146191555152,1.5170730889341624,29.586715194177206
2024-06-11,9.825042240330866,4.798619259034449,2.103313360521978,3.22288304037645,3.688051584950353,2.5934673241212756,1.899403663172601,1.5170730889341624,29.647853561442133
2024-06-12,9.825166002207919,4.798619259034449,2.1096252162517577,3.233031514294919,3.7816155640035607,2.592848514736003,1.8744037640075903,1.5170730889341624,29.732382923470364
2024-06-13,9.812638825012462,4.798619259034449,2.1190311189079,3.232412704909647,3.7061912395083545,2.593838609752439,1.8700720983106827,1.5170730889341624,29.649876944370096
2024-06-14,9.794012662515758,4.798619259034449,2.1297984022116427,3.2371156562377186,3.5930110029420064,2.6048534168102906,1.8753938590240264,1.5170730889341624,29.54987734771005
2024-06-17,9.793393853130485,4.799609354050885,2.1097489781288123,3.213229613966198,3.5949911929748786,2.605595988072617,1.8748988115158085,1.5170730889341624,29.508540880773847
2024-06-18,9.787918875213348,4.799609354050885,2.1124717394240116,3.2127345664579803,3.590257301177544,2.6059672737037807,1.8766314777945718,1.5170730889341624,29.502663676756285
2024-06-19,9.804998014246872,4.799609354050885,2.077385247279058,3.218303850925433,3.6115752845001827,2.6093088443842527,1.8771265253027896,1.5122463757290365,29.510553496418506
2024-06-20,9.817745487583485,4.79589649773925,2.0850584836564376,3.2213978978517956,3.6053871906474577,2.617105842638687,1.8789829534586073,1.511132518835546,29.532706872411268
2024-06-21,9.822572200788612,4.79589649773925,2.08072681795953,3.2343928949425194,3.5825609832100938,2.6176008901469046,1.8734136689911542,1.511132518835546,29.51829647261361
2024-06-24,9.838166197297479,4.79589649773925,2.055169990347774,3.2121157570727075,3.5887248816158546,2.6185909851633404,1.8729186214829365,1.5122463757290365,29.493829306448376
2024-06-25,9.9540073142205,4.79589649773925,2.0587590847823547,3.208031615129909,3.670446952986857,2.6189622707945044,1.8739087164993724,1.512865185114309,29.692877637267056
2024-06-26,10.022633275047225,4.800351925313212,2.0565313709953736,3.2028336162936197,3.620880321226526,2.6138880338352695,1.87576514465519,1.512865185114309,29.705748872480726
2024-06-27,10.018515779278559,4.800351925313212,2.050714562773812,3.2040712350641645,3.6829183754567008,2.609556368138362,1.8788591915815527,1.512865185114309,29.75785262272067
2024-06-28,9.994753498884092,4.800351925313212,2.057645227888864,3.205556377588819,3.6777203766204116,2.6133929863270513,1.8777453346880622,1.5159592320406718,29.743124959351185
2024-07-02,9.990793118818349,4.800351925313212,2.085503531366326,3.2136008995973615,3.666288801441579,2.6195810801797768,1.8781166203192257,1.5160829939177263,29.770318970953557
2024-07-03,9.993392118236494,4.793792545829323,2.085751055120435,3.219293945941869,3.672476895294305,2.6195810801797768,1.8765077159175172,1.5160829939177263,29.776878350437446
2024-07-04,9.9851110872809,4.791688593919396,2.089958958940288,3.2236256116387767,3.6598529981919294,2.628615697204756,1.8652453851055568,1.5158354701636172,29.75993380244522
2024-07-05,10.005863664468215,4.773124312361221,2.0369888755609584,3.222759278499395,3.675362650981585,2.628615697204756,1.8528691974001061,1.4878652859492985,29.683448962425533
2024-07-08,10.012794329583267,4.773124312361221,2.0635976791276778,3.2346404186966278,3.6593973688415535,2.63641269545919,1.8466811035473807,1.4878652859492985,29.714513193566216
2024-07-09,10.01802073177034,4.773124312361221,2.054377419287117,3.247635415787351,3.6668230814648233,2.639630504262607,1.851631578629561,1.4847712390229357,29.736014282585955
2024-07-10,10.026189015655937,4.773124312361221,2.062731345988296,3.2447888926150976,3.6603874638579894,2.636907742967408,1.851631578629561,1.4847712390229357,29.740531591098446
2024-07-11,10.017317578665855,4.773124312361221,2.026097830380162,3.248254225172624,3.7378229807362695,2.6348037910574815,1.8522503880148335,1.4847712390229357,29.774442345411384
2024-07-12,10.024132835830555,4.772505502975948,2.025417140056362,3.250234415205496,3.740421980154414,2.6328236010246093,1.8553444349411963,1.481677192096573,29.78255710228515
2024-07-15,10.015098218805575,4.772505502975948,2.0413205412578663,3.2489967964349513,3.7329343865926163,2.6297295540982466,1.8557157205723596,1.481677192096573,29.777977912834135
2024-07-16,9.985395368312494,4.772505502975948,2.0461472544629924,3.2586502228452026,3.7290977684039266,2.63010083972941,1.8669780513843202,1.4754890982438476,29.764364106358137
2024-07-17,9.984652797050167,4.77559954990231,2.0543155383485896,3.2584026990910937,3.7292834112195083,2.616425152314887,1.865492908859666,1.476602955137338,29.760775011923556
2024-07-18,9.952969756524212,4.778693596828673,2.0905777683255606,3.277585790034542,3.7259418405390368,2.61815781859365,1.866235480121993,1.476602955137338,29.786765006105004
2024-07-19,9.97623698941046,4.778693596828673,2.10771878829761,3.280679836960905,3.709790915583423,2.619271675487141,1.8711859552041732,1.476602955137338,29.82018071290972
2024-07-22,10.050184710950528,4.781911405632091,2.108708883314046,3.2810511225920687,3.693829965109089,2.62063305613474,1.8711859552041732,1.4796970020637008,29.887202101000437
2024-07-23,10.116088219886747,4.7956489739851405,2.0915059824034694,3.3165707813067122,3.716051410134226,2.6049152977488177,1.8719285264665004,1.480934620834246,29.993643812765857
2024-07-24,10.119367909628691,4.795277688353977,2.1123350444308047,3.3173133525690393,3.7005273390858933,2.5884549681005677,1.8663592419990473,1.4810583827113004,29.98069392687932
2024-07-25,10.125556003481416,4.795277688353977,2.1047855699304794,3.3140955437656223,3.698547149053021,2.6021306555150914,1.8700720983106827,1.4810583827113004,29.991523091121593
2024-07-26,9.912809336824717,4.799114306542667,2.1261963746609096,3.3154569244132217,3.7318390939806845,2.603483867878805,1.8369039152600746,1.4810583827113004,29.806862202272377
2024-07-29,9.91565585999697,4.802084591591975,2.1868396944176185,3.317684638200203,3.7023837672417113,2.599152202181897,1.8347999633501477,1.4810583827113004,29.839659099691822
2024-07-30,9.889418342061415,4.80084697282143,2.222916281579008,3.320778685126566,3.673671011765065,2.5985333927966248,1.8349237252272024,1.4810583827113004,29.82214679408861
2024-07-31,9.897407331662034,4.800549910287534,2.191840179187991,3.323667060415878,3.669116629353264,2.598372603061304,1.8335726432606343,1.4809667390995573,29.795493096328197
2024-08-01,9.892704671338997,4.800673664506562,2.2119007999694236,3.3193356627499226,3.667936632874839,2.596640043994922,1.8367902529553437,1.4809667390995573,29.80694846748957
2024-08-02,9.892704671338997,4.8007974187255895,2.183375452483634,3.3192119085308955,3.692873108008837,2.5805519955213745,1.8380277951456168,1.4809667390995573,29.788509088854504
2024-08-05,9.904213813708534,4.8007974187255895,2.1585627315686624,3.321686992911441,3.715705761419372,2.580428241302347,1.831592575756198,1.4809667390995573,29.793954274491703
2024-08-06,10.000510498528909,4.8007974187255895,2.1672255269005727,3.321686992911441,3.609829262504095,2.579680147048327,1.8297362624707885,1.4809667390995573,29.79043284818928
2024-08-07,9.989248864597426,4.8007974187255895,2.1523750206172982,3.3492841837545266,3.6093342456279855,2.5879716797231556,1.8254048648048333,1.4809667390995573,29.79538301695037
2024-08-08,9.949865321934181,4.7977035632499065,2.1500855675652932,3.354729369391727,3.6295680604389466,2.59552068708382,1.8255286190238604,1.4815855101946938,29.784586698882432
2024-08-09,9.899319767485771,4.7977035632499065,2.1773733728608105,3.3522542850111816,3.7100406026578505,2.596758229274093,1.8267661612141335,1.4815855101946938,29.841801491948438
2024-08-12,11.40835996554034,4.7977035632499065,2.3024888882973986,3.366981037075429,3.591508811673514,2.594530653331602,1.832087592632307,1.4824517897278848,31.37611230152838
2024-08-13,11.431502004498444,4.7978273174689345,2.2490270656776103,3.3751488155312295,3.5944789129301684,2.594530653331602,1.8335726432606343,1.4824517897278848,31.358539202426506
2024-08-14,11.430635724965253,4.7978273174689345,2.2490270656776103,3.3725499769316567,3.5968302430916874,2.5942831448935473,1.8349339396699347,1.4830705608230212,31.359157973521647
2024-08-15,11.43669968169759,4.7978273174689345,2.2107870119981783,3.3741587817790117,3.6539092159023143,2.595891949740902,1.8349339396699347,1.4830705608230212,31.387278459079887
2024-08-16,11.4412785878016,4.7978273174689345,2.2018767082282134,3.3786139336639938,3.641533793999586,2.5960157039599294,1.8353052023270164,1.4824517897278848,31.37490303717716
2024-08-19,11.454396535018493,4.797951071687962,2.236404135336827,3.3975483291751685,3.5980960631210075,2.6000995931878297,1.8298600166898156,1.4824517897278848,31.396807533944987
2024-08-20,11.432443650351022,4.797951071687962,2.2571953391502872,3.394578227918514,3.5304259567375866,2.607896108986549,1.8272611780902428,1.4824517897278848,31.330203322650046
2024-08-21,11.66961861111682,4.797951071687962,2.0601786224588445,3.4033647774694518,3.5410069424644197,2.612948746240995,1.8365427445172893,1.4824517897278848,31.404063305683668
2024-08-22,11.699145749005636,4.797951071687962,2.024413653159958,3.4043548112216695,3.55640258608251,2.613072500460022,1.839884108431026,1.4824517897278848,31.417676269776667
2024-08-23,11.717209162323297,4.797951071687962,2.017545294003944,3.413141360772607,3.5453312861398905,2.6349769972278523,1.8444630145350356,1.4824517897278848,31.453069976418472
2024-08-26,11.72067428045606,4.798693597002125,2.02936382192105,3.443213635996238,3.5469400909872455,2.6379470984845073,1.8457005567253086,1.4824517897278848,31.50498487130042
2024-08-27,11.71747337758092,4.798693597002125,2.0212580443289814,3.4558365663370214,3.5453311623856716,2.6611510145521238,1.845453048287254,1.4824517897278848,31.527648600201985
2024-08-28,11.667105410436813,4.804881307953489,2.0570848907373813,3.4637568363547677,3.4934158962410673,2.663749853151697,1.853125809866946,1.4824517897278848,31.485571794470047
2024-08-29,11.723885888071148,4.804881307953489,2.1132693061757704,3.4628905568215766,3.5111964074140314,2.6704325809791705,1.8528783014288914,1.4824517897278848,31.621886138571963
2024-08-30,11.725370938699475,4.804881307953489,2.126758516049745,3.4622717857264402,3.5068650097480765,2.6709894749647933,1.8528783014288914,1.4824517897278848,31.632467124298795
2024-09-02,11.716708143367564,4.804881307953489,2.132946227001109,3.474399699191115,3.5042657998858466,2.671484491840902,1.8528783014288914,1.4824517897278848,31.640015760396807
2024-09-03,11.758165806741706,4.805005062172516,3.1641901341555014,3.464623115887959,3.411315862287736,2.668761899022302,1.8532495640859732,1.4835655776991303,32.60887702205282
2024-09-04,11.823074894621518,4.806861375457927,3.115368970995017,3.4912302729788256,3.3728284239244686,2.6696279929241644,1.8532495640859732,1.4835655776991303,32.615807072687026
2024-09-05,11.866265117062042,4.806985129676954,3.1031173033113157,3.493457848921317,3.381367465037351,2.6699992555812466,1.8567146822187373,1.4835655776991303,32.6614723795081
2024-09-09,11.87028712918043,4.807356392334036,1.875475450560617,3.499645559872681,3.4952213465424564,2.681508397950784,1.8554771400284644,1.4835655776991303,31.5685369941686
2024-09-10,11.879082465280918,4.8066138670198715,1.8774555180650538,3.503976957538637,3.489776160905255,2.6805183641985657,1.8542395978381914,1.4845556114513487,31.57621854229784
2024-09-11,11.851993594892487,4.8066138670198715,1.8775793960383,3.504100711757664,3.4942311890360185,2.7070017670704054,1.8522595303337548,1.4897532886504947,31.583533344798997
2024-09-12,11.848404722540696,4.8066138670198715,1.8718867019630447,3.4972942297111635,3.506359102500693,2.7057642248801326,1.8506507254864,1.4897532886504947,31.576726862752498
2024-09-13,11.8435950148182,4.808470180305282,1.8348841904738855,3.4929628320452077,3.553633214169117,2.705145453784996,1.8523832845527821,1.4897532886504947,31.580827458799966
2024-09-16,11.840748667780572,4.808470180305282,1.83513169891194,3.494571636892563,3.552395671978844,2.7052692080040233,1.8530020556479188,1.4897532886504947,31.57934240817164
2024-09-17,11.800033529720595,4.808470180305282,1.835502961569022,3.490240239226608,3.5911307425343852,2.7071255212894325,1.8526307929908368,1.4897532886504947,31.574887256286654
2024-09-19,11.598004767158548,4.808470180305282,1.8402674990015726,3.4876414006270346,3.8148164934262088,2.706382995975269,1.8522595303337548,1.4897532886504947,31.597596155478165
2024-09-20,11.64032871006588,4.808470180305282,2.0622825679365278,3.5005118394058723,3.5566651925352852,2.706382995975269,1.851021988143482,1.4897532886504947,31.61541676301809
2024-09-23,11.626036706573075,4.8066138670198715,2.0616637968413913,3.501378118939064,3.579683477274361,2.7070017670704054,1.850155708610291,1.4897532886504947,31.622286730978956
2024-09-24,11.580000137094924,4.806985129676954,2.0444619603965983,3.5047194828528005,3.6183012907073744,2.707620538165542,1.8329538721654979,1.4897532886504947,31.584795699710185
2024-09-25,11.616878894365055,4.806985129676954,2.001890509051211,3.5026156611293366,3.664709122842607,2.70724927550846,1.8329538721654979,1.4897532886504947,31.623035753389615
2024-09-26,11.555620555946549,4.806985129676954,2.0669852282595644,3.507565829890428,3.6164449774219647,2.7057642248801326,1.8330776263845252,1.4907433224027131,31.58318689486283
2024-09-27,11.590704877040785,4.806985129676954,2.065005160755128,3.505957025043073,3.579380217560635,2.7113331647363603,1.835923973422153,1.4907433224027131,31.586032870637798
2024-09-30,11.595402143388558,4.805694062244281,2.0539681584114176,3.4996065816755335,3.580083239600972,2.7099416853225415,1.8224144657150732,1.4909742245492001,31.558084560907577
2024-10-02,11.521791354940634,4.805694062244281,2.065724678276306,3.49416145668548,3.6625195856350468,2.7068478643054656,1.8156080594775061,1.49382053988491,31.566167601449628
2024-10-03,11.532434099239376,4.803837769634035,2.055576945340297,3.501834132807829,3.7055349592809037,2.7129117534989344,1.8095441702840376,1.4944393040883253,31.616113134173734
2024-10-04,11.492844327976465,4.803837769634035,2.087010166873788,3.4975027833839225,3.7412995302383005,2.70783788703093,1.8100391816467696,1.4948105626103743,31.635182209394586
2024-10-07,11.470692569494203,4.803837769634035,1.9317474397724594,3.502081638489195,3.881464410776299,2.7031352790849743,1.8088016532399394,1.4948105626103743,31.59657132310148
2024-10-08,11.46772250131781,4.805694062244281,1.9623094413075415,3.506907999275833,3.8711512202922966,2.7026402677222428,1.8107816986908678,1.4948105626103743,31.622017753461247
2024-10-09,11.433937975811341,4.805075298040865,2.007602980997532,3.393550397210173,3.8330353453619224,2.705981594420684,1.8086779003992564,1.4950580682917403,31.482919560533517
2024-10-10,11.43183417751973,4.805075298040865,2.045223844565175,3.4131033460380924,3.789474345441494,2.7073428756681976,1.8163505765216044,1.4955530796544725,31.503957543449634
2024-10-14,11.485481033955827,4.805075298040865,2.1382859807588166,3.415083391489021,3.7045794017215696,2.709199168278443,1.8153605537961401,1.4955530796544725,31.568617907695156
2024-10-15,11.483872247026946,4.805075298040865,2.1332121142908123,3.441442746554508,3.6539524858566623,2.709322921119126,1.818454374813216,1.4955530796544725,31.54088526735661
2024-10-16,11.540365418798752,4.805075298040865,2.3281228383665917,3.441690252235874,3.3506342733425445,2.7026402677222428,1.8196919032200463,1.4955530796544725,31.483773331381386
2024-10-17,11.566724773864237,4.805075298040865,2.389999258708109,3.4082769852514545,3.3013806427506966,2.711797977932787,1.8237757469625866,1.4955530796544725,31.50258376316521
2024-10-18,11.60880073969647,4.805075298040865,2.3917317984776716,3.411618311949897,3.2675961172442287,2.708456651234345,1.8336759742172293,1.4955530796544725,31.52250797051518
2024-10-21,11.628601194205755,4.805075298040865,2.4597958608533403,3.32858015585158,3.2616559808914425,2.708827909756394,1.8385023350038676,1.4956768324951555,31.5267155670984
2024-10-22,11.638872679982446,4.805075298040865,2.4650488595582334,3.328951414373629,3.2110406977935595,2.709199168278443,1.8385023350038676,1.4956768324951555,31.4923672855262
2024-10-23,11.636397623168786,4.805075298040865,2.475939109538341,3.29553814738921,3.2011404705389164,2.715139304631229,1.8377598179597694,1.4956768324951555,31.462666603762273
2024-10-24,11.638501421460399,4.805075298040865,2.4896756748541575,3.293434349097599,3.201224931852683,2.6994226938644834,1.8377598179597694,1.4956768324951555,31.46077101962511
2024-10-25,11.76089298089592,4.805075298040865,2.322130168932936,3.2903405280805225,3.237647682293253,2.6988039296610684,1.8389973463665998,1.4956768324951555,31.44956476676632
2024-10-28,11.81843805181353,4.805075298040865,2.32188266325157,3.2928155848941834,3.195324210779655,2.705362830217269,1.8415961560209435,1.4956768324951555,31.47617162751317
2024-10-29,11.786014807554574,4.805075298040865,2.332154149028262,3.2930630905755494,3.206461966441128,2.7113029665700545,1.8385023350038676,1.4956768324951555,31.468251445709456
2024-10-30,11.785643549032526,4.805075298040865,2.3327729132316772,3.295290641707844,3.213392125519378,2.72578204892997,1.837017300915671,1.4956768324951555,31.490650709873087
2024-10-31,11.803711463772249,4.804951545200183,2.324976484268646,3.2938056076196474,3.2443303356901363,2.746943784686769,1.835408513986792,1.4956768324951555,31.549804567719576
