date,FUTU SECURITIES INTERNATIONAL,I WIN SECURITIES LTD,CS WEALTH SECURITIES LTD,RIFA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DL SECURITIES (HK) LTD,QUAM SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,LEEDS SECURITIES INVESTMENT LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-28,7.0217660833333335,0.0,0.0,4.226666666666667,3.978333333333333,0.0,0.5866666666666667,2.2800000000000002,2.1166666666666667,1.1883333333333332,21.398432749999998
2024-05-29,6.930099416666667,0.0,0.0,4.31,3.978333333333333,0.0,1.0083333333333333,2.288333333333333,2.1166666666666667,1.18,21.811766083333335
2024-05-31,6.930099416666667,0.0,0.0,5.1,3.978333333333333,0.0,1.0083333333333333,2.288333333333333,2.1166666666666667,1.18,22.601766083333334
2024-06-03,6.820099416666666,0.0,0.0,5.67,3.978333333333333,0.0,1.0083333333333333,2.288333333333333,2.1166666666666667,1.18,23.061766083333332
2024-06-04,6.825099416666666,0.0,0.0,5.67,3.978333333333333,0.0,1.0083333333333333,2.288333333333333,2.1166666666666667,1.18,23.066766083333334
2024-06-05,6.826766083333332,0.0,0.0,7.295,3.5616666666666665,0.0,1.1016666666666666,2.288333333333333,2.1166666666666667,1.1016666666666666,24.291766083333332
2024-06-06,6.82843275,0.0,0.0,6.7250000000000005,3.5616666666666665,0.0,1.1016666666666666,2.288333333333333,1.575,1.1016666666666666,23.181766083333333
2024-06-07,6.806766083333334,0.0,0.0,6.7250000000000005,3.5616666666666665,0.0,1.1016666666666666,2.288333333333333,1.575,1.1016666666666666,23.160099416666664
2024-06-11,6.795099416666667,0.0,0.0,6.7250000000000005,3.5616666666666665,0.0,1.1016666666666666,2.288333333333333,1.575,1.0966666666666667,23.143432750000002
2024-06-12,6.79843275,0.0,0.0,6.566666666666666,3.5616666666666665,0.0,1.1016666666666666,2.288333333333333,2.1116666666666664,1.0966666666666667,23.525099416666666
2024-06-13,6.741766083333333,0.0,0.0,6.465,3.5516666666666667,0.0,1.1433333333333333,2.2716666666666665,2.1116666666666664,1.08,23.365099416666666
2024-06-14,6.315718203125,6.3984375,0.0,6.0609375,3.3296874999999995,0.0,1.0843749999999999,2.1296875,1.63125,1.0125,27.962593203125003
2024-06-17,6.2125932031249995,6.3984375,0.0,6.0609375,3.3296874999999995,0.0,1.0843749999999999,2.13125,1.4765625,1.196875,27.890718203124997
2024-06-18,6.165718203125,6.3984375,0.0,6.0609375,3.3296874999999995,0.0,1.14375,2.1187500000000004,1.4765625,1.190625,27.884468203125003
2024-06-19,6.203218203125,6.0859375,0.0,6.0609375,3.1953125,0.0,1.14375,2.1343750000000004,1.4765625,1.0093750000000001,27.309468203124997
2024-06-20,6.200093203124999,6.0859375,5.39375,6.0609375,3.1921875,0.0,1.14375,2.140625,1.4765625,1.0093750000000001,32.703218203125
2024-06-21,6.215718203125,6.0859375,5.3796875,6.0609375,3.2046875000000004,0.0,1.1484375,2.140625,1.4140625,1.0093750000000001,32.659468203125
2024-06-24,6.215718203125,6.0859375,5.3796875,6.0609375,3.2203125,0.0,1.14375,2.140625,1.4140625,1.0093750000000001,32.670405703125
2024-06-25,6.025093203125,6.259375,5.3796875,6.0609375,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,32.975093203125
2024-06-26,6.025093203125,6.3421875000000005,5.3796875,6.0609375,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,33.057905703125
2024-06-28,6.023530703125,6.3421875000000005,5.3796875,6.0609375,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,33.056343203124996
2024-07-02,6.025093203125,6.3421875000000005,5.3796875,6.0609375,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,33.057905703125
2024-07-03,6.031343203125,6.3421875000000005,5.3796875,5.1078125000000005,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,32.111030703124996
2024-07-04,6.115718203125,6.3421875000000005,5.3796875,5.1078125000000005,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,32.195405703125004
2024-07-05,6.115718203125,6.1078125,5.3796875,5.1078125000000005,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,31.961030703124997
2024-07-08,6.121968203125,6.1078125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.140625,1.7015624999999999,1.0093750000000001,32.037593203125
2024-07-09,6.156343203125,6.1078125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.140625,2.1703125,0.9312499999999999,32.462593203125
2024-07-10,6.068843203125001,6.1078125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.140625,2.1703125,0.9312499999999999,32.375093203125
2024-07-12,6.086030703125,5.6390625,5.3796875,5.178125,3.2203125,0.0,1.1859375,2.140625,2.1703125,0.9265625,31.926655703125
2024-07-15,6.075093203125,5.6390625,5.3796875,5.178125,3.2203125,0.0,1.178125,2.140625,1.8375,1.0125,31.661030703124997
2024-07-16,6.076655703125001,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.15,1.8375,1.0203125,31.773530703125
2024-07-17,6.078218203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.15,1.7015624999999999,1.0203125,31.639155703125
2024-07-19,6.078218203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.15,1.89375,1.0203125,31.831343203125
2024-07-22,6.078218203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.18125,2.1187500000000004,1.89375,1.0203125,31.803218203125
2024-07-23,6.062593203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1187500000000004,1.7015624999999999,1.0203125,31.592280703125
2024-07-24,6.151655703125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1187500000000004,1.7015624999999999,1.0203125,31.681343203125
2024-07-25,6.139155703125001,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.1796875,2.1187500000000004,1.7015624999999999,1.0203125,31.670405703125
2024-07-26,6.140718203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1234375,1.7015624999999999,1.0203125,31.675093203124998
2024-07-29,6.1500932031249995,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1234375,1.7015624999999999,1.0203125,31.684468203125
2024-07-30,6.143843203125,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1296875,1.7015624999999999,1.0203125,31.684468203125
2024-07-31,6.1735307031249995,5.7328125,5.3796875,5.178125,3.2203125,0.0,1.178125,2.1296875,1.7015624999999999,1.0203125,31.714155703125
2024-08-01,6.240718203125,5.7328125,5.3796875,5.178125,3.2671875000000004,0.0,1.178125,2.140625,1.7015624999999999,1.0203125,31.839155703124998
2024-08-02,6.218843203125,5.7328125,5.3796875,5.178125,3.290625,0.0,1.178125,2.140625,1.7015624999999999,1.0203125,31.840718203125
2024-08-05,6.203218203125,5.7328125,5.3796875,5.178125,3.290625,0.0,1.178125,2.1437500000000003,1.7015624999999999,1.0203125,31.828218203125004
2024-08-07,6.2047807031249995,5.7328125,5.3796875,5.178125,3.378125,0.0,1.178125,2.1437500000000003,1.7015624999999999,1.0203125,31.917280703125
2024-08-08,6.200093203124999,5.7328125,5.3796875,5.178125,3.390625,0.0,1.178125,2.1437500000000003,1.7015624999999999,1.0203125,31.925093203124998
2024-08-12,6.2125932031249995,5.7328125,5.3796875,5.178125,3.390625,0.0,1.178125,2.18125,1.7015624999999999,1.04375,31.998530703125
2024-08-13,6.242280703125,5.7328125,5.3796875,5.178125,3.4296874999999996,0.0,1.178125,2.1890625,1.7015624999999999,1.04375,32.075093203125
2024-08-15,6.214155703125,5.7328125,5.3796875,5.178125,3.4296874999999996,0.0,1.178125,2.1890625,1.7015624999999999,1.04375,32.046968203125
2024-08-16,6.206343203125,5.7328125,5.3796875,5.178125,3.4296874999999996,0.0,1.178125,2.1890625,1.7015624999999999,1.04375,32.039155703125
2024-08-19,6.170405703125001,5.7328125,5.3796875,5.178125,3.4453125,0.0,1.178125,2.1890625,1.7015624999999999,1.04375,32.018843203125
2024-08-20,6.206343203125,5.7328125,5.3796875,5.178125,3.4453125,0.0,1.178125,2.196875,1.7015624999999999,1.04375,32.062593203125
2024-08-21,6.206343203125,5.7328125,5.3796875,5.178125,3.4453125,0.0,1.178125,2.2046875,1.7015624999999999,1.04375,32.070405703125
2024-08-26,6.229780703125,5.7328125,5.3796875,5.178125,3.45,0.0,1.178125,2.2125,1.7015624999999999,1.04375,32.106343203125
2024-08-28,6.254780703125,5.7328125,5.3796875,5.178125,3.4734374999999997,0.0,1.178125,2.2203125,1.7015624999999999,1.04375,32.162593203125
2024-08-29,6.253218203125,5.7328125,5.3796875,5.178125,3.4734374999999997,0.0,1.178125,2.2203125,1.7015624999999999,1.04375,32.161030703125
2024-08-30,6.254780703125,5.7328125,5.3796875,5.178125,3.4703125000000004,0.0,1.178125,2.2156249999999997,1.7015624999999999,1.04375,32.154780703125
2024-09-02,6.256343203125001,5.7328125,5.3796875,5.178125,3.4875000000000003,0.0,1.178125,2.2156249999999997,1.7015624999999999,1.04375,32.173530703124996
2024-09-03,6.248530703125,5.7328125,5.3796875,5.178125,3.55,0.0,1.178125,2.2156249999999997,1.7015624999999999,1.04375,32.228218203124996
2024-09-10,6.259468203125,5.71875,5.3796875,5.178125,3.55,0.0,1.178125,2.2156249999999997,1.7015624999999999,1.04375,32.225093203125
2024-09-11,6.264155703125001,5.71875,5.3796875,5.178125,3.565625,0.0,1.178125,2.225,1.7015624999999999,1.04375,32.254780703125
2024-09-12,6.271968203125001,5.71875,5.3796875,5.178125,3.5734375,0.0,1.178125,2.2328125,1.7015624999999999,1.04375,32.278218203125
2024-09-13,6.271968203125001,5.71875,5.3796875,5.1,3.5734375,0.0,1.178125,2.2328125,1.7015624999999999,1.04375,32.200093203125
2024-09-16,6.357905703125,5.71875,5.3796875,4.5234375,3.5734375,0.0,1.178125,2.2328125,1.7015624999999999,1.04375,31.709468203125002
2024-09-17,6.379780703125,5.71875,5.3796875,4.5234375,3.5734375,0.0,1.178125,2.2328125,1.7015624999999999,1.04375,31.731343203125
2024-09-20,6.379780703125,5.71875,5.3796875,4.5234375,3.5734375,0.0,1.178125,2.2328125,1.7015624999999999,1.0453125,31.732905703125
2024-09-24,6.381343203125001,5.71875,5.3796875,4.5234375,3.5734375,0.0,1.178125,2.240625,1.7015624999999999,1.0453125,31.742280703124997
2024-09-25,6.379780703125,5.71875,5.3796875,4.5234375,3.5734375,0.0,1.178125,2.240625,1.84375,1.0453125,31.882905703124997
2024-09-26,6.439155703125,5.71875,5.3796875,4.5234375,3.5968750000000003,0.0,1.178125,2.240625,1.84375,1.0453125,31.965718203125
2024-09-27,6.439155703125,5.71875,5.3796875,4.5234375,3.5968750000000003,0.0,1.178125,2.240625,1.84375,1.0625,31.982905703125
2024-09-30,5.714155703125,5.71875,5.3796875,4.5234375,3.5968750000000003,0.0,1.6625,2.240625,1.84375,1.078125,31.757905703125
2024-10-03,5.723530703125,5.71875,5.3796875,4.5234375,3.5968750000000003,0.0,1.6625,2.2484375,1.84375,1.0796875,31.776655703125
2024-10-04,5.707905703125,5.71875,5.3796875,3.1703124999999996,3.6046875,0.0,1.6625,2.2484375,1.84375,1.0953125,30.431343203125
2024-10-07,5.6579057031249995,5.71875,5.3796875,3.1578125,3.6265625000000004,0.0,1.6625,2.2484375,1.84375,1.0953125,30.390718203125
2024-10-08,5.659468203125,5.71875,5.3796875,4.4578125,3.6265625000000004,0.0,1.6625,2.2484375,1.84375,1.0953125,31.692280703124997
2024-10-09,5.520405703125,5.71875,5.3796875,4.3640625,3.6265625000000004,0.0,1.6625,2.303125,1.84375,1.0828125,31.501655703124996
2024-10-10,5.495405703125,5.71875,5.3796875,4.29375,3.6265625000000004,0.0,1.6625,2.303125,1.84375,1.0984375,31.421968203125
2024-10-14,5.4938432031249995,5.71875,5.3796875,4.29375,3.6265625000000004,0.0,1.6625,2.303125,1.84375,1.0984375,31.420405703125
2024-10-15,5.476655703125,5.71875,5.3796875,1.26875,3.6265625000000004,0.0,1.8968749999999999,2.303125,1.84375,1.0984375,28.612593203124998
2024-10-16,5.479780703125,5.71875,5.3796875,4.215625,3.6265625000000004,0.0,1.8968749999999999,2.3125,1.84375,1.0984375,31.571968203125
2024-10-17,5.473530703125,5.71875,5.3796875,4.215625,3.6265625000000004,0.0,2.1531249999999997,2.3125,1.84375,1.1015625,31.825093203125
2024-10-21,5.470405703125,5.71875,5.3796875,4.215625,3.6265625000000004,0.0,2.39375,2.3125,1.84375,1.1015625,32.062593203125
2024-10-22,5.470405703125,5.71875,5.3796875,4.215625,3.6265625000000004,0.0,2.39375,2.3265625,1.84375,1.1015625,32.076655703125
2024-10-23,5.471968203125,5.71875,5.3796875,4.184375,3.6265625000000004,0.0,2.39375,2.33125,1.84375,1.1328125,32.082905703125
2024-10-24,5.509468203125,5.71875,5.3796875,4.0640625,3.6390625,0.0,2.39375,2.3421875,1.84375,1.1953125,32.086030703125004
2024-10-25,5.364155703125,5.71875,5.3796875,1.221875,3.6390625,0.0,2.39375,2.35625,1.84375,1.1953125,29.112593203124998
2024-10-28,5.365718203125,5.71875,5.3796875,1.14375,3.646875,0.0,2.39375,2.3640624999999997,1.84375,1.2421875,29.098530703124997
2024-10-29,5.371968203125,5.71875,5.3796875,1.14375,3.6249999999999996,0.0,2.39375,2.3796874999999997,1.84375,1.2468750000000002,29.103218203124996
2024-10-30,5.3688432031249995,5.71875,5.3796875,3.95625,3.6249999999999996,0.0,2.39375,2.325,1.84375,1.296875,31.907905703125
2024-11-01,5.365718203125,5.71875,5.3796875,3.90625,3.6249999999999996,0.0,2.39375,2.340625,1.84375,1.3359375,31.909468203125
2024-11-04,5.401655703125,5.71875,5.3796875,3.90625,3.6249999999999996,0.0,2.39375,2.3640624999999997,1.84375,1.3671875,32.000093203125004
2024-11-05,5.6579057031249995,5.71875,5.3796875,3.90625,3.6249999999999996,0.0,2.39375,2.4109374999999997,1.84375,1.5671874999999997,32.503218203125
2024-11-07,5.667280703125,5.71875,5.3796875,1.09375,3.6265625000000004,0.0,2.39375,2.4109374999999997,1.84375,1.5671874999999997,29.701655703125002
2024-11-08,5.565718203125,5.71875,5.3796875,1.09375,3.6265625000000004,0.0,2.39375,2.4109374999999997,1.84375,1.60625,29.639155703125
2024-11-11,5.518843203125,5.71875,5.3796875,1.09375,3.6265625000000004,0.0,2.39375,2.1375,1.84375,1.6078124999999999,29.320405703125
2024-11-13,5.4625932031249995,5.71875,5.3796875,1.09375,3.6265625000000004,0.0,2.39375,2.121875,1.84375,1.6515624999999998,29.292280703125
2024-11-15,5.436030703125,5.71875,5.3796875,0.7328125,3.6265625000000004,0.0,2.39375,2.121875,1.84375,1.6546874999999999,28.907905703124996
2024-11-18,5.411030703125,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.121875,1.84375,1.6546874999999999,29.445405703125
2024-11-21,5.418843203124999,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.121875,1.84375,1.6546874999999999,29.453218203124997
2024-11-22,5.417280703125,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.121875,1.84375,1.6546874999999999,29.451655703125002
2024-11-25,5.429780703125,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.121875,1.84375,1.6546874999999999,29.464155703125
2024-11-26,5.426655703125,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.121875,1.84375,1.6546874999999999,29.461030703125
2024-11-28,5.421968203125,5.71875,5.3796875,0.7328125,3.8171875,0.0,2.765625,2.1546875,1.84375,1.6546874999999999,29.489155703124997
2024-11-29,5.421968203125,5.71875,5.3796875,3.5484375,3.8171875,0.0,2.765625,2.1546875,1.84375,1.69375,32.343843203125
2024-12-02,5.426655703125,5.71875,5.3796875,3.5484375,3.8171875,0.0,2.765625,2.1546875,1.84375,1.69375,32.348530703125
2024-12-03,5.442280703125,5.71875,5.3796875,3.909375,3.8171875,0.0,2.765625,2.1546875,1.84375,1.7265625,32.757905703125004
2024-12-04,5.445405703125,5.71875,5.3796875,3.909375,3.8171875,0.0,2.765625,2.1546875,1.84375,1.7265625,32.761030703125
2024-12-05,5.492280703125,5.71875,5.3796875,3.909375,3.8171875,0.0,2.765625,2.1546875,1.84375,1.7265625,32.807905703125
2024-12-06,5.620405703125,5.71875,5.3796875,3.8875,3.8171875,0.0,2.765625,2.1546875,2.0578125,1.7343750000000002,33.136030703125
2024-12-09,5.620405703125,5.71875,5.3796875,3.7624999999999997,3.88125,0.0,2.765625,2.1578125,2.0265625,1.7656249999999998,33.078218203125
2024-12-10,5.596968203125,5.71875,5.3796875,3.6312499999999996,3.909375,0.0,2.765625,2.1484375,2.0265625,1.7812499999999998,32.957905703125
2024-12-11,5.6188432031249995,5.71875,5.3796875,3.6312499999999996,3.9156249999999995,0.0,2.765625,2.1421875,2.0265625,1.7890625,32.987593203125
2024-12-12,5.639155703125,5.71875,5.3796875,3.6312499999999996,3.9156249999999995,0.0,2.765625,2.159375,2.0265625,1.7890625,33.025093203125
2024-12-13,5.6188432031249995,5.71875,5.3796875,3.6312499999999996,3.9156249999999995,0.0,2.765625,2.1687499999999997,2.0265625,1.7890625,33.014155703125
2024-12-16,5.631343203125,5.71875,5.3796875,3.6312499999999996,3.9156249999999995,0.0,2.7671875,2.1687499999999997,2.0265625,1.8046875,33.043843203125
2024-12-17,5.632905703125,5.71875,5.3796875,3.6312499999999996,3.9156249999999995,0.0,2.7671875,2.1687499999999997,2.0265625,1.8046875,33.045405703125006
2024-12-18,5.634468203125,5.71875,5.3796875,3.590625,3.9156249999999995,0.0,2.7671875,2.1765625,2.0265625,1.8046875,33.014155703125
2024-12-19,5.625093203125,5.71875,5.3796875,3.590625,3.9156249999999995,0.0,2.765625,2.1765625,2.0265625,1.8046875,33.003218203125
2024-12-20,5.6266557031249995,5.71875,5.3796875,3.590625,3.9156249999999995,0.0,2.765625,2.1953125,2.0265625,1.8203125,33.039155703125
2024-12-23,5.634468203125,5.71875,5.3796875,3.590625,3.8703125,0.0,2.765625,2.1953125,2.0265625,1.8359375,33.017280703125
2024-12-27,5.625093203125,5.71875,5.3796875,3.590625,3.8781250000000003,0.0,2.765625,2.1624999999999996,2.0265625,1.8359375,32.982905703125
2024-12-30,5.654780703125,5.71875,5.3796875,3.590625,3.8781250000000003,0.0,2.765625,2.146875,1.909375,1.8578125,32.901655703125
2025-01-02,5.656343203125,5.71875,5.3796875,3.590625,3.8781250000000003,0.0,2.765625,2.146875,1.909375,1.8578125,32.903218203125
2025-01-06,5.671968203125,5.71875,5.3796875,3.590625,3.9171875000000003,0.0,2.765625,2.1859375,1.8624999999999998,1.8578125,32.950093203125
2025-01-07,5.706343203125,5.71875,5.3796875,3.590625,3.940625,0.0,2.765625,2.225,1.6703124999999999,1.8578125,32.854780703125
2025-01-08,5.729780703125,5.71875,5.3796875,3.590625,3.940625,0.0,2.765625,2.2125,1.6703124999999999,1.8421875,32.850093203125006
2025-01-09,5.7282182031249995,5.71875,5.3796875,3.590625,3.940625,0.0,2.765625,2.2125,1.6703124999999999,1.8421875,32.848530703125
2025-01-10,5.743843203125,5.71875,5.3796875,3.590625,3.940625,0.0,2.765625,2.221875,1.6703124999999999,1.8421875,32.873530703125
2025-01-13,5.829780703125,5.71875,5.3796875,3.590625,3.940625,0.0,2.765625,2.221875,1.6703124999999999,1.8421875,32.959468203125
2025-01-14,5.8766557031249995,5.71875,5.3796875,3.590625,3.9343749999999997,0.0,2.765625,2.221875,1.6703124999999999,1.8421875,33.000093203125004
2025-01-15,5.912593203125001,5.71875,5.3796875,3.590625,3.9343749999999997,0.0,2.765625,2.2156249999999997,1.6703124999999999,1.8421875,33.029780703125
2025-01-16,5.898530703125,5.71875,5.3796875,3.590625,3.9234375000000004,0.0,2.765625,2.1828125,1.6703124999999999,1.8421875,32.971968203125
2025-01-17,5.848530703125,5.71875,5.3796875,3.590625,3.9234375000000004,0.0,2.765625,2.175,1.6703124999999999,1.8468749999999998,32.918843203125
2025-01-20,5.831343203125,5.71875,5.3796875,3.590625,3.91875,0.0,2.765625,2.1828125,1.6703124999999999,1.8499999999999999,32.907905703125
