date,SORRENTO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,FUNDERSTONE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHEONG LEE SECURITIES LTD,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,0.0,73.90853929258546,0.0,26.091460707414534,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,70.0603847774189,0.0,24.659457941300378,0.0,0.0,0.0,0.0,5.280157281280719,0.0
2024-03-05,0.0,70.09122807017543,0.0,24.64561403508772,0.0,0.0,0.0,0.0,5.263157894736842,0.0
2024-03-06,0.0,71.31815626756605,0.0,23.41202922990444,0.0,0.0,0.0,0.0,5.269814502529511,0.0
2024-03-07,0.0,71.79957657021878,0.0,22.865208186309104,0.0,0.0,0.0,0.0,5.335215243472124,0.0
2024-03-08,0.0,71.67792792792793,0.0,22.804054054054053,0.19707207207207206,0.0,0.0,0.0,5.320945945945946,0.0
2024-03-11,0.0,60.81996434937611,15.27035056446821,19.25133689839572,0.16636957813428402,0.0,0.0,0.0,4.491978609625669,0.0
2024-03-12,0.0,60.875756496974006,15.24860567224398,19.223923104307584,0.16613266880265815,0.0,0.0,0.0,4.4855820576717695,0.0
2024-03-13,0.0,60.94323972034601,15.226922621163643,19.196587273373623,0.16589643322668562,0.0,0.0,0.0,4.4673539518900345,0.0
2024-03-14,0.0,60.95711916607439,15.221511490168208,19.189765458422176,0.16583747927031509,0.0,0.0,0.0,4.465766406064914,0.0
2024-03-15,0.0,60.970988750740084,15.21610420367081,19.182948490230906,0.16577856719952633,0.0,0.0,0.0,4.464179988158674,0.0
2024-03-18,0.0,60.95711916607439,15.221511490168208,19.189765458422176,0.16583747927031509,0.0,0.0,0.0,4.465766406064914,0.0
2024-03-19,0.0,61.03558340229341,15.190920912637429,19.15119990542617,0.16550419671355954,0.0,0.0,0.0,4.456791582929425,0.0
2024-03-20,0.0,58.945085055371614,14.670624500513757,18.495262016211896,0.159835597670967,0.0,0.0,0.0,4.30414430871104,3.4250485215207216
2024-03-21,0.0,11.944476576055523,2.9728166570271832,3.747831116252169,0.032388663967611336,0.0,0.0,79.73626373626374,0.8721804511278195,0.6940427993059572
2024-03-25,0.0,12.064057763069588,2.9737798245817038,3.753673833051769,0.032399157621901827,0.0,0.0,79.60935872810164,0.872463030246928,0.6942676633264677
2024-03-26,0.0,12.800135681922805,3.11341555011751,3.9299299784362662,0.03392048070166937,0.0,0.0,78.48230077774816,0.9134300874663823,0.7268674436072009
2024-03-27,0.0,12.79088652235447,2.981369341778613,3.765573884596645,0.08816500777244148,0.0,0.0,78.80327602607828,0.8746896823739589,0.6960395350455906
2024-03-28,0.0,13.036193029490617,2.8708668453976767,3.63047363717605,0.08489722966934764,0.0,2.0688114387846293,76.79624664879357,0.8422698838248435,0.6702412868632708
2024-04-02,0.0,13.047848813831925,2.8704820622794087,3.6299870437385513,0.08488585086896305,0.0,2.068534155385784,76.78595362551937,0.8421569941473439,0.6701514542286556
2024-04-03,0.0,13.080856575039634,2.8693924033673492,3.5392894625192595,0.0848536274925753,0.0,2.06774892258223,76.75680503762588,0.841837304334234,0.7592166670388317
2024-04-05,0.0,12.897392391498483,2.8688158599749958,3.7997856760135735,0.08483657796035006,0.0,2.080728701553849,76.66770851937846,0.8416681550276836,0.7590641185926058
2024-04-08,0.0,12.812493018475907,2.8730367954245883,3.802417282902527,0.08489533299077322,0.0,2.082169745984227,76.72080605884587,0.8422510667768817,0.781930698599227
2024-04-09,0.0,12.806649090665356,2.8732293668171054,3.802672147995889,0.08490102328075427,0.0,2.0823093078332366,76.72594843379954,0.8423075204432726,0.781983109164842
2024-04-10,0.0,12.820283703786439,2.8727800737183067,3.802077515916453,0.0848877471238691,0.0,2.081983692617,76.71395063107337,0.8421758069920697,0.7818608287724784
2024-04-11,0.0,12.821314514147888,2.8720101837997185,3.8122250262411503,0.08486499765504613,0.0,2.085892310784555,76.69339169662996,0.8486499765504613,0.7816512941912144
2024-04-12,0.0,12.817936178289898,2.871753645519305,3.8141175945155315,0.08485741720819097,0.0,2.0946383510863984,76.6865411670128,0.8485741720819097,0.7815814742859695
2024-04-15,0.0,12.7984632909696,2.87239507717049,3.8149695115141498,0.0848763708650689,0.0,2.095106207143017,76.70366978624557,0.8487637086506892,0.7817560474414241
2024-04-16,0.0,12.7945676695928,2.8725233978869307,3.8151399405838866,0.08488016261252206,0.0,2.095199803435413,76.7070964283321,0.8488016261252205,0.7817909714311242
2024-04-17,0.0,12.897684172950783,2.869126768104948,3.8106287091160587,0.08477979563607158,0.0,2.092722323858819,76.61639373521932,0.8477979563607158,0.7808665387532908
2024-04-18,0.0,12.69170579029734,2.901855577911916,3.8184663536776213,0.08495416946121172,0.0,2.0970266040688577,76.7739771965124,0.8495416946121171,0.7824726134585289
2024-04-19,0.0,12.688902798891174,2.9017258338549583,3.8182956272914246,0.08495037109898954,0.0,2.1036394527407674,76.77054457658946,0.8495037109898953,0.7824376285433248
2024-04-23,0.0,11.675471232707764,2.668091841558922,3.5889740796316474,0.07811054697938292,0.0,1.9342638080947192,78.55454377273942,0.7811054697938292,0.7194392484943165
2024-04-25,0.0,11.591877044626875,2.6706170401004052,3.5923708413060926,0.07818447420941094,0.0,1.9360944797646236,78.62889122070655,0.7818447420941094,0.7201201571919429
2024-04-26,0.0,11.643142036413234,2.6824278245055693,3.2941370972741737,0.07853024447705056,0.0,1.9446568434974891,78.84849862572072,0.7853024447705057,0.7233048833412552
2024-04-29,0.0,11.651649169215508,2.682483260312474,3.465735306274283,0.07853186740514177,0.0,1.9446970323220631,78.66826485905597,0.7853186740514178,0.7233198313631479
2024-04-30,0.0,11.642080905747697,2.6817073674641545,3.4998553778769472,0.07850915251435892,0.0,1.9441345398950458,78.64551051609438,0.7850915251435892,0.723110615263832
2024-05-02,0.0,11.665839741999504,2.6833705449433554,3.5020259654345494,0.07855784338046805,0.0,1.9432729678326304,78.61779541883735,0.7855784338046803,0.7235590837674688
2024-05-03,0.0,11.676281454831173,2.6838699005438045,3.475797613878378,0.07857246241961831,0.0,1.9436345966958213,78.63242561462275,0.785724624196183,0.7236937328122739
2024-05-08,0.0,11.723966839635318,2.683426019722561,3.446279795745385,0.07855946744950487,0.0,1.9433131421719625,78.61528601848214,0.7855946744950487,0.7235740422980711
2024-05-09,0.0,11.759358730683415,2.683662507230807,3.4439302536980416,0.07850590860259482,0.0,1.964713660028097,78.56168911660193,0.7850590860259483,0.7230807371291629
2024-05-10,0.0,11.764462809917356,2.6838842975206614,3.4318181818181817,0.07851239669421488,0.0,1.9648760330578514,78.56818181818181,0.7851239669421488,0.7231404958677686
2024-05-14,0.0,11.733460099621768,2.6848273153793687,3.4330239960316637,0.0785399830518984,0.0,1.9655664179567205,78.59578777669842,0.785399830518984,0.7233945807411695
2024-05-16,0.0,11.76470588235294,2.6848828076557396,3.4330949526683474,0.07854160638253896,0.0,1.965607043941962,78.56434211070233,0.7854160638253896,0.7234095324707536
2024-05-17,0.0,11.777483553312095,2.687326740866399,3.4362199511771276,0.07861309942488312,0.0,1.967396251396417,78.54276138855559,0.7861309942488311,0.7240680210186603
2024-05-20,0.0,11.737312691447968,2.6885503766868117,3.4377845848166237,0.07864889477605762,0.0,1.9682920771587051,78.57852471231062,0.7864889477605762,0.7243977150426361
2024-05-21,0.0,11.750341459376681,2.6882165473283393,3.4373577252597163,0.07863912917511692,0.0,1.9680476801456892,78.56876784901287,0.7863912917511693,0.7222383179504159
2024-05-27,0.0,11.75654981167998,2.6882165473283393,3.4373577252597163,0.07863912917511692,0.0,1.9680476801456892,78.56876784901287,0.7863912917511693,0.7160299656471173
2024-05-28,0.0,11.758375928646814,2.6881609171616,3.4372865923059415,0.07863750181073195,0.0,1.9680069532106863,78.56714194069076,0.7863750181073196,0.7160151480661383
2024-05-29,0.0,11.746320866019499,2.6825078136319416,3.4379980543539004,0.07865377848612175,0.0,1.9684142984289943,78.58340405273943,0.7865377848612175,0.716163351478898
2024-05-30,0.0,11.75180064574882,2.6823412534150175,3.4377845848166237,0.07864889477605762,0.0,1.9682920771587051,78.57852471231062,0.7864889477605762,0.7161188840135774
2024-05-31,0.0,11.846870150025866,2.6818416968442835,3.3585100879461973,0.07863424728401448,0.0,1.9679255043973098,78.56389032591827,0.7863424728401449,0.7159855147439214
2024-06-03,0.0,11.859637507241578,2.6814532814698335,3.358023669618472,0.0786228585616155,0.0,1.967640486634114,78.55251179342878,0.7862285856161549,0.7158818174294463
2024-06-04,0.0,11.902890938417634,2.680011580296952,3.360354026221101,0.0785805864593242,0.0,1.9665825716530874,78.5102775135448,0.7858058645932422,0.7154969188138467
2024-06-06,0.0,11.901069131666562,2.680067001675042,3.3604235167607586,0.07858221146886697,0.0,1.9666232396550656,78.51190106913167,0.7858221146886698,0.7155117149533677
2024-06-07,0.0,11.899247249565722,2.6801224253453553,3.360493010174539,0.07858383654561998,0.0,1.9666639093390688,78.51352469186864,0.7858383654561998,0.7155265117048557
2024-06-11,0.0,11.902890938417634,2.680011580296952,3.360354026221101,0.0785805864593242,0.0,1.9665825716530874,78.5102775135448,0.7858058645932422,0.7154969188138467
2024-06-12,0.0,11.911998842090027,2.679734507784877,3.3600066166284144,0.07857246241961831,0.0,1.9663792568699212,78.50216074271654,0.785724624196183,0.7154229472944194
2024-06-13,0.0,11.908453761706879,2.679402096384048,3.359589819925986,0.09303479501333499,0.0,1.9661353346151462,78.49242283280614,0.7856271578903843,0.7153342016580868
2024-06-14,0.0,11.917655326361043,2.678682154520276,3.358687115042785,0.1074779876813691,0.0,1.965607043941962,78.47133231367037,0.7854160638253896,0.7151419949568022
2024-06-17,0.0,11.941069509876849,2.6779072650632285,3.357715513678816,0.10951318290767832,0.0,1.9650384329283412,78.44863211835688,0.785188858583354,0.7149351186048434
2024-06-18,0.0,12.074699940091309,2.6772987377858577,3.3569525068688413,0.10948829714710683,0.0,1.9645918978660109,78.43080546201996,0.7850104323754828,0.6011527258454356
2024-06-21,0.0,12.094675533892355,2.6766904870089636,3.3561898467512083,0.10946342269403941,0.0,1.964145565698707,78.41298690569623,0.7848320872402826,0.6010161510182164
2024-06-24,0.0,12.098806229088357,2.6766904870089636,3.3561898467512083,0.10533272749803792,0.0,1.964145565698707,78.41298690569623,0.7848320872402826,0.6010161510182164
2024-06-25,0.0,12.0944257419608,2.6766352051880458,3.356120531196431,0.11152646688283524,0.0,1.9641050001032654,78.41136743840228,0.7848158780643962,0.6010037382019455
2024-06-26,0.0,12.094175960346965,2.6786451879388684,3.3560512185047497,0.11152416356877323,0.0,1.9640644361833954,78.40974803800083,0.7847996695580339,0.6009913258983891
2024-06-27,0.0,12.100070181232713,2.6772076125995956,3.3542500928869257,0.11146431077901169,0.0,2.004293440118895,78.36766709325848,0.7843784832597119,0.6006687858646741
2024-07-08,0.0,11.875832394221904,2.657514598914046,3.329576887613974,0.11064440118840282,0.0,1.9895502509988732,78.66202233377729,0.7786087491035755,0.5962503841819485
