date,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TIGER BROKERS (HK) GLOBAL LTD,LONG BRIDGE HK LTD,HAFOO SECURITIES LTD
2024-09-16,29.00868500593029,0.279297547537973,7.805027355855683,0.0,0.43616329341546467,3.240616750200865,40.99552358725179,8.27945058729005,7.41094999426101,2.5442858782568774
2024-09-17,28.831446925665343,0.2791373508718263,7.80055062710309,0.0,0.43591312327929027,3.238758029978587,40.97200978892628,8.274701743652493,7.624655858060569,2.542826552462527
2024-09-20,29.371664524171244,0.28436757430563675,7.946710295664368,0.0,0.44408086946359704,3.299442951190059,39.932219235713454,8.316777686884032,7.814265124069962,2.5904717385376497
2024-09-23,31.58376340543904,0.669814428461623,7.466783792686944,0.0,0.417261447238388,3.10017934921855,37.520588558251895,8.616082866659347,8.191501043153618,2.434025108890597
2024-09-24,32.03162700916886,0.6793125208805078,7.572664167192546,0.0,0.42317829169605403,3.144140465496121,38.05263744014255,7.320242028286128,8.307658042243588,2.468540034893649
2024-09-25,31.522928854500847,0.6999433855444424,7.699565955840725,0.0,0.43026986223815816,3.1968295904887714,38.63955463294961,7.442913757312701,7.8580864314021515,2.509907529722589
2024-09-26,28.743320799525033,1.3180288937264992,8.07441124084702,0.0,0.45121709875321586,3.352463882841876,41.76132990302791,6.602018602810212,7.045319612111617,2.6518899663566198
2024-09-27,32.56548761371045,1.361153178783178,8.346771144370118,0.0,0.4659803675113583,3.6174791688381758,35.939962108438536,6.621826275161408,8.036117566029214,3.0452225771575603
2024-09-30,30.22701539500929,1.6306240368996459,9.683654766447512,0.0,0.475424911014219,3.6574354996444742,37.38153474667985,6.756038209149427,6.881150027837379,3.3071224073182073
2024-10-02,31.07980893274293,1.147100868170566,8.37993793800774,0.0,4.4070987761932985,5.062584986576479,34.530002440640146,5.874969491998186,6.1992259684111435,3.31927059725951
2024-10-03,40.604340245707334,0.48426114481395316,8.56067725908192,0.0,12.046179967043749,3.366277319724957,22.201754379509133,4.9250388770440345,4.863218305365658,2.9482525017092653
2024-10-04,45.753328524922516,2.963020721651494,10.613267315152342,0.0,10.021637848691007,3.2515253708649294,16.41942338057272,2.851907444589563,6.0839392580752065,2.041950135480224
2024-10-07,46.88629490300214,2.7578003983182118,8.16552334587298,0.0,9.68226746330309,4.745703326694697,14.24909640775983,2.448919377443387,9.220328981338053,1.8440657962676108
2024-10-08,49.323250589073375,2.9654592945732188,9.837981989880724,0.0,8.89455129961459,4.20114344164977,12.264598973459732,1.5991743839845105,9.36946316693152,1.544376860832557
2024-10-09,53.277388601411914,2.278128226273622,12.288577780163415,0.0,6.5234773382706726,5.791520594822905,6.630830993976344,0.653184255819579,10.612675678332199,1.944216530929355
2024-10-10,54.858775610990385,2.0992601906459716,11.259498943592918,0.0,5.0991209893964875,5.794806052575676,9.322051372905245,0.6018992651882727,9.692055617033787,1.2725319576712575
2024-10-14,60.867221516924516,2.4425414361644724,10.886825840396403,0.0,4.308070419380677,4.669245507410326,6.926318655127141,1.8725789473969634,6.96699152540075,1.060206151798744
2024-10-15,58.4537182284096,2.269444392553799,10.276417822131096,0.0,4.613106432650514,5.368914720893681,9.900735158616241,2.5723735661983547,5.477969223405721,1.0673204551409858
2024-10-16,59.283072726432586,2.3877500478951816,9.913446007722417,0.0,4.900624636243232,5.8253001820795705,8.762352154452486,2.5056059428445634,5.295727438254154,1.12612086407581
2024-10-17,59.03260290011285,2.5380034686047406,9.764054455318867,0.0,5.2217071363330865,5.863519124587248,9.00469008418756,2.0915028583872397,5.337640628108859,1.1462793443595485
2024-10-18,52.02874873536386,2.36562033399896,8.076491339483047,11.050580324240368,4.794094189960104,5.252226527817805,9.529990674399667,1.6448999488325775,4.219100859417157,1.0382470664864556
2024-10-21,50.02231990723585,2.307819730978542,7.9620909126607815,14.299184251398437,4.57546814256395,5.221820157968072,9.001986449175833,1.4940119909131573,4.083030957643632,1.0322674994617496
2024-10-22,52.001275913752046,2.119020939614395,7.441719350045727,13.711311962210793,4.387360143968776,4.492099332568997,8.620641150988465,2.105171129551556,3.915168182138852,1.2062318951604003
2024-10-23,50.541912009765575,2.158925914352736,7.002545820161791,13.507290375935577,5.167258744230095,5.517344025004491,8.246408825189816,1.7216193864825473,4.986014593154892,1.150680305722474
2024-10-24,48.208348654259964,2.0819740632949437,6.101657901103145,16.83173397649715,5.002370965644727,5.328402856579536,7.915051136848124,1.6498371190973278,4.71415105732721,2.1664722693478704
2024-10-25,49.56234366377039,2.0410471373708696,6.1897515679486,16.500859955646185,4.939591283715009,5.359450869052604,7.313500074326494,1.5258680786052794,4.761056396976859,1.8065309725877081
2024-10-28,50.10280124343998,2.062117922679908,6.231708937862656,16.517126622418402,4.184785568297231,5.3576984402924515,7.214556610373196,1.537734473089837,4.770099556692249,2.0213706248540997
