date,SHANGHAI PUDONG DEVELOPMENT BANK CO.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,DBS BANK LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-06-12,0.0,69.42455437997049,0.0,7.310002231256391,8.487227434590233,4.112652555522065,1.8569054140298875,5.644172609669835,3.1644853749610986
2024-06-13,0.0,69.42514105354117,0.0,7.310064004574908,8.48729915607363,4.112518299178078,1.8569211058458366,5.6435442642789875,3.1645121165073844
2024-06-14,0.0,69.42659240922512,0.0,7.310216823896297,8.48392729337844,4.10753385487167,1.776802027313966,5.733729598208207,3.161197993106297
2024-06-17,0.0,69.42663019292262,0.0,7.310220802300127,8.485791064775977,4.1075360902948885,1.7754508821263444,5.733171254070295,3.1611997135097414
2024-06-18,0.0,69.43087818759179,0.0,7.310668091458656,8.49002881931299,4.099302394369201,1.7755595163184645,5.73352204858325,3.160040942365652
2024-06-19,0.0,69.4387347094882,0.0,7.311495337569282,8.491158560679217,4.102301907444464,1.7757604315680262,5.723801872579244,3.1567471806715672
2024-06-20,0.0,69.44577832346795,0.0,7.312236989199139,8.491850812442017,4.094603119591381,1.7756024370090637,5.722860928607807,3.1570673896826524
2024-06-21,0.0,69.43521343827584,0.0,7.311124568168613,8.490558935080028,4.0978680048597536,1.8760771221805503,5.63257083091226,3.156587100522952
2024-06-24,0.0,69.43990854592673,0.0,7.311618935726466,8.49113305426599,4.093580845358515,1.8762039797736045,5.630754094619466,3.156800544329234
2024-06-25,0.0,69.4611618475826,0.0,7.313856784912732,8.493731914431295,4.065241592548862,1.8781310095874386,5.632139289475209,3.15573756146187
2024-06-26,0.0,69.31062708998577,0.0,7.298006349519344,8.47110618816737,4.058118803339693,1.8781103227534874,5.834120342604019,3.1499109036303117
2024-06-27,0.0,69.30531366799114,0.0,7.29904608619336,8.473325588674879,4.055321844624704,1.8750027813042038,5.832686314292892,3.1593037169188216
2024-06-28,0.0,69.31127896997383,0.0,7.299674335483138,8.474898762403345,4.063096785611341,1.872632615269137,5.832850809531758,3.145567721727454
2024-07-02,0.0,69.32332967242607,0.0,7.300943482506861,8.479748228618183,4.050299247717392,1.8684006105202065,5.8338649294643075,3.143413828746982
2024-07-03,0.0,69.45038017332898,0.0,7.31512563546817,8.500279279266131,4.065439472117596,1.8842071710591768,5.63504832840604,3.1495199403538994
2024-07-04,0.0,69.44797938994225,0.0,7.314890577237071,8.501189992193549,4.065477958616367,1.882962771584522,5.635036378384693,3.1524629320415443
2024-07-05,0.0,69.4492713838094,0.0,7.315026661740141,8.501348146331795,4.064707966143712,1.8826595515136664,5.634464710741149,3.152521579720143
2024-07-08,0.0,69.44591840687026,0.0,7.314673495821807,8.502290641137495,4.064849957962849,1.8825686576290412,5.635130942474101,3.1545678981044425
2024-07-09,0.0,69.45860476582459,0.0,7.31600973811985,8.506550202770145,4.066438262812142,1.8810519382026876,5.616200918675532,3.155144173595058
2024-07-10,0.0,69.45966217162967,0.0,7.316121113682218,8.506679702572164,4.066331017957601,1.8798965214078884,5.616117266693816,3.155192206056641
2024-07-11,0.0,69.4620120775773,0.0,7.316368627073172,8.506967494026982,4.06714521158637,1.8789451836624087,5.613262455977511,3.1552989500962614
2024-07-12,0.0,69.46330459362368,0.0,7.316504766576894,8.507125787627515,4.067897528318794,1.8752586414097747,5.612859426969361,3.1570492554739795
2024-07-15,0.0,69.46787710910284,0.0,7.316665665249736,8.50257630470102,4.068832801379611,1.8754690436133599,5.611460393198042,3.157118682755381
2024-07-16,0.0,69.4646808763421,0.0,7.316329023805203,8.50996624048685,4.067292351504713,1.8728454241901922,5.612047984856871,3.1568380988140694
2024-07-17,0.0,69.50422270047636,0.0,7.314347517076597,8.515258794640664,4.070874583658264,1.8736377633251426,5.5634849879177395,3.158173652905232
2024-07-18,0.0,69.56807828014367,0.0,7.321067423903033,8.523082014082913,4.075800292198326,1.7833845503855978,5.567580031997702,3.161007407288764
2024-07-19,0.0,69.59967266988392,0.0,7.324392291618567,8.526376616231806,4.07890531778769,1.773688004833912,5.5345221187062394,3.162442980937868
2024-07-22,0.0,69.69058382584147,0.0,7.333959419514066,8.515624985550641,4.078124687655215,1.757509617226612,5.459456247360693,3.1647412168513065
2024-07-23,0.0,69.67034596985592,0.0,7.333847422496964,8.521263994069171,4.090957935796034,1.7573131003039861,5.460730299623576,3.1655412778543495
2024-07-24,0.0,69.66739071460543,0.0,7.333536337618601,8.52056320018788,4.111823581847916,1.7567295468393636,5.444549616000188,3.165407002900612
2024-07-25,0.0,69.59799281110709,0.0,7.328015863315185,8.514149166353212,4.113305982005336,1.8474690040603032,5.436382083294086,3.1626850898647896
2024-07-26,0.0,69.67777117444653,0.0,7.31876308856653,8.525606087267432,4.119378856423863,1.7548185927528561,5.43650312034432,3.1671590801984686
2024-07-29,0.0,69.68227812749139,0.0,7.318166848641154,8.528306000251032,4.120231326624214,1.7538270146166386,5.430289622100807,3.1669010602747774
2024-07-30,0.0,69.6902029338529,0.0,7.309663269732375,8.529445647877,4.120699911123826,1.7540264733578848,5.428700539355732,3.16726122470027
2024-07-31,0.0,69.6902029338529,0.0,7.309663269732375,8.529445647877,4.123246054027193,1.7540264733578848,5.427003110753487,3.1664125103991476
2024-08-01,0.0,69.6890200124946,0.0,7.309539195523378,8.529300869084478,4.124873465847423,1.7536572205581886,5.427250472772096,3.1663587637198427
2024-08-02,0.0,69.65057363974564,0.0,7.305506633887647,8.5245953834794,4.123106774881395,1.8083671730838253,5.423238463189042,3.1646119317330386
2024-08-05,0.0,69.76537907385054,0.0,7.31754834175351,8.537796892394631,4.134490916133444,1.6573926116074844,5.431497913932777,3.1558942503276115
2024-08-06,0.0,69.76312670619065,0.0,7.317312095502813,8.537521250552468,4.134357434544822,1.6580187847837202,5.433871365799843,3.1557923626256903
2024-08-07,0.0,69.76514197566898,0.0,7.317523473008751,8.538957354338658,4.1407641043738685,1.657726829720974,5.42400273789222,3.15588352499654
2024-08-08,0.0,69.77178133398013,0.0,7.31821986176267,8.539769983624193,4.1486355981933185,1.6575447079449117,5.407864652669312,3.156183861825467
2024-08-09,0.0,69.77133076612888,0.0,7.318172602619575,8.539714836031026,4.149118628777878,1.6582137658020795,5.40816961102168,3.155279789618875
2024-08-12,0.0,67.79500624837229,0.0,7.110879954179038,11.07177270328859,4.0357199459651705,1.6663982888758038,5.254318702071469,3.065904157247636
2024-08-13,0.0,67.79637203789484,0.0,7.111023209056867,11.069518802321564,4.037287419952958,1.6659364696258532,5.2544245549038315,3.065437506244085
2024-08-14,0.0,67.79270020408,0.0,7.11063807789583,11.069249522383343,4.039182312310328,1.667827696807381,5.2551307035742925,3.065271482948821
2024-08-15,0.0,67.73923504003754,0.0,7.105030225868444,11.060354694171927,4.031212047290684,1.7633620302445636,5.237951926186383,3.0628540362004655
2024-08-16,0.0,67.74895986872043,0.0,7.1067103017901685,11.063427680314744,4.028490486685319,1.763285154053778,5.225007687494761,3.064118820940785
2024-08-19,0.0,67.75828491238441,0.0,7.10768847745515,11.047291468635967,4.049014489728083,1.756596286722438,5.216649810276302,3.064474554797648
2024-08-20,0.0,67.75812835569526,0.0,7.107011907219521,11.044625352484061,4.03636330406924,1.7899296918994339,5.200299099104386,3.0636422895280937
2024-08-21,0.0,67.86666126616296,0.0,7.118395702872346,10.897676202082671,4.013074393981008,1.8251958018289784,5.208794081437177,3.0702025516348495
2024-08-22,0.0,67.86621253123452,0.0,7.118348635980787,10.896612345310144,4.016023263240431,1.8238613319566426,5.208759640847411,3.0701822514300563
2024-08-23,0.0,67.86503530335469,0.0,7.118886348311008,10.892786787881432,4.029144327853746,1.8114323941704318,5.2170994524887595,3.0656153859399247
2024-08-26,0.0,67.86503530335469,0.0,7.118886348311008,10.892290895860029,4.029144327853746,1.8119282861918349,5.2170994524887595,3.0656153859399247
2024-08-27,0.0,67.87591842088757,0.0,7.120027962346653,10.893706980947124,4.028467867303891,1.8145333883753736,5.200411760205475,3.066933619933907
2024-08-28,0.0,67.85124007902972,0.0,7.117439260960652,10.875054298021434,4.026837932300671,1.868889958876118,5.194719927300613,3.065818543510797
2024-08-29,0.0,67.90530904971324,0.0,7.1236071581165845,10.87994934321564,4.03633184609814,1.8004169622207273,5.186289417786256,3.0680962228494155
2024-08-30,0.0,67.90640972790602,0.0,7.1237226247739445,10.892856554807773,4.036264952570577,1.8014385338981396,5.171161652375533,3.0681459536680085
2024-09-02,0.0,67.90876844419066,0.0,7.123970065930525,10.893896531558955,4.03408949742535,1.803816760568671,5.170348848534659,3.0651098517911777
2024-09-03,0.0,67.91067800120109,0.0,7.124170388028733,10.893375819347547,4.034202933790889,1.8018825807620165,5.170494235884721,3.065196040984994
2024-09-04,0.0,67.90663436049272,0.0,7.1237461898578065,10.891238601462282,4.033301128504653,1.8007828983591927,5.179283292895373,3.0650135284279805
2024-09-05,0.0,67.84334679920244,0.0,7.11710700757683,10.882905884800174,4.030203154365422,1.8896586002232048,5.174621553832472,3.0621569999994596
2024-09-09,0.0,67.84800820919762,0.0,7.1175960128412665,10.883653632201524,4.012962941302203,1.9006953229882477,5.175046997198916,3.062036884270228
2024-09-10,0.0,67.86438803009919,0.0,7.119349019001393,10.899210790538875,4.014447191228959,1.8588640567856924,5.1792969075388875,3.064444004806996
2024-09-11,0.0,67.86483674308634,0.0,7.119396091471322,10.899117557439293,4.012655460095678,1.8600334310554376,5.179496450227748,3.0644642666241766
2024-09-12,0.0,67.8585553011827,0.0,7.118737133532517,10.8981087555763,4.023027409795605,1.8582084462282114,5.17918232812088,3.0641806255637927
2024-09-13,0.0,67.85586361059669,0.0,7.118454760327817,10.896850090053995,4.023859486449659,1.8619360817172772,5.17897688967242,3.064059081182144
2024-09-16,0.0,67.855482305032,0.0,7.114844821913461,10.895962482497017,4.024332699624278,1.8627519932422936,5.178947787210195,3.06767791048076
2024-09-17,0.0,67.85615520009652,0.0,7.114915376919526,10.896070533300414,4.024537883802193,1.8614482532597645,5.179164421233686,3.067708331387891
2024-09-19,0.0,67.85637310880892,0.0,7.114938225282271,10.981517892535313,4.0245508079336245,1.7757113085717497,5.179181053255453,3.067727603612673
2024-09-20,0.0,67.82520944684032,0.0,7.111670624618959,10.971683696555825,4.0283193348851345,1.819995708702088,5.176802466834999,3.0663187215626784
2024-09-23,0.0,67.83698233128317,0.0,7.112939695642649,10.95100498807951,4.029864337843709,1.8244512508041548,5.177891493053661,3.0668659032931505
2024-09-24,0.0,67.80375280099852,0.0,7.109455465700419,10.942237465802393,4.026668225811814,1.8278514463455173,5.224670977525957,3.065363617815375
2024-09-25,0.0,67.81168174814047,0.0,7.110286842936442,10.935258597344868,4.024991906017148,1.8356629685443722,5.219831371802009,3.062286565214682
2024-09-26,0.0,67.88166747602263,0.0,7.115372066277493,10.842139060025342,4.037787777281549,1.8467277611958062,5.19530045728336,3.081005401913827
2024-09-27,0.0,67.88521317036935,0.0,7.103809372996822,10.841878903665963,4.034791947187344,1.865172051396402,5.1879682208986075,3.0811663334855157
2024-09-30,0.0,67.87639495350486,0.0,7.103924449357849,10.842385130810571,4.036179695269027,1.8739630829084062,5.186399277711953,3.08075341043734
2024-10-02,0.0,67.868647351854,0.0,7.104843820233288,10.845110881885617,4.03189405025128,1.882967557122634,5.187235807444371,3.079300531208815
2024-10-03,0.0,67.93016640655468,0.0,7.056513490891259,10.854279477104619,3.9994101535344035,1.8957608284141665,5.142727057212038,3.121142586288844
2024-10-04,0.0,67.90526836122946,0.0,7.0565742086439105,10.859502477000687,4.055009763730146,1.8625174482455238,5.142936778899777,3.118190962250502
2024-10-07,0.0,67.88409094716464,0.0,7.054545400527153,10.860350468577124,4.031644085739764,1.8666138220091797,5.125908341232955,3.1768469347491854
2024-10-08,0.0,67.83652419219727,0.0,7.053469601843293,10.877549701913635,4.061958754204551,1.8630212024566934,5.12644984081298,3.181026706571566
2024-10-09,0.0,67.81812830649756,0.0,7.064785120534656,10.880387302497144,4.0623454146744375,1.873594670309002,5.127043893307094,3.173715292180121
2024-10-10,0.0,67.74894771063975,0.0,7.044773293446409,10.952573118141908,4.070111216001799,1.8841030094115756,5.125220246024463,3.1742714063341007
2024-10-14,0.0,67.72903365993676,0.0,7.0427025605819535,10.95034453618013,4.09285931241398,1.8833840640487431,5.123713744458133,3.1779621223802956
2024-10-15,0.0,67.73956729672204,0.0,7.044311181824369,10.954332247918122,4.070670091081549,1.886291826066111,5.1261393567844395,3.178687999603376
2024-10-16,0.0,67.74533262720777,0.0,7.044927902715842,10.955621659183755,4.06342789943524,1.890091069172137,5.123945161845626,3.1766536804396237
2024-10-17,0.0,67.74936148525245,0.0,7.045346869061629,10.956273196976019,4.060365629833786,1.8902034740908804,5.121606746729605,3.1768425980556314
2024-10-18,0.0,67.74410168282293,0.0,7.044799895160087,10.948154524618433,4.06219778253989,1.9031062134662664,5.118235823718906,3.179404077673484
2024-10-21,0.0,67.75121939789233,0.0,7.045540075886217,10.953600041033221,4.063120190432314,1.8925681201461917,5.115799971478422,3.1781522031313085
2024-10-22,0.0,67.74912691816947,0.0,7.045253761122787,10.953154911579599,4.084033832556517,1.879110494116552,5.112288196393023,3.1770318860620574
2024-10-23,0.0,67.74465051346279,0.0,7.044788258340233,10.942850580462384,4.092683875350998,1.889227688265819,5.1089771148640235,3.1768219692537536
2024-10-24,0.0,67.75622323167521,0.0,7.0459917090741575,10.934807251474295,4.085717216657725,1.8865766182521024,5.108362971860829,3.182321001005681
2024-10-25,0.0,67.79652354446073,0.0,7.050182551718811,10.891718219952342,4.09165189906442,1.9010888010821614,5.073049517517822,3.195785466203713
2024-10-28,0.0,67.80150000242362,0.0,7.050700055202248,10.906338599842247,4.081041003697592,1.897095303130918,5.067304989742481,3.1960200459608963
2024-10-29,0.0,67.80396608561878,0.0,7.050956503996445,10.906735286321762,4.093589020581843,1.888071278530832,5.064513398884549,3.1921684260657863
2024-10-30,0.0,67.79892201633344,0.0,7.050431969589575,10.910883376374091,4.09361512140115,1.8890880293439414,5.062648800845733,3.1944106861120654
2024-10-31,0.0,67.808338219469,0.0,7.0514111636186945,10.913060079962017,4.089223507954652,1.8857129490241393,5.057565078899255,3.194689001072246
2024-11-01,0.0,67.90113923572414,0.0,7.06057952490749,10.933043789299681,4.0910637629177575,1.7538387441862207,5.061492154474946,3.198842788489762
2024-11-04,0.0,67.89136074517955,0.0,7.059562725912646,10.93477990480661,4.082860247150831,1.748123697841187,5.05745265466178,3.2258600244473885
2024-11-05,0.0,67.89937620446457,0.0,7.057436576021417,10.9288389690364,4.087422388785984,1.7368410305161421,5.049144819183491,3.2409400119919822
2024-11-06,0.0,67.87916888360024,0.0,7.051040156965345,11.00146634222806,4.121412977766891,1.685006635838408,5.023571717496899,3.2383332861041474
2024-11-07,0.0,67.84098061022246,0.0,7.039494887776223,10.99253094831445,4.166988339143025,1.7045305954843357,5.018152198194657,3.237322420864857
2024-11-08,0.0,67.80178247249673,0.0,7.03457174169086,10.970163227159052,4.147909642201457,1.6489071383911782,4.996993738643429,3.399672039417289
2024-11-11,0.0,67.81683708041918,0.0,7.034576382923197,10.972644620053739,4.137619893842913,1.6472587895925423,4.991388950733602,3.399674282434829
2024-11-12,0.0,67.89765565373564,0.0,7.042103229225185,10.871938288388892,4.148651864921541,1.650672522840163,4.997885471272247,3.391092969616339
2024-11-13,0.0,67.92193141129614,0.0,7.043850177857054,10.825582459677813,4.159458567500144,1.6514123307110922,5.006227234810785,3.3915378181469724
2024-11-18,0.0,67.73717075264742,0.0,7.024689556666777,11.068153949872897,4.1481440437728985,1.64692017297083,4.992609338175192,3.38231218589399
2024-11-28,0.0,67.73717075264742,0.0,7.024689556666777,10.862344847924145,4.1481440437728985,1.8527292749195832,4.992609338175192,3.38231218589399
2024-11-29,0.0,67.76613140075077,0.0,7.028718398605383,10.872859649055005,4.112782465972667,1.8605489222066645,4.97965132306963,3.3793078403398935
2024-12-02,0.0,67.6590852133692,0.0,7.01761554396108,10.855848975684406,4.158775912176479,1.8780136236337983,5.055045525635675,3.375615205539362
2024-12-03,0.0,67.30927150373243,0.0,7.0068082794304045,11.273717479617359,4.110641001960357,1.9209590748687662,5.020343618613224,3.3582590417774485
2024-12-04,0.0,67.28921449692015,0.0,7.00574637410026,11.278579616951397,4.102461707360553,1.9232962299028908,5.042951488425234,3.357750086339502
2024-12-05,0.0,67.38230920298747,0.0,7.015438832310022,11.299611877968527,4.066026762810495,1.9279310517609671,5.009748883189969,3.2989333889725407
2024-12-06,0.0,67.3654656599047,0.0,7.013685184392426,11.314054967529259,4.06484592504699,1.9294225730754633,5.014416934833704,3.2981087552174557
2024-12-09,0.0,67.37909498210092,0.0,7.005234961352416,11.310915943115488,4.038527950442486,1.9299774192609378,5.039117588976979,3.2971311547507764
2024-12-10,0.0,67.37947180592275,0.0,7.005274138776982,11.318545649147337,4.006310885351822,1.9209413720154884,5.072372349729831,3.297083799055789
2024-12-11,0.0,67.36805813062465,0.0,7.0040874876761166,11.383563637655875,3.945604285136873,1.920615976156791,5.081545189762666,3.2965252929870346
2024-12-12,0.0,67.36604927584422,0.0,7.005161216800807,11.386558830808035,3.9358465697899088,1.9209104072749876,5.090877431364457,3.294596268117584
2024-12-13,0.0,67.3560780957547,0.0,7.004124348455405,11.396517290282587,3.934606161723771,1.9206260838834175,5.093939401170695,3.29410861872943
2024-12-16,0.0,67.3296661991836,0.0,7.003087787008538,11.4313356279233,3.934846050904113,1.9203418446475968,5.0887457434353145,3.2919767468975305
2024-12-17,0.0,66.55789728958914,0.0,6.9212553273959605,12.442152104802181,3.890236776273384,1.8985709657810441,5.035606758952085,3.2542807772062052
2024-12-18,0.0,66.53190278450718,0.0,6.920377778366901,12.470809202924354,3.889743531429155,1.8983302451272308,5.0349682921403565,3.253868165504825
2024-12-19,61.33646884044438,25.72000417000683,0.0,2.6752901670966054,4.8360030395159415,1.5037029704779703,0.7338593934230906,1.9368112504662356,1.2578601685689423
2024-12-20,61.3182816764991,25.712377810984925,0.0,2.674496904266351,4.864785950597825,1.5026917122832266,0.7336417933337263,1.93623695748183,1.2574871945530186
