date,SFGHK LTD,CLSA LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FULBRIGHT SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BLUEMOUNT SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-26,0.0,71.63589122927793,16.180144568681225,8.11116909650126,0.0,0.0,4.072795105539579,0.0,0.0
2024-04-30,0.0,71.60329404452732,16.283767285964796,8.1074781913831,0.0,0.0,4.0054604781247924,0.0,0.0
2024-05-03,0.0,71.58343226779988,16.306989026595804,8.105229287560887,0.0,0.0,4.004349418043428,0.0,0.0
2024-05-06,0.0,71.56358150678854,16.33019788801136,8.10298163102316,0.0,0.0,4.003238974176945,0.0,0.0
2024-05-13,0.0,68.21026812145817,15.670726549945021,7.723293580309567,0.0,0.0,3.8156559248921593,4.580055823395077,0.0
2024-05-16,0.0,68.16702590761167,15.740036346730907,7.718397362748827,0.0,0.0,3.797388107011538,4.5771522758970455,0.0
2024-05-17,0.0,68.1691867161167,15.740535285975424,7.718642026183155,0.0,0.0,3.797508479411672,4.574127492313057,0.0
2024-05-21,0.0,68.15118416326875,15.762787061880717,7.716603638053789,0.0,0.0,3.796505609194431,4.572919527602307,0.0
2024-05-23,0.0,68.1346302104785,15.783248318178458,7.714729271615499,0.0,0.0,3.795583436301999,4.57180876342553,0.0
2024-05-24,0.0,68.1166459024009,15.80547754291868,7.712692949299998,0.0,0.0,3.7945815824482123,4.570602022932196,0.0
2024-05-27,0.0,68.12024200445576,15.806311966127822,7.71310012775977,0.0,0.0,3.7947819109060386,4.565563990750615,0.0
2024-06-04,0.0,68.12096127043122,15.80647886134223,7.712125691599442,0.0,0.0,3.79482197913587,4.565612197491236,0.0
2024-06-06,0.0,68.15694394557248,15.7884172494665,7.689788501764245,0.0,0.0,3.796826470028946,4.568023833167826,0.0
2024-06-13,0.0,68.13894785758795,15.810652387440193,7.687758098074628,0.0,0.0,3.795823959950572,4.566817696946654,0.0
2024-06-14,0.0,68.08501656852192,15.877287405812702,7.681673315181832,0.0,0.0,3.792819603621858,4.56320310686169,0.0
2024-06-19,0.0,68.09220247393085,15.868408831848694,7.682484062988138,0.0,0.0,3.793219909655085,4.5636847215772365,0.0
2024-06-20,0.0,68.07424055374422,15.890601753664019,7.680457514270943,0.0,0.0,3.7922193029660343,4.562480875354795,0.0
2024-06-28,0.0,68.11017387540514,15.84620419539077,7.684511681429009,0.0,0.0,3.7942210445192823,4.5648892032558095,0.0
2024-07-02,44.04203127579782,38.04278604618251,8.954053352831568,4.292166898601316,0.0,0.0,2.119253720782131,2.549708705804656,0.0
2024-07-17,44.048524737118356,38.04839499183195,8.940629736440144,4.292799726355396,0.0,0.0,2.11956617894234,2.5500846293118196,0.0
2024-07-23,44.055020113484886,38.054005591666765,8.927202161167408,4.293432740742489,0.0,0.0,2.119878729252439,2.550460663686017,0.0
2024-08-14,44.0031106764543,38.0091670692479,9.034512012631232,4.288373846752053,0.0,0.0,2.1173809046884022,2.547455490226113,0.0
2024-08-15,41.47647130687813,35.8266973200502,8.862826108686237,4.042137296060596,4.449738446673108,0.0,1.9685913881762347,2.4011817101478248,0.9723564233276691
2024-08-19,41.47071398033347,35.821724235576305,8.875476810491774,4.041576209169198,4.449120780886492,0.0,1.9683181290705873,2.400848403413602,0.9722214510585611
2024-08-20,41.46495825190975,35.81675253153313,8.888124000710604,4.041015278024516,4.4485032865517855,0.0,1.9680449458163083,2.400515189198792,0.9720865162551076
2024-09-03,41.40748871813636,35.76711128851634,8.87580525341228,4.035414518400248,4.442337757376177,0.0,2.1039151115989756,2.397188127155196,0.9707392254044285
2024-09-24,41.80379250901113,36.10943201916403,8.9607540242237,4.074036760919695,4.484854590637384,0.0,2.1240513130499026,1.4630487832180357,0.980029999776121
2024-10-03,41.80285663114534,36.108623623175426,9.018760634010924,4.073945553864064,4.470762066803976,0.0,2.0820274021670993,1.4630160293722576,0.9800080594609116
2024-10-04,41.80309059668329,36.10882571877921,9.046795506825395,4.073408667327098,4.442802693218262,0.0,2.0820390550229195,1.4630242176962125,0.980013544447616
2024-10-09,41.82673461387691,36.129249033992274,9.233353866830935,4.075712605700846,4.207313658509268,0.0,2.083216665733326,1.4638517108136864,0.9805678445427563
2024-10-15,41.79747614650662,36.10397604857439,9.268865944766222,4.072861579786788,4.204370575561711,0.0,2.1097400598785643,1.462827723215535,0.9798819217101765
2024-10-17,41.77409882826701,36.08378310355435,9.319611845968847,4.070583629296121,4.202019072121703,0.0,2.1085600827763638,1.4620095640258397,0.9793338739897649
2024-10-25,41.93240512014372,36.22052548843476,9.71985178531327,4.0860094318437,3.4740624298225913,0.0,2.1165506400179654,1.467549966314844,0.9830451381091398
2024-10-29,41.926520531028096,36.2154424766342,9.77462179685088,4.085436021218671,3.4735748968536866,0.0,2.0741530775491874,1.467344017513823,0.9829071823514554
2024-10-30,42.18409582211403,36.437931798895555,8.910818393485723,4.558977392905402,3.4949147803888287,0.0,1.933837784106553,1.476358635413122,1.0030653926907822
2024-10-31,42.0534634706635,36.32509371098308,9.06621210564321,4.544859514462388,3.484092006379244,0.0,2.0545332468128414,1.4717867654614325,0.9999591795943015
2024-11-01,41.98254989608349,36.26383972547493,9.65517144467131,4.101575399541053,3.4782168798629622,0.0,2.0510687450904896,1.4693049327669334,0.998272976508827
2024-11-04,42.01797676325438,36.29444087371964,9.578934192557547,4.105036503433756,3.481151964265874,0.0,2.052799534196214,1.4705448019701024,0.9991153666024873
2024-11-05,41.9648588553072,36.248558493894755,9.468500370121177,4.099847035308296,3.6172146379765393,0.0,2.134482511598769,1.4686857818686976,0.9978523139245626
2024-11-06,42.041627909922056,36.31487034725574,9.30288519044396,4.107347153015146,3.6238318447459927,0.0,2.1383872597375,1.47137254460485,0.9996777502747566
2024-11-07,42.02554223443208,36.300975803944574,9.327459097680267,4.115903620897987,3.6224453193904638,0.0,2.137569084865544,1.4708095782675787,0.9992952605215072
2024-11-08,42.02601516683945,36.30138431522044,9.32756406379019,4.1148245938558965,3.6224860844037003,0.0,2.1375931398958774,1.4708261299520462,0.9993065060424001
2024-11-11,42.01419504903016,36.29117429084522,9.353066335908244,4.1136672699632815,3.6214672342436223,0.0,2.136991926513128,1.470412449567075,0.9990254439292751
2024-11-12,41.82597337507158,36.128591488366816,9.297165168915276,4.095238228570069,3.6052432265190895,0.0,2.127418300333337,1.4638250689842964,1.456545143239539
2024-11-14,41.843547485759665,36.14377171764989,9.259054360476924,4.0969589337710595,3.606758049448664,0.0,2.1283121823323197,1.4644401275642758,1.4571571429972003
2024-11-15,41.843547485759665,36.14377171764989,9.076979746300033,4.0969589337710595,3.606758049448664,0.0,2.3103867965092095,1.4644401275642758,1.4571571429972003
2024-11-18,41.83651606958563,36.137698095399465,9.075454444884773,4.113074541424116,3.6061519675457525,0.0,2.30999855765124,1.4641940421193844,1.45691228138964
2024-11-20,52.800849089944215,29.325421221112247,7.3646507219878155,3.3377234798596818,2.926360310954192,0.0,1.8745433243825858,1.188180467976741,1.1822713837825185
2024-11-22,52.806849861518515,29.32875403028295,7.354122793359707,3.3381028092933183,2.926692889313684,0.0,1.8747563646364762,1.1883155036759816,1.1824057479193681
2024-11-26,52.842883153777834,29.34876680454133,7.290904934715188,3.3403805977702747,2.9286899480382713,0.0,1.8760356237511389,1.189126362872327,1.1832125745336353
2024-11-28,52.8248603628236,29.3387570045964,7.322524644696856,3.3392413150962765,2.9276910781138263,0.0,1.8753957760393631,1.1887207949968224,1.1828090236368536
2024-11-29,52.806849861518515,29.32875403028295,7.354122793359707,3.3381028092933183,2.926692889313684,0.0,1.8747563646364762,1.1883155036759816,1.1824057479193681
2024-12-05,52.800849089944215,29.325421221112247,7.3646507219878155,3.3377234798596818,2.926360310954192,0.0,1.8745433243825858,1.188180467976741,1.1822713837825185
2024-12-10,52.8188554974929,29.335421921766603,7.333059755530573,3.338861726882202,2.9273582728677128,0.0,1.8751825904483457,1.1885856671755517,1.182674567836117
2024-12-11,52.8248603628236,29.3387570045964,7.322524644696856,3.3392413150962765,2.9276910781138263,0.0,1.8753957760393631,1.1887207949968224,1.1828090236368536
2024-12-13,52.806849861518515,29.32875403028295,7.354122793359707,3.3381028092933183,2.926692889313684,0.0,1.8747563646364762,1.1883155036759816,1.1824057479193681
2024-12-20,52.8188554974929,29.335421921766603,7.333059755530573,3.338861726882202,2.9273582728677128,0.0,1.8751825904483457,1.1885856671755517,1.182674567836117
2024-12-27,52.819095665894054,29.335555310521695,7.332638397084451,3.3388769087538095,2.9273715836248164,0.0,1.8751911169414013,1.1885910716985506,1.1826799454812282
2024-12-30,52.82510058583647,29.338890423682663,7.322103190438349,3.3392565004200785,2.9277043918976533,0.0,1.8754043044712523,1.188726200748752,1.1828144025047833
2025-01-21,52.85514567789448,29.355577370870336,7.269391204838602,3.341155754143172,2.929369569000918,0.0,1.8764709696427129,1.1894023071401676,1.183487146469616
2025-02-05,52.83711452279233,29.345562925504638,7.266911303995806,3.3741302278720533,2.928370235513653,0.0,1.8758308249857574,1.1889965510457734,1.1830834082899988
2025-02-06,52.84913392561622,29.352238463052082,7.245816352876545,3.3748977760388175,2.929036382062268,0.0,1.8762575395502943,1.1892670243415298,1.183352536462249
2025-02-12,52.8498552636817,29.352639091886235,7.245915251056376,3.3735789395860936,2.9290763604929566,0.0,1.876283148597849,1.1892832566524678,1.1833686880463157
2025-02-27,52.86188046439928,29.359317849565127,7.293070985284163,3.3060859969168988,2.9297428283759106,0.0,1.87671006900004,1.189553860418551,1.1836379460400348
2025-03-06,52.83783553278711,29.345963372129386,7.3352399688418615,3.304582179591419,2.928410195761811,0.0,1.8758564223860994,1.1890127759741183,1.1830995525281873
2025-03-07,52.81381246554556,29.332621038094537,7.2068744068153014,3.473575930483016,2.9270787749279656,0.0,1.8750035520041828,1.1884721835448433,1.1825616485845973
2025-03-11,52.831827717357314,29.342626650824062,7.175221862794704,3.47476079751218,2.928077227013536,0.0,1.87564313206024,1.188877581766602,1.1829650306713588
2025-03-12,52.98243413513344,29.426272969321026,6.979024726762716,3.4846662143594247,2.936424226184028,0.0,1.8125737612387898,1.192266686431353,1.186337280569223
2025-03-13,53.000564626975475,29.436342585991547,6.947193119535523,3.4858586607504405,2.937429065171641,0.0,1.8131940206573625,1.1926746779059754,1.1867432430120282
2025-03-20,53.00080645069302,29.436476894104015,6.947224817236829,3.4858745655489285,2.9374424676706807,0.0,1.812746027346321,1.1926801196786516,1.1867486577215658
2025-03-25,52.94645166656981,29.406288422379244,6.917310197007456,3.5050895586846114,2.934429984240771,0.0,1.9818113655605578,1.1914569709234817,1.117161834634068
2025-03-26,52.94717566368,29.406690528038247,6.917404785264749,3.5037700739201134,2.934470110042629,0.0,1.9818384651235401,1.1914732630710518,1.1171771108596589
2025-03-27,51.775460788541494,28.755923866957723,6.7643234172285505,3.4262320473263066,2.8695306258210955,2.212988436968273,1.9379806090509668,1.1651060975297212,1.0924541105758785
2025-04-15,51.787001980542314,28.762333807756995,6.776976669278412,3.393559503761024,2.8701702686828,2.2134817309739208,1.9384126014651777,1.1653658096205093,1.0926976279188478
2025-04-17,51.787001980542314,28.762333807756995,6.788122095919771,3.382414077119665,2.8701702686828,2.2134817309739208,1.9384126014651777,1.1653658096205093,1.0926976279188478
2025-04-24,51.787001980542314,28.762333807756995,6.843849229126567,3.382414077119665,2.8701702686828,2.2134817309739208,1.8826854682583822,1.1653658096205093,1.0926976279188478
2025-04-25,51.80963764875891,28.77490558484987,7.080996881261589,3.3838925022049713,2.871424796256176,2.2144492254445347,1.6056429429205086,1.1658751813317247,1.0931752369717127
2025-04-28,51.82119408411654,28.78132399176032,7.060270767322785,3.3846472987396234,2.8720652839443384,2.2149431709822367,1.6060010907424074,1.166135236444626,1.0934190759471223
2025-04-29,51.694356151337786,28.710878613141205,7.287750726772485,3.376363011313509,2.8650355959979397,2.209521859914534,1.6020702307537407,1.163280995330633,1.0907428154381718
2025-05-02,51.57958654007329,28.64713594135232,7.4269817958187785,3.3688669537330282,2.858674765801138,2.204616373439368,1.6651181068273173,1.1606983283324286,1.0883211946223346
