date,CITYLINE SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CINDA INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,VC BROKERAGE LTD
2024-03-22,0.0,38.833728059455936,29.738191487223403,8.71512535078145,0.0,4.001673623507792,4.337725537581639,0.9232354562180408,6.319608362038507,7.13071212319323
2024-03-25,0.0,38.70793411078851,29.641860675829797,8.72556207189494,0.0,4.354565942768944,4.307952370957689,0.8624558917660341,6.292055301656061,7.10761363433803
2024-03-26,0.0,36.73036608205476,28.11204349826195,11.980581002566204,0.0,5.007804410634481,4.362874964392603,0.9138557968868919,6.151684729912102,6.740789515291011
2024-03-27,0.0,36.410984591871575,27.867600893891726,12.348596892775351,0.0,5.274659472466673,4.4371935945971375,0.9486543839136882,6.030133830884997,6.682176339598851
2024-03-28,0.0,36.660442469531496,28.05852658987018,10.642107422310504,0.0,6.429374731709958,4.304291684725848,0.9881359306090888,6.1891640996339365,6.727957071608988
2024-04-02,0.0,36.731950448915704,28.113256113186956,10.574607071563953,0.0,6.083240257993116,4.416662946697992,0.9807942013786538,6.358408680554403,6.741080279709225
2024-04-03,0.0,36.787694928267136,28.166011283720245,10.377948673330007,0.0,6.272081999584785,4.316407035425014,0.9600836919800293,6.368461831456823,6.751310556235958
2024-04-05,0.0,36.89824900154296,28.250655545379466,10.079199551890436,0.0,6.336271822404213,4.309137141468459,0.9674220628107723,6.387465336220963,6.771599538282734
2024-04-08,0.0,36.417046276697214,27.88222905374441,10.16710672542676,0.0,6.895317157619561,4.239755024123488,1.0055485507614368,6.709708426227265,6.683288785399864
2024-04-09,0.0,36.422285197846996,27.88624016432112,10.168569355593176,0.0,6.89630911129469,4.247957511393736,0.9749233587658791,6.7194650639065125,6.684250236877888
2024-04-10,0.0,35.36917425083003,27.080198421418856,10.676276130097547,0.0,8.552196864648938,4.171698921019215,0.929660121059195,6.729812913514584,6.490982377411646
2024-04-11,0.0,35.22823177910933,26.972673161982303,10.450914078780936,0.0,8.762776708847426,4.21652988090109,0.938710280828731,6.965047620148246,6.465116489401936
2024-04-12,0.0,34.24956671484168,26.223353324442357,13.085952675153742,0.0,8.199560020492513,4.195213158937302,1.0077021527796906,6.753140948673137,6.285511004679581
2024-04-15,0.0,34.18538026912771,26.17420864887284,12.326673963036807,0.0,9.123359018404884,4.237609855468135,0.9360513343534549,6.7429854597731484,6.27373145096302
2024-04-16,0.0,34.280525507463025,26.247057080001273,11.958167888274158,0.0,9.085188685190897,4.294537236153637,1.0661578683517332,6.777173144675201,6.29119258989008
2024-04-17,0.0,34.108660199021024,26.115467540635347,12.169902572670575,0.0,9.248831565360002,4.264399425580499,1.0065501496510945,6.826536831752772,6.259651715328689
2024-04-18,0.0,34.091182078071036,26.117420667862223,12.190222731704562,0.0,9.329371679260221,4.2562297194822465,0.9259913816394504,6.833137626983772,6.256444114996487
2024-04-19,0.0,33.81009863377468,25.890718833192793,12.406994200733806,0.0,9.638829462191458,4.253768316736087,0.9891445969273062,6.808308404772055,6.202137551671811
2024-04-22,0.0,33.82097489919998,25.910413631793766,12.557437934352173,0.0,9.597551702830094,4.257004113734735,0.8819162231723049,6.767846042179405,6.2068554527375435
2024-04-23,0.0,33.95019220224624,25.993704762427424,12.454406712219559,0.0,9.945505362056828,4.24151516394819,0.8491357755705833,6.337840246475977,6.227699775055201
2024-04-24,0.0,33.97979591861577,26.806532687098056,12.386639843624836,0.0,9.892692181845478,4.261982407421415,0.8390696738026263,5.600157114479452,6.233130173112363
2024-04-25,0.0,33.98858944204181,26.825825632989208,12.340364396316565,0.0,9.921067759174937,4.254608403967522,0.8277405355507081,5.604187606951296,6.237616223007962
2024-04-26,0.0,34.10654859308815,26.916563514674547,11.958546830705087,0.0,10.010376687552498,4.273863731011234,0.8417654053424912,5.6336203878474995,6.258714849778496
2024-04-29,0.0,33.88013955813792,26.754609464709556,12.067234962454036,0.0,10.392919894716135,4.263333458962716,0.8131330825751031,5.611461869834529,6.217167708610006
2024-04-30,0.0,35.20215185504981,27.81383831968041,10.840187356479863,0.0,8.346492176783244,4.437917036419027,1.0435485139439176,5.852556141243122,6.4633086004006035
2024-05-02,0.0,29.552904327264823,23.413849137762337,8.964416406289876,15.513531147192113,7.718109068900883,3.486968105620903,0.9845341379999264,4.939611970763594,5.426075698205543
2024-05-03,0.0,29.246914202228968,23.091164775976498,9.793280527786091,15.352904384999489,7.879611639181802,3.4643474379458916,0.8343705505031378,4.9675122522749575,5.369894229103159
2024-05-06,0.0,29.243065144515572,23.088125849364356,9.79199167721901,15.35088385679479,7.878574638158425,3.521990568308079,0.8114705044885642,4.944710240203975,5.369187520947224
2024-05-07,0.0,29.22599130661185,23.074645630505465,9.786274531022974,15.341921099253655,7.873974658449748,3.5520144068264585,0.8331320479900758,4.945993648893146,5.366052670446625
2024-05-08,0.0,29.097826742410703,22.95908374844753,10.06435086235811,15.27464226477151,7.875536604972036,3.584347036431306,0.8773877760786907,4.9243040126408895,5.342520951889226
2024-05-09,0.0,29.07386873425668,22.94018014026663,9.800439483155825,15.262065724015777,7.935112535754493,3.6464987680225582,1.0662298188325536,4.937482665809748,5.338122129885732
2024-05-10,0.0,28.864611361361582,22.824390281407474,10.084123108277732,15.15221794945398,8.363708317855936,3.637045580789855,0.8754249868101532,4.8987770881896235,5.2997013258536585
2024-05-13,0.0,28.62149040418232,22.632144921067134,11.708252257432886,15.024593791098214,7.240490515271592,3.6356289437320264,0.9399955815623978,4.94234060406761,5.255062981585822
2024-05-14,0.0,27.966646352020792,22.14012001622709,13.339445412469999,14.680839299584875,7.529467266425645,3.5407825567508793,0.8484978898013865,4.819371193040829,5.134830013678504
2024-05-16,0.0,26.084504605429586,20.678461809629045,17.18920680517536,13.684610317879459,8.690839025658528,3.291629911923967,1.1033833429371245,4.4959782394677035,4.781385941899229
2024-05-17,0.0,24.28750322717683,19.334193291768802,19.594131402398364,12.749506228892832,11.185665378713658,3.1562872447197874,1.017064397998474,4.216329718043663,4.459319110287592
2024-05-20,0.0,25.357398482259182,20.429476594056606,17.529896973774093,13.275363477346602,9.282685902594645,3.000913323258472,1.540854907713271,4.9353056323823985,4.648104706614731
2024-05-21,0.0,21.824173737135677,17.30240471446063,23.926497800032667,11.41523084389464,13.199346018246203,2.924268313160719,1.2594809742137014,4.1517813683139915,3.99681623054177
2024-05-22,0.0,20.52841884636862,16.27200777543952,27.085640110212882,10.735129811415637,13.792208593472125,2.9158797030136423,1.5399313426125767,3.372091448121718,3.758692369343279
2024-05-23,0.0,20.2735315309842,16.069969400792374,27.707134583641587,10.601839057830931,13.921881065586723,2.895431403755992,1.4784247219550812,3.3397649746538334,3.7120232607992825
2024-05-24,0.0,19.857750580131245,15.740397458803487,27.87055789186459,10.384410598585037,14.385844161827391,2.8638732277796857,1.6041737445986741,3.657097329763305,3.6358950066465887
2024-05-27,0.0,19.72507862916251,15.635234024936398,27.983393131655752,10.315031138498899,14.812675767737277,2.842580210457914,1.54703443790398,3.5273694922048593,3.611603167442408
2024-05-28,13.748362362340998,17.118762944068276,13.591634522509713,24.29955337107831,8.966807474655283,12.252695296878793,2.528287970203579,1.3009093910395546,3.0534372230709255,3.139549444154567
2024-05-29,13.841080739187293,17.23421116051463,13.683295933403784,23.6121668294189,9.027279246683968,12.484604815515352,2.533245241761206,1.3384044848132504,3.0849891152979434,3.160722433403676
2024-05-30,13.325160335475179,16.619100652307186,13.076477613775205,23.688547330401388,8.690791248302084,14.452008276580791,2.5326882242567965,1.5004480907836193,3.071870380481696,3.042907847636054
2024-05-31,13.277504697015397,16.544619657634307,13.029711355523855,23.84545513102398,8.65970980573543,14.495849451258314,2.590879846630673,1.4017302918423593,3.122514465147635,3.032025298188051
2024-06-03,13.36508263460594,16.653747366560015,13.115654857255274,23.043176712405888,8.716828936342056,14.793082903906148,2.6634373266820477,1.4633423484555241,3.1336224871184317,3.0520244266686722
2024-06-04,13.400070436854023,16.669903612968387,13.150050674148147,23.05044813054163,8.739648300456231,15.584967267083695,2.678581068238502,1.5125419374192435,2.153774398755252,3.060014173534891
2024-06-05,13.332921842500985,16.58636967925615,13.084154944524837,23.465352691859472,8.69585337405782,15.61590113308418,2.682632632309676,1.3491517520276397,2.1429817000070255,3.0446802503722097
2024-06-06,13.344970063179776,16.60135785998025,13.095796182000827,23.434816095740256,8.703711333601772,15.618170240679108,2.6686600042747606,1.3379822317450638,2.1471044300491497,3.0474315587490355
2024-06-07,13.247847708549088,16.480536085349474,13.000487271232359,23.83994044771518,8.640367247047575,15.623871835792402,2.6476102200784513,1.359533490704238,2.1345528078822773,3.0252528856489587
2024-06-11,13.406250789572605,15.121896680150002,13.155932690282679,24.8569009608899,8.757039861000386,15.416270242689365,2.7360045349191737,1.3342430673935206,2.1540356661714766,3.061425506930893
2024-06-12,13.545629250733121,15.279111901779821,13.292708712325258,24.81075364924927,8.848082670754241,14.84202068621196,2.8056879339123797,1.305951482444195,2.1768000097813416,3.093253702808406
2024-06-13,13.498003111327586,15.22539087487459,13.245971836061193,24.807549247814197,8.816973003499305,15.095365400278396,2.7958231958337327,1.2781410602228218,2.154404380380788,3.0823778897073892
2024-06-14,13.441627412985124,15.16180057666317,13.190648770395589,24.817161322402974,8.78014807419389,15.311430717513193,2.7993771673448236,1.28289560940083,2.1454063048540384,3.0695040442463677
2024-06-17,13.362546965775204,15.07259992161809,13.113044893148986,24.700343985842768,8.728492272783578,15.739987835142763,2.810271684112204,1.2884827109677846,2.132784344370969,3.0514453862376527
2024-06-18,12.9583136151251,14.616635382452806,12.716359284637424,25.91839630745468,8.46444473105461,16.329879920670923,2.693414146902927,1.2751561562237053,2.068265015537378,2.9591354399404435
2024-06-19,12.944139021915662,14.600646815823648,12.702449355821194,25.342407855314107,8.455185805520777,16.776598955584276,2.803211591057181,1.344623710111086,2.0748383316078223,2.9558985572442396
2024-06-20,12.962097221993526,14.620903191032603,12.720072244962338,24.759624800470565,8.466916204748873,17.3096941209138,2.846562599394947,1.2486306551803164,2.105499504214395,2.959999457088639
2024-06-21,12.949219072319245,14.606376978457389,12.707434552817865,24.358299759704295,8.458504123563483,17.788727987268214,2.844264822917837,1.2254689495541125,2.104645125666344,2.9570586277312185
2024-06-24,12.974702235596514,14.631578684157287,12.732441900962655,24.38515655733,8.475149871886869,17.433160100833028,3.0133544750357464,1.2686208228427596,2.1229574377341667,2.962877913620976
2024-06-25,13.096000059571969,14.768366305444255,12.851474882871367,24.106802386822846,8.554382305792391,17.076582875168956,3.13610425414158,1.2608142814250478,2.1588953986085446,2.990577250153044
2024-06-26,13.392622352485816,15.102867424578767,13.142558719901116,22.078107918602573,8.748137687776461,17.73140366870773,3.2528457433184084,1.2857147832919333,2.2074283579464296,3.058313343390766
2024-06-27,13.281316480676994,14.97734773312015,13.033331122973788,22.82767633142777,8.675432054300517,17.45602818672896,3.239410197179836,1.3390342618915483,2.1375278819661836,3.03289574973425
2024-06-28,13.319425864719767,15.020323705986549,13.070728938306678,22.629149757495405,8.700325322402014,17.382285042374825,3.2519784322487153,1.3677882419855292,2.2163963594975513,3.0415983349829694
2024-07-02,13.28112383279501,14.977130484000103,13.033686016402102,22.93141987610866,8.675306215599738,17.291866453482026,3.1902269127756075,1.3609539232300008,2.2254345285703128,3.0328517570364393
2024-07-03,13.271631650601465,14.966221825228146,13.025461152736842,23.016179979124313,8.668987518213125,17.235425636914435,3.1607258942938006,1.3646734162632048,2.2600501604866396,3.03064276613803
2024-07-04,13.276153819880376,14.971321408334518,13.029899442000687,22.804716751929128,8.67194138478102,17.379950409291133,3.161802878489454,1.4026560095108374,2.2698824699106392,3.0316754258722054
2024-07-05,13.694964615156085,15.443608119562855,13.491421606596464,21.799579237714465,8.945507262159293,16.44766808296698,3.217796307066633,1.4906534297007226,2.3414883954899377,3.1273129435865648
2024-07-08,37.079096869356555,11.208937933601677,9.79204511365657,15.875281324219188,6.492630148981323,12.19374201053737,2.335469717286734,1.0535524994202758,1.699447298461895,2.269797084478416
2024-07-09,36.931858185187686,11.164427969454247,9.75302638106267,16.218120369893544,6.466848336568271,12.14113156280556,2.321735512692459,1.0493689109077502,1.6926989036743545,2.260783867753465
2024-07-10,36.7226035652624,11.10117071010605,9.701797832724893,16.31854396308138,6.430207399521519,12.389505364852079,2.3166441579916115,1.0078093533907035,1.7637433078318685,2.2479743452374903
2024-07-11,36.74803756569765,11.108859358329774,9.680813359613115,16.501852521359066,6.434660948069827,12.167175494930111,2.324972913087632,0.9922346700854318,1.791861881136907,2.2495312876904836
2024-07-12,36.94494088136811,11.168382842735202,9.753506757114762,16.23089615020939,6.46913914499735,11.944922459599782,2.3671758223347243,0.9948471485940823,1.864604067986596,2.2615847250599974
2024-07-15,37.50052553915823,11.336334990220688,9.900181743855317,15.515587978059337,6.566423221580692,11.564617695362807,2.3924809211587466,1.026002027251649,1.9022510409243545,2.2955948424281782
2024-07-16,36.73892995705189,11.12627390278872,9.665910064314012,17.476615984802997,6.433066186075301,10.988245328380634,2.3898746765072234,1.1221380113063266,1.8099721233873298,2.24897376538557
2024-07-17,36.614921129081424,11.06861852179509,9.633283687341555,18.10959035947596,6.411351971782064,10.567653595233622,2.5003960028226477,1.038219606059494,1.8145825619940696,2.2413825644140717
2024-07-18,36.23267893137213,10.95306745848783,9.532716830599593,18.71665937449472,6.344420535296316,10.620429145064826,2.5006802715856637,1.0428951757570348,1.838468670809179,2.217983606532705
2024-07-19,36.35584908167487,10.990301552265255,9.565122553815431,18.669853882726958,6.36598789531395,10.37672879906776,2.511176884559544,1.0356633849120938,1.903792497817202,2.225523467846937
2024-07-22,36.33800880385176,10.984908471426689,9.588089598017687,17.970236934433995,6.3628640240376715,11.116615855846227,2.4966461702344107,1.0621510208842748,1.8560477461089058,2.224431375158384
2024-07-23,36.425346226248486,11.011310402152642,9.61806612569151,17.82986816315275,6.378156995810561,11.102809894309553,2.4350616114791346,1.069102907575113,1.9004999377103253,2.22977773586993
2024-07-24,36.34211680069061,10.986150310777855,9.583587548047431,17.690841493745634,6.363583343179176,11.412599504444259,2.425507676817205,1.0747730507955529,1.8961574252986126,2.2246828462036663
2024-07-25,36.32530405858135,10.981067851961228,9.557086243381802,17.81253769276509,6.3606393956313125,10.939378057131885,2.595742639357332,1.1572291366480236,2.047361270423437,2.2236536541185377
2024-07-26,36.45348214500774,11.019815834962628,9.590809540632474,17.327888697271124,6.383083656107851,11.278411656658056,2.604902021033301,1.1275605661265131,1.9825458059348284,2.2315000762654873
2024-07-29,36.2946174829904,10.971791360616095,9.549012690880659,17.627074822098873,6.355266109799867,11.318651902658265,2.612145425800206,1.1288894522468795,1.9207755776554023,2.221775175253359
2024-07-30,36.22734681299545,10.951455569607434,9.531313965117622,17.563910436868372,6.3434868698229545,11.482886772562196,2.6073039152649273,1.130907063623991,1.9437313932551679,2.2176572008818844
2024-07-31,36.23306328883199,10.95318364899072,9.532817953975913,17.4010640073848,6.344487837119786,11.680284320394577,2.578145441010006,1.1093390465371167,1.9496073207787217,2.218007134976369
2024-08-01,36.30218780764485,10.974079854844744,9.551004422195458,16.822870032014322,6.363500066126666,12.058349038983884,2.6229199773592144,1.1087983476971204,1.974051860422027,2.2222385927117125
2024-08-02,36.661475823574676,11.082691914222396,9.646873780249834,16.63395670685117,6.426480548880008,11.523756190224226,2.6761155525263542,1.0842176979856601,2.0201993752352316,2.244232410250443
2024-08-05,36.498944403554525,11.033558986155542,9.604106268603427,16.590935234369628,6.397990015264618,11.551476224461833,2.6486234288988197,1.4288391701853789,2.011243219875832,2.234283048630399
2024-08-06,36.48812446862848,11.03028814114389,9.601259177912251,16.33844517453879,6.396093362176318,11.728856678081133,2.65892156687471,1.48703695782756,2.0373537665524695,2.2336207062644045
2024-08-07,37.032379556398084,11.194815381932708,9.847335048661709,16.211621543139458,6.491497179306103,10.48579902208452,2.585824583800269,1.5806395379237237,2.3031508628014756,2.2669372839519513
2024-08-08,37.21272719394182,11.249334117456982,9.846945653232634,16.439831583481347,6.523110761647652,9.915585941467913,2.561783607762121,1.6775388470513857,2.2951650285489484,2.277977265409203
2024-08-09,37.072875615744685,11.207057260891377,9.753770236264204,16.665947859147483,6.498595833461479,10.171648363817749,2.5224434316025786,1.6647220347354281,2.173523113924915,2.269416250410105
2024-08-12,37.06128550695791,11.20355359383896,9.750720910949081,16.01567454343802,6.496564174696949,10.852593279418382,2.429018579205583,1.680070468118034,2.241812181529373,2.2687067618477035
2024-08-13,36.88588436330823,11.150530173673705,9.704573358974171,16.943793649379224,6.465817675474156,10.505468838005077,2.389444865820458,1.6775187248284071,2.0189987704997687,2.257969580036804
2024-08-14,36.543925565602734,11.04715670282475,9.614604952485841,17.280473367120276,6.405874874138274,10.640378566270597,2.434162016792985,1.6643741993840548,2.132013184709541,2.2370365706709494
2024-08-15,36.74674443848221,11.108468448520153,9.667966032595968,16.942412077776964,6.441427494763207,10.567910950133799,2.4624644557056414,1.614171183522178,2.198982789597804,2.249452128902075
2024-08-16,36.65505790512067,11.080751790117775,9.643843561238818,17.18868458563686,6.425355536119818,10.41947129374958,2.51118558883292,1.6181923628955455,2.2136178389450896,2.243839537342922
2024-08-19,36.691726828883006,11.091836733529213,9.653491052868441,16.773367230297172,6.431783322236259,10.62433064594204,2.64797668804396,1.62357097837083,2.2158322941502986,2.246084225678778
2024-08-20,36.598206382511556,11.063565686836954,9.628886084110293,16.796511871939146,6.415389892456701,10.943611521676118,2.6305125467971244,1.6334961499992768,2.0494604925464968,2.240359371126334
2024-08-21,36.92057223810818,11.1677720728031,9.713699642143835,15.525871915907445,6.471898198630305,10.985283333797195,2.9168895985015113,1.8198876307127032,2.218032370944365,2.260092998451365
2024-08-22,36.92865550211864,11.170217106685318,9.715826326373413,15.400612066956132,6.473315133921853,10.924440067374535,2.9107709103364967,2.011923155790321,2.2036519149485514,2.2605878154947425
2024-08-23,37.07898785368122,11.215689788598047,9.75537834902784,15.356106203566158,6.4996672627295835,10.511616010101298,3.009330201884086,2.0840263781389634,2.2194075411894576,2.269790411083351
2024-08-26,37.06641342464963,11.211886262572914,9.752070051800036,14.665729465557959,6.497463060040809,10.633527675813363,3.6011009757989374,2.0868465365680247,2.2159418798456634,2.2690206673526605
2024-08-27,37.16163759475529,11.24068976596131,9.777123265523631,14.613374821753622,6.5141551397571895,10.524846693625065,3.610352258030066,2.039984185802222,2.242986459430316,2.274849815361287
2024-08-28,37.34180356738606,11.295186551781399,9.824524430721814,14.779382494936428,6.545736877607937,10.001499297897793,3.631955603599757,2.0616269675084835,2.2324055323602736,2.2858786762000607
2024-08-29,37.20533806259966,11.253908327721765,9.788620736801262,15.110019338992059,6.521815502584105,9.96345110525191,3.6377448374768147,2.0173299355740837,2.224247213298053,2.2775249397002906
2024-08-30,37.09578382308551,11.220770250429439,9.759797321760432,15.088876938844967,6.50261146964574,10.176168816366395,3.6448174475977027,2.0185848949276233,2.221770460914922,2.2708185764272693
2024-09-02,37.222924790895426,11.259227979103297,9.793247755994013,14.986115258753488,6.52489832357732,10.07727535946158,3.602820399287987,2.025503331760541,2.2293852898129813,2.2786015113533677
2024-09-03,37.545757990834815,11.356878892290812,9.878184271021444,14.877830076775659,6.581488551693809,9.48356152249622,3.6409377629126243,2.095146730894745,2.2418504539153896,2.2983637471644793
2024-09-04,37.30407909604255,11.283775615493244,9.814599227465855,14.219737016913683,6.539124061951728,10.609421165539933,3.617637871900195,2.100636721585287,2.2274198505933294,2.2835693725141946
2024-09-05,37.267040677126055,11.272572197037842,9.804854522691118,14.074825893989082,6.532631506118092,10.813419979774965,3.614045996956904,2.125009620499621,2.214297540275527,2.281302065530787
2024-09-09,37.199766487570116,11.252223032065588,9.787154870941395,13.860322144350738,6.520838847450901,11.146497642665887,3.607521947527555,2.1041562921313024,2.24433485958715,2.27718387570937
2024-09-10,37.232713655544316,11.26218892479356,9.795823178997312,13.55947529039206,6.526614237812865,11.258700245640302,3.6438279505438644,2.1610684558402293,2.2803873236878567,2.27920073674763
2024-09-11,37.222062805945576,11.258967245022905,9.793020970156435,13.799566123107931,6.52474722410876,11.005379994544986,3.6427855912943086,2.19518630843439,2.2797349924439896,2.2785487449407196
2024-09-12,37.54431353953079,11.356441973197857,9.87780423990967,13.20387363975916,6.581235350260954,10.79975518130591,3.7780594251394706,2.333591024647016,2.2266503011778727,2.298275325071296
2024-09-13,37.66639959094864,11.39337068564332,9.909924739730751,13.204353258005606,6.602636115426601,10.535058776228258,3.7928260903871873,2.3557910301968894,2.2338908901654153,2.30574882326733
2024-09-16,37.723912560936114,11.410767267037231,9.925056241820776,13.189448708862336,6.612717705832602,10.38009291255855,3.8842123419512737,2.3134153138187856,2.2511074671941222,2.3092694799882096
2024-09-17,37.756543014882595,11.420637359785424,9.933641223298821,13.18786879946972,6.618437578611247,10.386446151352363,3.8184842000543338,2.313896439244335,2.2527782799253426,2.311266953375814
2024-09-20,37.75643867434456,11.420605798753835,9.933613771594105,13.187832354678536,6.618419288500904,10.386417448317257,3.81847364763973,2.314166395648977,2.252772054352792,2.311260566169301
2024-09-23,37.80481010141206,11.435237236989463,9.953257782297712,13.029988705389279,6.626898435294305,10.376065671652213,3.8247491860684337,2.3791130783099166,2.255658179288109,2.3142216232985158
2024-09-24,37.81383467541925,11.437966999272573,9.955633773903754,13.033099158717022,6.628480375137596,10.378542593829737,3.839500759774387,2.401130758895662,2.19703684241237,2.3147740626376496
2024-09-25,37.80441782634245,11.43511858122923,9.953154504040821,13.028608342733344,6.626829672429527,10.278697234996871,3.875069272646898,2.4874172451320975,2.1964897102704235,2.3141976101783355
2024-09-26,37.85569171569668,11.450627959196105,9.966653903637715,12.994465497871166,6.63581759899817,10.205358803692535,3.8803250042399187,2.4942543799456702,2.1994687951723373,2.31733634154971
2024-09-27,37.91520505709606,11.468629614960072,9.982322587777244,12.925951340886202,6.646249839444312,10.137455094851113,3.8961382578519,2.4994244323865433,2.207644323730839,2.3209794510157207
2024-09-30,38.28188267370933,11.579542631695741,10.078861542247859,12.629822369285776,6.710525663533194,9.641197001223103,3.8847833434456733,2.636375541117447,2.213583610747781,2.343425622994093
2024-10-02,38.389880143796994,11.612209815795708,10.107295137251644,12.546875899342066,6.729456806517906,9.457936461214949,3.9128829724509373,2.743844504683475,2.149581570326773,2.350036688619551
2024-10-03,38.782292962112834,11.755319152333424,10.211603168611976,12.231171145317376,6.7982438176075215,8.785117812764403,4.127453134082725,2.7613413647160803,2.1733992013657857,2.3740582410878734
2024-10-04,38.92438378266725,11.798388368118726,10.249016507602056,12.275983790770736,6.823151268111196,8.817304785306288,3.9098124947974697,2.6096355126638,2.2095671586443664,2.3827563313181153
2024-10-07,38.870784344596835,11.782141817108476,10.234903463998101,12.25907958397274,6.813755690370463,8.805163229400696,4.046255422524798,2.7194180915318324,2.089023115024616,2.3794752414714413
2024-10-08,38.77326791316168,11.752583565479654,10.209226820762805,12.228324822681829,6.796661794510133,8.783073423115258,4.134438846270918,2.7975919083304497,2.1513251330122336,2.373505772675043
2024-10-09,38.82670890987335,11.76878209125476,10.223298145836022,12.245179060196753,6.806029598674182,8.795179088259971,4.068238640713463,2.6836533348426057,2.206153966815675,2.3767771635332173
2024-10-10,38.86044691580822,11.779008434181803,10.224075262571768,11.835571894572743,6.81194361697344,8.5930533596032,4.489887920332116,2.7697503255750524,2.2574198346608036,2.3788424357208564
2024-10-14,38.851661661398055,11.776345531564703,10.22176388662478,11.827066678003753,6.810403628052765,8.546180702388895,4.587406099864439,2.7502137475293145,2.250653418241351,2.3783046463319497
2024-10-15,38.81187391840013,11.764285449976734,10.211295842347782,11.71495992589387,6.803429136417718,8.534587853041547,4.606428506197636,2.9398587133685536,2.237411614893706,2.3758690394623203
2024-10-16,38.852048350015124,11.776462740934212,10.221865623322062,11.727086159669767,6.810471411654495,8.45171274414937,4.609916986407729,2.9456032956850153,2.2265043706848173,2.3783283174774126
2024-10-17,38.87509783892323,11.78344928241276,10.22792987960483,11.734043407841773,6.814511813433258,8.456726833944478,4.5888929001203085,2.9107875925758764,2.228821159097119,2.379739292046364
2024-10-18,38.557212576034935,11.687094930112707,10.144295153023487,11.489790653337986,6.758788921410083,8.328310881092559,4.59214873132319,3.887286197875102,2.1947920115654798,2.3602799442244695
2024-10-21,38.54040828286337,11.682001372865995,10.139873990330925,11.385487762176828,6.755843255400223,8.291253628930875,4.688878493230498,3.934957584970146,2.2220443598900457,2.3592512693410996
2024-10-22,38.620045540182936,11.706140259577069,10.160826330748012,11.140899675761927,6.769803066718056,8.280118919023254,4.770648599555292,3.9607555040107574,2.226635840010477,2.364126264412223
2024-10-23,38.65577650645163,11.71697068965298,10.170227048375551,11.075239530301028,6.776066435951293,8.250573877952192,4.763745030383782,3.9963914390547783,2.2286959062009557,2.3663135356758147
