date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,HANG SENG BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-03-01,10.757750651025862,4.214703946028311,1.495200103289284,1.0949855945828106,0.8623572232671464,0.9569785269843201,0.3715943696628301,0.0,0.0
2024-03-04,10.764354425975192,4.210946117667071,1.496541150983205,1.096374649337085,0.8506928909822684,0.9518067289896449,0.37196124604890385,0.35425031888949227,0.3090653558221935
2024-03-05,10.778800475775878,4.19670293882392,1.4985013551564512,1.092851715334623,0.8424162391633815,0.9455557489161839,0.3730712223761971,0.3543069861019909,0.30572374287897386
2024-03-06,10.807028187946791,4.195214934937851,1.5067422400328843,1.092599510018724,0.8409207762363922,0.9431113800793491,0.37274709526787386,0.35420898103427156,0.30362062983778665
2024-03-07,10.840219985321259,4.190742216391651,1.5169605652623326,1.0919001781966837,0.8333176954415829,0.9411919856462712,0.3726232452776706,0.35425618423808486,0.30458806183673276
2024-03-08,10.876274058788185,4.19039383805317,1.5165446162386311,1.0884849095611773,0.8305476618871125,0.9356006212734636,0.37191753401273886,0.3541627125473654,0.3046628391893083
2024-03-11,10.886044187260634,4.179729816434449,1.5171852478388994,1.0881440977560606,0.8324066268721406,0.9361701022227562,0.3718370829285367,0.3541440182092216,0.0
2024-03-12,10.89348681922474,4.1755812810795865,1.5157058947578057,1.0864925931885843,0.8342493090886454,0.9339822383995937,0.3711331476257287,0.3541346710401496,0.0
2024-03-13,10.883123145516223,4.183313338786835,1.5112573433172412,1.0850723702990397,0.8346109604072078,0.9346745925599217,0.3714941072537799,0.0,0.304711911826936
2024-03-14,10.85388091965575,4.187309033906617,1.5123007444328196,1.0854129671192676,0.8398163521275277,0.93327488670649,0.3719544553305731,0.0,0.3043567194022022
2024-03-15,10.846635583062831,4.185027632962552,1.5117996520460417,1.086446067654529,0.843713990770161,0.9342486280445597,0.37305975807333036,0.0,0.30415996149323776
2024-03-18,10.871613765926636,4.18542311635957,1.5026067112637855,1.086686439454383,0.8444521600796948,0.9315435246000475,0.37339835927296144,0.3539692261475762,0.30225080221029343
2024-03-19,10.897141169750768,4.174788519629088,1.5008634642318683,1.0924299523717589,0.8412377621075443,0.932201457810268,0.3745924601219022,0.3539860510519057,0.3017717597953563
2024-03-20,10.918451864642414,4.1497016198418075,1.4915548054965015,1.0952654488248246,0.8409003760398926,0.9336132822684016,0.37549212514507674,0.0,0.0
2024-03-21,10.931108155897881,4.149522551450312,1.497000933556269,1.0944405050712112,0.8425175764968749,0.9348338356058158,0.3761695518763967,0.3539509991678859,0.3017156767809247
2024-03-22,10.955533336871467,4.1265322777688835,1.4967649175372026,1.0976692649686406,0.8475217002991531,0.930590468547134,0.377115952744931,0.35396735671376184,0.0
2024-03-25,10.957082793720602,4.1113934157965835,1.4971363880568753,1.0969130976850587,0.8474707488805417,0.9261847692031798,0.3774418137531171,0.3537897605013949,0.30172035036546063
2024-03-26,11.009768420651188,4.052629521109063,1.4896836003935738,1.0963770936217971,0.8493738325035894,0.9235150775086968,0.3767365231107936,0.353782750124591,0.30198207109947506
2024-03-27,11.0270745499596,4.03528713413182,1.4894994845307792,1.0958515677350653,0.8496828499131078,0.9237095453612386,0.37740017211490157,0.0,0.3020591852443186
2024-03-28,11.037790289464798,4.0177006271399245,1.4893749335028956,1.0945428846140561,0.8502941080345676,0.9217238981937785,0.3761499882515292,0.0,0.0
2024-04-02,11.051185834287706,4.01178016026644,1.4892063334091676,1.0957945042762471,0.8430325873041107,0.9195342269669183,0.3764449847929701,0.0,0.3019240056594575
2024-04-03,11.036870232277295,3.999877991038492,1.4944660506684613,1.0965937153866223,0.843062961877818,0.9197779338543004,0.37693750149611716,0.35374870611290476,0.0
2024-04-05,11.04288697270059,4.002346224224937,1.4929867201417,1.095988368824681,0.8433756190475157,0.9205285549927669,0.37613049580282737,0.35361234764201566,0.0
2024-04-08,11.071366640309696,3.9973268586308826,1.4927497050065561,1.0959138856969395,0.8433442865064839,0.9183833764262505,0.37576132790700006,0.0,0.0
2024-04-09,0.0,4.015860713209359,1.4932671989553132,1.0970760262330037,0.8418722178393441,0.9174292970470698,0.3765113462270036,0.3535882115384467,0.0
2024-04-10,11.102280946826728,3.986375352810826,1.4930247070508793,1.095179914497876,0.8443520914970356,0.9068788290601761,0.37548236314906075,0.35363260514617273,0.30194269770481585
2024-04-11,11.114816996023857,3.986711015215348,1.4925919254516864,1.0938742003614141,0.8442546919216847,0.905853336721704,0.37452439582444563,0.0,0.0
2024-04-12,11.138602530282123,3.979643015469054,1.4862299709886906,1.0910172100156068,0.8463087654591245,0.906704516391187,0.3734533603174579,0.3536045670781352,0.0
2024-04-15,11.161246092721266,3.9815237529968748,1.476265942559858,1.0905808208516596,0.846065768869466,0.9032436795200781,0.3735493439703729,0.3533241863977601,0.3017347487002042
2024-04-16,11.185606500834528,3.9740181537766963,1.4661275453859004,1.0913458909411877,0.8462219409084349,0.9009925030373459,0.37405636570071804,0.0,0.30130015864562276
2024-04-17,11.225129232574869,3.9685719179427945,1.465534914087814,1.0898645510195504,0.8470263343883859,0.897987079159348,0.3745177601483434,0.3532975502331244,0.30121604444151023
2024-04-18,11.25379114762622,3.9661104092196675,1.465255468009707,1.0897705674154887,0.845743555391579,0.8898668854877874,0.37510889608280107,0.35328586770477544,0.3011576317997654
2024-04-19,11.300780458942054,3.961101623323287,1.4646854447404816,1.08782739378316,0.8392680701180877,0.8859698136621056,0.37375839580566067,0.35328353119910566,0.30101744145957776
2024-04-22,11.316271491532781,3.948236407207397,1.4723397438544967,1.083207748233072,0.8402635804158052,0.8920510229498418,0.37304130352355586,0.35328820421044527,0.0
2024-04-23,11.349551397888206,3.942090906629651,1.4777406935355069,1.0822514491735051,0.8413119237797279,0.8895053532924888,0.3718940792396875,0.3532928772217849,0.0
2024-04-24,11.365655501528618,3.857148453314262,1.490185922757251,1.0801750853719756,0.927299776461895,0.8889856723744248,0.3709707903322234,0.35331413942337997,0.30089360665907877
2024-04-25,11.371989235676136,3.8604824132544904,1.5015126012927067,1.078413617112575,0.9217774873684412,0.8900966574553547,0.37102686646829847,0.3533118029177102,0.30087725111939023
2024-04-26,11.404817140336728,3.8586232416740023,1.512562997378732,1.0754285909290744,0.9168970831125931,0.8882988238217099,0.36739724510061517,0.0,0.3018912945800804
2024-04-29,11.39948289789259,3.8435824210147636,1.523783131255645,1.0738046961235115,0.9175356874962382,0.8879928537312392,0.3663635749922987,0.35323236172493716,0.301760450262572
2024-04-30,11.38854355447965,3.803845053220259,1.5353104209452093,1.0712190887540718,0.9231999838818559,0.8862546458136509,0.3650168078110449,0.352986184453614,0.30154256090624704
2024-05-02,11.348029788660462,3.8085368249953637,1.5471754024733795,1.069945751339409,0.9147888616786557,0.8953726935909533,0.36578488884724286,0.35293481685411393,0.30100973880597776
2024-05-03,11.355725589021933,3.7969640410522776,1.5543471599243135,1.068325939466118,0.918317488879589,0.8965773058272666,0.3651617531674889,0.3528168581665346,0.3009933945697732
2024-05-06,0.0,3.7944282187957916,1.5543603754067306,1.0671754686796775,0.9138291001100323,0.8945097085797878,0.3659369369417632,0.35263982673953015,0.30098872478800043
2024-05-07,0.0,3.7816389053333075,1.5533019553585943,1.0680165430747652,0.9121400400428333,0.8923081493025946,0.36647863162740074,0.0,0.30098125313716406
2024-05-08,11.335324349148399,3.7966139148243023,1.53981562559893,1.070738222645806,0.9120614336062528,0.8914677753747728,0.3670202749454387,0.35256604418752086,0.30081314099334555
2024-05-09,11.337154945631347,3.7693310370320288,1.547234507901277,1.0712390847596227,0.9110492023696308,0.8907962187278172,0.36719539176191635,0.0,0.30110033257236885
2024-05-10,11.355827068049635,3.7707834418985495,1.5292134464577434,1.0705862212491035,0.9073979933971632,0.8917882998560899,0.36715102883507533,0.35265010025943017,0.0
2024-05-13,11.372189754562001,3.767666404593283,1.5213719489049633,1.0675572466885077,0.9036845829314827,0.8929010621547155,0.3672023964345754,0.35277851925818043,0.300428350975272
2024-05-14,11.426419930288795,3.7490899333150454,1.5148486326812098,1.058398767940617,0.9152564515973417,0.8952755107624808,0.36426351597372114,0.3528905940207261,0.3008299522077274
2024-05-16,11.426014359741835,3.7487726029644612,1.514416631169414,1.0576038963663887,0.9142715105653996,0.9027659201122411,0.36332663633578405,0.0,0.0
2024-05-17,11.405880745061694,3.726832791411136,1.5145884791386506,1.058063365534572,0.9167405502727535,0.9065296521463045,0.3637955011048939,0.35225440630091726,0.0
2024-05-20,11.396062995862692,3.739713922122835,1.5145777386405732,1.0592310724855356,0.9183868071202235,0.9023822181533205,0.3637030207466666,0.0,0.29928658933183777
2024-05-21,11.402379183915915,3.736620546601812,1.5142069439584727,1.0589062611445508,0.919530903654544,0.902241270130074,0.3624766753459829,0.0,0.0
2024-05-22,11.380894727453033,3.7488705376277984,1.5148056099817377,1.0567017272163683,0.9109316873113199,0.9030727761423094,0.36651858628024825,0.35226841564623546,0.297792259164562
2024-05-23,11.406452055503335,3.74420493997953,1.519332963410406,1.0561143013578305,0.8993239033538467,0.8983627408506913,0.36671004733293044,0.0,0.0
2024-05-24,11.406596351760111,3.75070298334433,1.5199451531216848,1.0583708099571436,0.88802523560082,0.9005345582877741,0.36766735259634153,0.35217268511989436,0.0
2024-05-27,11.40127513543008,3.751346227104397,1.520251023827799,1.0607227408772009,0.8787102537865977,0.8994141562261684,0.36801992112018317,0.0,0.0
2024-05-28,11.414320637790397,3.7505905676877145,1.520075253241873,1.060900780977068,0.8715421387654465,0.8987693340798618,0.368193431531731,0.35213766175659883,0.0
2024-05-29,11.462449743631108,3.693078800885546,1.5177690675040618,1.058500027488577,0.8653199347401808,0.8969659110570485,0.3673178474493428,0.35228401271735643,0.29783895698228935
2024-05-30,11.469919059576602,3.689571565954914,1.516558029648029,1.0589488402147547,0.8662478250482055,0.8983382898733294,0.36736688015795654,0.3523774083528111,0.2977689102556983
2024-05-31,11.4581881578947,3.700093939684214,1.515788531042003,1.0587336953148165,0.8653699538362059,0.8974837565398004,0.3673660878186327,0.35213483155871006,0.2978519895839002
2024-06-03,11.472161602314443,3.69102231147719,1.5157469958427123,1.05995385012993,0.8639751365077611,0.8995194386589164,0.37118079252650693,0.0,0.297844989269413
2024-06-04,11.56464742388075,3.6790229277415687,1.5148731185840212,1.0569659899011459,0.8512787267917763,0.8956137111952036,0.36968937085813947,0.0,0.29784265583125064
2024-06-05,11.673927849273262,3.675728038386254,1.5086152761188674,1.0533178553430556,0.839450580082264,0.8900644872312041,0.3649968267135743,0.3519493698935633,0.2982276731280449
2024-06-06,11.735427945481199,3.6738064800607844,1.462993713249596,1.0529606992979204,0.8358143927275652,0.902289551772139,0.3663431271957465,0.3519447030172385,0.2981226684107373
2024-06-07,11.792346503864831,3.6480838664795714,1.4307960234440638,1.054293629179422,0.8382672095863426,0.8984522360484711,0.3647205616357764,0.351925568824307,0.2981320021633869
2024-06-11,11.839281512406947,3.660627814012902,1.4209816338686934,1.0712533517568767,0.8388015669255298,0.8959733360179147,0.36353802651071704,0.0,0.0
2024-06-12,11.88567178447693,3.655814033755172,1.4390511956386964,1.071365179447371,0.837743035371296,0.8803630967322857,0.3632927914936025,0.3519279022624693,0.30688239527234723
2024-06-13,11.916267284304526,3.6691901460066028,1.4423461549971563,1.0721850749476136,0.8373396305817821,0.8801710407708921,0.3633394602568503,0.3519069013190078,0.3069360643500822
2024-06-14,11.920574811152296,3.661366790544549,1.4435002735122742,1.074685213932324,0.8354520237815752,0.8771614235646819,0.36220490062040966,0.0,0.3073210816468764
2024-06-17,11.938588953765944,3.6612040332327225,1.4516559899055494,1.0734426441102227,0.8353049051723129,0.8754025012122543,0.361548812479167,0.35196757071122997,0.3073864179154233
2024-06-18,11.968230618742776,3.655616638887263,1.441606184420852,1.0740809514526681,0.8393565005224328,0.8733998745781467,0.361786641163554,0.3518130971048798,0.30785777242422596
2024-06-19,11.957706434613417,3.645115187112482,1.4417409638091117,1.0756276942729894,0.8340285611662491,0.8766716115600146,0.3622696628631686,0.0,0.3079487765125592
2024-06-20,11.9907759202508,3.5950531660902048,1.4394474274392992,1.0795144788856998,0.8337999822307377,0.8763819572140409,0.3623069512050036,0.0,0.0
2024-06-21,11.994229408731137,3.612016790176267,1.439669029394705,1.0801490153920748,0.8342158009112755,0.8769204634062808,0.36260936479084926,0.3518270977338541,0.30799311183764455
2024-06-24,11.998201387171155,3.6151036441856528,1.431991877834154,1.080053017746074,0.8340724111361967,0.8789608964054954,0.3625183607025161,0.3518364314865037,0.3082334559683707
2024-06-25,12.032514595349092,3.611425669620342,1.4320268794065898,1.080072301279048,0.8342842593200837,0.8772592739605835,0.3626461117750306,0.3518450838752098,0.30877248018388265
2024-06-26,12.025577283692307,3.6126280996391738,1.4340609234521158,1.0813988515406139,0.8326204992427947,0.8779843852026696,0.3632878072696877,0.351798415111962,0.0
2024-06-27,12.02358686093979,3.626797524863301,1.4400909943513625,1.0807396085909755,0.8340229749152883,0.8754858842915492,0.362326211403596,0.0,0.0
2024-06-28,12.017657594569158,3.6492190934793265,1.4400023237011916,1.0798832367853788,0.8438593128100141,0.8760712132539554,0.3619435275449641,0.35186083924968226,0.0
2024-07-02,12.061197892980072,3.643809806552351,1.438427301529827,1.0763143634694836,0.8400548952284672,0.8688080826390329,0.36041719769527897,0.0,0.0
2024-07-03,12.137670676776079,3.6254375199718183,1.4377645165976134,1.0653083084902342,0.84279411216239,0.8697445103799167,0.35814265494109365,0.3516109742118657,0.3085596375854719
2024-07-04,12.148213265454237,3.6272970188341165,1.4373337842741971,1.0653913489812556,0.8429045001452317,0.8665207009276542,0.35736423078528273,0.351439073026925,0.30866223731603876
2024-07-05,12.183696449545966,3.6469434914685586,1.4362805653945594,1.0658910889507263,0.8368120488625606,0.8696737258930738,0.35538951242555855,0.351597636246892,0.0
2024-07-08,12.163987974028895,3.6437132368877667,1.4349598270447166,1.0662222622264996,0.8530932876434024,0.8685029557039511,0.3557619820928851,0.0,0.30862259651104706
2024-07-09,12.151065071601584,3.6388994347472856,1.4349668224808916,1.0663025045430512,0.866306523990096,0.8691872679250874,0.35567663777154995,0.3515789817504253,0.3089234002665726
2024-07-10,12.16333744510086,3.637301457934579,1.4352020929903297,1.0665426905123083,0.8670100130336,0.8673194305028692,0.35561601065803317,0.351590640810717,0.0
2024-07-11,12.177559166844663,3.6273648932195104,1.4348579175305192,1.0681282434303683,0.8658006000550466,0.8651425626921835,0.35556704260480804,0.0,0.30864358281957205
2024-07-12,12.190407553885837,3.6205107975006,1.4353592571230616,1.0688395580351402,0.8634938782944561,0.860964249291961,0.3562176181690844,0.3529897280457199,0.30810493423409596
2024-07-15,12.199228798902531,3.624763980722392,1.4352013794558398,1.0689781889256325,0.8597777113896997,0.8560864342468542,0.35601241870795064,0.0,0.30800699812764576
2024-07-16,12.187917178607531,3.629604920491608,1.4350411559856873,1.067736886085369,0.859575310103036,0.8559986368592336,0.3574941686804216,0.3529547508648448,0.3079300483297206
2024-07-17,12.199843930923521,3.6322259332086695,1.4353582824256215,1.0675919453114469,0.8630127601760833,0.8576709565039842,0.35843609949776317,0.35284515569810293,0.0
2024-07-18,12.226428920200632,3.612943027383115,1.4373957265297148,1.067628955832437,0.8610770763502158,0.8561085584796636,0.358021036951379,0.0,0.30926384482709
2024-07-19,12.215444028747626,3.6190605269909164,1.4386580296693756,1.071989080618848,0.8595625877364458,0.8596955849690051,0.3595972253122126,0.0,0.3090819634865396
2024-07-22,12.22338409131472,3.9089190272048926,1.4390078014781265,1.071771634480784,0.8634978143932106,0.8589583919140097,0.35899260976360614,0.0,0.3089840273800894
2024-07-23,12.232677103883432,3.9044256346957233,1.4403276071031457,1.0737552043990815,0.8590370019621204,0.8585770566972373,0.35936601215575603,0.0,0.3088534459048225
2024-07-24,12.242615086340232,3.9153348588474386,1.4398663746780065,1.0732363855433498,0.854890074752203,0.8579815911791479,0.359006913098772,0.3528078467051695,0.30881380509983075
2024-07-25,12.244853625916235,3.916730359755496,1.4417972176620408,1.072842896922129,0.8590842118290535,0.8536001163215303,0.35902323578318035,0.3528035328528616,0.30871586899338055
