date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,HANG SENG BANK LTD
2024-10-10,48.815161300707885,21.442168728495464,8.313564654600059,7.854014752115347,4.3751302086147605,2.3292031302195833,2.8408654156454207,1.713304112653891,1.2043079490618442,1.1122797478857478
2024-10-14,48.685133497090696,21.43452266832335,8.23165498343748,8.175010705659053,4.368887816450585,2.3261396779025887,2.766214877412749,1.7139198128809743,1.1864960530779252,1.1120199077645996
2024-10-15,48.530941571106055,21.381504653631133,8.272207117529701,8.285851041849062,4.407414799403256,2.3388567452193683,2.801601326272086,1.7123923355359945,1.161247574120291,1.1079828353330479
2024-10-16,48.58564733634097,21.372754798932466,8.301326818595681,8.211609097752987,4.409905590703757,2.3794415872760166,2.7651787970149324,1.7127812458147424,1.1542429479007938,1.1071117796676504
2024-10-17,48.64152670859153,21.35737226751731,8.303993262694917,8.172475507424094,4.4530207963337824,2.3720738462862774,2.760423243021345,1.7141654004014228,1.1186088987275913,1.1063400690017366
2024-10-18,48.73269909037787,21.364123484442228,8.316428463624236,8.056768710075083,4.450088482778016,2.380972365844353,2.761675565503547,1.7115793596153683,1.1189766048677832,1.1066878728715155
2024-10-21,48.68474786276227,21.37778201517534,8.314971818805361,8.089732816942398,4.451807567133208,2.386131106319896,2.7633772003311847,1.7043570744057817,1.1196945774900815,1.107397960634472
2024-10-22,48.74814053273666,21.366807840474326,8.276033485191679,8.09645709901606,4.448803256058227,2.3833095347612017,2.758196071210596,1.6963414877588852,1.1191003921173424,1.1068103006750167
2024-10-23,48.776098644473194,21.358476908420087,8.307999751079002,8.057721946914139,4.447268886778442,2.379842556366078,2.7527173597705845,1.6948051941145261,1.1186659929623022,1.106402759121646
2024-10-24,48.776915858255045,21.350035081861048,8.298694213649394,8.050676196190262,4.4452998963345305,2.4084328357938705,2.7515695633227715,1.694184479429683,1.118225138094282,1.1059667370691137
2024-10-25,48.79857290957334,21.342303245510337,8.261970943528027,8.053932142845918,4.4599784049087665,2.40994862897771,2.7507371193743477,1.6905997997646607,1.1263686085144458,1.105588197002449
2024-10-28,48.78431429940532,21.33780249391232,8.25463009394794,8.076676804869296,4.453915218965092,2.420222521318935,2.751176556893767,1.690016438759037,1.1261291235758724,1.1051164483524234
2024-10-29,48.77060354986503,21.335388973419242,8.247285446894074,8.09707012828722,4.447175489231058,2.4243196695451865,2.7545823854961102,1.6895474163027688,1.1293735816946415,1.1046533592646723
2024-10-30,48.77400774026849,21.327759428636973,8.256549430848747,8.104089526082529,4.437795900933102,2.424872725974748,2.7522718548154446,1.6893988280885393,1.128976891425789,1.1042776729256445
2024-10-31,48.796499387304785,21.337045556701316,8.229179290662403,8.09631531579567,4.432142943852496,2.4259730451377246,2.756542999188721,1.6920519655984334,1.1294547469540046,1.1047947488044556
2024-11-01,48.82551330193907,21.339208225710596,8.247598470360611,8.077763846714841,4.408143501260882,2.411037839676619,2.753339854709169,1.7029474040233552,1.1295548698964615,1.1048926857083992
2024-11-04,48.79352324205934,21.35263074002598,8.270616647278095,8.063656597464714,4.408288930143692,2.4104166054491944,2.7578270171329873,1.7072021743469181,1.130257788747861,1.1055802573512261
2024-11-05,48.807595434326615,21.330649350729303,8.270220863192467,8.096847266239383,4.404191731262392,2.4107651573036692,2.7506406215077295,1.6969929884892994,1.1276136210349978,1.1044829659141489
2024-11-06,48.86217467423884,21.309314060780935,8.258272290112206,8.088784889903517,4.398560869328806,2.4057645678262993,2.749338909574211,1.698140359086955,1.1264465710361897,1.103202808112041
2024-11-07,48.86592487951032,21.293236685822325,8.221787444806248,8.126065526771821,4.403031383643182,2.421922398602606,2.7456913264541765,1.692415674620205,1.1275472076923518,1.1023774720767645
2024-11-08,48.7946500263028,21.304789381123747,8.231430600931365,8.14035867138798,4.405780143667211,2.439780768964006,2.753335351083991,1.6987701676021834,1.128143972938955,1.1029609159977694
2024-11-11,48.88695305431313,21.305114952248033,8.111028595112522,8.180271699261066,4.405751815868082,2.436158572331746,2.7465247281117016,1.6970502126086169,1.1281477483607927,1.102998621784309
2024-11-12,48.80179120204658,21.306047411320638,8.13827806931275,8.229595479188093,4.404628509197209,2.441756484054119,2.7522077018143842,1.694167586984288,1.128192562218442,1.1033349938634929
2024-11-13,48.75593063344705,21.302226985521685,8.16929639351072,8.260029818627112,4.399159278176121,2.4371866484517977,2.7461913743548387,1.6989506799219307,1.1279400968760278,1.1030880911127106
2024-11-14,48.81405819785818,21.296594725294952,8.173983653356228,8.179743390751524,4.393309700452911,2.43727320234473,2.7595597429985226,1.716074648694138,1.1266317792807936,1.1027709589680246
2024-11-15,48.71547776652368,21.30323574037463,8.244137450207058,8.201187865304108,4.391859718170582,2.429058185698725,2.7649747744004536,1.7200091973571314,1.126963574668655,1.1030957272949813
2024-11-18,49.42270005270712,20.93535639050502,8.132426382259943,8.01766745595247,4.313966820783346,2.5816169965802493,2.715979651029065,1.6887579935871564,1.1074812617547907,1.0840469948408376
2024-11-19,49.36581326180335,20.968231620949016,8.108112388499062,8.08575528598568,4.282502822953395,2.5913578301681204,2.718948528252021,1.684384662839777,1.1091819257285145,1.0857116728210574
2024-11-20,49.457985395093445,20.973201004781156,8.066386683165396,8.14977739356155,4.268727768493491,2.4843467977356077,2.7203244031030764,1.6836130087487824,1.1094274972948508,1.0862100480226446
2024-11-21,49.474600728378206,20.962058428824694,8.069885339078597,8.26719561234831,4.267694727706648,2.3657731536245254,2.7156758652270727,1.6827308352735924,1.108813109578804,1.0855721999595445
2024-11-22,49.647878249951674,20.970750831729042,8.10180289973438,8.332836529180234,4.266024533162427,2.114841828623313,2.6993208121470005,1.6712782127810841,1.1092581704302749,1.0860079322605727
2024-11-25,49.658274035656675,20.98748414102885,8.130197401580489,8.376610575070785,4.269049741728131,2.0037677537447283,2.7013562329647085,1.6762740540412502,1.110127259301638,1.0868588048827448
2024-11-26,49.60999905382161,21.0134196538167,8.180157103991592,8.406053581881197,4.200544304466092,2.003466839492093,2.7044208162865178,1.6826408029117796,1.1112847603162725,1.088013083016144
2024-11-27,49.524721777744745,21.04430949433035,8.234338347879902,8.563076472387769,4.114979592722992,2.027410727243111,2.6088978909806357,1.680292445913648,1.1128862264234498,1.0890870243734005
2024-11-28,49.489079554841155,21.045625957808088,8.289159817744837,8.635887596775223,4.059264905955581,2.034794672065972,2.562415923966966,1.6817680324208624,1.1128909469915846,1.089112591429732
2024-11-29,49.43555337377088,21.04026199970253,8.384381609013534,8.667685868007792,3.9947933513480796,2.098362017079221,2.495830015806157,1.6818020351890692,1.1126117978226349,1.0887179322601008
2024-12-02,49.47554188581133,21.02852872142027,8.499143817513755,8.660427676593168,3.9180784589418565,2.1043305244014574,2.4313719983127497,1.6825043628175311,1.1119656611338897,1.0881068930539932
2024-12-03,49.36189767010774,21.03173129069539,8.60897769059941,8.660022877335487,3.8221455354818032,2.2002990365890596,2.4315424687081446,1.6829964344419481,1.1121491351798756,1.0882378608611374
2024-12-04,49.37972960890043,20.988388290693052,8.684553885000414,8.702725377486333,3.7630602893137564,2.179512674608193,2.426395359862222,1.6802398233064175,1.1098558939862817,1.085538796842899
2024-12-05,49.26327930283855,20.973081310204932,8.823272473644808,8.69980367971465,3.761275931020765,2.180609193324268,2.427250968862486,1.6776234339914833,1.10905159057082,1.0847521158272393
2024-12-06,49.2254035338375,20.96123281758612,8.91369603962974,8.65718093274574,3.762841788839383,2.179465068401539,2.4256676664536196,1.681835142787921,1.1084820023524309,1.0841950073660092
2024-12-09,49.12433776985466,20.976688027080375,8.965285391768832,8.648908821762166,3.793286897573018,2.1877029340082115,2.427357014319897,1.6833902416143611,1.109075191513439,1.0839677105050418
2024-12-10,49.099031694328865,20.957754918594937,8.995497446046027,8.664136371590057,3.787143710985468,2.212252798135011,2.4221098404333845,1.6784355897189462,1.100582335489379,1.0830552946779255
2024-12-11,49.08918054165143,20.944965522942226,9.04869134151911,8.656715645386178,3.7845121395835624,2.198168498150697,2.4197593794388905,1.6757744800923506,1.099764143686563,1.082468307548997
2024-12-12,49.144399289275384,20.93660409053939,9.04169116070772,8.637175158150166,3.7805878149413914,2.1841199972858925,2.4191224920357346,1.674809797121704,1.0994140537446015,1.082076146198018
2024-12-13,49.10543590780819,20.936060435850834,9.053200738545984,8.632287136716695,3.781329103010943,2.21580342332434,2.4206072566739127,1.6736076950576428,1.0994851392791654,1.0821831637322898
2024-12-16,49.02952349853237,20.93387100065828,9.072818763821864,8.684813042687376,3.7788479161652773,2.23229414847003,2.420939828659811,1.6653610751670753,1.099405062315487,1.0821256635224306
2024-12-17,48.98918156136799,20.912692715553412,9.192678482084883,8.653894182171411,3.775922805376709,2.213606328717903,2.4164727836553506,1.6661012631619274,1.0983932036082567,1.081056674302159
2024-12-18,48.868297762011885,20.914407569992814,9.243852628534269,8.638440874416132,3.764179272239554,2.2014524594009997,2.4169398823968726,1.772785858248613,1.0984908818868209,1.081152810872041
2024-12-19,48.70372172199235,20.923083368556064,9.371034540950163,8.626906125751086,3.7656187589981585,2.236618191144192,2.417652668317788,1.7748293503271724,1.098940218549727,1.081595055413292
2024-12-20,48.627043643663534,20.91496712321141,9.427794310482913,8.65029051401907,3.7599300632796484,2.2513894034723934,2.419890588597775,1.7709328836584004,1.0965841019468632,1.0811773676679919
2024-12-23,48.47680459121237,20.89474479546089,9.573197419450725,8.619641034195475,3.757071538800004,2.317046519835134,2.416503342249545,1.7656330544117278,1.0992384727416065,1.0801192316425203
2024-12-24,48.476793797473746,20.894740143083,9.573195287903657,8.619639114965171,3.7570707022587233,2.317046003926655,2.416502804196229,1.7656549270596882,1.0992382279875872,1.080118991145549
2024-12-27,48.5389110097952,20.88633612291461,9.59941023461163,8.570040284079933,3.754665397851948,2.2952105209189435,2.413675944513239,1.763254542007205,1.0987859576711256,1.0797099856361665
2024-12-30,48.442030182283816,20.880370811171638,9.746343987494473,8.58689968489667,3.7500408789772495,2.257118306992872,2.440770200961028,1.718679728146159,1.0984998525464011,1.079246366529692
2024-12-31,48.44201451725084,20.880362999068698,9.746340341034207,8.586931426963254,3.7500394759511426,2.2571174625231682,2.440769287780499,1.7186790851258276,1.0984994415578222,1.0792459627445397
2025-01-02,48.40884055952722,20.8658818512936,9.90857619399666,8.471443283465558,3.7467815975193766,2.294719646439216,2.413803844888745,1.7139286644085034,1.0977420355489134,1.0782823229122058
2025-01-03,48.337083063961856,20.8501854894167,10.020208492200412,8.382136221532088,3.7326251398056343,2.3449440206702654,2.451878329611299,1.7062985712709657,1.0969909824165083,1.0776496891142697
2025-01-06,48.289278138497814,20.852854010857342,10.134561607345628,8.335094425992583,3.7339117039928325,2.345155809508302,2.4279216569591884,1.7063743526627908,1.0971415195651968,1.0777067746183187
2025-01-07,48.23948648650788,20.88473563917777,10.224106112867378,8.26129306717774,3.7420263183689526,2.3485513796267914,2.4180781641704003,1.7035086203148964,1.0988316105223233,1.079382601265867
2025-01-08,48.27963702466773,20.88835375937122,10.264886229125311,8.156957570395294,3.738738452243149,2.3660691737272903,2.421744589918725,1.7049574110812882,1.0990333952688935,1.0796223942011018
2025-01-09,48.321947859882705,20.88295928727719,10.343224236920143,8.053052213600726,3.731359772704051,2.3642780152377654,2.4195523811542707,1.705465183554768,1.0987838213956067,1.07937722827278
2025-01-10,48.30508284700276,20.885023362244947,10.391089976240199,7.948623791686896,3.7336809504909683,2.3735603350791257,2.446114321444379,1.734500222007144,1.1026086931030998,1.0797155007004808
2025-01-13,48.2736967632213,20.872990316562472,10.441994048100456,7.93892180690073,3.73155386651351,2.4068262686735333,2.4157687672036463,1.733464099634822,1.1056488562418836,1.0791352069476472
2025-01-14,48.27299203524617,20.87634795433358,10.470346059079192,7.8938051281056865,3.72843036793984,2.4188923589835527,2.4154944540442083,1.7340966879131918,1.1102861572755691,1.0793087970790096
2025-01-15,48.15132175457052,20.88016186925855,10.50766387555169,7.903183961372124,3.752171797821586,2.4598198273567764,2.4168333999310043,1.7351788286852439,1.1141562157446299,1.0795084697078743
2025-01-16,48.053889831726785,20.864232008841068,10.615321603278352,7.755191770339871,3.758856899930771,2.625093846349843,2.4080809459021366,1.7237232482003755,1.1169224615921791,1.0786873838386173
2025-01-17,48.12773640975584,20.852075440854684,10.668695208022722,7.611171291233957,3.7601441964104594,2.651018436043257,2.4311541747419425,1.7086900101536204,1.116537911302101,1.0727769214814191
2025-01-20,48.134339109395796,20.841201241068354,10.651414905395045,7.606248115263741,3.7569867994302073,2.69601195774467,2.426208619788777,1.7000476660228427,1.1206910873450393,1.0668504985455283
2025-01-21,47.98468846208434,20.830919744951963,10.737638180894535,7.642266446698294,3.7507775246961748,2.7479758763452993,2.420645655484167,1.6986171178503287,1.1201331113132018,1.0663378796816942
2025-01-22,47.931073583180726,20.822218724362756,10.784463625384646,7.6686802087958945,3.740103295411247,2.747445277348436,2.424330777854065,1.6923963242587154,1.123203259678786,1.0660849237247256
2025-01-23,47.91100125491993,20.82520621521992,10.809216649081716,7.618208833195604,3.7286771536657235,2.8014570515495696,2.4142812837720644,1.698209803235012,1.1277076852224324,1.0660340701380224
2025-01-24,47.76236961946327,20.824560339172056,10.865331558263284,7.6346549145062514,3.7285374598727814,2.866515128573838,2.4258992119929523,1.699142065914921,1.1277355342678506,1.0652541679727938
2025-01-27,47.72361846825357,20.818764871037278,10.893758362093848,7.676075306326425,3.7209041194682575,2.8662778259017885,2.4197934473931952,1.6849055128615973,1.1309326933479564,1.0649693933160822
2025-01-28,47.72360779836312,20.81874425134401,10.89374757250295,7.676067703650699,3.7209004341438834,2.866274987031666,2.4197910507381124,1.684966290466116,1.1309315732293814,1.064968338530058
2025-02-03,47.68108255122763,20.8341057651103,10.975137864912242,7.613847290919355,3.731882427075331,2.863360970854862,2.4197705293375296,1.661994631378597,1.1532812935213843,1.0655366756627627
2025-02-04,47.69556631448433,20.827038483186314,11.0966829185031,7.566116032862907,3.73135916282874,2.8347110714317436,2.4246397054526874,1.6116104236041064,1.15289873642838,1.0593771512176877
2025-02-05,46.86729842442181,20.82681028238482,11.096849717215816,8.38896273713613,3.738114659017047,2.834753681116197,2.4229055320244037,1.6120707839800934,1.1529160661138853,1.0593181165897965
2025-02-06,46.78485619190545,20.857995636262157,11.113651894730785,8.419427599890783,3.739741297695493,2.8390458933904097,2.4209754988384886,1.6087221736163355,1.1546617417692606,1.0609220719008385
2025-02-07,46.57341340394922,20.840294214548372,11.330738727569077,8.429190930675496,3.7378661491862344,2.8410874332351894,2.43397246602305,1.5996412191545044,1.1537297307284597,1.0600657249304037
2025-02-10,46.51905911448584,20.838320641809034,11.370875815885004,8.453836087318704,3.738163578206194,2.8406772512896525,2.4290703806205913,1.596436890053269,1.1536071471738836,1.0599530931578272
2025-02-11,46.450881769253115,20.8413537562216,11.447279988533568,8.444055603754421,3.7219061684523105,2.8451331719119004,2.4353882412961316,1.6051975364980695,1.1489443001299786,1.0598594639489023
2025-02-12,46.32606190868366,20.831272807435,11.602097986010614,8.450409497894523,3.723459564738686,2.8374870079699352,2.42121103011357,1.5999706029973206,1.1484164657462912,1.0596131284104
2025-02-13,46.1707180146877,20.81351457487505,11.764350774938784,8.469836515593583,3.7202144308838614,2.837757489278483,2.419202534539689,1.5982418101585614,1.1474460777029687,1.0587177773413183
2025-02-14,46.046779449619166,20.807641501686653,11.878907067494238,8.464340838712546,3.7155814654708728,2.8766919262022714,2.4137548260950377,1.5902906685770786,1.147352853789901,1.058659402352232
2025-02-17,45.96898199166819,20.789751712937342,11.975358582904292,8.454870432297353,3.705068340048466,2.8826075671651004,2.4335477375004806,1.5856809928750544,1.1463657319861793,1.0577669106175425
2025-02-18,45.98515431547755,20.776501035029487,11.985240503634998,8.479830165170153,3.6959504379502945,2.89155004291612,2.4310324041672207,1.5739639937836336,1.1285149066956677,1.0522621951748825
2025-02-19,45.962420364996746,20.763443830928416,12.084260661006201,8.428936058361291,3.6923760528679335,2.894513959203547,2.4101813809718156,1.5840670545450404,1.12800047869332,1.0518001584256877
2025-02-20,45.94842446395725,20.753019321473047,12.171008775546866,8.385504630034694,3.692378667302733,2.887154096426742,2.4115950726200093,1.5774899095499264,1.1274308975455183,1.0459941655432081
2025-02-21,45.800260915814604,20.754223414704942,12.33295205285329,8.366928946370662,3.6928351167049116,2.8890072352224583,2.408001892493999,1.5822786732881016,1.1274663513235081,1.0460454012235225
2025-02-24,45.700234496840636,20.741526217844587,12.455913903818432,8.354680313419056,3.68862409383847,2.888134754476985,2.4177241270970935,1.5810188414770914,1.1267564682356261,1.0453867829520203
2025-02-25,45.57434959898373,20.728181294367186,12.573623997647374,8.399593295920518,3.6842472912147732,2.8865170866185252,2.4069219469348635,1.5789979201098914,1.1228323525379005,1.0447352156652392
2025-02-26,45.441515519956056,20.717161118539863,12.692983170570704,8.38921337771928,3.7040508333595104,2.8866981930311884,2.420361843352073,1.5772090124861586,1.12696155669648,1.0438453742886877
2025-02-27,45.164551387665085,20.71559270313367,13.008655439621721,8.359970774347188,3.684607010262976,2.8924192134956823,2.4175675374728143,1.586055180337012,1.126891861732745,1.0436888919311014
2025-02-28,45.0750203322182,20.71351987682584,13.114344117222043,8.309626355053393,3.6606290934837347,2.9192598209253298,2.4453678402909125,1.5967958735632923,1.1268591099995073,1.0385775804177464
2025-03-03,44.77389168068498,20.713417836928517,13.400129455600585,8.339755100867396,3.6009805639933377,2.941182106336415,2.482560953219659,1.5896470112257473,1.1250390423036185,1.0333962488397415
2025-03-04,44.70147916099022,20.642674267690968,13.86212898171387,8.23683308475365,3.4769339731519855,2.9378350526387735,2.4079371812383417,1.583091208701535,1.12120894640026,1.0298781427203993
2025-03-05,44.55865562214436,20.621030325446725,14.038302093687054,8.248181370445282,3.465419108331539,2.951911778361583,2.4256591531363703,1.5809542838796857,1.0811649098513711,1.028721354716029
2025-03-06,44.48307161677837,20.628616434300056,14.16937559867672,8.214466386874912,3.4525156787119475,2.9516511712921663,2.411140515646884,1.5829961215479285,1.077062511817956,1.0291039643530602
2025-03-07,44.298466333662454,20.627792422615325,14.24869304530004,8.234053430945666,3.454496193793551,3.0436110007386143,2.4120074250810775,1.5890140589812836,1.0727781273177177,1.0190879615642705
2025-03-10,44.21451685643659,20.614305226737955,14.374257665503093,8.239638156048875,3.4510954630230413,2.996260001264809,2.4403437443034295,1.583771286273487,1.0720723708861724,1.0137392295225525
2025-03-11,44.07847918278849,20.567077167648122,14.531256702506335,8.238962095640485,3.465438454064739,3.0214136523922233,2.4024852678012234,1.5992531660422509,1.088959145501025,1.0066751656151003
2025-03-12,43.909790190681775,20.546103081806756,14.791538410329592,8.17408761810137,3.48263708949246,2.991113453953911,2.4172015494898216,1.5852884389660462,1.0965632324920094,1.0056769346862626
2025-03-13,43.772792545523636,20.54663115802517,14.996769820046888,8.204957457863706,3.4769191030992754,2.9229681766065068,2.395937060355881,1.5834127773576498,1.0939033085662802,1.005708592555004
2025-03-14,43.71989010078328,20.545791929812175,15.218285892503006,8.122944158216585,3.4683849010736845,2.8301114054431293,2.412093647354201,1.5807602163278218,1.0960626814281762,1.0056750670579357
2025-03-17,43.64653065855097,20.50606028578311,15.323872894413595,8.129354146582802,3.460137502631998,2.878014634098129,2.3823697134504993,1.5761594563273886,1.0937594074749635,1.003741300686537
2025-03-18,43.77108496945894,20.458523911300976,15.303981570724334,8.078125323943635,3.474338230768247,2.8663875351376147,2.405157196195569,1.5566632559491331,1.09351900312775,0.9922190033938044
2025-03-19,43.8346274570056,20.464524366218846,15.288904831379943,8.08345940823307,3.4431189098319486,2.854458719195937,2.383044858913948,1.5614863864656607,1.093853001499164,0.9925220612558735
2025-03-20,43.862547347366935,20.456398605236462,15.262016649454202,8.074483578406028,3.4321033741187277,2.848368803719913,2.4303443374687332,1.5512281870974516,1.0903868841594173,0.9921222329721252
2025-03-21,43.88771397204322,20.454786325104806,15.25733928529184,8.072443815394443,3.4439492673422714,2.853941383493337,2.4066890622562402,1.5407697458482537,1.0903034644294625,0.9920636787961185
2025-03-24,43.922044865774005,20.46754336710149,15.297300582143125,8.01684339454495,3.44432552168841,2.8114816082593395,2.3987852221164068,1.5568189030674142,1.0936894158297292,0.991167119475129
2025-03-25,43.78846418785008,20.481608181350154,15.510490274072078,7.924036184311165,3.466739412503116,2.8048724144494086,2.3794585960156196,1.558025944369825,1.094437179739057,0.9918676253394895
2025-03-26,43.70269663935493,20.47198688701029,15.61698826719172,7.915584631386649,3.462751941656416,2.8073622309487574,2.3791801330931115,1.5582968822399923,1.0939319126350247,0.9912204744831108
2025-03-27,43.61445643422376,20.43553344271513,15.80737260770955,7.863489695991016,3.456712759450621,2.8152865663922273,2.373828094685427,1.556122461334326,1.0878583721326276,0.9893395653653113
2025-03-28,43.17440955134732,20.383039430143874,16.58314584488658,7.7142224223630205,3.38609774478495,2.777678028747876,2.3566154460886692,1.555022116708555,1.0826853352138994,0.9870840797152576
2025-03-31,43.19134359952477,20.37776455276779,16.575361925853898,7.696047905422514,3.3751420066522075,2.8038966899308937,2.363927474070605,1.5555973379316026,1.0742695192328402,0.986648988612884
2025-04-01,43.23338196918813,20.384149485872964,16.57339769830154,7.6810151000032985,3.3543945020662282,2.798027987693409,2.359299115075079,1.5581082597943563,1.0713207896255752,0.9869050923794195
2025-04-02,43.18429324674484,20.393251479926544,16.607324115978507,7.644311325801996,3.357224655651049,2.8358138634146166,2.365027354936821,1.5570489393239817,1.0682801840062428,0.9874248342153981
2025-04-03,43.12434933348725,20.39006207607227,16.63142317410448,7.689593720912235,3.3532727750099633,2.8405266465245496,2.355237215617963,1.5601551056323406,1.068111258446683,0.9872686941922653
2025-04-07,43.17492338607271,20.37773262639749,16.626802148765453,7.631895902802796,3.3871508907331656,2.827643707802067,2.361598481821857,1.5616566354176424,1.064153714282282,0.9864425059045372
2025-04-08,43.18442299571831,20.388558407603924,16.65178066870285,7.589910537141723,3.3741728561523416,2.834599182373412,2.3542477711127723,1.570631454671556,1.0647141299933507,0.9869619965297689
2025-04-09,43.13811044418967,20.38820387515945,16.681689414778482,7.627072173284157,3.372413915560047,2.8346727370415303,2.355096154039774,1.5507541944241234,1.0647417581303231,0.9872453333924431
2025-04-10,42.958566122604736,20.390695920770135,16.8512838238582,7.546705294136665,3.3511361602429623,2.9370726149991864,2.35498596148035,1.5535366949523715,1.0687560462780608,0.9872613606773313
2025-04-11,42.80947890098922,20.378285677851302,17.108592540911097,7.500799966303,3.2784787821368964,2.9584993254159553,2.356850752270308,1.5599403780761596,1.0623626963449564,0.9867109797011043
2025-04-14,42.75880678974383,20.393690343754077,17.185752852608566,7.451686868160983,3.2952232360911986,2.947307799842605,2.348993089388258,1.5679201940697076,1.0631547170101225,0.98746410933065
2025-04-15,42.63001454524467,20.41297182390534,17.228671702481414,7.53702561428408,3.3097276477271653,2.8925608298085432,2.3564066651386333,1.5778287052709818,1.0664033119635916,0.9883891541755822
2025-04-16,42.52251610500053,20.406743623341185,17.210677146449825,7.679946586347561,3.279593531933398,2.9108060940831733,2.356390248831334,1.5793913546308391,1.0659584617806088,0.9879768476015491
2025-04-17,42.492289291303635,20.402116821180364,17.20137614298374,7.723057147027053,3.283494181662073,2.9133772789468173,2.355211359801238,1.5808012505592401,1.0657130840106512,0.9825634425251889
2025-04-22,42.55278454544636,20.412889668679092,17.21060042673727,7.610617939127414,3.2840932974684054,2.940658727545869,2.3564549725610706,1.5878489946541465,1.0662758081942285,0.9777756195861499
2025-04-23,42.46646952086999,20.441600387431468,17.229516639834465,7.624787491391302,3.274222578002048,2.9564385586603805,2.3597693252601717,1.6002691134947111,1.067775524566502,0.9791508604889577
2025-04-24,42.57375722096168,20.38670045433697,17.193883921613736,7.618334269626629,3.270618121000214,2.965688338248756,2.3537444106640675,1.5958272760471408,1.0649059580665219,0.9765400294342783
2025-04-25,42.594891318551674,20.381229677050797,17.18768410675613,7.625727821663848,3.2824309225028165,2.9660664906150758,2.325324120565625,1.5957648300378622,1.0646189601680156,0.9762617520881544
2025-04-28,42.52976896690088,20.381474303615764,17.190563181238673,7.563585030993765,3.276571956886333,2.966325803697449,2.326222131650953,1.724950776879207,1.0646317383017863,0.9759061098351861
2025-04-29,42.5341105385223,20.363463368804126,17.194288459086852,7.622206301043792,3.2723715502977186,2.970704037217588,2.2693930703600746,1.7353486042987392,1.0631968464213353,0.9749172239474713
2025-04-30,42.55956709949217,20.365389288585167,17.205361992453803,7.602124274872067,3.272724572837904,2.9700202630098307,2.2549333523245916,1.7355533182139762,1.0589796226163477,0.9753462155941441
2025-05-02,42.556144681040884,20.385593977204785,17.242240057280682,7.579694480071154,3.3137583750842157,2.982246914341117,2.1670817911945286,1.7368717526726616,1.0600302459668907,0.9763377251430753
