date,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD,TOTAL_CCASS_PCT
2024-06-20,5.563225806451613,5.205161290322581,3.6774193548387095,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.839354838709678
2024-06-24,5.611612903225806,5.205161290322581,3.6290322580645165,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.839354838709678
2024-07-05,5.611612903225806,5.205161290322581,3.6148387096774197,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82516129032258
2024-07-08,5.611612903225806,5.221935483870968,3.598064516129032,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82516129032258
2024-07-15,5.611612903225806,5.247096774193548,3.5729032258064515,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82516129032258
2024-07-16,5.789032258064516,5.2864516129032255,3.3561290322580644,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82516129032258
2024-08-15,5.789032258064516,5.287096774193548,3.352258064516129,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82193548387097
2024-08-19,5.789032258064516,5.271612903225806,3.367741935483871,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82193548387097
2024-08-22,5.790322580645161,5.271612903225806,3.3664516129032256,2.593548387096774,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.82193548387097
2024-09-27,5.790322580645161,5.270967741935484,3.3664516129032256,2.5929032258064515,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.820645161290322
2024-09-30,5.790322580645161,5.270967741935484,3.350322580645161,2.5929032258064515,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.804516129032258
2024-10-07,5.790322580645161,5.307741935483871,3.3298191935483867,2.5980645161290323,0.5464516129032257,0.5129032258064516,0.4735483870967742,0.2670967741935484,18.825948225806453
2024-10-09,5.790322580645161,5.3187096774193545,3.3298191935483867,2.5903225806451613,0.5464516129032257,0.5129032258064516,0.46258064516129027,0.2670967741935484,18.818206290322582
2024-10-10,5.790322580645161,5.325806451612903,3.3298191935483867,2.5903225806451613,0.5464516129032257,0.5129032258064516,0.46258064516129027,0.2670967741935484,18.82530306451613
2024-10-17,5.790322580645161,5.3264516129032256,3.3298191935483867,2.5903225806451613,0.5464516129032257,0.5129032258064516,0.4619354838709677,0.2670967741935484,18.82530306451613
2024-10-18,5.790322580645161,5.327096774193548,3.3298191935483867,2.5903225806451613,0.5464516129032257,0.5129032258064516,0.4612903225806452,0.2670967741935484,18.82530306451613
2024-10-22,5.790322580645161,5.32774193548387,3.3298191935483867,2.5903225806451613,0.5464516129032257,0.5129032258064516,0.46064516129032257,0.2670967741935484,18.82530306451613
2024-10-28,5.790322580645161,5.32774193548387,3.3298191935483867,2.589032258064516,0.5464516129032257,0.5129032258064516,0.46064516129032257,0.2670967741935484,18.824012741935483
2024-11-06,5.790322580645161,5.32774193548387,3.333045,2.589032258064516,0.5464516129032257,0.5129032258064516,0.46064516129032257,0.2670967741935484,18.827238548387097
2024-11-18,5.790322580645161,5.32774193548387,3.3485288709677414,2.589032258064516,0.5464516129032257,0.5129032258064516,0.46064516129032257,0.2670967741935484,18.84272241935484
2024-12-11,5.790322580645161,5.343870967741935,3.3485288709677414,2.589032258064516,0.5464516129032257,0.49677419354838714,0.46064516129032257,0.2670967741935484,18.84272241935484
2025-01-02,5.790322580645161,5.354193548387097,3.3614320967741937,2.589032258064516,0.5464516129032257,0.49677419354838714,0.46064516129032257,0.2670967741935484,18.86594822580645
2025-01-03,5.790322580645161,5.364516129032258,3.3614320967741937,2.589032258064516,0.5464516129032257,0.49677419354838714,0.46064516129032257,0.2645161290322581,18.87369016129032
2025-01-14,5.835483870967742,5.4793548387096775,3.2001417741935483,2.589032258064516,0.5464516129032257,0.49677419354838714,0.46064516129032257,0.2645161290322581,18.87239983870968
2025-01-27,5.9316129032258065,5.492903225806452,3.2001417741935483,2.592258064516129,0.5464516129032257,0.49677419354838714,0.4735483870967742,0.2645161290322581,18.99820629032258
2025-02-06,5.9316129032258065,5.493548387096774,3.2001417741935483,2.592258064516129,0.5464516129032257,0.49677419354838714,0.4735483870967742,0.2645161290322581,18.998851451612904
2025-02-07,5.9316129032258065,5.493548387096774,3.2149804838709675,2.592258064516129,0.5464516129032257,0.49677419354838714,0.4735483870967742,0.2645161290322581,19.013690161290324
2025-02-11,5.915483870967742,5.5116129032258065,3.2149804838709675,2.592258064516129,0.5464516129032257,0.49677419354838714,0.4735483870967742,0.2645161290322581,19.01562564516129
2025-02-13,5.915483870967742,5.5116129032258065,3.2149804838709675,2.592258064516129,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.014980483870968
2025-02-17,5.91741935483871,5.516129032258064,3.2149804838709675,2.5858064516129033,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.014980483870968
2025-02-19,5.91741935483871,5.516774193548387,3.2149804838709675,2.5858064516129033,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.01562564516129
2025-02-26,5.91741935483871,5.521935483870967,3.2149804838709675,2.5858064516129033,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.020786935483873
2025-03-11,5.915483870967742,5.521935483870967,3.2149804838709675,2.5858064516129033,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.018851451612903
2025-03-17,5.915483870967742,5.532258064516129,3.2149804838709675,2.5858064516129033,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.029174032258066
2025-03-18,5.915483870967742,5.54,3.2149804838709675,2.5825806451612903,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.033690161290323
2025-03-20,5.9148387096774195,5.54,3.2149804838709675,2.5825806451612903,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.033045
2025-03-28,5.9148387096774195,5.540645161290322,3.2149804838709675,2.5825806451612903,0.5464516129032257,0.49677419354838714,0.4729032258064516,0.2645161290322581,19.033690161290323
2025-04-01,5.912903225806452,5.5367741935483865,3.2149804838709675,2.589677419354839,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.034335322580645
2025-04-02,5.912903225806452,5.5367741935483865,3.2149804838709675,2.5832258064516127,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.027883709677422
2025-04-03,5.912903225806452,5.540645161290322,3.2149804838709675,2.576774193548387,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.02530306451613
2025-04-07,5.912903225806452,5.5438709677419356,3.214335322580645,2.576774193548387,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.027883709677422
2025-04-08,5.912903225806452,5.5438709677419356,3.213690161290322,2.574193548387097,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.024657903225805
2025-04-09,5.912903225806452,5.546451612903225,3.2130449999999997,2.574193548387097,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.026593387096774
2025-04-10,5.912903225806452,5.554193548387096,3.2130449999999997,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.03046435483871
2025-04-15,5.912903225806452,5.554838709677419,3.2130449999999997,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.47225806451612906,0.2645161290322581,19.031109516129032
2025-04-16,5.912903225806452,5.565161290322581,3.2130449999999997,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.4612903225806452,0.2645161290322581,19.03046435483871
2025-04-25,5.912903225806452,5.565806451612904,3.199496612903226,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.4612903225806452,0.2645161290322581,19.01756112903226
2025-04-29,5.912903225806452,5.566451612903226,3.199496612903226,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.4612903225806452,0.2645161290322581,19.01820629032258
2025-04-30,5.912903225806452,5.565806451612904,3.199496612903226,2.5703225806451613,0.5464516129032257,0.49677419354838714,0.4612903225806452,0.2645161290322581,19.01756112903226
