date,KINGKEY SECURITIES GROUP LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG BANK LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,QUAM SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-03-21,2.575702471335007,22.019793758351717,0.0,0.0,9.185645301042953,32.70201492052928,3.906155825878392,0.0,29.610687722862654,0.0
2024-03-25,2.5611893753668906,22.45918232492478,0.0,0.0,9.13388771131093,32.51775160356067,3.884146135318904,0.0,29.443842849517832,0.0
2024-03-26,1.3578772359485505,59.107097950202835,0.0,0.0,4.842554134491765,17.240081928880908,2.059275143405415,0.0,15.393113607070521,0.0
2024-03-27,1.359353904526594,59.17137592170991,0.0,0.0,4.847820330388248,17.150081914666288,2.061514570370761,0.0,15.409853358338196,0.0
2024-03-28,2.2429239114978112,32.63307155420721,0.0,0.0,7.998867772009476,28.297508604977583,3.4014838287428906,0.0,25.426144328565027,0.0
2024-04-02,2.2469557120535244,32.6467924931906,0.0,0.0,8.013246253313698,28.34837520385506,3.4075982155576514,0.0,25.33703212202947,0.0
2024-04-03,1.5644910103720748,50.297359677359395,0.0,0.0,5.886034464610525,21.330645913255356,2.372613196869666,0.0,18.548855737532975,0.0
2024-04-05,1.644321650888414,47.766465283305436,0.0,0.0,6.186378728844651,22.419076025408845,2.493679556438315,0.0,19.490078755114336,0.0
2024-04-08,2.68706312384201,19.049514834630614,0.0,0.0,9.57203898004243,34.43267176406124,4.075038709831362,0.0,30.183672587592348,0.0
2024-04-09,2.6099199088657725,20.22516718624952,0.0,0.0,9.29723417391546,35.11448883465823,3.958047938591299,0.0,28.795141957719718,0.0
2024-04-10,2.5517135368811403,20.7947914015011,0.0,0.0,9.089887477598507,34.331366336447715,3.8697756472217253,0.0,29.362465600349807,0.0
2024-04-11,2.6589131341587593,21.66839779637788,0.0,0.0,9.471761172593455,33.96559451489619,4.032348124477124,0.0,28.202985257496593,0.0
2024-04-12,2.666001801364097,21.672845747908415,0.0,0.0,9.497012904941679,34.056146851057306,4.043098371840708,0.0,28.064894322887795,0.0
2024-04-15,2.657598797829869,21.92344669728504,0.0,0.0,9.46707915434781,33.94880486719022,4.030354880860909,0.0,27.972715602486154,0.0
2024-04-16,2.5902875820162756,24.906506160014704,0.0,0.0,9.227298564213953,32.15645171216973,3.928274729630963,0.0,27.191181251954372,0.0
2024-04-17,2.5851983126307205,25.064386949174384,0.0,0.0,9.209169222738412,32.093272300592794,3.920556649036993,0.0,27.127416565826696,0.0
2024-04-18,2.612674733073473,25.3307802972555,0.0,0.0,9.239118052976265,31.650568758387994,3.962225739695245,0.0,27.204632418611524,0.0
2024-04-19,2.56838636914205,26.596524377376912,0.0,0.0,9.082502528833219,31.114048888515388,3.8950606642586845,0.0,26.743477171873746,0.0
2024-04-22,2.5552605762746303,26.971654392216966,0.0,0.0,9.036086207541533,30.955039883529178,3.8751548743435285,0.0,26.606804066094163,0.0
2024-04-23,2.4220727168234655,29.005153976975585,0.0,0.0,8.565098242175882,33.410652353314916,3.673170157971458,0.0,22.923852552738698,0.0
2024-04-24,2.147049348726933,23.633310766413313,13.003810497302146,0.0,7.506659932374816,29.573973021208467,3.256086219318343,0.0,20.87911021465598,0.0
2024-04-25,2.0842934978713528,28.407553079451937,12.623723662033642,0.0,7.087156483420029,28.546858919675667,3.310983593108559,0.0,17.939430764438818,0.0
2024-04-26,2.069369914937308,28.038604840736326,12.53333754932964,0.0,7.119187098521543,28.313491662756935,3.0803398931807804,0.0,18.845669040537466,0.0
2024-04-29,2.0208597998605122,29.10309715356239,12.239531380395977,0.0,7.477722849910258,27.649767536455506,3.008130646484367,0.0,18.500890633330993,0.0
2024-04-30,0.2975599855043058,5.13033407071475,1.8022006179654364,0.0,1.1962708878034245,5.9042387931738265,0.44292994082257936,0.04192620195755668,2.611076970400863,0.0
2024-05-02,1.6592997078238703,31.929811356871095,6.73110855755948,0.0,8.562431184692867,34.58342318441251,2.469933987084144,0.23379532883238333,13.830196692723645,0.0
2024-05-03,1.6981853259534274,32.406375476791005,6.88885180052137,0.0,6.6233778848857225,35.597666475994416,2.527816785094715,0.17134689938870085,14.086379351370642,0.0
2024-05-06,1.7395422373727847,30.23836529788582,7.056620081957489,0.0,6.784680923073476,36.53417918690595,2.5893782020188847,0.17551981175091397,14.881714259034679,0.0
2024-05-07,1.7389372464151287,30.08873379423517,7.054165878058625,0.0,6.747542551272738,36.59103054777149,2.5884776487787757,0.24501625801989163,14.946096075448176,0.0
2024-05-08,1.7437889898139707,29.579794982030954,7.073847440923394,0.0,6.836120175520034,36.937252264257694,2.5956996628976876,0.24569986866478846,14.987796615891483,0.0
2024-05-09,1.7294040259280552,28.401905471191004,7.015493453963645,0.0,7.748193516436637,37.305285536018744,2.9201678739405583,0.243673027253263,14.635877095268093,0.0
2024-05-10,1.7000040868098247,28.225072653074655,6.896229778536387,0.0,8.908477015978747,36.67109415731035,2.870524900741861,0.2735306575677008,14.455066749980466,0.0
2024-05-13,1.6971189776120819,28.44871038304858,6.88452605610526,0.0,8.384222577289684,36.81251322479963,2.865653278457104,0.2730664434977839,14.634189059189875,0.0
2024-05-14,1.682839086859201,29.28635438962181,6.8265983083966875,0.0,7.943451490850707,36.53642232583575,2.841541111725235,0.2371120273384614,14.64568125937215,0.0
2024-05-16,1.6738253947030923,28.761248022961134,6.790033400850986,0.0,7.43223333768751,36.34072443296989,2.8263211319719597,1.6083788217702015,14.567235457085225,0.0
2024-05-17,1.6856871740850277,28.52678964855917,6.838151847644626,0.0,7.383761586655075,36.59758338538173,2.8463502209295326,1.7209180360234044,14.400758100721427,0.0
2024-05-20,1.682850414725022,28.47878332876832,6.8266442609718645,0.0,7.573277870173745,36.53599512700371,2.8415602392797887,1.6843649800982745,14.376523778979273,0.0
2024-05-21,1.7351173949197292,29.15508042026209,7.0386702837617925,0.0,8.294326159178143,35.033373594997364,2.582791647033813,1.6672743047783676,14.493366195068699,0.0
2024-05-22,1.788493220931065,28.97885550312568,7.255194446056075,0.0,8.978715285257156,34.32257993437947,2.5907039702474854,1.7185631359926605,14.36689450401041,0.0
2024-05-23,1.7949137314203094,28.149531534695754,7.281239863224702,0.0,9.118635612840267,34.87657383420712,2.6000043365115753,1.7606308791501817,14.41847020795009,0.0
2024-05-24,1.8610542827846674,31.04786438065677,3.8274367937578155,0.0,9.268541646598297,34.52400856799615,2.695811570784902,1.82550814598348,14.949774611437922,0.0
2024-05-27,1.8007316156466577,29.897446173610987,3.7033774378124535,0.0,8.752031045189288,33.40497604090571,2.60843177452881,5.367800873081122,14.465205039224976,0.0
2024-05-28,1.7955583058720648,29.955198665598527,3.6927380296232646,0.0,8.834620892283308,33.30900710940538,2.60093802838792,5.388290920091478,14.42364804873806,0.0
2024-05-29,1.7960420406026196,29.963268785019224,3.693732876535185,0.0,8.837000994863606,33.29104013536122,2.6016387374945182,5.389742559644401,14.427533870479218,0.0
2024-05-30,1.7896399888612808,29.784878114778916,3.6805664425321543,0.0,8.804026546803739,33.17237311273515,2.5923651094651197,5.800044239900524,14.376106444923115,0.0
2024-05-31,0.2975599855043058,4.7915917832166475,0.6119606759482134,0.0,1.4400236962489577,5.527379071532623,0.43102754140240707,0.9643621570209047,2.390049413168265,0.0
2024-06-03,1.7763169347306553,29.20787988402782,3.6531663026993266,0.0,8.809537258780601,32.99629495813754,2.5730661326347435,6.645024021133908,14.338714507855407,0.0
2024-06-04,1.769715426220033,28.214473936162115,3.639589666702415,0.0,8.865283244723681,32.90906175705135,2.5635035834967663,7.540580459580938,14.497791926062705,0.0
2024-06-05,1.656005852987087,26.368488460785617,3.4057350132298305,0.0,8.295661960187632,30.065912344960594,9.122174481413488,7.519756977829061,13.566264908606692,0.0
2024-06-06,1.6478194569907587,27.127959442549272,3.3888989039693667,0.0,8.254652700627787,29.455893310940567,9.077079391611873,7.482583372249336,13.565113421061046,0.0
2024-06-07,1.6253222607712545,27.180173148831084,3.3426312602131185,0.0,8.109447900782527,29.053740630423498,8.953152686348886,7.933035422598415,13.802496690031216,0.0
2024-06-11,1.6846289668716368,27.430719128348713,3.4646011947523405,0.0,8.176232135941742,27.8733318045887,9.279846049171086,8.222505524403772,13.868135195922013,0.0
2024-06-12,1.681230267820654,27.50987672345437,3.4576114438788856,0.0,8.260610597278573,27.783473412318425,9.261124179500786,8.205916814205832,13.840156561542477,0.0
2024-06-13,1.736706536122836,28.139758749232293,3.5717037153640803,0.0,8.567923599917556,22.34391054766485,9.566717422494087,11.845901612240253,14.22737781696405,0.0
2024-06-14,1.6806651507963362,27.332563230152367,3.456449226467142,0.0,8.459513751303103,21.75735322936111,9.25801120976765,13.850193441197526,14.20525076095476,0.0
2024-06-17,1.6655493051561474,25.2879418294247,3.4253620387869126,0.0,8.716539031181949,21.561668328773838,10.607117371859133,14.65833287974874,14.077489215068583,0.0
2024-06-18,1.6474396185373335,24.584649170813986,3.3881177297254053,0.0,8.621763217721073,20.931840612457425,12.468712650484548,14.498951338785215,13.858525661475014,0.0
2024-06-19,1.655622231509895,24.706757845977197,3.404946058834324,0.0,8.565249032404699,20.539119604997673,12.629980417962495,14.570965697295435,13.927359111018278,0.0
2024-06-20,1.6651055746868786,24.208876704460344,3.4244494644787355,0.0,8.414497794501061,20.490256368312828,13.035345595659217,14.65442765226175,14.107040845639185,0.0
2024-06-21,1.639444994095703,23.868587860119668,3.3716760170772457,0.0,8.481557194694519,20.17448547494361,14.146016709354537,14.42859144853687,13.889640301177849,0.0
2024-06-24,1.616128914854119,24.078614199192288,3.323724261773321,0.0,8.554868514014068,19.887565264942033,13.944832986975358,14.902163110978345,13.692102747270471,0.0
2024-06-25,1.5955006371472247,25.047675154538595,3.2813002283544335,0.0,8.445674128695506,19.633720280529857,13.766841067650311,14.711951825070843,13.517336678013228,0.0
2024-06-26,1.4315110979615682,34.75557778278743,2.9440399980233694,0.0,7.663497320182594,15.153518399469815,12.351850769205312,13.199820683193824,12.500183949176089,0.0
2024-06-27,1.4667864111978464,33.00114532550132,3.016587066123846,0.0,7.823005582647752,15.526931577288819,12.656225220477065,13.52509081901422,12.984227997749128,0.0
2024-06-28,1.484682853629334,32.21605009866311,3.0533928180426737,0.0,7.948148698470593,15.656990275861796,12.80797296071832,13.690112125030726,13.142650169583444,0.0
2024-07-02,2.309239545556847,5.434139446437102,0.5276858680482255,7.708292919503101,1.41464835623762,2.8803093535296207,2.213467684137453,2.365918547291681,2.2507798635502168,0.0
2024-07-03,8.552153483560081,19.763973487107894,1.9542582939639699,28.547278375978742,5.220074846166714,10.667082035258971,8.197467171418566,8.762061339617684,8.335650966927378,0.0
2024-07-04,8.685862577378007,18.760444025927416,1.9848122481316999,28.99360230245617,5.127971129582531,10.795253257169515,8.325630903418883,8.89905224886054,8.427371307075237,0.0
2024-07-05,8.733060724697324,18.37721644596023,1.995597528241069,29.15115076705577,5.097615629896457,10.853913631892485,8.37087158624171,8.947408848484619,8.473164837530332,0.0
2024-07-08,18.540808690744505,18.18847867902632,2.006892262639494,19.557820839033656,5.204533809320781,10.915344892415103,8.418249261304906,8.998049624025578,8.169821941489658,0.0
2024-07-09,18.54442794012047,18.32867230523988,2.0072840170494737,19.561638613762238,5.049386154058596,10.917475616907723,8.419892541481836,8.999806083845098,8.171416727534684,0.0
2024-07-10,18.74938595760989,14.643215171545238,2.029469061204035,19.77783911787415,5.223610505703307,11.196028066922914,8.51295146399745,11.605771226781798,8.261729428361221,0.0
2024-07-11,18.745686272273478,14.857381042933424,2.0290686002532916,19.773936495061026,5.044989055084416,11.193818832926723,8.511271662761711,11.564016538352115,8.27983150035382,0.0
2024-07-12,18.760493780935807,14.809873454347603,2.0306713930472347,19.789556234540612,4.9897305057043155,11.321148333378952,8.517994848407904,11.65214268733923,8.128388762298343,0.0
2024-07-15,18.68301426481572,14.473381090264406,2.0222848634191024,19.707826763067875,4.969123270646117,11.943048036625632,8.482816130466125,11.564687498266904,8.15381808242812,0.0
2024-07-16,18.71134900041807,14.4815441692423,2.0253518688875682,19.737715733483107,4.878178679044152,11.961160911968301,8.495681203992978,11.542834236789483,8.166184196174036,0.0
2024-07-17,18.718722738397023,14.487251032613413,2.0261500162577035,19.74549394039478,4.781581470403355,11.965874546804944,8.499029168223112,11.547383018130402,8.228514068775267,0.0
2024-07-18,18.471232882465447,14.354037848450574,1.9993612453235214,19.48442861457626,4.660031514645374,13.12981897452926,8.386659134551575,11.394709131162593,8.1197206542954,0.0
2024-07-19,18.247710402151494,15.294408751709474,1.9751667485380608,19.248645338000035,4.41155878357766,13.00934978106397,8.28517122287665,11.256820465925129,8.271168506157526,0.0
2024-07-22,18.087873402250544,14.779643244685744,1.9578656888197292,19.080040858030834,4.468115991477451,13.447648439370665,8.212598999691096,11.158218703180967,8.807994672492967,0.0
2024-07-23,18.02130748341812,14.744221875606083,1.9506604676404093,19.00982362337698,4.736219656291554,13.614414891017756,8.182375479973812,11.193034077950994,8.547942444724287,0.0
2024-07-24,29.4983482200601,14.083423497293552,1.6396266204319654,15.97869715394834,3.9331917582699334,11.443589208490115,6.877691365511386,9.344518639256822,7.200913536737785,0.0
2024-07-25,29.39831532715653,14.369375307728852,1.6340664245559138,15.924511228376664,3.9834176974934326,11.394294400386876,6.886150145364341,9.312830111299162,7.09703935763823,0.0
2024-07-26,29.6100551009514,14.664935177347264,1.6458356994701688,16.039206657953734,3.9961026125095667,11.716442716483435,7.015774444749045,7.747350876400011,7.564296714135373,0.0
2024-07-29,29.796045584792974,13.903434011970214,1.656173734202781,16.13995418431183,4.182263151716826,11.967203218823318,7.027630887746926,7.796014532481683,7.531280693953445,0.0
2024-07-30,29.724234936753895,13.869925719618909,1.6521822344321166,16.10105571484889,4.0436463596263525,12.356107388744277,7.010693783566695,7.777225567546509,7.464928294862354,0.0
2024-07-31,9.493540353955927,4.4298768262916015,0.5276858680482255,5.142471202217715,1.296620557242492,3.946382618844526,2.239125901310307,2.483946346286809,2.3842025928490567,0.0
2024-08-01,29.76342453522321,13.550357284974623,1.654360536363295,16.12228397891488,4.09410544869199,12.597634892103404,7.019936957527401,7.787479367109254,7.410416999091943,0.0
2024-08-02,29.72994315988413,13.599395219033026,1.6524995184552722,16.10414775132513,4.08949992082193,12.583463601373465,7.0120401127320875,7.778719100987089,7.450291615387872,0.0
2024-08-05,29.025606013076334,13.277209630740005,1.6133498709207765,15.722621644196716,4.008304398465025,14.685842686926392,6.7988481258856535,7.594432141945694,7.273785487843401,0.0
2024-08-06,29.023784536460195,13.276376431017697,1.6132486265552946,15.721634984774122,4.008052860814825,14.659819438172953,6.798421470095163,7.5939555599734465,7.3047060921363025,0.0
2024-08-08,28.98740295213352,13.385085301152323,1.6112264043715134,15.701927768844609,4.003028729211371,14.64144321792388,6.789899585442533,7.584436465927282,7.2955495749929655,0.0
2024-08-09,29.06025755933484,13.151686093422665,1.61527593122967,15.741391731235154,4.028797866995945,14.67824184373605,6.806964772967287,7.603498578544992,7.313885622533394,0.0
2024-08-12,29.559754119209664,12.842009721338881,1.6099701293048232,15.689684957839617,4.015564212569327,14.630027267933777,6.784605492985148,7.578522872157226,7.289861226661533,0.0
2024-08-13,29.536631884675224,12.89454205282658,1.6087107782705383,15.677412170525365,4.0280675599140725,14.618583366189187,6.779298438034696,7.572594799055941,7.2841589505084015,0.0
2024-08-14,29.433027904350016,12.825928302578262,1.6030679940671249,15.622421394718325,4.013938534172229,14.89468666187777,6.755519074675489,7.5928014172002944,7.258608716360489,0.0
2024-08-15,29.7654601600303,12.673404550590265,1.5801633015817675,15.39920768248217,4.018054372782745,15.173607929973443,6.658995977990218,7.438214849334986,7.292891175234105,0.0
2024-08-16,30.351899031406287,12.628455209319192,1.5707497267336197,15.307469319759715,3.856640297429669,15.052663065233855,6.619326054641422,7.393902851865655,7.218894443610586,0.0
2024-08-19,30.566679156906073,12.240935087480235,1.5818648738645296,15.415790060355885,3.868547834760747,14.882280749917706,6.666166605846103,7.50775789085668,7.269977740012042,0.0
2024-08-20,21.13333328805917,18.816706024468164,1.6626904631556745,16.203461837258587,4.066211784198883,15.691200833510308,7.006775246402215,7.826690368338639,7.592930154608362,0.0
2024-08-21,21.1538559271243,18.802608887086087,1.6643051065149246,16.219197064369194,4.005420307371515,15.706438602527397,7.013579545441671,7.834290889246276,7.600303670318628,0.0
2024-08-22,21.36129607073423,18.071741463400123,1.6806257097891253,16.378246675932274,3.9793234421543455,15.860459972935384,7.082356507577474,7.91111595758114,7.674834199895904,0.0
2024-08-23,21.597798881891702,16.94984680435035,1.6992328534545884,16.55957937072111,3.957281900320755,16.03605996262837,7.160769222710256,7.998704330363633,8.040726673559234,0.0
2024-08-26,21.583532415410637,16.641402208944907,1.6981104220123893,16.54864090956936,3.8886127231604317,16.091522500394927,7.156039163195714,8.257641520018371,8.134498137293262,0.0
2024-08-27,21.576406247642403,16.668924457914667,1.6975497621758366,16.54317709627003,3.887328831992036,16.08620961245902,7.153676476002,8.254915120200723,8.131812395343287,0.0
2024-08-28,21.540845877209,17.004037186323178,1.6947520071799744,16.51591205968624,3.6831484298107773,16.059697710239398,7.141886403896034,8.241310081613602,8.118410244041797,0.0
2024-08-29,20.252442433710748,16.172934226853947,1.5933853136725247,15.528060510517122,3.509337646581894,15.099133303931394,6.714715108566882,13.497160458815289,7.6328309973502,0.0
2024-08-30,20.247717054798773,16.291848186394123,1.5928916649082292,15.521700685547332,3.4927598494973915,15.047983727967344,6.71263481399689,13.49297888608155,7.599485130808368,0.0
2024-09-02,20.260270776170646,16.270948904530215,1.5938792685023888,15.531324244840297,3.463925046391231,15.057313579546076,6.716796692933563,13.50134462415237,7.6041968629332155,0.0
2024-09-03,22.72282395487257,15.834705153138549,1.5452572202332884,15.057533781510394,3.3582563585963063,14.597983037932616,6.511897602098152,13.08947965860193,7.282063233016195,0.0
2024-09-04,22.62761482433348,16.127502127708095,1.5387825586027688,14.994442384849144,3.344185190828413,14.596674625014735,6.484612608380528,13.034634451862678,7.251551228420153,0.0
2024-09-05,22.658130630648856,16.164236368252148,1.5408577746997525,15.014664025670562,3.318726099088661,14.616359832632222,6.493357815682484,13.052213077953528,7.141454375371785,0.0
2024-09-09,22.49967138070072,16.45294533212244,1.5300818121441564,14.909659229003324,3.2359976410238063,14.514140569542702,6.596744137891484,12.960932648503709,7.299827249067657,0.0
2024-09-10,22.046957906188407,16.515567024399616,1.4992952001202122,14.60966357488251,3.127145408413735,14.411647745688713,6.464011756666787,12.700147112886636,8.625564270753381,0.0
2024-09-11,21.92865866712215,16.542965016270074,1.491250304218264,14.531271259204463,3.1103658180575957,14.334317940403993,6.429327258452439,12.632000852260706,8.999842884010317,0.0
2024-09-12,21.930248842842538,16.638435272321594,1.4913584435286884,14.532325006954997,3.0670818480512363,14.393370100425484,6.42979348670014,12.63291687276885,8.884470126406471,0.0
2024-09-13,21.82894039080978,16.936913308429776,1.4844689998008673,14.465191826595666,3.110657930701913,14.384623533281,6.4000905667882,12.574558152710075,8.814555290882721,0.0
2024-09-16,21.354200015686956,17.23230982962876,1.4521844565657605,14.150599800091584,3.0571289035882936,15.286294139792354,6.260900054463731,12.30108402398257,8.905298776199992,0.0
2024-09-17,21.112692069159152,17.23289386745619,1.435760798183468,13.990561854518987,3.2599163819550587,15.211149400312141,6.52519157034894,12.161963404127196,9.069870653938864,0.0
2024-09-19,20.914122967961486,17.222957994742657,1.4222571800614285,13.858977815704709,3.2984121006423943,15.621332576933916,6.463820835578479,12.213551826098508,8.984566702276416,0.0
2024-09-20,20.51684206004454,18.00840608438274,1.3952402391812497,13.595715172663994,3.330735157487421,15.433140101523973,6.34103526077312,12.022250726203401,9.356635197739562,0.0
2024-09-23,20.011798239464664,18.690037560137633,1.3608949213706127,13.261042228639633,3.579606605182454,15.529676870800065,6.184943954656899,11.752779159821042,9.629220459926998,0.0
2024-09-24,19.9853487475738,18.67855198171895,1.3590962334787804,13.243515176612936,3.7731296939829546,15.641320867001198,6.1767693457078865,11.671160825872168,9.471107128051328,0.0
2024-09-25,18.989394652743947,18.874266690470556,1.3494648612734825,14.003989583890524,3.86450060359241,16.134148222894495,6.13299704825805,11.58845197037476,9.062786366501774,0.0
2024-09-26,18.95208760322863,18.837185824289026,1.3468136681565164,13.97647698844596,3.9485908317370533,16.102450663406888,6.120948005687669,11.565685001792,9.149761413256256,0.0
2024-09-27,18.814093714314005,18.856054214130754,1.3370072521245102,13.874711502060553,4.023857467026448,16.193239751571788,6.076380175650564,11.481472967488882,9.343182955632493,0.0
2024-09-30,7.4254880498239055,6.851909894540315,0.5276858680482255,5.4760280254648155,1.6548349271927048,6.503993706634597,2.3982068477820007,4.531472076680547,3.67676196747743,0.0
2024-10-02,19.08733568072826,17.03254112404067,1.3564249554817904,14.076217538536238,4.372498365242908,16.74500169029108,6.191010965021396,11.687794293870677,9.451175386786984,0.0
2024-10-03,18.60628317852614,15.047393687915514,1.3222393766352505,13.721458771691108,4.172289913203424,15.525753899077156,11.049804815331804,11.354654685128969,9.200121672490635,0.0
2024-10-04,18.69281349036709,15.401576149096464,1.3283885781974774,13.785271737184262,4.036673672359393,15.016633374425659,11.152866289103699,11.407460600277268,9.178316108988687,0.0
2024-10-07,18.69030243776827,15.451173567577548,1.3282101324224074,13.783419926998548,4.023214828118709,14.937116625988889,11.151368096555316,11.405928207435439,9.22926617713488,0.0
2024-10-08,18.435509885433817,15.189575902752647,1.310103520675316,13.595519664025765,4.0448120232853615,14.50415969824778,11.101272893603486,11.250438719269457,10.568607692706372,0.0
2024-10-09,18.379906390260313,14.924588145928277,1.3061521065163717,13.55451410373924,3.8547833445988062,14.320690726789767,11.067790251810814,11.216506177185497,11.375068753170915,0.0
2024-10-10,18.009332294110642,14.063610803667762,1.279817579776737,13.281229152984386,3.889020097170242,14.952960669510059,10.844642414065989,10.990359941709006,12.689027047005178,0.0
2024-10-14,17.978006747703784,14.063997131868069,1.2775914569903462,13.258127699061633,3.8201338567587966,14.926951395222538,10.82577917451553,10.996091901880785,12.853320635998514,0.0
2024-10-15,17.984710187394963,14.0816701225814,1.278067831118028,13.263071242619931,3.8215582658871483,14.746082738715147,10.829815770942753,10.975334075624179,13.019689765116455,0.0
2024-10-16,6.7496483769045446,5.322156985365036,0.4796579078558527,4.977620787476578,1.4248988175464998,5.5341939005960485,4.064421816024102,4.119034727701226,4.946919449752245,0.0
2024-10-17,17.96015531475625,14.14932810401132,1.2763228603906858,13.244962914947852,3.7418686544921886,14.577005698793277,10.81502961402472,10.960349239750473,13.274977598833232,0.0
2024-10-22,17.978006747703784,14.163391778710938,1.2775914569903462,13.258127699061633,3.6958905482052105,14.541797138706421,10.82577917451553,10.971243240170068,13.288172215936065,0.0
2024-10-23,17.966845446091316,14.191848560178974,1.2767982887715834,13.24989664407637,3.681179407804828,14.532769142103122,10.819058196586642,10.964431953658401,13.317172360728764,0.0
2024-10-24,17.920762537239145,14.350012828145015,1.273523446822249,13.215912170776273,3.634583291864994,14.495494247199915,10.79130854658628,10.936309436555868,13.38209349481026,0.0
2024-10-25,17.945209740188584,14.084350571664686,1.275260766096506,13.233941095958976,3.639541529283085,14.515268756737514,10.83083319894062,10.951228566015777,13.524365775114253,0.0
2024-10-28,18.007746392390064,14.133432646822122,1.2797048790464352,13.280059608005088,3.6273350770440334,14.56582265632852,10.868577201859544,10.989392130662116,13.24792940784208,0.0
2024-10-29,17.92076786390937,14.114706388963047,1.2735238253574481,13.215916099002298,3.6098148243465036,14.805088180333406,10.816081301978587,10.936312687205147,13.307788828904199,0.0
2024-10-30,17.8795810340917,14.200887509287622,1.2705969190182744,13.185542306350792,3.5768058611614326,15.154107655193899,10.766510365931142,10.911178047166212,13.054790301798924,0.0
2024-10-31,6.7496483769045446,5.360919651579326,0.4796579078558527,4.977620787476578,1.359594686740236,5.795399228827251,4.064421816024102,4.119034727701226,4.928261126664741,0.0
2024-11-01,17.78508508104468,14.138124944168107,1.2638816460724314,13.115854969477253,3.6070659909497884,15.541074402029059,10.709607933145977,10.853511026531512,12.985794006581195,0.0
2024-11-04,15.886015216936217,12.606515896708363,11.839740648889817,11.715359846679203,3.2109292622859495,13.881617282860347,9.566048957207709,9.6945862524115,11.599186636020892,0.0
2024-11-05,15.86337475000659,12.57758637360885,11.82286686065809,11.69866332375918,3.2173160432853725,14.015314613805648,9.552415594019688,9.68076970015174,11.57169274070484,0.0
2024-11-06,14.445890963652941,11.35387329378254,10.766425696826053,10.6533204604172,11.695688830996174,12.982599080742169,8.698852311400458,8.815737239805744,10.587612122376724,0.0
2024-11-07,14.437243050497864,11.347076391433948,10.759980465123073,10.646942938228594,11.688687303603109,12.97482715517109,8.69364481540543,8.810459771614987,10.641138108921904,0.0
2024-11-08,14.427174087894013,11.398985024872468,10.75247613479196,10.63951744362998,11.690505669161547,12.965778124898488,8.687581609000212,8.804315094985743,10.633666810765586,0.0
2024-11-12,14.430051556669484,11.391286135636381,10.754620692981137,10.641639472451676,11.692837315319524,12.968364121399038,8.689314328426896,8.8060710966546,10.625815280461264,0.0
2024-11-13,14.42861267881982,11.390150265176363,10.753548306965333,10.640578352242859,11.691671375991678,12.977042392061763,8.68844788232538,8.805193008271214,10.62475573814559,0.0
2024-11-14,14.404195584806459,11.30119340203826,10.735350410477764,10.6225716313081,11.671885922912049,13.223853881450903,8.673744691277474,8.790292253065251,10.576912222663738,0.0
2024-11-18,14.348192170424554,11.177927875534877,10.693611441159193,10.581271145115236,11.626505709896293,14.215683095614429,8.640021230961452,8.756115656622358,9.960671674671609,0.0
