date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-03-01,21.33048369728343,19.34069224252536,16.68825820391685,17.41775231700515,1.9281147271435612,10.654294037637204,4.11995307643875,1.6323036111775522,4.943174765757408,1.944973321114734
2024-03-04,21.43739045822308,19.350444333474055,16.654751984510348,17.435593846677,1.9284695989700136,10.629751360274268,4.1101563053987995,1.6158983174330535,4.915876941700271,1.9216668533391126
2024-03-05,21.526283693952163,19.354231221682763,16.636735976806595,17.462526283818946,1.925285404275013,10.621807244755383,4.103136610380222,1.6139177186695304,4.904647966240957,1.8514278794184282
2024-03-06,21.58001032689062,19.35862936056314,16.646212819529833,17.408531437473204,1.9256284297424837,10.62850016921579,4.104637786542186,1.6136020028755256,4.912537667824785,1.8217099993424333
2024-03-07,21.616734563034125,19.31288464972047,16.6275919573658,17.415103007212448,1.9182403607086742,10.612257350147502,4.099987239554034,1.6118621204981638,4.9029469102061345,1.8823918415526428
2024-03-08,21.58063606936771,19.37318289416508,16.631735336144317,17.385121371654506,1.91869912929267,10.613320694925603,4.1010447378527815,1.612286085611269,4.914762955298327,1.8692107256877324
2024-03-11,21.616692034955104,19.422927220621194,16.628844740241984,17.343436122605453,1.9171434422070934,10.60642331392024,4.099046055624603,1.6103202275821478,4.924050271568238,1.8311165706739394
2024-03-12,21.602513234815916,19.415451101867685,16.643270035591332,17.317935760067694,1.9073741978911671,10.615553596970544,4.102522945844471,1.6150329632174358,4.93850590123185,1.8418402625019055
2024-03-13,21.55457375326058,19.474564126098027,16.64146534710817,17.303643485196513,1.932569689088543,10.627658393189167,4.102544314019326,1.615318511817882,4.932715976912203,1.8149464033095912
2024-03-14,21.54317691782436,19.443143797939467,16.641714104646248,17.298246280674363,2.012667779058126,10.625696366367379,4.102655969590101,1.6142507353031004,4.96258841499337,1.7558596336034893
2024-03-15,21.5935097911221,19.459422645344116,16.63685832392723,17.31780706945944,2.0124187108515974,10.615563645802085,4.100721229906994,1.6155109850746647,4.967911149719121,1.680276448792653
2024-03-18,21.56176799560433,19.538847012466384,16.633801245924268,17.324720633923015,2.011628326086614,10.611625030861338,4.099161920352098,1.6193620537164475,4.959898061888237,1.6391877191772726
2024-03-19,21.554973164346393,19.614155745500604,16.65962548400948,17.33343514389773,2.0082377930407027,10.498635638006457,4.100714893914718,1.6182013812084177,4.973426622854324,1.6385941332211735
2024-03-20,21.768725794311106,19.439938515820202,16.65914008789789,17.310108673517128,2.0079147724094244,10.497100939278308,4.099285384348465,1.6170556906901847,4.977797944694711,1.622932197032582
2024-03-21,21.70115961663136,19.52082397484392,16.66268883546219,17.30651522184166,2.0072504760218313,10.495215125544107,4.099116121947064,1.6188346952392347,4.9835108687772145,1.604885063691413
2024-03-22,21.67888654626871,19.512435484736496,16.661293262858845,17.288949910712287,2.083896484184452,10.493517342628607,4.098427962845008,1.6188580269159605,4.983227847902636,1.580507130946999
2024-03-25,21.65286478539716,19.461621029878817,16.668721268358034,17.33250573192335,2.084767251723486,10.496908620748385,4.100140513376283,1.6195473114519712,4.984520660242794,1.598402826899718
2024-03-26,21.58043713468512,19.32541040472463,16.709489471296205,17.41452835989201,2.089029647060078,10.51865296323439,4.1093723238346325,1.6240289961360928,5.037105213877291,1.5919454852595514
2024-03-27,21.364796011506353,19.452131318588982,16.733133591579378,17.418412649788138,2.0916896519671644,10.532175367667554,4.114772293338788,1.6264317465173275,5.052342883989439,1.6141144850568754
2024-03-28,21.370590540238826,19.447553552220214,16.762741486636855,17.3269416439855,2.094510766688334,10.547909322341383,4.119410633316843,1.6278246858031125,5.065350522319298,1.6371668464496363
2024-04-02,21.2395624460622,19.383364915797372,16.783268748181513,17.38456253179467,2.0947150184523857,10.552732192531685,4.121566647277675,1.6288815786433326,5.085522779242169,1.7258231420169936
2024-04-03,21.16984816321616,19.43914386423752,16.798072447387877,17.34908310278798,2.096462767961764,10.563989782633282,4.125315350678018,1.6304601154545038,5.100997171523409,1.7266272341194888
2024-04-05,21.086549667967315,19.459822327707233,16.807966179756953,17.374837276361983,2.0973961240704693,10.56874458654992,4.12697114962231,1.6326454229087775,5.12520089194285,1.7198663731121888
2024-04-08,21.15151217035794,19.44825775426004,16.783846605884047,17.332921810939705,2.0935916394879777,10.549702769065416,4.119485201721991,1.6316692873429315,5.158639458831859,1.730373302108093
2024-04-09,21.133379019515736,19.431584800164103,16.772343128923282,17.333002246128586,2.0917968073882656,10.540684290553749,4.115953574954438,1.630283341116074,5.17030241740906,1.7806703738467007
2024-04-10,21.231473041994807,19.03690997347443,16.828140707716578,17.45724212105694,2.0972304596927818,10.568516773155933,4.126748491244065,1.634970162303118,5.157881182276956,1.8608870870843892
2024-04-11,21.192912525334968,19.051202691790646,16.822434199885876,17.452072017252032,2.095994656414456,10.564976931267555,4.124469168839576,1.6340413069480784,5.164560321165614,1.8973361811011942
2024-04-12,21.189155589299148,18.957003993950206,16.83385813698088,17.45139564990761,2.0982579149235425,10.57130947028148,4.126330115844049,1.6347603055944195,5.197241830234313,1.9406869929843515
2024-04-15,21.322598076531435,18.63490917330223,16.862710135194185,17.48494175047855,2.108404285976197,10.579911993159453,4.130124876289572,1.6371386427087236,5.241260904604614,1.9980001617550438
2024-04-16,21.344288824301717,18.63355668098293,16.848500545838924,17.46909652179705,2.1061449696093097,10.56934940941327,4.125570031641582,1.635539243648601,5.2596622793106125,2.008291493456004
2024-04-17,21.371471385275083,18.647168873689367,16.850888139480865,17.424029089990796,2.1280673661712313,10.568721268706033,4.124171259781491,1.6350492432968482,5.255108954536152,1.9953244190721313
2024-04-18,21.38879890563807,18.61702555567077,16.8290684107919,17.46352997002703,2.1233665354945668,10.54519676970389,4.114987034517107,1.631706942592166,5.2661025212876575,2.020217354276844
2024-04-19,21.41368274958966,18.642742111436224,16.81831494713558,17.44757142140625,2.1221595446288752,10.53654819435421,4.111401294978827,1.6300406507373275,5.270506766588539,2.007032319144512
2024-04-22,21.428654464627687,18.66420196985596,16.82103623062143,17.435320199604057,2.1223559339371056,10.53716028543775,4.111892742853652,1.6309327630399613,5.271456719936592,1.9769886900858045
2024-04-23,21.475168714766994,18.62911023711062,16.801506504705102,17.494891055339068,2.119786415755077,10.525341207791243,4.10688880612028,1.6293437569136142,5.265984510889341,1.9519787906086619
2024-04-24,21.496863254137796,18.644938040498975,16.779165518020132,17.306993717853683,2.1169668499804666,10.5092583908319,4.100954570234473,1.6260809475754923,5.262204426730788,2.1565742841362967
2024-04-25,21.49148173332726,18.62426804467207,16.781626224656435,17.321413404874736,2.116753379635624,10.508751788616292,4.100492130951102,1.6259515662612412,5.258521519842035,2.1707402071632065
2024-04-26,21.45679883756432,18.711313389208716,16.756850678651226,17.363950148296066,2.1206297866126094,10.496047239398601,4.095949012583898,1.624022153745341,5.252509315484008,2.121929438455209
2024-04-29,21.432201532751858,18.803419178272804,16.75669109742052,17.383437973874585,2.1204628536964427,10.49547409840784,4.095468396827209,1.6240331038110654,5.2374136232335,2.051398141704171
2024-04-30,21.379184141160863,18.929382691194938,16.758627147428072,17.36880069176938,2.1227184140227395,10.495739757446014,4.0984510034213075,1.6242913119572888,5.211273456774853,2.0115313848245475
2024-05-02,21.350087908082074,18.874939270817652,16.75756804712554,17.41798244482741,2.164125333095708,10.519886258765968,4.1044573528946176,1.6280430651034266,5.198335840410889,1.9845744788767137
2024-05-03,21.309971935641745,18.81095196395874,16.75591873457116,17.434279463225426,2.181534875429119,10.53168627139295,4.105968620237845,1.6278779328814625,5.20743294860496,2.0343772540565963
2024-05-06,21.30757238101087,18.808833805050202,16.749729372193464,17.42971622626399,2.20874535097167,10.528255134328367,4.105506278192221,1.633429623508737,5.195006524257064,2.0332053042234093
2024-05-07,21.297636185913294,18.800062827347862,16.745370482830744,17.457697561812264,2.2333633248705724,10.523089095094146,4.099193163954981,1.6315394086472281,5.194127984377474,2.0179199651514383
2024-05-08,21.20756621937985,18.76837246744519,16.760126345279545,17.544200763288227,2.237307412372278,10.531182324311757,4.101815962184158,1.631903215228831,5.198465613773802,2.019059676736367
2024-05-09,21.21634913207117,18.72082738934358,16.77071979686515,17.542689773660847,2.2357795034546353,10.5324374541749,4.1038399810197,1.6352248184823868,5.215120271269538,2.0270118796580907
2024-05-10,21.15212221883073,18.710523740241424,16.783433641810113,17.56641635544037,2.2316931474581954,10.536899806030393,4.105955863365956,1.6356802668991728,5.239538550744903,2.037736409178743
2024-05-13,21.087109085346846,18.67264437815422,16.794632249893272,17.51757184584306,2.233455561382892,10.537634516065584,4.106349451862636,1.635544152679245,5.229027228614185,2.1860315301580573
2024-05-14,21.162374598854864,18.63548539259165,16.73888331130681,17.546637512715552,2.347864581199361,10.518112565708883,4.097542249038624,1.6355383751885273,5.194595913551706,2.1229654998440166
2024-05-16,21.103561400693486,18.684505467705996,16.73269341211882,17.53220053567729,2.3547005981473013,10.512159087202003,4.096408644452146,1.6348659291481857,5.191026117027801,2.157878807826973
2024-05-17,21.121914086719887,18.698001325674976,16.732378595817462,17.50928111814323,2.355500425750987,10.508826525064677,4.094655176958955,1.6300011418521905,5.191496753206146,2.1579448508114907
2024-05-20,21.03738002639107,18.801253470960724,16.724897417342955,17.474861629638617,2.3552216141116937,10.498301921577847,4.093323536765364,1.6319623128064298,5.185989681100481,2.1968083893048194
2024-05-21,21.09250749533078,18.710618010170023,16.70560749777539,17.566590888000142,2.3531523833106913,10.494604758078326,4.0910003850196475,1.6318086338911963,5.1654724168929755,2.188637531530829
2024-05-22,21.20578409812806,18.681084338691598,16.708063792728666,17.498959694121016,2.352004346442711,10.490375152644075,4.090339212287399,1.630738791556013,5.158481481195962,2.1841690922045016
2024-05-23,21.236883238901104,18.53510337306669,16.718282251171654,17.561353146122283,2.3482962981626225,10.492422535771144,4.0918095052318,1.6322467146401356,5.183283228008678,2.2003197089238884
2024-05-24,21.31042997767166,18.486975771294244,16.73048226126089,17.55224748418386,2.3500715178078115,10.371170356261734,4.09339870090861,1.6347621253304108,5.198344573999796,2.2721172312809856
2024-05-27,21.349174894942077,18.464779404529374,16.72948350026415,17.505487583106913,2.347841448354941,10.359842777041745,4.08994403041031,1.6414135110914478,5.216956084939607,2.2950767653194393
2024-05-28,21.31955457363916,18.48819064471141,16.73358847172545,17.528377894141865,2.3437654793980864,10.352905953363537,4.0871650684336664,1.641346775971351,5.23348750993433,2.271617628681149
2024-05-29,21.209960182431267,18.5146196864063,16.73122347340925,17.450783195587736,2.338805580639982,10.354450891067126,4.091831857559521,1.6412619088962008,5.236156637208289,2.430906586794329
2024-05-30,21.231460522988783,18.4359323526976,16.768692241392877,17.468037139610697,2.3547343636940026,10.363083907770951,4.099408959610246,1.6461800002333993,5.290882498064945,2.3415880139365073
2024-05-31,21.294397919517515,18.394467828437914,16.766502268811674,17.484897974166795,2.356258305046606,10.358412615943823,4.097606655254923,1.6457761574975038,5.299765657984428,2.3019146173388183
2024-06-03,21.527141357725867,18.232901565862907,16.7545988081794,17.40681665496479,2.4208241701650786,10.345284433964396,4.085115547495469,1.6365136978302361,5.25050652547025,2.3402972383416087
2024-06-04,21.586534709649893,18.261061437996116,16.750745334436935,17.367708101323796,2.423348131807689,10.349105028090133,4.087059843007568,1.6381084912776174,5.2535773973163264,2.282751525093929
2024-06-05,21.54031896018836,18.257078628117284,16.742182981237043,17.39036585197608,2.4226770776476063,10.344560441483926,4.0856578484850505,1.638073761725577,5.256079751578482,2.3230046975605894
2024-06-06,21.63369463022151,18.239865325981643,16.73803097449953,17.389849009449012,2.421427184339888,10.340284270055161,4.082527606331716,1.6360529037194034,5.255092818252371,2.263175277149764
2024-06-07,21.71911330759484,18.284480854683682,16.709731641717838,17.346649564746606,2.4185885881912483,10.318037530388926,4.0771749544368445,1.6303290483311335,5.220868196481988,2.2750263134268986
2024-06-11,21.81393942584494,18.431081768632648,16.656514712868088,17.2213208100478,2.4139288566601067,10.289854084164567,4.069605792556109,1.6240745988739629,5.145672506640158,2.334007443711623
2024-06-12,21.80737476311028,18.408196771097213,16.58383163599155,17.44308483761325,2.6095486294763117,10.252115190883067,4.053858392053203,1.6166275143534727,5.11745024056538,2.1079120248562724
2024-06-13,21.919032177847424,18.490659716515225,16.552553336712627,17.408015090453883,2.5987902687865634,10.23397896397966,4.063108264267726,1.6154463145952127,5.07565880824288,2.042757058598802
2024-06-14,22.078419364111983,18.54172776176501,16.516383002815928,17.42450774783603,2.595800152806577,10.21887531012171,4.043599989585981,1.6136508966371428,5.0514405212339595,1.9155952530856724
2024-06-17,22.034630643256715,18.58375201694035,16.52755247477885,17.440270961232248,2.5975375898730197,10.228299617452127,4.047081925801252,1.6149743932743734,5.053135018821213,1.872765358569849
2024-06-18,22.01042039466862,18.5885631693083,16.523130186584133,17.458879360475947,2.59639419117217,10.224716545258632,4.046275450597633,1.612642738722364,5.061158146694174,1.8778198165180247
2024-06-19,22.156143411078894,18.587415858218705,16.523393077129075,17.287450084623902,2.5975477345595945,10.228106475459198,4.047363756753109,1.613485893034581,5.05653540040993,1.9025583087330136
2024-06-20,22.160374511983914,18.743294562625906,16.539947549026174,17.114932604857145,2.583971468080656,10.236068797164119,4.049966631513173,1.611748397032382,5.062306831945369,1.8973886457711613
2024-06-21,22.119297327314126,18.64158479363658,16.4884553601543,16.797875319986748,2.5760392037038153,10.836928584094279,4.037499909574568,1.6059807251480933,4.981908746819126,1.9144300295683685
2024-06-24,22.174595754614405,18.586002342452264,16.508372879904993,16.682232235457512,2.5806888368357392,10.865275791704054,4.0474401321362565,1.6128876983594473,4.986903355073422,1.9556009734619086
2024-06-25,22.254104890437876,18.457667753505483,16.4925488077038,16.88351175706118,2.5687925363139836,10.847405877302636,4.042031793774614,1.6144632280034203,4.999596188367639,1.8398771675293715
2024-06-26,22.25658601857384,18.39044400210906,16.499878960045283,16.9156347084299,2.571005749633579,10.858764992509409,4.042340827942226,1.6152014720355667,5.016502835377986,1.8336404333431509
2024-06-27,22.279927525385705,18.197943693271327,16.524619277382005,16.96995591208916,2.5801976851158592,10.876063181527863,4.049127331051068,1.6226126033036092,5.056718421531841,1.8428343693415623
2024-06-28,22.319307954794997,18.196466597017576,16.52199270974132,17.030700464807495,2.490352341638186,10.873033531731952,4.047859178665573,1.6218461324815465,5.050931127263095,1.8475099618582598
2024-07-02,22.22462911829735,18.148561647778887,16.517533389030746,17.14770028281848,2.487686479857018,10.862529316586766,4.040952158982348,1.621004975175914,5.062302343875733,1.8871002875967557
2024-07-03,22.215789355361462,18.134191970020858,16.54170820826129,17.106179993844016,2.4924709752194096,10.87728979356128,4.04748936307064,1.6128596926477297,5.079891346022467,1.8921293019908432
2024-07-04,22.203250079186958,18.15988818440644,16.53824243701688,17.10260949916074,2.491872352416143,10.875998200345057,4.046814638058882,1.621185842663784,5.076029660817491,1.8841091059276325
2024-07-05,22.170427399466018,18.190121232770593,16.5383454001011,17.111023059988426,2.491495709532418,10.875058370509388,4.046911800579793,1.6213591033015993,5.068415826446873,1.886842097303789
2024-07-08,22.20662639525766,18.18495285920377,16.522611709669288,17.101135158014273,2.4895967915265063,10.868086172812696,4.043827406873212,1.6220852142179123,5.065780619098337,1.8952976733263454
2024-07-09,22.224933789529217,18.165507332443635,16.511048344805374,17.068676263013735,2.4875800386828977,10.859939874112268,4.040551615207014,1.619632994829547,5.0572885264806695,1.9648412208956425
2024-07-10,22.262485137062416,18.1629635384378,16.512315710579916,17.064533014375712,2.454577330171079,10.859354027040148,4.040731851181026,1.620375169249246,5.055314727952022,1.9673494939506326
2024-07-11,22.314377996940152,18.16563462014385,16.46059367947231,17.101422912265722,2.4524339078620523,10.843373574918859,4.0349952659188215,1.6121116730478644,5.04846432041436,1.9665920490160107
2024-07-12,22.382121747834542,18.174930016907805,16.472682553554634,16.988352678678652,2.453830277113212,10.848814072061867,4.036831719124615,1.6091326659869516,5.046971955597325,1.9863323131403956
2024-07-15,22.396549903980546,18.262024083730598,16.472186681986877,16.865732491065707,2.4554337115167515,10.857926212140882,4.039267244745943,1.609096736973204,5.044705235825668,1.997077698033824
2024-07-16,22.26082467836069,18.328780001454987,16.479663936001987,16.906824168274127,2.4620823170892545,10.860484574707492,4.041011326544962,1.6114385350177527,5.054517509101785,1.9943729534469612
2024-07-17,22.294103437202693,18.349861110343582,16.47006845133099,16.88980530326453,2.4630788740644047,10.85540905353603,4.03876267991142,1.6014628746350141,5.061999445233808,1.975448770477526
2024-07-18,22.301611286028653,18.393240742549843,16.455217697051705,16.84201182017616,2.460870519222372,10.84893680073419,4.036404317519147,1.6126819439426188,5.056568054643007,1.992456818132304
2024-07-19,22.315199804651318,18.316636901006543,16.471634182633913,16.883177147187236,2.4624107295857645,10.851514764308902,4.037480152026533,1.6007124830219093,5.072761837513205,1.9884719980646801
2024-07-22,22.173994758449744,18.284122470098012,16.41402485071509,17.174756141945235,2.4525301782738995,10.813244916572003,4.023583581139555,1.601744529536023,5.065642283532535,1.9963562897379044
2024-07-23,22.171920098534866,18.44413597786414,16.373307732289568,17.119024937760017,2.445133805670457,10.790868793096172,4.013787528279121,1.5961327835447323,5.039669881799699,2.00601846116123
2024-07-24,22.130515537060074,18.561767538430868,16.34901222178586,17.105628761317956,2.4412555844101824,10.777322851769185,4.00695784275614,1.5928883987787985,5.026162660404299,2.008488603286639
2024-07-25,22.175830552990057,18.501643355534956,16.361356653031226,17.08936539476231,2.4422378244192315,10.784697060752974,4.008698135407569,1.5953271997252512,5.040115873543024,2.000727949833401
2024-07-26,22.141284622012495,18.503684344680572,16.38261544549143,17.058915280245213,2.446257937496882,10.800494680930342,4.013234519013839,1.5997835129793438,5.057594593208068,1.996135063941815
2024-07-29,22.12913639278756,18.488986246840692,16.37845966264348,17.071094077936177,2.4457335747788056,10.799768624896533,4.012815866685592,1.600496661030286,5.073225092012209,2.0002838003886643
2024-07-30,22.174615072725516,18.464857999192297,16.371723896721903,17.068814558167578,2.446513096036481,10.800573936351645,4.010809565758026,1.5998921815044629,5.059506945523739,2.0026927480183554
2024-07-31,22.15331120142792,18.481710461499627,16.374487131760972,17.105103563380464,2.3906828678838905,10.808019987572393,4.013732535123933,1.600899433443707,5.068789695028208,2.0032631228788844
2024-08-01,22.197410877181984,18.515561995414807,16.36765010263728,17.039928178816965,2.3903543177683475,10.804138913613299,4.010630524859569,1.598070900432037,5.069292983641572,2.006961205634137
2024-08-02,22.289950630403485,18.62799933085535,16.373328282733286,16.959479358135564,2.266766454734192,10.80739015376671,4.01275130139112,1.600561374337695,5.055638575242905,2.0061345383996927
2024-08-05,22.29622747298881,18.758578186832914,16.348996511717292,16.86826432262172,2.265717566122114,10.791014243168828,4.006739548275386,1.5970238320817107,5.0426289438154654,2.024809372375755
2024-08-06,22.27482687289474,18.771599489832354,16.348229095128026,16.894447713898224,2.2638587162560366,10.79052452269047,4.006632971708873,1.5978042827134529,5.0308332767842625,2.021243058093557
2024-08-07,22.27050142489148,18.8475282540944,16.35085639104212,16.879105002701202,2.2660025727492967,10.788342646351659,4.005678903946658,1.6016322863062902,5.003912586063128,1.9864399318537667
2024-08-08,22.264332407600516,18.904236348371995,16.353865042802262,16.809150275228745,2.2679121885531677,10.790289777698712,4.0054195465475075,1.602168054345054,4.994530897316447,2.0080954615355915
2024-08-09,22.21242644737116,18.940469648455885,16.342710264028195,16.846239815116355,2.266655601376164,10.783488300737034,4.002863760400828,1.6015617406534295,4.995279404428414,2.0083050174325314
2024-08-12,22.218750739791723,18.950759335063484,16.33522558786,16.85100907334488,2.2655883996439417,10.781266676428734,4.000979105697946,1.6014213709909977,4.986049677548309,2.0089500336299877
2024-08-13,22.064805276934734,19.09144921740345,16.282548655108027,16.73877525176892,2.261061516707342,10.750961505626828,3.990018798536658,1.5948586006372893,4.949087457784747,2.2764337194920046
2024-08-14,22.04644061461216,19.1327770783386,16.26403069997408,16.713460970654445,2.3043504116035676,10.730678839210114,3.985739191124773,1.5929112660398,4.952021811294125,2.277589117148334
2024-08-15,22.12531703621744,19.120012385309714,16.258972157867436,16.67293636293313,2.3042610820526623,10.7271404055048,3.9842905775282476,1.5928435833029078,4.954922722798975,2.259303686484689
2024-08-16,22.146173744295574,19.160072630593348,16.255802858164124,16.640112331868668,2.328217501496362,10.723495797613424,3.982963312162893,1.592499865908304,4.947745983568969,2.2229159743283358
2024-08-19,22.139002095587827,19.17521050321525,16.259058232620504,16.627013872801992,2.32921408917288,10.727551576623453,3.9839487540026806,1.5924273275355074,4.948144607798347,2.218428940641559
2024-08-20,22.08078101948832,19.270692495319828,16.26239035623583,16.66830467433665,2.254624288760287,10.730339085251822,3.9848171858194585,1.5925249556572794,4.939867213198371,2.215658725932153
2024-08-21,22.098117298648727,19.28257767355576,16.25678477995559,16.663405582544023,2.2537053687553503,10.725865950997294,3.9831930889593656,1.5920255233537244,4.933786285738922,2.21053844749124
2024-08-22,22.094250797120154,19.27299009235749,16.26406969787565,16.6182583809135,2.2546800088359893,10.730442096726845,3.984915665338357,1.5920902635462382,4.949434103519348,2.2388688937664307
2024-08-23,22.075639011879197,19.243221900321405,16.271260825131286,16.65533953656557,2.255805712128471,10.73466373831403,3.9867679371484965,1.5939710181587705,4.941458954772951,2.2418713655798213
2024-08-26,22.106955680788705,19.106908921570028,16.275015360454276,16.72870098961121,2.2590552517111946,10.740154742829182,3.988247620641067,1.5949247218030749,4.970375322146834,2.2296613884444314
