date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MERRILL LYNCH FAR EAST LTD,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS
2024-03-22,54.76887589057821,25.884503441262673,8.830763279102854,4.568135167598108,3.1729447365736183,0.14848278956771138,0.2679182157488808,1.2786271997818341,0.21890177092029123,0.8608475088658181
2024-03-25,55.116044779037466,25.644498668128413,8.946263790883032,4.5662729287311254,3.118494981534593,0.19560582926544906,0.15229186160320232,1.2789757931348713,0.18111519147494026,0.8004361762069115
2024-03-26,54.93606986950683,25.76171785804001,8.916981376913007,4.605356894736482,3.1073468177408343,0.16992188006489528,0.21503824930382848,1.2796562483214349,0.17170748792323412,0.8362033174494423
2024-03-27,54.6849390194562,26.015776023728844,8.920559500434884,4.621262339560907,3.097663728614733,0.14849072594336366,0.19858134124171734,1.2787355380218997,0.18117758432497078,0.852814198672484
2024-03-28,54.42938596460583,26.124702951406253,8.941739030362955,4.638231753284183,3.0923015098025886,0.15528779557560632,0.22717884529336096,1.2795111025929315,0.19480437146710178,0.9168566756091953
2024-04-02,54.25688166855749,26.05074750530807,8.954992688644474,4.6226612728250664,3.1187221794752937,0.1554369042421188,0.42258384625684864,1.278365033085969,0.18438272505152323,0.9552261765531499
2024-04-03,54.289019719976906,25.795932638443315,8.962890483985314,4.553774069177528,3.152493394018018,0.18181703658714585,0.6437274752751178,1.279334647792187,0.17424409075363037,0.966766443990835
2024-04-05,54.378631385410614,25.643816593008882,9.035327427114737,4.585234741675043,3.1484197928415454,0.14841874748328396,0.6503386986420937,1.2801149437465142,0.17827847630939844,0.9514191937678896
2024-04-08,54.32361448420859,25.816175492505007,9.068461300436205,4.61046945198356,3.1408496330315283,0.14834938459883515,0.4237330445858846,1.2794738402044863,0.18895804012157985,0.999915328324322
2024-04-09,54.16453399264699,25.852413952114954,9.068506496036699,4.610492429744454,3.1359938003941665,0.1633817168847321,0.4935099519008737,1.2794802168748616,0.2234451097915,1.0082423336107667
2024-04-10,54.35687196548519,25.429812151889465,9.063749754340403,4.658848861978485,3.1329766168872375,0.15477178060489039,0.5418441739154407,1.2844973620505387,0.36655489599405133,1.0100724368543061
2024-04-11,54.39311516214701,25.439632247747586,9.127022659781735,4.684615676462876,3.100542310256467,0.183038012579407,0.44545679802074817,1.2844383331764504,0.21769880026941127,1.1244399995583083
2024-04-12,54.55490381370115,25.328456383132952,9.089610294275726,4.641494964825255,3.203008589844307,0.16782855280495862,0.3726577941233811,1.2797259536801362,0.241181908485887,1.121131745126245
2024-04-15,54.85096463709458,24.98930435761668,9.156802066998926,4.779722354072958,3.2483433443466674,0.15449785914163996,0.22816406694429545,1.2824266275752216,0.24153123069270668,1.0682434555163287
2024-04-16,54.59423277550769,25.24355770660054,9.109706090250642,4.795636874147259,3.2581891324231873,0.148418082676578,0.32121184905842465,1.280110592628002,0.24258610391131075,1.0063507927963697
2024-04-17,54.610150799195445,25.343136872403804,8.997483297619793,4.830443008772891,3.2150681589889105,0.27555775822586553,0.2382940963660555,1.2763862486747732,0.26889734387270087,0.9445824158797603
2024-04-18,54.14656655331015,24.82154785716204,8.958901293309955,4.802811278960917,3.867843212360351,0.16389819309725046,0.40259606569029704,1.2814685456834933,0.41546516083589063,1.1389018395896509
2024-04-19,54.46273213085322,24.550089311140383,8.983813231196319,4.849547565211509,3.8845595037291916,0.23773138270086172,0.28935606650900014,1.2839114630787172,0.46597518038110214,0.9922841651996959
2024-04-22,54.64445847816171,24.30085807677686,8.891497583783437,4.859105920893512,3.9693484593697987,0.22966693014638961,0.3997642352674535,1.2855766661185177,0.4068381111313578,1.012885538350968
2024-04-23,54.610831155583654,24.26682427464976,8.893338458257809,4.799783955279583,3.993890469800761,0.15408191229942708,0.6102108507475578,1.2895815316651646,0.3719634004802618,1.009493991236024
2024-04-24,54.507950778859346,24.0493167415962,8.698452510324804,4.73296288833667,3.9942299832617434,0.2699405648327568,1.0475498311490048,1.2894402814157468,0.41086006650299317,0.9992963537207334
2024-04-25,54.289746611284286,23.90737433773916,8.669037909730179,4.6934919654446485,4.148922438462771,0.23599965295672304,1.409886213277485,1.2876235789722674,0.42152988678959713,0.9363874053428867
2024-04-26,53.905412658461415,23.931123515311732,8.640830298074144,4.600212056878047,4.2991889390046705,0.247214853342903,1.7498561800056822,1.2682164911151572,0.41431883989333385,0.9436261679129118
2024-04-29,54.348631884023554,23.85387556192457,8.650978604153346,4.741827506963679,3.681295616438976,0.22257965711513553,1.8346545867442194,1.2661025269312918,0.3736585042961974,1.0263955514090186
2024-04-30,34.70090766093065,15.206524287884587,5.48628531660763,3.1033710405946784,2.2137516650120244,0.16076355286549696,1.111571386404926,0.8047879409176669,0.2382186215180652,0.6235149053345026
2024-05-02,54.626520444252755,23.769633567085915,8.63650898089236,4.9439528819861005,3.4958041398427295,0.22003645056778595,1.7273702168858724,1.2686591082801661,0.3580149266367386,0.9534992835695694
2024-05-03,55.099790179965694,23.2574227734262,8.611354731046902,5.028438153203448,3.505426303375904,0.21727140563650948,1.7355984784867156,1.26331384566532,0.35125336897932585,0.9301307602139878
2024-05-06,55.139967156226,23.359094263506726,8.61734613034489,5.031936717803562,3.530333217912656,0.2173117376884896,1.5387266746773167,1.2641928034976766,0.3605899304843903,0.9405013678582917
2024-05-07,55.16439997925121,23.56204745420712,8.640959529031255,5.0457253165304525,3.5104173206530738,0.21790737778529462,1.1652522508043923,1.2676569661567931,0.4081864322183676,1.0174473733620384
2024-05-08,54.95978844532947,23.594889417858727,8.590988076942944,5.129813549696146,3.672982854758061,0.21084797552968085,1.0236815693730603,1.2634111536234904,0.5880344842790785,0.9655624726093381
2024-05-09,55.320643962762794,23.08693471732456,8.609753619355667,5.100737401622908,3.6539500379985475,0.21100362034047146,0.8561931399129736,1.263111449476439,0.924769008030938,0.9729030431746971
2024-05-10,55.537748019448884,23.2396197371517,8.657627891206744,5.144495492917627,3.6735862055879127,0.21108615247839033,0.8933561839620319,1.2648383212914731,0.45844773240589887,0.919194263549337
2024-05-13,54.54208464166543,23.18827113403627,8.510913958194495,4.906586991376449,4.254635216000102,0.21894248985984197,0.9091296976952233,1.2628468713754066,1.1698621348985485,1.0367268648982275
2024-05-14,54.340192746267434,22.884006331315305,8.532672381550146,5.118814710311045,4.024421396867684,0.2506273481454399,0.9151002666938974,1.2705877886599226,1.6140096439907925,1.0495673861983363
2024-05-16,53.519629547960314,23.555501892189877,8.695300336720404,5.535553423324096,3.6466829961162928,0.21211883548377486,0.8348226506550652,1.2688816710867428,1.506806917170754,1.2247017292926885
2024-05-17,54.05747453982824,24.37134343536132,8.755486037289073,5.422730564079305,3.6200491146122795,0.21068018082581655,0.7804359642004938,1.2494836946448484,0.3076411308579528,1.2246753383006608
2024-05-20,53.534520722862524,24.541684136763738,9.014844253832452,5.556739061675904,3.657639299553023,0.2322462790142304,0.9030301439535785,1.1068007941336535,0.3306111315797152,1.1218841766311833
2024-05-21,53.447311769004294,24.2424335106922,9.088755595012191,5.646362625442724,3.680636632772009,0.19066968746950386,0.9581036559796706,1.1105406166086234,0.33115163112090007,1.3040342758978811
2024-05-22,53.0122810103317,24.150077255583977,9.161943333646047,5.893466596761721,3.9669161794916774,0.19083193222551864,0.891682186927616,1.1114445056767377,0.4283667545301713,1.192990244824839
2024-05-23,52.819903284289296,24.335931419827094,9.192617468485388,6.15228902255441,3.760131899279683,0.27107571609338754,0.9536675188339212,1.0823203986986119,0.3113407808644868,1.1207224910737237
2024-05-24,52.91479597889652,24.152089774043766,9.182206365672508,6.214824659846602,3.708229017685231,0.2747218173002359,0.9647021869692685,1.0756492038854497,0.3173919934280494,1.1953890022723586
2024-05-27,52.53516660642349,24.278142545710153,9.225782370875983,6.2069503645725,3.889682512395999,0.2669403020424291,1.0008278938847281,1.075317866273525,0.34475125196988826,1.1764382858513092
2024-05-28,52.7475969621043,24.345289594521528,9.352612719792539,6.003760151746933,3.65408926858478,0.3205044703502329,1.0077809878896626,1.075096097298722,0.3973606413913161,1.0959091063199762
2024-05-29,52.771687265174315,24.35149676975564,9.27407897760217,5.826956761955337,3.6326837062000594,0.3343670778521279,1.0675831916500915,1.0652537433422096,0.5101794894068741,1.1657130170611771
2024-05-30,52.77447374042633,24.559346216632907,9.266321734684013,5.908459710408492,3.6355799645688953,0.36209710144237606,0.9755925857904798,1.0661648535004347,0.34075057844526935,1.1112135141007977
2024-05-31,33.78001452956621,15.604277941511665,5.918257627757666,3.697610804321954,2.441021957107147,0.23793961385036397,0.6632637206178492,0.6801719078327603,0.22441126988172805,0.7104964529184691
2024-06-03,52.539018765259385,24.299960225344538,9.286571391442564,5.808642587621119,3.771119439496187,0.3576420267794487,1.2230717249360956,1.0691382518011994,0.44195452377136346,1.2028810635481033
2024-06-04,52.68748467447705,21.980144786825086,9.148764834752372,5.67302035533776,3.777963737463441,0.42379438456497637,1.7731709151312558,1.0541938237430482,2.3647133314404845,1.116749156264532
2024-06-05,53.42814533193364,23.41051467766433,9.360833482917307,5.836490539864453,3.615649448931883,0.4407478670725229,1.2981403227148798,1.0618415201554772,0.6359785377247757,0.911658271020726
2024-06-06,53.55831891006931,23.44047567259782,9.30928558116277,6.06779148829486,3.6285110482447682,0.3679270159871139,1.3278242828307592,1.0622242911171131,0.40403011160848035,0.8336115980870014
2024-06-07,53.21133285557016,23.833352482880695,9.431473344102285,6.166906777304418,3.4848122680335223,0.2950156505869073,1.1839358033844989,1.064862014206849,0.3813736417626147,0.9469351621680506
2024-06-11,53.37434892420071,23.67452022494126,9.519080910171896,6.301231888254893,3.446851191489655,0.09824306599564372,1.20289680441947,1.0706564032268293,0.39266445363828106,0.9195061336613648
2024-06-12,52.43351283621397,24.419347769343755,9.51323102740976,6.3320977769857665,3.628899556420532,0.07754459054008846,1.1561666173652458,1.0709766826764289,0.38974876019280025,0.9784743828516508
2024-06-13,52.592371881864786,24.186192669968904,9.513550262991135,6.248290595377895,3.8344208856032442,0.11180723095559364,1.2342813625209306,1.070573246971886,0.37442680170279385,0.8340850620428285
2024-06-14,52.58166634725628,24.320440590882395,9.546712189540193,6.333472648870495,3.4306921214439576,0.12540193320354354,1.1677763048174647,1.071886474065065,0.392052258918898,1.029899131001705
2024-06-17,52.46283871248939,24.36969052134532,9.558537852168511,6.36430441622989,3.4330855801498603,0.12234513750072876,1.1751908829303876,1.0733196043838644,0.3991456090277709,1.0415416837742768
2024-06-18,52.44511716226599,24.190537881037184,9.538311189156055,6.439684552350182,3.394382945719934,0.1276078054333671,1.3107414606843675,1.068035888285032,0.440105365992485,1.045475749075412
2024-06-19,52.24232771046581,24.278421298605345,9.520307654059131,6.445569472475523,3.5980691891923176,0.1275739603588525,1.2725614544787474,1.0659492210282129,0.4564355420084271,0.992784497327641
2024-06-20,52.15293655426754,24.77588518829003,9.52664048589892,6.411850029479346,3.5395725828630575,0.12914377242369787,1.033632841093834,1.0664547852377309,0.411972310099455,0.9519114503463938
2024-06-21,52.082153116824905,24.691797392163625,9.540014609225707,6.3725750364569596,3.560776853410837,0.1354909586620636,1.0834242512752092,1.0652287444112845,0.4943269769507083,0.9742120606186967
2024-06-24,51.97877539277075,24.645021790216816,9.495507855415038,6.411338834669254,3.675416004453619,0.13390273966528887,1.108787600809928,1.0638079426153186,0.4986809208743675,0.9887609185096142
2024-06-25,33.2352796334121,15.685073171128078,6.067312214515825,4.063116928177582,2.307891703739658,0.08486289896082053,0.7873805283318998,0.6785986826080453,0.26282301255557905,0.5972238607239836
2024-06-26,52.174578518318924,24.349207267114785,9.545842485422321,6.3038338719538425,3.7050069289230936,0.1341795041536379,1.3746805240968984,1.0658812431319598,0.41317900182517486,0.9336106550593618
2024-06-27,33.34224596917257,15.115952193244194,6.080377443081892,4.012540783684231,2.3524158270124955,0.09289001639785383,0.943951349181945,0.6774403702838727,0.295411848637781,0.6457310128133601
2024-06-28,52.92268874248227,23.490872044507437,9.595059160986969,6.32855107613737,3.5154310393839725,0.1344832127773025,1.6405572718520267,1.0682938122302241,0.45290138777538913,0.8511622518670374
2024-07-02,52.657815986959776,23.636755689552363,9.598296372056419,6.336709285934165,3.61229315192319,0.13457477019230293,1.5902765987381975,1.0690211165374963,0.5113112839338241,0.8529457441722633
2024-07-03,52.50040516423038,23.602405437923526,9.611110903810195,6.357960697400252,3.5566896176854157,0.1263637779076173,1.7699661403163087,1.0682743004116928,0.5674240131823076,0.8393999471323035
2024-07-04,52.61701863048497,23.416481549596206,9.616266033605822,6.315487913787879,3.6143438441055844,0.12845767902203073,1.7884348226012616,1.0684407530103281,0.5675915944463323,0.8674771793395925
2024-07-05,52.638919446120134,23.39215375026143,9.623995879077455,6.310318098299914,3.586631421930495,0.1342290423398316,1.7999698757803655,1.0687558316695454,0.5613127674907774,0.883713887030052
2024-07-08,52.65876080990194,23.36404159740309,9.667042225471317,6.329385216116043,3.5535422429915786,0.1341876810788361,1.7913939670251067,1.0714607524747284,0.5298174067266413,0.9003681008107204
2024-07-09,52.9304258396997,23.308225286575844,9.654116318148183,6.281953884961757,3.5556221427129158,0.12674843525623267,1.722304748570722,1.069783846114583,0.5233126254482037,0.8275068725118557
2024-07-10,53.00552465861323,23.28561602322661,9.676194550557916,6.239577738243198,3.5775643474960135,0.12697136857052363,1.6785788541210613,1.0716654508689702,0.4983302313891972,0.8399767769132791
2024-07-11,53.242209970971075,23.13862010275275,9.69203939086288,6.256758803711398,3.5991315796121683,0.10836164202393474,1.5241904796423325,1.069504082547615,0.5351894857036051,0.8339944621722409
2024-07-12,53.24050849927875,23.107512268108557,9.712186928804625,6.242703970497115,3.582874297322335,0.12124684570266296,1.5804251647438785,1.0696404862856808,0.41394558965728173,0.9289559495991122
2024-07-15,53.2827214822968,23.100538062960357,9.714285250957854,6.240226940953943,3.563804622349762,0.11568396247592545,1.6765659325944542,1.0686245340705023,0.38813499682146,0.8494142145189376
2024-07-16,53.57223880084536,23.029271658458246,9.692792728787943,6.201088723873707,3.307351274831268,0.0729731573936064,1.7920939671595395,1.0711811961355089,0.42342461306557705,0.8375838794492468
2024-07-17,53.17619549856143,23.30767209161063,9.68663494540279,6.184505604570048,3.2935235950530077,0.06940693327223024,1.829528959425993,1.072492511982492,0.5188272127576852,0.8612126473636958
2024-07-18,52.97751597069287,23.091485382652916,9.665691642555943,6.065903457126493,3.584873757972392,0.07576936580312903,2.0600050774483654,1.0706040704382942,0.5277661274348471,0.8803851478747537
2024-07-19,52.89776888028999,22.975248094801852,9.700203981200957,6.040529814637859,3.6124291530652193,0.07584122285235036,2.126348940158033,1.0716193943567487,0.5337613937138278,0.9662491249231681
2024-07-22,52.718307003444764,23.69322654171335,9.532694841298829,5.87312170805622,3.602063616537111,0.07510614519091412,2.092308938455837,1.0652432623682124,0.49553014198473544,0.8523978009500192
2024-07-23,52.70141333610321,23.772776527780806,9.51456257458963,5.724734956625224,3.740810745259534,0.09644291438335163,2.0498889130888607,1.0669273883937063,0.4898629308340578,0.842579712941621
2024-07-24,52.79987964266253,23.8644027821217,9.527338014534163,5.754764985401864,3.6954477093462974,0.09676335045804468,2.0526826976858414,1.0704723043318585,0.29162944113902206,0.8466190723186776
2024-07-25,52.76569274196401,23.881067575867206,9.513466535853244,5.748543063454625,3.7500373792995645,0.09668784066576108,2.0483432813772207,1.0696369556077512,0.2859720024769509,0.8405526234336708
2024-07-26,52.88371888157437,23.947603524242076,9.523472906269793,5.704639511451507,3.5752067987875633,0.0506985389511907,2.1025645290193893,1.0692337691089433,0.2995196483889424,0.8433418922062279
2024-07-29,52.95545396025405,23.96758586073931,9.487660263815169,5.674438231867745,3.3266446246381727,0.09365124054495202,2.1352006014215124,1.0674647591036135,0.458823888983665,0.8330765686318147
2024-07-30,52.99148429419781,23.959111620055307,9.499055758757523,5.652506199292292,3.24327359035974,0.09275429494234876,2.174856484824159,1.0664500899208258,0.48183001492286376,0.8386776527271277
2024-07-31,33.893326979943446,15.341678709866974,6.083720923882132,3.6101063272874363,2.076481079220667,0.062266908694894305,1.3973294137854353,0.682329498165558,0.3237319462050966,0.541390699073707
2024-08-01,52.871045878039446,24.079892615944516,9.482039563203443,5.64774436404286,3.2420045506665573,0.09653235839812968,2.187145382552944,1.0634733870432094,0.4949587213397845,0.8351631787691143
2024-08-02,53.14775573491842,24.01042988344329,9.554924960366746,5.614066773495111,3.23321815156929,0.09220401728506918,2.2062792020270097,1.0640833912850887,0.2425996155625742,0.8344382700473966
2024-08-05,53.23158455184064,24.042617251243424,9.622017842678886,5.612956809471661,3.4300026169705102,0.09924291363244543,1.596071843811593,1.0685664196806546,0.48862678124720677,0.8083129694229765
2024-08-06,53.46393976920767,23.766027328230816,9.590080298619782,5.600146364400416,3.543052501879096,0.09684682053931404,1.5744430737816562,1.0650387608388254,0.48928522523090767,0.8111398572715178
2024-08-07,53.33556889245731,23.545810957179818,9.591031030853165,5.647020782996332,3.227708730551827,0.09185302780393043,2.191323343882047,1.0631015095748937,0.48104350062437234,0.8255382240763054
2024-08-08,53.486056819394136,23.548488168025557,9.605650702363612,5.668947761731435,3.5772632654967427,0.13733967021071214,1.5915912132257874,1.065898855649069,0.521014484659922,0.7977490592430272
2024-08-09,54.05272415244031,23.620256522799036,9.56382782063,5.558265091123301,3.329469710330357,0.1053549107109206,1.5388201729989872,1.0651097620166552,0.3701628614351311,0.7960089955153028
2024-08-12,50.34889956969939,27.676985446662666,9.428921015520746,5.839372119015641,3.165366520441969,0.07251791038624203,1.3797367290804294,1.0056400075312177,0.27627505253542795,0.8062856291262713
2024-08-13,50.24885511405402,27.728480599722133,9.405294608963615,5.884518273779797,3.0166060218276227,0.07248532145286583,1.704632218916766,1.005188081447974,0.23919974167704536,0.6947400181581638
2024-08-14,50.1721990870033,28.05495286980814,9.487328563131575,5.91968010834683,3.014168194302616,0.07055995853596018,1.344481165100586,1.0053600738463202,0.24689499150411867,0.6843749884205569
2024-08-15,50.13313950065223,27.865848085998174,9.504819574623955,5.91988670669459,3.114335323600332,0.07823157739152448,1.3689878567109581,1.0058601483874443,0.26448205078187503,0.7444091751589228
2024-08-16,50.18647505133716,28.010261808435782,9.467291484676407,5.893967035871927,3.112181139005677,0.07060225442452793,1.3817526834898437,1.0059627187250326,0.19874623944357825,0.672759584590059
2024-08-19,50.184891434328605,27.980084989527853,9.451140912343119,5.875929575735487,3.102712845940261,0.07058720028278267,1.3980974616344921,1.0057482226656425,0.2607983007468995,0.6700090567948563
2024-08-20,50.240458485210425,28.097457100091127,9.430000111501966,5.845264782822605,2.9671462705624907,0.07641106833085304,1.4034809057729274,1.004552319070056,0.2649524108303812,0.670276545807166
2024-08-21,50.194735366871114,28.081777332096603,9.391026471346056,5.823230521808098,3.0296572573929557,0.0988522815516726,1.4397121772193946,1.0047517606187963,0.26803511670527425,0.6682217143900445
2024-08-22,50.20461519899826,28.110240461427775,9.382559932262065,5.805403983415574,3.025153983236287,0.08688330693201053,1.466632634850339,1.0049849789375829,0.25539580384688215,0.6581297160932221
2024-08-23,50.20650988837409,28.094600096073563,9.35090529988097,5.764714327860806,3.0610705324753678,0.08931120652019814,1.5508240377189726,1.0051840363434887,0.24482751981218312,0.6320530549403534
2024-08-26,50.35455073689627,28.194553172851517,9.275768601921891,5.593124616857599,3.028539706511036,0.0898258496022238,1.5571099659516827,1.0048197106011605,0.21115791097015285,0.6905497278364664
2024-08-27,50.20893105223275,28.092602452082676,9.2437877163598,5.572237122058379,3.054438523757096,0.0897695746969086,1.6183142761312928,1.0040662600529722,0.41385491008832315,0.7019981125397989
2024-08-28,50.389782755942534,27.963560950181844,9.2561713779663,5.536558516741317,2.9447591955513235,0.09624938297788613,1.5820547570946106,1.0044706718661003,0.5420374456634475,0.6843549460146375
2024-08-29,50.44964072019014,27.81056016842745,9.206161418103294,5.457958164417765,2.9655415861202337,0.09455321372565156,1.7072742552126239,1.00434999133832,0.6233062602941035,0.6806542221704165
2024-08-30,50.72605094290665,27.830146776516095,9.179831358747528,5.4494496538633275,2.968991641038789,0.0846756055113839,1.370585210320846,1.0077912019617512,0.6952960071192769,0.6871816020143486
2024-09-02,50.939633891762185,27.879886828980755,9.053107214149168,5.358256335927712,2.9702761703709184,0.07587709313868281,1.3485141583000329,1.0014005286102927,0.7287971332321869,0.6442506455280699
2024-09-03,51.14150170099343,27.795262669311988,8.990026590395074,5.237607973893131,2.9006879378125694,0.0773046973396046,1.390233652746425,1.0008078439162198,0.8384213744825106,0.6281455591090489
2024-09-04,51.242810605683545,27.738493722838687,8.961945867219287,5.188159419847219,2.9276539141987588,0.07732464496457422,1.381062920269244,1.001066091347801,0.8396540156751577,0.6418287979557289
2024-09-05,51.71464428536814,27.20863451038437,8.949263916489802,5.192104839683082,2.899068384479265,0.07851966351816807,1.4073945120327553,1.0025958745175634,0.9032029337366114,0.6445710797902399
2024-09-09,51.197432642420196,27.650294403448576,8.927701353804395,5.1504822701188715,2.8600832189364542,0.09141029128394183,1.5527724579350517,1.0004737404936337,0.9274489905373637,0.6419006310215132
2024-09-10,51.29018666352526,27.701733182570692,8.868234092211726,5.073075506899929,2.972224306644646,0.0932958951184482,1.4608045307740065,0.9976555154102834,0.90641464445329,0.6363756623917178
2024-09-11,51.362826924631776,27.63106411399427,8.868042535179704,5.0594078383789185,2.934555228163017,0.09695463200583973,1.4762668149381217,0.9986025602846718,0.931958776288744,0.640320576134936
2024-09-12,51.4797959859536,27.50178776911757,8.867083349551958,5.081472540611946,2.923469973706529,0.09477479535886613,1.4574780346083214,1.00009684161704,0.9531004125554712,0.6409402969186964
2024-09-13,51.695340232829764,27.228909392060142,8.878849749433481,5.079347201480266,2.927200618045956,0.09717884820492809,1.4655997302140251,1.0006086493682838,0.9781889559673114,0.6487766223958461
2024-09-16,51.71043877973067,27.221778840867916,8.760544954917277,4.905325512096442,2.9307833915222083,0.08682995451558069,1.5329493055480616,0.9997703967252979,1.0957838644148121,0.755794999661732
2024-09-17,51.70839860733174,27.306234415789387,8.697045527285614,4.9320156793790515,2.8639572869151664,0.08501619883460693,1.545540522808194,0.9991995230704799,1.1017003169199906,0.7608919216657682
2024-09-19,51.89403005175025,27.408403521164065,8.743332284171386,4.958264479617251,2.8703170211115663,0.09704679041575191,1.1492739499788591,1.0045173870806938,1.1449022612238258,0.7299122534863549
2024-09-20,51.95227622341133,27.587989320293318,8.754880138732432,4.964813163256951,2.867887910440277,0.09798892342250183,1.0906988741091612,1.0058441147301795,1.0553901435508086,0.622231188053044
2024-09-23,52.57224493480626,27.353015516863355,8.667484262929626,4.909577243919437,2.8327388077263285,0.09601761908329108,1.167394457520368,1.001183375003446,0.7520284201145745,0.6483153620333204
2024-09-24,52.189958986210335,27.459547936385746,8.654122417180925,4.875660713786764,2.848271094190935,0.09398117734042574,1.5442890776691396,1.0020872670098264,0.7103158606164994,0.6217654696093933
2024-09-25,52.932685401647795,27.102002913499962,8.617196083005839,4.894158045734565,2.8514886619336925,0.07878840584224606,1.2178277368161845,1.0010997824798975,0.6144495528054454,0.690303416234375
2024-09-26,52.35984779381933,27.540458070668215,8.677651996745064,4.9348315890775325,2.857142655031165,0.19478126973791077,1.218923869090041,1.0016360728861005,0.5875454900075778,0.6271811929370678
2024-09-27,52.533215957910265,27.619724636132776,8.679297789673775,4.412847737115755,2.8980566342081113,0.18624469165298774,1.319687078788474,1.0026365671410393,0.7176836729663284,0.6306052344104947
2024-09-30,35.76937359339063,18.80410636947248,5.918092932522696,2.7183542990748997,2.009545705951766,0.13508871161912886,0.9472489504864567,0.682329498165558,0.4070908738384444,0.4291431496185471
2024-10-02,53.1120852588029,26.84070512264938,8.598091058881948,3.7673497736114494,2.9596324293071725,0.18388367818921322,1.4096095482878879,1.0065086527852953,1.515142201186561,0.6069922762981911
2024-10-03,52.406073351795136,27.193718371961968,8.813514324644553,3.791533850782479,2.92106226204212,0.18513309163013034,1.5260001144610447,1.0044492389836879,1.5028645003282164,0.6556508933706697
2024-10-04,52.52776566099035,26.33355915076145,8.812989439140665,3.791308047421586,3.6672717322551334,0.18512206609905302,1.5507135120161608,1.0043894193901053,1.553241258392094,0.573639713533407
2024-10-07,53.45768763611033,26.30325647522446,8.811156229874117,3.790519409117539,2.7869511805137086,0.2034469444739012,1.5108241706726597,1.0041804941436197,1.558163200662079,0.5738142592075864
