date,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,YUNFENG SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-04-29,44.19279426950434,23.75903385290055,9.253821427542828,14.792784321734556,0.0,3.609264507877452,3.076832794697187,1.3154688257430875
2024-04-30,44.19250023319215,23.759159034202927,9.253870183962194,14.792862261772802,0.0,3.609283524325449,3.0768490058755886,1.3154757566688928
2024-05-02,44.19599312268411,23.761036912043974,9.289729618647314,14.758903434173329,0.0,3.6016649890779853,3.077092194052412,1.3155797293208846
2024-05-07,44.19832202244069,23.762288995528717,9.290219139246785,14.759681151884523,0.0,3.6018547781544092,3.071984859191291,1.315649053553579
2024-05-08,44.18280065855995,23.753944263935697,9.322074183779192,14.754497914796794,0.0,3.600589895324039,3.0709060536472377,1.3151870299570905
2024-05-13,44.167445243052036,23.745688750960333,9.353939699953672,14.749370094859726,0.0,3.5989874827658466,3.0698387822715745,1.314729946136812
2024-05-14,44.165739744595406,23.74477182594252,9.353578503383805,14.752661994966907,0.0,3.598848510100267,3.0697202423543017,1.3146791786567895
2024-05-16,44.163414277136255,23.743521587759588,9.353086007558714,14.757150539971626,0.0,3.5986590192154986,3.069558611765216,1.3146099565931069
2024-05-17,44.154114855649965,23.738521951331396,9.386211283672674,14.74351472745625,0.0,3.5979012551804286,3.0654027854909924,1.3143331412182875
2024-05-20,44.152565332809814,23.737688883290616,9.385881888579734,14.746506676714736,0.0,3.5977749921992834,3.065295209749843,1.314287016655978
2024-05-21,44.15101591872223,23.736855873718348,9.385552516605241,14.749498415984588,0.0,3.5976487380798483,3.065187641558849,1.3142408953309
2024-05-22,44.153340080635104,23.73810541000206,9.386046583236245,14.745010728335453,0.0,3.597838122582084,3.0653489966765988,1.3143100785324573
2024-05-27,44.15210049716504,23.737438974280025,9.385783074560058,14.747404220543489,0.0,3.597737115033015,3.0652629384998145,1.3142731799185605
2024-05-28,44.14226377163202,23.73215046774426,9.383691999141735,14.766397799019199,0.0,3.5969355687386817,3.0645800230807736,1.3139803706433348
2024-05-29,44.141102243063635,23.73152599658211,9.383445083252004,14.768640576246364,0.0,3.596840921498945,3.0644993838714814,1.3139457954854614
2024-06-05,44.13885679448579,23.730318778850986,9.382967749376167,14.77297627755604,0.0,3.59665795095853,3.064343493433009,1.313878955339477
2024-06-06,44.13653415703723,23.72907006216314,9.382474006813354,14.777461021641013,0.0,3.5964686906773813,3.0641822441513114,1.3138098175165662
2024-06-07,44.13653415703723,23.72907006216314,9.382474006813354,14.777636425477697,0.0,3.596293286840699,3.0641822441513114,1.3138098175165662
2024-06-13,44.13661157434732,23.729111683935443,9.382490464061604,14.7794163875079,0.0,3.594370149300342,3.064187618853958,1.3138121219934351
2024-06-18,44.13041904763311,23.72578240348627,9.3811740666135,14.791373144535605,0.0,3.5938658461294293,3.0637577022153613,1.313627789386724
2024-06-19,44.13041904763311,26.043072192966765,9.3811740666135,12.474083355055111,0.0,3.5938658461294293,3.0637577022153613,1.313627789386724
2024-06-20,44.11881274237028,26.03622286199786,9.405006828210606,12.470802669704344,0.0,3.592920659000369,3.0629519335888524,1.3132823051276938
2024-06-21,44.10257416749164,26.026639849033067,9.436598952897816,12.468841641358178,0.0,3.590721887577366,3.061824569291592,1.312798932350345
2024-06-24,44.09708668626173,26.02340147348821,9.458732660137262,12.458527847136722,0.0,3.5881721456923437,3.061443600489421,1.3126355867943111
2024-06-26,44.099327886853175,26.024724092898165,9.484099741350748,12.447068380010903,0.0,3.584849392297367,3.04722820609893,1.3127023004907148
2024-06-27,44.09942585594916,26.02467848309427,9.484083119928451,12.447046565818141,0.0,3.58484310964564,3.0472228656588003,1.312699999905537
2024-06-28,44.09942585594916,26.05972961657283,9.484083119928451,12.411995432339582,0.0,3.58484310964564,3.0472228656588003,1.312699999905537
2024-07-02,44.09942585594916,26.11230631679067,9.484083119928451,12.359418732121743,0.0,3.58484310964564,3.0472228656588003,1.312699999905537
2024-07-03,44.092934725119015,26.108462765694725,9.509672528542174,12.357599511068006,0.0,3.5720493545375285,3.0467743355043666,1.3125067795341891
2024-07-05,44.08837662079657,26.10576380501709,9.543556606311363,12.33179239908167,0.0,3.5716800941627227,3.0464593754012403,1.3123710992293438
2024-07-10,42.427960608616175,25.122592467027673,9.21785854706095,11.858933087137085,3.7408163382956765,3.4371667536117263,2.931726415943911,1.2629457823068033
2024-07-16,42.426529874938474,25.121745295997105,9.217547707216887,11.861905334471427,3.7406901924277043,3.437050847257527,2.9316275537865764,1.2629031939042987
2024-07-19,42.42681601395453,25.121914725632326,9.217609873508573,11.862996986474679,3.7407154209206817,3.435387942469558,2.9316473256846347,1.262911711355015
2024-07-22,42.42109396686588,25.11852656709199,9.250083867643982,11.847910175906017,3.7402109157092447,3.4349246163607092,2.93125193838903,1.255997952033148
2024-07-23,42.39100710929702,25.10071143173141,9.310909805827722,11.844729583617825,3.7375581978612247,3.4308037582869573,2.9291729689113066,1.255107144466537
2024-07-26,42.39000732940555,25.100119438564406,9.327536436841594,11.83164709712729,3.737470048610139,3.429038221134067,2.929103885196796,1.2550775431201608
2024-07-31,42.38943604778359,25.09978116929182,9.361102729805385,11.799143326025252,3.737419679476329,3.4289920086740993,2.9290644102515473,1.2550606286919808
2024-08-01,42.38943604778359,25.09978116929182,9.377948728955635,11.782297326875002,3.737419679476329,3.4289920086740993,2.9290644102515473,1.2550606286919808
2024-08-08,42.389221821145156,25.09965432066521,9.37790133492026,11.782743159225136,3.7374007914011624,3.428974679322739,2.929049607421388,1.2550542858989506
2024-08-09,42.389293229784045,25.099696603398286,9.377917132878824,11.782763008366384,3.737407087405005,3.428980455753731,2.9288860822575544,1.2550564001561706
2024-08-12,42.38915041274686,25.099612038074593,9.37788553701492,11.78306022786348,3.737394495418531,3.428968902911209,2.9288762143215576,1.2550521716488539
2024-08-16,42.39029297599093,25.100288576619857,9.378138309887634,11.784051683748105,3.737495233686166,3.4290613278311572,2.92558589173093,1.2550860005052182
2024-08-21,42.38886478155951,25.099442909136684,9.377822345925818,11.783654660849402,3.73736931170013,3.4323149518843388,2.925487324224412,1.2550437147196993
2024-08-27,42.38925298056597,25.099273782478043,9.377759155688313,11.783575259479955,3.737344128321117,3.4322918240419678,2.925467611520117,1.255035257904515
2024-08-28,42.38918157319781,25.099231501169516,9.377743358261997,11.783723865607133,3.737337832529393,3.4322860421300754,2.9254626833855526,1.2550331437185263
2024-08-30,42.389110166070225,25.09918922000344,9.377727560888903,11.785557031419323,3.7373315367588797,3.4322802602376634,2.9237731950819055,1.2550310295396607
2024-09-02,42.388396108026036,25.09876641617729,9.377569590085203,11.787043031771026,3.7372685802203454,3.432222442384915,2.923723943192419,1.2550098881427587
2024-09-03,42.387682074038516,25.098343626595437,9.377411624603551,11.788528982059274,3.7372056258028206,3.4321646264800534,2.9236746929622326,1.2549887474581116
2024-09-04,42.38575430242573,25.09720216586902,9.410673680831069,11.787992845370121,3.7078950754429254,3.432008533265855,2.923541725628273,1.2549316711669976
2024-09-05,42.385682906844565,25.09715989153974,9.410657829266606,11.788141431790741,3.707888829775526,3.4320027523083656,2.923536801144469,1.2549295573299912
2024-09-09,42.385682906844565,25.09715989153974,9.467254475163747,11.788141431790741,3.651292183878386,3.4320027523083656,2.923536801144469,1.2549295573299912
2024-09-10,42.384183655198335,25.096272163521625,9.466919602728439,11.791261630997306,3.651163031640127,3.431881356699674,2.9234333908167045,1.2548851683977926
2024-09-11,42.3839694850498,25.096145350359894,9.466871765742976,11.791707355722155,3.651144582066221,3.431864015170913,2.9234186185099253,1.2548788273781075
2024-09-16,42.3831128260996,25.095638110528622,9.500366859615447,11.761488094445962,3.6510707856351,3.4301103289593926,2.9233595307756906,1.254853463940186
2024-09-20,42.382827280811554,25.0954690351414,9.500302853344776,11.76292473390551,3.6510461874876388,3.429245064225345,2.9233398353950633,1.2548450096887183
2024-09-23,42.38853891771031,25.098850975802954,9.543696579747268,11.730819191235462,3.651538213420344,3.4078082122809397,2.9237337934375702,1.2550141163651576
2024-09-24,42.40175297603163,25.10667520586751,9.534370742020542,11.738183254492426,3.6526765314692002,3.386290711717319,2.924645228222749,1.2554053501786167
2024-09-26,42.40339638072639,25.107648288936186,9.531370018760379,11.739649279076913,3.652818101695404,3.386421957377294,2.9232419663207065,1.255454007106727
2024-09-27,42.40675503866236,25.109636997609947,9.529597080609543,11.74057914483254,3.653107431502757,3.383319663869153,2.9214511947026196,1.2555534482110755
2024-09-30,42.41411736276734,25.11399633341779,9.56496261322437,11.692387942310708,3.6537416550097546,3.383064271975179,2.9219583938630516,1.2557714274318015
2024-10-02,42.43457373147555,25.126108837477208,9.637536390807522,11.681163522756224,3.6555038580474877,3.335959922896404,2.872776649366897,1.2563770871727096
2024-10-03,42.434215933184156,25.125896980068944,9.672362630412549,11.681570935759664,3.6554730357033565,3.335088618517721,2.839025372655407,1.2563664936982002
2024-10-04,42.438366764354996,25.12835474567358,9.67330876181663,11.682713603950845,3.655830606854068,3.3256330478546334,2.8393030805086683,1.2564893889865747
2024-10-08,42.43875507657997,25.12818522916071,9.673243505432524,11.682634792071154,3.655805944528882,3.325610613050482,2.839283926498703,1.2564809126775667
2024-10-09,42.44254879672141,25.13043150858737,9.672927564048916,11.683679135780947,3.6561327473443725,3.3181492763574196,2.839537738105565,1.2565932330540046
2024-10-10,42.43775307505784,25.127591939376348,9.722259935828568,11.663807827739836,3.655719629011039,3.3160878814100117,2.820328465079731,1.2564512464966253
2024-10-14,42.43317309915528,25.124880114238756,9.754936377271491,11.639615575236222,3.655325095686483,3.3157300018926685,2.820024089011928,1.2563156475071706
2024-10-15,42.434890474266915,25.125896980068944,9.755331183592263,11.640086659169805,3.6554730357033565,3.311816951162435,2.8201382223380733,1.2563664936982002
2024-10-18,42.43553452577357,25.126278325976177,9.753961503730512,11.640263325475917,3.6555285162970343,3.3118672159486358,2.820181024717218,1.256385562080942
2024-10-25,42.43510515593026,25.12602409408518,9.7604396203443,11.640314183466494,3.655491529047462,3.3061000777114047,2.820152489653428,1.2563728497614686
2024-10-28,42.424731359666254,25.119881720832687,9.758053557868514,11.63831153645476,3.6545978980731113,3.3052918598807053,2.8430663536396654,1.2560657135843065
2024-10-29,42.42413361521733,25.119627618368405,9.757954849384008,11.639373960400631,3.6545609296533486,3.305258424898165,2.8430375943415687,1.2560530077365377
2024-11-01,42.42477734279868,25.12000877399265,9.75810291285965,11.654892785182035,3.654616382563465,3.2884490024920257,2.843080733506905,1.2560720666045877
2024-11-08,42.41762591128827,25.115774361143846,9.756458015490148,11.654782391652754,3.653831766300234,3.303065737262593,2.842601482974134,1.2558603338880228
2024-11-11,42.41762591128827,25.06520416166378,9.756458015490148,11.70535259113282,3.653831766300234,3.303065737262593,2.842601482974134,1.2558603338880228
2024-11-13,42.41655340450481,25.064570401501236,9.789923942606856,11.67404102282675,3.6537393811355576,3.3028136579582283,2.842529609329448,1.2558285801371174
2024-11-14,42.41598142306296,25.064232409185337,9.823504086099964,11.641519927062664,3.6536901109579594,3.3027691199661797,2.8424912782050655,1.2558116454598671
2024-11-15,42.41483750645657,25.063556451899487,9.856950406117491,11.61187717932381,3.6535915745890644,3.3026800475855196,2.8407290565525556,1.2557777774755001
2024-11-18,42.36271185739319,25.032754632897042,9.844836722135412,11.597606780793477,3.6491014988647623,3.2991262713511755,2.9596277452501027,1.254234491314842
2024-11-19,42.36057244807386,25.031490424204968,9.844339536414596,11.60207129440962,3.648917211282321,3.298959658280834,2.9594782775955943,1.2541711497382126
2024-11-20,42.359120570701386,25.030731960279347,9.84404124908598,11.605086457138448,3.648806647667233,3.298691363015361,2.959388604249175,1.2541331478630742
2024-11-21,42.35781138345806,25.03005780870885,9.843776119968753,11.607635524309392,3.648708374523009,3.298602519510245,2.9593088991698973,1.2540993703517898
2024-11-22,42.35581504077297,25.028878130836407,9.87697678507406,11.57982011980604,3.6485364092576744,3.298447054891186,2.9574861952767657,1.2540402640849024
2024-11-25,42.3554585708094,25.02866748577464,9.9105579830123,11.546899947814744,3.6485057028802945,3.298419294894115,2.9574613048338536,1.254029709980659
2024-11-26,42.354745648882435,25.02824620628776,9.910391169705752,11.548388779636252,3.648444291676072,3.298363776301731,2.957411525204887,1.2540086023051087
2024-11-27,42.35046862126202,25.025718827155274,9.943050765118688,11.523660360821157,3.648075867860323,3.2980307039917145,2.9571128826186914,1.2538819711721356
2024-11-29,42.35011224128419,25.025508235267836,9.974775864172459,11.492764421218215,3.6480451692343285,3.2978346506318332,2.957087998459015,1.2538714197321248
2024-12-02,42.3392099130751,25.01906583665444,10.00585943378809,11.48189772011991,3.6471060410088825,3.2969856782481077,2.956326745602855,1.2535486315026145
2024-12-03,42.339423630263425,25.01919212631399,10.005909940733059,11.488181219781797,3.6471244506402907,3.2953197416278224,2.951293931553433,1.2535549590861834
2024-12-05,42.3385687744553,25.018686975325377,10.005707916012478,11.489968321161195,3.6470508132297574,3.295253207344187,2.951234343336528,1.2535296491351802
2024-12-06,42.31820492163753,25.00665357707866,10.034025599821435,11.471156205418815,3.6452966678221705,3.325284899439361,2.9464513978374396,1.2529267309445897
2024-12-10,42.31279684212146,25.003457837296544,10.045691005722068,11.469690242365443,3.6448308150225124,3.32485994272905,2.9459067022958276,1.252766612447094
2024-12-12,42.31557186814667,25.00509765435892,10.0463498384172,11.470610629179285,3.6450698561902914,3.3183514748056595,2.9460999054962023,1.2528487734057756
2024-12-16,42.31116045892288,25.002490866513117,10.078931618888767,11.453777276594108,3.644689856722601,3.318005535813051,2.9382262229457616,1.2527181635997158
2024-12-17,42.31009332067679,25.001860273686976,10.111128693650436,11.44171850518648,3.6445979332702763,3.3177537103971018,2.920160994587737,1.2526865685441928
2024-12-18,42.31009332067679,25.001860273686976,8.934139353792531,12.618707845044383,3.6445979332702763,3.3177537103971018,2.920160994587737,1.2526865685441928
2024-12-23,42.31087588346055,25.002322705315915,8.934304598641086,12.622304128146029,3.6446653433485925,3.3159654863149193,2.916852116677172,1.252709738095742
2024-12-30,42.31144503821325,25.002659029972378,8.934424780552197,12.622473920054954,3.644714370426356,3.3151693582787063,2.916386913285131,1.2527265892170272
2025-01-02,42.306348949278416,25.001734158938767,8.937457097799,12.62604237496372,3.64457954913623,3.3148785866713353,2.9162790334881996,1.252680249724335
2025-01-03,42.30513970413,25.001019532730535,8.937201637876242,12.643167594701922,3.6444753758797974,3.300324168785915,2.916027541613047,1.2526444442825484
2025-01-09,42.30784281814267,25.002616988895493,8.937772686102305,12.645993195077256,3.6447082419695027,3.3005350451136937,2.9162138630615564,1.2443171616375273
2025-01-10,42.30407278052246,25.000389014118884,8.952108073773124,12.638645451610689,3.644383463245947,3.300240935547759,2.9159540002266784,1.2442062809544587
2025-01-13,42.30265029942185,24.999548372106354,8.968619636368572,12.628132927987219,3.644260920278826,3.296767448699783,2.9158559508148145,1.2441644443225794
2025-01-14,42.3027214212049,24.999590402864307,8.968634714956213,12.628154159170704,3.6442670472314567,3.2967729914253,2.9156927270597666,1.244166536087352
2025-01-15,42.30257917787795,24.999506341489727,9.002229658573905,12.596335976673675,3.644254793346797,3.296761905992904,2.9141697934801964,1.2441623525648404
2025-01-16,42.30257917787795,24.98269379111859,9.002229658573905,12.613148527044812,3.644254793346797,3.296761905992904,2.9141697934801964,1.2441623525648404
2025-01-17,42.29973451220926,24.981013812906387,9.008348865446116,12.612300347305272,3.6440097329580436,3.296540212999378,2.913973828153132,1.2440786880224082
2025-01-20,42.29824121588053,24.98013191478941,9.011561119616296,12.611855098605188,3.643881089447184,3.296423836112989,2.9138709569065444,1.2440347686418518
2025-01-21,42.299663400469385,24.980971816345964,9.013713366450105,12.623879004434169,3.644003606870605,3.2797232795191222,2.9139689293576367,1.2440765965530156
2025-01-22,42.29553932861213,24.978536257418245,9.029644312848811,12.615756221083055,3.643648329038237,3.279403517767153,2.9135167298733813,1.2439553033589885
2025-01-23,42.295468230976915,24.97849426918763,9.029797231508011,12.61623930607159,3.643306009681322,3.2793980051802762,2.913343735089827,1.2439532123044283
2025-01-24,42.29535193893831,24.978326317676807,9.046546127757548,12.600017249686823,3.6432815126583176,3.279375955018099,2.9131560501076152,1.2439448481564874
2025-01-27,42.29553425448005,24.978334715198706,9.063358785990108,12.584220445874179,3.6432827375016434,3.279377057519165,2.9129889333198253,1.2429030701163226
2025-02-03,46.58645887786179,24.953628466209018,9.188738075912601,8.205595814986633,3.6396791405653848,3.2741182434450824,2.9101076751930774,1.2416737058264105
2025-02-04,46.5875656212126,24.954131331592727,9.20571657606523,8.186784712617033,3.639752487359422,3.27418422345793,2.910166319666954,1.2416987280281062
2025-02-05,46.58834799465655,24.954550401561516,9.205871173286305,8.186922198292988,3.6398136119460087,3.2742392088333814,2.9085358307900098,1.2417195806332433
2025-02-06,46.58052544251722,24.950360335160106,9.204325434698426,8.202338340291798,3.639202458449857,3.273689438171184,2.908047464617677,1.241511086093728
2025-02-07,46.57966512215342,24.949899513757245,9.20415543514322,8.204033799862609,3.6391352440946463,3.2736289746692875,2.907993754350802,1.2414881559687647
2025-02-11,46.57817918910229,24.949103589608526,9.20386181433824,8.20696217343034,3.6390191524198228,3.2735245429719404,2.9079009867445786,1.24144855138426
2025-02-12,46.57755356144316,24.948768478843185,9.203738190130032,8.210209883299747,3.6389702739305063,3.2714658073571705,2.907861928470532,1.2414318765256747
2025-02-13,46.57434748345645,24.947051177454437,9.20310466818329,8.216528060253996,3.6387197922800665,3.2712406221830417,2.907661771283123,1.2413464249055917
2025-02-14,46.57254914514195,24.946087916767166,9.202749316007008,8.220239901767727,3.638579293280687,3.2711143123651985,2.90738162088895,1.2412984937813119
2025-02-17,46.5742692919462,24.94700929500813,9.202921332159509,8.223901221681103,3.6387136834022975,3.2643518305498422,2.9074890043862185,1.2413443408666958
2025-02-18,46.56449742026681,24.94177509644052,9.200990442685542,8.243996260453436,3.637950235177928,3.263666928184449,2.906039725692127,1.2410838910991888
2025-02-19,46.56199648031467,24.940435494699454,9.200496265235508,8.248924398161652,3.637754843933716,3.2634916393815336,2.905883644745158,1.2410172335283105
2025-02-20,46.56191833026994,24.940393634463707,9.200480823045543,8.249078393935124,3.6377487382955294,3.263486161909842,2.9058787674857194,1.2410151505945952
2025-02-21,46.5642629457335,24.941649502664152,9.200944111294472,8.25285076029442,3.637931916357134,3.2552580296175004,2.9060250923910886,1.2410776416477338
2025-02-25,46.56535718042569,24.940557085443594,9.201160328444933,8.256066055967704,3.63801740576594,3.2516417552689894,2.9060933823901416,1.2411068062930064
2025-02-27,46.560120951642894,24.93607420065736,9.20012566698276,8.281655498036987,3.63760831427377,3.237849362678479,2.9055987606788745,1.2409672450488727
2025-02-28,46.59742544735857,24.952693888867525,9.165336735669623,8.26695881283542,3.6405228072132543,3.227174026727338,2.907926759281622,1.2419615220466556
2025-03-04,46.60971694529598,24.957595794659433,9.145408626822977,8.269139476385416,3.639802975229368,3.2273532401602933,2.9086938140152414,1.2422891274312886
2025-03-05,46.613632796608755,24.959692572770546,9.137775603191495,8.26983419677413,3.6401087682741,3.227624381807369,2.9089381839285675,1.2423934966450343
2025-03-06,46.6141027429823,24.95994420981975,9.137867727839357,8.26890939739297,3.640145466892344,3.2276569218666262,2.9089675110774804,1.2424060221291735
2025-03-07,46.613632796608755,24.959692572770546,9.137775603191495,8.270506305779618,3.6401087682741,3.2269522728018805,2.9089381839285675,1.2423934966450343
2025-03-10,46.6105000629245,24.95801512209828,9.137161486339537,8.286752070847518,3.6398641297280654,3.223375081832383,2.9020220463585367,1.2423099998711822
2025-03-11,46.60995187782147,24.957721591411577,9.137054024377017,8.287830708411956,3.6398213213632062,3.2233371717863855,2.9019879157387765,1.2422953890896125
2025-03-12,46.566529631809345,24.934470755845705,9.12854186352535,8.38267059932299,3.636430431424708,3.2109342644556707,2.8992843979678993,1.2411380556483298
2025-03-13,46.56215278119114,24.932127131474186,9.12768385962395,8.391281835075281,3.636088638447913,3.210632464434679,2.8990118903361317,1.241021399416717
2025-03-14,46.56512269723372,24.933717399963086,9.128266058966272,8.39215276859497,3.6363205623890233,3.2041231555999845,2.8991968006421738,1.2411005566107718
2025-03-17,46.56512269723372,24.933717399963086,9.128266058966272,8.393831292474617,3.6363205623890233,3.2041231555999845,2.897518276762527,1.2411005566107718
2025-03-18,46.56527901909931,24.933801103924214,9.128296703094266,8.393859471061745,3.6363327697317995,3.2041339120305548,2.89719229799951,1.2411047230586014
2025-03-19,46.56387216009213,24.933047788505398,9.12802091334904,8.396794980311755,3.636222906597336,3.204037106755265,2.8969369183539087,1.2410672260351694
2025-03-20,46.56754580410083,24.93501487451818,9.128741066072257,8.397457443164193,3.6365097854129376,3.204289888389929,2.8892759986458105,1.2411651396958643
2025-03-21,46.56731129886645,24.934889306562937,9.12869509548209,8.39808659628687,3.6364914726467226,3.2042737522002644,2.8890935885285374,1.2411588894261332
2025-03-24,46.567702142235895,24.935098587190943,9.128771713389593,8.401178592484362,3.6365219940262157,3.2041327842539533,2.8854248798417097,1.2411693065773242
2025-03-25,46.56277799519069,24.932461907982358,9.127638577798779,8.433187649216721,3.63613746208223,3.2037939738713015,2.884784082296084,1.2192183515618367
2025-03-28,46.56363769185573,24.932922240361062,9.127807102976675,8.433343352626393,3.636204596720333,3.203853126076419,2.8829910271811707,1.219240862202222
2025-03-31,46.56754580410083,24.93501487451818,9.128573204949769,8.437576251439458,3.6365097854129376,3.1957289711429056,2.8830651371136566,1.2159859713222667
2025-04-01,46.5703600511495,24.93652178863202,9.129124878003543,8.447822698504194,3.636729552994724,3.1900466063852253,2.8830715000137226,1.2063229243170674
2025-04-02,46.56965645749871,24.936145043028507,9.128986953489015,8.449373754536772,3.6366746086090607,3.1899984105684966,2.8828600733032053,1.2063046989662343
2025-04-03,46.52350029752158,24.908076261376976,9.153479494195684,8.510260475176533,3.633070224385764,3.1868367364621104,2.8800028104231044,1.2047737004582453
2025-04-07,46.52030165627035,24.90636375050163,9.169619245092239,8.509675367219465,3.63282043904687,3.1866176311200576,2.8699110423831393,1.2046908683662478
2025-04-09,46.499470499153425,24.89530075983486,9.165546253420612,8.554504249314672,3.6312068009014613,3.1846993397962917,2.8683010431718383,1.2009710544068433
2025-04-10,46.49900285960149,24.895050390805544,9.232499937140314,8.54436133862337,3.631170282293763,3.155502362338267,2.8682721970150924,1.1741406321821568
2025-04-11,46.49900285960149,24.895050390805544,9.250937548780577,8.54436133862337,3.631170282293763,3.155502362338267,2.867601738409992,1.1563734791469948
2025-04-14,46.499314618257664,24.89521730293221,9.250999572903272,8.5444186254133,3.631194627950614,3.1555235188172346,2.866950501521233,1.1563812322044742
2025-04-16,46.50305604823332,24.897220423043386,9.26850685343101,8.545106126814819,3.6314868012985437,3.133817985401795,2.867181182223372,1.1536245795537523
2025-04-17,46.463131784688,24.875845415158217,9.32754370208978,8.556863227363886,3.6283690613382706,3.1311275089947714,2.8644851419955093,1.1526341583715682
2025-04-23,46.46282051102328,24.875678762690594,9.327481213432657,8.557475838679643,3.628344753555061,3.131106532416202,2.864465951752548,1.1526264364500194
2025-04-24,46.47138205677258,24.880262519325022,9.329199956639725,8.56072784648533,3.6273381854223388,3.113256831214564,2.8649937771411818,1.1528388269992582
2025-04-25,46.434309938965974,24.865433925582018,9.390605868701005,8.55763465036381,3.625176298091836,3.11140133548851,2.863286245769096,1.1521517370377492
2025-04-28,46.41398699692634,24.865309040625597,9.394409236385439,8.574333110945057,3.625158090889607,3.1113857086862047,2.863271865108011,1.152145950433747
2025-04-29,46.41282147067731,24.8646846346598,9.394173328391584,8.574117796317822,3.6250670576217234,3.113818730076857,2.8631999639693064,1.1521170182855989
2025-04-30,46.384400758320766,24.84945884085013,9.438613149614499,8.579909775881529,3.622847261779686,3.111911995177884,2.8614466945058967,1.1514115238696117
