date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD
2024-03-19,48.95745915575446,8.86142533034973,12.948821310554385,5.900641905506776,7.710303315628312,0.11089501362533702,8.046901714857334,3.2797312939889847,1.2701247725381548,2.913696187196531
2024-03-20,48.888687801215404,8.833811665545493,12.99436400232267,5.887252967731879,7.729396167808314,0.11060162123830183,8.024899058213862,3.2771912465957134,1.3409032928718796,2.912892176456485
2024-03-21,48.88747981962677,8.927544499341929,12.925089540210116,5.898627616604466,7.733378811468115,0.11052508491142786,8.012710175327035,3.2800038514570584,1.3088910888991139,2.9157495121539654
2024-03-22,48.92328027680782,8.924329513466429,12.871973498149128,5.911924181060179,7.752617129579625,0.11055076186296062,8.020301436128236,3.2807658549424086,1.284097033552206,2.9201603144510018
2024-03-25,48.875604126768415,8.927974643182342,12.952898445457842,5.91640890765536,7.765788965748022,0.11030005166898527,7.962542312054439,3.2825636238091453,1.2894503543597204,2.916468569295726
2024-03-26,48.94622892273633,9.02041200464797,12.743057117238122,5.943834036514287,7.796831559808146,0.11522177844577322,7.899832719205493,3.2849841661583286,1.3173567514283344,2.9322409438172126
2024-03-27,48.87269563071903,9.048631604151524,12.762603708059014,5.989931870612899,7.844003069845286,0.11547158383521149,7.8189207623078,3.286496612073595,1.3193134160558952,2.9419317423397526
2024-03-28,47.72749247930987,9.569553827458472,12.707990771777741,6.794657559199408,7.952685215227485,0.18536740856435985,7.571531028983851,3.2627557761507173,1.246532298966982,2.981433634361109
2024-04-02,47.5911662142154,9.652312435610291,12.551280665286951,6.953771132312698,8.112105140547197,0.30707858046970776,7.527628218927437,3.2316091072894855,1.067681792621725,3.0053667127191113
2024-04-03,47.06375716916665,9.752941213803682,12.41277384325841,7.196842714178856,8.182459114050415,0.8434970602147035,7.244943890571939,3.263292394230541,1.0266823232954798,3.012810277229324
2024-04-05,46.43090423554801,9.879377012327993,12.625327130763504,7.357760986969415,8.269431377489996,0.8471570724278435,7.230846475896621,3.282651402858234,1.033038683124842,3.0435056225935444
2024-04-08,46.394730103824116,9.93317585259198,12.719386561295298,7.326872190125198,8.232224642597123,0.8439224552446403,7.188909401122443,3.2675108663340215,1.059528484758784,3.0337394421063943
2024-04-09,46.26462580044295,9.95393833915106,12.745358482354629,7.342186938159974,8.276018544823408,0.8464106595218254,7.213971449244159,3.2743406709655596,1.0365504875715188,3.0465986277649173
2024-04-10,45.92535308755679,10.071611410221418,12.736614897037352,7.773440567536966,8.182099049040142,0.8400986431434243,7.171283808290045,3.262016829094401,1.0109894979178045,3.026492210161658
2024-04-11,45.6533589359784,10.33218561115069,12.676263871691578,7.768547661127408,8.194964973973013,0.8391977648055935,7.143336126420739,3.257720545682611,1.1160300805278613,3.0183944286421056
2024-04-12,45.97795529306901,10.475465792034516,12.223640899134688,7.7810377277084255,8.091999777265919,0.8290879900583084,7.0683604481150075,3.220052628158558,1.354595506174533,2.977803938281038
2024-04-15,45.40090363208474,10.765443435924011,12.33870771284261,7.925332931486243,8.035210939775855,0.827673780162971,7.066875705962328,3.216722426213848,1.4250742298859245,2.9980552056614727
2024-04-16,45.19785845505581,10.954948163708762,12.364503343699694,7.9619982470585455,8.014498573890776,0.8258454503758281,7.057079308990241,3.206571962342168,1.3907587979095617,3.0259376969686174
2024-04-17,44.88910654693775,11.383974897802066,12.307046796428558,8.012312891382448,7.990344515602872,0.825934710980288,7.059967112133875,3.0997278094819865,1.4104498797762068,3.0211348394739526
2024-04-18,44.42697382915631,11.9915386163281,12.184978500295063,8.033409116535854,7.984023076601781,0.8260986177054094,7.027310736284449,3.100722847830162,1.4082049444809244,3.0167397147819464
2024-04-19,44.18149274993096,12.385259009837702,12.015477318715183,8.062769246546306,8.00098559746543,0.8289079153625324,7.043239732002554,3.10535660084881,1.3572970199373524,3.0192148093531666
2024-04-22,43.985790596980586,12.681717470362308,11.858351884782966,8.123241481182449,7.994245844473498,0.8281362225393026,7.05367513681591,3.106950255220427,1.3579169638444224,3.009974143798131
2024-04-23,43.49042424045652,13.088901846256798,11.697263136763327,8.394408441557408,7.978809213522921,0.8265503993456664,7.070834549650766,3.0960688036933766,1.3338473248552989,3.022892043897918
2024-04-24,43.0122889281614,13.31462723604904,11.546060449389612,8.513106685797425,7.991081169742266,0.826829654275687,7.075639515989879,3.096357217549591,1.598206151399954,3.0258029916451474
2024-04-25,42.60427458757309,13.491352944779964,11.672951424795567,8.59011532321378,8.022169184397807,0.8270263026978383,7.067629787358561,3.094646417193955,1.6001395965418836,3.0296944314475587
2024-04-26,42.7576177862507,13.342988345877213,11.6508878068985,8.573082572320782,8.026861136729035,0.8280892196433874,7.070322504272442,3.0971098179652192,1.6060660947021959,3.046974715340525
2024-04-29,42.761783650345514,13.26130333246303,11.90354289727556,8.63861828794821,7.926019610082916,0.8226797460583067,7.0328300845206275,3.084387659948277,1.57246418313591,2.9963705482216483
2024-04-30,12.948666566825048,3.809495292670459,3.7597345729895,2.6638162207134246,2.4046322072693376,0.3321595763863505,2.0774064609510043,0.9365791122004091,0.4831803421049077,0.9027860051191609
2024-05-02,42.809314882835544,12.739565600406483,12.365145830632764,8.61697895055868,7.842077148370845,1.3513456932822254,6.828125267227756,3.0754629446436383,1.444593670561435,2.9273900114806306
2024-05-03,43.13219050941781,12.79059844021381,12.349130585442488,8.43582639349259,7.805542956919773,1.5997428386977608,6.54027937320991,3.0793550609129325,1.353561722196035,2.9137721194968926
2024-05-06,43.18941652640092,12.729392806035747,12.332991093542676,8.395459235799136,7.6633407266890305,1.7472815027972612,6.496467170468169,3.0644194660085553,1.5086864138462672,2.872545058412241
2024-05-07,42.798109532419424,12.728197638022653,12.43336333385919,8.394670982621097,7.630183755903547,2.1145417258243318,6.493754786711738,3.064131746383567,1.4925462887222494,2.8505002095322034
2024-05-08,42.63644082856485,12.411391172193083,12.631516920757022,8.37866070201522,7.614771979086796,2.405158482690243,6.480900545874752,3.0661497911494586,1.51802367065553,2.8569859070130414
2024-05-09,42.455594421347904,12.383450146609706,12.522523200400915,8.318610996102178,7.602488526520037,2.684991582058345,6.597185809444996,3.067095056023024,1.5366496538249113,2.8314106076679852
2024-05-10,42.15302029951131,12.344925921414944,12.752371943789697,8.253586287121063,7.608100744013456,2.960323626919475,6.5870516697881,3.0643268673947075,1.4519037966176545,2.8243888434295887
2024-05-13,42.36758417759928,12.05892285425786,12.463760601750057,8.364211507779006,7.5975411809468625,2.95909323632671,6.661310388693893,3.0621561592023703,1.643110144063711,2.822309749380253
2024-05-14,42.442092441442504,11.578021574824538,12.639069284804425,8.673118596090696,7.553774953053176,2.9626190684485048,6.643587655288297,3.0669633039421758,1.625529589898225,2.815223532207459
2024-05-16,42.2316370407828,11.924119680040569,12.69040389351057,8.79268451982766,7.488708499069598,2.985550437159273,6.659197268845785,3.0724382927233496,1.3524808181724572,2.8027795498679375
2024-05-17,42.0533614958252,12.01389796578394,12.795643884479476,8.865962113829015,7.47216360631227,2.9828976046465603,6.645556770076398,3.073309241056481,1.312610172738514,2.7845971452521425
2024-05-20,41.83167031412477,12.213548839738039,12.743444564712053,9.013868082249896,7.3702554358204715,2.980526777158431,6.6442247265722605,3.0698330647917977,1.3617317843316008,2.770896410500675
2024-05-21,41.706029970425206,12.624842280578164,12.662506066107525,8.864036475328758,7.332267879959555,2.9860445995891896,6.652626195793833,3.074502351259657,1.3290045454777135,2.7681396354803964
2024-05-22,41.83229560531158,12.594305470383116,12.596815494811043,8.80143724192327,7.351195038081763,2.9891201812865833,6.668546830382187,3.0780821392071034,1.3114229429837767,2.776779055629581
2024-05-23,42.17595948713238,12.529877659338037,12.659366661721922,8.48621708137953,7.375180346521098,2.991978893013136,6.676422093640132,3.089630720731141,1.2272365232423195,2.7881305332803015
2024-05-24,42.28145155095847,12.350419323692453,12.672619612162281,8.529975420322339,7.385804878803561,2.9904223704841604,6.677313208663425,3.0864703253364567,1.2347301563973754,2.7907931531794743
2024-05-27,42.26181370345395,12.363840362126213,12.72459191666827,8.510140188593434,7.387564643339756,2.9870658496182503,6.675397392116027,3.083516465066649,1.214822963807823,2.7912465152096204
2024-05-28,42.162716211953736,12.366104527595072,12.848019710131645,8.497079316139827,7.378806229088594,2.983273079419255,6.668251347317641,3.0792914614307323,1.2263354401132802,2.790122676810223
2024-05-29,41.935807361694835,12.984453791231832,12.67429614289108,8.398393448510433,7.35485049020817,2.9835003915492897,6.671860478193222,3.079025922023862,1.1367798213683433,2.781032152328933
2024-05-30,41.66339745854902,13.001194653517222,12.843609293683958,8.475617765976464,7.358627867806394,2.985666419919688,6.6581536028250285,3.081571267413678,1.1398200544495272,2.7923416158590153
2024-05-31,12.838842964790423,3.9559355111417664,3.8795466705190407,2.6000335059624997,2.2495519088389173,0.9124140288542356,2.0340792146198474,0.9415960739362131,0.35626734706293844,0.8547494530532789
2024-06-03,42.05723573270572,12.910219470483131,12.488501990370056,8.531373268870277,7.351091628175825,2.980941864003664,6.639062249594176,3.0759729395156263,1.169537898097808,2.7960629581837133
2024-06-04,42.47582665311186,12.817845926610053,12.43894426534302,8.530546911741437,7.366630732724724,2.981970738118372,6.174934923756646,3.141053993846219,1.2594114153049638,2.8128344394427036
2024-06-05,42.36992851094156,12.850075991331899,12.4851186492022,8.537145411467804,7.362252135139416,2.977796293887083,6.1652066758914525,3.136368014564294,1.3044276646847297,2.8116806528895593
2024-06-06,42.431862412571085,12.872135945449953,12.3528677164323,8.562546626607698,7.36052710868962,2.9757648850408946,6.175266656863273,3.131734410437117,1.3314223433932189,2.8058718945148384
2024-06-07,42.88450484949358,12.993437431745836,11.484030669972357,8.641387424005153,7.418160518348863,3.0002955122150765,6.223791522397962,3.1565983594075844,1.3644162594287295,2.8333774529848563
2024-06-11,42.71928300033554,13.248580883864825,11.365919642326356,8.61899152280112,7.435660357664085,3.007683666709343,6.227673643277477,3.149014508868569,1.3895772258732144,2.837615548279484
2024-06-12,43.01378572347227,13.530509087810257,10.666420125219418,8.57957172931071,7.4110426800214695,3.0153405914570324,6.247557643922808,3.150595697619527,1.5427129136841153,2.8424638074823996
2024-06-13,42.9667740978326,13.600126205043331,10.707465973833969,8.614955619370267,7.378811318884147,2.99761120622974,6.215742587828699,3.132271820021267,1.5513552002152593,2.8348859707407197
2024-06-14,42.516107022468134,13.750682268964434,11.24985142483577,8.566991922184828,7.3279119315977015,2.9766506548256793,6.1727296882228,3.1108995536141233,1.5174375570937766,2.8107379761927582
2024-06-17,42.49101096564101,13.761428600045667,11.246462747361814,8.588092793429594,7.320421737276744,2.9762577383293127,6.173609684835994,3.11048891632581,1.5250500572251946,2.807176759528864
2024-06-18,42.456493449812925,13.775243577846174,11.256611890936039,8.630616102480493,7.29509387466081,2.975877567334101,6.182443798332192,3.109466664687399,1.521907838098248,2.7962452358116128
2024-06-19,42.61392431068025,13.74074365302224,10.993140464711098,8.714685894454325,7.324009369042306,2.9780155866515083,6.187906197512111,3.1120133215094365,1.5265528627607132,2.8090083396560144
2024-06-20,42.755158044616756,13.606998754993302,10.953284077847842,8.717875384098814,7.333103852877322,2.9804333259479154,6.193720716600604,3.1144355368099585,1.5306013448820577,2.814388961325429
2024-06-21,42.865303624310755,13.624507508593844,10.914206028041823,8.57249928476783,7.347866274942561,2.9843121726584774,6.217673531969473,3.1187886294881633,1.5360915823096852,2.8187513629173933
2024-06-24,42.76428409189489,13.477142160609231,10.902287017383,8.577551410494978,7.331249300432326,3.2959995463060867,6.196292977191524,3.1121172826176076,1.5342635513144935,2.808812661755859
2024-06-25,43.01112612949358,13.559614183213403,10.058667781582766,8.621687801417735,7.318606340753912,3.6854202248279058,6.240904380277256,3.12758052385915,1.5446917348743736,2.831700899699915
2024-06-26,42.77319066922721,13.52745205647522,10.058122459770024,8.614878784326292,7.325771480683037,3.9469771959705775,6.239086482990174,3.1259661396113594,1.5546062069493107,2.8339485239967948
2024-06-27,42.620324083554515,13.43017492465297,10.067672878196689,8.637996822953228,7.32305307960431,4.203652964610478,6.218162526517969,3.1231607062012183,1.5412918606214332,2.834510153087192
2024-06-28,41.82049080296539,13.325157214602838,11.034597689229273,8.580437758061636,7.259769385155231,4.390470758826625,6.150565604039226,3.0968913402197233,1.535817380697804,2.8058020662022587
2024-07-02,41.390346283463956,13.35277586187652,10.976795774455862,8.628946410904136,7.27331213196603,4.828004768024851,6.188734822757773,3.0452200561176914,1.5262124006381819,2.7896514897949958
2024-07-03,40.950674809665976,12.947566612308467,11.244832607587746,8.533928239145245,7.187167667786181,5.84765095395923,6.14774198856182,3.0304189234373173,1.3560257319135975,2.75399246563442
2024-07-04,40.85768786518275,12.9859071854125,11.259671348343822,8.575693542074458,7.192567739621157,5.8458576298647325,6.14299643263373,3.029489571922562,1.354219223950436,2.755909460993853
2024-07-05,41.02065387517865,12.907228000209296,11.046047281755083,8.678890553647562,7.199230571185653,5.849668672751085,6.152824011291882,3.031464562661881,1.3550033772431243,2.7589890940757815
2024-07-08,40.95052017611073,12.912709288203942,11.111205253652624,8.714267683911823,7.185046453910092,5.842160816985537,6.146249457383462,3.0279824681844483,1.353348372826142,2.7565100288312028
2024-07-09,40.99433589731263,12.989180738054785,11.087866085061231,8.768969428256698,7.048756641698146,5.84599914461892,6.121352794753009,3.0300891133278594,1.3539477898304366,2.759502367086285
2024-07-10,41.02303834486952,13.012369960290169,10.996993429165263,8.780848379518492,7.057678369200071,5.844322660342616,6.11772419729241,3.0292201606255706,1.3769245778271118,2.7608799208687724
2024-07-11,40.87256247510479,13.057485165065394,11.038754733006218,8.795786388947015,7.058200578318977,5.844025969890668,6.1341228826607255,3.014294681662609,1.4267167285138873,2.758050396829709
2024-07-12,40.69657664918126,13.151026504385555,11.044012794114424,8.844611907855366,7.078805964835948,5.841757589456612,6.1175092657178265,3.013719165495905,1.4495848501483592,2.762395308808744
2024-07-15,40.61993163883649,13.174674920653324,11.044084403776083,8.874169753484193,7.097487952316146,5.853087012797214,6.106819479293399,3.0169617822494064,1.4512469468409632,2.7615361097527815
2024-07-16,40.50860574519853,13.248363505921867,11.108934192266485,8.853239059340465,7.095973371956223,5.851512613076044,6.10665637676076,3.015657078544275,1.452336129142114,2.7587219277932387
2024-07-17,40.53046241049621,12.863558930150617,11.277771738090244,8.948428279160856,7.159874854586022,5.855946532287541,6.1172829887449796,3.0187735522294945,1.4534128342190873,2.7744878800349424
2024-07-18,40.22015992018787,12.766743328603786,11.679428993382212,8.939416010790906,7.1677121359133515,5.862708274513312,6.10980563115835,3.0194660614561384,1.4536260831918777,2.780933560802202
2024-07-19,40.56687295320847,12.772706834220662,11.22291249373897,8.967863584789216,7.203771893117214,5.874822108992129,6.121930250183836,3.0241350192490146,1.4560166334217632,2.78896822907873
2024-07-22,42.83231815120183,12.26442298479464,10.77629390116932,8.63927732115735,6.940745626229311,5.654119126903315,5.891686064176669,2.9102805642719525,1.4046998482881161,2.686156411807493
2024-07-23,42.78139863729088,12.277879380528587,10.796773668404814,8.70010930616131,6.97643707565362,5.6550251932062165,5.799857681374381,2.910093471358142,1.390232639915416,2.712192946106634
2024-07-24,42.70966242101206,12.23710220076548,10.780922533903736,8.748208269122793,7.012756907822198,5.671094272099559,5.812044556551572,2.918553502594727,1.3940492915350533,2.7156060445928176
2024-07-25,42.71531488755445,12.111897247587205,10.775735558119946,8.82748462159801,7.008390175009802,5.667960135349591,5.813934498181266,2.9138889122279066,1.4600621918034458,2.7053317725683805
2024-07-26,42.7406639874076,11.890439419085268,10.902869235869362,8.814248330027073,7.0059211357304125,5.668681227492776,5.817628316020674,2.9142105926101314,1.5392304538814519,2.7061073018752513
2024-07-29,42.700846782014914,11.797017268290745,10.96053781498397,8.834101744120199,7.015056537427538,5.677565848760876,5.826424749205359,2.918568243553853,1.557783108644429,2.7120979029981207
2024-07-30,42.66925209566571,11.764132351221214,10.980720173354596,8.851291449974054,7.026918629073438,5.68244324712138,5.832287758662228,2.921121931306269,1.5588839797881484,2.7129483838329618
2024-07-31,13.612764682664688,3.753972210045553,3.563444706131344,2.8456024335837475,2.250977781369324,1.8186792204591014,1.8485062051495855,0.9349118901601571,0.5048435369932648,0.868683146537572
2024-08-01,42.67078341809594,11.581471059897034,11.155014818835093,8.93832445415289,7.0516589331930986,5.689108422834255,5.707387665709207,2.9247396257295466,1.5598308305988344,2.7216807709541055
2024-08-02,43.18414620581794,11.567079279749732,10.707067371728746,8.992075239489788,7.099538468568169,5.70253660941913,5.569211808021332,2.931593672157404,1.5190760637999339,2.727675281247833
2024-08-05,43.15426891569634,11.512954368396976,10.896665590431201,8.975399271289165,7.089615966635661,5.697587514581973,5.486659715954261,2.9290001456400465,1.5328738542490088,2.7249746571253683
2024-08-06,43.12746149481621,11.599315532316922,10.90752142669661,8.987452548274218,7.10988411866353,5.6946062416066106,5.407355410829003,2.925499264046828,1.50444561109653,2.7364583516535377
2024-08-07,43.220491671117585,11.533775839827493,10.91913657617074,9.042847475493346,7.113105406100358,5.69670014643889,5.3160791760752835,2.924468378413491,1.5105811649717615,2.722814165391048
2024-08-08,43.19975054690488,11.547835257322015,10.960862234903644,9.067884312903331,7.128224364130912,5.7004249583348665,5.225646737546987,2.923938467162733,1.5253921145251748,2.720041006265456
2024-08-09,43.41191052531853,11.425037867956464,10.949458329425031,9.10814051555663,7.1139969374564584,5.700828464969671,5.141109746278134,2.923904641083856,1.52708126491785,2.6985317070373736
2024-08-12,47.54202066818286,10.605613600699197,10.115446852028684,8.466991075135285,6.619995818951405,5.268981634852933,4.715585237278722,2.7165555646690143,1.4441026417899767,2.504706906411921
2024-08-13,47.62747344358746,10.495288402186977,10.177220222068497,8.41751159376508,6.6164369654653346,5.266149075109381,4.621770973158981,2.71465033878432,1.5563130617665226,2.5071859241074415
2024-08-14,47.71019822441712,10.595835826366278,10.146119992764199,8.283601168807953,6.648690403934116,5.272844756559354,4.55476455912019,2.7136401297455426,1.5581289211469305,2.5161760171383247
2024-08-15,47.81708092510982,10.607147268783947,10.198644321304856,8.165044345861686,6.653525681848493,5.274970691908106,4.483890691139355,2.714734230509355,1.5587716606068103,2.526190182927575
2024-08-16,47.84793733979096,10.612697700354632,10.106017489405794,8.186650694893135,6.739771176893153,5.277422552216163,4.418102778804814,2.7163474095897358,1.5596582509881523,2.5353946070634636
2024-08-19,47.93002435087893,10.58758495643396,10.099810758605177,8.172826539916446,6.753453298477796,5.281838580605153,4.348364826858625,2.7184800139603325,1.560920725787263,2.546695948476321
2024-08-20,47.97816717629922,10.568665524431225,10.095173879641676,8.194321274824363,6.751983680835324,5.284422000474905,4.301463332902348,2.719396294037894,1.5611727035956429,2.545234132957396
2024-08-21,47.94262800426473,10.710330093759115,10.349422027145135,7.797414463828484,6.736990894267597,5.27990972628537,4.298203043735859,2.716541864084117,1.626750663564458,2.541809219065133
2024-08-22,47.903637486697065,10.76212469204321,10.305730210360963,7.8063410748602475,6.748557385629617,5.27964389607919,4.299697240026211,2.7163592201945996,1.6291377448143753,2.5487710492945235
2024-08-23,47.83800888102447,10.83512746704924,10.28882987438923,7.857301186128309,6.736103270470714,5.270527272859202,4.292272739346069,2.7117577529985986,1.6238324883917683,2.54623906734239
2024-08-26,47.97284203696914,10.9708594481059,9.888604062171623,7.889467018520841,6.809639817257107,5.280647362513377,4.2656922528914105,2.7172728940392497,1.6286514651819721,2.576323642349377
2024-08-27,47.98937643405555,11.074051819480397,9.76152175117957,7.917320929956288,6.840275566056602,5.284596633647521,4.2076015057614224,2.7190295891944767,1.6210982234217162,2.5851275472464588
2024-08-28,47.94818770190585,11.188845480645863,9.705693909207122,7.928740796789651,6.835038771914388,5.278714218914124,4.20600123991001,2.7154707616956926,1.6179222982171348,2.57538482080016
2024-08-29,47.833692541946796,11.343685004491492,9.758591768268108,7.891834003611263,6.792700127699189,5.26696182122945,4.195818607462404,2.7094708556304656,1.626344907955371,2.580900361705459
2024-08-30,47.633146632618065,11.705198764432332,9.701321175110014,7.864736802898255,6.763336515568899,5.254030015441905,4.182355582583929,2.7026511592427758,1.6160049945706916,2.5772183575331375
2024-09-02,47.60882442972247,11.191549775722903,10.756076302610284,7.623638031381839,6.620399459270622,5.213352018797731,4.146408816300374,2.6828994400041535,1.6040529954248854,2.552798730764744
2024-09-03,47.58842227021754,11.191645778103114,10.595853631116228,7.771372013637781,6.6234491226857966,5.21878841741321,4.153993030436671,2.685835831641542,1.6072920889852107,2.5633478157629024
2024-09-04,47.574905095726955,11.255984627717744,10.4763763004603,7.861318105647255,6.61759463617233,5.215751680581931,4.1535145943324965,2.6843611062258144,1.602303158984948,2.557890694150223
2024-09-05,47.34636640795895,11.430359629421627,10.4627483186762,7.922679787241144,6.6076100816155945,5.212928866662386,4.146246365534558,2.6920681641845814,1.6057516804454681,2.5732406982594864
2024-09-09,47.640879385731175,11.468865636808626,9.85893994711969,8.117655518934049,6.631807918248018,5.239287562038546,4.168428792792367,2.696621271581342,1.6377945099305073,2.539719456815676
2024-09-10,47.492293859013394,11.416293070541899,10.233862334498584,8.082307940191821,6.592243777958831,5.213459884415949,4.147087129809999,2.6833279632740683,1.6109553159450827,2.5281687243503703
2024-09-11,47.50398852458843,11.386539640936244,10.358987535359214,7.990556563985497,6.586178528189153,5.216553031678964,4.1482391279124515,2.685328390596362,1.617115657999655,2.50651299875403
2024-09-12,47.56102974943474,11.388897112505383,10.37446220071412,7.92020508157405,6.588735774112467,5.21174126761958,4.148200446461873,2.682851435687815,1.6106912504861355,2.513185681403841
2024-09-13,47.421417438702214,11.366842447047908,10.539812800638845,7.88614728995248,6.615518725546895,5.20966704414953,4.154562159700311,2.682223937398333,1.6082767913120664,2.5155313655514195
2024-09-16,47.43437863137754,11.361581644169908,10.489662444964532,7.909844763899378,6.6221486929362445,5.216468926417166,4.15875215602536,2.6852850956761474,1.600416977901858,2.5214606666318606
2024-09-17,47.42768748104691,11.346849989570556,10.544059229776547,7.897882789372872,6.6197870142272155,5.211396462455707,4.155042673692484,2.6827192815886596,1.5977427129444297,2.516832365324617
2024-09-19,47.363104631909984,11.367322081970178,10.573495089447984,7.9121322230371955,6.610683085584809,5.220798912475626,4.146082508512079,2.687559468694809,1.6009783346198556,2.5178436637474775
2024-09-20,47.300810420291285,11.34621991190799,10.740914233090662,7.8974442289325975,6.57938710254512,5.210842851417934,4.134158117138884,2.6825703132409844,1.5960686233609838,2.5115841980735616
2024-09-23,47.258724329103686,11.360515181733511,10.771355134735233,7.88320762961566,6.584085127773232,5.2161645204406275,4.094750383966699,2.726491460853488,1.6033924024589148,2.501313829318954
2024-09-24,47.35943707031289,11.248250405870934,10.737039658826825,7.790804466039322,6.58323691725449,5.21953230777742,4.128406587857772,2.7282518047574715,1.7064352078700558,2.4986055734328145
2024-09-25,47.19335295478718,11.204600706605126,11.009308393393379,7.77674132531253,6.562949967134002,5.206809230934746,4.126932073714962,2.7216934597930873,1.7033843110501803,2.494227577274807
2024-09-26,47.23579132813374,11.140368406623649,11.02406213009207,7.773092064298219,6.55184445021904,5.203600295546236,4.128259014229571,2.7201040537097017,1.7318151692909227,2.4910630878568516
2024-09-27,47.33671796211157,11.065276194351974,10.96251582874445,7.7889827213664695,6.542931203664219,5.213772045271434,4.125742481129375,2.718619693900485,1.7304187651024028,2.5150231043576188
2024-09-30,16.477266638227427,3.846327133706484,3.8723568595963367,2.713478910797539,2.2562122161598834,1.8141823096349354,1.428824874727689,0.9459859154550418,0.6004623919493279,0.8708585500921848
2024-10-02,47.66417374814747,11.197896679905078,10.708059115047137,7.756092951485651,6.39356995399154,5.23565531714696,4.1015555997756445,2.7307285964909775,1.7428405987959448,2.469427439213599
2024-10-03,47.88301856348238,10.544031792025747,10.822766767628227,7.99368505250198,6.415066967172069,5.243434654580236,4.120796002293235,2.7396607872492686,1.7272647672284622,2.5102746458383964
2024-10-04,47.827015167230016,10.522153358089307,10.689215879114752,7.977098483551936,6.224660815651124,5.265554345803433,4.166421471084939,2.735564319571765,2.1319408703084903,2.4603752895942392
2024-10-07,48.39603039289012,10.704090844526625,9.217072889047682,8.115029684302268,6.331703181366878,5.355074593900215,4.246720551331337,2.7829544446317573,2.356035618854097,2.4952877991490214
2024-10-08,48.338768367830795,10.736636341185909,9.08956306379158,8.13970321102364,6.386576883100406,5.370546257188313,4.263233901299054,2.794837188031408,2.381041510204018,2.499093276344879
2024-10-09,47.980889379451135,10.717913420659922,9.311523714568024,8.125508912969556,6.3486835445733,5.361540414681165,4.24636225268618,2.7895140746046385,2.572189689329794,2.545874596476284
2024-10-10,47.9029684253782,10.563304509174824,9.579194845975335,7.864262104646655,6.516905396628496,5.350860425741379,4.25518467698919,2.785772204356026,2.5959209986889014,2.5856264124209956
2024-10-14,47.78875228824514,10.15826432231484,10.583568923699005,7.724245935207086,6.467268227321453,5.259999805164297,4.183066304355475,2.7403616960775707,2.5278467817954557,2.5666257158196695
