date,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,YUNFENG SECURITIES LTD,FORTUNE (HK) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,LUK FOOK SECURITIES (HK) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-15,3.2830759348276803,6.156709494271529,0.0,0.0,2.7931626160836402,2.2987351368935625,0.026666521974727103,0.0,0.8098319881826931,0.3144115061073591,15.682593198341191
2024-03-18,3.278029529158718,6.156709494271529,0.0,0.0,2.868635969604867,2.2641195386620225,0.016749328726502886,0.0,0.8128314662495947,0.31035815736830286,15.707433484041536
2024-03-19,3.260331325003565,6.156709494271529,0.0,0.0,2.808673430591762,2.2907905733650122,0.017776177073730463,0.0,0.81369618064726,0.3110337154914789,15.659010896444336
2024-03-20,3.211095230314436,6.157412074719632,0.0,0.0,2.8875245747288685,2.3084091292174436,0.014182207858433948,0.0,0.8064541975668129,0.3642676955977506,15.749345110003379
2024-03-21,3.2265655113351674,6.157547186344267,0.0,0.0,2.8945503792098997,2.3300810338089306,0.012614913012665546,0.0,0.809237497034298,0.3654837002194674,15.796080220964695
2024-03-22,3.1618470431349035,6.157006739845727,0.0,0.0,3.0019641207948893,2.297654243896481,0.01107464049182418,0.0,0.808453849611414,0.36575392346873786,15.803754561243977
2024-03-25,3.154983372603435,6.157168873795289,0.0,0.0,2.9876693109084846,2.279441196895655,0.0054810192319266,0.0,0.8133448904232085,0.36710503971508995,15.765193703573088
2024-03-26,3.246251275044517,6.151548230210464,0.0,0.0,2.914384765706348,2.3644804534410544,0.0055891085316347655,0.0,0.8291529505055277,0.3680778434124634,15.879484626852008
2024-03-27,3.2546281957719,6.151115873011632,0.0,0.0,2.90898030072094,2.3775052140558883,0.005616130856561807,0.0,0.8302338435026094,0.37023962940662675,15.898319187326157
2024-03-28,3.203050630139006,6.152269780330666,0.0,0.0,2.92413982500501,2.4212003134629145,0.00696724710291388,0.0,0.8205598511787285,0.41082716144704307,15.939014808666283
2024-04-02,3.191593164369941,6.153431740302529,0.0,0.0,2.899927821870381,2.426010287299928,0.00845347497390116,0.0,0.8233161283212868,0.4351472538813803,15.937879871019348
2024-04-03,3.1838647794408064,6.153431740302529,0.0,0.0,2.9148171229051805,2.411175030914982,0.007237470352184293,0.0,0.8269911645113645,0.4363362361781702,15.933853544605217
2024-04-05,3.2266140974753865,6.156188017445087,0.0,0.0,2.9778602069599684,2.4070406152011445,0.00864263124839045,0.0,0.8259102715142828,0.36567285649395675,15.967928696338216
2024-04-08,3.2171562837509216,6.156188017445087,0.0,0.0,2.9915875480229057,2.388476277976267,0.00864263124839045,0.0,0.8290989058556736,0.36553774486932156,15.956687409168568
2024-04-09,3.2293703746179445,6.156188017445087,0.0,0.0,2.9915875480229057,2.388476277976267,0.008723698223171573,0.0,0.8240727534192438,0.3648621867461455,15.963280856450766
2024-04-10,3.278686117609795,6.156188017445087,0.0,0.0,2.9877233555583382,2.329837832884587,0.0075887605762358324,0.0,0.8252076910661796,0.36999642848228337,15.955228203622507
2024-04-11,3.277875447861984,6.156188017445087,0.0,0.0,2.919708163716975,2.327730091540278,0.007264492677111336,0.0,0.8237755078450464,0.37731947853751163,15.889861199623995
2024-04-12,3.2782807827358895,6.156188017445087,3.075567826676739,0.0,2.982805292421617,2.35118546957695,0.005048662033093936,0.0,0.8271532984609266,0.37688712133867897,19.053116470688984
2024-04-15,3.2782807827358895,6.156188017445087,3.075567826676739,0.0,2.991992882896811,2.360697327951269,0.0029138983638576613,0.0,0.8171820605628483,0.3794542422067479,19.062277038839248
2024-04-16,3.270379036081186,6.156188017445087,3.075567826676739,0.0,3.023852203985793,2.294492631880017,0.0011574472435999666,0.0,0.9464568630138146,0.492948006900322,19.26104203322656
2024-04-17,3.2678929821878984,6.156188017445087,3.075567826676739,0.0,3.0329317051612787,2.321055577283299,0.0011360455622577497,0.0,0.9520234619487853,0.4983524718857303,19.305148088151075
2024-04-18,3.2728380676495474,6.15616099512016,3.075567826676739,0.0,2.9354621791494404,2.350482889128847,0.005513662200438466,0.0,0.9569955697353608,0.5442093572869195,19.297230546947453
2024-04-19,3.2756754117668865,6.15616099512016,3.075567826676739,0.0,2.862177633947304,2.3595894126292603,0.006945845421571663,0.0,0.9585088199312752,0.543101441964911,19.237727387458108
2024-04-22,3.30861562585295,6.15616099512016,3.075567826676739,0.0,2.9878044225331197,2.411850589038158,0.0026492957581720714,0.0,0.9612380747489064,0.5351298561114337,19.43901668583964
2024-04-23,3.235655348549938,6.156836553243336,3.075567826676739,0.0,3.2310323692014196,2.5513938749614002,0.0009198669628414181,0.0,0.9622108784462797,0.48619242566856163,19.699809143710517
2024-04-24,3.2612961571150842,6.15616099512016,3.075567826676739,0.0,3.2398416471276352,2.538720404570618,0.0009198669628414181,0.0,0.9608057175500737,0.4852466442961152,19.718559259419266
2024-04-25,3.2277948514742363,6.156106950470306,3.075567826676739,0.0,3.319368349387918,2.5393959626937934,0.0009405120190856778,0.0,0.9598599361776271,0.42839167264961997,19.707426061549327
2024-04-26,3.2268490701017893,6.155620548621619,3.075567826676739,0.0,3.27067411986939,2.5192102859732937,0.010209169469060898,0.0,0.9688313480534051,0.48770567586447594,19.714668044629775
2024-04-29,2.988836188943484,6.155242236072641,3.075567826676739,0.0,3.2459216702362195,2.5307488187171407,0.24502179668625684,0.0,0.9783161841027964,0.5462900763063018,19.76594479774158
2024-04-30,2.9548067319619364,6.1544939608730855,3.075567826676739,0.0,3.1701510711407956,2.4858377146883974,0.2573980215028418,0.0,0.9621568337964258,0.5405613434217691,19.60097350406199
2024-05-02,2.9482403070046654,6.154818228772211,3.075567826676739,0.0,3.149749215820879,2.500402747824073,0.2573980215028418,0.0,0.9612380747489064,0.49629877519127513,19.54371319754159
2024-05-03,2.9491050214023304,6.15554783154524,3.075567826676739,0.0,3.135346316634766,2.510887409895765,0.2569116196541551,0.0,0.9636700839923401,0.5003791462552584,19.547415256056595
2024-05-06,2.94353842246736,6.15554783154524,3.075567826676739,0.0,3.135346316634766,2.510887409895765,0.2567765080295199,0.0,0.9635619946926318,0.4908672878809398,19.53209359782296
2024-05-07,2.949132043727258,6.15554783154524,3.075567826676739,0.0,3.135346316634766,2.510887409895765,0.25629010618083314,0.0,0.9668046736838768,0.48778674283925705,19.537362951183734
2024-05-08,2.9189312178306728,6.15554783154524,3.075567826676739,0.0,3.189580122763338,2.6721566450603484,0.24326534556599919,0.0,0.9631026151688722,0.48732736331549736,19.705478967926705
2024-05-09,2.900434436418113,6.15554783154524,3.075567826676739,0.0,3.3963009084552054,2.5106982536212756,0.24326534556599919,0.0,0.9752626613860409,0.4958664179924425,19.752943681661055
2024-05-10,2.9206201131386127,6.15554783154524,3.075567826676739,0.0,3.34830925938478,2.498943542278013,0.24326534556599919,0.0,0.9745060362880836,0.5115393664501265,19.728299321327594
2024-05-13,2.9202418005896345,6.15554783154524,3.075567826676739,0.0,3.341418566528384,2.3449433125188035,0.24383281438946705,0.0,0.9631026151688722,0.5064321470389157,19.551086914456057
2024-05-14,2.834783643963216,6.15554783154524,3.075567826676739,0.0,3.382303344142998,2.4544918177730293,0.24383281438946705,0.0,0.9610759407993441,0.5042433387198253,19.61184655800986
2024-05-16,2.7636837996867807,6.141604311882888,3.075567826676739,0.0,3.4875282774088974,2.5869012099155326,0.24383281438946705,0.0,0.9626702579700396,0.49219138180236477,19.753979879732707
2024-05-17,2.678914766390652,6.142009646756793,3.075567826676739,0.0,3.474719695393479,2.615166561789218,0.27063896071709215,0.0,0.9365666920905175,0.49475850267043375,19.688342652484923
2024-05-20,1.5111720169934826,6.142009646756793,3.075567826676739,0.0,3.552462924208578,2.712825244075546,0.2625052409140527,0.0,0.9365666920905175,0.46592568197328055,18.65903527368899
2024-05-21,2.9719583690619533,6.142009646756793,3.075567826676739,0.0,3.9110086425030275,2.6210304062983862,0.2625052409140527,0.0,0.9415928445269472,0.4620344671837866,20.387707443921684
2024-05-22,2.9571771573268615,6.142063691406647,3.075567826676739,0.0,3.9657288504802866,2.6210304062983862,0.26320782136215576,0.0,0.9306217806065683,0.4981092709613869,20.45350680511903
2024-05-23,2.853965387268026,6.142063691406647,3.075567826676739,0.0,3.9706334024545447,2.7272011209367317,0.26899059889654264,0.0,0.9306217806065683,0.502135597375516,20.471179405621314
2024-05-24,2.473761275544553,6.14141335862379,3.0750814248280522,0.0,4.0267047266781555,2.938623791165904,0.24326412956137744,0.0,0.9479160685598749,0.5158088937885991,20.362573668750304
2024-05-27,2.5487752495420204,6.141359313973936,3.0750814248280522,0.0,4.127903333529926,2.785920633003193,0.24377755373499124,0.0,0.9456461932660034,0.5179436574578353,20.386407359335955
2024-05-28,2.5387499669940876,6.141197180024374,3.0750814248280522,0.0,4.138604174201034,2.7027459168777592,0.24804708107346377,0.0,0.9477809569352397,0.5217808275974752,20.313987528531484
2024-05-29,2.4167441699484957,6.141197180024374,3.0750814248280522,0.0,4.230209855703705,2.7647081079354656,0.24326412956137744,0.0,0.9816939747186768,0.5222131847963078,20.375112027516455
2024-05-30,2.3082630465288876,6.141332291649009,3.0750814248280522,0.0,4.530590019592697,2.9398668181125482,0.24326412956137744,0.0,0.9973669231763608,0.5230778991939732,20.758842552642907
2024-05-31,2.3262328926053706,6.144196658091276,3.0750814248280522,0.0,4.523239947212542,2.9245451598789156,0.25601866692694103,0.0,0.9751545720863328,0.5332923380163949,20.757761659645823
2024-06-03,2.241301725359679,6.142115939071894,3.0750814248280522,0.0,4.452549545203402,3.0544684981281307,0.24666894250218468,0.0,0.9750194604616975,0.5371565304809619,20.724362066036
2024-06-04,2.194661192535605,6.141440380948717,3.0750814248280522,0.0,4.52207798724068,2.9778872292848955,0.24326412956137744,0.0,0.9686692141038428,0.5411288122452369,20.664210370748407
2024-06-05,2.1379413325137455,6.141332291649009,3.0750814248280522,0.0,4.581689236029733,2.8805798372226192,0.24326412956137744,0.0,0.9700743750000488,0.5501812910957957,20.580143917900383
2024-06-06,2.081410628766375,6.141332291649009,3.0750814248280522,0.0,4.611521882749186,2.883687404589229,0.24326412956137744,0.0,0.9786944966517752,0.5559910909551097,20.57098334975011
2024-06-07,2.011233650930848,6.141332291649009,3.0750814248280522,0.0,4.809487435164693,2.883687404589229,0.25345154605887205,0.0,0.9782351171280155,0.5561262025797449,20.708635072928463
2024-06-11,1.926518662284573,6.141332291649009,3.0750814248280522,0.0,4.736743336461097,3.0292836912961283,0.2509384698406572,0.0,0.9915301009921199,0.5632330740355568,20.714661051387193
2024-06-12,1.9386787085017418,6.141332291649009,3.0750814248280522,0.0,4.750578766823741,2.979778792029788,0.25264087631106086,0.0,0.9930973958378883,0.5639356544836599,20.695123910464943
2024-06-13,1.962944756286225,6.141332291649009,3.0750814248280522,0.0,4.770034840771212,2.9251126287023834,0.24858752757200459,0.0,0.9920165028408066,0.5639356544836599,20.679045627133352
2024-06-14,1.8931190686747499,6.1420618944220395,3.0750814248280522,0.0,4.77973585542002,3.0413896928634427,0.24672298715203875,0.0,0.9947727799833648,0.5640707661082951,20.736954469452
2024-06-17,1.8648807391259916,6.142818519519996,3.0750814248280522,0.0,4.771223823068001,3.0235549584115953,0.24672298715203875,0.0,1.0013662272655628,0.5684754050714028,20.69412408444264
2024-06-18,1.8340752887091645,6.142548296270726,3.0750814248280522,0.0,4.788734289620725,3.0078009429791304,0.25166807261368734,0.0,0.998204615249099,0.5726638654350943,20.670776795705677
2024-06-19,1.902801167696109,6.142548296270726,3.0750814248280522,0.0,4.772169604440448,3.012881140065414,0.2530732335098935,0.0,0.9860445690319304,0.5702859008415146,20.714885336684087
2024-06-20,1.8912903328353123,6.142548296270726,3.0750814248280522,0.0,4.807298626845602,3.0481722964201303,0.24839837129751532,0.0,0.9846934527855783,0.566637886976364,20.76412068825928
2024-06-21,1.8979729537897696,6.142494251620872,3.0750814248280522,0.0,4.772358760714937,3.0347422009313907,0.2478579247989745,0.0,0.9960698515798628,0.5756903658269229,20.742267734090785
2024-06-24,1.8985134002883104,6.142494251620872,3.0750814248280522,0.0,4.661134871315235,3.1871210911949777,0.24666894250218468,1.1191745249797755,0.9913949893674846,0.5806624736134985,21.90224596971039
2024-06-25,1.6073478491994388,6.142494251620872,3.0750814248280522,0.0,4.663323679634325,3.1609094360157473,0.2448584467320729,1.1191745249797755,0.993529753036721,0.5811218531372583,21.587841219184263
2024-06-26,1.722679131988052,6.149249832852632,3.0750814248280522,0.0,4.662215764312316,3.05392805162959,0.2433181742112315,1.1191745249797755,0.9949889585827811,0.5735556021576866,21.594191465542117
2024-06-27,1.8314169674944667,6.149249832852632,3.0750814248280522,0.0,4.577500775666041,3.0289864457219307,0.24326412956137744,1.1191745249797755,0.994313400459605,0.5743122272556438,21.593299728819527
2024-06-28,1.8696535572662303,6.149249832852632,3.0750814248280522,0.0,4.545209097378227,2.8448022790192162,0.2458312504294464,1.1191745249797755,1.002825432811623,0.576392946275026,21.42822034584023
2024-07-02,2.0361381011417325,6.15657288290786,3.0750814248280522,0.0,4.404638963107757,2.8317775184043823,0.2441558662839698,1.1191745249797755,1.0024471202626446,0.5788249555184598,21.448811357434636
2024-07-03,2.105477386904521,6.155951369434538,3.0750814248280522,0.0,4.288956390095093,2.8361010903927086,0.24329115188630449,1.1191745249797755,0.9966913650531848,0.58941770688986,21.41014241046404
2024-07-04,2.1724116857488025,6.155410922935998,3.0750814248280522,0.0,4.321572336282032,2.8381277647622367,0.25272194328584197,1.1191745249797755,0.9963941194789873,0.5915794928840233,21.52247421518575
2024-07-05,2.195333521490953,6.162220548817612,3.0750814248280522,0.0,4.259583122899398,2.815915413672209,0.24869561687171277,1.1191745249797755,0.9971777669018714,0.592660385881105,21.465842326342692
2024-07-08,2.2510805778154395,6.175839800580841,3.0750814248280522,0.0,4.229047895731842,2.7677886529771483,0.24329115188630449,1.1191745249797755,0.997529057125923,0.594011502127457,21.452844588052784
2024-07-09,2.343577996040702,6.175839800580841,3.0750814248280522,0.0,4.175192402152248,2.694666241724574,0.24326412956137744,1.1191745249797755,1.0131479609337528,0.5965245783456719,21.436469059146994
2024-07-10,2.343577996040702,6.175839800580841,3.0750814248280522,0.0,4.1958915030463615,2.709231274860249,0.24326412956137744,1.1191745249797755,1.015769126451676,0.5961732881216203,21.474003068470658
2024-07-11,2.343577996040702,6.176028956855331,3.0750814248280522,0.0,4.1754085807516645,2.6658063987024936,0.24326412956137744,1.1191745249797755,1.0257944089996083,0.5880665906435079,21.412203011362514
2024-07-12,2.3430846899879967,6.176028956855331,3.0750814248280522,0.0,4.237181615534881,2.647215039152689,0.24326412956137744,1.1191745249797755,1.011175331214079,0.5829323489073701,21.435138061021554
2024-07-15,2.3430846899879967,6.176650470328653,3.0750814248280522,0.0,4.166518235850668,2.6331093855407732,0.24326412956137744,1.1191745249797755,1.0095269693935294,0.5829323489073701,21.349342179378194
2024-07-16,2.341841663041353,6.184973346406181,3.0750814248280522,0.0,4.169490691592642,2.5867931206158246,0.24326412956137744,1.1191745249797755,1.0115266214381307,0.5787438885436786,21.310889411007015
2024-07-17,2.3415173951422283,6.185648904529357,3.0750814248280522,0.0,4.176516496073673,2.6400271007220963,0.24326412956137744,1.1191745249797755,1.0122292018862336,0.5786087769190434,21.37206795464184
2024-07-18,2.338788140324597,6.18581103847892,3.0750814248280522,0.0,4.20824070553802,2.6813712578604694,0.24326412956137744,1.1191745249797755,1.0091486568445507,0.5683132711218406,21.429193149537603
2024-07-19,2.31842006291084,6.1945932940802075,3.0750814248280522,0.0,4.20559251769517,2.723985464270414,0.24326412956137744,1.1191745249797755,1.0106619070404652,0.5713127491887422,21.462086074555046
2024-07-22,9.194331707571319,6.196809124724225,3.0750814248280522,0.0,4.197810088116182,2.7531695751916185,0.2496143759192322,1.1191745249797755,1.0087162996457182,0.5726638654350943,28.367370986411217
2024-07-23,9.193250814574236,6.1965659237998825,3.0750814248280522,0.0,4.240640473125542,2.736496800711634,0.2438856430346994,1.1191745249797755,1.007338161074439,0.5726638654350943,28.385097631563355
2024-07-24,9.193088680624676,6.1965118791500275,3.0750814248280522,0.0,4.234803650941302,2.71936464670789,0.2438856430346994,1.1191745249797755,1.0069328262005335,0.5726638654350943,28.36150714190205
2024-07-25,9.092362964459127,6.134792889016665,3.0750814248280522,0.0,4.249557840351467,2.7073667344402836,0.2438856430346994,1.1191745249797755,1.0111483088891517,0.567259400449686,28.200629730448906
2024-07-26,9.159918776776731,6.13584675968882,3.0750814248280522,0.0,4.141063205769395,2.7172569053635804,0.2438856430346994,1.1191745249797755,1.009905281942508,0.5529375682383539,28.155070090621916
2024-07-29,9.11087325703415,6.135225246215498,3.0750814248280522,0.0,4.281525250740156,2.650457718143934,0.2443450225584591,1.1191745249797755,0.9075717374438019,0.5568828276777021,28.081137009621532
2024-07-30,9.149546311398137,6.1343335094929055,3.0750814248280522,0.0,4.260934239145751,2.6935583264025653,0.24496653603178103,1.1191745249797755,0.9020862054836126,0.5459117637573232,28.125592841519904
2024-07-31,9.141925340210587,6.1343335094929055,3.0750814248280522,0.0,4.219427948057815,2.706826287941743,0.24510164765641626,1.1191745249797755,0.9011134017862391,0.5458577191074692,28.088841804061005
2024-08-01,9.225032500523705,6.173245657387845,3.0750814248280522,1.1282685911883972,4.093314757623313,2.696017357970926,0.2438856430346994,1.1191745249797755,0.8969519637474747,0.5449119377350227,29.19588435901921
2024-08-02,9.225194634473265,6.173245657387845,3.0750814248280522,1.1282685911883972,3.872055961120697,2.6571322324009135,0.2453178262558326,1.1191745249797755,0.8974924102460156,0.5466413665303533,28.939604629411146
2024-08-05,9.225194634473265,6.172434987640034,3.0750814248280522,1.1282685911883972,3.943313831953305,2.6827493964317486,0.24423693325875095,1.1191745249797755,0.8694432369717465,0.5432365535895461,29.003134115314623
2024-08-06,9.367338967793524,6.172434987640034,3.0750814248280522,1.1282685911883972,3.959365092959968,2.701043510407356,0.2438856430346994,1.1191745249797755,0.8693081253471112,0.5500732017960877,29.185974069975
2024-08-07,9.367338967793524,6.172434987640034,3.0750814248280522,1.1282685911883972,3.953204002876603,2.7272821879115132,0.2438856430346994,1.1191745249797755,0.8665518482045531,0.5500732017960877,29.203295380253238
2024-08-08,9.367338967793524,6.172434987640034,3.0750814248280522,1.1282685911883972,3.93112676341121,2.7378479169579863,0.2438856430346994,1.1191745249797755,0.8455555017362418,0.5500732017960877,29.170787523366005
2024-08-09,9.366231052471514,6.172543076939742,3.0750814248280522,1.1282685911883972,4.020867904493914,2.732578563597213,0.2438856430346994,1.1191745249797755,0.8468255510078129,0.5500732017960877,29.25552953433721
2024-08-12,9.365825717597609,6.172516054614815,3.0750814248280522,1.1282685911883972,4.025137431832388,2.780624257317493,0.2438856430346994,1.1191745249797755,0.8463391491591261,0.5500732017960877,29.306925996348443
2024-08-13,9.365879762247463,6.172516054614815,3.0750814248280522,1.1282685911883972,3.9592299813353327,2.768437188775397,0.2438856430346994,1.1191745249797755,0.8450420775626281,0.548397817650611,29.225913066217174
2024-08-14,9.37043302399767,6.173867170861167,3.0750814248280522,1.1282685911883972,4.1075285005349365,2.7235531070715813,0.2438856430346994,1.1191745249797755,0.8548782038360712,0.553532059386749,29.3502022497191
2024-08-15,9.37669950114825,6.173786103886386,3.0750814248280522,1.1282685911883972,4.095908900816308,2.754061311914211,0.2444531118581673,1.1191745249797755,0.8543647796624574,0.5478573711520702,29.369655621434077
2024-08-16,9.377861461120112,6.173786103886386,3.0750814248280522,1.1282685911883972,4.047728095471394,2.7524399724185886,0.24542591555554077,1.1191745249797755,0.8558239852085175,0.5503704473702851,29.32596052202705
2024-08-19,9.378280307156482,6.173786103886386,3.0750814248280522,1.1282685911883972,4.014247434886789,2.763600192613457,0.24426395558367797,1.1191745249797755,0.8543107350126034,0.5532077914876244,29.30422106162324
2024-08-20,9.378280307156482,6.173786103886386,3.0750814248280522,1.1282685911883972,3.997034213908264,2.748602802278949,0.24488546905699995,1.1191745249797755,0.857310213079505,0.5532077914876244,29.275631441850436
2024-08-21,9.384441397239847,6.173786103886386,3.0750814248280522,1.1282685911883972,4.02054363659479,2.7079612255886785,0.2442099109338239,1.1191745249797755,0.8638225933869219,0.5629358284613594,29.280225237088032
2024-08-22,9.384765665138971,6.173786103886386,3.0750814248280522,1.1282685911883972,3.9810099752265287,2.7334432779948785,0.245561027180176,1.1191745249797755,0.8650385980086387,0.5619089801141318,29.268038168545935
2024-08-23,9.42351567908435,6.173786103886386,3.0750814248280522,1.1282685911883972,3.924073936605252,2.7009083987827207,0.2484524159473694,1.1191745249797755,0.871740134590545,0.5614225782654451,29.22642378815829
2024-08-26,9.401897819142716,6.173786103886386,3.0750814248280522,1.1282685911883972,3.97341670192203,2.670670417189361,0.25004673311806486,1.1191745249797755,0.8409346841737178,0.5576394527756592,29.190916453204157
2024-08-27,9.403248935389067,6.173786103886386,3.0750814248280522,1.1282685911883972,4.032757727461813,2.590387089831121,0.249479264294597,1.1191745249797755,0.8457716803356582,0.5583960778736163,29.176351420068485
2024-08-28,9.423461634434496,6.173029478788429,3.0750814248280522,1.1282685911883972,4.046539113174604,2.5607706217110833,0.25569439902781654,1.1191745249797755,0.8674706072520725,0.5578556313750755,29.2073460267598
2024-08-29,9.421434960064968,6.167111589629407,3.0750814248280522,1.1282685911883972,4.033946709758602,2.5601761305626884,0.25569439902781654,1.1191745249797755,0.8701998620697036,0.5615576898900803,29.19264588199949
2024-08-30,9.44807897244303,6.167111589629407,3.0750814248280522,1.1282685911883972,4.031406611215461,2.555933625549143,0.24907392942069137,1.1191745249797755,0.8874671276980831,0.5627736945117972,29.224370091463836
2024-09-02,9.446727856196677,6.167111589629407,3.0750814248280522,1.1282685911883972,4.029839316369692,2.545421941152524,0.24915499639547248,1.1191745249797755,0.9158405688714767,0.5613144889657369,29.237935298577213
2024-09-03,9.445565896224815,6.167111589629407,3.0750814248280522,1.1282685911883972,4.007491853655029,2.555744469274654,0.2539109255826318,1.1191745249797755,0.9138409168268756,0.5621251587135482,29.228315350903184
2024-09-04,9.445565896224815,6.167111589629407,3.0750814248280522,1.1282685911883972,4.015139171609381,2.5700122568361317,0.2539109255826318,1.1191745249797755,0.9201100962099492,0.5618819577892047,29.25625643487775
2024-09-05,9.445457806925107,6.167138611954334,3.0750814248280522,1.1282685911883972,4.0024116565687455,2.5887387280105716,0.2539109255826318,1.1191745249797755,0.9182185334650563,0.5618819577892047,29.26028276129188
2024-09-09,9.446862967821314,6.167111589629407,3.0750814248280522,1.1282685911883972,3.9838202970189402,2.613815445542866,0.25774809572227164,1.1191745249797755,0.9178402209160778,0.5605308415428526,29.270253999189954
2024-09-10,9.446862967821314,6.167489902178385,3.0750814248280522,1.1282685911883972,3.984252654217774,2.6231381476426954,0.2551539525292757,1.1191745249797755,0.9194075157618461,0.5605308415428526,29.279360522690368
2024-09-11,9.444728204152076,6.169732755147329,3.0750814248280522,1.1282685911883972,4.040864424939925,2.603573984395517,0.25453243905595374,1.1191745249797755,0.9171916851178288,0.5608010647921231,29.313949098596982
2024-09-12,9.494989728516375,6.170381290945579,3.0750814248280522,1.2204147191896084,3.942881474754473,2.531019041966411,0.2539109255826318,1.1191745249797755,0.9491320731815918,0.5613415112906639,29.31832671523516
2024-09-13,9.601668570952649,6.170381290945579,3.0750814248280522,1.2345473951264512,3.842574604625295,2.5243445277094314,0.2539109255826318,1.1191745249797755,0.9324052540517531,0.5612334219909557,29.315321940792572
2024-09-16,9.61004549168003,6.170381290945579,3.0750814248280522,1.2665958724899224,3.8387104121607276,2.50307795799185,0.2539109255826318,1.1191745249797755,0.9206235203835631,0.5612334219909557,29.318834843033088
2024-09-17,9.616395738037886,6.1700029783966,3.0750814248280522,1.2766481773627818,3.8352515545700667,2.498403095779472,0.25458648370580783,1.1191745249797755,0.9003297543633548,0.5605578638677797,29.306431595891574
2024-09-19,9.614963554816752,6.1700029783966,3.0750814248280522,1.2810798386508166,3.8352515545700667,2.498403095779472,0.25458648370580783,1.1191745249797755,0.8986003255680242,0.5605308415428526,29.30767462283822
2024-09-20,9.612261322324049,6.170273201645871,3.0750814248280522,1.2857006562133406,3.8352515545700667,2.498403095779472,0.2550188409046405,1.1191745249797755,0.898438191618462,0.5551263765574443,29.304729189421174
2024-09-23,9.639797071424704,6.171435161617733,3.0750814248280522,1.2884028887060448,3.8127419579058417,2.436089614497714,0.2634498062818774,1.1191745249797755,0.88676454724998,0.556153224904672,29.249090222396397
2024-09-24,9.650254711171469,6.171435161617733,3.0750814248280522,1.2961582959601057,3.81147190863427,2.41584989312736,0.2584776984953018,1.1191745249797755,0.8885480206951648,0.5550182872577362,29.241469926766968
2024-09-25,9.681107302034132,6.15995067352374,3.0750814248280522,1.3068591366312141,3.8103639933122615,2.413120638309729,0.2568293366747523,1.1191745249797755,0.8884129090705297,0.5550182872577362,29.265918226621924
2024-09-26,9.681593703882818,6.1606262316469165,3.0750814248280522,1.322396973464263,3.8006089340135993,2.396285729880182,0.2546405283556619,1.1191745249797755,0.8888452662693622,0.5573151848765348,29.256568502197165
2024-09-27,9.69983377320857,6.1606262316469165,3.0750814248280522,1.3278284607745983,3.80014955448984,2.318056099216397,0.2539109255826318,1.1191745249797755,0.8968708967726936,0.5671783334749049,29.21871022497438
