date,CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,LEI SHING HONG SECURITIES LTD,HANG SENG BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-05,0.7283253758329181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283253758329181
2024-03-06,0.7283253758329181,0.0,0.0,0.0,0.0,0.881280332847907,0.0,0.0,0.0,0.5663047120928727,2.1759104207736977
2024-03-07,0.7283253758329181,0.0,0.0,0.0,0.0,0.883957267450475,0.0,0.0,0.0,0.5663047120928727,2.1785873553762656
2024-03-08,0.7283010157280347,0.0,52.97951146532429,0.0,0.0,0.883957267450475,0.0,0.0,0.0,0.5663047120928727,55.15807446059567
2024-03-15,0.7283010157280347,0.0,52.97951146532429,0.0,0.0,0.883957267450475,0.0,0.0,0.0,0.5642970111409468,55.15606675964374
2024-03-20,0.7283010157280347,0.0,52.97951146532429,0.0,0.0,0.8846265011011168,0.0,0.0,0.0,0.5636277774903048,55.15606675964374
2024-03-26,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8618725569792892,0.0,0.0,0.0,0.5636277774903048,55.1393359183777
2024-03-28,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8645494915818572,0.0,0.9483196091803974,0.0,0.5636277774903048,56.09033246216066
2024-04-02,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8806110991972649,0.0,0.9483196091803974,0.0,0.5368584314646251,56.079624723750385
2024-04-09,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8806110991972649,0.0,0.9469811418791133,0.0,0.5388661324165511,56.080293957401025
2024-04-11,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8806110991972649,0.0,0.9449734409271873,0.0,0.544889235272329,56.08430935930488
2024-04-12,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.8678956598350671,0.0,0.9449734409271873,0.0,0.5596123755864528,56.08631706025681
2024-04-16,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.871241828088277,0.0,0.9449734409271873,0.0,0.5596123755864528,56.08966322851002
2024-04-17,0.7283010157280347,0.0,52.98553456818007,0.0,0.0,0.870572594437635,0.0,0.9416272726739774,0.0,0.5850432543108485,56.11107870533056
2024-04-24,0.7283010157280347,0.0,52.97549606342044,0.0,0.0,0.870572594437635,0.0,0.9416272726739774,0.0,0.5850432543108485,56.10104020057093
2024-04-29,0.7283010157280347,0.0,52.97549606342044,0.0,0.0,0.870572594437635,0.0,0.9416272726739774,0.0,0.5843740206602065,56.10037096692029
2024-05-07,0.7283010157280347,0.0,52.97549606342044,0.0,0.0,0.871241828088277,0.0,0.9396195717220513,0.0,0.6365742454102818,56.15123272436908
2024-05-13,0.7283010157280347,0.0,52.97549606342044,0.0,1.729040090602458,0.871241828088277,1.8520214108724933,0.9396195717220513,0.0,0.6365742454102818,59.73229422584403
2024-05-14,0.7744781376223322,0.0,52.98888073643327,0.0,1.729040090602458,0.8852957347517589,1.663832908311965,0.9396195717220513,0.0,0.6747205634968754,59.655867742940714
2024-05-16,0.8206552595166297,0.0,52.98888073643327,0.0,1.729040090602458,0.9234420528383525,1.399485616308378,0.9396195717220513,0.0,0.7757748447438161,59.57689817216496
