date,BOCI SECURITIES LTD,EAST ASIA SECURITIES CO LTD,EVERBRIGHT SECURITIES INVESTMENT,HSBC BROKING SECURITIES (HONG KONG) LTD,J.P. MORGAN BROKING (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CELESTIAL SECURITIES LTD,WOCOM SECURITIES LTD
2024-06-19,47.50962574632904,24.985514376241458,21.985572339511858,1.9799546806171864,0.0,1.2498875533329608,2.2894453039674927,0.0
2024-06-20,48.035990622039535,24.870806951701685,21.59925370063196,1.9708647936251045,0.0,1.2441493731999365,2.278934558801785,0.0
2024-06-21,48.22284553495923,24.860524645210955,21.424952450526533,1.9700499814680565,0.0,1.2436350060867047,2.277992381748527,0.0
2024-06-24,48.38289549525378,24.783677510147665,21.35872511871488,1.9639602991637668,0.0,1.239790767533976,2.2709508091859343,0.0
2024-06-25,48.432799535769604,24.809240379710097,21.277611383628948,1.9659860058383616,0.0,1.2410695369846438,2.2732931580683444,0.0
2024-06-28,48.27273887952079,24.886246369185237,21.343655466123465,1.9720882764180638,0.0,1.2449217221479234,2.2803492866045207,0.0
2024-07-04,47.97491790902508,24.73270948236877,21.82892954438095,1.9599213835087577,0.0,1.2372411180619065,2.2662805626545346,0.0
2024-07-08,48.11285895433449,24.784699013455835,21.668731283719186,1.9640412472773743,0.0,1.1986250907541909,2.271044410458922,0.0
2024-07-09,48.09574434530602,24.7928740723424,21.675878562536063,1.9646890724877357,0.0,1.1990204488214606,2.2717934985063266,0.0
2024-07-15,48.106442298754295,24.787764028679707,21.671410960855088,1.9642841316601922,0.0,1.1987733194717913,2.2713252605789243,0.0
2024-07-16,47.99926390905188,24.83895945159159,21.716170022138492,1.968341067038595,0.0,1.201249206647207,2.276016343532241,0.0
2024-07-18,47.90033292846583,24.787764028679707,21.877520331143558,1.9642841316601922,0.0,1.1987733194717913,2.2713252605789243,0.0
2024-07-19,47.88959248518747,24.7928740723424,21.882030422654605,1.9646890724877357,0.0,1.1990204488214606,2.2717934985063266,0.0
2024-07-22,48.01818625633458,24.731692259983102,21.828031750477557,1.9598407746330144,0.0,1.1960616049253998,2.266187353646351,0.0
2024-07-26,48.238320483854814,24.529915907116617,21.85391061788658,1.9438511884960268,0.0,1.186303398899362,2.247698403746599,0.0
2024-07-29,49.19148973343903,25.014616893863774,20.309776232046595,1.9822608835280555,0.0,1.2097442631161532,2.2921119940063974,0.0
2024-07-30,49.39697685342704,25.119110203803714,19.976887054223106,1.990541362168331,0.0,1.2147977157742618,2.3016868106035497,0.0
2024-08-02,49.50036554534699,25.171684918120146,19.809397351454948,1.994707598257187,0.0,1.2173403075436713,2.306504279277064,0.0
2024-08-14,50.22784938090849,25.54162145677063,18.613883170620184,2.0240228875165043,0.01699021342468971,1.2352309915085038,2.340401899251008,0.0
2024-08-15,50.22784938090849,25.54162145677063,18.613883170620184,2.0240228875165043,0.01699021342468971,1.2352309915085038,2.340401899251008,0.0
2024-08-28,50.19799876597006,25.52644196737568,18.658006241466165,2.022820002491832,0.021225145089785548,1.234496888712107,2.3390109888943673,0.0
2024-08-29,50.19373728854387,25.52427494161989,18.66491163767169,2.0226482784791266,0.021223343215629378,1.234392088107436,2.338812422362358,0.0
2024-08-30,50.22571601682214,25.540536608850715,18.613092569582058,2.0239369197159442,0.021236864733701396,1.2351785266415405,2.3403024936538936,0.0
2024-09-09,49.78168907801287,25.31474219146151,18.44854111724085,2.006044043594406,0.9051120518195593,1.2242587711146329,2.319612746756173,0.0
2024-09-10,49.78168907801287,25.31474219146151,18.44854111724085,2.006044043594406,0.9051120518195593,1.2242587711146329,2.319612746756173,0.0
2024-09-16,49.838705031524164,25.286000799378833,18.42759534779182,2.0037664577530814,0.9040844221418265,1.2228687944328585,2.316979146977425,0.0
2024-09-17,49.83802391498826,25.39277854597564,18.505411413766286,1.8010879201924415,0.9079021906413021,1.2280327258623118,2.3267632885737553,0.0
2024-09-19,49.732453892820665,25.39277854597564,18.610981435933883,1.8010879201924415,0.9079021906413021,1.2280327258623118,2.3267632885737553,0.0
2024-09-20,49.863002040944636,25.459434822821407,18.397334514869723,1.805815792520968,0.910285442228311,1.2312563230437912,2.33287106357116,0.0
2024-09-23,49.46228450738946,25.691121899908847,18.50921335650976,1.8222491574263229,0.9185692621517635,1.242461056401648,2.354100760212194,0.0
2024-09-24,49.79210879686204,25.85127057282447,18.624592745829762,1.188751197553498,0.9242952732184584,1.2502060856030692,2.3687753281087005,0.0
2024-09-25,49.89980037291463,25.795821837491502,18.584644608234793,1.1862014292415608,0.9223127399487752,1.2475245018814107,2.3636945102873264,0.0
2024-09-26,50.27310991905165,25.603610496737094,18.446165614229603,1.1773627355742036,0.9154403491617228,1.2382288741382352,2.3460820111074847,0.0
2024-09-27,50.32598619410135,25.576385316383227,18.426551185797777,1.1761108061706527,0.9144669306427874,1.2369122237219952,2.3435873431822127,0.0
2024-09-30,50.5363715544875,25.468061131766532,18.34850883900764,1.1711296001667022,0.9105938702632442,1.2316735042383908,2.3336615000699887,0.0
2024-10-02,50.90235345282594,25.27962268410451,18.212748032378236,1.1624644001452056,0.9038563768013279,1.222560339244624,2.3163947145001473,0.0
2024-10-03,49.165551263166066,26.1910010680615,18.74466320799638,1.1964149305348983,0.930254091333212,1.3880689071656174,2.384046531742325,0.0
2024-10-04,50.10695311142415,25.79234314837546,18.42890271446295,1.1762608971044495,0.9145836315478604,1.2370700739089922,2.3438864231761447,0.0
2024-10-07,49.063310542151406,26.43327339631044,18.95224794352943,1.205490548093521,0.9373106986604959,1.0062357318968793,2.4021311393578286,0.0
2024-10-08,49.153815794675225,26.195732171892594,19.149169196445257,1.1946574705353612,0.9288876052478261,0.9971932472895384,2.3805445139141965,0.0
2024-10-09,49.290966039974535,26.23653908606093,18.962642306035512,1.196518471577088,0.930334598083554,0.9987466445751865,2.384252853693201,0.0
2024-10-10,49.347218829626094,26.452895969336172,18.94100661770799,1.196518471577088,0.6793606134842697,0.9987466445751865,2.384252853693201,0.0
2024-10-14,50.108276013430306,26.641171951360704,18.9475224378613,1.2149717704649574,0.6898380484349794,1.014149808657819,1.3840699697899268,0.0
2024-10-15,50.28712359173685,26.54823823996555,18.848142616581082,1.2187739182425572,0.6919968362080953,1.0173235016891113,1.3884012955767517,0.0
2024-10-16,50.28490722251985,26.547068145241532,18.851719326994424,1.2187202016486869,0.6919663369395651,1.017278663879115,1.3883401027768345,0.0
2024-10-17,50.202521817427304,26.436377513747054,19.062792626305384,1.2136386269905173,0.689081114722569,1.0130370196758993,1.3825512811312692,0.0
2024-10-18,50.32478803958216,26.385422441290757,18.999766295418798,1.2112993865199986,0.6877529381177866,1.0110844308723972,1.379886468198107,0.0
2024-10-21,50.27853559231239,26.3611721581262,19.07421189537469,1.2101861068980586,0.6871208389526615,1.0101551645774764,1.3786182437585246,0.0
2024-10-22,50.48631605062841,26.355404849880536,18.873136455752864,1.2099213418765626,0.6869705103687697,1.0099341624090175,1.3783166290838373,0.0
2024-10-25,50.63470412105156,26.430577255263678,18.637353649013896,1.2133723492927388,0.6889299272696237,1.0128147548605213,1.382247943247971,0.0
2024-10-31,50.583652044004104,26.403928815426465,18.71938695329403,1.2121489753293941,0.6882353186145954,1.011793591652451,1.3808543016789654,0.0
2024-11-01,50.742776653845745,26.37271435023435,18.59655198911159,1.2107159847217246,0.6874216935837504,1.0105974592106077,1.379221869292238,0.0
2024-11-04,50.64581603772653,26.436377513747054,18.64144366443681,1.1916933685598623,0.689081114722569,1.0130370196758993,1.3825512811312692,0.0
2024-11-07,50.62414471963928,26.44798567135762,18.64962908303407,1.1922166386046522,0.6893836887867352,1.01348184209469,1.38315835648294,0.0
2024-11-08,50.60028427755348,26.460766424760568,18.658641350105317,1.192792766671653,0.6897168273113805,1.0139715981639474,1.3838267554336616,0.0
2024-11-12,49.52573094677825,25.885358459218104,18.25289607853207,1.166854649529964,0.6747184500900663,3.1407069459256136,1.3537344699259293,0.0
2024-11-13,49.812590523915404,25.73824463031203,18.149159696632314,1.1602230838307808,0.6708838339002728,3.122857418169799,1.346040813239401,0.0
2024-11-14,49.814735013277165,25.737144844681005,18.14838418978108,1.160173507929444,0.6708551672832909,3.1227239796324953,1.3459832974155197,0.0
2024-11-26,49.11379782545915,25.375000552935052,17.89302044300946,1.1438488450397934,0.6614156443336374,4.4858725620566915,1.3270441271662152,0.0
2024-11-27,48.11772258693712,24.843323139464214,19.58039535218962,1.11988200436668,0.6475571319653379,4.391880953426825,1.2992388316502004,0.0
2024-11-28,47.477802888280905,24.951382489576932,20.079813703126746,1.1247530806279131,0.6503737681475511,4.410984025867477,1.3048900443724754,0.0
2024-12-13,45.162264756265316,28.300815838287424,16.972454749936702,1.1651815661978462,0.7451011379877476,4.716490203462442,2.700398391815467,0.2372933560470534
2024-12-16,45.75574376072053,28.283366055673113,16.40232280787793,1.1644631358475506,0.7446417218013784,4.713582099002726,2.6987333739170976,0.23714704515967466
2024-12-17,43.03248371523028,29.65553305442128,17.25595548916931,1.2250657590590073,0.7833954103507491,4.9588929475202415,2.839184640060995,0.24948898418813664
2024-12-18,44.19777070612304,30.304240276053356,17.783031953829298,1.2624849173122903,0.8073239191822478,2.539265124403731,2.848773574694046,0.25710952840198975
2024-12-19,44.82559975184592,30.79903871947432,18.24365048152389,1.2951859744412906,0.8282353338381876,0.8430591636986037,2.901461360579638,0.2637692145981489
2024-12-23,44.88479588864065,30.83971155194677,18.135684049915046,1.2968963811406338,0.8293290912534041,0.8441724972815703,2.905292994836766,0.26411754498516055
2024-12-30,45.058926705409654,30.742276656294194,18.078386222079814,1.292798970457794,0.8267089113165128,0.8415054211305218,2.896114020535555,0.2632830927759595
2025-01-02,45.058926705409654,30.742276656294194,18.078386222079814,1.292798970457794,0.8267089113165128,0.8415054211305218,2.896114020535555,0.2632830927759595
2025-01-03,44.930194607451845,30.852749555896764,18.14335121372364,1.297444665780442,0.8296797039998752,0.775829792001412,2.9065212560505183,0.2642292050955017
2025-01-06,44.92728424347048,30.854380081561295,18.144310065048742,1.2975132339585238,0.8297235514387644,0.7758707935460191,2.9066748617281557,0.26424316924801416
2025-01-09,44.883591840361476,30.8788586639897,18.15870500632968,1.298542627016023,0.8303818196098633,0.7764863371778601,2.908980896722451,0.26445280879295013
2025-01-10,46.609223448279266,32.06605274410095,15.012167047061386,1.3484674683562032,0.8623073642422007,0.8063397716203662,3.020821976644652,0.2746201796949684
2025-01-13,46.597491123012105,32.07309908028719,15.015465887013463,1.348763786558948,0.8624968514744714,0.8065169602864148,3.0214857854201225,0.27468052594728387
2025-01-27,46.15377584790089,32.33959075420575,15.140227657894423,1.3599705089994913,0.8696632381439836,0.8132182165090331,3.0465909616508977,0.2769628146955362
2025-02-04,44.30264427849365,33.45136485405202,15.66072011259978,1.4067237286042802,0.8995606190695966,0.8411751241121495,3.151327009479478,0.2864842735890435
2025-02-05,43.72222719145207,33.79995849004499,15.823919055008794,1.4213830688593416,0.9089348586070776,0.8499409337076755,3.1841667021267046,0.28946970019333684
2025-02-10,43.71896886080999,33.80191541610928,15.824835217069975,1.4214653630898395,0.9089874834739418,0.849990142986047,3.184351056755847,0.28948645970507697
2025-02-12,43.6373877954759,33.85091231993571,15.847773796723075,1.4235258203399845,0.9103050884604915,0.8512222295342977,3.1889668704029956,0.289906079127545
2025-02-14,43.45707427859468,33.959207106342994,15.898473502010969,1.4280799198928102,0.9132173082018257,0.8539454332300002,3.199168914082829,0.2908335376438935
2025-02-19,43.53303948586307,34.018569551913195,15.926264853704106,1.4305762772503032,0.9148136591584939,0.6806330160911062,3.204761226351412,0.29134192966831013
2025-02-21,43.788186179024514,33.63185307202306,16.01960852691938,1.4389608699818572,0.9201753725318275,0.6846221991429474,3.223544298678376,0.2930494816980342
2025-02-25,44.9743603480985,34.54290326279883,16.4535622366168,1.4779407493333871,0.9451019190083774,0.7031678672571247,0.6019757445913232,0.3009878722956616
2025-02-26,43.637183706602144,33.54730629381586,18.90246486911841,1.4353434806794403,0.9178621528895266,0.6829011342613095,0.5846255750888705,0.29231278754443524
2025-02-27,41.22695072870895,31.69437223435671,23.381762958392905,1.356064482864231,0.8671654432913845,0.6451821365023351,0.5523346772556589,0.27616733862782944
2025-02-28,41.231505446759684,31.697873801335856,23.37329824147591,1.356214299701734,0.8672612469835743,0.6452534156697536,0.5523956987156524,0.2761978493578262
2025-03-06,41.231505446759684,31.697873801335856,23.37329824147591,1.356214299701734,0.8672612469835743,0.6452534156697536,0.5523956987156524,0.2761978493578262
2025-03-20,41.231505446759684,31.697873801335856,23.37329824147591,1.356214299701734,0.8672612469835743,0.6452534156697536,0.5523956987156524,0.2761978493578262
