date,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ZHESHANG INTERNATIONAL FINANCIAL,UBS SECURITIES HONG KONG LTD,IFAST SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,CGS INTERNATIONAL SECURITIES HK LTD,VALUABLE CAPITAL LTD
2024-05-20,47.044609821376135,5.253840538975912,12.081651830286352,3.7386000385941656,8.433664180419335,4.513839364370873,2.8022720217469734,11.723397293374388,2.0270326959702656,2.381092214885602
2024-05-21,47.04855721226055,5.254281375074467,12.082665570276644,3.7305229948229135,8.434371827251445,4.514218108895023,2.8025071531058323,11.724380973158024,2.027202779013081,2.3812920061420217
2024-05-23,47.00660351236375,5.2274310071405194,12.082665570276644,3.807717802633014,8.434371827251445,4.514218108895023,2.8025071531058323,11.724380973158024,2.027202779013081,2.3729012661626627
2024-05-24,46.9734955518476,5.2237491929600965,12.074155437981604,3.9559628719720283,8.42843128212438,4.511038628912571,2.800533275198511,11.635628820338244,2.0257749679280246,2.3712299707369424
2024-05-27,46.11637075914719,5.434318575625926,12.053941387710003,3.9493399630010964,8.41432075203201,5.347262332270242,2.894620091576471,11.41859822706612,2.022383499493567,2.3488444120773795
2024-05-28,46.12550759827521,5.465734499937204,12.056767279273245,3.9502658349729978,8.41629338133713,5.382006949386696,2.8819022899485076,11.337547620044376,2.0228576213002887,2.361116925524344
2024-05-29,46.13464872243671,5.411743030140611,12.059594496135068,3.951192141164253,8.418266935774286,5.416767861180668,2.8825780733122848,11.34020618556701,2.023331965462661,2.361670588826451
2024-05-30,46.13568036980899,5.414820831902724,12.058988552335173,3.9509936104109267,8.417843953338414,5.4349191461566155,2.882433235912338,11.282691164278596,2.0500280538969795,2.3716010819592506
2024-05-31,11.0184,1.2784,2.88,0.9436,2.0104,1.3184,0.6884,2.6746,0.48960000000000004,0.5748
2024-06-03,46.16067763097263,5.288336670660288,12.064646396943623,4.0450078336419315,8.421793443199812,5.511197499937164,2.855299647276657,11.204202518494935,2.0509898874804158,2.397848471392545
2024-06-04,46.10402108874848,5.337461818486129,12.050713418971505,4.090547721661994,8.412067450520942,5.518222519770702,2.852002175823256,11.191263232771245,2.048621281225156,2.3950792920205863
2024-06-05,46.10903246867388,5.316860440783802,12.053336011852448,4.0914379462454695,8.413898166051444,5.519423448760766,2.8526228561384124,11.193698783784916,2.049067122014916,2.400622755693946
2024-06-06,46.04794881886467,5.315737026771284,12.058382669424464,4.093151006121304,8.417421013406576,5.521734397373952,2.8538172317637898,11.198385516542594,2.0499250538021587,2.4434972659292074
2024-06-07,46.05797659829303,5.295117804226378,12.06100860184433,4.094042364292714,8.419254060120778,5.5229368555945495,2.8544387024364912,11.200824168921127,2.050371462313536,2.4440293819570664
2024-06-11,46.06930751124551,5.297325370033758,12.062220956433602,4.09445389132274,8.420100350977124,5.567050033087343,2.8429984670927535,11.151690805069483,2.0505775625937126,2.444275052143976
2024-06-12,46.05092394899232,5.296693543660462,12.056969179372535,4.0926712047758995,8.416434318823105,5.631609354198589,2.841760652415999,11.111669304128673,2.049684760493331,2.451583733139082
2024-06-13,45.88419352949543,5.354438746057376,12.047487178629096,4.0894525923013205,8.409815355526366,5.669012022388247,2.8478921080592667,11.061099165878838,2.1869535753428098,2.4496557263212497
2024-06-14,45.89135616610212,5.344373353406097,12.043658261196837,4.088152887550705,8.407142558441015,5.6672103040187345,2.8469869945218083,11.035838246978631,2.2096767448668087,2.4656044829172417
2024-06-17,45.912091773978965,5.328379814410389,12.049100082837564,4.004652291420873,8.410941252269666,5.6781384140372015,2.8482733806929903,11.034130749470759,2.2675736961451247,2.4667185447364677
2024-06-18,45.912723317016024,5.325300196644492,12.049705033262207,4.004853353416175,8.411363541274424,5.678423496924815,2.848416384251705,11.034684741224217,2.267687544454207,2.4668423915317352
2024-06-19,45.91426013171438,5.325478447879097,12.050108367293998,4.00498740596313,8.41164509083606,5.675266315763048,2.8485117279353314,11.035054099965691,2.2677634496782453,2.4669249629710213
2024-06-20,45.91642885238218,5.349356855328017,12.051116820513679,4.005322576595727,8.412349047208577,5.645613477165645,2.848750115071428,11.03597760500791,2.267953234971672,2.4671314157551616
2024-06-21,45.94488221944949,5.347647319895827,12.058584623629802,4.00780458393696,8.41756198866158,5.649111935486572,2.850515420752489,10.985873033152734,2.269358634030331,2.468660241004212
2024-06-24,46.039550057373546,5.345372006734063,12.06100860184433,4.00861022002965,8.419254060120778,5.650247501947351,2.8343370214334174,10.902649234042197,2.2698148132637592,2.4691564832109085
2024-06-25,46.0488752333671,5.331234773581588,12.055556020661884,3.9867054007216587,8.415447855534254,5.6476931191239625,2.833055664855543,10.864232672231198,2.34915904124842,2.4680402186743913
2024-06-26,46.06277786615538,5.36349707377111,12.056565385935682,4.060718202901948,8.416152448571214,5.648165978716813,2.8332928656948853,10.756298299521925,2.436430921741169,2.3661009569898774
2024-06-27,46.05930533781575,5.370511648963372,12.07233339760733,4.066028956833025,8.427159396718672,5.647169289325206,2.8202312187188237,10.728447950637571,2.439617374099815,2.3691954292804387
2024-06-28,46.060982050787636,5.370511648963372,12.07233339760733,4.066028956833025,8.427159396718672,5.645492576353317,2.8202312187188237,10.728447950637571,2.439617374099815,2.3691954292804387
2024-07-02,46.05930533781575,5.372188361935263,12.07233339760733,4.066028956833025,8.427159396718672,5.645492576353317,2.8202312187188237,10.728447950637571,2.439617374099815,2.3691954292804387
2024-07-03,45.97154413673553,5.388023079564202,12.058988552335173,4.1620259100767925,8.417843953338414,5.664374900555216,2.817113714587189,10.716588646127306,2.4369206032843995,2.3665765033957777
2024-07-04,45.92799778918543,5.371274484352625,12.058988552335173,4.222320852838468,8.417843953338414,5.664374900555216,2.817113714587189,10.716588646127306,2.4369206032843995,2.3665765033957777
2024-07-05,45.94886568239107,5.366339784441969,12.059190526835886,4.306135950624315,8.417984942760718,5.664469772466523,2.8171608980747167,10.616274882548508,2.436961418964752,2.366616140891543
2024-07-08,45.88486497801968,5.364036005861419,12.057776847393761,4.38936571069709,8.416998115972367,5.6638057358174585,2.790035587188612,10.615030353778522,2.436675737910823,2.381410927360268
2024-07-09,45.88319028679087,5.365710697090224,12.057776847393761,4.38936571069709,8.416998115972367,5.6638057358174585,2.790035587188612,10.615030353778522,2.436675737910823,2.381410927360268
2024-07-10,45.89343267339166,5.367711690594785,12.054748650119292,4.388263362772593,8.414884266041605,5.6623833242643675,2.789334895985936,10.612364488719601,2.436063789711607,2.38081285839856
2024-07-11,45.86323254820856,5.362181714658918,12.057372999857655,4.439457753142034,8.416716207956192,5.66361603965536,2.789942141355952,10.589555300638873,2.4365941270545677,2.3813311674718873
2024-07-12,45.86155791306969,5.362181714658918,12.057372999857655,4.523189510085491,8.416716207956192,5.66361603965536,2.791616776494821,10.505823543695417,2.4365941270545677,2.3813311674718873
2024-07-16,45.85080824062215,5.360924851620248,12.05454682438032,4.604167189867484,8.414743380463264,5.662288522229756,2.7909624383669436,10.4447625505412,2.436023004093523,2.380772997815113
2024-07-17,45.85311131761141,5.369565763367405,12.055152321872567,4.604398456270772,8.4151660513516,5.662572937857364,2.777708014164804,10.445287188889168,2.4361453650450815,2.3808925835698322
2024-07-18,45.87308101407884,5.383629678640524,12.06040251593397,4.60640373872478,8.418830978483907,5.651638623439057,2.7789177463797854,10.407959865660517,2.437206341761656,2.381929496896959
2024-07-19,45.83085792701805,5.428879833317993,12.049301726229823,4.6858395602004865,8.411082010559873,5.646436670041586,2.776359939418789,10.356542185107397,2.4349630571756102,2.3797370909303903
2024-07-22,45.79285182302781,5.571594741378589,12.050310044435518,4.686231683947146,8.411785872685128,5.646909179156311,2.776592272738684,10.248621327375124,2.435166821479678,2.379936233776015
2024-07-23,45.75878480673843,5.54733047267739,12.04486713005947,4.814601055598772,8.407986416066514,5.644358569002869,2.775338134551203,10.193805257919083,2.4340668991995185,2.378861258186746
2024-07-24,45.73110072646107,5.545848973006412,12.038020080086273,4.972371071968968,8.403206794793556,5.641149965307095,2.770416565653188,10.087693632388962,2.4326832245174344,2.377508965817039
2024-07-25,45.73339464114032,5.546127157965138,12.038623918404882,5.061238139029386,8.40362830748652,5.641432930652511,2.770555532332901,9.99456589892572,2.4328052501776534,2.3776282238849644
2024-07-26,45.71275768996148,5.533596837944664,12.03319155336804,5.114106410181416,8.399836214892746,5.638887264036634,2.7693053338792835,9.990055904202425,2.4317074597431247,2.376555331790188
2024-07-29,45.715049764756024,5.53387429698403,12.033794907364848,5.114362835630061,8.400257389502187,5.639170002423473,2.769444189097716,9.990556813718527,2.43182938752998,2.3716604129931556
2024-07-30,45.69324661662924,5.5286073286190165,12.022341517987593,5.203002245840186,8.392262287417452,5.633802816901409,2.7668083187924224,9.981048114412616,2.4295148484266593,2.349365904973409
2024-07-31,10.946,1.3188,2.88,1.2512,2.0104,1.3496,0.6608,2.391,0.582,0.5648
2024-08-01,45.72693480349162,5.424549972852191,12.028567848640522,5.250803992816272,8.396608612120453,5.636720544626822,2.759888067493631,9.986217266006767,2.4307730860794385,2.35893580587228
2024-08-02,45.726170886340284,5.391047219693109,12.028366898602538,5.285799009330337,8.396468337830049,5.636626377206245,2.7598419606238043,9.986050435610649,2.4307324774259293,2.358896397337053
2024-08-05,45.723258358459525,5.390506894737282,12.02716133935805,5.293621428392453,8.437387767374654,5.636061438749175,2.759565351752708,9.943288593406777,2.4304888539952727,2.3586599737741065
2024-08-06,45.716385379174426,5.39303698631281,12.025353453531194,5.304517023390982,8.436119485248064,5.63521424336309,2.7591505423935465,9.94179394890895,2.4301235104010956,2.3583054272758397
2024-08-07,45.67139505564693,5.413574010837166,12.022743022217028,5.370158549923605,8.434288195169195,5.63399096624448,2.760221418850659,9.906239302680905,2.4295959857396907,2.357793492690339
2024-08-08,45.49788356696194,5.40003506516276,12.022341517987593,5.546974794827054,8.434006528799353,5.633802816901409,2.7718176277582507,9.905908479925195,2.4295148484266593,2.3577147532497893
2024-08-09,44.49198933582944,5.318713279232448,12.034800631827034,5.806791304856543,8.442746943244215,6.475391339958045,2.8164776478650766,9.91617427059915,2.432032627681713,2.264882618906338
2024-08-12,44.1708143376971,5.343594462336359,12.045673177464552,5.979338324480321,8.45037433602409,6.5648918817181805,2.8190221255594126,9.92513279518173,2.434229787945962,2.2669287715922875
2024-08-13,44.01691863143348,5.350307801834248,12.06080656643913,5.986850370618535,8.460990828761673,6.573139578709326,2.906319360107207,9.937602077138909,2.4372879936345746,2.26977679132292
2024-08-14,43.43054910733128,5.429451736799899,12.155488962984847,6.202675895834213,8.527413160005064,6.633182796606593,2.9291351876081544,9.94808593255392,2.4564217279365215,2.2875954923395097
2024-08-16,43.441550217418836,5.413940135939545,12.158567990881073,6.238020855321484,8.529573183602821,6.634863005023853,2.9298771478025922,9.908388567568709,2.4570439481572173,2.288174948283869
2024-08-19,43.42126379984627,5.4143543741394895,12.163292197754858,6.291125020060985,8.532887345952748,6.637440978469283,2.9310155504312054,9.86155808394361,2.457998631629628,2.2890640177719215
2024-08-21,43.43960993417217,5.416642019959608,12.168431370892097,6.293783114611413,8.536492618663331,6.640245396699313,2.9322539484024706,9.823473242126433,2.4590371728677782,2.290031181605388
2024-08-22,43.422666114150886,5.348127225215016,12.17789880504368,6.344347002460951,8.543134286704948,6.645411722918975,2.93453533704872,9.83111622282172,2.460950383519244,2.2918129001158594
2024-08-23,43.289059917442934,5.365361632154874,12.20556200679782,6.358758762152586,8.562540791157748,6.660507378431754,2.941201400249197,9.853448495071158,2.466540655540393,2.2970189610015344
2024-08-26,43.21137418243822,5.4003613813930995,12.215709062529161,6.364045096325956,8.569659232615944,6.666044570371815,2.943646558817791,9.861640128604272,2.468591206386101,2.2989285805176407
2024-08-27,43.19638657531223,5.423533107494291,12.225873003744175,6.369340227367277,8.576789519709974,6.671590976626509,2.9460957863189083,9.81890425613204,2.470645169506635,2.300841377787966
2024-08-28,43.167277022032266,5.439668283895965,12.235430066870025,6.447391899125677,8.583494064966734,6.676806212879489,2.948398773058263,9.724617855231072,2.472576492679984,2.304339329260521
2024-08-29,43.164280184112236,5.460408211882216,12.251461241991883,6.455839437794056,8.594740379625138,6.685554336081403,2.9522618409522106,9.652279707666523,2.4758161259858595,2.307358533908471
2024-08-30,43.15125084113423,5.499101370516435,12.265653614534799,6.463318029659032,8.604696723196566,6.693299034931559,2.955681808502483,9.578282978850265,2.4786841679372404,2.3100314307373875
2024-09-03,43.160809371671995,5.532694355697551,12.268370607028753,6.478381256656017,8.606602768903088,6.694781682641107,2.9563365282215126,9.512247071352503,2.479233226837061,2.3105431309904154
2024-09-04,43.13875761059309,5.632051773321412,12.262102439647464,6.560224805211394,8.602205475369354,6.691361178524289,2.9548260739983823,9.371141482522246,2.4779665346787585,2.309362626133606
2024-09-05,43.1573298808378,5.527967769137075,12.265444664957455,6.565419963714726,8.604550139263903,6.6931850123080325,3.023772816708261,9.37369573179561,2.4786419427101523,2.3099920785669874
2024-09-09,43.15248779739848,5.528438663293382,12.266489484040786,6.565979232151832,8.605283108873612,6.693755164277257,3.024030393635055,9.37449422026867,2.478853083233242,2.310188852827681
2024-09-12,43.06263238033668,5.524034740002892,12.249168502624213,6.556707695710238,8.593131959271515,6.684303200945909,3.016357743771213,9.531384241104467,2.475352801571977,2.3069267346608937
2024-09-13,43.02336452569758,5.5364321714815095,12.238965807389276,6.554646132401812,8.585974485156004,6.5937428287309725,3.0138453300696093,9.67473248510501,2.473291006909916,2.305005227058314
2024-09-16,42.946444518153754,5.550310854829519,12.247084938637002,6.591313074613664,8.591670281257707,6.513067809727928,3.0158446661393614,9.766199746553381,2.4749317480162274,2.3031323620714583
2024-09-17,42.85459198857211,5.56089348423138,12.244169139592032,6.589743807766545,8.589624767233243,6.520020066832756,3.0151266506245373,9.857406446895167,2.4743425136258894,2.29408113462634
2024-09-19,42.780339898590974,5.564756541901292,12.230234158024818,6.667176259756584,8.579848990581022,6.512599689148216,2.9624344960549003,9.914133564348868,2.4715264861008484,2.3169499154924793
2024-09-20,42.7752439676918,5.56815382916741,12.230234158024818,6.668874903389643,8.579848990581022,6.512599689148216,2.9624344960549003,9.914133564348868,2.4715264861008484,2.3169499154924793
2024-09-23,42.64612196012809,5.541634459384848,12.231688567618304,6.75461024234033,8.580869299311118,6.5133741622567465,2.962786786378656,10.00025482684516,2.471820398039532,2.2968392976972147
2024-09-24,42.57508980205335,5.546922103618407,12.228364710977505,6.7527747348398,8.578537521548245,6.5116042085955215,2.9619816744367733,10.082456542599715,2.4711487020100376,2.2911199993206464
2024-09-25,42.428199540409224,5.555791098184532,12.21052988611985,6.742925948223961,8.567721803427428,6.5021071643588195,2.957661683526808,10.279739847877147,2.467544581153386,2.2877784467188444
2024-09-26,42.403372320845456,5.567382804217098,12.21363686482727,6.7446416909101705,8.569901866820468,6.503761630520522,2.9584142628137164,10.282355535576459,2.4681724497671773,2.2883605737016652
2024-09-27,42.28705140270112,5.565022763690007,12.20845944502378,6.882519012132157,8.566269043925018,6.501004654475164,2.957160176683538,10.277996795279396,2.4671261795152226,2.2873905265745944
2024-09-30,9.9496,1.3064,2.88,1.6236000000000002,2.0208,1.5412000000000001,0.6976,2.4446,0.582,0.5396
2024-10-02,42.149229452780155,5.571323273999644,12.199977972261994,6.877737581862699,8.560317877203833,6.526988215160168,2.955105775503461,10.41488397312616,2.4654122152279445,2.279023662873942
2024-10-03,42.13200979105085,5.60529191052538,12.19646471918487,6.8757569854404705,8.55785274462805,6.523414671330685,2.9542547875358904,10.411884777287472,2.4647022453352756,2.2783673676810627
2024-10-04,41.854659998811336,5.6257906757571385,12.226288217763779,6.892569982764329,8.57877889946425,6.513894667130812,3.046383480926141,10.505268341554947,2.4707290773397634,2.285636658487506
2024-10-07,41.85726540006625,5.637702453649049,12.230026413459823,6.906567694045505,8.581401866777643,6.526077983404534,2.9861647826197735,10.50848033428739,2.4714845043866727,2.294828567303364
2024-10-08,41.7536144527171,5.637103004474026,12.225042660305117,6.903753257888972,8.57790493331409,6.513231061795893,2.9849479162244994,10.555135791359271,2.555373500522111,2.2938934213989186
2024-10-09,41.70212043240856,5.6556186788270955,12.228364710977505,6.905629293727018,8.580235905535883,6.482731680805713,2.985759050263674,10.608955578766803,2.5560679013918257,2.294516767295918
2024-10-10,41.61977270219574,5.652738522649148,12.222137346268429,6.90211256248992,8.575866371298348,6.479430312598137,3.03516410765666,10.664663594157139,2.5547662091852756,2.293348271501201
2024-10-14,41.62046039280286,5.5923035773420855,12.227326376211058,6.9050429230103,8.579507340641426,6.482181219166335,3.036452716759079,10.706552658169807,2.5558508605830057,2.2943219353140467
2024-10-15,41.62215863257733,5.5923035773420855,12.227326376211058,6.9050429230103,8.579507340641426,6.482181219166335,3.036452716759079,10.706552658169807,2.5558508605830057,2.2926236955395733
2024-10-16,41.57403554657314,5.592683486043767,12.228157029916526,6.905512011616749,8.580090182658095,6.482621580998803,3.036658995762604,10.748040522753714,2.5560244902811626,2.2961761533954363
2024-10-17,41.57827242694205,5.5830622765373805,12.229403222108044,6.906215764040459,8.580964594179145,6.483282235942555,3.0369684668234975,10.749135873765383,2.5562849790656395,2.2964101605958436
2024-10-18,41.55998405063077,5.572098784284782,12.216538138505001,6.983787635845359,8.57193759385101,6.476461954815776,3.033773637728742,10.737828001323459,2.5535958192291703,2.293994383785939
2024-10-21,41.54784423163377,5.584725132111322,12.214465659538734,6.9910851365221,8.570483404443012,6.475363253119354,3.0332589721187855,10.7360063786654,2.5531626135563603,2.2936052182911624
2024-10-22,41.51391516035727,5.567760596473073,12.214465659538734,6.9910851365221,8.570483404443012,6.475363253119354,3.0332589721187855,10.786899985580146,2.5531626135563603,2.2936052182911624
2024-10-23,41.471248781728036,5.637527013856519,12.203906945209543,6.985041739056739,8.563074706555362,6.469765668036781,3.039111826772321,10.777575320988179,2.5509555489639393,2.3017924488325776
2024-10-24,41.25797861098195,6.029505009088219,12.173986557889842,6.967916472925562,8.542080568119372,6.452212875681616,3.036733313606966,10.751151878936467,2.5447013568922516,2.243733355877753
2024-10-25,41.15433722001911,6.057480108567901,12.175839414206838,6.9689769758258855,8.543380655635131,6.45826815595221,3.0371954983215943,10.811976290934918,2.545088655330735,2.2474570252056787
2024-10-28,41.123042997034396,6.0630127495627635,12.166580768353372,6.963677686997811,8.536884172461283,6.451667412996274,3.0348859805503685,10.869657054504591,2.5431533411627534,2.2474378363763865
2024-10-29,41.10220660884839,6.059940717971237,12.160416156464022,6.960149302887254,8.532558669785589,6.448398456302727,3.0333482523624142,10.914817973770658,2.54186476603866,2.2462990955690483
2024-10-30,41.08973980267878,6.0783039489564255,12.153232000135036,6.9560373711884,8.527517786761416,6.444588857849384,3.056875437811743,10.90836969456565,2.540363077806004,2.244972022247166
2024-10-31,9.7356,1.4372,2.88,1.6483999999999999,2.0208,1.5176,0.7243999999999999,2.5989999999999998,0.602,0.5332
2024-11-01,41.04585313156718,6.071552153400795,12.153232000135036,6.983044553410924,8.527517786761416,6.404078084515601,3.056875437811743,10.967447905677416,2.540363077806004,2.2500358689138893
2024-11-04,40.99123051342432,6.063521805552038,12.154052616919454,6.983516066138303,8.52809358620515,6.404510503971168,3.057081845727935,11.027270655559212,2.540534609508858,2.25018779699356
2024-11-05,40.93052287085537,6.035915213779027,12.146056327336217,7.036277908516579,8.52248285634758,6.400296903599114,3.0635053181170235,11.077372065757398,2.538863162866807,2.248707372824886
2024-11-06,40.92499978915942,6.048594536698912,12.14441736314338,7.035328447454312,8.521332849805605,6.399433260523053,3.0630919349261636,11.075877307650138,2.5385205738237206,2.2484039368152953
