date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,DBS BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,372.52275279838534,296.63542543488063,99.33845342843142,131.07441187454612,69.31528810204212,53.39329001878431,34.77158415201118,25.78091561709418,18.40209223478735,20.953983113403314,1122.188196774366
2024-03-04,372.8807169013272,296.27799968731756,99.34016877645207,131.10376878040424,67.69507152329182,53.78590274427816,34.72077396024154,25.825461885691826,18.13917811669974,20.954544340089043,1120.723586715793
2024-03-05,371.96664435928403,295.6623744776933,99.35600275818109,131.04831659299103,68.85137513275562,54.021575728332905,34.886033579413585,25.549880230354738,17.92778126563254,20.951347459177956,1120.2213315838167
2024-03-06,372.6024730258621,295.1656800641669,99.3553308695564,131.1573680400889,68.90765526148013,54.06133661578577,35.3888223165743,25.545376342218486,17.922426740811172,20.95359940324608,1121.0600686797902
2024-03-07,373.1475321606466,294.7919127677938,99.3713759710418,131.47077567031155,67.26500421775049,54.00033971983733,38.86432447969325,25.528979374472428,20.01059325045635,20.96063672845898,1125.4114743404625
2024-03-08,372.9735571660646,294.2861402047428,99.36021547698667,131.45948991186765,68.06319928317242,53.83210436769901,38.802959003836776,25.514200991525342,19.408604793696448,20.97020749074852,1124.6706786903403
2024-03-11,373.40521191624083,294.36411376810173,99.36274486760132,131.57196818447792,68.36355549005526,53.94532015199158,38.77938396437357,25.49702991800587,19.236483430575564,20.989009816252345,1125.514821507676
2024-03-12,373.04968290375575,294.41576773516437,99.36206400638696,131.60031576196738,70.32934432171318,53.95234832868171,36.13892676455511,25.49702991800587,17.653888568346545,20.99167186044725,1122.9910401690242
2024-03-13,368.117994536277,294.4080798092356,99.33485207725373,131.66090150219026,70.51853137440848,53.96647276818338,36.230930819124104,25.455802627911762,17.664117848342883,20.968733347049547,1118.3264167099767
2024-03-14,369.1978835258497,294.3962571028779,99.37542612763495,131.76668481545923,69.18846001959022,54.007297171409064,36.30979882651758,25.05143792117864,17.763036602732942,20.965636923955874,1118.021919037206
2024-03-15,370.53742377767503,294.4467850979065,99.37779788216483,131.7072347235926,70.68515816993626,54.526715283980984,35.51303867170655,25.095139710750736,18.20426317079749,20.96533959696563,1121.0588960854766
2024-03-18,371.35953079450474,294.4171014842253,99.38119339158006,131.70931513285865,70.31355502699927,54.52414085448498,35.038127418711085,25.092165737115764,18.350707797280332,20.964721016079416,1121.1505586538397
2024-03-19,371.4463022459117,294.42336470366484,99.38263533951618,131.82112749857063,70.85261132337718,54.584900416640615,35.52997663382835,25.076331755386743,17.940737685082006,20.967532779368227,1122.0255203813463
2024-03-20,371.8936829548749,294.4171014842253,99.36732194391979,131.80759349065434,69.34001409604389,54.54493140029457,35.512704926558335,25.08695811645822,17.838469515756866,20.965085197659185,1120.7738631264456
2024-03-21,372.54038129804366,294.446376757111,99.35217709226222,131.77606644963367,68.81196118543575,54.570753985497646,35.479382839809,25.08695811645822,17.7434172437719,20.96198877456551,1120.7694637425886
2024-03-22,373.2906108344801,294.7092912270649,99.36022638484074,131.76462059204118,68.18546190089245,53.964726455931796,35.78360165856807,25.10525516201175,17.692311836209576,20.961899048669043,1120.8180051007096
2024-03-25,373.9693657773918,294.41625700519984,99.36216059367551,131.51147480914844,67.91818340964093,53.857462489438035,35.74800528424306,25.104551429490463,17.817588892184546,20.9545098571955,1120.659559547608
2024-03-26,372.2099278586903,294.53652489308826,99.3606890889735,131.39555546044218,67.7608773754245,53.834507086459816,35.31049477575718,25.207437124103034,18.022150389272458,20.946768799461314,1118.5849328516726
2024-03-27,372.4281456372201,294.22273056184514,99.38714239444877,131.19892608446798,67.94048047084547,53.840200634423304,36.42496078309779,25.19889768182344,18.12144300156445,20.94027616321989,1119.7032034129563
2024-03-28,371.81775109549335,293.9234373429357,99.38602715433566,130.98995429566918,68.46944946526321,53.82184306787294,36.42045689496153,25.19889768182344,18.391363304700896,20.934653868174177,1119.3538341712301
2024-04-02,372.46770279410805,293.5107680646519,99.39467092496153,130.92806330755243,69.05087749674799,53.92353663959445,36.38625373509554,25.19889768182344,18.43375421651896,20.93499869710961,1120.229523558164
2024-04-03,372.12108250754306,293.36016930509595,99.39431905870089,130.8349271232898,68.88939868054656,54.5252765028412,36.37968615134061,25.19889768182344,18.341847277037903,20.932676379789353,1119.978280668009
