date,THE HONGKONG AND SHANGHAI BANKING,IFAST SECURITIES (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,SOFI SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-22,68.61386138613862,18.217821782178216,3.4653465346534658,7.326732673267326,2.376237623762376,0.0
2024-07-29,67.60975609756098,17.95121951219512,4.878048780487805,7.2195121951219505,2.341463414634146,0.0
2024-07-31,67.1219512195122,17.95121951219512,4.878048780487805,7.7073170731707314,2.341463414634146,0.0
2024-08-02,64.90566037735849,17.358490566037734,4.716981132075472,10.754716981132075,2.2641509433962264,0.0
2024-08-07,64.93873704052781,17.342130065975496,4.71253534401508,10.744580584354383,2.2620169651272386,0.0
2024-08-08,62.86496350364964,16.78832116788321,4.562043795620438,13.594890510948904,2.18978102189781,0.0
2024-08-19,61.462979482604815,16.41391614629795,6.6904549509366635,13.291703835860838,2.140945584299732,0.0
2024-08-20,61.24444444444445,16.355555555555558,6.666666666666667,13.244444444444445,2.488888888888889,0.0
2024-08-22,57.65690376569038,15.397489539748953,6.2761506276150625,18.326359832635983,2.3430962343096233,0.0
2024-08-28,57.74058577405857,15.397489539748953,6.2761506276150625,18.242677824267783,2.3430962343096233,0.0
2024-09-05,56.09756097560976,14.959349593495935,6.097560975609756,20.56910569105691,2.2764227642276422,0.0
2024-09-17,55.87044534412956,14.898785425101217,9.31174089068826,17.65182186234818,2.2672064777327936,0.0
2024-10-02,54.330708661417326,14.488188976377952,9.05511811023622,19.921259842519685,2.204724409448819,0.0
2024-10-10,54.330708661417326,14.488188976377952,9.370078740157481,19.606299212598426,2.204724409448819,0.0
2024-11-08,54.20267085624509,14.689709347996857,9.347996857816183,19.560094265514532,2.199528672427337,0.0
2024-11-14,52.752293577981646,14.296636085626913,9.097859327217126,21.712538226299692,2.1406727828746175,0.0
2024-12-06,52.79265493496557,14.307574598316755,9.104820198928845,21.652639632746748,2.1423106350420813,0.0
2024-12-11,52.79265493496557,14.613618974751338,9.104820198928845,21.346595256312163,2.1423106350420813,0.0
2024-12-12,52.79265493496557,14.613618974751338,9.104820198928845,21.346595256312163,2.1423106350420813,0.0
2024-12-18,48.319327731092436,13.375350140056023,8.333333333333332,28.011204481792717,1.9607843137254901,0.0
2024-12-20,58.57385398981324,16.213921901528014,10.101867572156197,12.73344651952462,2.3769100169779285,0.0
2024-12-23,58.47457627118644,16.1864406779661,10.084745762711865,12.45762711864407,2.3728813559322033,0.423728813559322
2025-01-02,58.55932203389831,16.1864406779661,10.084745762711865,12.372881355932204,2.3728813559322033,0.423728813559322
2025-01-13,58.60899067005937,16.20016963528414,6.700593723494487,15.691263782866836,2.374893977947413,0.4240882103477523
2025-01-15,58.60899067005937,16.45462256149279,6.700593723494487,15.436810856658184,2.374893977947413,0.4240882103477523
2025-01-16,58.60899067005937,16.45462256149279,6.700593723494487,15.012722646310433,2.374893977947413,0.8481764206955046
2025-01-20,58.60899067005937,16.45462256149279,15.606446140797287,6.106870229007633,2.374893977947413,0.8481764206955046
2025-02-17,58.509737510584245,16.42675698560542,15.580016934801016,6.096528365791702,2.5402201524132093,0.8467400508044031
2025-02-18,58.086367485182045,16.42675698560542,15.580016934801016,6.519898391193904,2.5402201524132093,0.8467400508044031
2025-04-02,57.59865659109992,16.288832913518053,15.449202350965574,7.304785894206549,2.518891687657431,0.8396305625524769
2025-04-07,57.50209555741827,16.261525565800504,15.423302598491198,7.292539815590946,2.682313495389774,0.8382229673093042
2025-04-09,57.50209555741827,16.261525565800504,15.423302598491198,6.957250628667226,2.682313495389774,1.173512154233026
2025-04-11,57.30994152046783,16.541353383458645,15.371762740183792,6.9340016708437755,2.6733500417710943,1.1695906432748537
