date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,TOTAL_CCASS_PCT
2024-03-01,113.71892411829134,30.88523399780942,51.69869853231106,22.353121577217962,17.63078387732749,8.796749967141293,4.313784315443592,2.0435253888280394,0.27944026286966045,3.287673953997809,255.0079359912377
2024-03-04,113.71224906900328,30.763116933187295,51.73955649507119,22.314523548740418,17.804935027382257,6.453264665936473,4.347037327491785,2.0297247316538884,0.3084462212486309,3.3089663964950713,252.7818204162103
2024-03-05,113.71246812705367,30.71687316538883,51.681271631982476,22.35842278203724,17.890893406352685,6.44989117196057,4.36000556407448,2.036252661555312,0.30568608981380063,3.298101117196057,252.8098657174151
2024-03-06,113.71016179627603,30.680144096385543,51.666994260679076,22.444205914567362,18.007826593647316,6.449453055859802,4.368899320920043,2.018640394304491,0.28246593647316537,3.295998159912377,252.9247895290252
2024-03-07,113.71125708652794,30.665443680175247,51.57245358159912,22.592157721796276,18.1903895728368,6.4443709090909085,4.36684017524644,1.9969098357064623,0.26419649507119386,3.296523899233297,253.1005429572837
2024-03-08,113.7146743921139,30.687699978094194,51.52964788608981,22.596100766703174,18.29001717415115,6.439113515881709,4.363116188389923,2.0119810295728366,0.2727835706462213,3.296523899233297,253.20165840087623
2024-03-11,113.80231036144579,30.62578698795181,51.754772705366925,22.75351588170865,18.39989669222344,6.446911938663746,4.36197708652793,1.578070843373494,0.2914035049288061,3.2987144797371304,253.31336048192773
2024-03-12,113.91573336254109,30.641948652792987,51.18967465498358,22.751894852135816,18.364978838992332,6.441547557502739,4.400575115005476,1.9830215553121577,0.31605209200438117,3.2987144797371304,253.30414116100766
2024-03-13,113.92376368017526,30.681618138006574,50.960289550930995,22.842672508214676,18.329841927710845,6.446868127053669,4.397420679079956,1.7171288937568456,0.46934891566265063,3.255603855421687,253.02455627601313
2024-03-14,113.91573936473165,30.60924674698795,50.48983294633078,23.137875136911283,18.486599868565172,6.439507820372399,4.402152332968236,1.6859402847754654,0.5118987513691128,3.2336980503833517,252.91249130339543
2024-03-15,114.04717130339539,30.585401270536693,49.600872245345016,23.41209200438116,18.468023745892662,6.566079561883899,4.392820460021906,1.9785580284775464,0.549995487404162,3.2336980503833517,252.83471215772178
2024-03-18,114.04717603504928,30.507751106243152,49.38906238773275,23.56276013143483,18.47450786418401,6.453089419496166,4.40434291347207,1.9261669660460021,0.6468917415115005,3.2336980503833517,252.6454466155531
2024-03-19,114.04602847754654,30.194435531215774,50.02466790799562,23.706637458926615,18.514288806133624,6.45212556407448,4.40434291347207,1.5038230449069003,0.5629447535596933,3.2336980503833517,252.64299250821466
2024-03-20,114.04583772179629,30.057436976998904,50.076788959474264,23.760744797371302,18.58688464403067,6.46399404162103,4.40434291347207,1.5296280832420592,0.47651824753559696,3.2336980503833517,252.63587443592553
2024-03-21,114.04586470974809,29.8447421686747,49.84236297918949,24.207667031763417,18.630214326396498,6.45343991237678,4.400881796276013,1.532563461117196,0.4008103833515882,3.211178882803943,252.5697256516977
2024-03-22,114.04586199342826,29.813297743702083,49.88188753559693,24.420372398685654,18.71538409638554,6.467810120481928,4.402064709748084,1.53790847754655,0.30787084337349396,3.211178882803943,252.80363680175248
2024-03-25,114.05137699890471,29.772124556407448,50.02585323110624,24.432289156626506,18.68554838992333,6.454923242059146,3.9760406133625406,1.9238721139101862,0.33303478641840084,3.211178882803943,252.86624197152244
2024-03-26,114.04585673603505,29.771598378970427,49.95632061336254,24.707294633077765,18.83937095290252,6.459398291347207,3.976653975903614,1.5296990580503833,0.30929178532311064,3.211178882803943,252.80666330777657
2024-03-27,114.04640906900329,29.615147119386638,49.61927951807229,24.831325301204817,18.833448105147866,6.472228784227821,4.151944227820372,1.8922401314348303,0.3759718729463308,3.21293134720701,253.05092547645125
2024-03-28,114.07196109529025,29.508562190580506,49.81450519167579,24.903001095290254,19.0505387075575,6.470964556407448,3.961933274917853,1.5012653231106243,0.3502194961664841,3.2958667250821465,252.92881765607885
2024-04-02,114.06696657174152,29.484151938663743,49.33647093099671,25.104972617743705,19.10008556407448,6.472366527929902,3.962410909090909,1.9247921577217961,0.3738296604600219,3.302526089813801,253.12857296823657
2024-04-03,114.06337401971523,29.418837590361445,49.17822466593647,25.06790799561884,19.0474678203724,6.469606396495071,4.0487197809419495,1.9148031106243155,0.3888580503833516,3.3405545673603507,252.93835399780943
2024-04-05,114.08484170865279,29.395774282584885,50.18873717415116,24.60170865279299,18.85614251916758,6.485904315443593,4.027033033953998,1.5982204162102955,0.473569156626506,3.3292352683461117,253.04116652792993
2024-04-08,114.07624254107338,29.5076691347207,50.28950427163198,24.351018619934283,18.721684687842277,6.479069704271632,4.028391193866375,1.6527659583789704,0.5833172398685651,3.3687858926615557,253.05844924424972
2024-04-09,114.0848296166484,29.56212556407448,50.428944315443594,24.351018619934283,18.721684687842277,6.4833953997809415,4.019979364731654,1.6149127272727275,0.4542658050383352,3.433714698795181,253.1548707995619
2024-04-10,114.07624254107338,29.610587645125957,50.59380363636363,24.451478641840087,18.639625542168677,6.459518072289157,4.020198422782037,1.6047484337349398,0.31178514786418404,3.4322689156626507,253.2002569989047
2024-04-11,114.07623233296825,29.596751369112816,50.779657875136905,24.423351588170867,18.47809213581599,6.461546155531216,3.999519342825849,1.6061504052573932,0.4472570865279299,3.443363855421687,253.31192214676886
2024-04-12,114.080585279299,29.764593647316538,50.75951583789704,24.297305585980286,18.50407242059146,6.434732354874042,3.9981173713033953,1.6061504052573932,0.48615964950711943,3.4612659802847756,253.39249853231104
2024-04-15,114.08027851040525,29.765467031763414,50.84263745892662,24.256254107338446,18.42827833515882,6.434644731653888,3.998029748083242,1.6096992332968236,0.5473009419496166,3.502492705366922,253.46508280394303
2024-04-16,114.08903250821467,29.85665967141292,50.77483224534502,24.269178532311063,18.478968368017526,6.436134326396495,4.017744972617743,1.599403504928806,0.5670006571741512,3.498374414019715,253.58732920043812
2024-04-17,114.1308082803943,29.929047097480833,50.67971101861993,24.33248630887185,18.53123561883899,6.433374194961665,4.0243167141292435,1.5982237020810517,0.5778221248630887,3.4829965388828037,253.72002159912375
2024-04-18,114.14460446878422,30.014681401971522,50.64090124863089,24.244687842278204,18.62705161007667,6.433374194961665,4.084649682365827,1.5981799780941948,0.599459364731654,3.4440335158817086,253.83162330777657
2024-04-19,114.1117455859803,30.063925651697698,50.5984247973713,24.364906900328588,18.66508008762322,6.431709353778752,4.085175421686747,1.6161867250821467,0.6063169769989046,3.4324234392113913,253.97589493975903
2024-04-22,114.30035053669224,29.881182168674698,50.52257292442497,24.533099671412923,18.647643066812705,6.433943745892662,4.195317809419496,1.6212579189485214,0.569339978094195,3.430188302300109,254.1348961226725
2024-04-23,114.30035053669224,29.85466457831325,50.64585366922234,24.513997809419497,18.619910317634172,6.431972223439211,4.237858882803943,1.619855947426068,0.6129752464403067,3.431163504928806,254.2686027163198
2024-04-24,114.57194116100766,29.58665125958379,50.704228258488506,24.530952902519168,18.51014878422782,6.433637064622125,4.23724552026287,1.6200750054764512,0.6212906900328586,3.4253879956188396,254.2415586418401
2024-04-25,114.57194116100766,29.59232508214677,50.577101730558596,24.708871851040527,18.535252836801753,6.432147469879518,4.223532486308872,1.6053543044906902,0.5748164293537787,3.40487417305586,254.22621752464406
2024-04-26,114.57253318729464,29.661358466593647,50.47819250821468,25.02370208105148,18.38594286966046,6.430263570646222,4.2237515443592555,1.610962190580504,0.541957721796276,3.487723373493976,254.41638751369112
2024-04-29,114.6093844030668,29.68095500547645,50.49215408543264,24.96363636363636,18.155756670317636,6.428072990142388,4.223576297918949,1.6021998685651697,0.5715559693318729,3.482869704271632,254.2101613581599
2024-04-30,114.61477323110626,29.743750449069,50.5548752245345,25.00749178532311,17.991287886089815,6.432859671412924,4.2199837458926615,1.612539408543264,0.5553894852135816,3.481905848849945,254.21485673603505
2024-05-02,114.61762282584884,29.725654414019715,50.613309441401974,24.919824753559695,18.01279938663746,6.427459627601315,4.242853406352683,1.60456569550931,0.5385350273822563,3.49934286966046,254.20196744797371
2024-05-03,114.61905870755751,29.730852223439214,50.51173572836801,24.90790799561884,17.919568280394305,6.419704972617744,4.377398860898138,1.6921746330777656,0.5158940635268346,3.5031840087623225,254.19747947426066
2024-05-06,114.62576188389923,29.691563110624315,50.468377831325306,24.90790799561884,17.919568280394305,6.4219831763417305,4.377092179627602,1.7612655421686747,0.5280298795180722,3.5031840087623225,254.20473388828037
2024-05-07,114.62576188389923,29.854970514786416,50.39068236582695,24.90790799561884,17.919568280394305,6.416769594742607,4.374507294633078,1.7446609419496166,0.5205479518072289,3.502395399780942,254.2577722234392
2024-05-08,114.64589327491785,30.010536823658267,50.12150427163198,24.938707557502738,17.970389748083242,6.423472771084338,4.374507294633078,1.6863038773274917,0.5073168455640745,3.502395399780942,254.18102786418402
2024-05-09,114.6400882365827,30.244517546549837,50.18550256297919,24.73358159912377,17.76828679079956,6.434100416210296,4.339677064622125,1.6945404600219058,0.5253010733844469,3.502395399780942,254.06799115005478
2024-05-10,114.63316162102957,30.26689761226725,50.42857187294633,24.463220153340632,17.623489419496167,6.422961621029573,4.379939934282585,1.6754824096385543,0.5880616429353779,3.502395399780942,253.98418168674698
2024-05-13,114.65941774370208,30.21795461117196,50.29986834611172,24.4707995618839,17.421824578313252,6.428003899233296,4.378099846659365,1.6942775903614458,0.7268617743702082,3.502395399780942,253.79950335158816
2024-05-14,114.6785786637459,30.186093318729462,50.21817599123768,24.572573932092006,17.528768718510403,6.431990755750274,4.377617918948521,1.6729413362541072,0.6989537787513691,3.519620679079956,253.88531509309965
2024-05-16,114.6780364950712,30.165505673603505,49.99564293537787,24.81301204819277,17.564930339539977,6.42337691128149,4.335514961664841,1.70566860898138,0.6971136911281489,3.515045038335159,253.89384670317634
2024-05-17,114.68399767798468,30.168774633077767,49.84746181818182,24.920613362541076,17.579300547645126,6.447551018619935,4.277425060240963,1.749918335158817,0.7571794085432639,3.6464798685651694,254.07870173055858
2024-05-20,114.6955639430449,30.21834339539978,50.02527075575027,25.0721139101862,17.521031106243154,6.441347907995619,4.18958278203724,1.7226237020810515,0.5329748959474261,3.6419234611171962,254.06077585980285
2024-05-21,114.71589253012048,30.1321204381161,50.14044836801752,25.23434830230011,17.488391456736036,6.415805739320921,4.123427250821467,1.7043057612267252,0.5409470317634173,3.6419234611171962,254.13761033953998
2024-05-22,114.72123193866375,30.10173204819277,49.05380968236583,25.216385542168673,17.4375699890471,6.412344622124863,4.051444775465499,3.4180361007667033,0.6085045345016429,3.6419234611171962,254.662982694414
2024-05-23,115.15886050383352,29.97973905805038,48.13742760131435,25.288762322015334,17.424689375684558,6.416614676889376,3.9944020591456733,3.38176008762322,0.7832066155531215,3.633161139101862,254.1986234392114
