date,THE HONGKONG AND SHANGHAI BANKING,ARISTO SECURITIES LTD,HEAD & SHOULDERS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,KAI YIN SECURITIES LTD,CHIEF SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-06-27,93.23229610151408,0.027304686166763372,0.0,0.6556092580693509,1.6465912918826435,1.2343498887779223,0.8698916864650373,0.6731198720241232,0.9090679753130023,0.7517692397870828
2024-06-28,93.23478650578237,0.027305415524612714,0.0,0.6413804668335661,1.6392153254612611,1.2343828605093945,0.8699149228547812,0.6921329239499658,0.9090922581727038,0.751789320911348
2024-07-02,93.20103901035895,0.04272344137320261,0.0,0.6257204017783633,1.6386219910013753,1.233936060216317,0.8696000462837281,0.7280786467349946,0.9087632008758305,0.7515172013772377
2024-07-04,93.3291841878939,0.042778778754989,0.0,0.6265308638491097,1.5985597811152485,1.2355343114027726,0.8707263925755052,0.7290216879496042,0.8802327878543916,0.687431208604476
2024-07-05,93.33611614112698,0.04278195611581432,0.0,0.6265773989461972,1.5971930283237346,1.2356260797616094,0.870791065107304,0.7305613200610237,0.8728707435296005,0.6874822670277385
2024-07-09,93.2723809863117,0.06769184179704027,0.0,0.7223432065447323,1.5880862358437209,1.234782324710046,0.8330846845723464,0.7609394321307641,0.8351629428731328,0.6855283452165174
2024-07-10,93.21426399094443,0.06764966375446732,0.0,0.7794546784341476,1.591844061590865,1.2340129454159192,0.8325655986624356,0.7604652991346481,0.8346425620233183,0.685101200039759
2024-07-15,93.225881595366,0.09733269829682616,0.0,0.7762876181234671,1.5872945219198873,1.2341667445625,0.8178320625184539,0.7561088879887593,0.8199092847382032,0.6851865864858889
2024-07-17,93.22578108423706,0.09733414247285105,0.0,0.7762991363078607,1.58731807343683,1.2341850565383765,0.8178441971194436,0.7561201067708063,0.8199214501600226,0.6851967529567471
2024-07-18,93.22522779170023,0.09733356479729839,0.0,0.7762945289930873,1.5873086527461864,1.234177731682817,0.8184328405821615,0.7561156192180376,0.8199165839479741,0.6851926863322012
2024-07-24,93.18236758858696,0.143263713496302,0.0,0.7759376283774866,1.5865788892168102,1.2336103197331676,0.8180565669209128,0.7557679958355641,0.8195396281372306,0.6848776696955721
2024-07-29,93.1826439797176,0.14326413843527677,0.0,0.7756433167872646,1.5865835952180032,1.2336139787832634,0.8180589933840443,0.7557702375426195,0.8195420589993164,0.6848797011326172
2024-08-01,93.19701857826233,0.14328623873623317,0.0,0.8419178996551341,1.5868283457559238,1.233804279304335,0.8181851893054475,0.75588682463752,0.7380872918752549,0.6849853524678311
2024-08-06,93.20206025123208,0.14318004965353687,0.0,0.8412939563493534,1.5856523511320264,1.232889909956646,0.8175788342535295,0.7553266387519917,0.7375402971801237,0.6844777114907177
2024-08-08,93.20012628040475,0.14317707862437362,0.0,0.8406836334963219,1.585619448368063,1.2328643271196063,0.8184511678714192,0.7570895627466877,0.7375249929967733,0.6844635083720055
2024-08-09,93.18686692798447,0.1431567091740332,0.0,0.8509377060841601,1.5853938661944174,1.2326889305482487,0.8183347288395563,0.7608349326081641,0.737420067132494,0.6843661314344569
2024-08-12,3493.394444444444,5.366666666666667,0.0,31.122222222222224,59.41111111111111,46.21111111111111,30.677777777777777,28.51111111111111,27.644444444444442,25.655555555555555
2024-08-13,88.76458738881682,0.1363630588803266,4.7656489314698,0.7913574617837587,1.509592703588212,1.174190397273868,0.7794998044898171,0.7244463956250892,0.7024250320791978,0.6518888259931142
2024-08-22,88.76584043038257,0.13636498384371387,4.765716205552568,0.7913686329480952,1.5082023678946574,1.1742069726832423,0.7795108082660331,0.7244566222421734,0.7024349478326296,0.6518980283543174
2024-08-26,88.7685972463582,0.1363692189544744,4.765864215220556,0.7913932106198588,1.508249208395036,1.1742434402311783,0.7795350176672958,0.7244791218161105,0.6993510462737746,0.6519182744635227
2024-08-29,88.7748633740917,0.1363788451845985,4.766200635022821,0.7914490746427114,1.50835567489881,1.1743263294466775,0.7795900446266594,0.7174713159711487,0.6994004130895456,0.6519642930253373
2024-08-30,88.77636737638517,0.136381155682054,4.7662813828427995,0.7914624831817753,1.5066870532493586,1.1743462245997156,0.779603252252901,0.7174834711968929,0.6994122621624178,0.6519753384469208
2024-09-03,88.7771193966424,0.13638231096013995,4.766321757778804,0.7914691876216817,1.5058527212224146,1.1743561724290312,0.7796098562338434,0.7174895489642145,0.6994181868494133,0.6519808612980603
2024-09-09,88.77837279205075,0.13638423646711179,4.766389050858896,0.7985395874306255,1.4903436854522067,1.1743727525190846,0.7796208631173822,0.7245589042952564,0.6994280615507988,0.6519900662578905
2024-09-11,88.77912484628406,0.13638539179739287,4.76642942761903,0.7985463519731408,1.4895091961309468,1.1743827007978405,0.7796274673966909,0.7245650421368739,0.6994339865054703,0.651995589358551
2024-09-19,88.7741113920548,0.13637768996522792,4.766160262138815,0.8055601438318744,1.4894250819183794,1.174316382122946,0.7795834409813547,0.7245241251568837,0.6993944887036637,0.6505469931260561
2024-09-20,88.7741113920548,0.13637768996522792,4.766160262138815,0.8126190304760371,1.4894250819183794,1.174316382122946,0.7725245543371917,0.7245241251568837,0.6993944887036637,0.6505469931260561
2024-09-25,88.78037829832114,0.1363873173913596,4.766496723739441,0.8056170114234966,1.4895302261685752,1.1743992816369866,0.7725790898193785,0.7245752721039932,0.6994438616529973,0.6505929177426346
2024-09-27,88.78664608946002,0.13639694617686138,4.76683323284766,0.7986140037022029,1.4896353852648938,1.1744821928562452,0.7726336330018483,0.7246264262729323,0.6994932415736762,0.6506388488436616
2024-10-14,88.78689681951357,0.1363973313565604,4.766846694200289,0.7986162589572523,1.4893571958064173,1.1744855095485192,0.7726358148893361,0.7246284725899255,0.6994952169155282,0.6506406862225987
2024-10-15,88.78034385823224,0.13639116874241977,4.766631321681254,0.8056397607083305,1.4892899046532544,1.174432444719925,0.7726009061682412,0.7245957329048637,0.6994636127846248,0.6506112894048347
2024-10-30,88.78535815999898,0.1363988720971115,4.766900540371101,0.8056852631326274,1.4837260331226165,1.1744987765049413,0.7726445425625197,0.7246366579734742,0.6995031183945034,0.6506480358421218
2024-10-31,50.74088888888889,19.232333333333333,3.7511111111111113,0.634,1.1675555555555555,0.9242222222222223,0.608,0.5702222222222222,0.5504444444444445,0.512
2024-11-11,56.974962696064004,33.23643459210204,4.211976185366876,0.7118938422305509,1.3110025401609933,1.037773042354315,0.6826994575333989,0.6402802660930926,0.6180725717508148,0.5749048063439148
2024-11-14,56.9916480402331,33.22797756845215,4.2109044463957845,0.7059750937973976,1.3106689550570767,1.0375089806018998,0.682525744392113,0.640117346531492,0.6179153029456375,0.5747585215933584
2024-11-18,57.014166961707815,33.210579593790676,4.208699641462673,0.7056054493684457,1.309982696460005,1.0369657469693871,0.6821683779053243,0.6397821848337214,0.617591766108,0.5744575813939572
2024-11-22,57.014166961707815,33.566623615592135,3.85265561966121,0.7056054493684457,1.309982696460005,1.0369657469693871,0.6821683779053243,0.6397821848337214,0.617591766108,0.5744575813939572
2024-11-25,57.014877739241875,33.56704208004109,3.85270364949672,0.7056142459277581,1.3087523593197181,1.036978674492419,0.682176882282101,0.6397901607952746,0.617599465428642,0.5744647429744009
2024-11-26,57.014877739241875,35.792344958099484,1.627400771438331,0.7056142459277581,1.3087523593197181,1.036978674492419,0.682176882282101,0.6397901607952746,0.617599465428642,0.5744647429744009
2024-11-29,57.01743668510988,35.79395139271564,1.627473812557505,0.7056459153573984,1.3043228916023148,1.037025216244318,0.6822074997942905,0.6398188759035633,0.6176271845725356,0.5744905261425604
2024-12-03,53.4912635076733,39.76469542455528,1.5268246982082558,0.6620061124451301,1.2236586481273766,0.9728916684308466,0.640017216837412,0.6002500652064324,0.5794307917055079,0.5389618668104522
2024-12-12,53.49151376710142,39.764881464093015,1.5268318414733564,0.6620092096475562,1.2231965219954315,0.9728962201145533,0.6400202111645631,0.6002528734825544,0.579433502578444,0.5389643883491058
2024-12-13,53.49251482823113,39.76562563965205,1.526860415202168,0.6620215987470714,1.2213479742256044,0.9729144272752899,0.6400321887533525,0.6002641068498181,0.5794443463238502,0.5389744747396652
2025-02-12,53.539481647890966,39.80054015010413,1.5282010098254872,0.5806555085594007,1.2224203266889642,0.9737686532655434,0.6347407595582804,0.6007911431304123,0.5799531027022724,0.53944769827454
2025-02-14,53.53973235870162,39.80072652519366,1.5282081659745985,0.580658227611001,1.2224260509504181,0.9737732131589328,0.6347437318763807,0.6007939564717052,0.5794875457004951,0.5394502243611882
2025-02-18,53.54474706804524,39.80445439357095,1.5283513030324671,0.5807126139911933,1.2201989643177857,0.9738644199957149,0.6348031840847279,0.6008502288312105,0.5725170730679305,0.539500751062786
2025-02-20,53.53534525848295,39.79746521311103,1.5280829430404566,0.5806106478842243,1.237543501901617,0.9736934211897135,0.6346917203282791,0.6007447268027902,0.5724165459987616,0.5394060212601827
2025-02-24,53.49464220754384,39.76720710520129,1.5269211379270413,0.6561994472016778,1.2366025946196324,0.9729531197546446,0.6342091626965235,0.6002879791513388,0.5719813363308742,0.5389959095731428
2025-02-25,53.49514279197347,39.76757923302316,1.5269354263289334,0.6737511916389349,1.2181327968277549,0.972962224314698,0.6342150974073446,0.600293596439412,0.5719866887351375,0.5390009533111478
2025-03-04,53.49201429298276,39.765253548390874,1.5268461282040786,0.6971045598357827,1.2180615580754768,0.9729053236097385,0.634178007286848,0.6002584901136304,0.5544086600036259,0.5389694314971958
2025-03-05,53.49201429298276,39.765253548390874,1.5268461282040786,0.7029527524518547,1.2122133654594047,0.9729053236097385,0.634178007286848,0.6002584901136304,0.5544086600036259,0.5389694314971958
2025-03-11,53.48888615989193,39.7629281357637,1.5267568405232657,0.7087594954474483,1.2121424770325666,0.9728484295597153,0.6341409215043011,0.6002233878937797,0.5543762390133506,0.5389379133699409
2025-03-19,53.379586330372476,39.76863285769255,1.5269758818171668,0.8114881364887638,1.212316381120968,0.9729880025245283,0.6342319006597731,0.6003095009564654,0.55445577446096,0.5390152339063509
2025-03-20,53.373343048040134,39.76398151398664,1.526797286548821,0.8113932247463969,1.223870599543961,0.9728742017399338,0.6341577208263911,0.6002392886907116,0.5543909252521382,0.5389521906248634
2025-03-26,53.32344931571309,39.72680989728408,1.5253700269697432,0.9041153499444112,1.222726517711919,0.9719647528982935,0.6335649062532517,0.5996781812784375,0.5538726771745506,0.5384483747722213
2025-04-01,53.31410462398548,39.7198479547133,1.5251027128170491,0.9214814525768004,1.2225122404563813,0.9717944205003994,0.6334538768878535,0.5995730904073154,0.5537756135094847,0.5383540141459293
2025-04-07,53.315225814057044,39.72068325898194,1.5251347855683741,0.9193978416433648,1.2225379497615647,0.9718148572359228,0.6334671983569575,0.5995856993670059,0.5537872593530024,0.5383653356748175
2025-04-14,53.37444925377607,39.554252237783935,1.5250243184368537,1.1300822729240951,1.2093650792445465,0.9717444676541863,0.6327203698984218,0.5264102634346914,0.5733736291472404,0.502578107699965
2025-04-15,53.371331719733625,39.54610105049861,1.5249352436961352,1.159220633563049,1.209294441760563,0.9716877092894477,0.632683413502242,0.5263795164773085,0.555817518730367,0.5025487527486421
2025-04-16,53.23791531759968,39.45114423294895,1.5226229472248551,1.4315676688618182,1.1841326919125732,0.9702143155367202,0.6317240602244382,0.5255813543890913,0.5549747190819566,0.4901226922199205
2025-04-17,53.256281024284505,39.37597101020403,1.5226478115262014,1.4952777097202703,1.184152028697257,0.9702301590527764,0.6317343762238322,0.5139257130063155,0.5549837817712322,0.49479638551357025
2025-04-22,53.22213730282833,39.350726247325724,1.521671610001185,1.5584311582020332,1.1833928439353478,0.9696081240991157,0.6313293580332785,0.5135962244266294,0.5546279700004318,0.494479161147926
2025-04-23,53.21593405661616,39.34613976779088,1.5214942532821716,1.575732597909478,1.1832549149165472,0.9694951125173207,0.6312557741516961,0.5135363627977055,0.5487356323312751,0.4944215276867605
2025-04-25,53.256281024284505,39.311817777758854,1.5226478115262014,1.5652630542059238,1.184152028697257,0.9702301590527764,0.6317343762238322,0.5139257130063155,0.5491516697307611,0.49479638551357025
2025-04-28,53.256281024284505,39.311817777758854,1.5226478115262014,1.5361024940035681,1.184152028697257,0.9702301590527764,0.6317343762238322,0.5430862732086711,0.5491516697307611,0.49479638551357025
2025-04-29,53.263736386163664,39.31732105027477,1.5228609674250193,1.5246516764682225,1.184317798475471,0.97036598184781,0.6318228128982614,0.5408291286182312,0.5492285456286955,0.49486565219985684
2025-04-30,50.73088888888889,37.44766666666667,1.4504444444444444,1.3243722222222223,1.1280000000000001,0.8964444444444445,0.6017777777777779,0.5151111111111112,0.5231111111111111,0.4713333333333333
2025-05-02,46.13063905026522,43.11987875726194,1.318918918918919,1.1941752967921193,1.0253094215711038,0.7141197272038393,0.5472088911341249,0.518918918918919,0.4756756756756757,0.4285930790603688
