date,QUAM SECURITIES LTD,HENIK SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,IMPERIUM INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-04-25,79.01975,0.0,1.6617,0.0,0.5024,0.0,0.25439999999999996,0.5112,1.7555999999999998,0.25279999999999997,83.95785000000001
2024-04-26,79.01975,0.0,1.6617,0.0,0.5024,0.0,0.25439999999999996,0.5044,1.7555999999999998,0.25279999999999997,83.95105000000001
2024-04-29,79.01975,0.0,1.6621000000000001,0.0,0.5024,0.0,0.25439999999999996,0.5035999999999999,1.7555999999999998,0.25279999999999997,83.95065000000001
2024-04-30,79.01975,0.0,1.6785,0.0,0.5024,0.0,0.25439999999999996,0.5015999999999999,1.746,0.2516,83.95425
2024-05-02,79.01975,0.0,1.6892999999999998,0.0,0.5024,0.0,0.25439999999999996,0.49839999999999995,1.746,0.2516,83.96185
2024-05-03,79.01975,0.0,1.6981,0.0,0.5024,0.0,0.25439999999999996,0.49839999999999995,1.746,0.2516,83.97065
2024-05-06,79.01975,0.0,1.7333,0.0,0.5024,0.0,0.25439999999999996,0.494,1.7448000000000001,0.2532,84.00185
2024-05-07,79.01975,0.0,1.7964999999999998,0.0,0.5024,0.0,0.2516,0.4744,1.7448000000000001,0.254,84.04344999999999
2024-05-08,79.01975,0.0,1.8529,0.0,0.5024,0.0,0.2556,0.4908,1.7408,0.2556,84.11785
2024-05-09,79.01975,0.0,1.8573,0.0,0.5024,0.0,0.2556,0.49,1.7408,0.2576,84.12345
2024-05-10,79.01975,0.0,1.8748999999999998,0.0,0.5024,0.0,0.2556,0.49240000000000006,1.7408,0.25479999999999997,84.14065
2024-05-13,79.01975,0.0,1.8777,0.0,0.5024,0.0,0.25,0.4948,1.7408,0.256,84.14144999999999
2024-05-14,79.01975,0.0,1.8869,0.0,0.5024,0.0,0.248,0.49160000000000004,1.7408,0.2584,84.14785
2024-05-16,79.00815,0.0,1.8353000000000002,0.1408,0.5024,0.0,0.242,0.48360000000000003,1.7420000000000002,0.2676,84.22185
2024-05-17,79.00215,0.0,1.7009,0.4092,0.5024,0.0,0.24719999999999998,0.47400000000000003,1.722,0.2848,84.34264999999999
2024-05-20,79.00215,0.0,1.6101,0.48960000000000004,0.5004,0.0,0.2596,0.48560000000000003,1.7172,0.2916,84.35625
2024-05-21,79.00255,0.0,1.5001,0.6588,0.5004,0.0,0.26480000000000004,0.4868,1.7111999999999998,0.2928,84.41745
2024-05-22,79.00215,0.0,1.5001,0.6916,0.5004,0.0,0.2692,0.4784,1.7084,0.2928,84.44305
2024-05-23,79.00215,0.0,1.5001,0.6916,0.5004,0.0,0.2692,0.4792,1.7004,0.2932,84.43625
2024-05-24,79.00215,0.0,1.4992999999999999,0.6916,0.5004,0.0,0.272,0.47879999999999995,1.6927999999999999,0.2932,84.43025
2024-05-27,79.00215,0.0,1.5025,0.6916,0.5004,0.0,0.272,0.482,1.6875999999999998,0.2928,84.43105
2024-05-28,79.00215,0.0,1.5025,0.6916,0.5004,0.0,0.2732,0.4868,1.6795999999999998,0.2964,84.43265
2024-05-29,79.00215,0.0,1.5025,0.6916,0.5004,0.0,0.2756,0.4868,1.6752,0.29359999999999997,84.42785
2024-05-30,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.2756,0.48919999999999997,1.6643999999999999,0.29359999999999997,84.42105
2024-05-31,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.2756,0.49760000000000004,1.6496,0.29359999999999997,84.41465000000001
2024-06-03,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.49760000000000004,1.6424,0.2948,84.41065
2024-06-04,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.5015999999999999,1.6356,0.2932,84.40625
2024-06-06,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.5015999999999999,1.6344,0.2932,84.40505
2024-06-07,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.5032,1.6332,0.2932,84.40545
2024-06-11,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.5044,1.6332,0.2928,84.40625
2024-06-12,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.504,1.6332,0.2932,84.40625
2024-06-13,79.00375,0.0,1.5025,0.6916,0.5004,0.0,0.27759999999999996,0.5035999999999999,1.6332,0.2932,84.40585
2024-06-17,79.00375,0.0,1.5029000000000001,0.6916,0.5004,0.0,0.27759999999999996,0.5004,1.6332,0.2932,84.40305000000001
2024-06-18,79.00375,0.0,1.5077,0.6916,0.5004,0.0,0.27759999999999996,0.5012,1.6312,0.2932,84.40665
2024-06-19,79.00375,0.0,1.5125,0.6916,0.5004,0.0,0.27999999999999997,0.49760000000000004,1.6312,0.2932,84.41024999999999
2024-06-21,79.00375,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.27999999999999997,0.49760000000000004,1.6312,0.2932,84.42665000000001
2024-06-24,79.02535,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.27999999999999997,0.49760000000000004,1.6312,0.2932,84.44825
2024-06-26,79.02535,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.2872,0.49760000000000004,1.6271999999999998,0.292,84.45025000000001
2024-06-28,79.02535,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.2884,0.49760000000000004,1.6260000000000001,0.2928,84.45105000000001
2024-07-04,79.02535,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.2884,0.49760000000000004,1.6260000000000001,0.29359999999999997,84.45185
2024-07-05,79.02535,0.0,1.5289000000000001,0.6916,0.5004,0.0,0.2884,0.498,1.6260000000000001,0.29359999999999997,84.45224999999999
2024-07-08,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.4972,1.6260000000000001,0.29359999999999997,84.45065000000001
2024-07-09,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.4972,1.6260000000000001,0.2928,84.44985
2024-07-10,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.496,1.6260000000000001,0.292,84.44785
2024-07-12,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.49760000000000004,1.6260000000000001,0.2928,84.45025000000001
2024-07-17,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.5012,1.6260000000000001,0.2924,84.45345
2024-07-18,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.5032,1.6260000000000001,0.2916,84.45465
2024-07-19,79.02535,0.0,1.5281,0.6916,0.5004,0.0,0.2884,0.504,1.6260000000000001,0.2904,84.45425
2024-07-22,79.02574999999999,0.0,1.5281,0.6916,0.5004,0.0,0.2896,0.5052,1.6260000000000001,0.2896,84.45625
2024-07-23,79.02574999999999,0.0,1.5281,0.6916,0.5004,0.0,0.2896,0.506,1.6260000000000001,0.2896,84.45705
2024-07-24,79.02574999999999,0.0,1.5381,0.6916,0.5004,0.0,0.2896,0.5064,1.6260000000000001,0.29,84.46785
2024-07-25,79.02535,0.0,1.5381,0.6916,0.5004,0.0,0.2896,0.5064,1.6260000000000001,0.2896,84.46705
2024-07-26,79.02535,0.0,1.5381,0.6916,0.5004,0.0,0.2896,0.5092,1.6260000000000001,0.2852,84.46545
2024-07-29,79.02535,0.0,1.5381,0.6916,0.5004,0.0,0.2896,0.47280000000000005,1.6260000000000001,0.28440000000000004,84.42825
2024-07-30,79.02535,0.0,1.5377,0.6916,0.5004,0.0,0.2896,0.47280000000000005,1.6260000000000001,0.2848,84.42825
2024-07-31,79.02535,0.0,1.5377,0.6916,0.5004,0.0,0.2896,0.4712,1.6260000000000001,0.2848,84.42665000000001
2024-08-01,79.02535,0.0,1.5453,0.6916,0.5004,0.0,0.2896,0.4664,1.6260000000000001,0.28440000000000004,84.42905
2024-08-05,79.02535,0.0,1.5453,0.6916,0.5004,0.0,0.2896,0.464,1.6260000000000001,0.28440000000000004,84.42665000000001
2024-08-06,79.02535,0.0,1.5737,0.6916,0.5004,0.0,0.2896,0.4632,1.6268,0.28440000000000004,84.45505
2024-08-07,79.02535,0.0,1.6065,0.6916,0.5004,0.0,0.2896,0.4644,1.6212,0.28440000000000004,84.48345
2024-08-08,79.02535,0.0,1.6281,0.6916,0.5004,0.0,0.2896,0.46480000000000005,1.6212,0.28440000000000004,84.50545000000001
2024-08-09,79.02535,0.0,1.6281,0.6916,0.5004,0.0,0.2896,0.46480000000000005,1.6212,0.2836,84.50465
2024-08-13,79.02535,0.0,1.6281,0.6916,0.5004,0.0,0.2896,0.4652,1.6212,0.2828,84.50425
2024-08-14,79.02535,0.0,1.7869,0.6916,0.5004,0.0,0.2896,0.4604,1.4612,0.2824,84.49785
2024-08-15,79.02535,0.0,1.7869,0.6916,0.5004,0.0,0.2896,0.4592,1.4612,0.2824,84.49664999999999
2024-08-16,79.02535,0.0,1.8853000000000002,0.6916,0.5004,0.0,0.2896,0.4596,1.3628,0.2828,84.49745
2024-08-19,79.02535,0.0,2.0656999999999996,0.6916,0.5004,0.0,0.2896,0.45999999999999996,1.1828,0.2828,84.49825
2024-08-20,79.02535,0.0,2.0656999999999996,0.6916,0.5004,0.0,0.2912,0.4592,1.1828,0.2828,84.49905
2024-08-21,79.02535,0.0,2.0656999999999996,0.6916,0.5004,0.0,0.2912,0.45840000000000003,1.1828,0.28400000000000003,84.49945
2024-08-22,79.02535,0.0,2.0656999999999996,0.6916,0.5004,0.0,0.2912,0.4652,1.1828,0.2848,84.50704999999999
2024-08-23,79.02535,0.0,2.2653,0.6916,0.5004,0.0,0.2912,0.46480000000000005,0.9832000000000001,0.2848,84.50665000000001
2024-08-26,79.02535,0.0,2.2713,0.6916,0.5004,0.0,0.2912,0.4596,0.9832000000000001,0.2836,84.50625000000001
2024-08-27,79.02535,0.0,2.2713,0.6916,0.5004,0.0,0.2912,0.45840000000000003,0.9832000000000001,0.28400000000000003,84.50545000000001
2024-08-29,79.02535,0.0,2.2717,0.6916,0.5004,0.0,0.2912,0.45840000000000003,0.9856,0.28400000000000003,84.50824999999999
2024-08-30,79.02535,0.0,2.3445,0.6916,0.5004,0.0,0.2912,0.45840000000000003,0.9856,0.28400000000000003,84.58105
2024-09-02,79.02535,0.0,2.3445,0.6916,0.5004,0.0,0.2912,0.4556,0.9868,0.28400000000000003,84.57945
2024-09-03,79.02535,0.0,2.1845,0.6916,0.5004,0.0,0.45319999999999994,0.4556,0.9868,0.2848,84.58225
2024-09-11,79.02535,0.0,2.1845,0.6916,0.5008,0.0,0.45319999999999994,0.45599999999999996,0.9868,0.2848,84.58305
2024-09-12,79.02535,0.0,2.1845,0.6916,0.5008,0.0,0.45319999999999994,0.4556,0.9868,0.2848,84.58265
2024-09-13,79.02535,0.0,2.1845,0.6916,0.5008,0.0,0.45319999999999994,0.45519999999999994,0.9868,0.2848,84.58225
2024-09-16,79.02535,0.0,2.1845,0.6916,0.5008,0.0,0.45319999999999994,0.4528,0.9868,0.2848,84.57985000000001
2024-09-17,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45319999999999994,0.4536,0.9868,0.28440000000000004,84.68544999999999
2024-09-24,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45319999999999994,0.4608,0.9868,0.2852,84.69345
2024-09-25,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45319999999999994,0.4536,0.9887999999999999,0.2868,84.68985
2024-09-27,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45319999999999994,0.45599999999999996,0.9900000000000001,0.2856,84.69225
2024-09-30,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45719999999999994,0.45519999999999994,0.9900000000000001,0.2864,84.69624999999999
2024-10-02,79.02535,0.0,2.1845,0.6916,0.5008,0.1052,0.45719999999999994,0.45399999999999996,0.9896,0.2864,84.69465000000001
2024-10-03,79.02535,0.0,2.1849,0.6916,0.5008,0.1052,0.45640000000000003,0.5424,0.9912000000000001,0.28600000000000003,84.78385
2024-10-04,79.02535,0.0,2.1849,0.6916,0.5008,0.1052,0.45640000000000003,0.5508,0.992,0.2868,84.79385
2024-10-07,78.87335,0.0,2.2049,0.6916,0.5008,0.1052,0.45640000000000003,0.5508,0.992,0.2868,84.66185
2024-10-08,78.87335,0.0,2.2049,0.6916,0.5008,0.1052,0.45640000000000003,0.5652,0.992,0.2864,84.67585
2024-10-09,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5644,0.992,0.272,84.66385
2024-10-10,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5632,0.992,0.2716,84.66225
2024-10-14,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5612,0.992,0.2708,84.65945
2024-10-16,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5616,1.0,0.2704,84.66745
2024-10-17,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5608,1.0,0.2668,84.66305
2024-10-21,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5599999999999999,1.0,0.2668,84.66225
2024-10-22,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.45640000000000003,0.5604,1.0,0.2652,84.66105
2024-10-23,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4604,0.5591999999999999,1.0,0.264,84.66265
2024-10-24,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4616,0.5591999999999999,0.9988,0.2636,84.66225
2024-10-25,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4628,0.5576,0.9988,0.2624,84.66065
2024-10-28,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4628,0.5584,0.9988,0.262,84.66105
2024-10-29,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4628,0.5668000000000001,0.9988,0.26280000000000003,84.67025
2024-10-30,78.87335,0.0,2.2081,0.6916,0.5008,0.1052,0.4628,0.5668000000000001,0.9988,0.2616,84.66905
2024-10-31,78.87335,0.0,2.2100999999999997,0.6916,0.5008,0.1052,0.4628,0.5704,0.9988,0.2624,84.67545
2024-11-01,78.87335,0.0,2.2100999999999997,0.6916,0.5008,0.1052,0.4628,0.5732,0.9988,0.262,84.67784999999999
2024-11-04,78.87335,0.0,2.2100999999999997,0.6916,0.5008,0.1052,0.4628,0.5732,0.9979999999999999,0.26120000000000004,84.67625
2024-11-05,78.87335,0.0,2.2100999999999997,0.6916,0.5008,0.1052,0.4628,0.5923999999999999,0.9979999999999999,0.2604,84.69465000000001
2024-11-06,78.87335,0.0,2.2096999999999998,0.6916,0.5008,0.1052,0.4628,0.5923999999999999,0.9979999999999999,0.2604,84.69425000000001
2024-11-07,78.87335,0.0,2.2096999999999998,0.6916,0.5008,0.1052,0.4628,0.5923999999999999,0.9979999999999999,0.26,84.69385
2024-11-08,78.87335,0.4704,2.2096999999999998,0.6916,0.5008,0.1052,0.4628,0.5923999999999999,0.8380000000000001,0.2604,85.00465
2024-11-11,78.87335,0.6292,2.2096999999999998,0.6916,0.5008,0.1052,0.4612,0.594,0.6776,0.2604,85.00305
2024-11-12,78.87335,0.7128,2.2096999999999998,0.6916,0.5008,0.1052,0.4612,0.5936,0.5896,0.26,84.99785
2024-11-13,78.87335,0.768,2.2096999999999998,0.6916,0.5008,0.1052,0.4612,0.5936,0.5332,0.2604,84.99705
2024-11-14,78.87335,0.8052,2.2096999999999998,0.6916,0.5008,0.1052,0.4612,0.5936,0.4972,0.26,84.99785
2024-11-15,78.87335,1.0151999999999999,2.2157,0.6916,0.5008,0.1052,0.4612,0.5928,0.48,0.2592,85.19505000000001
2024-11-18,78.87335,1.0151999999999999,2.2157,0.6916,0.5008,0.1052,0.4628,0.5912,0.45799999999999996,0.2624,85.17625
2024-11-20,78.87335,1.0151999999999999,2.2157,0.6916,0.5008,0.1052,0.4628,0.5896,0.45799999999999996,0.2624,85.17465
2024-11-21,78.87495,1.0151999999999999,2.4301,0.6916,0.5008,0.1052,0.4628,0.5876,0.45799999999999996,0.2632,85.38945
2024-11-22,78.83335,1.0151999999999999,2.4681,0.6916,0.5008,0.1052,0.4628,0.59,0.4444,0.264,85.37545
2024-11-25,78.74295000000001,1.0151999999999999,2.5873,0.6916,0.5008,0.1052,0.4616,0.5808,0.4464,0.264,85.39585
2024-11-26,78.62215,1.0151999999999999,2.7729,0.6916,0.5008,0.1052,0.4616,0.5692,0.4464,0.268,85.45304999999999
2024-11-28,78.62215,1.0151999999999999,2.7729,0.6916,0.5008,0.1052,0.4616,0.5700000000000001,0.4456,0.268,85.45304999999999
2024-11-29,78.62215,1.0151999999999999,2.7737000000000003,0.6916,0.5008,0.1052,0.4616,0.5708000000000001,0.4424,0.268,85.45145
2024-12-02,78.62215,1.0151999999999999,2.7729,0.6916,0.5008,0.1052,0.4616,0.5712,0.4424,0.2688,85.45185
2024-12-03,78.62215,1.0151999999999999,2.7729,0.6916,0.5008,0.1052,0.4616,0.5684,0.4424,0.2688,85.44905
2024-12-06,78.62215,1.0151999999999999,2.8733,0.6916,0.5008,0.1052,0.4616,0.5712,0.4416,0.2688,85.55144999999999
2024-12-09,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4616,0.5692,0.44600000000000006,0.2696,85.62904999999999
2024-12-10,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4616,0.5688000000000001,0.44600000000000006,0.2692,85.62825
2024-12-11,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4616,0.5704,0.44600000000000006,0.2688,85.62944999999999
2024-12-13,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4616,0.5708000000000001,0.4456,0.2688,85.62944999999999
2024-12-16,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4624,0.5708000000000001,0.4456,0.2688,85.63024999999999
2024-12-18,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4624,0.5716,0.4456,0.2688,85.63105
2024-12-19,78.62215,1.0896,2.8733,0.6916,0.5008,0.1052,0.4624,0.5748,0.44279999999999997,0.2688,85.63145
2024-12-20,78.62215,1.1036000000000001,2.8733,0.6916,0.5008,0.1052,0.4624,0.5680000000000001,0.4416,0.266,85.63465000000001
2024-12-23,78.62215,1.1472,2.8801,0.6916,0.5008,0.1052,0.4616,0.5256000000000001,0.4416,0.266,85.64184999999999
2024-12-27,78.62215,1.1876,3.0213,0.6916,0.5008,0.1052,0.4616,0.3784,0.4416,0.266,85.67625
2024-12-30,78.62215,1.31,2.8897,0.6916,0.5008,0.1052,0.4616,0.376,0.4416,0.2664,85.66505
2025-01-03,78.62215,1.31,2.8897,0.6916,0.5008,0.1052,0.4616,0.3812,0.4416,0.2664,85.67025000000001
2025-01-06,78.62215,1.31,2.9017,0.6916,0.5008,0.1052,0.4616,0.3692,0.4416,0.2664,85.67025000000001
2025-01-08,78.62215,3.65,0.5617,0.6916,0.5008,0.1052,0.4616,0.36879999999999996,0.4416,0.2664,85.66985
2025-01-09,78.62215,1.77,0.5617,0.6916,0.5008,0.1052,0.4616,0.36879999999999996,0.4436,0.2664,83.79185
2025-01-14,78.62215,1.77,0.6316999999999999,0.6916,0.5008,0.1052,0.4616,0.3692,0.37360000000000004,0.2664,83.79225
2025-01-20,78.62215,1.77,0.6677,0.6916,0.5008,0.1052,0.4616,0.3684,0.3376,0.266,83.79105
2025-01-21,78.62215,1.77,0.6677,0.6916,0.5008,0.1052,0.4616,0.3692,0.3376,0.266,83.79185
2025-01-24,78.62215,1.77,0.6677,0.6916,0.5008,0.47800000000000004,0.4616,0.3692,0.3376,0.266,84.16465
2025-01-27,78.62215,1.77,0.6677,0.6916,0.5008,0.47800000000000004,0.4616,0.3712,0.3376,0.266,84.16665
2025-02-03,78.62215,1.77,0.6665,0.6916,0.5008,0.47800000000000004,0.4616,0.3716,0.3416,0.2652,84.16905
2025-02-04,78.62215,1.77,0.6685,0.6916,0.5008,0.47800000000000004,0.4624,0.37520000000000003,0.3416,0.2652,84.17545
2025-02-05,78.62215,1.77,0.6681,0.6916,0.5008,0.47800000000000004,0.4624,0.37520000000000003,0.3416,0.2652,84.17505
2025-02-06,78.62055,1.77,0.6677,0.6916,0.5008,0.47800000000000004,0.4624,0.3756,0.3416,0.2652,84.17345
2025-02-07,78.62055,1.77,0.6673,0.6916,0.5008,0.47800000000000004,0.4624,0.384,0.3376,0.264,84.17625
2025-02-13,78.62055,1.77,0.6673,0.6916,0.5008,0.47800000000000004,0.4624,0.382,0.3376,0.264,84.17425
2025-02-14,78.62055,1.77,0.6673,0.6916,0.5008,0.47800000000000004,0.4624,0.3832,0.3376,0.2632,84.17465
2025-02-18,78.62055,1.77,0.6673,0.6916,0.5008,0.47800000000000004,0.4624,0.3804,0.3376,0.2632,84.17185
2025-02-20,78.62055,1.77,0.6673,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3844,0.3388,0.26280000000000003,84.17265
2025-03-03,78.62055,1.77,0.6713,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3764,0.3236,0.2644,84.15505
2025-03-04,78.62055,1.77,0.6713,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3768,0.3236,0.2644,84.15545
2025-03-05,78.62055,1.77,0.6713,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3788,0.3236,0.264,84.15705
2025-03-06,78.62055,1.77,0.6713,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3836,0.33080000000000004,0.2636,84.16865
2025-03-07,78.62055,1.77,0.6713,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3856,0.33080000000000004,0.26280000000000003,84.16985
2025-03-10,78.62055,1.77,0.6725,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.386,0.334,0.262,84.17384999999999
2025-03-11,78.62055,1.77,0.6725,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3848,0.334,0.262,84.17265
2025-03-14,78.62055,1.77,0.6705,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.38639999999999997,0.334,0.262,84.17225
2025-03-18,78.62055,1.77,0.6705,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3868,0.334,0.262,84.17265
2025-03-20,78.62055,1.77,0.6717,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.3912,0.334,0.262,84.17825
2025-03-21,78.62055,1.77,0.6740999999999999,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.392,0.334,0.262,84.18145
2025-03-24,78.62055,1.77,0.6740999999999999,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.39039999999999997,0.334,0.26120000000000004,84.17905
2025-03-27,78.62055,1.77,0.6740999999999999,0.6916,0.5008,0.47800000000000004,0.45840000000000003,0.388,0.334,0.26080000000000003,84.17625
