date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,YUE XIU SECURITIES CO LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-04-03,33.012235922468925,38.153976787039156,0.0,9.568004557258542,5.552062481082861,1.8084969167166893,3.957312077996266,3.4224517009776525,2.7360965312109964,1.7893630252489134
2024-04-05,33.46747920374645,37.80114818255546,0.0,9.550432667813793,5.546992622092498,1.7628756156926848,3.9524360572845842,3.4034752031641453,2.727411814165688,1.7877486334846944
2024-04-08,33.47598104706898,37.7277597997147,0.0,9.499427866621177,5.548259863539937,1.7647681570004352,3.9527079684694972,3.4051854004450024,2.7299611324869155,1.8959487646533602
2024-04-09,33.50864472030741,37.6270955350825,0.0,9.518754522235346,5.566379928700938,1.7664901023660033,3.9654297177770546,3.4135314323835284,2.7400123128319813,1.8936617283152408
2024-04-10,33.48871686365229,37.59528490464384,0.0,9.63155911294793,5.542405228346311,1.7739237964470689,3.956327649589073,3.4063505967017718,2.7132967574635005,1.8921350902082104
2024-04-11,33.509120799998,37.67357122283867,0.0,9.556016155338543,5.49976892112541,1.7744570385558105,3.9575169230533365,3.4073745468731014,2.7593007786890755,1.8628736135280446
2024-04-12,33.582573859840686,37.94208131169524,0.0,9.400206568726647,5.503949412696115,1.777705997427369,3.96542299983738,3.4106303151961073,2.7639253178992664,1.6535042166811897
2024-04-15,33.56504940409593,37.952173967437815,0.0,9.324164992978776,5.5015283015502945,1.8088753967895066,3.963039405179305,3.409467487017489,2.7640385042020124,1.7116625407488668
2024-04-16,33.56790888048358,38.0068115650266,0.0,9.318308505835827,5.488614390627091,1.8086259724542038,3.960550229007399,3.4167844214493996,2.763780294891455,1.6686157402244415
2024-04-17,33.55703507705849,38.179498997637026,0.0,9.223327570778308,5.484975373811839,1.8066239607404535,3.9606971499383787,3.4186846890806666,2.765360752241328,1.6037964287135213
2024-04-18,33.56945182367912,38.21022598492732,0.0,9.213515227013573,5.489123140996908,1.8090825560423942,3.9621975847795725,3.420866887877031,2.766704054964222,1.5588327397198647
2024-04-19,34.107074163647475,38.06803347102085,0.0,8.867660090147623,5.473560886751868,1.802256353218227,3.955652319255139,3.415215861741709,2.7621336587939664,1.5484131954231422
2024-04-22,34.054716863305764,38.03952603437023,0.0,8.855450784628605,5.466388655006984,1.801663721023137,3.9504690654788703,3.410740764062883,2.758514321561569,1.6625297905619583
2024-04-23,34.5415696245032,37.69593666236301,0.0,8.825086862766183,5.465161757251695,1.7893673308134432,3.9500084845342953,3.4044473357187863,2.7649728491438776,1.5634490929055098
2024-04-24,34.42541462386745,36.5744557283156,0.0,8.870288621280542,5.473558896693463,1.8046270321382816,3.953731723428391,3.4076563340748343,2.7675790851794098,2.7226879550220375
2024-04-25,34.32078615105208,36.60513908949478,0.0,8.878670763283573,5.480164159066556,1.8431391085818976,3.9578628448767668,3.4123983791233825,2.7740153338717564,2.727824170649208
2024-04-26,34.232268970480526,36.68546430738926,0.0,8.996654004387356,5.485948718953846,1.8531839171769586,3.964818639293658,3.4293436171400025,2.7780028791133984,2.574314946064995
2024-04-29,34.111692462023974,36.84027311491421,0.0,9.01191869309702,5.487355415547724,1.846268186085865,3.9677613621587233,3.4336655872823196,2.7260240082200418,2.5750411706701235
2024-04-30,34.34064241552548,36.8634307586465,0.0,8.73471856990138,5.485176041940642,1.8767157675947241,3.966399553227979,3.435447209386334,2.723312314763029,2.574157369013931
2024-05-02,34.27413973017756,36.88786632054775,0.0,8.794853310729348,5.476567869252796,1.829249442382141,3.9687419300677136,3.4374760296979066,2.744172719829352,2.586932647315428
2024-05-03,33.98661020485205,36.9673768812495,0.0,8.771030852255574,5.479109520231973,2.066861441564886,3.975028668997978,3.416847030577207,2.760262489328809,2.5768729109420225
2024-05-06,34.01672636252072,36.8886177143056,0.0,8.70634034332348,5.481888551916525,2.0686929253368267,3.9785510146926932,3.408011289327384,2.7751650540387227,2.676006744538042
2024-05-07,34.039777430119585,36.82359188367162,0.0,8.715504766480722,5.482338628987405,2.0700947527776874,3.9812470368615482,3.4115078425198404,2.798117546945672,2.6778201116359215
2024-05-08,34.34813679694923,36.447198997212794,0.0,8.705829628259625,5.493474144048435,2.0253831754733933,3.9802836988870314,3.4106823637126644,2.7570871183070866,2.831924077149741
2024-05-09,34.35236517355408,36.44097442819645,0.0,8.715271940624874,5.473948519950221,2.0295818532165044,3.982700338318321,3.4127531682359837,2.7587610908049425,2.833643487098628
2024-05-10,34.3529736553305,36.40866661434709,0.0,8.71809939509989,5.487317606124032,2.0444591284524507,3.9850784785109616,3.4138997627861487,2.7547640008446095,2.834741358504323
2024-05-13,34.23785353091879,36.424280157106985,0.0,8.739865032322257,5.4762044234020255,2.111762541892974,3.989318246488561,3.4115840584053863,2.7678060655539003,2.8413259439091214
2024-05-14,34.82079248033564,36.08894769833823,0.0,8.710184676133146,5.363882039611921,2.078212686414564,3.96978509041586,3.354495163458732,2.735630006202093,2.8780701590898157
2024-05-16,35.0818120479256,35.93143157439007,0.0,8.809694652349124,5.31755929807472,2.018802938781116,3.9415509513438236,3.3074398887636343,2.7174293601753545,2.874279288196558
2024-05-17,35.55819415940201,36.010212544246954,0.0,8.782286008312779,5.306766724407373,1.93815782041385,3.9420557594001244,3.278738161586112,2.72572095469865,2.4578678675321495
2024-05-20,35.609962625516545,36.03964758268569,0.0,8.670050195223427,5.318485314087348,1.9672972089123855,3.942673547814856,3.2768980663915053,2.726148122382311,2.448837336985935
2024-05-21,35.73065178137094,35.98940015647617,0.0,8.642782406870527,5.304906470449132,1.960787229942709,3.9384627723219987,3.2778072446158992,2.7185337635774522,2.4366681743751744
2024-05-22,36.143571313117384,36.26595357206925,0.0,7.78168028709312,5.3609759614190855,1.9605276454286988,3.9631553612596675,3.309246544046942,2.7770720423337796,2.4378172732320706
2024-05-23,36.15563015661989,36.071524169639076,0.0,7.588918208433987,5.355315017175606,1.9632907001266786,3.9396418515927087,3.2872625024895865,2.7620644668872267,2.8763529270352337
2024-05-24,36.25105343707491,36.01993939451485,0.0,7.54987192294984,5.364527408359863,1.96358649640128,3.9367010401499885,3.274240706105352,2.760883341446032,2.879196252997884
2024-05-27,36.40492471466815,35.76976445196395,0.0,7.523982130248201,5.381960909387154,2.0158859283913624,3.932855273560739,3.259813264345667,2.841554884084925,2.8692584433498536
