date,USMART SECURITIES LTD,CITIBANK N.A.,WINBULL SECURITIES INTERNATIONAL (HONG,CITRUS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,SINOPAC SECURITIES (ASIA) LTD,GREAT BAY SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,VALUABLE CAPITAL LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,TOTAL_CCASS_PCT
2024-03-20,31.179906666666668,0.005866666666666667,6.194266666666667,0.0,4.983074666666667,0.0,0.0,0.0,1.849133333333333,0.0,44.212247999999995
2024-03-21,31.12417333333333,0.005866666666666667,6.194266666666667,0.0,5.046541333333334,0.0,0.0,0.0,1.8350000000000002,0.0,44.205847999999996
2024-03-22,31.140173333333333,0.005866666666666667,6.194266666666667,0.0,5.0468079999999995,0.0,0.0,0.0,1.8115333333333334,0.0,44.198648
2024-03-25,31.106306666666665,0.0063999999999999994,6.194266666666667,0.0,5.074808,0.0,0.0,0.0,1.8291333333333333,0.0,44.21091466666667
2024-03-26,31.03404,0.0072,6.194266666666667,0.0,5.096408,0.0,0.0,0.0,1.8806,0.0,44.21251466666667
2024-03-27,30.982039999999998,0.008533333333333334,6.199066666666667,0.0,5.084141333333333,0.0,0.0,0.0,1.9349999999999998,0.0,44.208781333333334
2024-03-28,30.95910666666667,0.008533333333333334,6.199066666666667,0.0,5.0729413333333335,0.0,0.048266666666666666,0.0,1.9126,0.0,44.20051466666667
2024-04-02,30.97564,0.008533333333333334,6.199066666666667,0.0,5.082541333333333,0.0,0.048266666666666666,0.0,1.896866666666667,0.0,44.21091466666667
2024-04-03,30.95484,0.008533333333333334,6.199066666666667,0.0,5.076408000000001,0.0,0.048266666666666666,0.0,1.9120666666666668,0.0,44.19918133333333
2024-04-05,30.97884,0.008533333333333334,6.199066666666667,0.0,5.037208,0.0,0.048266666666666666,0.0,1.9288666666666665,0.0,44.20078133333333
2024-04-08,30.97884,0.008533333333333334,6.199066666666667,0.0,5.039341333333333,0.0,0.048266666666666666,0.0,1.9288666666666665,0.0,44.202914666666665
2024-04-09,30.97884,0.008533333333333334,6.199066666666667,0.0,5.034541333333333,0.0,0.048266666666666666,0.0,1.9288666666666665,0.0,44.19811466666667
2024-04-10,30.97884,0.008533333333333334,6.199066666666667,0.0,5.0278746666666665,0.0,0.048266666666666666,0.0,1.9368666666666665,0.0,44.199448000000004
2024-04-11,30.97884,0.009333333333333332,6.199066666666667,0.0,5.040141333333334,0.0,0.048266666666666666,0.0,1.9291333333333334,0.0,44.20478133333333
2024-04-12,30.97884,0.009600000000000001,6.199066666666667,0.0,5.039874666666667,0.0,0.048266666666666666,0.0,1.9373999999999998,0.0,44.213048
2024-04-15,30.97884,0.009600000000000001,6.199066666666667,0.0,5.040407999999999,0.0,0.048266666666666666,0.0,1.9360666666666668,0.0,44.212247999999995
2024-04-17,31.009506666666663,0.009600000000000001,6.199066666666667,0.0,5.0169413333333335,0.0,0.048266666666666666,0.0,1.9293999999999998,0.0,44.21278133333333
2024-04-18,31.02124,0.0112,6.199066666666667,0.0,5.008674666666667,0.0,0.048266666666666666,0.0,1.9184666666666665,0.0,44.20691466666667
2024-04-19,31.02684,0.010133333333333333,6.199066666666667,0.0,4.993474666666667,0.0,0.048266666666666666,0.0,1.9419333333333333,0.0,44.21971466666667
2024-04-22,31.03324,0.010666666666666666,6.199066666666667,0.0,4.966008,0.0,0.048266666666666666,0.0,1.9432666666666667,0.0,44.20051466666667
2024-04-23,31.027773333333336,0.010666666666666666,6.199066666666667,0.0,4.9812080000000005,0.0,0.048266666666666666,0.0,1.9435333333333333,0.0,44.21051466666667
2024-04-24,31.03204,0.010666666666666666,6.199066666666667,0.0,4.998274666666667,0.0,0.048266666666666666,0.0,1.9222,0.0,44.21051466666667
2024-04-25,31.03204,0.010666666666666666,6.5321333333333325,0.0,4.644941333333334,0.0,0.048266666666666666,0.0,1.9384666666666668,0.0,44.20651466666667
2024-04-26,31.03204,0.010666666666666666,6.5321333333333325,0.0,4.620141333333333,0.0,0.048266666666666666,0.0,1.9544666666666666,0.0,44.19771466666666
2024-04-29,31.03204,0.010666666666666666,6.5321333333333325,0.0,4.630274666666667,0.0,0.048266666666666666,0.0,1.9502,0.0,44.20358133333334
2024-04-30,31.03204,0.010666666666666666,6.5321333333333325,0.0,4.642541333333333,0.0,0.048266666666666666,0.0,1.9414,0.0,44.207048
2024-05-02,31.03204,0.0072,6.585733333333334,0.0,4.623341333333333,0.0,0.048266666666666666,0.0,1.9414,0.0,44.23798133333333
2024-05-03,31.03204,0.0072,6.585733333333334,0.0,4.738808,0.0,0.048266666666666666,0.0,2.0451333333333332,0.0,44.45718133333333
2024-05-06,31.03204,0.007733333333333333,6.585733333333334,0.0,4.7324079999999995,0.0,0.048266666666666666,0.0,2.0451333333333332,0.0,44.45131466666667
2024-05-08,31.03204,0.008533333333333334,6.585733333333334,0.0,4.7156080000000005,0.0,0.048266666666666666,0.0,2.0451333333333332,0.0,44.43531466666666
2024-05-09,31.03204,0.010133333333333333,6.5876,0.0,4.720141333333333,0.0,0.048266666666666666,0.0,2.0451333333333332,0.0,44.443314666666666
2024-05-10,31.039506666666668,0.010133333333333333,6.5876,0.0,4.743608,0.0,0.048266666666666666,0.0,2.061933333333333,0.0,44.491048
2024-05-13,31.057106666666666,0.010133333333333333,6.5876,0.0,4.739941333333333,0.0,0.048266666666666666,0.0,2.0451333333333332,0.0,44.48818133333333
2024-05-14,31.062706666666667,0.010133333333333333,6.5876,0.0,4.726608000000001,0.6917333333333333,0.048266666666666666,0.0,2.0451333333333332,0.0,45.172181333333334
2024-05-16,32.39604,0.010133333333333333,6.5876,0.0,4.727141333333333,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.50471466666667
2024-05-20,32.40510666666667,0.0104,6.5876,0.0,4.723408,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.510314666666666
2024-05-21,32.40510666666667,0.0104,6.5876,0.0,4.723674666666667,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.510581333333334
2024-05-22,32.40510666666667,0.012799999999999999,6.5876,0.0,4.724208,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.513514666666666
2024-05-23,32.40510666666667,0.012799999999999999,6.5876,0.0,4.737008,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.52631466666667
2024-05-24,32.40510666666667,0.0136,6.5876,0.0,4.742341333333333,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.532447999999995
2024-05-27,32.40510666666667,0.0136,6.5876,0.0,4.7572746666666665,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.547381333333334
2024-05-28,32.405640000000005,0.013333333333333334,6.5876,0.0,4.7740746666666665,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.564448000000006
2024-05-29,32.405640000000005,0.013333333333333334,6.5876,0.0,4.783141333333334,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.57351466666667
2024-05-30,32.405640000000005,0.013333333333333334,6.5876,0.0,4.806341333333333,0.6917333333333333,0.048266666666666666,0.0,2.0438,0.0,46.596714666666664
2024-05-31,32.40510666666667,0.013333333333333334,6.5876,0.0,4.863674666666666,0.6917333333333333,0.048266666666666666,0.0,2.055533333333333,0.0,46.665248
2024-06-03,32.40510666666667,0.013333333333333334,6.5876,0.0,4.860474666666667,0.6917333333333333,0.048266666666666666,0.0,2.0576666666666665,0.0,46.66418133333333
2024-06-04,32.40510666666667,0.013333333333333334,6.5876,0.0,4.860741333333333,0.6917333333333333,0.048266666666666666,0.0,2.063533333333333,0.0,46.67031466666667
2024-06-05,32.40510666666667,0.013333333333333334,6.5876,0.0,4.869541333333333,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.67938133333333
2024-06-06,32.40510666666667,0.013333333333333334,6.5876,0.0,4.873808,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.683648
2024-06-07,32.40510666666667,0.013333333333333334,6.5876,0.0,4.877008,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.686848
2024-06-11,32.40510666666667,0.013333333333333334,6.5876,0.0,4.8759413333333335,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.68578133333333
2024-06-12,32.40510666666667,0.013866666666666666,6.591600000000001,0.0,4.876474666666667,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.690848
2024-06-13,32.40510666666667,0.013333333333333334,6.591600000000001,0.0,4.876741333333333,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.690581333333334
2024-06-14,32.40510666666667,0.013333333333333334,6.591600000000001,0.0,4.8788746666666665,0.6917333333333333,0.048266666666666666,0.0,2.0638,0.0,46.69271466666667
2024-06-17,35.31337333333333,0.013066666666666666,6.591600000000001,0.0,4.707141333333333,0.6917333333333333,0.048266666666666666,0.0,2.4213999999999998,0.0,49.78658133333334
2024-06-18,35.31337333333333,0.013066666666666666,6.591600000000001,0.0,4.703674666666666,0.6917333333333333,0.048266666666666666,0.0,2.4235333333333333,0.0,49.785247999999996
2024-06-19,35.31337333333333,0.012266666666666667,6.6076,0.0,4.696741333333334,0.6917333333333333,0.048266666666666666,0.0,2.4174,0.0,49.787381333333336
2024-06-20,35.31337333333333,0.010666666666666666,6.612666666666667,0.0,4.6743413333333335,0.6917333333333333,0.048266666666666666,0.0,2.4187333333333334,0.0,49.769781333333334
2024-06-21,34.81764,0.009600000000000001,6.276666666666666,0.0,3.808341333333334,0.6917333333333333,0.048266666666666666,0.0,1.6744666666666668,0.104,47.43071466666667
2024-06-24,34.82270666666666,0.009600000000000001,6.1916,0.0,4.066474666666667,0.6917333333333333,0.048266666666666666,0.0,1.7003333333333333,0.104,47.63471466666667
2024-06-25,34.82270666666666,0.009066666666666667,7.5332,0.0,4.154741333333333,0.6917333333333333,0.048266666666666666,0.0,2.1043333333333334,0.11546666666666666,49.47951466666667
2024-06-26,34.982173333333336,0.0112,7.393733333333333,0.0,4.142741333333333,0.6917333333333333,0.048266666666666666,0.0,1.9443333333333332,0.11546666666666666,49.329648
2024-06-27,35.00617333333334,0.010133333333333333,7.5804,0.0,3.940608,0.6917333333333333,0.048266666666666666,0.0,1.9443333333333332,0.11546666666666666,49.337114666666665
2024-06-28,35.00617333333334,0.009866666666666666,7.5804,0.0,3.942208,0.6917333333333333,0.048266666666666666,0.0,1.9443333333333332,0.11546666666666666,49.338448
2024-07-02,35.00617333333334,0.009866666666666666,7.6172,0.0,3.9088746666666667,0.6917333333333333,0.048266666666666666,0.0,1.9443333333333332,0.11546666666666666,49.34191466666667
2024-07-03,35.00617333333334,0.009866666666666666,7.6172,0.0,3.911008,0.6917333333333333,0.048266666666666666,0.0,1.9443333333333332,0.11546666666666666,49.344048
2024-07-04,35.00564,0.009866666666666666,7.669733333333334,0.0,3.9155413333333335,0.6917333333333333,0.048266666666666666,0.0,1.9435333333333333,0.11546666666666666,49.39978133333333
2024-07-05,35.00564,0.009866666666666666,7.669733333333334,0.0,3.916074666666667,0.6917333333333333,0.048266666666666666,0.0,1.9435333333333333,0.11546666666666666,49.40031466666667
2024-07-08,35.00564,0.009866666666666666,7.686800000000001,0.0,3.903808,0.6917333333333333,0.048266666666666666,0.0,1.9438,0.11546666666666666,49.40538133333333
2024-07-09,35.00564,0.009866666666666666,7.6899999999999995,0.0,3.901408,0.6917333333333333,0.048266666666666666,0.0,1.9435333333333333,0.11546666666666666,49.40591466666667
2024-07-10,35.00564,0.009866666666666666,7.6899999999999995,0.0,3.9019413333333337,0.6917333333333333,0.048266666666666666,0.0,1.9429999999999998,0.11546666666666666,49.40591466666667
2024-07-11,35.00564,0.009866666666666666,7.723333333333334,0.0,3.899274666666667,0.6917333333333333,0.048266666666666666,0.0,1.9211333333333334,0.11546666666666666,49.41471466666666
2024-07-12,35.00004,0.009866666666666666,7.728933333333334,0.0,3.900074666666667,0.6917333333333333,0.048266666666666666,0.0,1.9211333333333334,0.11546666666666666,49.41551466666667
2024-07-15,35.00004,0.009866666666666666,7.731866666666666,0.0,3.900074666666667,0.6917333333333333,0.048266666666666666,0.0,1.9198,0.11546666666666666,49.41711466666667
2024-07-16,35.02030666666667,0.009866666666666666,7.731866666666666,0.0,3.8955413333333335,0.6917333333333333,0.048266666666666666,0.0,1.9118,0.11546666666666666,49.424848
2024-07-17,35.046973333333334,0.009866666666666666,7.731866666666666,0.0,3.8894079999999995,0.6917333333333333,0.048266666666666666,0.0,1.9078000000000002,0.11546666666666666,49.44138133333333
2024-07-18,35.06377333333333,0.009866666666666666,7.731866666666666,0.0,3.8843413333333334,0.6917333333333333,0.048266666666666666,0.0,1.8976666666666666,0.11546666666666666,49.442981333333336
2024-07-19,35.06377333333333,0.009866666666666666,7.732933333333333,0.0,3.884874666666667,0.6917333333333333,0.048266666666666666,0.0,1.8976666666666666,0.11546666666666666,49.44458133333333
2024-07-22,35.07444,0.009600000000000001,7.733466666666667,0.0,3.8886080000000005,0.6917333333333333,0.048266666666666666,0.0,1.8867333333333334,0.11546666666666666,49.44831466666667
2024-07-23,35.07444,0.009600000000000001,7.733466666666667,0.0,3.864608,0.6917333333333333,0.048266666666666666,0.0,1.8408666666666667,0.104,49.366981333333335
2024-07-24,35.07444,0.009600000000000001,7.727866666666666,0.0,3.835008,0.6917333333333333,0.048266666666666666,0.0,1.8342,0.104,49.325114666666664
2024-07-25,35.07444,0.009600000000000001,7.767066666666667,0.0,3.8544746666666665,0.6917333333333333,0.048266666666666666,0.0,1.8339333333333332,0.104,49.38351466666667
2024-07-26,35.07444,0.009600000000000001,7.7692,0.0,3.8531413333333333,0.6917333333333333,0.048266666666666666,0.0,1.8336666666666668,0.104,49.384048
2024-07-29,35.07444,0.009600000000000001,7.809466666666667,0.0,3.8528746666666667,0.6917333333333333,0.048266666666666666,0.0,1.8416666666666668,0.104,49.432048
2024-07-30,35.07444,0.009600000000000001,7.826,0.0,3.8520746666666668,0.6917333333333333,0.048266666666666666,0.0,1.8416666666666668,0.104,49.44778133333333
2024-07-31,35.07444,0.009600000000000001,7.837466666666666,0.0,3.8526079999999996,0.6917333333333333,0.048266666666666666,0.0,1.8334,0.104,49.45151466666667
2024-08-01,35.071239999999996,0.009600000000000001,7.847600000000001,0.0,3.845408,0.6917333333333333,0.048266666666666666,0.0,1.8334,0.104,49.451248
2024-08-02,35.071239999999996,0.012799999999999999,7.85,0.0,3.841674666666667,0.6917333333333333,0.048266666666666666,0.0,1.8339333333333332,0.104,49.453648
2024-08-06,35.070706666666666,0.012799999999999999,7.8556,0.0,3.841674666666667,0.6917333333333333,0.048266666666666666,0.0,1.8339333333333332,0.104,49.458714666666665
2024-08-07,35.071239999999996,0.012799999999999999,7.8556,0.0,3.7672746666666668,0.6917333333333333,0.048266666666666666,0.0,1.8984666666666667,0.104,49.44938133333333
2024-08-09,35.071239999999996,0.012799999999999999,7.8596,0.0,3.7651413333333337,0.6917333333333333,0.048266666666666666,0.0,1.8984666666666667,0.104,49.451248
2024-08-12,35.071239999999996,0.012799999999999999,7.8596,0.0,3.780874666666666,0.6917333333333333,0.048266666666666666,0.0,1.8819333333333335,0.104,49.450448
2024-08-13,35.070973333333335,0.012799999999999999,7.870266666666667,0.0,3.791808,0.6917333333333333,0.048266666666666666,0.0,1.8723333333333334,0.104,49.462181333333334
2024-08-14,35.06857333333333,0.012799999999999999,7.860666666666667,0.0,3.7942080000000002,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.104,49.434447999999996
2024-08-15,35.06857333333333,0.012799999999999999,8.035866666666665,0.0,3.8016746666666665,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.104,49.617114666666666
2024-08-16,35.06857333333333,0.012799999999999999,8.048133333333334,0.0,3.808341333333334,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.648048
2024-08-19,35.06857333333333,0.012799999999999999,8.089733333333333,0.0,3.805674666666667,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.686981333333335
2024-08-20,35.06857333333333,0.012799999999999999,8.095866666666666,0.0,3.8048746666666666,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.69231466666667
2024-08-21,35.06857333333333,0.012799999999999999,8.1076,0.0,3.805941333333333,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.70511466666667
2024-08-22,35.06857333333333,0.012799999999999999,8.134266666666665,0.0,3.8046080000000004,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.730448
2024-08-23,35.06857333333333,0.012799999999999999,8.150266666666667,0.0,3.8046080000000004,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.746448
2024-08-26,35.06857333333333,0.012799999999999999,8.243599999999999,0.0,3.8046080000000004,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.839781333333335
2024-08-27,35.06857333333333,0.012799999999999999,8.243866666666666,0.0,3.8051413333333333,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.84058133333333
2024-08-28,35.06857333333333,0.012799999999999999,8.243866666666666,0.0,3.806208,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.841648
2024-08-29,35.06857333333333,0.012799999999999999,8.262799999999999,0.0,3.8032746666666664,0.6917333333333333,0.048266666666666666,0.0,1.8541999999999998,0.116,49.857648
2024-09-02,35.06857333333333,0.012799999999999999,8.269466666666666,0.0,3.7984746666666664,0.6917333333333333,0.048266666666666666,0.0,1.8624666666666667,0.116,49.86778133333333
2024-09-03,35.06857333333333,0.012799999999999999,8.269466666666666,0.0,3.798741333333333,0.6917333333333333,0.048266666666666666,0.0,1.8624666666666667,0.116,49.868048
2024-09-04,35.06857333333333,0.012799999999999999,8.2748,0.0,3.798741333333333,0.6917333333333333,0.048266666666666666,0.0,1.8624666666666667,0.116,49.873381333333334
2024-09-05,35.06857333333333,0.012799999999999999,8.2748,0.0,3.8011413333333333,0.6917333333333333,0.048266666666666666,0.0,1.8624666666666667,0.116,49.875781333333336
2024-09-09,35.06857333333333,0.012799999999999999,8.2748,0.0,3.8016746666666665,0.6917333333333333,0.048266666666666666,0.0,1.8624666666666667,0.116,49.876314666666666
2024-09-10,35.06857333333333,0.012799999999999999,8.277466666666665,0.0,3.800874666666667,0.6917333333333333,0.048266666666666666,0.0,1.8619333333333334,0.116,49.877648
2024-09-11,35.06857333333333,0.012799999999999999,8.277466666666665,0.0,3.803541333333333,0.6917333333333333,0.048266666666666666,0.0,1.8619333333333334,0.116,49.88031466666666
2024-09-12,35.06857333333333,0.012799999999999999,8.277466666666665,7.992633333333334,3.7979413333333336,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8619333333333334,0.116,59.752681333333335
2024-09-13,35.06857333333333,0.012799999999999999,8.283333333333333,7.992633333333334,3.8203413333333334,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8619333333333334,0.116,59.780948
2024-09-16,35.06857333333333,0.012799999999999999,8.286533333333333,7.992633333333334,3.8184746666666665,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8619333333333334,0.116,59.78228133333333
2024-09-17,35.06857333333333,0.012799999999999999,8.286533333333333,7.992633333333334,3.8206080000000004,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8619333333333334,0.116,59.78441466666666
2024-09-20,35.06857333333333,0.012799999999999999,8.297733333333333,7.992633333333334,3.821941333333333,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8536666666666666,0.116,59.78868133333334
2024-09-23,35.06857333333333,0.012799999999999999,8.316933333333333,7.992633333333334,3.8179413333333336,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8456666666666666,0.116,59.795881333333334
2024-09-24,35.06857333333333,0.012799999999999999,8.319600000000001,7.992633333333334,3.8187413333333335,0.6917333333333333,0.048266666666666666,1.8853333333333333,1.8456666666666666,0.116,59.799347999999995
2024-09-25,34.23310666666667,0.012799999999999999,8.327866666666667,7.992633333333334,3.811274666666667,0.6917333333333333,1.3554666666666666,1.8853333333333333,1.4835333333333334,0.116,59.90974799999999
2024-09-26,34.232573333333335,0.012799999999999999,8.362,7.992633333333334,3.793141333333333,0.6917333333333333,1.3554666666666666,1.8853333333333333,1.4835333333333334,0.116,59.92521466666667
2024-09-27,34.232573333333335,0.012799999999999999,8.144933333333332,7.992633333333334,3.790208,0.6917333333333333,1.6170666666666667,1.8853333333333333,1.4742,0.116,59.95748133333333
2024-09-30,34.232573333333335,0.012799999999999999,8.23,7.992633333333334,3.7851413333333332,0.6917333333333333,1.5765333333333333,1.8853333333333333,1.4691333333333334,0.104,59.97988133333333
2024-10-02,34.22537333333333,0.012799999999999999,8.3124,7.992633333333334,3.780208,0.6917333333333333,1.5728,1.8853333333333333,1.4928666666666666,0.09066666666666666,60.05681466666667
2024-10-03,34.22884,0.012799999999999999,8.387333333333332,7.992633333333334,3.802341333333333,0.6917333333333333,1.5728,1.8853333333333333,1.4808666666666666,0.0744,60.12908133333333
2024-10-04,34.19710666666666,0.014133333333333335,8.3644,7.992633333333334,3.825808,0.6917333333333333,1.602666666666667,1.8853333333333333,1.4792666666666667,0.0744,60.127481333333336
2024-10-07,34.22964,0.014133333333333335,8.347333333333333,7.992633333333334,3.8356746666666663,0.6917333333333333,1.6269333333333333,1.8853333333333333,1.4806,0.0744,60.17841466666667
2024-10-08,34.22964,0.014133333333333335,8.371333333333334,7.992633333333334,3.8447413333333333,0.6917333333333333,1.6487999999999998,1.8853333333333333,1.4734,0.0744,60.226148
2024-10-09,34.22137333333333,0.014133333333333335,8.398533333333333,7.992633333333334,3.8490080000000004,0.6917333333333333,1.6493333333333333,1.8853333333333333,1.4694,0.0744,60.24588133333333
2024-10-10,34.21577333333333,0.014133333333333335,8.404399999999999,7.992633333333334,3.850074666666667,0.6917333333333333,1.6234666666666668,1.8853333333333333,1.4715333333333334,0.0712,60.22028133333334
2024-10-14,34.21950666666667,0.014133333333333335,8.412133333333333,7.992633333333334,3.8692746666666666,0.6917333333333333,1.6290666666666664,1.8853333333333333,1.4715333333333334,0.0712,60.256547999999995
2024-10-15,34.21844,0.014133333333333335,8.647066666666667,7.992633333333334,3.7572746666666665,0.6917333333333333,1.6192000000000002,1.8853333333333333,1.5555333333333332,0.05386666666666667,60.43521466666667
2024-10-16,34.22430666666666,0.014133333333333335,8.625466666666666,7.992633333333334,3.6783413333333335,0.6917333333333333,1.6407999999999998,1.8853333333333333,1.5600666666666667,0.013866666666666666,60.32668133333333
2024-10-17,34.217639999999996,0.014133333333333335,8.4844,7.992633333333334,3.6556746666666666,0.6917333333333333,1.6063999999999998,1.8853333333333333,1.5558,0.0005333333333333334,60.10428133333333
2024-10-18,34.20244,0.014133333333333335,8.5036,7.992633333333334,3.6324746666666665,0.6917333333333333,1.5832,1.8853333333333333,1.5558,0.0005333333333333334,60.06188133333333
2024-10-21,34.220306666666666,0.014133333333333335,8.655333333333333,7.992633333333334,3.4228746666666665,0.6917333333333333,1.7698666666666667,1.8853333333333333,1.5547333333333333,0.0005333333333333334,60.207481333333334
2024-10-22,34.217106666666666,0.014133333333333335,8.615866666666665,7.992633333333334,3.349274666666667,0.6917333333333333,1.8263999999999998,1.8853333333333333,1.5555333333333332,0.0005333333333333334,60.148548000000005
2024-10-23,34.21817333333333,0.014133333333333335,8.637733333333333,7.992633333333334,3.3962079999999997,0.6917333333333333,1.8263999999999998,1.8853333333333333,1.5371333333333335,0.0005333333333333334,60.20001466666667
2024-10-24,34.205106666666666,0.014133333333333335,8.640133333333333,7.992633333333334,3.401008,0.6917333333333333,1.8263999999999998,1.8853333333333333,1.5382,0.0005333333333333334,60.195214666666665
2024-10-25,34.20297333333333,0.014133333333333335,8.664666666666667,7.992633333333334,3.360208,0.6917333333333333,1.8261333333333334,1.8853333333333333,1.5382,0.0005333333333333334,60.176548
2024-10-28,34.19177333333333,0.014133333333333335,8.679066666666667,7.992633333333334,3.399408,0.6917333333333333,1.8168,1.8853333333333333,1.4958,0.0005333333333333334,60.167214666666666
2024-10-29,34.19444,0.014133333333333335,8.565466666666667,7.992633333333334,3.458874666666667,0.6917333333333333,1.818933333333333,1.8853333333333333,1.4949999999999999,0.0005333333333333334,60.11708133333333
2024-10-30,34.186440000000005,0.014133333333333335,8.575333333333333,7.992633333333334,3.4759413333333335,0.6917333333333333,1.8290666666666666,1.8853333333333333,1.4960666666666667,0.0005333333333333334,60.14721466666667
2024-10-31,34.18537333333334,0.014133333333333335,8.553466666666667,7.992633333333334,3.456741333333333,0.6917333333333333,1.8533333333333333,1.8853333333333333,1.4952666666666665,0.0005333333333333334,60.128548
2024-11-01,34.23044,0.014133333333333335,8.611066666666666,7.992633333333334,3.479674666666667,0.6917333333333333,1.8834666666666666,1.8853333333333333,1.4966,0.0005333333333333334,60.28561466666667
2024-11-04,34.22830666666667,0.014133333333333335,8.7076,7.992633333333334,3.4543413333333337,0.6917333333333333,1.8826666666666665,1.8853333333333333,1.4966,0.0005333333333333334,60.353881333333334
2024-11-05,34.24964,0.014133333333333335,8.700666666666667,7.992633333333334,3.4714080000000003,0.6917333333333333,1.8418666666666668,1.8853333333333333,1.4448666666666667,0.0005333333333333334,60.29281466666667
2024-11-06,34.22590666666667,0.014133333333333335,8.5884,7.992633333333334,3.447141333333333,0.6917333333333333,1.8549333333333333,1.8853333333333333,1.4960666666666667,0.0005333333333333334,60.19681466666667
