date,FUNDERSTONE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-26,0.0,30.887461779544346,0.0,15.628047448443706,0.0,14.14748901095566,24.481339573706233,6.370774537651529,0.0,8.484887649698527
2024-04-29,0.0,28.08739034238784,0.0,14.258096753938995,9.067525309202349,12.864962781710842,22.09291193444068,5.793238450589308,0.0,7.835874427729986
2024-04-30,0.0,2.6433034627777707,0.0,1.3418290579110943,0.853344534912815,1.2142242739857505,2.0612478732004305,0.5452014968450141,0.0,0.7471422561038499
2024-05-02,0.0,28.157162605159026,0.0,14.293515483169653,9.127365078525704,12.93423581635216,21.721335996700926,5.807629511864254,0.0,7.95875550822828
2024-05-06,0.0,28.155661706949093,0.0,14.29275357714584,9.126878550600292,12.933546365797225,21.725508587111612,5.807319940162711,0.0,7.958331272233229
2024-05-09,0.0,28.1439601901278,0.0,14.28681349666944,9.123085412154555,12.928171172987565,21.716479447365963,5.80490641308337,0.0,7.996583867611309
2024-05-10,5.846805663350307,26.46459535272015,0.0,13.434311856430348,8.578706129838302,12.15674043142767,20.42565602908711,5.513637672548858,0.0,7.579546864597253
2024-05-13,5.102833938806648,26.582330787870394,0.0,13.745706703474466,8.616870994472016,12.210823220362341,20.390711284168383,5.694176305016149,0.0,7.6565467658295985
2024-05-14,4.653827052907815,26.682401019936954,0.0,13.7974529581845,8.649309544988355,12.271771103879768,20.543245623297967,5.715612256167988,0.0,7.686380440636655
2024-05-16,4.648613929893861,26.652511933547785,0.0,13.86777686373798,8.639620763232784,12.258024513893439,20.546471940263213,5.709209742827307,0.0,7.67777031260363
2024-05-17,4.649578392170443,26.658041612442123,0.0,13.870654054196649,8.641413252012404,12.240829795846311,20.578997430233688,5.681122219796177,0.0,7.679363243302208
2024-05-20,4.646342342747994,26.639487943079583,0.0,13.940685798955284,8.635398934583021,12.232310328735522,20.564674700916807,5.677168228546306,0.0,7.663931722435481
2024-05-21,4.679857670777894,26.831645797817604,0.0,14.041243748208206,8.69768841017737,12.32054530218103,19.991686146012775,5.718119183388803,0.0,7.719213741436317
2024-05-22,4.67814666981206,26.821835890101465,0.0,14.036110134473603,8.69450845165785,12.316040792344488,19.866569450392724,5.868365924019934,0.0,7.718422687197875
2024-05-24,4.677511327890876,26.818193200389732,0.0,14.054893052589781,8.69332764522032,12.314368143415184,19.858794137912938,5.8655380490243525,0.0,7.717374443556811
2024-05-27,4.677857990511351,26.820180766956554,0.0,14.055934697540383,8.69397193051027,12.319040247052358,19.8490952096133,5.865972759417985,0.0,7.717946398397803
2024-05-30,4.680139321646304,26.83326062392375,0.0,14.19690355655796,8.69821186872381,12.325048084426934,19.85572731331799,5.6889988898818515,0.0,7.721710341521404
2024-05-31,0.46103336633492975,2.6433034627777707,0.0,1.424237375067045,0.8568475473336008,1.2141216357218214,1.9584594801676594,0.547103132159155,0.0,0.7706624823576972
2024-06-03,4.668470961487511,26.766360874220446,0.0,14.413865289909802,8.6765257902021,12.294319704321156,19.836628159156934,5.540022202142221,0.0,7.80380701855983
2024-06-05,4.6684236478653585,26.766089604784426,0.0,14.413719209494671,8.676437856087007,12.294195104896225,19.83744059207491,5.539966055596735,0.0,7.803727929200665
2024-06-06,4.1431443521132625,23.754436473418032,0.0,13.968624149901022,7.700186874930629,10.910883170579462,17.605381633909495,4.916622998566129,10.075048270938172,6.9256720756437975
2024-06-11,4.143330685612914,23.755504803870497,0.0,13.96925237387826,7.69603578924907,10.91137387591644,17.60617341717692,4.91684411844319,10.075501385491739,6.925983550360973
2024-06-12,4.143740678314242,23.757855469150428,0.0,13.970634665553938,7.696797330806376,10.912453583038568,17.598020346592723,4.917330652189852,10.076498380987324,6.926668893366547
2024-06-13,4.1439270654572296,23.75892410716332,0.0,13.96676502967117,7.69714353588435,10.912944429644142,17.598811912713593,4.91755183572486,10.076951625987519,6.926980457753819
2024-06-14,4.143740678314242,23.757855469150428,0.0,13.966136827149855,7.696797330806376,10.912453583038568,17.60071904963517,4.919129787551485,10.076498380987324,6.926668893366547
2024-06-18,4.143903505196599,23.758789026010728,0.0,13.966685621752289,7.697099773842947,10.906254109077398,17.6014106639114,4.922021892172564,10.076894333568296,6.926941074467775
2024-06-19,4.143871986311169,23.758608314623906,0.0,13.966579389943703,7.697041229041984,10.906171155173352,17.601276786072436,4.921984454851953,10.076817687845827,6.927648996135667
2024-06-21,4.143760154986165,23.75796713732479,0.0,13.966202471669176,7.696833507779817,10.905876828617167,17.60080177764765,4.92455034021045,10.076545743182097,6.927462038582694
2024-06-24,4.143536510443237,23.756684886542264,0.0,13.965448696148538,7.696418098888507,10.923278690317737,17.587258510698575,4.924284555326969,10.076001897886343,6.927088153747827
2024-06-28,4.143339406431243,23.755554804089513,0.0,13.964784373302496,7.696051987746142,10.927515983533587,17.586421901873315,4.924050311887916,10.075522592251188,6.926758638884596
2024-07-02,4.1433021382336195,23.755341129412095,0.0,13.964658763910471,7.695982763876633,10.927417693534805,17.587163189326304,4.924006021410566,10.075431965698472,6.926696334597033
2024-07-03,4.143227603849639,23.754913791588717,0.0,13.964407551905229,7.695844319873444,10.927221118841693,17.588645724226943,4.923917442846107,10.07525071748392,6.926571729384308
2024-07-04,4.143264870706425,23.755127458578528,0.0,13.963633692390673,7.695913541252413,10.927319405304189,17.588803927831457,4.92396173172997,10.075341340776065,6.9266340314302814
2024-07-05,4.142335542264094,23.74979921713432,0.0,13.960449961528646,7.694187358744949,10.92486842303811,17.60734034999194,4.922857294087425,10.07308145598319,6.925080397227329
2024-07-08,4.141702380968009,23.746169029888343,0.0,13.95831608886155,7.693011292346975,10.937584545865086,17.605548170640798,4.922104829041326,10.071541772573873,6.924021889814043
2024-07-09,4.141665142213621,23.74595552402172,0.0,13.958190587254556,7.69294212316685,10.937486204171979,17.606288993247613,4.92206057355507,10.071451217619444,6.923959634749142
2024-07-10,4.141663001005604,23.745943247551118,0.0,13.95823507018736,7.69293814597681,10.93748054957839,17.606279890935895,4.922058028888807,10.071446010759072,6.923956055116946
2024-07-15,4.142036237692777,23.748083174722733,0.0,13.950500976063326,7.693631415020559,10.93844642661479,17.607866526443985,4.922501592894939,10.072353625198776,6.924580025348112
2024-07-16,4.141626582189168,23.745734442742997,0.0,13.9491212441694,7.6928704997916615,10.937364592820382,17.58274824694365,4.955281770853266,10.071357449680244,6.923895170809237
2024-07-17,4.141365934510515,23.744240036997436,0.0,13.948243375052186,7.692386359370464,10.936676264542804,17.581641700415624,4.961263281905258,10.070723622393297,6.92345942481242
2024-07-18,4.141446843485598,23.74470392310552,0.0,13.948515878881482,7.6925366438674425,10.925046486736536,17.581985189166133,4.971249975854359,10.07092037195359,6.923594686949344
2024-07-19,4.141409609326211,23.744490443584017,0.0,13.948390473127631,7.692467483222308,10.924948263835802,17.582726177911322,4.971205281253426,10.070829828173004,6.923532439566279
2024-07-22,4.140665066711571,23.7402216591203,0.0,13.977344331296857,7.691084531427321,10.922984176649921,17.56608165550915,4.970311557973874,10.069019294398473,6.922287726912528
2024-07-23,4.139846378976773,23.73552776865088,0.0,13.976378190705008,7.689563858667818,10.933406607957005,17.563507231463102,4.973822444771618,10.067028458997646,6.92091905981015
2024-07-29,4.137243615910767,23.720605003559374,0.0,13.967591101131827,7.6847293525115825,10.926532665230695,17.553363035003688,5.032668201350917,10.060699216929494,6.916567808371653
2024-07-30,4.136983519595016,23.719113759015524,0.0,13.969407302127712,7.684246236220233,10.925845746317043,17.554953809083564,5.032351812329846,10.06096483117787,6.9161329841331955
2024-07-31,0.46103336633492975,2.6433034627777707,0.0,1.5567775031489992,0.8563471169877743,1.2195988958999275,1.9624629229342716,0.5608149236348021,1.1212131889636692,0.7707471051291764
2024-08-01,4.133011828237444,23.696342336630167,0.0,13.955996039068655,7.67686901215799,10.933301210997035,17.62602963674925,5.017650902883748,10.051305849729294,6.909493183546417
2024-08-02,4.1323444424673,23.692515925688905,0.0,13.953742468657598,7.675629375459405,10.93153573585393,17.623183440838723,5.032988354320294,10.049682796427186,6.908377460286662
2024-08-06,4.130831276606154,23.683840292095788,0.0,13.985250553520453,7.672818743263695,10.92753286849481,17.616730251875733,5.031145394164543,10.046002842557266,6.905847777421557
2024-08-07,4.131942891346227,23.69021365963547,0.0,13.989014011676431,7.674883513727991,10.93047348886777,17.62147094828974,5.005589090467128,10.048706241483735,6.907706154505503
2024-08-09,4.131127648717011,23.68553952144469,0.0,13.986253944351468,7.673369240085012,10.928316879209804,17.617994188159145,5.024331724464541,10.046723606701033,6.906343246867295
2024-08-20,4.135504082390095,23.710631506379844,0.0,14.001070700919465,7.681498253367559,10.93720077988138,17.533413684307575,5.0296544005988695,10.057366903939787,6.9136596882154215
2024-08-21,4.135689729282028,23.711695900213638,0.0,14.001699222910396,7.681843083465104,10.937691761703858,17.38067357474133,5.178918289263268,10.057818389144384,6.913970049275991
2024-08-23,4.134798776177857,23.706587681161835,0.0,13.99868283188425,7.680188181286995,10.9802167747296,17.32307166146671,5.208321893270893,10.055651629764068,6.9124805702577925
2024-08-27,4.131905827882763,23.690001158787442,0.0,13.988888530438343,7.674814670142255,10.972534369583013,17.310951422165694,5.274643723766692,10.048616104745056,6.907644192488744
2024-08-28,4.132091151849555,23.691063701151887,0.0,13.989515959141091,7.67515890042201,10.973026508968523,17.311727851813444,5.274880301737976,10.049066804609687,6.903468820305826
2024-08-29,4.13262425478654,23.694120210598385,0.0,14.02313885026415,7.6761491132709745,10.969197432491216,17.28345807951377,5.275560841948191,10.050363287874609,6.895387929252161
2024-09-02,4.130664345214812,23.68288320231227,0.0,14.063913637112812,7.672508676300764,10.963995257380034,17.275261347163045,5.273058891237721,10.045596872639921,6.89211777063862
2024-09-03,4.13685944659613,23.718402394911443,0.0,14.085006459845054,7.684015776642572,10.980438874311155,17.086530850362756,5.345628652578522,10.06066309101565,6.9024544537367145
2024-09-10,4.134668636356211,23.705841533341914,0.0,14.077547280537683,7.679946452880312,10.974623821072052,17.077482114906577,5.4262743336634705,10.055335135351529,6.868280691890254
2024-09-11,4.132072377775,23.69095606127177,0.0,14.068707647632609,7.675124028489101,10.967732588962061,17.11878675711407,5.433631459792846,10.04902114687309,6.863967932089457
2024-09-13,4.187135416164829,24.006656248449037,0.0,14.256183983590217,7.777400951638006,11.1138860503205,16.014330927362565,5.506038772713117,10.182932072578714,6.955435577183013
2024-09-17,4.185423390808181,23.996840467457805,0.0,14.250354951079172,7.774220947574458,11.109341832654264,16.007783028168387,5.5446752249871025,10.178768501024283,6.952591656246349
2024-09-19,4.186564585446064,24.003383429330615,0.0,14.254240442973215,7.776340661264255,11.112370898090676,16.053046595112384,5.546187032287043,10.113379010432128,6.9544873450636215
2024-09-20,4.186184118093645,24.001202045631388,0.0,14.252945043604257,7.775633961610513,11.111361026094578,16.051587723521692,5.554770822507471,10.112459924996424,6.9538553339400355
2024-09-23,4.18595157245633,23.999868761029326,0.0,14.204093211002231,7.775202019368099,11.110743781735906,16.050696045900306,5.608077396061066,10.111898170335916,6.953469042110816
2024-09-24,4.1883874884247785,24.01383491963,0.0,14.235090450875074,7.7797266151330176,11.117209417501346,15.979112222635097,5.611340884671696,10.117782551413452,6.95751544971554
2024-09-25,4.186788598919086,24.00466779534875,0.0,14.229656298281174,7.776756755425322,11.112965495581669,16.01118664652673,5.609198792021922,10.113920154157459,6.954859463737885
2024-09-26,4.184858596565647,23.99360225806547,0.0,14.268521491018355,7.7731718696625265,11.126012582996207,15.995629453406357,5.613881046983189,10.092669249718005,6.951653451584244
2024-09-27,4.187985062401207,24.011527637382567,0.0,14.276297009673625,7.778979128312646,11.13432471527597,15.926663254905094,5.618075121142038,10.10020938156971,6.965938689337143
2024-09-30,0.46103336633492975,2.6433034627777707,0.0,1.5716028522301795,0.8563471169877743,1.225219129027836,1.7334659966840475,0.6376810247537585,1.1118792121963472,0.7668437484317294
2024-10-02,4.205458402935201,24.111709847418634,0.0,14.306646444712634,7.81143501086489,11.185344784495785,15.333951879989227,5.816804638809596,10.14235002805225,7.086298962721781
2024-10-03,4.213309330430999,24.156722606474744,0.0,14.329757755675459,7.826017727903688,11.199670158881265,15.154947770902982,5.827663695564181,10.161284195764306,7.130626758402375
2024-10-04,4.201851062670054,24.091027407251488,0.0,14.290787390948589,7.80473455128512,11.169212195923771,15.251472886916096,5.98512987703551,10.13365016607909,7.072134461890283
2024-10-07,4.200624906434495,24.08399732383448,0.0,14.247404729472771,7.802457025548437,11.165952870694,15.269820221500648,5.983383336234825,10.129781114955252,7.116578471325095
2024-10-08,4.217269445501004,24.179427657002346,0.0,14.37179275216664,7.833373449573246,11.210196796993245,14.694947409593887,6.141674793941756,10.16991931849844,7.181398376729437
2024-10-09,4.257404949391334,24.40954183996707,0.0,14.412340679256323,7.885741366038293,11.085281185378797,14.828328653004583,5.7213668031042095,10.266705839171758,7.133288684687636
2024-10-10,4.249262116534584,24.36285546136897,0.0,14.314596068221633,7.870658874553806,11.064079163739883,14.878377982711225,5.89491903682424,10.24706944784146,7.1181818482042
2024-10-14,4.262237085868611,24.437246565949355,0.0,13.815158680109239,7.894691648888566,11.07010416772497,14.97007318339196,6.1322132005620515,10.278358506554039,7.13991696095121
2024-10-15,4.268635656688108,24.473932336739573,0.0,13.684849282805262,7.906543346153598,11.086722869141473,14.993473291481074,6.141419023620122,10.293788620714139,7.150635572656655
2024-10-17,4.269268656863879,24.477561600213182,0.0,13.686878622551754,7.907715815235145,11.07353783191206,14.99569668836763,6.14232974068152,10.29531509674309,7.151695947431737
2024-10-18,4.27108957856587,24.488001730997173,0.0,13.69271632833217,7.911088601653256,11.078260899719828,15.002092629155387,6.144949557428729,10.299706238223107,7.112094435924482
2024-10-21,4.271110508398488,24.488121730769585,0.0,13.692783427430788,7.911127368754066,11.077825152100573,15.002166144655792,6.144979669830569,10.299756710385683,7.112129287674455
2024-10-22,4.27666206860196,24.519951223776378,0.0,13.710581213603964,7.921410197957059,11.092224033406616,15.021665857522217,6.152966872343614,10.313144263656989,6.991394269131207
2024-10-23,4.275471233978088,24.51312365441866,0.0,13.729967637526036,7.9192044848606535,11.089135408628032,15.02212390725549,6.151253581493512,10.310272573288861,6.989447518550669
2024-10-24,4.275504806427338,24.513316139774027,0.0,13.730075449885534,7.91926666913839,11.088437250383972,15.022241866063982,6.151301883221529,10.310353533043653,6.989502402061574
2024-10-28,4.278880614670019,24.532671106830943,0.0,13.753920973167274,7.925519480656101,11.097192342370308,14.942141344748997,6.156158763646356,10.318494273849153,6.995021100060848
2024-10-29,4.2790793576464505,24.53381058617488,0.0,13.754559807347983,7.92588760060924,11.093063036087154,14.94283536870352,6.156444701354428,10.31897354131393,6.995346000762416
2024-10-30,4.2790793576464505,24.53381058617488,0.0,13.754559807347983,7.92588760060924,11.093063036087154,14.824858915140831,6.254913237398877,10.33848145883217,6.995346000762416
2024-10-31,0.46103336633492975,2.6433034627777707,0.0,1.4799067480278265,0.853945051327807,1.1951804972613906,1.5972488565500635,0.6739121817916,1.1157825688937941,0.7536873345538806
2024-11-01,4.279269313563293,24.534899685510048,0.0,13.73586738434341,7.926239444807519,11.0907685077437,14.825517016903367,6.25519090408357,10.356591206475288,6.995656536569804
2024-11-06,4.287255995994352,24.58069078625825,0.0,13.761503539180914,7.941032708021304,11.110976052786171,14.66797287508664,6.266865379241798,10.375920395402998,7.007782268027574
2024-11-08,4.248732612167978,24.35981958408111,0.0,14.445836522087157,7.8696781046865105,11.077724327194312,14.53617296634554,6.210554102140942,10.282686969566642,6.968794811729813
2024-11-11,4.248928564352423,24.360943062608914,0.0,14.446502766231239,7.870041055419411,11.078235233499493,14.532231361842054,6.210840533826344,10.283161208629812,6.9691162135903095
2024-11-13,4.248889372469572,24.360718358613028,0.0,14.446369512486104,7.869968462594561,11.078133048468398,14.532097317341078,6.211705639863027,10.283066357317692,6.969051930846535
2024-11-14,4.247658586241921,24.353661729451126,0.0,14.44218479712243,7.867688749486808,11.073461063486182,14.527887768993464,6.277221572365818,10.243202544407403,6.967033188444851
2024-11-15,4.247345258802329,24.351865287877626,0.0,14.441119473087383,7.867108391456299,11.072644232488118,14.526816123100813,6.284135008933256,10.242446957214767,6.966519267039407
2024-11-18,4.242611811922843,24.324726391994908,0.0,14.513444633412004,7.8583409055569735,11.060304342487107,14.510626736965024,6.300157457274665,10.231032279190309,6.9587554411961685
2024-11-19,4.243393471892615,24.329207986290864,0.0,14.516118594452124,7.859788728451688,11.043918068441531,14.513300178835125,6.30131820002133,10.232917247397772,6.960037524216944
2024-11-20,4.243002605907733,24.32696698273936,0.0,14.514781490780578,7.859064750323652,11.04290079489823,14.511963334772501,6.30073777518903,10.231974676480272,6.968607588908643
2024-11-22,4.242142954152955,24.322038227846303,0.0,14.511840729593823,7.857472467822076,11.040663452636656,14.512706864167143,6.316037955112909,10.229901631563159,6.9671957171049765
2024-11-25,4.242022747898775,24.321349033460116,0.0,14.511429519025432,7.857249816831081,11.043184223090716,14.512295629055785,6.31585898253418,10.229611754920846,6.96699829318307
2024-11-27,4.242061813207502,24.32157301175187,0.0,14.5106422442754,7.85732217521011,11.043285921131165,14.513350186857016,6.31499623376804,10.229705960672469,6.967062453126428
2024-11-28,4.242257150544352,24.32269296509279,0.0,14.51131042647943,7.85768398709689,11.0391896659637,14.514018493755668,6.315287025039086,10.230177015458349,6.967383270569734
2024-11-29,4.240109428770692,24.310379148315214,0.0,14.503963805032097,7.853705888082441,11.033600870384417,14.506670501298787,6.312089793242602,10.22499779761634,7.01448276725741
2024-12-02,4.240499761873034,24.312617096620908,0.0,14.505299001041394,7.854428879183419,11.025410862282072,14.508005946479283,6.312670867300393,10.225939083490873,7.015128501728622
2024-12-03,4.241866493858679,24.320453161544073,0.0,14.509974123602259,7.856960396641497,11.028964401375706,14.480451495506278,6.314705469275086,10.229234949264605,7.017389508931814
2024-12-04,4.2419446194398045,24.32090108925213,0.0,14.510241364488351,7.857105104071057,11.02916752994053,14.480718192652372,6.314821771859133,10.22942334862277,7.015676979673849
2024-12-10,4.24221808163782,24.322468966173272,0.0,14.511176785115746,7.85761162205386,11.027115700208597,14.477967925184023,6.315228864642453,10.230082801030644,7.016129253953585
2024-12-12,4.242100879235751,24.321796994168945,0.0,14.508934034256567,7.857394534921866,11.026811047212666,14.482172537185848,6.315054389879885,10.229800168159212,7.015935414979261
2024-12-13,4.24761640184256,24.353419868065274,0.0,14.52779835548437,7.8510124873284255,10.995964170159215,14.432765321316745,6.323265138808817,10.24310081698791,7.025057440006682
2024-12-16,4.248752578868542,24.359934061801365,0.0,14.530761970303828,7.853112521600574,10.998905434314624,14.436625880940813,6.299130308234159,10.245840700895043,7.026936543041053
2024-12-17,4.2487133902321705,24.359709376418945,0.0,14.529705588624514,7.853040087923797,10.99880398521926,14.438337436381454,6.299072207809969,10.245746197739564,7.026871729650326
2024-12-18,4.2478905958300075,24.354991940651374,0.0,14.526891804938638,7.851519289312349,10.996673986436491,14.431852636157123,6.3209067879925405,10.243762034101493,7.025510924579981
2024-12-20,4.247773079786555,24.354318170405502,0.0,14.529256381254843,7.851302080450408,10.99636976823951,14.431453385238758,6.320731922858893,10.243478644885794,7.025316566879737
2024-12-23,4.2478905958300075,24.354991940651374,0.0,14.526891804938638,7.851519289312349,10.996673986436491,14.431852636157123,6.3209067879925405,10.243762034101493,7.025510924579981
2024-12-27,4.248243182977047,24.357013475088475,0.0,14.528097578774215,7.852170988014021,10.997586742031375,14.443195317730154,6.302986357337933,10.24461229583707,7.026094062209707
2024-12-30,4.250673708033548,24.370948725262,0.0,14.536409462926706,7.856663409354393,11.003878733564408,14.39424615249222,6.306592451813335,10.250473492055534,7.030113864497856
2025-01-02,4.247028962477191,24.350051824400673,0.0,14.520257237777262,7.849926703360017,10.996287425022167,14.377293834843794,6.393383917088076,10.2416842105729,7.024085884457916
2025-01-03,4.255464483808588,24.39841631246989,0.0,14.172178291951171,8.041044519396886,11.037528698122626,13.975349263449976,7.115577771439435,10.175187161347973,6.829253498013453
2025-01-06,4.2560149357711285,24.401572291374947,0.0,14.188794550726783,8.042084642925921,11.033412773967271,13.977156999939977,7.148836132523851,10.121990798569419,6.830136874200702
2025-01-07,4.247701496116854,24.353907750301858,0.0,14.154624069709396,8.026375725926687,10.995103251728485,13.95077701167283,7.352496272677714,10.102219119908762,6.816795301957414
2025-01-08,58.63634056369759,10.552866915175102,0.0,6.1333838320105345,3.47793363247204,4.764322117162556,6.041458069549239,3.0624645244591675,4.3774237388664305,2.953806606607346
2025-01-09,58.61877366644763,10.549705375300528,0.0,6.131546327784731,3.476891676200955,4.762894770975988,6.039648105419018,3.0915061001951685,4.376112303802426,2.952921673873555
2025-01-10,58.60285544179858,10.54684054941555,0.0,6.130280621026377,3.4759475086703087,4.761601382796707,6.038008008410332,3.092663314456549,4.389300392756674,2.9625027806689133
2025-01-13,58.56870726805864,10.540694853258362,0.0,6.09996790672685,3.4739220568635294,4.758826774118098,6.03448963127734,3.1710829126218587,4.39153208143047,2.9607765156448504
2025-01-14,58.53393660036153,10.53443712596447,0.0,6.09834089986545,3.524112443185992,4.753144238065364,6.030907116936868,3.1692003259072483,4.388924946839198,2.96699630287388
2025-01-15,58.53440355977683,10.534521165324993,0.0,6.101181704409137,3.52414055709019,4.749592243726625,6.030955229006969,3.1692256084701014,4.388959959858072,2.9670199723370883
2025-01-17,58.60289370539671,10.546847435770577,0.0,6.046821322539662,3.5282640961588596,4.75554900965442,5.982103519428567,3.172933867378124,4.394095409926569,2.9704916337465175
2025-01-20,58.629585080205494,10.551651121052306,0.0,6.008024524360326,3.529871085395405,4.757714980189533,5.984828138591312,3.1743790172972295,4.392101473930862,2.971844578977538
2025-01-22,58.60802932085486,10.547771699903304,0.0,6.006237958777142,3.5285732926248867,4.7555663772701156,5.966652518663615,3.2259302081696637,4.390486673445984,2.970751950290429
2025-01-23,58.59235087338644,10.544950027063896,0.0,6.00423193408146,3.527629351126632,4.754294198381103,5.986217884740034,3.2250672278256447,4.3893121583587495,2.975946345036051
2025-01-24,58.56242132743695,10.599424084718313,0.0,6.001164913678903,3.525827403548433,4.7390954138617865,5.983160066090086,3.2234198319395517,4.387070054774033,2.9784169039519437
2025-01-27,58.54419799914597,10.596125778732791,0.0,5.999696430050627,3.5247302441616495,4.7376207123455,5.9816971851715515,3.2467524786527457,4.38570489575172,2.983474275987436
2025-01-28,58.54388269523192,10.59606871073893,0.0,6.000202691382268,3.524711260875859,4.737595196745235,5.9816649692970545,3.24673499248333,4.385681275479058,2.9834582077663505
2025-02-03,58.5312733230279,10.593786494935639,0.0,5.998511490290989,3.5239520970801905,4.734580508627604,5.98037661880636,3.2599957261180985,4.38473667315641,2.9927870679568143
2025-02-04,58.50933662735049,10.589816093179158,0.0,5.989485290003475,3.5226313695383724,4.732806054632648,5.975344299205807,3.3058215168174874,4.383093335696557,2.9916654135760066
2025-02-05,58.50980319434997,10.589900538825008,0.0,5.988735628388815,3.522659459816662,4.73284379512412,5.97539194798498,3.305847878203804,4.383128287497826,2.991689269808805
2025-02-07,72.2088773627378,8.288355275196732,5.717408810252939,2.8384750636945335,2.291712235787443,2.1839512369598966,2.471081659517626,1.3157574254445101,1.436659279043659,1.2477216513648592
2025-02-10,72.20833785382669,8.288293348717708,5.717366092610535,2.8383293309514106,2.2916951132504635,2.1839349195596434,2.471063196821292,1.315747594757733,1.4362749698416324,1.2489575796628856
2025-02-11,72.26980376982762,8.295348594107715,5.722232887144794,2.7208503179743833,2.2936458732806404,2.1857939508613873,2.504573668761053,1.3137518221864017,1.442108919839902,1.251890196016106
2025-02-12,72.27107829166385,8.295494887613037,5.72233380219349,2.7308365582091456,2.2936863231171922,2.185832498663852,2.504506914833213,1.3091635602672342,1.4448762840908218,1.2421908793481609
2025-02-13,72.26018100487336,8.294244063784248,5.721470968622614,2.728555576035321,2.2933404730446414,2.1855029111694213,2.504752348843665,1.3269106437179972,1.4430384324603218,1.242003577448414
