date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,KGI ASIA LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-23,32.40984577694865,24.811604692715928,5.1564776660686125,10.16876848985409,9.654696161428944,6.402524431454371,4.501643360972758,2.4584897768420757,1.583666421349822,2.852283222364748
2024-04-24,32.4439613745907,24.76720578087901,5.138866692720852,10.182054786358014,9.667996650062479,6.392714329136839,4.509925650715511,2.4606731851238797,1.5857356061934293,2.850865944219284
2024-04-25,32.43780494309442,24.784353274259132,5.141947585217921,10.178313846686034,9.664119088164243,6.383980053877979,4.516686758855423,2.4583150922028585,1.5850996121824865,2.8493797454595056
2024-04-26,32.44295595447116,24.774219677120332,5.136481436245354,10.177671458458263,9.663509152527798,6.3833757588075875,4.527370491153063,2.4591882641343084,1.584999571120082,2.850228235962053
2024-04-29,32.44012821966075,25.00025291115733,5.095399587593344,10.173667174690443,9.659707159803077,6.212866870761902,4.516337970820246,2.4609618458442206,1.5922566921213073,2.848421567547379
2024-04-30,32.423573024188286,25.01530435925689,5.0673719140750615,10.174493296775541,9.660491547308906,6.237119276783913,4.517047374312784,2.458763006028276,1.5968406683721692,2.8489955328981758
2024-05-02,32.37846286568053,24.984596716286905,5.085287460876744,10.15894202303386,9.64504161489036,6.358876714914017,4.508090397935274,2.4550048929255057,1.594742110430803,2.8309552030259963
2024-05-03,32.37893615806628,24.982629262417547,5.093308113351295,10.15651474154645,9.642737119904163,6.353988071113233,4.511460087776376,2.454760379615918,1.594361077839706,2.8313049883690344
2024-05-06,32.37252132579343,25.01564116407911,5.092299040134633,10.154502558742614,9.640826725412714,6.332869610935819,4.511934267058174,2.4546160433113817,1.5940452070882154,2.8307440574439102
2024-05-07,32.36958046636126,25.027218156893703,5.091836433731109,10.153580079942516,9.63858305716219,6.3172479119922755,4.514944018438671,2.4564448363726052,1.599736175163961,2.830828863941702
2024-05-08,32.38594784292837,25.048579990364917,5.062259889416123,10.153243760912153,9.633476466132871,6.345349568408405,4.511032995215988,2.4478146668766185,1.5808758175689492,2.8314190021756076
2024-05-09,32.38354262568539,25.062621297974502,5.086880081338143,10.145740805742738,9.629774598795697,6.343052433869832,4.510774766826414,2.437463315357948,1.5797075957999327,2.8204424786093996
2024-05-10,32.37414339649568,25.129444422204948,5.0860826400514245,10.137340789985023,9.621801769613294,6.319364302832059,4.502943138862739,2.4327139211667435,1.578399700304535,2.8177659184835506
2024-05-13,32.389004157428865,25.07892280142288,5.088461635292186,10.138679564829927,9.623072460461975,6.34683287089807,4.51207435570735,2.429962039468399,1.5786081496264772,2.8143819648638755
2024-05-14,32.45363278480736,25.095082473753,5.09616871747729,10.125497963017645,9.60817409093433,6.331505045293989,4.507572143175509,2.4056596745724566,1.5748506651886411,2.801856441779773
2024-05-16,32.13982428047811,25.12545497330503,5.302609124345004,10.120497872319568,9.631005284086125,6.447297086352635,4.4909922353590535,2.3865674725616737,1.5636119786253722,2.7921396925674307
2024-05-17,32.0620086921018,25.082211580405577,5.3560474446859825,10.1158427883414,9.626916065496339,6.518266810031566,4.513117331571916,2.384788301918105,1.5543748832666155,2.786426102180697
2024-05-20,32.14360744995118,25.162725053196468,5.187442935933896,10.1179333049453,9.601983455713667,6.504384308550823,4.555966667356475,2.385621922634121,1.5533329631830506,2.7870019385350204
2024-05-21,31.93615372841318,25.116492816070952,5.367515198864651,10.107282695141212,9.591875958851425,6.591227642539188,4.581809289117735,2.3701744729419736,1.551697852257917,2.7857703458017666
2024-05-22,31.927114192316765,25.095165295270082,5.421386420499114,10.101729812013222,9.583203835808838,6.602781170212996,4.570786065833129,2.363768710556056,1.5508453583598603,2.7832191391299386
2024-05-23,31.95584258825824,25.123973996943143,5.6208940686783535,10.10134646202169,9.582840163331186,6.367324712910947,4.548838066595823,2.3629985535664595,1.5541887777153884,2.781752609978771
2024-05-24,31.8212373372137,25.1520811315382,5.816843655310249,10.069870176356968,9.550067126307967,6.431053009796477,4.48698875492396,2.3519490968164307,1.5479112626547418,2.7719984490813054
2024-05-27,31.771481710101597,25.09724366029942,5.961303674393342,10.06302486910325,9.543575171334535,6.400249342631834,4.498170083417929,2.34967259590429,1.5468590218602933,2.768419870953515
2024-05-28,31.803150091104143,25.052042565820837,5.999775896305653,10.064468174903146,9.543588398998166,6.391908052363485,4.480176081629052,2.3510262829495936,1.5470808826453866,2.766783573280539
2024-05-29,31.854027226305448,25.048784463224433,6.036396348467776,10.076381246517679,9.553867032778125,6.271606121782636,4.489889993776296,2.353809136846064,1.5489121254918181,2.766326304809729
2024-05-30,31.871351605957727,24.99844165786473,6.089345411636586,10.075851350277654,9.553364614489803,6.267883539857609,4.487618217055779,2.3479176441275293,1.5488306713773552,2.7593952873552277
2024-05-31,31.89316774882932,25.0542356059227,6.108191431499911,10.077277325297725,9.554716645084966,6.186753170230586,4.486556697255254,2.3299263745594767,1.5490498681251954,2.760125133194864
2024-06-03,31.876590540434123,25.05597056382054,6.142354478578351,10.076542192168143,9.556394735080334,6.170015431753758,4.485890104473534,2.329756407413378,1.546561763047033,2.75992378323081
2024-06-04,31.89897594893678,25.05475842171502,6.129708249634042,10.07471778170523,9.554664500024506,6.14059612313407,4.511199308408517,2.3306915486029247,1.5452640331883145,2.7594240846505893
2024-06-05,31.955270912069818,25.025400985081873,6.085862058662751,10.07513971894567,9.55506465701747,6.166732713033169,4.5079957096555345,2.321290071940426,1.549739040887884,2.757504132705406
2024-06-06,31.96163059576881,25.05543667165059,6.008988808588368,10.078214809818567,9.598703814927543,6.160130979599035,4.5046206271645115,2.3236953495477946,1.550232576661307,2.758345766273476
2024-06-07,31.961472205709086,25.03941720203749,6.003139873082745,10.070679994961946,9.55151334830942,6.240801037173561,4.506678467676082,2.3216189732045156,1.5480562613536444,2.75662263649151
2024-06-11,31.959442883409412,25.043614555039866,5.997121588481596,10.070254265222573,9.55043138864549,6.247985972459299,4.504792508366957,2.320842651397171,1.5486689958133726,2.756845191164261
2024-06-12,31.97295575921593,25.078401309212932,5.90457767067368,10.07087914447892,9.551024011861026,6.295069583372498,4.500663613897374,2.3209866642881964,1.548765093797092,2.75667714920235
2024-06-13,32.017461253904116,25.029618974157263,5.987084885877132,10.068772124173456,9.549025755180327,6.197505542566972,4.517691041639548,2.323213379357818,1.5535266434626414,2.7561003996807196
2024-06-14,32.08886834514818,24.968867475570175,6.01443402013303,10.08620822914398,9.565561814729618,6.113351404858301,4.519401067587681,2.3265572391187748,1.5562168874463034,2.7605335162639624
2024-06-17,32.0937389511104,25.01078087205753,5.979507732388941,10.088593377825633,9.568163549055047,6.082996494723361,4.52216832936948,2.3271074146461492,1.558283426550146,2.7686598522733092
2024-06-18,32.08991334086694,25.015049776480137,5.9406900722566185,10.084402044348503,9.564188429561584,6.11041095255843,4.538286528477262,2.3312340869006727,1.5576360334748225,2.7681887350750265
2024-06-19,32.07894064987739,24.981877163163006,6.057093109697044,10.078074467577053,9.558187266946437,6.052076978720463,4.539171798717445,2.3294319746720458,1.5566586764098775,2.7684879142192367
2024-06-20,32.01060774969741,24.90407549363069,6.075186524705298,10.069815784489476,9.55035461599874,6.198940010325342,4.53680837754964,2.3282012220045947,1.5577565578869996,2.768253663711812
2024-06-21,32.13869897498533,24.921984567697976,5.872729381495445,10.074999547781857,9.555270969857357,6.242589033474605,4.538465349526086,2.329399738868279,1.556183724513674,2.7696787117993895
2024-06-24,32.357016322586304,24.909950824741884,5.681401178005059,10.062395764813587,9.543317365201007,6.3010932011331455,4.510086538670404,2.3156433007218262,1.553559297037874,2.7655362070889162
2024-06-25,32.37401401947226,24.82378004535802,5.673604475577886,10.045591469368153,9.527379935558738,6.406753376005652,4.50627549178135,2.320232609191741,1.5509648384189123,2.7714037392672854
2024-06-26,32.42508311704654,24.77832008079255,5.681284719187782,10.05020214381932,9.531752763917266,6.369887865761299,4.512743133808022,2.3250200855140966,1.5530303461011037,2.772675744052018
2024-06-27,32.418268871732856,24.766518808661203,5.718286285683048,10.051593140705247,9.533072004885986,6.343861897662838,4.508967735890474,2.332111085037072,1.5583221971301504,2.7689979726111282
2024-06-28,32.81322507738758,24.948306793933046,5.816714250387376,10.183621989506825,9.65829001806348,5.246913544792128,4.574022955014868,2.372002097905684,1.5805054709595725,2.806397802049437
2024-07-02,32.74502065435272,24.91749115980817,5.886044766650387,10.18907422942313,9.663460998920192,5.223887888948601,4.599458856476748,2.3756736782545276,1.5882134540443231,2.8116743131212023
2024-07-03,32.4713332059815,24.776672821674094,5.850919030134973,10.057335958612516,9.538518573987478,6.160919359848162,4.50680271187337,2.3148175491294323,1.5595511733834058,2.7631296153750706
2024-07-04,32.489862728989884,24.781756170051366,5.83796144859297,10.054266939243448,9.530868168684139,6.238188170315002,4.472926621364551,2.3110642244518913,1.5279286447273723,2.755176883579379
2024-07-05,32.57599103633837,24.742885402806323,5.859915140922117,10.041994221298618,9.51585296571438,6.25371073716106,4.453941271565269,2.2845736354316046,1.5108683792016753,2.7602672095605842
2024-07-08,32.59590548527929,24.70398340763357,5.8776916419560985,10.032512580194965,9.506868106668689,6.303377015250519,4.437236606534476,2.2773492764680334,1.5094418187585252,2.7556340612558334
2024-07-09,32.600766737800036,24.72406902771232,5.892869016895264,10.037649788572157,9.511736155633296,6.2493152623933605,4.437818766379972,2.275811480721984,1.5119046913491894,2.758059072542419
2024-07-10,32.587326763089905,24.752500038681532,5.887907264578461,10.037257903877569,9.511364803384827,6.246223649857507,4.432913821377136,2.2757226296755895,1.511845664353758,2.7569374611237074
2024-07-11,32.6209405741878,24.698323002279142,5.8862172342722365,10.036681370122116,9.510818476596961,6.276651507057827,4.4289416578709115,2.2739021228159007,1.5107449504201527,2.756779104376951
2024-07-12,32.55861536598488,24.764987918122262,5.913847539771127,10.028518485474958,9.503083278949298,6.269501832871477,4.427027993284958,2.2696889634460584,1.5098539370663324,2.7548746850286507
2024-07-15,32.58571624719111,24.74169701797742,5.93332688262602,10.029480434869802,9.503994827870764,6.243625289269737,4.429816649747027,2.269231243786253,1.5106741957204273,2.7524372109414403
2024-07-16,32.5892939217667,24.746539425663183,5.937690779952305,10.02829508547677,9.502871583793093,6.2405236465167,4.41916283196291,2.273015160509274,1.5104956543939259,2.7521119099651306
2024-07-17,32.62599001694782,24.747835860133925,5.9613820322079345,10.022141160062906,9.497040087766527,6.1955229467489685,4.415776048199311,2.271620310672574,1.5095687293766744,2.753122807883358
2024-07-18,32.63058107622535,24.746199051580696,5.975835383967392,10.021478301036964,9.496411958643082,6.174393979335559,4.4141342062046105,2.280243669049274,1.5094688873128312,2.751253486644247
2024-07-19,32.65150758608663,24.713447366942038,6.000524600519478,10.020444196256605,9.495094623437843,6.173447107067764,4.409967191227484,2.282707664654906,1.511000184034308,2.74185947977294
2024-07-22,32.20258311302434,25.712476302351156,5.886005583031296,9.888702483728201,9.370259835497183,6.139674209907306,4.3519880619007205,2.2506983866993786,1.4911346223908655,2.70647740146955
2024-07-23,32.24528699337596,25.681942095177252,5.888325523606217,9.890362049661073,9.37183239408419,6.1041544176385445,4.351719338100924,2.2520752026390247,1.491384871220246,2.722917114496563
2024-07-24,32.2806524599471,25.613699561978258,5.893206578862179,9.900800417437855,9.381723501485578,6.101736978549253,4.3549786468109195,2.2544520609489713,1.4929588908268445,2.7257909031530447
2024-07-25,32.368101726149504,25.58436543286095,5.888373421835061,9.892680538646696,9.37402932985577,6.0818103361549705,4.34874215206521,2.2512706946287646,1.4877371683800549,2.7228891994230184
2024-07-26,32.40387358996171,25.538776242750565,5.898960903196828,9.886418786858883,9.364766883060383,6.131703540096435,4.335003887213832,2.2345323823034335,1.4867954781235562,2.719168306434374
2024-07-29,32.564119384113816,25.440730711460912,5.898083601192012,9.882717602584089,9.361260989908175,6.0892754852040225,4.3270582862954035,2.233030291446244,1.4862388656471779,2.7174847821481474
2024-07-30,32.61991145605756,25.430624509962247,5.88567514600072,9.88591032667436,9.364285251521196,6.051296932785472,4.326458903488001,2.2330859345271485,1.4840559611830386,2.718695577800259
2024-07-31,32.656433271358814,25.39707733722442,5.904844681231043,9.880354012531699,9.364067068476828,6.045164215980811,4.326690972807999,2.23203528398846,1.4830227626586276,2.7103103937412945
2024-08-01,32.69633309725706,25.375582583275953,5.903389579460104,9.871797718170974,9.355957873791109,6.056519015249365,4.3209485868363755,2.2301023622642884,1.4817384787873344,2.7076307049074364
2024-08-02,32.774747278200735,25.393710885874683,5.92725109988571,9.876753771083221,9.36791396656469,5.92346011013791,4.316813079825746,2.2276240718031843,1.480967927730548,2.710757808893576
2024-08-05,32.841272567064074,25.366036492615617,5.928124513803542,9.88154020990835,9.372453813174138,5.898192532560477,4.3052450383504395,2.21570991810664,1.4800197707433693,2.711405143673352
2024-08-06,32.88894643032652,25.35024212507777,5.92592084500428,9.875646813619259,9.366864038366883,5.930008255316853,4.278037366781761,2.19341115817398,1.485796540515204,2.7051264268174875
2024-08-07,32.986876023901075,25.38323951185494,5.94048002857028,9.882141296055076,9.37302393200463,5.772498620176992,4.277518795601843,2.1948536024523277,1.4841287609658358,2.7052394284170007
2024-08-08,32.98156854984594,25.402827897543425,5.934322011001628,9.874666546470898,9.365934273534943,5.803651563060265,4.270953924883802,2.1845369986632392,1.4813414814575443,2.7001967535383176
2024-08-09,33.004850202647,25.413929212889467,5.894400731912734,9.876950921344621,9.368100959855205,5.826588315628002,4.272941005150977,2.1600660884206264,1.4793530514891322,2.7028195106622364
2024-08-12,31.47813841903304,28.933042209811006,5.600466099949601,9.413137484892056,8.928182696230433,5.548530393706673,4.055783536850048,2.047522916002168,1.4098838572001366,2.585312386324836
2024-08-13,31.455607328607844,28.965762197459977,5.573473225744361,9.412278692579164,8.929174515257966,5.573813017480118,4.0422678700298675,2.039815021251505,1.4097230651328543,2.5980850664563437
2024-08-14,31.449446272514557,28.97063781922921,5.567829357475635,9.412494561392085,8.928777086714575,5.588990568693145,4.042405352685536,2.031789233199982,1.409660319782385,2.5979694283128842
2024-08-15,31.419880257612682,28.96145736271362,5.787815861720979,9.399613315442133,8.918061456212568,5.464370095232634,4.027092342194314,2.0255466082790377,1.4032132690660584,2.5929494315259696
2024-08-16,31.428446446815776,29.002004668909603,5.7930647003771405,9.399899762829433,8.918333228605558,5.431335316583259,4.0234107214188315,2.017048561741548,1.3991346585430375,2.5873219341758116
2024-08-19,31.4306717296365,28.992288889649043,5.788019189104152,9.395826386911477,8.914468535926028,5.468830132644018,4.013744924675237,2.0145900325172756,1.3969438976648292,2.5846162812714435
2024-08-20,31.438946660414263,29.030019009096126,5.801442718897319,9.394984795199383,8.913670059823065,5.439822149420649,3.9978591285339165,2.0061711488372613,1.3965019093849027,2.5805824203931134
2024-08-21,31.452256735927612,29.057153448667307,5.795206109226036,9.396689332743737,8.915287272155616,5.4172783949716825,3.9954152586138383,1.9948090754911594,1.3967552775368686,2.5791490946661417
2024-08-22,31.41567847954116,29.107079803584412,5.793284452976107,9.390492238724118,8.909407661637376,5.479609074219827,3.9820121051426085,1.983992162482981,1.3714473449929538,2.566996676698462
2024-08-23,31.309122102356163,29.271506253783613,5.799380848184903,9.387031452597574,8.906124175144093,5.479224980532555,3.955216996199039,1.966481462435675,1.3677759631996962,2.558135765566687
2024-08-26,31.180829422744228,29.328365554783904,5.81823873218382,9.393281996521157,8.914159020481621,5.520989190071461,3.954032073426813,1.9577985155461486,1.3734462546122774,2.558859239628573
2024-08-27,31.075981217502374,29.44039310281321,5.818656113651657,9.400099361108293,8.920628651868482,5.473300052812652,3.9578531230304823,1.9592194274567643,1.3937867867420723,2.560082163014013
2024-08-28,31.057319058114473,29.35025269122724,6.03631663888672,9.438488458188598,8.968059985092127,5.254717714063408,3.933711433693697,1.9913173608734767,1.4145558202102966,2.5552608396499576
2024-08-29,31.099641783548314,29.28834452285364,6.118729965331152,9.434526746668572,8.949342512208819,5.2005875227928815,3.9212430752239213,1.9904815252453938,1.4349602118544076,2.5621421342728885
2024-08-30,31.18114993700363,29.170028123256834,6.208128901319244,9.44254400495996,8.953928004163924,5.088935807448995,3.9413963008837047,1.9959578469416361,1.4426984267152068,2.5752326473068656
2024-09-02,31.16372677504898,29.093816151388424,6.381981726454186,9.434372228544753,8.959534711172306,5.062517586512097,3.965784386044264,2.001304558792953,1.4506970405501898,2.4862648354918497
2024-09-03,31.2680417391075,28.82767413154117,6.431783811007945,9.433198065185016,8.961601805145742,5.155789278775175,3.9869295155411906,2.002646565116866,1.4680183782271758,2.4643167103522217
2024-09-04,31.215664411778516,28.607182730784004,6.532137120695997,9.438350848679743,8.964380176065525,5.304564856271171,3.994531880883683,2.003585761619869,1.4742031744871766,2.465399038734317
2024-09-05,31.286883383515146,28.613052644001286,6.535233160643232,9.451114395270569,8.976502768864785,5.166765759773098,4.009177325004662,2.012670128705079,1.4798674194574428,2.468733014764702
2024-09-09,31.332582167116424,28.56572733243774,6.50059651411414,9.463765949876416,8.982027594148484,5.1608866132830915,4.013422857653901,2.0250091915119968,1.4831132003064973,2.472868579551309
2024-09-10,31.423384060442494,28.52871583537363,6.3596433437148425,9.472074258967009,8.992034888456592,5.183785308712217,4.031628059848958,2.0378051349258923,1.4962635546326435,2.47466555492572
2024-09-11,31.50005234992701,28.490029264902788,6.322996114123542,9.478421742648699,8.998060685252435,5.150884771933974,4.048072623407236,2.036294307708526,1.4972662398140384,2.477921900281752
2024-09-12,31.42418470899856,28.48483419008429,6.174627809073982,9.496988742542635,9.019529450802706,5.330181489305785,4.0736147888823835,2.0377213238970104,1.4707382548420653,2.4875792415705815
2024-09-13,31.513869074159622,28.489462022754296,6.135995084770621,9.501629397924097,9.02009218967377,5.238266837311321,4.088741085622528,2.044804342797938,1.4753015320799912,2.491838432905814
2024-09-16,31.452286874259265,28.40362158543732,6.120058754481655,9.478436601475924,8.998074791042693,5.4599853769938775,4.082915587680983,2.04205033595396,1.471700426764235,2.490869665910087
2024-09-17,31.500145511564437,28.393653561163855,6.126062358663198,9.479379761857974,9.00079113066505,5.4122637198616586,4.0863860279946245,2.0439455842296623,1.4695871159451916,2.4877852280543484
2024-09-19,31.48376129934356,28.336865689901146,6.1228760017707895,9.47476877176221,8.996109537305855,5.502043311755628,4.085858231637777,2.0408055048227625,1.4688227376607843,2.4880889140394813
2024-09-20,31.49167966436411,28.32099694624738,6.124415943796667,9.479069411393464,8.998372115731728,5.486410138517065,4.09072120157883,2.0411589740282654,1.4768628573923466,2.4903127469501456
2024-09-23,31.550057124344388,28.27305836041961,6.119902298324441,9.498431598937579,9.019123566051125,5.417668963825923,4.105335736586585,2.043816198368657,1.4778795620741483,2.494726591067538
2024-09-24,31.69773230298495,28.14240795162297,6.125503606708384,9.510717818662712,9.029267979977417,5.347123907292776,4.110914900891419,2.0461150156931653,1.478580214939402,2.5116363012268037
2024-09-25,31.7626869276635,28.0488585069461,6.180170212994914,9.512344585384824,9.032334478045748,5.327341834561371,4.117120760343193,2.041358895723826,1.4803649588991905,2.497418839437334
2024-09-26,31.838258224425054,27.93840503810668,6.167423811919371,9.501997683839205,9.024943447166585,5.4010027004041135,4.11054792243769,2.0400088664166263,1.480755525564397,2.4966567797202814
2024-09-27,31.705697812904788,27.908990921363046,6.211472922712656,9.52119837907616,9.041960661458983,5.459761278500175,4.116372733236892,2.04321347808799,1.4819426534196416,2.509389159239664
2024-09-30,31.179137032091408,27.984101926340045,6.335572362642289,9.564764116849894,9.06868444927897,5.6980082918701065,4.1307738401048555,2.041486775132536,1.47592275318826,2.5215484525016376
2024-10-02,31.154949264733105,27.972782546764176,6.417395701621978,9.564220499570087,9.066658032797749,5.631276651626182,4.1393716876234965,2.0480476771058576,1.4784408076398514,2.52685713051752
2024-10-03,31.12516685556689,28.12060768200454,6.412873794307748,9.551793219446951,9.017119143445058,5.592956725214845,4.1179227693519325,2.045250193668644,1.4901398649349946,2.5261697520584008
2024-10-04,31.149330849837455,28.06392931360738,6.417852422899285,9.554060563178005,9.014466734179603,5.576293907511234,4.16359221660066,2.0420116010967897,1.505775995588703,2.5126863955008827
2024-10-07,31.16720060868392,28.045258874013946,6.421534218686883,9.562760999581696,9.027686805685295,5.534980990539521,4.178858626218577,2.049300036350919,1.4921739926061246,2.520244847633116
2024-10-08,31.14427554336568,28.087363441721262,6.416810852823679,9.558944192818108,9.013003752767883,5.556530164511431,4.153265221595994,2.052296599879883,1.495258641591737,2.5222515889243433
2024-10-09,31.181137806806785,27.71557946533616,6.424405769320586,9.56381632951149,9.006600748396247,5.785035192568527,4.268013679397728,2.046673443191885,1.4954179752100232,2.513319590260573
2024-10-10,31.375752142811585,27.553512048236538,6.631836602969424,9.560108954848582,9.027256756678158,5.487035529742635,4.284711210424172,2.051997394935508,1.501599549051853,2.5261898103015428
2024-10-14,31.20016465022331,26.821686975498338,7.173788673724101,9.564514709213313,9.024974678299216,5.828523880208461,4.277666633157741,2.056486301209876,1.5206520244961674,2.5315414739694746
2024-10-15,31.043023531176,27.03988874387038,7.160897039381313,9.544969817058448,9.007211456932541,5.831228100158423,4.267673489176124,2.0521456888842016,1.517442394110248,2.535519739252318
