date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD
2024-04-26,23.878608653521656,15.848708181571022,15.436378598419115,11.599550047070748,12.744132556757215,0.0,5.477286812776996,6.32653361649692,4.010216092332151,4.678585441054176
2024-04-29,23.87773568748237,15.775714753421369,15.436894475774467,11.673460784599268,12.74455846036911,0.0,5.477469861425193,6.326745046620237,4.01035011208678,4.677070818221206
2024-04-30,23.790892895637363,15.800710459529684,15.462991196008163,11.64465494353263,12.766103673181453,0.0,5.486729754908719,6.345809695941941,4.01712977784653,4.6849776034135155
2024-05-02,23.807230838024974,15.811561296373162,15.473610110582275,11.652651688439414,12.774870551635392,0.0,5.490497662024494,6.350167559838427,4.019888465179617,4.619521827902243
2024-05-03,24.03874560370323,15.509500354098604,15.76684301928641,11.685447045351173,12.808983129475912,0.0,5.632795255836136,6.367124333240534,4.03062272331745,4.159938535690552
2024-05-06,24.010116119981518,15.5010935223864,15.748065143643272,11.856046858156809,12.823921651189702,0.0,5.777055090477087,6.359541263580503,4.025822362701803,3.898337987882912
2024-05-07,23.793103471619524,15.373901353744449,15.885404286471836,11.848600107613924,12.936823199914418,0.0,5.69328535380849,6.433293980726671,4.061796923050053,3.973791323050635
2024-05-08,23.958520513709676,15.159110490085737,15.731419676910097,11.976139839236835,12.980392611429803,0.0,5.642538881050328,6.470196356438176,4.085096022479875,3.9965856086594775
2024-05-09,23.97083097789974,15.123250232200045,15.743493362500663,11.972927866523872,12.986139654403505,0.0,5.645037103900815,6.4730610229873236,4.086904690606925,3.998355088977109
2024-05-10,24.051879086560017,15.12237795426303,15.739110308723465,11.958971262186841,12.937958801446156,0.0,5.644075987208056,6.471958928016476,4.0759933373683515,3.9976743342276055
2024-05-13,24.07297151592545,14.624717964341482,16.1857200498801,11.966917402322293,12.946555429989623,0.0,5.647826194290776,6.476259222035538,4.078701631714062,4.000330589500676
2024-05-14,24.150751137534794,14.606608819431571,16.18075790824982,11.958139053314957,12.942586336154443,0.0,5.610327594590438,6.474273761061598,4.077451202625838,3.999104187036536
2024-05-16,24.031975448995304,14.6887283697967,16.207004648203167,12.001807367026892,13.026206634707338,0.0,5.557621276153386,6.417384947242331,4.073773831938519,3.995497475936359
2024-05-17,24.04143244787595,14.644691654885719,16.205350088525776,12.000582112456021,13.024876800063922,0.0,5.5978895718106205,6.416729801729727,4.073357943743047,3.9950895789092207
2024-05-20,24.040205325553494,14.722208530683606,16.20452293536508,12.01187937439342,13.024211984558304,0.0,5.597603844441125,6.416402279133313,4.073150031486946,3.9098156943847133
2024-05-21,23.756462334803572,15.479894639872532,16.337757715992744,11.838159895660096,12.86040122736885,0.0,5.497909793894122,6.34067043126092,4.0250752436032196,3.863668717543943
2024-05-22,23.7740498993247,15.51491071085599,16.223660805857687,11.828415822287997,12.869922137223455,0.0,5.5490918039695325,6.345364604523985,4.028055117860236,3.8665290980964175
2024-05-23,23.774449919352573,15.515171763349834,16.223933783716955,11.82861484615002,12.870138685377169,0.0,5.547502581473203,6.3454713710587844,4.02812289355379,3.866594155967673
2024-05-24,23.836608346146903,15.464901559267997,16.21356707883816,11.847960898836826,12.861914975192008,0.0,5.5439578602703685,6.341416766922848,4.025549019559376,3.8641234949655163
2024-05-27,23.839013486933112,15.464780299807199,16.18997776290383,11.924832221175821,12.863212756984044,0.0,5.544517251899124,6.34205662305871,3.9670962078344045,3.8645133894037564
2024-05-28,23.851046474981917,15.477633910430855,16.130848445394584,11.94262914406329,12.869705596356734,0.0,5.547315904195078,6.34525784158195,3.9690986405811914,3.866464042414404
2024-05-29,23.9836177817601,15.445582491845439,15.90733771921871,11.951678243444775,12.96027999997104,0.0,5.5178429985585415,6.350065733388434,3.972106082880561,3.9114889489324054
2024-05-30,23.99088907644351,15.450265245835146,15.912160467030882,11.9283526077624,12.96420926601909,0.0,5.516147245188063,6.351990930813887,3.9733103363049285,3.9126748246020977
2024-06-03,23.993717992992707,15.441979973468497,15.912352251524739,11.929759154805707,12.96573795743286,0.0,5.51679768878688,6.35273993399619,3.9737788543048094,3.91313619268761
2024-06-04,24.014348825080926,15.438397984905505,15.915918576503163,11.899553672323147,12.976886457335118,0.0,5.502995634239551,6.35820229339029,3.9771956805058526,3.9165008757164452
2024-06-05,24.022449035385186,15.452038143563602,15.87912374159787,11.903567476235745,12.981263653242635,0.0,5.504851833725343,6.360346960152176,3.9785372168376485,3.9178219392597953
2024-06-07,24.007063304976615,15.371352407147887,15.91108997400337,11.929652668617626,12.972949504146634,0.0,5.560317060436501,6.356273329545665,3.9759890711032755,3.915312680022428
2024-06-11,24.02076249989691,15.39132286598575,15.921287128804712,11.918746295630209,12.927294517617879,0.0,5.563880575814922,6.360346960152176,3.9785372168376485,3.9178219392597953
2024-06-12,23.97264993730491,15.382375749444781,16.057713212831267,11.908338814675766,12.898035383301822,0.0,5.552736360369661,6.347607456515333,3.9705683765116797,3.9099747090447776
2024-06-13,24.05047998650893,15.305208118429084,16.057983493973495,11.906856068378682,12.898252481196753,0.0,5.552829823237386,6.3477142985401604,3.9706352085531957,3.910040521182312
2024-06-14,24.041577369558528,15.319733436974708,16.05203940985863,11.919274208405145,12.893478015105678,0.0,5.550774366675405,6.345364604523985,3.9691654231546774,3.908593165743245
2024-06-17,24.039150526869086,15.324916579811735,16.050419059667224,11.921435820018218,12.892176501382952,0.0,5.550214051685027,6.344724080756943,3.9687647614201205,3.908198618388699
2024-06-18,24.00320980919464,15.30200443491028,16.177611200375136,11.903612188579892,12.872901524285595,0.0,5.541915976591175,6.333558263335217,3.9628310969319744,3.9023555057960904
2024-06-19,24.023791893589248,15.328576021691962,16.107417152762316,11.913819204750382,12.88393967908583,0.0,5.546668015307862,6.323857251463079,3.966229114310775,3.9057016670385463
2024-06-20,23.911225249383968,15.173079960692235,16.617647706051038,11.874729833580247,12.773367082823848,0.0,5.520678371051471,6.294225984576339,3.9476448248894873,3.887400986951369
2024-06-21,23.91322611677113,15.201126908422994,16.871748830322403,11.880744239006367,12.774435945391687,0.0,5.521140335889844,6.294752679104479,3.9479751598557566,3.5948497852353394
2024-06-25,23.91322611677113,15.199453328448486,16.871748830322403,11.88241781898087,12.774435945391687,0.0,5.521140335889844,6.294752679104479,3.9479751598557566,3.5948497852353394
2024-06-26,23.915227319047474,15.150513709030703,16.915003760263104,11.883412211016127,12.775504986857197,0.0,5.521602378048198,6.295279461786536,3.948305550110851,3.5951506238398085
2024-06-27,23.905624601594994,15.142757252332558,16.950038052639744,11.878640646509906,12.77037521898734,0.0,5.519385280681153,6.292751708688082,3.946720181002376,3.593707057563842
2024-06-28,23.880853237391868,15.202275247120955,16.93247417079786,11.891401537298329,12.7571423660152,0.0,5.51700864014361,6.286231065658937,3.942630530778181,3.5899832047950544
2024-07-02,23.881252368187546,15.200857986899315,16.932757170396805,11.891600283319256,12.757355581528588,0.0,5.517100848241303,6.286336130096213,3.9426964256289705,3.5900432057020044
2024-07-04,23.891634453841863,15.163992585444683,16.940118481796915,11.898442081599335,12.761229618713621,0.0,5.519499341112901,6.289069038703696,3.944410465218217,3.5916039335687704
2024-07-05,23.881252368187546,15.157403087761399,16.922729116749593,11.909985048339147,12.75568423925405,0.0,5.553870378281081,6.286336130096213,3.9426964256289705,3.5900432057020044
2024-07-08,23.902025570394613,15.168915018930448,16.937449419873477,11.930381772718565,12.683140016931038,0.0,5.558701434484547,6.241620441595085,3.9461259957716064,3.631640329300618
2024-07-09,23.904424804107208,15.170437641864213,16.93914956447142,11.93325228268829,12.684413123137897,0.0,5.559259404931051,6.242246961976824,3.9465220993777765,3.620294117445319
2024-07-12,23.904824723221456,15.182402386061339,16.939432955088247,11.933451925044135,12.684625332354498,0.0,5.55935241089607,6.242351394269022,3.9465881243767162,3.606970748688512
2024-07-15,23.8633991560183,15.180983370699956,16.939716355187432,11.97547707377896,12.684837548671707,0.0,5.5594454199731045,6.242455830055566,3.9466541515848794,3.6070310940300976
2024-07-16,23.876981022629277,15.09588119310493,16.949357603965932,11.995684700575508,12.715492741497563,0.0,5.562609581358137,6.246008727187044,3.9489003919421743,3.609084037739435
2024-07-17,23.874183492286548,15.105828926797052,16.947371743938575,11.994279234285615,12.714002939385088,0.0,5.561957841966382,6.245276917796288,3.9484377216968696,3.608661181847584
2024-07-18,23.873783898607424,15.107249841324503,16.947088087635574,11.99407848027159,12.713790139009628,0.0,5.561864748805818,6.245172387596061,3.948371634797751,3.6086007819516532
2024-07-19,23.835122719033368,15.14914477781469,16.94340141958849,12.001509593116863,12.71102438222472,0.0,5.560654821239171,6.2438138133459695,3.9475127063807416,3.60781576725599
2024-07-22,23.844299872762136,14.990922833006861,16.949925078029384,12.016174661677638,12.715918463374665,0.0,5.628082921783257,6.29643869409794,3.9490326033571397,3.609204871910977
2024-07-23,23.842304238239542,14.991342064746696,16.948506464112363,12.02186452758048,12.714854212127724,0.0,5.627611882724251,6.295911717399343,3.94870209141776,3.60890280165184
2024-07-24,23.845497413839674,14.979956941496589,16.95077636037571,12.02347460369116,12.716557099643284,0.0,5.6283655830701305,6.296754922463572,3.949230937079845,3.6093861383400365
2024-07-29,23.845896620930212,14.978533586662016,16.951060140160035,12.023675893529296,12.716769992655044,0.0,5.628459809808618,6.2968603389775915,3.9492970527479265,3.6094465645292626
2024-07-30,23.834723872592754,14.978208973341081,16.94311789617526,12.031429171972112,12.737585376502325,0.0,5.625822653153023,6.293910010164132,3.9474466504425885,3.6077553956567274
2024-07-31,23.82595262676154,14.991097091541489,16.93688278084483,12.045401713478048,12.732897909039703,0.0,5.623752334497042,6.291593833470255,3.9459939789049736,3.6064277314621127
2024-08-01,23.824757047941787,14.988672186800104,16.936032893386283,12.053160559991245,12.732258976221669,0.0,5.621797480173546,6.291278123267703,3.9457959701664373,3.606246762051225
2024-08-05,23.81599313486754,15.031647805181283,16.904722376918517,12.062103144224446,12.727575427479415,0.0,5.619729507587797,6.288963882896341,3.9443445130614734,3.604920207783187
2024-08-06,23.814321093954838,15.033319846093985,16.904722376918517,12.062103144224446,12.727575427479415,0.0,5.619729507587797,6.288963882896341,3.9443445130614734,3.604920207783187
2024-08-07,23.813922915420775,15.034740499994406,16.904439727770207,12.061901464297115,12.727362620769286,0.0,5.619635544982341,6.2888587306054236,3.9442785631101875,3.6048599330502604
2024-08-08,23.813922915420775,15.036412512950367,16.904439727770207,12.060229451341154,12.727362620769286,0.0,5.619635544982341,6.2888587306054236,3.9442785631101875,3.6048599330502604
2024-08-09,23.81312659829689,15.039253622324198,16.90387445782822,12.059826167629176,12.726937028697252,0.0,5.619447629197513,6.288648436572195,3.944146669823544,3.604739389631014
2024-08-12,23.80198374785958,15.117446229829067,16.895964646232624,12.065881249100803,12.720981726891317,0.0,5.616818127178366,6.222201157993707,3.942301089560775,3.616422025353759
2024-08-13,23.811136038464102,15.0731046411002,16.902461448353158,12.082223518326437,12.725873173031802,0.0,5.618977894713595,6.224593706186371,3.943816975194695,3.6178126046296404
2024-08-14,23.81352475020168,15.077960731392452,16.9041570880736,12.083435596115907,12.72714982117535,0.0,5.619541585518965,6.225218151824899,3.9442126153642483,3.6047996603329033
2024-08-16,23.823881375000838,15.04270041044509,16.911508793221984,12.088690744610995,12.732684924308687,0.0,5.6203128409980545,6.2279255313232165,3.945927973784051,3.606367406307085
2024-08-20,23.830251878177396,15.041442410267628,16.910094507190713,12.087679784165923,12.731620107523314,0.0,5.619842822028158,6.22740469854653,3.9455979812989357,3.6060658108014016
2024-08-22,22.271670911039738,14.121770397302114,15.80411578795016,11.304919583051682,11.89892807884256,6.468439883112259,5.2522856469930375,5.820110873561555,3.687542214659695,3.370216623487199
2024-08-23,22.268538034538892,14.119783938234681,15.80189267935779,11.31114416216564,11.897254299074874,6.467529990747743,5.251546826706723,5.8192921793261325,3.687023501250345,3.375994388597179
2024-08-26,22.27062652093237,14.10547711268324,15.803374682253574,11.318457421646647,11.898370099927396,6.4681365572122385,5.252039350467164,5.819837949888948,3.687369293973821,3.376311011014605
2024-08-27,22.26923415314574,14.106158242273588,15.802386649437928,11.322438815183364,11.897626209438954,6.4677321669283225,5.251710991029281,5.819474091473145,3.6871387582851405,3.3760999228045376
2024-08-28,22.265406039295204,14.12092351902478,15.799670196110968,11.326743433586941,11.895580990130215,6.466620354329852,5.250808214245603,5.81847371538391,3.6865049337516,3.369268604140928
2024-08-29,22.270974640084702,14.09475568014199,15.803621709762798,11.33426565783626,11.898556087084486,6.468237662684658,5.252121446742495,5.81992892160238,3.6874269324004607,3.370111261659768
2024-08-30,22.277939309301107,14.06789104487967,15.808563882227563,11.33781015520979,11.902277051642107,6.470260436113379,5.253763911392207,5.821748953300903,3.688580079456612,3.371165176476666
2024-09-02,22.278984385409554,14.068550980999575,15.80930547471477,11.338342021032336,11.898144316374989,6.470563961251111,5.254010369696407,5.82202205624171,3.6887531137243523,3.3713233205551947
2024-09-03,22.280029559573336,14.069210979038656,15.810047136782647,11.335746402917776,11.897138727189741,6.470867514867397,5.254256851124808,5.822295184806679,3.688926164227208,3.371481479471752
2024-09-09,22.27132277012032,14.104354938038144,15.803868744994872,11.331316518434944,11.890926300970428,6.468338771317948,5.252203545584414,5.820019896159872,3.6874845726290575,3.370163941749999
2024-09-12,22.26784195945092,14.103713463680883,15.801398740158913,11.343611737521703,11.88906785441273,6.467327827206503,5.251382672647137,5.819110278551623,3.686908251421011,3.3696372149485794
2024-09-13,22.250474068252856,14.126053247766238,15.800164027248234,11.342725353721358,11.888138848960923,6.466822473642736,5.2509723323923625,5.818655576363054,3.6866201583671376,3.3693739132850986
2024-09-17,22.256039108518927,14.129586298562518,15.80411578795016,11.322114565824574,11.889548997330072,6.468439883112259,5.2522856469930375,5.820110873561555,3.687542214659695,3.370216623487199
2024-09-19,22.25726422746666,14.109888165533006,15.808316700192504,11.325124111586387,11.894272969327302,6.470159267395342,5.253681763762289,5.8216579246809355,3.6885224049747736,3.371112465080802
2024-09-20,22.259352505222548,14.111212019412486,15.809799908361564,11.326186686237216,11.895388944112455,6.470766327164104,5.244792233278976,5.822204139104337,3.6888684789222137,3.3714287581841003
2024-09-23,22.259700589613626,14.033244339879172,15.888235482781527,11.324800034477933,11.895574960269764,6.470867514867397,5.244874249604941,5.822295184806679,3.688926164227208,3.371481479471752
2024-09-24,22.254828398589297,13.966072340690117,15.962929106712783,11.330138391691625,11.892971263363899,6.469451174944106,5.243726254413372,5.821020804038338,3.688118734096942,3.37074353145952
2024-09-26,22.254828398589297,13.94418439568064,15.984817051722262,11.330138391691625,11.892971263363899,6.469451174944106,5.243726254413372,5.821020804038338,3.688118734096942,3.37074353145952
2024-09-27,22.251881755013738,13.94880092620038,15.988316565660094,11.342001470597687,11.870554689550122,6.470867514867397,5.244874249604941,5.822295184806679,3.688926164227208,3.371481479471752
2024-09-30,22.253621728889208,13.935816642373993,15.989566763438567,11.349143909068351,11.87148290116272,6.47137350085777,5.245284369714103,5.822750456034,3.6892146178162104,3.371745110645082
2024-10-02,22.245106505264378,13.915050850847186,16.12042924475788,11.248703165896135,11.871111599098784,6.471171096966246,5.245120313974091,5.822568338999414,3.6890992309674657,3.371639653228425
2024-10-03,22.260182666803864,13.818819961193265,16.165539434102293,11.339680544687083,11.811451246504893,6.464195907689095,5.239466668532921,5.816292270010494,3.7163658927966066,3.36800540767948
2024-10-04,22.169960271914103,13.49304480373929,16.175833822946327,11.719281995129652,11.867095562513787,6.43844780879534,5.229488420821927,5.7931248922419645,3.70467477833294,3.4090476435646666
2024-10-07,21.966021722936773,13.952808079264212,15.982920753453495,11.926151868017335,11.780616586231845,6.406648893918698,5.203660447670552,5.687100785303736,3.6863777226728907,3.407693140530463
2024-10-08,21.732630775585914,14.764936393258509,15.906602506935528,11.996604801447845,11.434216960417325,6.395282053216055,5.142690952738986,5.628765470421114,3.688602604406062,3.309667481572663
2024-10-09,21.78045320941843,15.942450563040747,15.956321892305029,11.064009607598914,11.41708433027487,6.2171200103536535,4.967085247517926,5.526370632692926,3.685499126485624,3.4436053803118836
2024-10-10,21.87397959124599,15.76340036770842,15.902091374520843,11.082348632072026,11.417676141563485,6.222355310653194,5.026905220762114,5.568617038225336,3.688602604406062,3.45402371884253
2024-10-14,21.93596270372829,15.20962429936966,15.78272839920219,11.412870398853142,11.444522575078171,6.236985962817525,5.175884436035616,5.679681574283987,3.697275632380713,3.424464018250705
2024-10-15,21.96398909642587,15.076540982201337,15.777003383274174,11.405481713817045,11.45678299418082,6.2436675925089204,5.181429316741332,5.6857661685528615,3.70123649212769,3.508102260169947
2024-10-16,21.895261786252533,15.091569897688913,15.79273054846242,11.39117495680242,11.468203586184138,6.249891536893187,5.225863875700925,5.691433973875725,3.704926036732476,3.488943801407265
2024-10-17,21.707074084384416,15.041328404716921,15.924776239483428,11.445539137350833,11.465163512025795,6.246589415768629,5.223102798105233,5.711070422234574,3.702968544437034,3.5323874414931344
2024-10-18,21.690702297121273,15.105405455917383,15.912765544361992,11.436906747230438,11.456516320919965,6.241878148251062,5.219163458904949,5.70676305083877,3.700175712339259,3.529723264114907
2024-10-21,21.687757997738537,15.103355045776182,16.02372234235813,11.44289541964289,11.287548348570896,6.241030874717579,5.278783968465812,5.705988413913795,3.6996734498990387,3.5292441389171425
2024-10-22,21.654118958170578,15.063364086961284,16.193127687618205,11.402558519091357,11.27004067048068,6.231350653988383,5.270596251560981,5.697138076776595,3.6939350300225966,3.523770065329342
2024-10-23,21.68677674222944,15.086081986151841,16.21754944628137,11.419755353308183,11.287037647141897,6.240748501319237,5.278545131613661,5.705730248336395,3.699506059385231,3.378268884232743
2024-10-24,21.690702297121273,15.09182959720925,16.220485008413036,11.40070445734208,11.28908073018631,6.241878148251062,5.2795006087188785,5.70676305083877,3.700175712339259,3.378880389580082
2024-10-25,21.690702297121273,15.106913884662731,16.220485008413036,11.40070445734208,11.28908073018631,6.241878148251062,5.2795006087188785,5.70676305083877,3.6850914248857767,3.378880389580082
2024-10-31,21.690702297121273,15.108422313408083,16.220485008413036,11.40070445734208,11.28757230144096,6.241878148251062,5.2795006087188785,5.70676305083877,3.6850914248857767,3.378880389580082
2024-11-01,21.69397467862188,15.148418062967059,16.22293212212772,11.420528307604885,11.289275208164776,6.2428198331398965,5.133957441318286,5.783056821020663,3.6856473785308763,3.379390146503955
2024-11-04,21.79275071179593,15.196377384196,16.240327884118607,11.432774478072323,10.981202540299059,6.249513974935703,5.245181738751015,5.789257961436029,3.6895994781942782,3.3830138482010574
2024-11-05,21.79275071179593,15.214500672668505,16.240327884118607,11.432774478072323,10.963079251826551,6.249513974935703,5.245181738751015,5.789257961436029,3.6895994781942782,3.3830138482010574
2024-11-06,21.79933530583354,15.222119135018037,16.2452348354057,11.437739576341958,10.992074119332198,6.25140224103857,5.186337335303386,5.791007162992049,3.6907142761858935,3.3840360125486706
2024-11-07,21.81119760768409,15.339234161979984,16.374999019380354,11.466636810482871,10.713883695320668,6.254803997070672,5.189159526810927,5.794158390954847,3.6700493245257593,3.385877465789827
2024-11-08,21.810699974566607,15.356406201051925,16.419544613054516,11.474522873982494,10.639902947512809,6.211613769301355,5.250900184875819,5.754148980467477,3.644707160914377,3.4375532942726204
2024-11-11,21.736640296397947,15.377012088517143,16.54472351188533,11.678120582640563,10.567409509735263,6.169291838499509,5.252396120597818,5.714943919750662,3.619874476528953,3.33958765544681
2024-11-12,21.90164191158286,15.494965548998952,16.72910760049363,11.582020744998358,10.374851383915376,6.121650510001687,5.21183536653841,5.678208088451902,3.5919205989086747,3.3137982461101445
2024-11-13,21.988251951543624,15.485114988658417,16.725864632034327,11.55691654251889,10.341644008560783,6.117758814499574,5.208522064640405,5.6745983010519545,3.589637119769203,3.3116915767228234
2024-11-14,22.005165386258373,15.485572876526774,16.726359208310214,11.557258275330321,10.322729599380365,6.1179397138693705,5.208676078289462,5.67476609636518,3.589743263720356,3.3117895019495873
2024-11-18,22.44143108432346,15.621511640922048,16.819994750877342,11.555497431742431,9.683863489858375,6.098284450012777,5.243522492301947,5.65653462790274,3.578210402279126,3.301149629779753
2024-11-20,22.459967012270315,15.63441452635342,16.804388650954895,11.734660563364887,9.421947169277892,6.103321444344383,5.295051712227243,5.661206750544907,3.5811658933949158,3.303876277267138
2024-11-21,22.475066808588252,15.513109987551282,16.772509570563017,11.926349067498988,9.355099058144626,6.107825797191932,5.335860381065451,5.665384815387128,3.5838088534514285,3.2649856605578913
2024-11-22,22.461142383056526,15.74394321004944,16.835874105039878,11.961738544953707,9.017401371969665,6.104041694292569,5.369432519870699,5.661874826756513,3.5815885050126526,3.2629628389983476
2024-11-25,22.930393279308674,16.063511220806195,16.916891756202773,12.157978101342907,7.683259599552968,6.149579927069667,5.409490317673656,5.704114343904097,3.6083083767339668,3.3764730774050955
2024-11-26,22.990760448424002,16.066536980250984,16.866345745069975,12.143520181521554,7.676630599331907,6.149031633766054,5.419409948850845,5.703605768076983,3.607986661861764,3.376172032845934
2024-11-27,22.990760448424002,16.066536980250984,16.866345745069975,12.143520181521554,7.661770687215508,6.141601677707854,5.4416998170254445,5.703605768076983,3.607986661861764,3.376172032845934
2024-11-28,23.036631639521236,15.900561796523165,16.846395078797713,12.167748946641757,7.677057460705444,6.15385540828076,5.504670564823124,5.714985608718517,3.6151853209062876,3.382908175081996
2024-11-29,23.055168831565172,15.91335671256128,16.77948276419849,12.177540130634965,7.6832350603957265,6.158807312764844,5.509100081125485,5.719584362017823,3.618094400046708,3.3856303446895053
2024-12-02,23.098131925783274,15.911660674971484,16.776884205073962,12.164850878086535,7.675228968112356,6.152389706207984,5.540574518873971,5.683852406418737,3.6143242697006985,3.3821024467709995
2024-12-03,23.05655498158094,15.921444516171206,16.785629694396587,12.171192197020682,7.679229927537767,6.155596836794723,5.5434627211589556,5.686815296900908,3.6162083522229826,3.383865476215246
2024-12-05,23.08485315237676,15.833571248963151,16.785629694396587,12.171192197020682,7.679229927537767,6.155596836794723,5.603037817571195,5.686815296900908,3.6162083522229826,3.383865476215246
2024-12-09,23.025640853090252,15.87829788636704,16.779381986274274,12.166662009131874,7.676371673896713,6.153305688172055,5.638172910986589,5.684698631469381,3.6148623786309586,3.3826059819808636
2024-12-10,23.007486192867557,15.908920404207972,16.763176915897642,12.140705013908851,7.725362227328595,6.148454089264217,5.633727470613016,5.680216507702177,3.6120122256795355,3.379938952530438
2024-12-11,22.896593745834924,15.985266122100446,16.76367568526768,12.141066246855443,7.721129006393794,6.148637029561764,5.671087432056482,5.680385516120059,3.6121196970181373,3.3800395187912717
2024-12-12,22.89420957624058,15.994014382920893,16.761930122311817,12.138314487038176,7.720325023005898,6.147996786143233,5.670496914778129,5.679794030653618,3.611743575309889,3.3811751015977665
2024-12-13,22.797727657521257,16.071074165574966,16.763176915897642,12.15409385659053,7.720899279768036,6.148454089264217,5.670918700284345,5.680216507702177,3.6120122256795355,3.381426601717292
