date,BOCOM INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,CITIBANK N.A.,SDICS INTERNATIONAL SECURITIES (HONG,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA INDUSTRIAL SECURITIES,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-05,0.0,0.0,0.0,0.0,13.266128499517762,2.415146190331488,0.0,0.0,0.0,15.68127468984925
2024-03-07,0.0,16.61536022407483,0.0,0.0,13.264807303571194,2.416467386278059,0.0,0.0,0.7861115882096474,33.08274650213373
2024-03-11,0.0,16.61536022407483,0.0,0.0,13.263486107624622,2.423073366010913,2.835286501341014,0.0,0.7861115882096474,35.92331778726103
2024-03-12,0.0,16.61536022407483,0.0,0.0,13.26216491167805,2.424394561957484,2.835286501341014,0.0,0.7861115882096474,35.92331778726103
2024-03-13,0.0,16.61536022407483,0.0,0.0,13.26216491167805,2.429679345743767,2.835286501341014,0.0,0.7913963719959307,35.933887354833594
2024-03-14,0.0,16.61536022407483,0.0,0.0,13.260843715731479,2.440248913316334,2.835286501341014,0.0,0.7834691963165058,35.93520855078017
2024-03-25,0.0,16.61536022407483,0.0,0.0,13.242346972479488,2.441570109262905,2.835286501341014,0.0,0.8019659395684975,35.936529746726734
2024-03-26,0.0,16.61536022407483,0.0,0.0,13.241025776532917,2.453460872782042,2.835286501341014,0.0,0.7927175679425016,35.93785094267331
2024-03-27,0.0,16.61536022407483,0.0,0.0,13.239704580586348,2.461388048461467,2.835286501341014,0.0,0.7887539801027891,35.94049333456645
2024-04-05,0.0,16.61536022407483,20.95548890856003,0.0,13.215923053548071,2.462709244408038,2.835286501341014,0.0,0.7927175679425016,56.87748549987449
2024-04-09,0.0,16.61536022407483,20.95548890856003,0.0,13.210638269761787,2.462709244408038,2.835286501341014,0.0,0.7927175679425016,56.87220071608821
2024-04-10,0.0,16.61536022407483,20.95548890856003,0.0,13.193462722456367,2.462709244408038,2.835286501341014,0.0,0.7927175679425016,56.85502516878278
2024-04-11,0.0,16.61536022407483,20.95548890856003,0.0,13.177608371097518,2.464030440354609,2.835286501341014,0.0,0.7913963719959307,56.839170817423934
2024-04-17,0.0,16.61536022407483,20.95548890856003,0.0,13.176287175150946,2.46535163630118,2.835286501341014,0.0,0.7913963719959307,56.839170817423934
2024-04-25,0.0,16.61536022407483,20.94227694909432,0.0,13.176287175150946,2.4666728322477507,2.835286501341014,0.0,0.8363170341793392,56.87220071608821
2024-04-30,0.0,16.61536022407483,20.94227694909432,0.0,13.176287175150946,2.4693152241408924,2.835286501341014,0.0,0.8363170341793392,56.87484310798134
2024-05-02,0.0,16.61536022407483,20.94227694909432,0.0,13.173644783257805,2.471957616034034,2.835286501341014,0.0,0.8363170341793392,56.87484310798134
2024-05-03,0.0,16.61536022407483,20.94227694909432,0.0,13.171002391364665,2.4746000079271755,2.835286501341014,0.0,0.8363170341793392,56.87484310798134
2024-05-06,0.0,16.61536022407483,20.94227694909432,0.0,13.171002391364665,2.4772423998203177,2.835286501341014,0.0,0.8349958382327682,56.876164303927915
2024-05-08,0.0,16.61536022407483,20.94227694909432,0.0,13.171002391364665,2.478563595766888,2.835286501341014,0.0,0.8336746422861976,56.876164303927915
