date,CCB INTERNATIONAL SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-29,0.0,74.10686708534953,7.272118123477127,6.751261196334809,0.0,0.0,6.265580493496688,2.6879783108548683,2.9161947904869763
2024-04-30,0.0,17.657726101094838,1.7327553444038732,1.625003065407091,0.0,0.0,1.4984433537750772,0.6404748526758606,0.6948528644255506
2024-05-02,0.0,74.01225311683304,7.245696414035388,6.890021849963583,0.0,0.0,6.255010496551133,2.68454650614798,2.912471616468874
2024-05-03,0.0,74.04397582615404,7.248802023059449,6.85011358278685,0.0,0.0,6.2576914834340585,2.6856971411426858,2.913719943422914
2024-05-06,0.0,74.03762910898728,7.248180688295546,6.8495264218060266,0.0,0.0,6.265726653237904,2.6854669352419323,2.9134701924313204
2024-05-07,0.0,74.01478993324821,7.245944764826351,6.847413475462935,0.0,0.0,6.2243768262482755,2.7549035569532396,2.912571443260983
2024-05-08,0.0,74.01542416452442,7.246006855184232,6.8217652099400174,0.0,0.0,6.191011139674378,2.8131962296486717,2.9125964010282774
2024-05-09,0.0,73.95395429677131,7.239989040814404,6.81438735583962,0.0,0.0,6.1387792494670235,2.942712569672166,2.910177487435465
2024-05-10,0.0,73.96218660090423,7.240794971913961,6.802301685162352,0.0,0.0,6.141175160980956,2.943040142485272,2.9105014385532266
2024-05-14,0.0,73.97802310742641,7.242345343827885,6.808040493666441,0.0,0.0,6.1167961356298015,2.9436702952234945,2.91112462422597
2024-05-16,0.0,73.9286356205654,7.237510377705693,6.759844912142557,0.0,0.0,6.094738824173849,3.0700890984876366,2.909181166924861
2024-05-17,0.0,73.81239264747353,7.226130352671743,6.749215952692252,0.0,0.0,6.242392391109288,3.0652617906187776,2.9046068654344093
2024-05-20,0.0,73.82059346369479,7.220950704225353,6.7499658143032955,0.0,0.0,6.184115616026255,3.119444824285519,2.9049295774647885
2024-05-21,0.0,73.82501004264921,7.215399868377194,6.750369654960214,0.0,0.0,6.184485602687157,3.1196314561414007,2.9051033751848276
2024-05-22,0.0,73.82816506547233,7.211434578959965,6.750658142158707,0.0,0.0,6.184749905979691,3.119764778283018,2.9052275291462957
2024-05-27,0.0,73.82437907044323,7.211064768123622,6.750311960479308,0.0,0.0,6.189560862207483,3.1196047930804602,2.905078545665886
2024-05-28,0.0,73.79725746507754,7.208415566662395,6.746123285915672,0.0,0.0,6.225733692169679,3.1184587124610195,2.9040112777136997
2024-05-29,0.0,73.8130234148009,7.209955563151597,6.773201162194496,0.0,0.0,6.180063237053495,3.1191249359083915,2.9046316868911295
2024-05-30,0.0,73.78023780237802,7.206753109197758,6.770192701927019,0.0,0.0,6.221735342353424,3.1177395107284407,2.903341533415334
2024-05-31,0.0,17.657726101094838,1.72478262839546,1.6203012072482832,0.0,0.0,1.4910839236134652,0.7461644469412356,0.6948528644255506
2024-06-03,0.0,73.76889572124007,7.205645230164831,6.769151934409429,0.0,0.0,6.236151678196259,3.117260227175677,2.902895208813733
2024-06-05,0.0,73.7707858259243,7.205829853015279,6.769325373440262,0.0,0.0,6.2337492633682645,3.117340097534312,2.902969586717569
2024-06-11,0.0,73.74874062942915,7.203676508256349,6.768156281484264,0.0,0.0,6.260062157408513,3.1172623418315943,2.902102081590137
2024-06-12,0.0,73.69229587525923,7.200663986822678,6.765325891218817,0.0,0.0,6.159297095697741,3.281528705908458,2.900888445093069
2024-06-13,0.0,73.69355375568624,7.2007868975582285,6.765441371011104,0.0,0.0,6.1576952948305435,3.28158471950772,2.900937961406174
2024-06-14,0.0,73.7017310252996,7.1990252313155105,6.78326334118611,0.0,0.0,6.132771689030012,3.281948854518761,2.901259858650005
2024-06-17,0.0,73.7061349221931,7.182383118934007,6.843421625451349,0.0,0.0,6.084482155204056,3.2821449606910855,2.901433217526398
2024-06-19,0.0,73.70047286570272,7.180977824817767,6.842895918332509,0.0,0.0,6.092550231311562,3.281892828488025,2.901210331347411
2024-06-25,0.0,73.69418271200328,7.180364946060358,6.8423118940325,0.0,0.0,6.1005650006827805,3.2816127270244437,2.900962720196641
2024-06-26,0.0,73.68663594470047,7.1796296296296305,6.863799283154122,0.0,0.0,6.087992831541219,3.2812766683734425,2.900665642601126
2024-06-27,0.0,73.68726478293893,7.179690900246631,6.863857858490002,0.0,0.0,6.08719139094889,3.28130467063211,2.900690396743444
2024-06-28,0.0,73.69732765463499,7.180671372361582,6.864795199849782,0.0,0.0,6.074366480885604,3.2817527717794865,2.9010865204885503
2024-07-02,0.0,73.7055057618438,7.1686641058472045,6.865556978233034,0.0,0.0,6.07674775928297,3.2821169440887754,2.9014084507042255
2024-07-03,0.0,73.69795667537255,7.167929874874106,6.86485379218518,0.0,0.0,6.086367593588364,3.2817807821648657,2.9011112818149227
2024-07-08,0.0,73.71053934540984,7.16915367673422,6.8660258489696275,0.0,0.0,6.070333441464206,3.2823410903006605,2.901606597121442
2024-07-09,0.0,73.71620294878471,7.169704523917256,6.866553405103599,0.0,0.0,6.0631162866143615,3.282593291386714,2.901829544193353
2024-07-10,0.0,73.71997916791176,7.1700718024025205,6.861782509583614,0.0,0.0,6.063426878516482,3.282761446976359,2.90197819460927
2024-07-12,0.0,73.72060857538037,7.17013301914178,6.861841094206239,0.0,0.0,6.063478646927241,3.2819356931851167,2.9020029711592645
2024-07-15,0.0,73.70676409328371,7.168786492300338,6.899819032335166,0.0,0.0,6.042706661658757,3.2804657356506297,2.9014579847714
2024-07-16,0.0,73.69921474906111,7.1680522362581085,6.899112325025605,0.0,0.0,6.052330146807784,3.2801297371116425,2.901160805735746
2024-07-18,0.0,73.69292481010497,7.167440471110352,6.8985235128445845,0.0,0.0,6.060348211999659,3.2798497909021083,2.9009132030383205
2024-07-19,0.0,73.70676409328371,7.168786492300338,6.899819032335166,0.0,0.0,6.042706661658757,3.2804657356506297,2.9014579847714
2024-07-22,0.0,73.69418271200328,7.16756281578588,6.898641267240202,0.0,0.0,6.05874470845282,3.27990577632118,2.900962720196641
2024-07-23,0.0,73.71431498429176,7.169520898784319,6.900525884442016,0.0,0.0,6.067229545144106,3.246653462641716,2.9017552246960796
2024-07-25,0.0,73.72060857538037,7.17013301914178,6.901115038505541,0.0,0.0,6.059209739938186,3.24693065587487,2.9020029711592645
2024-07-29,0.0,73.72690324123091,7.170745244031558,6.901704293179412,0.0,0.0,6.051188565183238,3.2472078964445505,2.9022507599303258
2024-07-30,0.0,73.74075529062121,7.172092506874818,6.903001007737373,0.0,0.0,6.033537158180606,3.247817992382189,2.902796044203802
2024-08-07,0.0,73.69418271200328,7.16756281578588,6.9157107742728385,0.0,0.0,6.075814215485456,3.245766762255906,2.900962720196641
2024-08-08,0.0,73.69544065684585,7.167685164638206,6.915828824061587,0.0,0.0,6.074210948568697,3.245822166840209,2.901012239045457
2024-08-09,0.0,73.68915136205366,7.167073462142418,6.979244896565849,0.0,0.0,6.0182204547006215,3.2455451628319794,2.9007646617054688
2024-08-13,0.0,73.69858570684784,7.167991055043914,6.980138441973012,0.0,0.0,6.006188065994657,3.2459606865765913,2.9011360435639846
2024-08-16,0.0,73.71179784872803,7.169276079904388,6.900290250981731,0.0,0.0,6.070437083831313,3.2465425985999654,2.901656137954584
2024-08-19,0.0,73.7017310252996,7.168296971559289,6.899347878042951,0.0,0.0,6.083265048311652,3.2460992181365014,2.901259858650005
2024-08-20,0.0,73.70361834524084,7.168480534002544,6.895256630218603,0.0,0.0,6.085127995015066,3.2461823427483716,2.901334152774577
2024-08-21,0.0,73.68474949438058,7.1666453325141015,6.926772654736609,0.0,0.0,6.075889847503477,3.245351288156132,2.900591382709096
2024-08-22,0.0,73.69669864463488,7.167807517667543,6.927895940732648,0.0,0.0,6.060658564064047,3.245877573316035,2.9010617595848553
2024-08-23,0.0,73.70110194013162,7.168235786167281,6.92830987478341,0.0,0.0,6.05504579325179,3.246071510878565,2.9012350947873364
2024-08-26,0.0,73.70424747336793,7.168541723572794,6.92860557224802,0.0,0.0,6.05103626058454,3.2462100518983883,2.9013589183283255
2024-08-28,0.0,73.71098384302212,7.167868695748658,6.927955071140206,0.0,0.0,6.046200592337171,3.2459052772633,2.9010865204885503
2024-08-30,0.0,73.74749156739678,7.171418812177106,6.931386362665984,0.0,0.0,5.999666965543743,3.247512915759361,2.902523376457026
2024-09-02,0.0,73.77395077864057,7.173991782202746,6.933873213568763,0.0,0.0,5.965941416160529,3.24867806223999,2.9035647471874118
2024-09-04,0.0,73.7890788540572,7.175462879894735,6.935295072582644,0.0,0.0,5.946658806039013,3.249344235682123,2.9041601517442905
2024-09-05,0.0,73.8679713293532,7.183134611765913,6.943565355731564,0.0,0.0,5.845245222984416,3.252818310895188,2.90726516926972
2024-09-09,0.0,73.84586443663477,7.180984873748386,6.941487314983455,0.0,0.0,5.873423458088569,3.251844821246868,2.9063950952979503
2024-09-11,0.0,73.82767106432428,7.17589206370907,6.969888577483081,0.0,0.0,5.872675849340352,3.2495385877366876,2.904333857406521
2024-09-12,0.0,73.80812041379428,7.173991782202746,6.968897089601326,0.0,0.0,5.896747904974245,3.24867806223999,2.9035647471874118
2024-09-13,0.0,73.81568717909288,7.174727255640703,6.972174522216812,0.0,0.0,5.884537509290822,3.249011114813201,2.9038624189455877
2024-09-16,0.0,73.83776577562043,7.176873248102823,6.974259930265947,0.0,0.0,5.856387160730157,3.24998290832023,2.9047309769604155
2024-09-17,0.0,73.83902780863828,7.176995915018717,6.974379134120704,0.0,0.0,5.854778060744868,3.250038456936777,2.904780624540653
2024-09-23,0.0,73.89586398002122,7.18252026957682,6.9797475283089865,0.0,0.0,5.782311587013787,3.252540111525435,2.9070165235537617
2024-09-25,0.0,73.91482881927216,7.184363611477066,6.981538830051158,0.0,0.0,5.758131298441323,3.253374852430407,2.907762588327887
2024-09-26,0.0,73.81631781290046,7.166245194361384,6.989320803075609,0.0,0.0,5.691507902605724,3.432721059376335,2.9038872276804786
2024-09-27,0.0,73.76149295269641,7.160922680280356,7.001203718722522,0.0,0.0,5.700086223823386,3.474563972101044,2.9017304523762775
2024-09-30,0.0,17.663041245100448,1.7147656262310433,1.6765190765383762,0.0,0.0,1.3674046111752605,0.835090894727383,0.6948528644255506
2024-10-02,0.0,73.75519646256413,7.160311403621092,7.000606076126576,0.0,0.0,5.69362424987409,3.488779055374871,2.901482752439243
2024-10-03,0.0,73.76338210937901,7.161106083630714,7.026994723991326,0.0,0.0,5.652423719842232,3.4942885925521203,2.9018047706046066
2024-10-04,0.0,73.84912562607909,7.169430246670883,7.077898767500298,0.0,0.0,5.564975469666148,3.4932221063607924,2.8453477837227985
2024-10-07,0.0,73.8633546743711,7.169981793160041,7.0220277120071115,0.0,0.0,5.572241834702408,3.502893434425459,2.869500551333886
2024-10-08,0.0,73.9185870393031,7.177835205928411,7.028007632999889,0.0,0.0,5.5415493620626215,3.4853372810432908,2.8486834786626845
2024-10-09,0.0,73.89057620738333,7.176361380844419,7.075330453009368,0.0,0.0,5.533567181417633,3.4846216366514096,2.8395431406938445
2024-10-10,0.0,73.66674344995863,7.130685162908551,7.03164324776262,0.0,0.0,5.681033673739261,3.6864511615605777,2.8034433040703677
2024-10-14,0.0,73.6654864991682,7.130563494433306,7.0315232692061596,0.0,0.0,5.682643006441155,3.686388260888111,2.803395469863072
2024-10-15,0.0,73.67240025937681,7.1312327224326815,7.0321832019385,0.0,0.0,5.694268113716255,3.6867342411521795,2.7831814613835704
2024-10-16,0.0,73.67680060069797,7.131658660204613,7.0411358652525236,0.0,0.0,5.680102733005111,3.686954444226388,2.7833476966133945
2024-10-17,0.0,73.69063366759121,7.132997653082995,7.042457862171965,0.0,0.0,5.681169191380414,3.68764668231278,2.765094943460636
2024-10-18,0.0,73.68434526603235,7.132388957631096,7.04185689294705,0.0,0.0,5.689217903315271,3.6873319964159235,2.7648589836583177
2024-10-21,0.0,73.68811817817186,7.132754162435248,7.043070857406191,0.0,0.0,5.683535445771,3.6875208015088026,2.7650005547069014
2024-10-22,0.0,73.71831539046025,7.135677147808864,7.014368527546081,0.0,0.0,5.676473350351316,3.6890319385986627,2.766133645234823
2024-10-23,0.0,73.70195549561699,7.134093566752307,7.035004310455201,0.0,0.0,5.675213602260215,3.6882132523024658,2.765519772612819
2024-10-24,73.59474151386236,19.470664854846518,1.8846928001742285,1.8526524656029622,0.0,0.0,1.4949998914588285,0.971650374182469,0.7305980998726385
2024-10-25,73.59474151386236,19.470664854846518,1.8846928001742285,1.8526524656029622,0.0,0.0,1.497254823865843,0.9693954417754546,0.7305980998726385
2024-10-28,73.58461988487615,19.46798701616237,1.8844335946809565,1.8526231289078507,0.0,0.0,1.5114784860796677,0.968360270008424,0.7304976192845852
2024-10-29,73.58345856453941,19.467679770310284,1.8844038543485315,1.8602594853883765,0.0,0.0,1.5114546317646333,0.9622576031556892,0.7304860904930723
2024-10-31,66.71983193972575,17.65179767124243,1.7086327677630335,1.690215793783599,0.0,0.0,1.3755817557992738,0.8692304735326393,0.6623487145450968
2024-11-01,73.57499862266226,19.46544155750332,1.8841872031147917,1.8695137854977593,0.0,0.0,1.5169166774838694,0.9585400477434551,0.7304021059945425
2024-11-04,73.57897952944784,19.466494770005273,1.8842891504306272,1.8693894939359061,0.0,0.0,1.51699875297157,0.9534066775030086,0.730441625705781
2024-11-06,73.57815013834285,19.46627534133541,1.884267910496741,1.8704956339775547,0.0,0.0,1.5169816531792102,0.9533959305882944,0.7304333920799418
2024-11-07,73.57682315146597,19.46592426575291,1.8842339275984892,1.8722654061759867,0.0,0.0,1.5169542943132641,0.9533787360286872,0.7304202186646835
2024-11-08,73.58097014439055,19.46702141899686,1.884340128225688,1.8723709322242685,0.0,0.0,1.5114035179106078,0.9534324710868671,0.7304613871651572
2024-11-11,73.57350589367199,19.465046632196277,1.884148975715351,1.883452402654405,0.0,0.0,1.5123773379643526,0.9510814705923321,0.7303872872052989
2024-11-12,73.57300833080193,19.464914993988334,1.8841362335935696,1.8841159451950213,0.0,0.0,1.512367110059623,0.9510750386190229,0.7303823477425064
2024-11-13,73.57300833080193,19.464914993988334,1.8841362335935696,1.8841159451950213,0.0,0.0,1.5180027763230681,0.9454393723555778,0.7303823477425064
2024-11-18,73.56869640115025,19.463774204097664,1.8840258090903752,1.888964617535507,0.0,0.0,1.5188154637396978,0.9453839625231404,0.7303395418633702
2024-11-20,73.57284247800742,19.464871114981346,1.8841319862579413,1.8890710730372067,0.0,0.0,1.5132654053582573,0.9454372410880723,0.7303807012697554
2024-11-25,73.57350589367199,19.465046632196277,1.884148975715351,1.889088107030989,0.0,0.0,1.5119264816142257,0.945445766215748,0.7308381435554256
2024-11-26,73.5733400386342,19.465002752595797,1.884144728322274,1.889083848503744,0.0,0.0,1.5121485009805191,0.9454436349194156,0.7308364960440499
2024-11-27,73.57499862266226,19.463187230015684,1.8841872031147917,1.8891264346402055,0.0,0.0,1.5121825897598304,0.9454649483151577,0.73085297149207
2024-11-28,73.57698902220798,19.463713761035,1.8842381753937363,1.8871485909126327,0.0,0.0,1.5115471817818682,0.9454905256585332,0.7308727430102443
2024-11-29,73.58097014439055,19.464766908542646,1.884340128225688,1.8886034074946056,0.0,0.0,1.5048654375933888,0.9455416844971202,0.7309122892559999
2024-12-03,73.5876063054992,19.466522407673658,1.884510074132216,1.8797548827591333,0.0,0.0,1.5050011592272718,0.9456269615319426,0.7309782091765755
2024-12-04,73.58860183290913,19.4667857598549,1.8845355686621688,1.8761727220977404,0.0,0.0,1.5072762638719392,0.9456397544138835,0.7309880981902266
2024-12-09,73.58528351295541,19.465907946959792,1.884450589578109,1.8805974053487107,0.0,0.0,1.507208296485991,0.9455971128201046,0.7309551358518787
2024-12-10,73.58943145966037,19.467005225449093,1.8845568146307352,1.8750664889309872,0.0,0.0,1.507293256676244,0.9456504154132468,0.730996339239329
2024-12-11,73.59059296853894,19.46731248559447,1.8845865597915412,1.8746451232407015,0.0,0.0,1.5061896445978824,0.9456653412162018,0.7310078770202495
2024-12-12,73.59059296853894,19.46731248559447,1.8845865597915412,1.8741941621814664,0.0,0.0,1.5066406056571175,0.9456653412162018,0.7310078770202495
2024-12-17,73.5851176048134,19.465864058393144,1.8844463408250829,1.8740547164409675,0.0,0.0,1.5139688108730291,0.9455949808413642,0.7309534878129954
2024-12-19,73.59689894228461,19.468980638499357,1.884748049907167,1.8691682651994064,0.0,0.0,1.503387211839857,0.9457463752257583,0.7310705170438504
2024-12-23,73.59490746540419,19.468453822486943,1.8846970500386842,1.8691176869082116,0.0,0.0,1.4898169063591185,0.961956333978819,0.7310507348240345
2024-12-30,73.59490746540419,19.468453822486943,1.8867264937812556,1.8623528744329736,0.0,0.0,1.4898169063591185,0.9666917027114854,0.7310507348240345
2025-01-02,73.59523937073314,19.468541623175774,1.8867350027202447,1.862361273449491,0.0,0.0,1.4893726357451602,0.9666960623898738,0.731054031786324
2025-01-06,73.59938843995398,19.469639198610196,1.8868413709336598,1.8624662675483465,0.0,0.0,1.4838189149417653,0.9667505616878267,0.7310952463242207
2025-01-07,73.60071624091069,19.469990448886893,1.886875411295007,1.8629508912546717,0.0,0.0,1.4815905689339042,0.966768002761019,0.7311084359578316
2025-01-08,73.60486592770951,19.471088187692512,1.886981795341049,1.8635069749343067,0.0,0.0,1.4755849475211695,0.9668225101710483,0.7311496566304033
2025-01-10,73.5998863596984,19.469770915978764,1.8868541359252322,1.8633809036535036,0.0,0.0,1.4822503903465025,0.9667571020165279,0.7311001923810552
2025-01-13,73.60320599683993,19.470649077316597,1.8869392402831338,1.8634649492786062,0.0,0.0,1.4778068620086253,0.9668007064694886,0.7311331678036114
2025-01-14,73.61150639996471,19.472844827274137,1.887152034768838,1.8569087582722121,0.0,0.0,1.473462625531898,0.9669097348127018,0.7312156193755024
2025-01-20,73.61914442445965,19.474865354676048,1.8900546642194254,1.8571014335111005,0.0,0.0,1.466171769548541,0.9670100626092661,0.725652290975976
2025-01-24,73.62346226992345,19.476007577391176,1.8901655180472179,1.8572103545949195,0.0,0.0,1.4603926499107973,0.9670667788349836,0.7256948512974439
2025-02-04,73.62329618957848,19.475963643270756,1.8901612541980095,1.8574317458180316,0.0,0.0,1.4603893555463703,0.9670645973186667,0.7256932142696876
2025-02-05,73.62346226992345,19.476007577391176,1.8901655180472179,1.8572103545949195,0.0,0.0,1.4603926499107973,0.9670667788349836,0.7256948512974439
2025-02-06,73.62379443286132,19.47609544622667,1.8901740458033451,1.8572187336690429,0.0,0.0,1.4599480741673772,0.9670711418971442,0.7256981253751137
2025-02-07,73.62711622709337,19.476974178191174,1.8902593275969735,1.85730252856884,0.0,0.0,1.4555020960887386,0.9671147746841512,0.725730867776747
2025-02-11,73.63293008832666,19.47851214994559,1.8870244355055008,1.8574491878395363,0.0,0.0,1.4511048227568313,0.9671911415362676,0.7257881740896135
2025-02-12,72.59430360201475,19.203758739907258,1.8604070843192477,1.8316938650073118,0.0,1.4094340454983547,1.4313036027776807,0.9535484637870486,0.7155505966883451
2025-02-14,72.59414213237932,19.20371602548245,1.8604029462637977,1.8319122182363696,0.0,1.4094309105305929,1.431300419166027,0.9535463428338171,0.7155490051076253
2025-02-18,72.59414213237932,19.20371602548245,1.8604029462637977,1.8363607666050836,0.0,1.4094309105305929,1.4268518707973132,0.9535463428338171,0.7155490051076253
2025-02-19,72.58380956957433,19.20098269747424,1.8601381489988917,1.8536686563518283,0.0,1.4092303015974947,1.423312845887538,0.9534106214493446,0.7154471586663266
2025-02-20,72.59252747553091,19.203288891685087,1.8648100161447352,1.8538912970359775,0.0,1.392940298754883,1.423483797338155,0.9535251338204243,0.7155330896898308
2025-02-24,72.59252747553091,19.203288891685087,1.8648100161447352,1.865012420593482,0.0,1.392940298754883,1.4123626737806507,0.9535251338204243,0.7155330896898308
2025-02-25,72.59155871589846,19.203032620526944,1.8647851299377294,1.8663220487026604,0.0,1.392921709729555,1.412343825560423,0.953512408865249,0.7155235407789844
2025-02-26,72.59930951701806,19.205082981331532,1.8649842381939594,1.8558440450009726,0.0,1.3930704358257882,1.41249462540958,0.9536142180174002,0.7155999392027004
2025-02-27,72.60221649417308,19.20585197951978,1.865058914752331,1.8559183555733179,0.0,1.3931262163002749,1.4085470448086117,0.9536524020547541,0.7156285928178548
2025-02-28,66.71983193972575,17.649753385086427,1.7139479117686423,1.7112719411904338,0.0,1.280252194915293,1.2944235954059395,0.8763854750786513,0.6576468563862891
2025-03-03,72.59850206467638,19.204869381652298,1.8649634957667884,1.8609395421071282,0.0,1.393054942042266,1.4084749815997544,0.9536036118830096,0.7155919802723681
2025-03-04,72.6057697824134,19.20679194983033,1.8651501942232525,1.861125837732149,0.0,1.3931943985024267,1.3986051446924008,0.9536990755866271,0.7156636170194027
2025-03-05,72.58219537232694,19.200555685257584,1.8645445975098887,1.8614111109443923,0.0,1.3927420413939091,1.4072690541285697,0.9758508906599752,0.7154312477787467
2025-03-06,72.58041983827775,19.200085993755316,1.8644989862907444,1.862477503245431,0.0,1.3927079715934088,1.3996735262628597,0.9847224339547186,0.7154137466197673
2025-03-07,72.58090406622159,19.200214089158774,1.8645114254928385,1.858264578674389,0.0,1.3927172631918723,1.4007947986187046,0.9871752590636205,0.7154185195782083
2025-03-10,72.58849114763638,19.202221140315686,1.8647063279973748,1.8584588281788557,0.0,1.39286284775574,1.3875966213156228,0.9901697825577149,0.7154933042426256
2025-03-12,72.58800681845223,19.20209301813059,1.865361112054309,1.858446428060961,0.0,1.3928535542146288,1.3875873629121362,0.9901631758888702,0.7154885302862748
2025-03-13,72.57541652783272,19.19876244132875,1.86503756771771,1.8581240830668546,0.0,1.3926119656684401,1.3917940886486317,1.0024441558718742,0.7158091698650316
2025-03-14,72.57460960687813,19.19854898222018,1.865016831524017,1.852099499321402,0.0,1.3925964820814287,1.3615366244915363,1.039790762255598,0.7158012112277096
2025-03-17,72.57799879547201,19.199445542375063,1.9098018956880114,1.849962211647592,0.0,1.34129220774457,1.3616002073950184,1.0440645009839458,0.7158346386937852
2025-03-18,72.57751460629265,19.19931745722618,1.9104562842535793,1.8499498700054968,0.0,1.3412832595897002,1.3615911237595093,1.0440575357225397,0.7158298631503419
2025-03-20,72.56008809738692,19.201377222099428,1.9099975666516862,1.8446145728317407,0.0,1.3409612055100704,1.3612641935804741,1.0660391559272262,0.7156579860124591
2025-03-21,72.56589600377879,19.202914152448123,1.925714309129956,1.8211940882825912,0.0,1.3410685396845585,1.3613731528612332,1.0661244845946802,0.7157152692200783
2025-03-24,72.56783217919518,19.208540493759013,1.932880788064493,1.821242680685034,0.0,1.3411043215611869,1.345845200139818,1.0661529305194406,0.7164014060758368
2025-03-25,72.56992981916072,19.209095734297545,1.9329366597622948,1.820628265683856,0.0,1.3411430874156762,1.3436605707112395,1.0661837486509635,0.7164221143177069
2025-03-27,72.57267306979386,19.20982186651466,1.9330097276256502,1.8169169402858116,0.0,1.3411937846071005,1.3437113630672544,1.066224051972888,0.7164491961327727
2025-03-28,72.59139725847353,19.214778116765846,1.9335084558291007,1.8218340960114487,0.0,1.3415398207170677,1.3140314826232447,1.0664991442284089,0.7164116253513461
2025-03-31,66.71983193972575,17.660588101713245,1.7771163539891468,1.674474790382373,1.527881074421526,1.2330291847116146,1.1868941436001614,0.9802352118036232,0.6586689994642907
2025-04-01,71.43582743377178,18.908901406595728,1.9027292710807182,1.77094480010147,1.6358771537419825,1.3201840816900787,1.2707880514592915,1.0495217298833952,0.7052260716755577
2025-04-02,71.44051846879955,18.91014311292183,1.9028542191632092,1.7710610941850966,1.6359845782277762,1.320270775300173,1.2643047193813672,1.0495906496870027,0.7052723823339985
2025-04-03,71.44036209103926,18.91010172008356,1.9028500539627409,1.771276109722377,1.6359809971842771,1.3202678853297298,1.2643019519162846,1.0495883522143845,0.7052708385473924
