date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-03,34.07903910121179,7.0979057057351715,5.449305794044056,8.905705735171466,9.612591914830986,4.655735122405927,1.524554776038856,1.3615267624981602,0.0,0.7206495609086003,73.40701447284502
2024-04-05,34.02034038169062,7.104823235048816,5.470548986900849,8.912083599077663,9.561872737084826,4.654508610116273,1.5245057155472699,1.3615267624981602,0.0,0.7175096894470883,73.32771971741157
2024-04-08,33.97962017367414,7.04967924250601,5.499592797919836,8.912083599077663,9.627180591669529,4.654606731099445,1.523033900799686,1.361379581023402,0.0,0.7184418387872247,73.32561845655694
2024-04-09,33.93948869155669,7.04967924250601,5.499592797919836,8.912083599077663,9.707197811902075,4.608489869008488,1.5268606191434038,1.3620664279056076,0.0,0.7371338860815385,73.34259294510132
2024-04-10,33.82856292008046,6.976677231025855,5.533002992689987,8.91061178433008,9.787066378845116,4.534997252612471,1.5242604130893391,1.3600058872589904,0.0,0.7063238973654515,73.16150875729774
2024-04-11,33.81502340185449,7.130678114114704,5.4764362458911835,8.908207820242358,9.669009468674876,4.508995192071825,1.4994358043467595,1.3598096452926458,0.0,0.7021046950890447,73.06970038757788
2024-04-12,33.88490026002061,6.941697100524948,5.469567777069126,8.908207820242358,9.859527400284552,4.508308345189619,1.4965902958347643,1.3598096452926458,0.0,0.6876809105627238,73.11628955502134
2024-04-15,33.917137712799885,6.60254192219006,5.602080164843252,8.908207820242358,10.023704606780159,4.4841215228376585,1.468380513172742,1.3558848059657558,0.0,0.6945493793847815,73.05660844821665
2024-04-16,33.914743168326545,6.5922392189569745,5.591875582593338,8.908207820242358,10.099632046313104,4.434619486827258,1.469116420546534,1.3553942010498945,0.0,0.700191335917186,73.0660192807732
2024-04-17,33.882360987097094,6.415572388755335,5.646627091203453,8.908207820242358,10.186129519697786,4.3358116567728,1.4653878231859883,1.340676053574057,0.0,0.7054408085169013,72.88621414904577
2024-04-18,33.8541521856449,6.526165088554187,5.656390129029093,8.908207820242358,10.049638326056028,4.324331501741647,1.465633125643919,1.3401854486581954,0.0,0.7167737820732963,72.84147740764362
2024-04-19,33.81279419123779,6.681147181474759,5.588539469165481,8.908207820242358,10.042328312809694,4.207812834224598,1.465633125643919,1.3401854486581954,0.0,0.7172153264975715,72.76386370995436
2024-04-22,33.80293303242898,6.804534317813865,5.570975813177649,8.908207820242358,10.041199921503214,4.012208654270716,1.4596477456704116,1.340332630132954,0.0,0.7099543737428249,72.64999430898298
2024-04-23,33.71990354707354,6.864927782956386,5.540067703478389,8.908207820242358,10.092481087180493,3.9175219055094934,1.463327282539371,1.339989206691851,0.0,0.7060295344159349,72.55245587008781
2024-04-24,33.687965167050976,6.914724181916303,5.617583280184467,8.908207820242358,10.194051906000098,3.850456213511259,1.4618554677917874,1.339989206691851,0.0,0.6957758916744345,72.67060913506353
2024-04-25,33.67044566550557,7.008478781337389,5.617583280184467,8.908207820242358,10.130085855860276,3.781771525290684,1.4607761369768926,1.3375361821125447,0.0,0.6577540106951871,72.57263925820536
2024-04-26,33.71377844282,7.080058038561546,5.612726291517442,8.908207820242358,10.21281410979738,3.775835205808762,1.4551832409360743,1.3370455771966836,0.0,0.6573615267624981,72.75301025364274
2024-04-29,33.930086150223225,7.076721925133691,5.531433056959231,8.908207820242358,10.033473384683314,3.77269533434725,1.4558210273266938,1.3369474562135113,0.0,0.6580483736447039,72.70343452877398
2024-04-30,34.04191237796203,7.138587205023795,5.478153363096698,8.908207820242358,10.1041166167885,3.7693286071726435,1.456311632242555,1.317323259579061,0.0,0.630329195898543,72.84427007800618
2024-05-02,34.09908551243683,7.1363304224108335,5.469224353628023,8.906392582053673,9.97279929352892,3.746024873669234,1.457096600107933,1.288475690526419,0.0,0.6341559142422607,72.70958524260413
2024-05-03,33.98207624000392,7.391935583574548,5.4826669283226215,8.935926997988519,9.56547014669087,3.4525450130010302,1.5243094735809253,1.2449590344895256,0.0,0.6950890447922288,72.2749784624442
2024-05-06,33.98148417799146,7.391935583574548,5.4826669283226215,8.940636805180787,9.334432860717264,3.430271549820929,1.553892950007359,1.2651228965314232,0.0,0.7362017367414021,72.1166454888878
2024-05-07,34.01769876858166,7.391935583574548,5.4826669283226215,8.945493793847813,9.46175504096551,3.426248589510867,1.6089878820585781,1.2700289456900358,0.0,0.7553353284599912,72.36015086101163
2024-05-08,34.14751282931855,7.45066099200314,5.822508953539715,8.935926997988519,9.440035961340334,3.4254636216454886,1.5049796398959918,1.1563067261933964,0.0,0.6971495854388461,72.58054530736398
2024-05-09,34.18486228720012,8.306717509689447,5.9060099102193,8.935828877005347,9.3878069960261,3.3327883530392977,1.4248638571358485,1.1415885787175588,0.0,0.6865034587646568,73.30696982779767
2024-05-10,34.17526865525193,8.731237943384192,5.84041603296865,8.935779816513762,8.993349408821077,3.2435473188441346,1.4153461217681402,1.1306480890938526,0.0,0.6528479615365745,73.1184413481823
2024-05-13,34.17428185252416,8.707934209880783,6.039846931266251,8.935779816513762,9.16826782122357,3.1838897610754056,1.4109306775253887,1.122945591914831,0.0,0.6340087327675024,73.37788539469166
2024-05-14,34.12774380611294,8.84397895304911,6.128450179070795,8.922484423293922,9.13989761075406,3.1531288328509053,1.3970465584065153,1.1224549869989697,0.0,0.622185154295246,73.45737050483245
2024-05-16,34.11988838738164,9.250396065348575,6.200863464651916,8.912083599077663,9.009328018446745,3.0432823921895698,1.3733012804788305,1.1223078055242115,0.0,0.5883334151008194,73.61978442819998
2024-05-17,34.14466786047196,9.123672815581612,6.255222489329343,8.905705735171466,9.098936711965854,3.0677145169994606,1.3490653976352842,1.1321689643330226,0.0,0.5644900161899623,73.64164450767797
2024-05-20,34.336988912328906,8.845020261983025,6.1971348672913695,8.906196340087327,9.237357454741696,3.0707562674778,1.3639797870774664,1.1319727223666782,0.0,0.5475641465927489,73.63697075994702
2024-05-21,34.47509419614384,8.44012402492273,6.026698719521169,8.906196340087327,9.476208310847275,3.0713449933768335,1.3678555659127705,1.1431585144483147,0.0,0.549183142815091,73.45586380807536
2024-05-22,34.55359098268165,8.428632831280968,6.053338566452436,8.906196340087327,9.562995878918706,3.0713449933768335,1.3538733258107247,1.1431585144483147,0.0,0.5469263602021293,73.6200577932591
2024-05-23,34.43864225089535,8.48662233233577,6.14091154393367,8.906196340087327,9.708828877005347,3.069431634204975,1.3592209193936122,1.1545405484962958,0.0,0.5429033998920669,73.80729784624442
2024-05-24,34.347908551243684,8.579493842908306,6.164019035470735,8.906196340087327,9.661711671490949,3.069971299612422,1.358337830545062,1.1545405484962958,0.0,0.5376048668007654,73.77978398665554
2024-05-27,34.338080949811115,8.592650738360398,6.147044105381936,8.906196340087327,9.755851395770986,3.0710506304273166,1.3658931462493256,1.1545405484962958,0.0,0.529657067163813,73.86096492174852
2024-05-28,34.25933886081538,8.596869940636804,6.122317617622529,8.906196340087327,9.618971495854387,3.0709525094441448,1.3662365696904284,1.1661188245106215,0.0,0.5269587401265761,73.6339608987882
2024-05-29,34.36234994848648,8.573419025658637,6.135760192317127,8.906196340087327,9.17477324240789,3.071001569935731,1.3696708041014571,1.1661188245106215,0.5934357062257763,0.5329931805916694,73.88571883432272
2024-05-30,34.3942863170289,8.574743658931462,6.152538880439582,8.906196340087327,9.184345336800275,3.0713449933768335,1.3738409458862777,1.1661188245106215,0.5934357062257763,0.5272040425845067,73.94405504587156
2024-05-31,34.40213599568268,8.569543246823333,6.137918853946917,8.906196340087327,9.166703919933278,3.0710996909189032,1.373154099004072,1.1772555561006721,0.5934357062257763,0.5279399499582986,73.92538335868124
2024-06-03,34.335490016189965,8.549526566256194,6.149546190452828,8.902320561252024,9.14212461364863,3.071492174851592,1.3761958494824118,1.1772555561006721,0.5934357062257763,0.5270078006181622,73.82439503507825
2024-06-04,34.22402315655203,8.605602708139136,6.09101702399058,8.902320561252024,8.89009498111171,3.0713449933768335,1.377029877839376,1.1772555561006721,0.5934357062257763,0.5232203306677132,73.45534489525585
2024-06-05,34.14815714075455,8.491537065201394,6.170200657410587,8.902320561252024,8.901075847519992,3.0722771427169704,1.3733503409704166,1.1886866506402394,0.5934357062257763,0.528175440317912,73.36921655300986
2024-06-06,34.134373154099,8.39331796104597,6.295599273904724,8.902811166167885,9.174047686797822,2.9914745130746208,1.3826227738801944,1.1886866506402394,0.5934357062257763,0.5277338958936368,73.58410278172988
2024-06-07,34.10587504292793,8.517391944267281,6.394799587891871,8.905460432713536,9.000671490948339,2.9951049894519945,1.3917480253152137,1.1886866506402394,0.5934357062257763,0.5288132267085317,73.62198709709071
2024-06-11,34.07374797625472,8.350880635823971,6.412068880930187,8.905460432713536,8.543841191188736,2.9952521709267526,1.3990089780699604,1.209242996614826,0.5934357062257763,0.5320021586616297,73.0149411274101
2024-06-12,34.01240837953196,8.32203306677133,6.502928911347691,8.905460432713536,6.075387626944022,2.9978033164892315,1.393857626453417,1.209242996614826,0.5934357062257763,0.5453466123730559,70.55790467546484
2024-06-13,33.995604278074865,8.437963008389344,6.625187656380318,8.905460432713536,6.084674042093901,3.009038169062454,1.4266790953245352,1.209242996614826,0.5934357062257763,0.5559436785556591,70.84322906343522
2024-06-14,33.96390953245352,8.44370308590492,6.732090467546485,8.905460432713536,8.316481332482951,3.0134045528136193,1.426630034832949,1.209242996614826,0.5934357062257763,0.5566305254378648,73.16098866702644
2024-06-17,33.94267517048521,8.438993278712653,6.734985036550066,8.905460432713536,8.632139675219545,3.013600794779964,1.4267281558161213,1.209242996614826,0.5934357062257763,0.546131580238434,73.44339282735613
2024-06-18,33.83522244026885,8.387087278614532,6.836981798557622,8.905460432713536,8.7465941716136,3.0166916057498896,1.4272187607319826,1.209242996614826,0.5934357062257763,0.548093999901879,73.50602919099249
2024-06-19,33.83051263307658,8.35279399499583,6.897031840259039,8.905460432713536,8.766756709022225,3.026601825050287,1.4303095717019085,1.209242996614826,0.5934357062257763,0.5476524554776039,73.55979816513761
2024-06-20,33.807078987391456,8.436393072658587,6.816278271108277,8.904822646322916,8.79313889025168,3.025767796693323,1.4332041407054898,1.209242996614826,0.5934357062257763,0.5541284403669725,73.5734909483393
2024-06-21,33.86654030319384,8.40229603100623,6.832517293823284,8.904822646322916,8.771506255212676,3.0256696757101507,1.4314379630083893,1.209242996614826,0.5934357062257763,0.5552077711818673,73.59267664229996
2024-06-24,33.852312760633865,8.384045528136191,6.879713486729138,8.904822646322916,8.766891576313594,3.0367082863170287,1.4331550802139037,1.209242996614826,0.5934357062257763,0.5579060982191042,73.61823416572634
2024-06-25,33.77796040818329,8.400873276750232,6.890899278810774,8.904822646322916,8.66109964185841,3.052260462149831,1.4348721974194183,1.209242996614826,0.5934357062257763,0.5639895991757837,73.48945621351126
2024-06-26,33.68730353726144,8.36216454888878,6.913319923465632,8.904822646322916,8.738175538438895,3.061483834568022,1.4348721974194183,1.202963253691802,0.5934357062257763,0.5612422116469608,73.45978339792964
2024-06-27,33.69505509493205,8.169994603345925,6.892861698474219,8.904822646322916,8.833248295147918,3.0811080312024726,1.4303095717019085,1.1984987489574646,0.5934357062257763,0.562174360987097,73.36150875729774
2024-06-28,33.6476752195457,8.181327576902321,6.7899818476181135,8.904822646322916,8.82510915959378,3.1185902467742728,1.4339891085708678,1.1984987489574646,0.5934357062257763,0.5651670509738508,73.25859731148506
2024-07-02,33.64968669970073,8.158269145856842,6.767217779522151,8.904822646322916,8.852700780061816,3.118688367757445,1.4403669724770642,1.1984987489574646,0.5934357062257763,0.5577589167443457,73.24144576362656
2024-07-03,33.74216572634058,8.123436196830692,6.767806505421184,8.904822646322916,8.859068831869696,3.118933670215376,1.4408575773929255,1.1984987489574646,0.5934357062257763,0.5545699847912475,73.30359559436785
2024-07-04,33.7343160476868,8.068929990678507,6.853564244713732,8.903939557474366,8.823133101113672,3.1180996418584113,1.442182210665751,1.1984987489574646,0.5934357062257763,0.5523132021782858,73.28841245155276
2024-07-05,33.722198106265026,8.100819310209488,6.9062061521856455,8.903939557474366,8.76200372859736,3.1184430652995143,1.445322082127263,1.1984987489574646,0.5934357062257763,0.5556983760977285,73.30656483343964
2024-07-08,33.77111141637639,8.067163812981407,7.001579747829073,8.903939557474366,8.693811018986409,3.1184430652995143,1.4467938968748466,1.1984987489574646,0.5934357062257763,0.5555511946229701,73.35032816562823
2024-07-09,33.76914899671294,8.024628366776234,7.016641318746014,8.903939557474366,8.633020163862042,3.117854339400481,1.4468429573664328,1.1984987489574646,0.5934357062257763,0.5542756218417308,73.25828577736348
2024-07-10,33.7726571162243,8.022616886621204,6.902919099249375,8.903939557474366,8.73481003777658,3.117903399892067,1.4538095471716628,1.1984987489574646,0.5934357062257763,0.5587278614531718,73.25931796104597
2024-07-11,33.62051405583084,8.060785949075209,6.951292743953294,8.903939557474366,8.87914600402296,3.1149107099053133,1.4541039101211795,1.1984987489574646,0.5934357062257763,0.5570598047392435,73.33368719030565
2024-07-12,33.55540087327675,8.136240985134672,6.897816808124417,8.903939557474366,8.882663494088211,3.116382524652897,1.4538586076632487,1.1984987489574646,0.5934357062257763,0.5651547858509542,73.30339209144876
2024-07-15,33.50499465240642,8.14433596624638,6.870107442476574,8.90413579944071,8.829755433449444,3.116382524652897,1.4542020311043518,1.1984987489574646,0.5934357062257763,0.5667247215817103,73.18257302654173
2024-07-16,33.416804346759555,8.172938232841092,6.952480007849679,8.90413579944071,8.818198008144043,3.116676887602414,1.456311632242555,1.1984987489574646,0.5934357062257763,0.5732988274542511,73.20277819751753
2024-07-17,33.29905916695285,8.058676347937006,6.986675170485208,8.90413579944071,8.780019722317618,3.135908600304175,1.4572928420742777,1.1984987489574646,0.5934357062257763,0.5739366138448707,72.98763871853996
2024-07-18,33.38496408772016,8.050090761909434,6.978972673306187,8.90413579944071,8.727646273855665,3.1352217534219693,1.4573909630574498,1.1984987489574646,0.5934357062257763,0.5729554040131482,73.00331217190796
2024-07-19,33.336786684982584,7.942059559436785,6.979845950056419,8.90413579944071,8.96316332237649,3.1286476475494283,1.4593533827208949,1.1984987489574646,0.5934357062257763,0.5733478879458371,73.07927468969238
2024-07-22,41.57782088014522,7.883481332482951,6.981072462346074,8.90413579944071,9.175121866261101,3.1287948290241867,1.4595986851788254,1.1984987489574646,0.5934357062257763,0.5725138595888731,81.47447416965117
2024-07-23,41.65077383113378,7.780454300152087,7.048775940734926,8.90413579944071,9.16619859686994,3.1388031693077565,1.4593533827208949,1.1984987489574646,0.5934357062257763,0.5829146838051317,81.52334415934848
2024-07-24,41.67981764215277,7.759848893685915,7.06594711279007,8.90413579944071,9.091872442721877,3.139833439631065,1.4597458666535839,1.1984987489574646,0.5934357062257763,0.584975224451749,81.47811087671099
2024-07-25,41.78269749300888,7.739832213118776,7.095874012657606,8.90413579944071,9.011609478486974,3.153423195800422,1.4564097532257272,1.1984987489574646,0.5934357062257763,0.5786464210371388,81.51456282195949
2024-07-26,41.815568022371586,7.744934504243732,7.0499043320414065,8.90413579944071,8.960526811558651,3.1381653829171365,1.4576853260069667,1.1984987489574646,0.5934357062257763,0.5817372320070647,81.4445918657705
2024-07-29,41.79952524162292,7.844281999705636,6.9699357307560215,8.90413579944071,9.014700534759358,3.1395390766815483,1.4591080802629643,1.1984987489574646,0.5934357062257763,0.5839449541284404,81.50710587254085
2024-07-30,41.78969106608449,7.844134818230879,6.966648677819752,8.90413579944071,8.972320315949565,3.1393428347152037,1.4581268704312418,1.1984987489574646,0.5934357062257763,0.5854658293676103,81.45180066722268
2024-07-31,41.76996874846686,7.917333071677378,6.948545356424471,8.90413579944071,8.969131383996467,3.1413052543786493,1.4556738458519354,1.1984987489574646,0.5934357062257763,0.5860545552666437,81.48408247068636
2024-08-01,41.7249312171908,7.95859294510131,6.944080851690133,8.90413579944071,8.93202197910023,3.1418449197860965,1.4553304224108325,1.1984987489574646,0.5934357062257763,0.5899793945935339,81.44285198449688
2024-08-02,41.800674483638325,7.978168081244174,6.958357454741697,8.90413579944071,8.759248442329392,3.1364973262032088,1.4587155963302754,1.1984987489574646,0.5934357062257763,0.6085340725114066,81.39626571162243
2024-08-05,41.770246381788745,7.989893538733258,6.946828239218957,8.90413579944071,8.702462787617133,3.136202963253692,1.4619535887749595,1.1979590835500173,0.5934357062257763,0.608681253986165,81.31179934258941
2024-08-06,41.741987538635136,7.943089829760094,6.961055781778934,8.90413579944071,8.648304175047834,3.1372332335770006,1.4689201785801893,1.1979590835500173,0.5934357062257763,0.612606093313055,81.20872741990874
2024-08-07,41.75076936662905,8.06343521562086,6.862640435657165,8.895157729480449,8.773044743168326,3.135859539812589,1.4629838590982682,1.1979590835500173,0.5934357062257763,0.588762694402198,81.32404837364471
2024-08-08,41.72847259971545,8.234214786832164,6.854741696511798,8.895157729480449,8.525551538046411,3.1451319727223668,1.4591080802629643,1.1979590835500173,0.5934357062257763,0.5931290781533631,81.22690227150076
2024-08-09,41.650221115635574,8.258941274591573,6.774822155718001,8.895157729480449,8.493677525388804,3.148468086150223,1.4616101653338567,1.1979590835500173,0.5934357062257763,0.5946990138841192,81.06899185595839
2024-08-12,47.85389712014914,8.255507040180543,6.60590688318697,8.895157729480449,8.406924692145415,3.1489586910660847,1.4632291615561988,1.1979590835500173,0.5934357062257763,0.5959255261737723,87.01690163371437
2024-08-13,47.911899671294705,8.235980964529265,6.59982338223029,8.895157729480449,8.564084678408477,3.14876244909974,1.466025609576608,1.1979590835500173,0.5934357062257763,0.5956311632242555,87.20876043761959
2024-08-14,47.947337928666045,8.202963253691802,6.582799391649904,8.895157729480449,8.362058578226954,3.1480265417259483,1.4631310405730265,1.1979590835500173,0.5934357062257763,0.5951896187999804,86.9880588725899
2024-08-15,48.00759907766276,8.194966393563263,6.586724230976794,8.895157729480449,8.461008242162587,3.1356142373546585,1.4658293676102634,1.1979590835500173,0.5934357062257763,0.6007825148407987,87.13907658342737
2024-08-16,47.99837570524457,8.242751312368151,6.587263896384242,8.895157729480449,8.280018692047294,3.136546386694795,1.4675955453073641,1.1979590835500173,0.5934357062257763,0.602843055487416,87.00194711279006
2024-08-19,47.958709267526864,8.254035225432958,6.608948633665309,8.895157729480449,8.416686258156307,3.146947210911053,1.468331452681156,1.1979590835500173,0.5934357062257763,0.6033827208948633,87.14359328852474
2024-08-20,47.9447760879164,8.252416229210617,6.6193985183731545,8.895157729480449,8.493155423637345,3.147634057793259,1.4690182995633616,1.1979590835500173,0.5934357062257763,0.6031374184369327,87.21608855418731
2024-08-21,47.89502874944807,8.254574890840406,6.646479909728696,8.895157729480449,8.51655114556248,3.1478302997596033,1.4706863562772898,1.1979590835500173,0.5934357062257763,0.6027939949958299,87.22049786586862
2024-08-22,47.82989373497523,8.327822204778492,6.588588529657067,8.895157729480449,8.538383113378796,3.149694598439876,1.4728450179070793,1.1979590835500173,0.5934357062257763,0.6015184222145906,87.19529814060736
2024-08-23,47.82586738949124,8.228720011774518,6.554344306529951,8.895157729480449,8.512234705391748,3.1508720502379433,1.4737281067556296,1.1979590835500173,0.5934357062257763,0.6010278172987293,87.03334690673601
2024-08-26,47.8323924348722,8.223421478683218,6.526527007800619,8.895157729480449,8.50095079232694,3.1518041995780797,1.4790266398469314,1.1979590835500173,0.5934357062257763,0.6018618456556935,87.00253691801993
2024-08-27,47.816818181818185,8.182799391649905,6.532267085316194,8.895157729480449,8.489863121228474,3.1526872884266304,1.4852573222783692,1.1979590835500173,0.5934357062257763,0.5970539174802532,86.94329882745426
2024-08-28,47.80962277388019,8.08570867880096,6.574606289555021,8.895157729480449,8.57218127851641,3.1540609821910417,1.4882990727567091,1.1979590835500173,0.5934357062257763,0.5263086886130599,86.89734028356965
2024-08-29,47.79578771525291,7.977824657803072,6.610420448412893,8.895157729480449,8.562229848403081,3.154306284648972,1.4892802825884317,1.1979590835500173,0.5934357062257763,0.5238556640337536,86.80025742039935
2024-08-30,47.78342898493843,7.9819457390963064,6.5715645390766815,8.895157729480449,8.593285139577098,3.154993131531178,1.5084138743070206,1.1979590835500173,0.5934357062257763,0.5240519060000981,86.80423583378305
2024-09-02,47.51426561350145,7.979787077466516,6.535848501201983,8.895157729480449,8.62509306775254,3.092195702300937,1.5143501937889416,1.1979590835500173,0.5934357062257763,0.5103149683559829,86.4584076436246
2024-09-03,46.97712682137075,8.09738507579846,6.507393416082029,8.895157729480449,8.721232399548644,3.0683032428984935,1.5026247362998577,1.1788254918314283,0.5934357062257763,0.509579060982191,86.05106368051808
2024-09-04,46.98885227885983,8.196879752735123,6.591384977677476,8.895157729480449,8.572802531521367,3.0687447873227693,1.503115341215719,1.1788254918314283,0.5934357062257763,0.5127679929352892,86.10196658980523
2024-09-05,46.93118844134818,8.25060099102193,6.636128146004023,8.894863366530933,8.58439964676446,3.0687447873227693,1.5030662807241328,1.1788254918314283,0.5934357062257763,0.5146813521071482,86.15593420988078
2024-09-09,46.89168233331698,8.283128096943532,6.664877594073493,8.890987587695628,8.128938576264535,3.0728168081244176,1.5039984300642693,1.1788254918314283,0.5934357062257763,0.5102168473728107,85.71890747191287
2024-09-10,47.27119079625178,8.40293381739685,6.5941323652063,8.890987587695628,6.177827454251092,3.0736017759897956,1.503949369572683,1.1788254918314283,0.5934357062257763,0.4994725997154491,84.18635696413678
2024-09-11,47.620473139380856,8.650100574007752,6.534327625962812,8.890987587695628,6.23616950399843,3.0653596134033263,1.5069420595594367,1.1788254918314283,0.5934357062257763,0.4422680665260266,84.71888936859148
2024-09-12,47.63562478536035,8.71976647206005,6.558318206348428,8.890987587695628,7.865943874797625,3.065703036844429,1.5068439385762644,1.1788254918314283,0.5934357062257763,0.4352033557376245,86.45065245547761
2024-09-13,47.81036074179463,8.775204827552372,6.742638473237501,8.890987587695628,8.012714909483392,3.061336653093264,1.505077760879164,1.1788254918314283,0.5934357062257763,0.4175415787666193,86.98812373055979
2024-09-16,47.943539272923516,8.775548250993474,6.802541333464161,8.890987587695628,8.399749693371927,3.062612225874503,1.509787568071432,1.1789236128146003,0.5934357062257763,0.4073369965167051,87.56446224795172
2024-09-17,47.952289113476915,8.750625521267724,6.830456753176667,8.890987587695628,8.364478290732473,3.0872405926507382,1.5087572977481234,1.1788745523230144,0.5934357062257763,0.38025560516116375,87.53740102045823
2024-09-19,47.89057072069862,8.750625521267724,6.830456753176667,8.890987587695628,8.413465044399745,3.1119670804101456,1.5104744149536378,1.1789236128146003,0.5934357062257763,0.38319923465633127,87.55410567629887
2024-09-20,47.95567399303341,8.750625521267724,6.830456753176667,8.890987587695628,8.647648972182703,3.1096121768140117,1.5104744149536378,1.1789236128146003,0.5934357062257763,0.38589756169356815,87.85373629985772
2024-09-23,48.01153951822597,8.798999165971642,6.946779178727371,8.890987587695628,8.391100623068242,3.1074044546926363,1.5054702448118529,1.1788254918314283,0.5934357062257763,0.39271697002403966,87.81725894127459
2024-09-24,47.97404454692636,8.841240249227297,6.963165382917137,8.890987587695628,8.365476328312809,3.1081403620664276,1.5091497816808126,1.1788745523230144,0.5934357062257763,0.44134607270764853,87.86586057008292
