date,VISION CAPITAL INTERNATIONAL HOLDINGS,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,UOB KAY HIAN (HONG KONG) LTD,VALUABLE CAPITAL LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,LEADING SECURITIES COMPANY LTD,TFI SECURITIES AND FUTURES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-04-17,0.0,15.640031884775018,39.47939858717462,0.0,5.555097440971936,4.8211978780132485,12.888595695555372,0.0,11.442786069651742,10.172892443858057
2024-04-18,0.0,15.592772873525288,39.49894123147155,0.0,5.5578472623270905,4.829084508978907,12.894975662074087,0.0,11.448450347881089,10.177928113741991
2024-04-22,0.0,15.59509404905951,39.49785502144979,0.0,5.55769442305577,4.828951710482896,12.894621053789463,0.0,11.448135518644815,10.177648223517764
2024-04-25,0.0,15.867341326586734,39.49785502144979,0.0,5.55769442305577,4.55670443295567,12.894621053789463,0.0,11.448135518644815,10.177648223517764
2024-04-26,0.0,15.80338703015283,39.55114966267382,0.0,5.565193446234338,4.513286520721465,12.912019826517968,0.0,11.463582541649457,10.191380972050117
2024-05-02,0.0,15.733774286895411,39.583850075788895,0.0,5.569794680997657,4.517018051536448,12.922695328648201,0.0,11.473060493316797,10.19980708281659
2024-05-06,0.0,15.706214689265538,39.583850075788895,0.0,5.569794680997657,4.544577649166323,12.922695328648201,0.0,11.473060493316797,10.19980708281659
2024-05-08,0.0,15.66437808476025,39.60349629139438,0.0,5.572559075743789,4.546833209253592,12.929109107453057,0.0,11.478754790856701,10.20486944053823
2024-05-13,0.0,15.674214634415423,39.61441928455195,0.0,5.587886477094078,4.548087265907273,12.932675069641725,0.0,11.481920732548199,10.160796535841355
2024-05-14,0.0,15.661259279626066,39.21638713225185,0.0,5.5705251580973325,5.083860324443223,12.892493813582623,0.0,11.44624690679131,10.129227385207589
2024-05-16,0.0,15.708696960577791,39.020053073619124,0.0,5.542636719284326,5.433206576751566,12.827948458402865,0.0,11.388942084097064,10.078516127267257
2024-05-17,0.0,15.678708264915162,39.03393541324576,0.0,5.544608648056924,5.435139573070607,12.832512315270936,0.0,11.392993979200876,10.082101806239738
2024-05-20,0.0,15.599705665930832,37.90368735181097,0.0,6.175564821628103,6.156487613441255,12.779004169732646,0.0,11.34548824026381,10.04006213719238
2024-05-21,0.0,15.453186574262807,36.46691126511754,0.0,6.430221497486071,7.5798342166055175,12.743579290664492,0.0,11.314037233319745,10.012229922543824
2024-05-22,0.0,15.580643393434537,35.94289472242012,0.0,6.483257521784402,7.642352167479586,12.848687455472133,0.0,11.407354633638406,10.094810105770812
2024-05-27,0.0,15.573142012158387,35.91927268744181,0.0,6.478996659181774,7.700312174817898,12.840243167752888,0.0,11.399857604469029,10.088175694178215
2024-05-28,0.0,29.04731252011587,30.155409444112376,0.0,5.439330543933055,6.538231642834154,10.779805968090487,0.0,9.570554968044508,8.469354912869557
2024-05-29,0.0,29.069366156677788,30.178304382836764,0.0,5.44346025537789,6.467272518118026,10.7879903370528,0.0,9.57782123547682,8.47578511445991
2024-05-31,0.0,6.720744680851063,6.977127659574468,0.0,1.2585106382978724,1.4420212765957447,2.494148936170213,0.0,2.2143617021276594,1.9590425531914892
2024-06-05,0.0,29.142158558807925,30.256268308998223,0.0,5.457523124120591,6.230249348372661,10.815860494083454,0.0,9.602564989735427,8.495375175881716
2024-06-06,0.0,27.814014984574705,28.904803878360514,0.0,5.213750550903481,10.445130013221684,10.332745702952844,0.0,9.173644777434992,8.115910092551786
2024-06-11,0.0,27.80359935678569,28.893979778399455,0.0,5.214000925171266,10.476463202414257,10.328876357468555,0.0,9.170209485208273,8.112870894552504
2024-06-14,0.0,27.608985716473082,28.691733928298007,0.0,5.881838265852965,10.398757573769057,10.256578515650633,0.0,9.106021829953846,8.056084170002405
2024-06-20,0.0,27.610569141257272,28.691106347609256,0.0,5.881709611094099,10.398530119427797,10.256354171223588,0.0,9.105822651909532,8.055907957478455
2024-06-27,0.0,27.608757463747512,28.689223770258742,0.0,5.881323680584414,10.404409352376371,10.255681196824217,0.0,9.105225170053147,8.055379366155597
2024-06-28,0.0,27.60815362407594,28.68859629937448,0.0,5.881195048335593,10.406368925243866,10.255456891649533,0.0,9.105026026857969,8.055203184462624
2024-07-02,0.0,27.58492545796354,28.673545227998076,0.0,5.878109561491715,10.462116906396188,10.25007650942159,0.0,9.100249202116032,8.050977134612863
2024-07-04,0.0,27.591560074341317,28.680441674866074,0.0,5.879523340986116,10.440581611457308,10.252541816989178,0.0,9.102437957800372,8.052913523559637
2024-07-05,0.0,27.534710834153277,28.680441674866074,0.0,5.881709850224117,10.497430851645348,10.252541816989178,0.0,9.102437957800372,8.050727014321636
2024-07-09,0.0,27.5341087983208,28.679814588070666,0.0,5.881581248906769,10.499387790799371,10.25231764911667,0.0,9.10223893650516,8.050550988280566
2024-07-10,0.0,27.529293459251488,28.674798880727526,0.0,5.880552640783491,10.506295907660022,10.250524658971669,0.0,9.10064707939839,8.057887373207414
2024-07-23,0.0,27.525523030846248,28.67542574820191,0.0,5.880681197123057,10.50871171545373,10.250748748442383,0.0,9.100846031086723,8.058063528845944
2024-07-24,0.0,27.46548000785289,28.612874375586237,0.0,6.085989136836594,10.485788451890146,10.228388194489888,0.0,9.080993826756538,8.040486006587702
2024-08-05,0.0,27.467062210976355,28.61225023994416,0.0,6.085856382514615,10.915277898961696,10.228165081581015,0.0,8.651077567402496,8.040310618619667
2024-08-14,0.0,27.472455547071018,28.617868441147593,0.0,6.08705137994982,10.906512490454892,10.230173448238245,0.0,8.652776262681357,8.033162430457075
2024-08-16,0.0,27.462960134412707,28.62161513452181,0.0,6.08784830565799,10.907940387091143,10.231512797573588,0.0,8.653909096860067,8.034214143882695
2024-08-21,0.0,27.462960134412707,28.62161513452181,0.0,6.08784830565799,10.912304436055772,10.22714874860896,0.0,8.653909096860067,8.034214143882695
2024-08-28,0.0,27.42705223474035,28.58419229009131,0.0,6.210638715160496,10.898036566497419,10.21377672209026,0.0,8.642594085728605,8.02370938569156
2024-08-29,0.0,27.407342885762816,28.56365140891076,0.0,6.2061756892121425,10.962066112103132,10.206437001872741,0.0,8.636383432777318,8.01794346936109
2024-08-30,0.0,27.39958637204746,28.555567649940134,0.0,6.204419288124523,10.987264613040166,10.203548492434962,0.0,8.633939262000654,8.015674322412105
2024-09-02,0.0,27.3989898989899,28.554946011842564,0.0,6.204284221525601,10.989202368512712,10.203326367119471,0.0,8.633751306165099,8.015499825844653
2024-09-04,0.0,27.368604170743904,28.52327831778546,0.0,6.19305455889708,11.09226520538413,10.192010785656816,0.0,8.624176397677605,8.006610563855004
2024-09-05,0.0,27.538175368776223,28.370895877492753,0.0,6.159968854090064,11.25145996452827,10.137561102219147,0.0,8.578102694986374,7.963836137907168
2024-09-13,0.0,27.540118517236905,28.368441541589167,0.0,6.159435961763052,11.254812059345127,10.13668411263463,0.0,8.577360612483238,7.9631471949478785
2024-09-17,0.0,27.558782849239282,28.347596818810512,0.0,6.1765214384509,11.25950899031812,10.12923582295989,0.0,8.571058091286307,7.957295988934993
2024-09-19,0.0,27.55282831338317,28.3414718465062,0.0,6.175186897714014,11.278682857266324,10.1270472321853,0.0,8.569206170865563,7.9555766820794265
2024-09-20,0.0,27.552233001317976,28.34085949484692,0.0,6.175053475358123,11.282760408789404,10.126828425123696,0.0,8.569021022837758,7.95324417172612
2024-09-23,0.0,27.626248402261748,28.416993435733012,0.0,5.923005264412141,11.313070040512143,10.154032799670704,0.0,8.592040555471305,7.974609501938951
2024-09-24,0.0,27.638931000129947,28.407761943951144,0.0,5.921081127907481,11.32022350240395,10.150734179408325,0.0,8.589249361112314,7.972018885086846
2024-09-25,0.0,27.639529595217983,28.40837719013276,0.0,5.921209364780283,11.318302904294718,10.150954020748056,0.0,8.58943538431551,7.972191540510688
2024-09-26,0.0,27.641695363090985,28.40837719013276,0.0,5.923375132653282,11.318302904294718,10.146622485002057,0.0,8.58943538431551,7.972191540510688
2024-09-27,0.0,28.504745951982137,29.29536571747627,0.0,6.108319374651033,8.549413735343384,10.463428252372976,0.0,8.857621440536013,8.22110552763819
2024-09-30,0.0,6.7867021276595745,6.977127659574468,0.0,1.4547872340425532,2.057446808510638,2.492021276595745,0.0,2.109574468085106,1.9617021276595745
2024-10-02,0.0,28.600909796959943,29.106845667369356,0.0,6.062354377010984,8.849439698213692,10.396094530123156,0.0,8.800621324753134,8.183734605569732
2024-10-03,0.0,28.703088306969736,29.059772253976696,0.0,6.056980814391421,8.83512783020958,10.379281315078206,0.0,8.786388408879436,8.179361070494927
2024-10-04,33.4331374677196,16.14955649537782,16.364135384308295,10.342203425776912,3.3247252267425176,4.975236099155408,5.844779619995758,0.0,4.947789962199184,4.618436318724503
2024-10-07,33.412295684915286,16.15445035969429,16.35393419526974,10.335756230752926,3.322652636303564,4.9721346017180545,5.888513471392772,0.0,4.94470557432643,4.61555724562694
2024-10-08,33.40521539688871,16.165985241324293,16.35046868767451,10.33356601515756,3.3219485440765855,4.971080973274831,5.887265656162744,0.0,4.943657758276824,4.620811727163941
2024-10-09,32.83909468550492,17.55241584667982,16.073376058426362,10.158442290489786,3.26565123089931,4.88683568811499,5.799747570674085,0.0,4.859877216415258,4.564559412795471
2024-10-10,32.83909468550492,17.565895082529686,16.073376058426362,10.158442290489786,3.26565123089931,4.869680297033343,5.804649110983127,0.0,4.859877216415258,4.56333402771821
2024-10-14,32.84633958009046,17.54770863719374,16.076922134111214,10.160683425461766,3.2663716922624375,4.870754636041624,5.805929720918261,0.0,4.86094939268774,4.564340781232764
2024-10-15,32.829439796155874,17.46885374428832,16.0686503901704,10.155455647976872,3.264691109994977,4.868248582033787,5.925444990261052,0.0,4.858448383579767,4.56076735553895
2024-10-16,32.841911764705884,17.47426470588235,16.074754901960784,10.159313725490197,3.2659313725490198,4.857843137254902,5.927696078431373,0.0,4.860294117647059,4.5379901960784315
2024-10-17,32.74880242447942,17.759556163847883,16.029181738195327,10.130511291426336,3.256672206471796,4.844070779157298,5.8595659399745825,0.0,4.846514810831948,4.525124645615407
2024-10-21,32.75640790583403,17.740456895603387,16.032904306161612,10.132863970273673,3.2574285260288707,4.845195751286471,5.860926747582902,0.0,4.847640350555535,4.526175546673512
2024-10-24,32.74280059134727,17.762410351020808,16.02624408958178,10.128654684960964,3.256075360123157,4.8431830122057,5.858492064461739,0.0,4.845626595965643,4.536513250332938
2024-10-28,32.754806458315514,17.73225613258858,16.032120463962258,10.132368578657246,3.2572692716672575,4.844958871628146,5.8606402092474665,0.0,4.847403351381742,4.538176662551793
2024-10-29,32.75280486910611,17.737283371220457,16.031140768986337,10.131749407249883,3.257070225611694,4.844662804624673,5.8602820757253555,0.0,4.847107135000367,4.537899342475129
2024-10-30,32.721212195211294,17.81663227555219,16.015677464255624,10.12197653264307,3.253928523461252,4.839989743714973,5.854629369604767,0.0,4.842431716340459,4.533522179216371
2024-10-31,14.254787234042555,7.772340425531915,6.977127659574468,4.409574468085106,1.4175531914893618,2.108510638297872,2.550531914893617,0.0,2.109574468085106,1.9803191489361702
2024-11-05,32.710029415713606,17.834954655860564,16.010203957084794,10.118517252743228,3.2528164630350673,4.83711506304239,5.8526284954045575,0.0,4.840776770130235,4.542957926985561
2024-11-07,32.70643657399497,17.84520002929044,16.008445409944105,10.117405843442603,3.251238741487466,4.8365837584515115,5.851985647684835,0.0,4.840245063340574,4.542458932363495
2024-11-08,32.68130876452726,17.924171656443214,15.996146388458676,10.109632809355984,3.2487408690137927,4.832867891854977,5.847489664760186,0.0,4.836526383824587,4.52311557176132
2024-11-11,32.66537462975829,17.967845345619875,15.98834728976975,10.104703745688132,3.247156909350203,4.830511573481552,5.8446386562816155,0.0,4.834168281712802,4.517253568337782
2024-11-12,32.659005325566376,17.98384050111508,15.985229779299756,10.102733465761604,3.246523757875623,4.829569689362272,5.843499031161266,0.0,4.833225684585106,4.51637276527292
2024-11-14,32.29378803398205,17.782731819003434,16.924745435922155,9.98975718503344,3.210218714225462,4.775561848526842,5.7781526781948545,0.0,4.779176959691511,4.465867325420256
2024-11-15,32.22776742228369,17.946004449521975,16.89014491010763,9.969334375563706,3.203655823462209,4.759785941915699,5.766339967530516,0.0,4.769406529974145,4.4675605796404305
2024-11-21,38.97809586712431,16.160117803739833,15.207293437422177,8.976038632697033,2.8844592180343667,4.2855441385060145,5.191810041469515,0.0,4.294206178199811,4.022434682806933
2024-11-25,38.97936202005327,16.157394373822463,15.207787426640968,8.976330207679148,2.88455291595383,4.2856833488533255,5.191978690690171,0.0,4.294345669922256,4.022565346384564
2024-11-29,38.989494205566984,16.177840355247483,15.211740496046788,8.978663489656666,2.8853027185096933,4.232643777753709,5.200909780136468,0.0,4.295461930033575,4.02794324704863
2024-12-03,39.72084298797308,16.481297583581593,15.497076023391813,7.27132296149178,2.9394240317775573,4.312037956526536,5.29846629151495,0.0,4.376034425686859,4.1034977380558315
2024-12-04,39.6985035453954,16.55363306536099,15.48836029598262,7.267233488823457,2.937770867105568,4.298585150141705,5.295486375315667,0.0,4.373573295398154,4.086853916476439
2024-12-06,39.70726111558443,16.536327638124444,15.491777059595638,7.268836655232129,2.9384189453017284,4.299533426721523,5.295551560207807,0.0,4.37453811451451,4.087755484717795
2024-12-09,39.88322752905463,16.609609909041556,15.560430307663331,7.301049179601378,2.5082815390921884,4.31858720820731,5.319019288507771,0.0,4.39392428623658,4.105870752595251
2024-12-10,40.06120632094369,16.682617404851992,15.62986868462052,7.33363009125306,2.0743378588916093,4.337858891609169,5.342755397284665,0.0,4.413532161139551,4.124193189405742
2024-12-12,40.018898338057916,16.789505864043132,15.613362236673892,7.325885164804625,2.072147184703463,4.321049413595687,5.337113000944917,0.0,4.408871102217775,4.11316769495859
2024-12-16,40.01178157406275,16.82875593246713,15.610585633148458,7.324582365428861,2.0717786842427004,4.298051594402641,5.336163875026397,0.0,4.408087050271754,4.110213290949305
2024-12-19,39.98866956222299,16.886795596680848,15.601568488053053,7.320351465736534,2.068360307921309,4.290014774002199,5.333081545827178,0.0,4.405540806238406,4.105617453317485
2024-12-20,39.967802820028865,16.932385922060618,15.593427334295548,7.3165315865438,2.067281003663817,4.287776174086821,5.330298656600422,0.0,4.403241922948817,4.10125457977129
2024-12-23,39.92746309379887,17.0217721631304,10.57552600348266,7.309146970419583,7.067357283082486,4.280121116669069,5.3249187564468015,0.0,4.398797706325351,4.09489690664478
2024-12-27,39.93366390451152,17.0155412825718,10.577168402720002,7.310282094800715,7.068454857066792,4.28078582759271,5.321308529401977,0.0,4.399480847948351,4.0933142533861355
2024-12-30,39.9057754129254,17.076820751579646,10.569781620662898,7.305176809666334,7.063518456933821,4.286664449617559,5.3076155636847355,0.0,4.396408380445626,4.088238554483982
2025-01-02,39.898698822955694,17.09152572429233,10.567907255114934,7.303881364573404,7.062265865714982,4.285904284795957,5.30667435107397,0.0,4.39562875446102,4.087513577017711
2025-01-13,39.9004677351422,17.092283478530735,10.568375784176808,7.304205182771387,7.062578971869389,4.277227283811044,5.306909622930106,0.0,4.395823635033584,4.092128305734743
2025-01-27,39.89958325944316,17.0941212981025,10.568141514452916,7.304043270083348,7.0624224153218655,4.277132470296151,5.306791984394396,0.0,4.395726192587338,4.092037595318319
2025-02-05,39.95449500554939,16.98002219755827,10.5826859045505,7.314095449500554,7.072142064372919,4.283018867924528,5.314095449500555,0.0,4.401775804661487,4.097669256381798
2025-02-06,39.96026063693985,16.978032346509487,10.58421303850722,7.315150909676202,7.073162609477506,4.273646586077903,5.314862299776882,0.0,4.402411002697393,4.098260570337563
2025-02-12,39.961147804850974,16.99839040905811,10.584448021313204,7.315313315202308,7.073319642559804,4.251540212021979,5.3149802963867465,0.0,4.402508741743909,4.098351556862963
2025-02-17,39.95493845658664,17.022386485976536,10.582803360747622,7.314176627931497,7.072220557386874,4.239780685690185,5.314154430126861,0.0,4.401824659541171,4.097714736012608
2025-02-18,39.93189204778649,17.073576554891236,10.576699093742722,7.309957737573626,7.06814122971459,4.236225887677341,5.308870672538297,0.0,4.399285642976784,4.095351133098911
2025-02-21,39.92967744797905,17.07817560672612,10.576112516083233,7.309552331514264,7.067749234659923,4.235990949021696,5.308576245618705,0.0,4.399041661120724,4.095124007276277
2025-02-27,39.93366390451152,17.07211554461047,10.577168402720002,7.310282094800715,7.074001353345091,4.236413857366301,5.301341142800093,0.0,4.399480847948351,4.095532851897456
2025-02-28,19.14840425531915,8.187765957446809,5.071808510638299,3.50531914893617,3.3920212765957447,2.0319148936170213,2.5420212765957446,0.0,2.109574468085106,1.9638297872340424
2025-03-06,39.93277795649425,17.083938812410565,10.576933743025435,7.310119912589158,7.073844413138248,4.226336398628937,5.301223529933776,0.0,4.3993832432972075,4.095441990482423
2025-03-07,39.847468508556375,17.261074583250316,10.554337960195701,7.294503110402692,7.058732372539904,4.217307564587899,5.289898386132696,0.0,4.389984724712758,4.08669278962166
2025-03-17,39.84658638094395,17.260692464358453,10.554104312405915,7.294341627556894,7.05857610909413,4.217214203488887,5.28978128043921,0.0,4.3898875409545735,4.088816080757992
2025-03-18,39.859381055195705,17.262913137352598,10.557493218180811,7.296683828821347,7.060842606433041,4.201959807340973,5.279300226983336,0.0,4.391297126723136,4.090128992969053
2025-03-20,39.862029255113,17.26406006045909,10.55819464283737,7.297168609994574,7.06131171865484,4.191165886013576,5.279650976093191,0.0,4.391588878184899,4.0948299726494595
2025-03-24,39.71207942636514,17.581908439051297,10.518477661334805,7.269718698290127,7.0347490347490345,4.17319360176503,5.259790402647545,0.0,4.375068946497517,4.075013789299504
2025-03-25,39.71164134979206,17.582817619220968,10.518361628663776,7.269638503712038,7.034671432196005,4.173147565939702,5.259732380227466,0.0,4.375020683721084,4.0749688365269
2025-03-26,39.71164134979206,17.583920751012123,10.518361628663776,7.269638503712038,7.034671432196005,4.173147565939702,5.259732380227466,0.0,4.375020683721084,4.073865704735745
2025-03-28,39.71120328288399,17.58372677933195,10.518245598552706,7.269558310903235,7.035696950977364,4.173101531130036,5.2596743590875,0.0,4.374972422009442,4.07382076512377
2025-04-02,39.67531465602751,17.65820971190513,10.5087398329182,7.262988515881588,7.0293385059624836,4.169330129830053,5.254920977803249,0.0,4.371018581788524,4.070139087883263
2025-04-07,39.66700825317069,17.680958205238394,10.506539728714202,7.261467940453759,7.026764955428471,4.1684572410829395,5.253820810331339,0.0,4.370103467653961,4.06487939792624
2025-04-08,39.666134097294915,17.686077902043966,10.506308192386095,7.261307916919178,7.026610104126495,4.165059776320864,5.253705030025894,0.0,4.370007162139827,4.064789818742769
2025-04-09,35.19479884636066,26.966808427433154,9.321992472014468,6.442782421664956,6.234540743999609,3.694578872757491,4.661485066236496,0.0,3.8774013785012467,3.6056117710319207
2025-04-10,35.126116016978095,27.109333073132653,9.303800556178953,6.430209298921794,6.222374005952091,3.6873688832512075,4.652388154364053,0.0,3.8698346099429184,3.598575401278236
2025-04-11,34.58549098350419,26.69401558311797,9.160606031492886,6.3312421339840705,6.126605627984282,5.167792327572127,4.580783383131419,0.0,3.810274097629867,3.5431898315831947
2025-04-14,33.39115109915593,25.773119376681198,8.844263055375198,6.112605509692978,5.915035710973008,4.989333085984603,4.422595306557834,3.452369910026899,3.678693998701419,3.4208329468509415
2025-04-15,33.261265256719426,25.67286636915486,8.809860391200303,6.088828524175144,5.892027238037161,4.969925437259196,4.405392170450241,3.8279236078387893,3.664384510907226,3.4075264942576524
2025-04-23,33.262494571594885,25.673815221709923,8.810185997948757,6.085357627948664,5.8922450035573375,4.970109122492539,4.405554990898759,3.8280650854223066,3.664519944191375,3.4076524342354495
2025-04-29,33.28186827410229,25.777523020598352,8.815317480862394,6.088902037646537,5.895676935024592,4.973003956954255,4.261121999926038,3.83029473762065,3.666654339706372,3.409637217558522
2025-05-02,33.3466105934009,25.80914093039628,8.832465679826592,6.100746614298683,5.907145636104267,4.8066769179465325,4.269411045445282,3.8377457065046223,3.6737869833447583,3.41626989273209
