date,DBS BANK (HONG KONG) LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BLUESTONE SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS BANK CO LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-28,0.0,5.29931049378923,0.0,4.094310838263033,0.0,1.5996618570675782,1.6218199016480743,0.8887982705553105,0.8001102316167366,14.304011592939963
2024-04-02,0.0,5.29931049378923,0.0,4.098221081424297,0.0,1.6011514735099646,1.6218199016480743,0.8887982705553105,0.8001102316167366,14.309411452543614
2024-04-03,0.0,5.29931049378923,0.0,4.089469584825277,0.0,1.597427432403999,1.6218199016480743,0.8863776438364326,0.8036480706674041,14.298053127170418
2024-04-05,0.0,5.299496695844528,0.0,4.091890211544155,0.0,1.596124018016911,1.6218199016480743,0.8863776438364326,0.8036480706674041,14.299356541557506
2024-04-08,0.0,5.29931049378923,0.0,4.09133160537826,0.0,1.596124018016911,1.6218199016480743,0.8854466335599412,0.8073721117733696,14.301404764165786
2024-04-09,0.0,5.29931049378923,0.0,4.090772999212365,0.0,1.5959378159616127,1.6218199016480743,0.8854466335599412,0.8073721117733696,14.300659955944594
2024-04-10,0.0,5.29931049378923,0.0,4.09244881771005,0.0,1.5959378159616127,1.6218199016480743,0.8854466335599412,0.8073721117733696,14.302335774442279
2024-04-11,0.0,5.29931049378923,0.0,4.094497040318331,0.0,1.5959378159616127,1.6218199016480743,0.8856328356152396,0.8073721117733696,14.304570199105857
2024-04-12,0.0,5.29931049378923,0.0,4.098779687590191,0.0,1.5957516139063144,1.6218199016480743,0.8856328356152396,0.8073721117733696,14.308666644322422
2024-04-15,0.0,5.29931049378923,0.0,4.106227769802123,0.0,1.5923999769109451,1.6218199016480743,0.8845156232834498,0.8073721117733696,14.311645877207194
2024-04-16,0.0,5.29931049378923,0.0,4.11423445817995,0.0,1.5923999769109451,1.6218199016480743,0.8845156232834498,0.8073721117733696,14.31965256558502
2024-04-17,0.0,5.300055302010423,0.0,4.111627629405774,0.0,1.5929585830768402,1.6218199016480743,0.8858190376705379,0.8073721117733696,14.31965256558502
2024-04-18,0.0,5.300055302010423,0.0,4.118703307507108,0.0,1.5923999769109451,1.6218199016480743,0.8854466335599412,0.8073721117733696,14.325797233409862
2024-04-19,0.0,5.300055302010423,0.0,4.120565328060091,0.0,1.590351754302664,1.6242405283669519,0.8854466335599412,0.8073721117733696,14.328031658073442
2024-04-22,0.0,5.300055302010423,0.0,4.119820519838898,0.0,1.590351754302664,1.629267983860006,0.8854466335599412,0.8073721117733696,14.332314305345303
2024-04-23,0.0,5.300241504065721,0.0,4.114048256124652,0.0,1.5897931481367693,1.6316886105788835,0.8854466335599412,0.8073721117733696,14.328590264239335
2024-04-24,0.0,5.300241504065721,0.0,4.11739989312002,0.0,1.587186319362593,1.6316886105788835,0.8854466335599412,0.8073721117733696,14.32933507246053
2024-04-25,0.0,5.300241504065721,0.0,4.1220549445024774,0.0,1.5834622782566274,1.6316886105788835,0.8887982705553105,0.8073721117733696,14.333617719732391
2024-04-26,0.0,5.300055302010423,0.0,4.1222411465577755,0.0,1.5808554494824514,1.6339230352424632,0.8915913013847847,0.8069997076627733,14.335665942340672
2024-04-29,0.0,5.299496695844528,0.0,4.11851710545181,0.0,1.5808554494824514,1.6339230352424632,0.8915913013847847,0.8069997076627733,14.331383295068811
2024-04-30,0.0,5.299496695844528,0.0,4.120751530115389,0.0,1.5750831857682046,1.6348540455189544,0.891777503440083,0.8069997076627733,14.328962668349934
2024-05-02,0.0,5.299496695844528,0.0,4.11423445817995,0.0,1.574896983712906,1.6348540455189544,0.8921499075506795,0.8071859097180716,14.32281800052509
2024-05-03,0.0,5.2873935622501405,0.0,4.1133034479034585,0.0,1.574896983712906,1.6348540455189544,0.8921499075506795,0.8071859097180716,14.30978385665421
2024-05-06,0.0,5.2873935622501405,0.0,4.108648396521001,2.152868163358787,1.574896983712906,1.6348540455189544,0.8947567363248556,0.8071859097180716,16.460603797404715
2024-05-07,0.0,5.2873935622501405,0.0,4.112558639682265,2.152868163358787,1.574896983712906,1.6348540455189544,0.8949429383801539,0.8071859097180716,16.464700242621277
2024-05-08,0.0,5.2873935622501405,0.0,4.11739989312002,2.152868163358787,1.5745245796023095,1.6348540455189544,0.895129140435452,0.8118409611005286,16.47401034538619
2024-05-09,0.0,5.2879521684160355,0.0,4.110696619129282,2.152868163358787,1.5819726618142411,1.6348540455189544,0.8962463527672418,0.8127719713770201,16.47736198238156
2024-05-10,0.0,5.2879521684160355,0.0,4.106786375968017,2.152868163358787,1.5819726618142411,1.6348540455189544,0.8962463527672418,0.8127719713770201,16.473451739220295
2024-05-13,0.0,5.289069380747825,0.0,4.097103869092507,2.152868163358787,1.5821588638695392,1.6348540455189544,0.8962463527672418,0.8127719713770201,16.465072646731873
2024-05-14,0.0,5.290745199245509,0.0,4.101014112253771,2.152868163358787,1.5829036720907323,1.6348540455189544,0.8960601507119436,0.8127719713770201,16.471217314556718
2024-05-16,35.39347287315358,5.290745199245509,0.0,4.11088282118458,2.152868163358787,1.5817864597589426,1.6348540455189544,0.8932671198824692,0.8127719713770201,51.87064865347983
2024-05-17,35.39347287315358,5.292421017743194,0.0,4.110696619129282,2.152868163358787,1.5817864597589426,1.6348540455189544,0.8936395239930659,0.8127719713770201,51.872510674032824
2024-05-20,35.39347287315358,5.293724432130282,0.0,4.13806832125813,2.152868163358787,1.585138096754312,1.6348540455189544,0.895687746601347,0.8151925980958978,51.90900627687128
2024-05-21,35.39347287315358,5.293724432130282,0.0,4.135275290428655,2.152868163358787,1.585138096754312,1.6357850557954456,0.895687746601347,0.8151925980958978,51.907144256318304
2024-05-22,35.39347287315358,5.294096836240878,0.0,4.139371735645218,2.152868163358787,1.5776900145423804,1.6355988537401476,0.8945705342695573,0.8151925980958978,51.90286160904643
2024-05-23,35.393286671098274,5.294655442406773,0.0,4.140675150032306,2.152868163358787,1.581414055648346,1.6355988537401476,0.8964325548225401,0.8200338515336532,51.914964742640834
2024-05-24,35.393286671098274,5.29391063418558,0.0,4.142909574695885,2.152868163358787,1.5842070864778206,1.6355988537401476,0.8928947157718726,0.8202200535889514,51.915895752917315
2024-05-27,35.393286671098274,5.293724432130282,0.0,4.143281978806482,2.152868163358787,1.5842070864778206,1.6355988537401476,0.8928947157718726,0.8215234679760396,51.91738536935971
2024-05-28,35.393286671098274,5.294283038296177,0.0,4.141419958253499,2.152868163358787,1.5840208844225223,1.6355988537401476,0.8928947157718726,0.8215234679760396,51.915895752917315
2024-05-29,35.393286671098274,5.294283038296177,0.0,4.117027489009423,2.152868163358787,1.5804830453718548,1.6355988537401476,0.8945705342695573,0.8215234679760396,51.88964126312027
2024-05-30,35.393286671098274,5.294283038296177,0.0,4.087421362216996,2.152868163358787,1.5842070864778206,1.6355988537401476,0.8945705342695573,0.8215234679760396,51.8637591774338
2024-05-31,35.393286671098274,5.293724432130282,0.0,4.095614252650121,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9038806370344716,0.8215234679760396,51.884427605571915
2024-06-03,35.393286671098274,5.293724432130282,0.0,4.095614252650121,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9038806370344716,0.8220820741419345,51.884986211737804
2024-06-04,35.393286671098274,5.293724432130282,0.0,4.09356603004184,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9038806370344716,0.8220820741419345,51.88293798912953
2024-06-05,35.393286671098274,5.293165825964387,0.0,4.10008310197728,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9122597295228945,0.7885657041882429,51.8637591774338
2024-06-06,35.393286671098274,5.292979623909089,0.0,4.096172858816016,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9122597295228945,0.7883795021329446,51.85947653016194
2024-06-07,35.393286671098274,5.292793421853791,0.0,4.0950556464842265,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9122597295228945,0.7883795021329446,51.858173115774854
2024-06-11,35.393286671098274,5.292607219798493,0.0,4.096359060871314,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9150527603523688,0.7883795021329446,51.86208335893612
2024-06-12,35.393286671098274,5.292607219798493,0.0,4.096359060871314,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9189630035136329,0.7883795021329446,51.86599360209738
2024-06-13,35.393286671098274,5.292607219798493,0.0,4.096917667037209,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9189630035136329,0.7883795021329446,51.86655220826327
2024-06-14,35.393286671098274,5.291303805411404,0.0,4.097290071147806,2.152868163358787,1.5879311275837864,1.6355988537401476,0.9189630035136329,0.7883795021329446,51.86562119798679
2024-06-17,35.393286671098274,5.290558997190211,0.0,4.097662475258402,2.152868163358787,1.5897931481367693,1.6355988537401476,0.9189630035136329,0.7855864713034703,51.8643177835997
2024-06-18,35.393286671098274,5.290558997190211,0.0,4.0978486773137,2.152868163358787,1.5897931481367693,1.6355988537401476,0.9189630035136329,0.7855864713034703,51.864503985655
2024-06-19,35.393286671098274,5.290558997190211,0.0,4.088538574548785,2.152868163358787,1.5897931481367693,1.6355988537401476,0.915797568573562,0.7865174815799616,51.8529594582265
2024-06-20,35.39254186287708,5.290372795134913,0.0,4.096172858816016,2.152868163358787,1.5897931481367693,1.6355988537401476,0.9265972877808625,0.7865174815799616,51.87046245142454
2024-06-21,35.39198325671119,5.290000391024316,0.0,4.104924355415035,2.152868163358787,1.5894207440261727,1.6355988537401476,0.9265972877808625,0.7865174815799616,51.877910533636474
2024-06-24,35.39198325671119,5.289814188969018,0.0,4.1196343177836,2.152868163358787,1.590537956357962,1.6355988537401476,0.9260386816149676,0.7865174815799616,51.89299290011563
2024-06-25,35.39198325671119,5.289814188969018,0.0,4.120006721894196,2.152868163358787,1.5907241584132605,1.6355988537401476,0.9260386816149676,0.7846554610269788,51.89168948572854
2024-06-26,35.39198325671119,5.289255582803123,0.0,4.108648396521001,2.152868163358787,1.5888621378602776,1.6355988537401476,0.935348784379882,0.7846554610269788,51.88722063640139
2024-06-27,35.39198325671119,5.288324572526632,0.0,4.111441427350475,2.152868163358787,1.5888621378602776,1.6355988537401476,0.9351625823245837,0.7826072384186977,51.88684823229078
2024-06-28,35.39198325671119,5.2875797643054385,0.0,4.111813831461072,2.152868163358787,1.5888621378602776,1.6355988537401476,0.9351625823245837,0.7833520466398908,51.88722063640139
2024-07-02,35.39198325671119,5.2875797643054385,0.0,4.111627629405774,2.152868163358787,1.5888621378602776,1.6355988537401476,0.9351625823245837,0.7833520466398908,51.88703443434609
2024-07-03,35.39198325671119,5.2873935622501405,0.0,4.106413971857421,2.152868163358787,1.5890483399155761,1.6355988537401476,0.9351625823245837,0.780931419921013,51.87940015007886
2024-07-04,35.39198325671119,5.286648754028947,0.0,4.129130622603813,2.152868163358787,1.5894207440261727,1.6355988537401476,0.934790178213987,0.7595181835617102,51.87995875624475
2024-07-05,35.39198325671119,5.286648754028947,0.0,4.115165468456441,2.152868163358787,1.5894207440261727,1.6355988537401476,0.935348784379882,0.7595181835617102,51.86655220826327
2024-07-08,35.39198325671119,5.286648754028947,0.0,4.11628268078823,2.152868163358787,1.5894207440261727,1.6355988537401476,0.9355349864351803,0.7595181835617102,51.86785562265036
2024-07-09,35.39198325671119,5.286648754028947,0.0,4.100269304032578,2.152868163358787,1.5894207440261727,1.6355988537401476,0.9452174933106912,0.7604491938382016,51.86245576304671
2024-07-10,35.39198325671119,5.286648754028947,4.657658211231336,4.100641708143175,2.152868163358787,1.5894207440261727,1.6355988537401476,0.948941534416657,0.7604491938382016,56.524210419494615
2024-07-11,35.39198325671119,5.286648754028947,4.661009848226705,4.105855365691526,2.152868163358787,1.5875587234731898,1.6355988537401476,0.9539689899097106,0.7604491938382016,56.535941148978395
2024-07-12,35.39198325671119,5.290931401300807,4.661009848226705,4.094497040318331,2.152868163358787,1.5894207440261727,1.6355988537401476,0.9558310104626935,0.7604491938382016,56.53258951198303
2024-07-15,35.39198325671119,5.295586452683264,4.661009848226705,4.095986656760718,2.152868163358787,1.5881173296390845,1.6355988537401476,0.9560172125179918,0.7604491938382016,56.53761696747609
2024-07-16,35.39198325671119,5.295586452683264,4.661009848226705,4.093938434152436,2.152868163358787,1.588303531694383,1.6355988537401476,0.9560172125179918,0.7604491938382016,56.5357549469231
2024-07-17,35.39198325671119,5.295586452683264,4.661009848226705,4.1131172458481595,2.152868163358787,1.5933309871874364,1.631874812634182,0.9560172125179918,0.7604491938382016,56.55623717300592
2024-07-18,35.39198325671119,5.295586452683264,4.661009848226705,4.113862054069353,2.152868163358787,1.5933309871874364,1.631874812634182,0.9560172125179918,0.7604491938382016,56.5569819812271
2024-07-19,35.39198325671119,5.295586452683264,4.661009848226705,4.114048256124652,2.152868163358787,1.5933309871874364,1.631874812634182,0.9560172125179918,0.7604491938382016,56.5571681832824
2024-07-22,35.39198325671119,5.295586452683264,4.661009848226705,4.114048256124652,2.152868163358787,1.9843553033138381,1.631874812634182,0.9560172125179918,0.7604491938382016,56.94819249940881
2024-07-23,35.39198325671119,5.29931049378923,4.661009848226705,4.115351670511739,2.152868163358787,1.9843553033138381,1.631874812634182,0.9560172125179918,0.7604491938382016,56.953219954901854
2024-07-24,35.39198325671119,5.29931049378923,4.661009848226705,4.1177722972306166,2.152868163358787,1.9843553219340435,1.631874812634182,0.9560172125179918,0.7604491938382016,56.95564060024094
2024-07-25,35.39198325671119,5.29931049378923,4.661009848226705,4.1177722972306166,2.152868163358787,1.9843553405542491,1.631874812634182,0.9560172125179918,0.7604491938382016,56.955640618861146
2024-07-26,35.39198325671119,5.29931049378923,4.661009848226705,4.1175860951753185,2.152868163358787,1.9843553591744545,1.631874812634182,0.9560172125179918,0.7604491938382016,56.955454435426056
2024-07-29,35.39198325671119,5.29931049378923,4.661009848226705,4.1175860951753185,2.152868163358787,1.9843553777946599,1.631874812634182,0.9560172125179918,0.7604491938382016,56.95545445404626
2024-07-30,35.39198325671119,5.29931049378923,4.661009848226705,4.1175860951753185,2.152868163358787,1.9843553964148657,1.63206101468948,0.9560172125179918,0.7604491938382016,56.955640674721764
2024-07-31,35.39198325671119,5.29931049378923,4.661009848226705,4.1175860951753185,2.152868163358787,1.984169212979773,1.63206101468948,0.9560172125179918,0.7595181835617102,56.95452348101019
2024-08-01,35.39198325671119,5.29931049378923,4.661009848226705,4.1175860951753185,2.152868163358787,1.9841691012585396,1.63206101468948,0.9560172125179918,0.7595181835617102,56.95452336928894
2024-08-02,35.39198325671119,5.29931049378923,4.661009848226705,4.0997106978666835,2.152868163358787,1.9851001115350313,1.63206101468948,0.9560172125179918,0.7595181835617102,56.93757898225681
2024-08-05,35.39198325671119,5.29931049378923,4.661009848226705,4.1084621944657025,2.152868163358787,1.9851001115350313,1.63206101468948,0.9524793734673243,0.7595181835617102,56.94279263980516
2024-08-06,35.39198325671119,5.29931049378923,4.661009848226705,4.107903588299807,2.152868163358787,1.9851001115350313,1.63206101468948,0.9524793734673243,0.7597043856170084,56.942420235694556
2024-08-07,35.39198325671119,5.29931049378923,4.661009848226705,4.106972578023316,2.152868163358787,1.9851001115350313,1.63206101468948,0.953596585799114,0.7597043856170084,56.942606437749866
2024-08-08,35.39198325671119,5.29931049378923,4.661009848226705,4.106786375968017,2.152868163358787,1.9851001115350313,1.63206101468948,0.953596585799114,0.7597043856170084,56.942420235694556
2024-08-09,35.39198325671119,5.29931049378923,4.661009848226705,4.111627629405774,2.152868163358787,1.9851001115350313,1.6264749530305316,0.953596585799114,0.7597043856170084,56.94167542747337
2024-08-12,35.39198325671119,5.29931049378923,4.661009848226705,4.111255225295177,2.152868163358787,1.9851001115350313,1.6264749530305316,0.953596585799114,0.7597043856170084,56.94130302336278
2024-08-13,35.39198325671119,5.29931049378923,4.661009848226705,4.111813831461072,2.152868163358787,1.9851001115350313,1.6264749530305316,0.953596585799114,0.7597043856170084,56.94186162952867
2024-08-19,35.39198325671119,5.299496695844528,4.661009848226705,4.09896588964549,2.152868163358787,1.9851001115350313,1.6264749530305316,0.953596585799114,0.7598905876723067,56.92938609182369
2024-08-20,35.39198325671119,5.299496695844528,4.661009848226705,4.098593485534893,2.152868163358787,1.9851001115350313,1.6264749530305316,0.953596585799114,0.7598905876723067,56.92901368771308
2024-08-21,35.39198325671119,5.299496695844528,4.661009848226705,4.099152091700788,2.152868163358787,1.9878931423645056,1.6264749530305316,0.953596585799114,0.7598905876723067,56.93236532470846
2024-08-22,35.39198325671119,5.299496695844528,4.661009848226705,4.0997106978666835,2.152868163358787,1.9878931423645056,1.6264749530305316,0.953596585799114,0.7598905876723067,56.932923930874345
2024-08-23,35.39198325671119,5.299496695844528,4.661009848226705,4.0993382937560865,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9573206269050798,0.7598905876723067,56.936089365814425
2024-08-26,35.39198325671119,5.299496695844528,4.661009848226705,4.099524495811385,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9573206269050798,0.7598905876723067,56.93627556786972
2024-08-27,35.39198325671119,5.299496695844528,4.661009848226705,4.099152091700788,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9573206269050798,0.7598905876723067,56.935903163759114
2024-08-28,35.39198325671119,5.299496695844528,4.661009848226705,4.099152091700788,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9573206269050798,0.7636146287782725,56.93962720486508
2024-08-30,35.39198325671119,5.299496695844528,4.661009848226705,4.099152091700788,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.93981340692038
2024-09-02,35.39198325671119,5.30042770612102,4.661009848226705,4.09896588964549,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.94055821514158
2024-09-04,35.39198325671119,5.30042770612102,4.661009848226705,4.099524495811385,2.152868163358787,1.9877069403092071,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.94111682130747
2024-09-05,35.39198325671119,5.30042770612102,4.661009848226705,4.098407283479595,2.152868163358787,1.9878931423645056,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.940185811030986
2024-09-09,35.39198325671119,5.302289726674003,4.661009848226705,4.0978486773137,2.152868163358787,1.9880793444198037,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.94167542747337
2024-09-11,35.39198325671119,5.302289726674003,4.661009848226705,4.098221081424297,2.152868163358787,1.9880793444198037,1.6264749530305316,0.9575068289603781,0.7636146287782725,56.94204783158396
2024-09-12,35.39198325671119,5.302289726674003,4.661009848226705,4.105110557470333,2.152868163358787,1.9880793444198037,1.6264749530305316,0.9575068289603781,0.7660352554971501,56.95135793434888
2024-09-13,35.39198325671119,5.302289726674003,4.661009848226705,4.117213691064722,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9772442468219964,0.7658490534418518,56.959737026837296
2024-09-16,35.39198325671119,5.302289726674003,4.661009848226705,4.116841286954125,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9772442468219964,0.7658490534418518,56.9593646227267
2024-09-17,35.39198325671119,5.302289726674003,4.661009848226705,4.116655084898827,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9772442468219964,0.7658490534418518,56.95917842067141
2024-09-19,35.39198325671119,5.302289726674003,4.661009848226705,4.116655084898827,2.152868163358787,1.9648040875075177,1.6264749530305316,0.977616650932593,0.7658490534418518,56.959550824782
2024-09-20,35.39198325671119,5.302289726674003,4.661009848226705,4.117027489009423,2.152868163358787,1.9646178854522196,1.6264749530305316,0.977616650932593,0.7658490534418518,56.959737026837296
2024-09-23,35.39198325671119,5.302289726674003,4.661009848226705,4.118703307507108,2.152868163358787,1.9646178854522196,1.6264749530305316,0.977616650932593,0.7658490534418518,56.96141284533499
2024-09-25,35.39198325671119,5.302289726674003,4.661009848226705,4.118330903396512,2.152868163358787,1.9646178854522196,1.6264749530305316,0.9850647331445245,0.7658490534418518,56.96848852343632
2024-09-26,35.39198325671119,5.302289726674003,4.661009848226705,4.121310136281284,2.152868163358787,1.9646178854522196,1.6264749530305316,0.9850647331445245,0.7658490534418518,56.97146775632109
2024-09-27,35.39198325671119,5.302289726674003,4.661009848226705,4.1220549445024774,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9845061269786296,0.7686420842713262,56.97463319126117
2024-09-30,35.39198325671119,5.302289726674003,4.661009848226705,4.12726860205083,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9878577639739988,0.7686420842713262,56.983198485804884
2024-10-02,35.39198325671119,5.302289726674003,4.661009848226705,4.138254523313428,2.152868163358787,1.9648040875075177,1.6264749530305316,0.9748236201031187,0.7686420842713262,56.981150263196604
2024-10-03,35.39198325671119,5.302289726674003,4.661009848226705,4.160598769949223,2.152868163358787,1.9672247142263959,1.6264749530305316,0.9764994386008032,0.7686420842713262,57.00759095504896
2024-10-04,35.39198325671119,5.302289726674003,4.661009848226705,4.164509013110487,2.152868163358787,1.9998100739035958,1.6246129324775487,0.998471281126001,0.7658490534418518,57.06140334903017
2024-10-07,35.39198325671119,5.302289726674003,4.661009848226705,4.334883893708419,2.152868163358787,1.9979480533506129,1.6173510523209156,1.0027539283978617,0.7623112143911844,57.22339913713967
2024-10-08,35.39198325671119,5.302289726674003,4.661009848226705,4.3374907224825945,2.152868163358787,1.9979480533506129,1.6266611550858296,1.0258429832548492,0.7604491938382016,57.25654310298277
2024-10-09,35.39198325671119,5.302289726674003,4.661009848226705,4.353504099238247,2.152868163358787,1.9737417861618356,1.6359712578507442,1.0232361544806732,0.7604491938382016,57.25505348654038
2024-10-10,35.39198325671119,5.302289726674003,4.661009848226705,4.350524866353475,2.152868163358787,1.9769072211019065,1.6434193400626758,1.02900841819492,0.7604491938382016,57.268460034521866
2024-10-14,35.39198325671119,5.302289726674003,4.661009848226705,4.357041938288915,2.152868163358787,1.9783968375442929,1.6426745318414826,1.02900841819492,0.7604491938382016,57.27572191467849
2024-10-15,35.39198325671119,5.302289726674003,4.661009848226705,4.360207373228986,2.152868163358787,1.9789554437101877,1.6426745318414826,1.0327324593008858,0.7604491938382016,57.28316999689043
2024-10-16,35.39198325671119,5.303220736950495,4.661009848226705,4.359090160897196,2.152868163358787,1.979886453986679,1.6434193400626758,1.0362702983515533,0.7660352554971501,57.29378351404243
2024-10-17,35.39198325671119,5.302289726674003,4.661009848226705,4.3607659793948805,2.152868163358787,1.9789554437101877,1.6413711174543946,1.0325462572455875,0.762683618501781,57.28447341127752
2024-10-18,35.39198325671119,5.302289726674003,4.661009848226705,4.36411761639025,2.1524957592481906,1.9782106354889946,1.6413711174543946,1.0325462572455875,0.7623112143911844,57.286335431830494
2024-10-21,35.39198325671119,5.302289726674003,4.661009848226705,4.367283051330321,2.1524957592481906,1.9782106354889946,1.6296403879706025,1.0331048634114823,0.7623112143911844,57.27832874345267
2024-10-22,35.39198325671119,5.302289726674003,4.661009848226705,4.3698898801044965,2.1524957592481906,1.9770934231572046,1.6372746722378322,1.03012563052671,0.7623112143911844,57.28447341127752
2024-10-23,35.39198325671119,5.302289726674003,4.661009848226705,4.371751900657479,2.1524957592481906,1.9769072211019065,1.6372746722378322,1.03012563052671,0.7623112143911844,57.2861492297752
2024-10-24,35.39198325671119,5.302289726674003,4.661009848226705,4.372310506823374,2.1524957592481906,1.9769072211019065,1.6372746722378322,1.0303118325820082,0.7623112143911844,57.2868940379964
2024-10-25,35.39198325671119,5.302289726674003,4.661009848226705,4.3697036780491985,2.1524957592481906,1.976721019046608,1.638391884569622,1.0358978942409567,0.7604491938382016,57.28894226060467
2024-10-28,35.39198325671119,5.302289726674003,4.661009848226705,4.373613921210462,2.1524957592481906,1.976721019046608,1.6402539051226048,1.0409253497340103,0.7604491938382016,57.29974197981197
2024-10-29,35.39198325671119,5.302289726674003,4.662127060558494,4.375475941763445,2.1524957592481906,1.976721019046608,1.6402539051226048,1.0409253497340103,0.7604491938382016,57.30272121269675
2024-10-31,35.39198325671119,5.303034534895197,4.662127060558494,4.375475941763445,2.1524957592481906,1.973369382051239,1.641743521564991,1.0370151065727462,0.7608215979487982,57.29806616131429
2024-11-01,35.39198325671119,5.304710353392881,4.662127060558494,4.367655455440917,2.1524957592481906,1.9711349573876595,1.644164148283869,1.0463252093376607,0.7615664061699913,57.30216260653085
2024-11-04,35.39198325671119,5.304151747226986,4.662127060558494,4.369145071883303,2.1524957592481906,1.9748589984936253,1.6428607338967807,1.0416701579552035,0.7611940020593947,57.30048678803317
