date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,CITIBANK N.A.,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG BANK LTD
2024-03-01,0.0,0.0,77.49447527248968,22.505524727510316,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,77.0139011857515,0.0,4.927243232894738,1.4295369431852853,0.0,0.0,0.0,16.62931863816849,0.0,0.0
2024-03-06,77.03781538677245,0.0,4.928773230509927,1.4299808401090857,0.0,0.0,0.0,16.60343054260854,0.0,0.0
2024-03-07,73.44279132087414,0.0,4.698768546575432,1.363249774227273,0.0,4.658676563745458,0.0,15.8365137945777,0.0,0.0
2024-03-08,17.38540695687079,76.25321252566462,1.1146302288173826,0.32270903219424735,0.0,1.1752153724539387,0.0,3.748825883999017,0.0,0.0
2024-03-11,17.38946888951695,76.27102835327804,1.1148906514192847,0.32278443004695984,0.0,1.1521259147309013,0.0,3.7497017610078656,0.0,0.0
2024-03-12,16.862764399258108,73.9395725299718,1.0808106297161362,0.31291754277201955,0.0,1.091539860201094,3.080812804101035,3.631582233979806,0.0,0.0
2024-03-13,16.862840787396358,73.93990747542645,1.0808155257764644,0.312918960285065,0.0,1.091544804864719,3.080826760149333,3.6311456861016103,0.0,0.0
2024-03-14,16.859124731505176,73.93354403065977,1.0943113058093898,0.3128920297331045,0.0,1.0864683047977266,3.080561616851305,3.633097980643528,0.0,0.0
2024-03-15,16.861552876334077,73.93823277849849,1.0875858756056487,0.3129118728482615,0.0,1.0865372068905823,3.080756981172229,3.632422408650706,0.0,0.0
2024-03-18,16.861629257600114,73.93856771181511,1.0880437929663094,0.3129132903099378,0.0,1.086542128803058,3.0807709367147758,3.631532881790696,0.0,0.0
2024-03-19,16.859872663539047,73.93086501316469,1.0874775003143993,0.32375133609841755,0.0,1.086428936096624,3.0804499912208225,3.631154559566,0.0,0.0
2024-03-20,16.861858405550283,73.9395725299718,1.087605582524849,0.32378946726596036,0.0,1.0747789766062685,3.080812804101035,3.631582233979806,0.0,0.0
2024-03-21,16.858560768300386,73.94895214992057,1.0859313336829552,0.3238305416465992,0.0,1.069478666091197,3.08120362125411,3.6320429191041836,0.0,0.0
